start_time,end_time,run_time,program_string,recent_samples_size,feature_id,threshold,window_size,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747375360,1747377764,2404,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 56 feature_id 9 threshold 0.4017110103666782 window_size 3879,56,9,0.4017110103666782,3879,0.4,2388.0,0,,i7127,2388.0,513.75,508.97781055497927,-1.0,0.0111653636782354,5068064
1747377474,1747378917,1443,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 4977 feature_id 6 threshold 0.8053153188880533 window_size 826,4977,6,0.8053153188880533,826,0.5,1428.0,0,,i7114,1428.0,525.3671875,516.3865840517242,-1.0,0.0,5068785
1747377998,1747379910,1912,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 2180 feature_id 6 threshold 0.3533652859777212 window_size 4604,2180,6,0.3533652859777212,4604,0.5,1902.0,0,,i7126,1902.0,516.23046875,510.3779296875,-1.0,0.0,5068969
1747379610,1747381385,1775,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 4371 feature_id 8 threshold 0.31155306539125743 window_size 2245,4371,8,0.3115530653912574,2245,0.5,1763.0,0,,i7164,1763.0,519.0,513.1372424930167,-1.0,0.0,5069500
1747380218,1747381648,1430,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 1534 feature_id 9 threshold 0.8571170513443649 window_size 3498,1534,9,0.8571170513443649,3498,0.5,1415.0,0,,i7182,1415.0,518.97265625,511.1104058159722,-1.0,0.0,5069697
1747381438,1747382865,1427,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 892 feature_id 7 threshold 0.7081354826018215 window_size 4837,892,7,0.7081354826018215,4837,0.56,1399.0,0,,i7170,1399.0,509.41015625,490.7547590228873,-1.0,0.0,5070054
1747381955,1747383363,1408,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 4650 feature_id 8 threshold 0.8267705424893648 window_size 2695,4650,8,0.8267705424893648,2695,0.5,1388.0,0,,i7186,1388.0,524.57421875,515.9613807624113,-1.0,0.0,5070209
1747382463,1747383913,1450,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 2487 feature_id 8 threshold 0.2812303785942495 window_size 1408,2487,8,0.2812303785942495,1408,0.5,1437.0,0,,i7174,1437.0,525.87890625,516.482368364726,-1.0,0.0,5070378
1747390464,1747391902,1438,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 4046 feature_id 6 threshold 0.32131395428441467 window_size 4089,4046,6,0.3213139542844146,4089,0.5,1423.0,0,,i7181,1423.0,524.94921875,515.1916756465517,-1.0,0.0,5073308
1747390915,1747392340,1425,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 PokerHand 2000 HoeffdingTreeClassifier IKS recent_samples_size 999 feature_id 9 threshold 0.9783281196504832 window_size 1203,999,9,0.9783281196504832,1203,0.5,1409.0,0,,i7144,1409.0,525.234375,516.2976125437064,-1.0,0.0,5073578
