start_time,end_time,run_time,program_string,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744540842,1744540931,89,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4447 n_subspaces 74 feature_percentage 0.001 alpha 0.6404642001405786 window_size 199 mode EDFSMode.RANDOM,4447,74,0.001,0.6404642001405786,199,EDFSMode.RANDOM,0.67,73,0,,i7062,73,846.53515625,798.013671875,-1,0.9691015952980688,4321114
1744540842,1744540937,95,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4430 n_subspaces 1 feature_percentage 0.999 alpha 0.48603872342034515 window_size 197 mode EDFSMode.RANDOM,4430,1,0.999,0.4860387234203451,197,EDFSMode.RANDOM,0.67,83,0,,i7144,83,852.35546875,803.8995028409091,-1,0.972879932829555,4321089
1744540852,1744540952,100,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4773 n_subspaces 38 feature_percentage 0.001 alpha 0.3954277153723775 window_size 187 mode EDFSMode.RANDOM,4773,38,0.001,0.3954277153723775,187,EDFSMode.RANDOM,0.68,76,0,,i7051,76,854.71875,801.213671875,-1,0.9734676742233416,4321153
1744540842,1744541006,164,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4119 n_subspaces 44 feature_percentage 0.999 alpha 0.999 window_size 378 mode EDFSMode.RANDOM,4119,44,0.999,0.999,378,EDFSMode.RANDOM,0.63,152,0,,i7054,152,867.5703125,823.0460069444445,-1,0.9521410579345088,4321138
1744540843,1744541050,207,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3509 n_subspaces 100 feature_percentage 0.8129383897288427 alpha 0.999 window_size 526 mode EDFSMode.RANDOM,3509,100,0.8129383897288427,0.999,526,EDFSMode.RANDOM,0.59,195,0,,i7060,195,888.0,850.9605823863636,-1,0.9716204869857262,4321120
1744559666,1744559704,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2225 n_subspaces 78 feature_percentage 0.001 alpha 0.999 window_size 167 mode EDFSMode.RANDOM,2225,78,0.001,0.999,167,EDFSMode.RANDOM,0.64,24,0,,i7161,24,791.171875,776.86875,-1,0.9815281276238456,4329240
1744559687,1744559725,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2214 n_subspaces 100 feature_percentage 0.001 alpha 0.999 window_size 150 mode EDFSMode.RANDOM,2214,100,0.001,0.999,150,EDFSMode.RANDOM,0.64,26,0,,i7124,26,791.54296875,773.46796875,-1,0.982367758186398,4329251
1744559684,1744559735,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 430 n_subspaces 100 feature_percentage 0.001 alpha 0.001 window_size 165 mode EDFSMode.RANDOM,430,100,0.001,0.001,165,EDFSMode.RANDOM,0.64,38,0,,i7174,38,791.43359375,779.0104166666666,-1,0.9774979009235936,4329241
1744559717,1744559736,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 68 feature_percentage 0.001 alpha 0.001 window_size 147 mode EDFSMode.RANDOM,1,68,0.001,0.001,147,EDFSMode.RANDOM,0.59,9,0,,i7109,9,791.64453125,790.9205729166666,-1,0.0033585222502099,4329259
1744559687,1744559737,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2717 n_subspaces 1 feature_percentage 0.3136875298975883 alpha 0.43598146369078256 window_size 226 mode EDFSMode.RANDOM,2717,1,0.3136875298975883,0.4359814636907825,226,EDFSMode.RANDOM,0.67,38,0,,i7138,38,800.23046875,781.1015625,-1,0.989504617968094,4329249
1744559658,1744559746,88,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1326 n_subspaces 92 feature_percentage 0.001 alpha 0.999 window_size 165 mode EDFSMode.RANDOM,1326,92,0.001,0.999,165,EDFSMode.RANDOM,0.68,76,0,,i7179,76,832.59375,790.109375,-1,0.9974811083123426,4329237
1744559687,1744559749,62,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 5000 n_subspaces 1 feature_percentage 0.999 alpha 0.001 window_size 756 mode EDFSMode.RANDOM,5000,1,0.999,0.001,756,EDFSMode.RANDOM,0.59,48,0,,i7143,48,797.7265625,786.44140625,-1,0.9027707808564231,4329248
1744559687,1744559763,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 5000 n_subspaces 1 feature_percentage 0.001 alpha 0.999 window_size 218 mode EDFSMode.RANDOM,5000,1,0.001,0.999,218,EDFSMode.RANDOM,0.67,67,0,,i7136,67,849.00390625,797.5889756944445,-1,0.9730478589420656,4329250
1744559687,1744559763,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1138 n_subspaces 100 feature_percentage 0.001 alpha 0.001 window_size 153 mode EDFSMode.RANDOM,1138,100,0.001,0.001,153,EDFSMode.RANDOM,0.7,64,0,,i7119,64,837.25,795.2317708333334,-1,0.9862300587741394,4329253
1744559685,1744559767,82,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2509 n_subspaces 1 feature_percentage 0.569424942594615 alpha 0.999 window_size 151 mode EDFSMode.RANDOM,2509,1,0.569424942594615,0.999,151,EDFSMode.RANDOM,0.66,68,0,,i7156,68,800.66015625,779.6041666666666,-1,0.987489504617968,4329243
1744559717,1744559774,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 573 n_subspaces 23 feature_percentage 0.001 alpha 0.001 window_size 147 mode EDFSMode.RANDOM,573,23,0.001,0.001,147,EDFSMode.RANDOM,0.65,43,0,,i7116,43,808.13671875,783.9921875,-1,0.9886649874055417,4329258
1744559719,1744559782,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 629 n_subspaces 80 feature_percentage 0.001 alpha 0.999 window_size 124 mode EDFSMode.RANDOM,629,80,0.001,0.999,124,EDFSMode.RANDOM,0.67,49,0,,i7108,49,815.74609375,782.3264508928571,-1,0.9994962216624684,4329260
1744559718,1744559787,69,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 1 feature_percentage 0.41702172910010415 alpha 0.001 window_size 153 mode EDFSMode.RANDOM,1,1,0.4170217291001041,0.001,153,EDFSMode.RANDOM,0.56,57,0,,i7161,57,792.7109375,792.01708984375,-1,0.0026868178001679,4329257
1744559718,1744559794,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1387 n_subspaces 100 feature_percentage 0.001 alpha 0.999 window_size 182 mode EDFSMode.RANDOM,1387,100,0.001,0.999,182,EDFSMode.RANDOM,0.69,64,0,,i7105,64,841.37890625,796.9522569444445,-1,0.9780016792611252,4329262
1744559687,1744559799,112,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1164 n_subspaces 32 feature_percentage 0.999 alpha 0.999 window_size 447 mode EDFSMode.RANDOM,1164,32,0.999,0.999,447,EDFSMode.RANDOM,0.59,95,0,,i7145,95,780.20703125,754.556640625,-1,0.9758186397984888,4329247
1744559719,1744559800,81,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 917 n_subspaces 39 feature_percentage 0.001 alpha 0.001 window_size 124 mode EDFSMode.RANDOM,917,39,0.001,0.001,124,EDFSMode.RANDOM,0.69,66,0,,i7108,66,827.9375,787.5750868055555,-1,0.9970612930310664,4329261
1744559688,1744559802,114,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 722 n_subspaces 1 feature_percentage 0.4312757424730221 alpha 0.001 window_size 144 mode EDFSMode.RANDOM,722,1,0.4312757424730221,0.001,144,EDFSMode.RANDOM,0.67,102,0,,i7121,102,807.90625,784.1511418269231,-1,0.9578505457598656,4329252
1744559708,1744559802,94,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1156 n_subspaces 58 feature_percentage 0.36082116869436653 alpha 0.999 window_size 439 mode EDFSMode.RANDOM,1156,58,0.3608211686943665,0.999,439,EDFSMode.RANDOM,0.59,80,0,,i7118,80,807.515625,783.37265625,-1,0.9583543240973972,4329255
1744559717,1744559837,120,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1772 n_subspaces 23 feature_percentage 0.001 alpha 0.001 window_size 100 mode EDFSMode.RANDOM,1772,23,0.001,0.001,100,EDFSMode.RANDOM,0.71,107,0,,i7100,107,866.9140625,805.2602163461538,-1,0.9976490344248532,4329263
1744559718,1744559844,126,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3361 n_subspaces 1 feature_percentage 0.710941378698149 alpha 0.999 window_size 153 mode EDFSMode.RANDOM,3361,1,0.710941378698149,0.999,153,EDFSMode.RANDOM,0.7,110,0,,i7099,110,852.328125,802.5793269230769,-1,0.9882451721242652,4329264
1744559718,1744559857,139,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1814 n_subspaces 56 feature_percentage 0.3592837829097271 alpha 0.999 window_size 408 mode EDFSMode.RANDOM,1814,56,0.3592837829097271,0.999,408,EDFSMode.RANDOM,0.64,126,0,,i7097,126,815.02734375,785.7013020833333,-1,0.9591939546599496,4329265
1744559687,1744560085,398,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 100 feature_percentage 0.8326348312026106 alpha 0.999 window_size 219 mode EDFSMode.RANDOM,1,100,0.8326348312026106,0.999,219,EDFSMode.RANDOM,0.56,379,0,,i7154,379,795.4296875,791.71015625,-1,0.0022670025188916,4329245
1744559704,1744560133,429,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 82 feature_percentage 0.6987723644634828 alpha 0.9730736903638361 window_size 225 mode EDFSMode.RANDOM,1,82,0.6987723644634828,0.973073690363836,225,EDFSMode.RANDOM,0.53,417,0,,i7117,417,791.3984375,790.3766867897727,-1,0.0021830394626364,4329256
1744559687,1744561071,1384,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 401 n_subspaces 94 feature_percentage 0.7580974295384609 alpha 0.001 window_size 219 mode EDFSMode.RANDOM,401,94,0.7580974295384609,0.001,219,EDFSMode.RANDOM,0.62,1362,0,,i7153,1362,818.515625,783.4285352967626,-1,0.8753988245172124,4329246
1744559664,1744561394,1730,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 89 feature_percentage 0.7264842098288576 alpha 0.001 window_size 230 mode EDFSMode.RANDOM,1,89,0.7264842098288576,0.001,230,EDFSMode.RANDOM,0.54,1720,0,,i7172,1720,791.55859375,785.6082525143678,-1,0.0020990764063811,4329239
1744559657,1744561796,2139,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 96 feature_percentage 0.8643899625350708 alpha 0.001 window_size 217 mode EDFSMode.RANDOM,1,96,0.8643899625350708,0.001,217,EDFSMode.RANDOM,0.54,2125,0,,i7183,2125,796.24609375,787.8854469476744,-1,0.0021830394626364,4329236
1744559693,1744562516,2823,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 82 feature_percentage 0.960518417980295 alpha 0.001 window_size 227 mode EDFSMode.RANDOM,1,82,0.960518417980295,0.001,227,EDFSMode.RANDOM,0.49,2810,0,,i7155,2810,793.703125,741.9954450088339,-1,0.0020990764063811,4329244
1744559704,1744562623,2919,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 945 n_subspaces 100 feature_percentage 0.999 alpha 0.001 window_size 216 mode EDFSMode.RANDOM,945,100,0.999,0.001,216,EDFSMode.RANDOM,0.63,2908,0,,i7135,2908,812.98828125,793.9964270477816,-1,0.9756507136859782,4329254
1744559665,1744562634,2969,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 558 n_subspaces 100 feature_percentage 0.9278110420231833 alpha 0.001 window_size 216 mode EDFSMode.RANDOM,558,100,0.9278110420231832,0.001,216,EDFSMode.RANDOM,0.68,2955,0,,i7173,2955,813.375,802.8926698825503,-1,0.9668345927791772,4329238
1744559684,1744563093,3409,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1 n_subspaces 100 feature_percentage 0.999 alpha 0.001 window_size 214 mode EDFSMode.RANDOM,1,100,0.999,0.001,214,EDFSMode.RANDOM,0.57,3390,0,,i7157,3390,807.46875,770.3361780608504,-1,0.0021830394626364,4329242
1744577898,1744577968,70,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 737 n_subspaces 27 feature_percentage 0.41321906526466806 alpha 0.47037046250278924 window_size 261 mode EDFSMode.RANDOM,737,27,0.413219065264668,0.4703704625027892,261,EDFSMode.RANDOM,0.69,61,0,,i7140,61,791.56640625,774.9032118055555,-1,0.9642317380352644,4334268
1744577893,1744577969,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3215 n_subspaces 1 feature_percentage 0.18323130380735908 alpha 0.999 window_size 171 mode EDFSMode.RANDOM,3215,1,0.183231303807359,0.999,171,EDFSMode.RANDOM,0.68,67,0,,i7143,67,830.39453125,789.9253472222222,-1,0.9942905121746431,4334266
1744577913,1744577970,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 739 n_subspaces 1 feature_percentage 0.41602981873730305 alpha 0.001 window_size 243 mode EDFSMode.RANDOM,739,1,0.416029818737303,0.001,243,EDFSMode.RANDOM,0.65,43,0,,i7093,43,799.2734375,781.3984375,-1,0.9601175482787574,4334279
1744577928,1744577972,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier EDFS recent_samples_size 798 n_subspaces 1 feature_percentage 0.2224683563112305 alpha 0.001 window_size 247 mode EDFSMode.RANDOM,798,1,0.2224683563112305,0.001,247,EDFSMode.RANDOM,0.66,35,0,,i7087,35,798.046875,780.0338541666666,-1,0.9614609571788412,4334283
