start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1746601222,1746601241,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 220 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,220,1,2,2,7,,,1,,i7184,4984432,,,,,
1746601354,1746601373,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 139 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,139,1,2,2,10,,,1,,i7181,4984459,,,,,
1746601513,1746601532,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 230 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,230,1,2,2,7,,,1,,i7183,4984483,,,,,
1746601643,1746601662,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2016 n_samples 980 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2016,980,2,2,10,,,1,,i7180,4984502,,,,,
1746601792,1746601811,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 223 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 8,223,1,2,2,8,,,1,,i7180,4984529,,,,,
1746601951,1746601970,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 224 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,224,1,2,2,7,,,1,,i7183,4984548,,,,,
1746602061,1746602080,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 140 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,140,1,2,2,10,,,1,,i7182,4984566,,,,,
1746602192,1746602211,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 226 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 6,226,1,2,2,6,,,1,,i7185,4984612,,,,,
1746602367,1746602392,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 219 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,219,1,2,2,7,,,1,,i7181,4984642,,,,,
1746602450,1746602470,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 139 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,139,1,2,2,10,,,1,,i7180,4984656,,,,,
1746602598,1746602618,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 227 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 6,227,1,2,2,6,,,1,,i7180,4984679,,,,,
1746602772,1746602804,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 218 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,218,1,2,2,7,,,1,,i7182,4984697,,,,,
1746602840,1746602859,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 143 n_samples 2417 n_permutations 2 update_interval 2 n_consecutive_deviations 10,143,2417,2,2,10,,,1,,i7183,4984713,,,,,
1746602985,1746603010,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 220 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,220,1,2,2,7,,,1,,i7179,4984735,,,,,
1746603112,1746603131,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1999 n_samples 907 n_permutations 2 update_interval 2 n_consecutive_deviations 10,1999,907,2,2,10,,,1,,i7183,4984756,,,,,
1746603260,1746603280,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 218 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,218,1,2,2,7,,,1,,i7182,4984776,,,,,
1746603393,1746603412,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2010 n_samples 1013 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2010,1013,2,2,10,,,1,,i7183,4984800,,,,,
1746603544,1746603563,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 223 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,223,1,2,2,7,,,1,,i7183,4984817,,,,,
1746603732,1746603745,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 217 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 8,217,1,2,2,8,,,1,,i7181,4984850,,,,,
1746603838,1746603857,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2001 n_samples 934 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2001,934,2,2,10,,,1,,i7184,4984864,,,,,
1746603987,1746604013,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 223 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,223,1,2,2,7,,,1,,i7184,4984885,,,,,
1746604127,1746604146,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2014 n_samples 1022 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2014,1022,2,2,10,,,1,,i7186,4984904,,,,,
1746604267,1746604292,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 224 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,224,1,2,2,7,,,1,,i7184,4984923,,,,,
1746604397,1746604416,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1995 n_samples 894 n_permutations 2 update_interval 2 n_consecutive_deviations 10,1995,894,2,2,10,,,1,,i7185,4984946,,,,,
1746604533,1746604552,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 222 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,222,1,2,2,7,,,1,,i7185,4984995,,,,,
1746604668,1746604687,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2002 n_samples 899 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2002,899,2,2,10,,,1,,i7184,4985012,,,,,
1746604802,1746604840,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 217 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,217,1,2,2,7,,,1,,i7176,4985064,,,,,
1746604931,1746604950,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 117 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,117,1,2,2,10,,,1,,i7176,4985085,,,,,
1746605115,1746605134,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 218 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,218,1,2,2,7,,,1,,i7181,4985105,,,,,
1746605206,1746605225,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 139 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,139,1,2,2,10,,,1,,i7186,4985124,,,,,
1746605327,1746605347,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 223 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 6,223,1,2,2,6,,,1,,i7186,4985145,,,,,
1746605449,1746605462,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 145 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,145,1,2,2,10,,,1,,i7183,4985164,,,,,
1746605610,1746605630,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 218 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,218,1,2,2,7,,,1,,i7181,4985187,,,,,
1746605717,1746605737,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2009 n_samples 897 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2009,897,2,2,10,,,1,,i7183,4985199,,,,,
1746605870,1746605883,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 220 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,220,1,2,2,7,,,1,,i7181,4985223,,,,,
1746605990,1746606009,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 134 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,134,1,2,2,10,,,1,,i7185,4985239,,,,,
1746606112,1746606131,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 226 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 6,226,1,2,2,6,,,1,,i7185,4985257,,,,,
1746606252,1746606264,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2013 n_samples 1020 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2013,1020,2,2,10,,,1,,i7181,4985278,,,,,
1746606467,1746606487,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 217 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,217,1,2,2,7,,,1,,i7186,4985309,,,,,
1746606579,1746606599,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2004 n_samples 938 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2004,938,2,2,10,,,1,,i7183,4985327,,,,,
1746606705,1746606725,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 225 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,225,1,2,2,7,,,1,,i7186,4985350,,,,,
1746606848,1746606868,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2009 n_samples 973 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2009,973,2,2,10,,,1,,i7184,4985365,,,,,
1746606978,1746606998,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 215 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,215,1,2,2,7,,,1,,i7185,4985391,,,,,
1746607118,1746607138,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2002 n_samples 913 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2002,913,2,2,10,,,1,,i7186,4985411,,,,,
1746607250,1746607269,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 221 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,221,1,2,2,7,,,1,,i7186,4985429,,,,,
1746607404,1746607417,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 145 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,145,1,2,2,10,,,1,,i7181,4985480,,,,,
1746607582,1746607601,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 224 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 6,224,1,2,2,6,,,1,,i7181,4985502,,,,,
1746607711,1746607731,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2007 n_samples 935 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2007,935,2,2,10,,,1,,i7180,4985526,,,,,
1746607899,1746607924,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 218 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,218,1,2,2,7,,,1,,i7180,4985551,,,,,
1746608030,1746608049,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2011 n_samples 989 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2011,989,2,2,10,,,1,,i7181,4985569,,,,,
1746608191,1746608210,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 222 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,222,1,2,2,7,,,1,,i7180,4985601,,,,,
1746608380,1746608399,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 214 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,214,1,2,2,7,,,1,,i7179,4985632,,,,,
1746608514,1746608534,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2003 n_samples 891 n_permutations 884 update_interval 2 n_consecutive_deviations 10,2003,891,884,2,10,,,1,,i7180,4985651,,,,,
1746608674,1746608699,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 223 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,223,1,2,2,7,,,1,,i7180,4985672,,,,,
1746608830,1746608850,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 249 n_samples 3806 n_permutations 2 update_interval 2 n_consecutive_deviations 10,249,3806,2,2,10,,,1,,i7180,4985691,,,,,
1746608996,1746609015,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 211 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,211,1,2,2,7,,,1,,i7179,4985723,,,,,
1746609155,1746609174,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2018 n_samples 1011 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2018,1011,2,2,10,,,1,,i7179,4985748,,,,,
1746609322,1746609341,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 223 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,223,1,2,2,7,,,1,,i7179,4985777,,,,,
1746609594,1746609613,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 217 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,217,1,2,2,7,,,1,,i7183,4985832,,,,,
1746609764,1746609783,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2008 n_samples 973 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2008,973,2,2,10,,,1,,i7183,4985849,,,,,
1746609879,1746609898,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 217 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,217,1,2,2,7,,,1,,i7183,4985873,,,,,
1746610040,1746610059,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 313 n_samples 5000 n_permutations 2 update_interval 2 n_consecutive_deviations 10,313,5000,2,2,10,,,1,,i7181,4985895,,,,,
1746610223,1746610248,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 206 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 8,206,1,2,2,8,,,1,,i7183,4985920,,,,,
1746610369,1746610382,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2010 n_samples 988 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2010,988,2,2,10,,,1,,i7180,4985949,,,,,
