start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_clusters,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1745499597,1745499617,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1379 n_samples 1404 n_clusters 6 threshold 0.999,1379,1404,6,0.999,0.74,5.0,0,,i7185,5.0,530.70703125,527.3411458333334,-1.0,0.8533943932174021,4689019
1745500043,1745500056,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1536 n_samples 5000 n_clusters 7 threshold 0.999,1536,5000,7,0.999,0.73,2.0,0,,i7185,2.0,530.5703125,527.19140625,-1.0,0.1901107741815706,4689206
1745500563,1745500583,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 266 n_samples 125 n_clusters 8 threshold 0.999,266,125,8,0.999,0.75,9.0,0,,i7185,9.0,530.6953125,526.0481770833334,-1.0,0.9931926480599048,4689420
1745500944,1745500970,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1178 n_samples 733 n_clusters 7 threshold 0.999,1178,733,7,0.999,0.74,12.0,0,,i7186,12.0,533.54296875,529.0234375,-1.0,0.9530292716133424,4689546
1745501484,1745501517,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4264 n_samples 326 n_clusters 2 threshold 0.7042096881702958,4264,326,2,0.7042096881702958,0.74,20.0,0,,i7185,20.0,530.55078125,527.7875,-1.0,0.9894795470016708,4689752
1745502003,1745502016,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1328 n_samples 1327 n_clusters 2 threshold 0.999,1328,1327,2,0.999,0.74,4.0,0,,i7183,4.0,533.6953125,527.6653645833334,-1.0,0.903397487468284,4690018
1745502504,1745502606,102,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3222 n_samples 449 n_clusters 3 threshold 0.22713634680272984,3222,449,3,0.2271363468027298,0.74,91.0,0,,i7182,91.0,532.8203125,531.3098958333334,-1.0,0.4975555418033294,4690287
1745502944,1745502964,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4126 n_samples 977 n_clusters 2 threshold 0.8243219742713247,4126,977,2,0.8243219742713247,0.75,7.0,0,,i7182,7.0,528.67578125,525.3294270833334,-1.0,0.9735750974689028,4690510
1745503404,1745503423,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 396 n_samples 391 n_clusters 1 threshold 0.6230499983793848,396,391,1,0.6230499983793848,0.74,7.0,0,,i7183,7.0,530.79296875,526.1302083333334,-1.0,0.9216535676712668,4690746
1745503904,1745503994,90,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3966 n_samples 741 n_clusters 2 threshold 0.4528461814244727,3966,741,2,0.4528461814244727,0.74,82.0,0,,i7181,82.0,532.546875,529.7279829545455,-1.0,0.6730614518225138,4691031
