start_time,end_time,run_time,program_string,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID
1745486069,1745486085,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4273 n_reference_samples 3074 n_recent_samples 2414 threshold 0.34364734835736455 stability_offset 1e-08,4273,3074,2414,0.3436473483573645,1e-08,,,-9,,i7182,4684134
1745486339,1745486361,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3007 n_reference_samples 1537 n_recent_samples 2840 threshold 0.9118136202115565 stability_offset 1e-06,3007,1537,2840,0.9118136202115564,1e-06,,,-9,,i7183,4684231
1745486700,1745486717,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 785 n_reference_samples 4837 n_recent_samples 1210 threshold 0.09458221384510399 stability_offset 0.7,785,4837,1210,0.0945822138451039,0.7,,,-9,,i7182,4684356
1745487164,1745487186,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1164 n_reference_samples 38 n_recent_samples 2619 threshold 0.2988474429603666 stability_offset 0.001,1164,38,2619,0.2988474429603666,0.001,,,-9,,i7186,4684503
1745487482,1745487500,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2702 n_reference_samples 3611 n_recent_samples 833 threshold 0.7408066497445106 stability_offset 0.6,2702,3611,833,0.7408066497445106,0.6,,,-9,,i7175,4684617
1745487753,1745487773,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3926 n_reference_samples 2093 n_recent_samples 3759 threshold 0.014692987713962793 stability_offset 0.2,3926,2093,3759,0.0146929877139627,0.2,,,-9,,i7182,4684714
1745488083,1745488098,15,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2361 n_reference_samples 4104 n_recent_samples 2126 threshold 0.9449219160769134 stability_offset 1e-11,2361,4104,2126,0.9449219160769134,1e-11,,,-9,,i7182,4684818
1745489527,1745489552,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1795 n_reference_samples 1750 n_recent_samples 393 threshold 0.7697312568575144 stability_offset 1e-10,1795,1750,393,0.7697312568575144,1e-10,,,-9,,i7180,4685308
1745489647,1745489670,23,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4571 n_reference_samples 4388 n_recent_samples 3607 threshold 0.2059640212561935 stability_offset 0.1,4571,4388,3607,0.2059640212561935,0.1,,,-9,,i7186,4685341
1745489767,1745489789,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3307 n_reference_samples 1003 n_recent_samples 1610 threshold 0.5422356100324541 stability_offset 0.9,3307,1003,1610,0.5422356100324541,0.9,,,-9,,i7180,4685387
1745489949,1745489965,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 481 n_reference_samples 2704 n_recent_samples 4978 threshold 0.4823128069527447 stability_offset 1e-06,481,2704,4978,0.4823128069527447,1e-06,,,-9,,i7181,4685448
1745490189,1745490211,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 413 n_reference_samples 1121 n_recent_samples 678 threshold 0.8865765068791807 stability_offset 0.4,413,1121,678,0.8865765068791807,0.4,,,-9,,i7186,4685523
1745490468,1745490487,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3219 n_reference_samples 2508 n_recent_samples 2774 threshold 0.0732816105503589 stability_offset 1e-12,3219,2508,2774,0.0732816105503589,1e-12,,,-9,,i7186,4685614
1745490735,1745490755,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4523 n_reference_samples 1634 n_recent_samples 1969 threshold 0.67464575590007 stability_offset 0.0001,4523,1634,1969,0.67464575590007,0.0001,,,-9,,i7181,4685710
1745491162,1745491182,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1687 n_reference_samples 4584 n_recent_samples 3916 threshold 0.3652525170817971 stability_offset 0.6,1687,4584,3916,0.3652525170817971,0.6,,,-9,,i7186,4685843
1745491462,1745491488,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2292 n_reference_samples 1898 n_recent_samples 3452 threshold 0.4161704799998552 stability_offset 0.8,2292,1898,3452,0.4161704799998552,0.8,,,-9,,i7185,4685932
1745491679,1745491699,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3839 n_reference_samples 4221 n_recent_samples 548 threshold 0.6086210613958538 stability_offset 1e-05,3839,4221,548,0.6086210613958538,1e-05,,,-9,,i7186,4686012
1745491846,1745491862,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2652 n_reference_samples 233 n_recent_samples 4821 threshold 0.14759995593875647 stability_offset 1e-08,2652,233,4821,0.1475999559387564,1e-08,,,-9,,i7185,4686080
1745492159,1745492179,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1058 n_reference_samples 3493 n_recent_samples 1768 threshold 0.8283394132237881 stability_offset 0.01,1058,3493,1768,0.8283394132237881,0.01,,,-9,,i7186,4686174
1745492553,1745492574,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 736 n_reference_samples 1341 n_recent_samples 4405 threshold 0.5014428173787892 stability_offset 1e-10,736,1341,4405,0.5014428173787892,1e-10,,,-9,,i7186,4686295
1745492873,1745492893,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2900 n_reference_samples 4953 n_recent_samples 1508 threshold 0.4453803829792887 stability_offset 0.3,2900,4953,1508,0.4453803829792887,0.3,,,-9,,i7186,4686413
1745493119,1745493140,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4204 n_reference_samples 907 n_recent_samples 3282 threshold 0.8108286149408668 stability_offset 0.5,4204,907,3282,0.8108286149408668,0.5,,,-9,,i7182,4686497
1745493475,1745493493,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2011 n_reference_samples 2956 n_recent_samples 221 threshold 0.24307918448746205 stability_offset 0.0001,2011,2956,221,0.243079184487462,0.0001,,,-9,,i7181,4686620
1745493835,1745493862,27,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1366 n_reference_samples 564 n_recent_samples 2257 threshold 0.03622201693989337 stability_offset 1e-07,1366,564,2257,0.0362220169398933,1e-07,,,-9,,i7183,4686739
1745494160,1745494177,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4770 n_reference_samples 3241 n_recent_samples 4360 threshold 0.9704179081656039 stability_offset 0.9,4770,3241,4360,0.970417908165604,0.9,,,-9,,i7183,4686848
1745494612,1745494639,27,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3584 n_reference_samples 2307 n_recent_samples 1055 threshold 0.27750115299224853 stability_offset 0.2,3584,2307,1055,0.2775011529922485,0.2,,,-9,,i7182,4686987
1745494914,1745494940,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 130 n_reference_samples 4047 n_recent_samples 2994 threshold 0.7156152230855077 stability_offset 1e-09,130,4047,2994,0.7156152230855077,1e-09,,,-9,,i7181,4687098
1745496387,1745496409,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 42 n_reference_samples 383 n_recent_samples 3834 threshold 0.8262500560823828 stability_offset 0.7,42,383,3834,0.8262500560823828,0.7,,,-9,,i7183,4687592
1745496473,1745496502,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3516 n_reference_samples 3334 n_recent_samples 2051 threshold 0.1337296272702515 stability_offset 1e-06,3516,3334,2051,0.1337296272702515,1e-06,,,-9,,i7181,4687629
1745496653,1745496673,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4702 n_reference_samples 2371 n_recent_samples 2543 threshold 0.6102840418070554 stability_offset 1e-08,4702,2371,2543,0.6102840418070554,1e-08,,,-9,,i7182,4687683
1745496865,1745496885,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1278 n_reference_samples 3759 n_recent_samples 909 threshold 0.4294926057662815 stability_offset 0.1,1278,3759,909,0.4294926057662815,0.1,,,-9,,i7176,4687760
1745497164,1745497180,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1923 n_reference_samples 1483 n_recent_samples 1686 threshold 0.3556613178290427 stability_offset 0.4,1923,1483,1686,0.3556613178290427,0.4,,,-9,,i7180,4687856
1745497494,1745497515,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4136 n_reference_samples 4743 n_recent_samples 4903 threshold 0.6690081966314465 stability_offset 1e-11,4136,4743,4903,0.6690081966314465,1e-11,,,-9,,i7181,4687968
1745497856,1745497879,23,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2832 n_reference_samples 648 n_recent_samples 317 threshold 0.08329918653331697 stability_offset 1e-05,2832,648,317,0.0832991865333169,1e-05,,,-9,,i7181,4688087
1745498244,1745498264,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 648 n_reference_samples 2971 n_recent_samples 3683 threshold 0.8927622690498829 stability_offset 0.6,648,2971,3683,0.8927622690498829,0.6,,,-9,,i7175,4688222
1745498635,1745498656,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 989 n_reference_samples 2156 n_recent_samples 147 threshold 0.6904174398500472 stability_offset 1e-07,989,2156,147,0.6904174398500472,1e-07,,,-9,,i7180,4688349
1745498877,1745498898,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2564 n_reference_samples 4206 n_recent_samples 3356 threshold 0.25628365921601653 stability_offset 0.9,2564,4206,3356,0.2562836592160165,0.9,,,-9,,i7181,4688428
1745499025,1745499050,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3752 n_reference_samples 91 n_recent_samples 1270 threshold 0.9960420978739858 stability_offset 0.1,3752,91,1270,0.9960420978739858,0.1,,,-9,,i7185,4688558
1745499124,1745499143,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2224 n_reference_samples 3703 n_recent_samples 4643 threshold 0.05798774336092174 stability_offset 1e-10,2224,3703,4643,0.0579877433609217,1e-10,,,-9,,i7180,4688660
1745499131,1745499188,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4435 n_reference_samples 2797 n_recent_samples 1130 threshold 0.7813821290899068 stability_offset 0.2,4435,2797,1130,0.7813821290899068,0.2,,,-9,,i7174,4688845
1745499523,1745499540,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3131 n_reference_samples 1814 n_recent_samples 4122 threshold 0.4626537544410676 stability_offset 0.5,3131,1814,4122,0.4626537544410676,0.5,,,-9,,i7185,4688978
1745499716,1745499730,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 344 n_reference_samples 4491 n_recent_samples 2495 threshold 0.5303410705849528 stability_offset 0.001,344,4491,2495,0.5303410705849528,0.001,,,-9,,i7186,4689064
1745499905,1745499919,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 549 n_reference_samples 1697 n_recent_samples 3201 threshold 0.12416050454974174 stability_offset 0.01,549,1697,3201,0.1241605045497417,0.01,,,-9,,i7186,4689142
1745500103,1745500119,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3395 n_reference_samples 4686 n_recent_samples 302 threshold 0.929626167660579 stability_offset 1e-09,3395,4686,302,0.929626167660579,1e-09,,,-9,,i7185,4689228
1745500307,1745500323,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4659 n_reference_samples 1174 n_recent_samples 4486 threshold 0.3146172605548054 stability_offset 1e-05,4659,1174,4486,0.3146172605548054,1e-05,,,-9,,i7186,4689307
1745500483,1745500498,15,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1863 n_reference_samples 2601 n_recent_samples 1428 threshold 0.6318397325910627 stability_offset 0.8,1863,2601,1428,0.6318397325910627,0.8,,,-9,,i7185,4689380
1745501665,1745501690,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2429 n_reference_samples 287 n_recent_samples 974 threshold 0.5887169437613339 stability_offset 0.7,2429,287,974,0.5887169437613339,0.7,,,-9,,i7183,4689842
1745501784,1745501801,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4015 n_reference_samples 3587 n_recent_samples 3075 threshold 0.40403468249738217 stability_offset 0.0001,4015,3587,3075,0.4040346824973821,0.0001,,,-9,,i7185,4689902
1745501997,1745502012,15,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2790 n_reference_samples 1962 n_recent_samples 2337 threshold 0.847512588698417 stability_offset 1e-12,2790,1962,2337,0.847512588698417,1e-12,,,-9,,i7185,4690010
1745502103,1745502129,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1232 n_reference_samples 4324 n_recent_samples 4280 threshold 0.15900481128133834 stability_offset 0.3,1232,4324,4280,0.1590048112813383,0.3,,,-9,,i7183,4690082
1745502324,1745502337,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 873 n_reference_samples 844 n_recent_samples 1893 threshold 0.4878223386928439 stability_offset 1e-09,873,844,1893,0.4878223386928439,1e-09,,,-9,,i7182,4690193
1745502425,1745502453,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3076 n_reference_samples 2854 n_recent_samples 3992 threshold 0.5517102029602975 stability_offset 0.1,3076,2854,3992,0.5517102029602975,0.1,,,-9,,i7181,4690249
1745502646,1745502666,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4341 n_reference_samples 1288 n_recent_samples 754 threshold 0.19990625687129795 stability_offset 0.9,4341,1288,754,0.1999062568712979,0.9,,,-9,,i7182,4690357
1745502748,1745502764,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2186 n_reference_samples 4861 n_recent_samples 2699 threshold 0.7598302574567497 stability_offset 1e-07,2186,4861,2699,0.7598302574567497,1e-07,,,-9,,i7182,4690422
1745502959,1745502976,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1502 n_reference_samples 2253 n_recent_samples 4745 threshold 0.9588888639640063 stability_offset 0.001,1502,2253,4745,0.9588888639640064,0.001,,,-9,,i7182,4690518
1745503069,1745503089,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4947 n_reference_samples 3953 n_recent_samples 1844 threshold 0.016928455956280234 stability_offset 0.5,4947,3953,1844,0.0169284559562802,0.5,,,-9,,i7182,4690570
1745503275,1745503302,27,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3720 n_reference_samples 500 n_recent_samples 3527 threshold 0.7273879345022142 stability_offset 0.3,3720,500,3527,0.7273879345022142,0.3,,,-9,,i7181,4690682
1745503378,1745503396,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 307 n_reference_samples 3138 n_recent_samples 472 threshold 0.29703838119097054 stability_offset 1e-11,307,3138,472,0.2970383811909705,1e-11,,,-9,,i7181,4690737
1745503584,1745503603,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 289 n_reference_samples 1771 n_recent_samples 4829 threshold 0.6333334313947707 stability_offset 0.4,289,1771,4829,0.6333334313947707,0.4,,,-9,,i7181,4690858
