start_time,end_time,run_time,program_string,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747794333,1747794340,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3602 batch_size 2270 detection_buf_size 1644 overlap 0.30238750301860273 alpha 0.8236601708270609 gamma 0.17448591259587556 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4689,3602,2270,1644,0.3023875030186027,0.8236601708270609,0.1744859125958755,str\(\'ks-test\'\),4689,str\(\'full\'\),,,1,,i7168,,,,,,5178019
1747794754,1747794767,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4287 batch_size 3341 detection_buf_size 2729 overlap 0.7396923955213278 alpha 0.5312529014479369 gamma 3.0584548574648798 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3383,4287,3341,2729,0.7396923955213278,0.5312529014479369,3.05845485746488,str\(\'t-test\'\),3383,str\(\'full\'\),,,1,,i7166,,,,,,5178038
1747797131,1747797144,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 238 batch_size 358 detection_buf_size 738 overlap 0.20383876465447248 alpha 0.20105993971414865 gamma 6.046732460448519 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1079,238,358,738,0.2038387646544724,0.2010599397141486,6.046732460448519,str\(\'ks-test\'\),1079,str\(\'bounded\'\),,,1,,i7167,,,,,,5178057
1747799297,1747799303,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 813 batch_size 3065 detection_buf_size 2394 overlap 0.012350293256342411 alpha 0.050087717827409506 gamma 9.603359515971505 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3002,813,3065,2394,0.0123502932563424,0.0500877178274095,9.603359515971505,str\(\'t-test\'\),3002,str\(\'full\'\),,,1,,i7011,,,,,,5178074
1747804594,1747804644,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4976 batch_size 737 detection_buf_size 4158 overlap 0.545155842076987 alpha 0.7173736971393228 gamma 1.303093234677799 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 74,4976,737,4158,0.545155842076987,0.7173736971393228,1.303093234677799,str\(\'ks-test\'\),74,str\(\'bounded\'\),,,1,,i7079,,,,,,5178096
1747805825,1747805831,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3083 batch_size 4895 detection_buf_size 224 overlap 0.4829732514359057 alpha 0.9240152838919312 gamma 4.194919670086355 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1846,3083,4895,224,0.4829732514359057,0.9240152838919312,4.194919670086355,str\(\'t-test\'\),1846,str\(\'bounded\'\),,,1,,i7020,,,,,,5178115
1747809105,1747809118,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1456 batch_size 1325 detection_buf_size 3223 overlap 0.9478017407804727 alpha 0.34246116787754 gamma 7.4975156682375825 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3840,1456,1325,3223,0.9478017407804727,0.34246116787754,7.4975156682375825,str\(\'ks-test\'\),3840,str\(\'full\'\),,,1,,i7166,,,,,,5178182
1747814432,1747814445,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1630 batch_size 3543 detection_buf_size 402 overlap 0.6220019624903798 alpha 0.8007980311661959 gamma 5.3009231761032725 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 2611,1630,3543,402,0.6220019624903798,0.8007980311661959,5.3009231761032725,str\(\'t-test\'\),2611,str\(\'full\'\),,,1,,i7011,,,,,,5178249
1747817987,1747818000,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2583 batch_size 238 detection_buf_size 3652 overlap 0.08761265484616161 alpha 0.462930028039962 gamma 3.252492985229008 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 620,2583,238,3652,0.0876126548461616,0.462930028039962,3.252492985229008,str\(\'ks-test\'\),620,str\(\'bounded\'\),,,1,,i7182,,,,,,5178320
1747829632,1747829652,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4516 batch_size 4124 detection_buf_size 1981 overlap 0.8976898101605475 alpha 0.17831961878947913 gamma 0.9788908353950829 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1300,4516,4124,1981,0.8976898101605475,0.1783196187894791,0.9788908353950828,str\(\'t-test\'\),1300,str\(\'bounded\'\),,,1,,i7079,,,,,,5178399
1747837958,1747837964,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 948 batch_size 2078 detection_buf_size 3967 overlap 0.43566332648694517 alpha 0.5863932586181909 gamma 8.028653052575887 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4231,948,2078,3967,0.4356633264869451,0.5863932586181909,8.028653052575887,str\(\'ks-test\'\),4231,str\(\'full\'\),,,1,,i7166,,,,,,5178434
1747843479,1747843485,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 426 batch_size 4473 detection_buf_size 2897 overlap 0.35017812977172436 alpha 0.6634777269475162 gamma 6.351434468218126 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2306,426,4473,2897,0.3501781297717243,0.6634777269475162,6.351434468218126,str\(\'t-test\'\),2306,str\(\'bounded\'\),,,1,,i7164,,,,,,5178469
1747847010,1747847016,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3801 batch_size 1831 detection_buf_size 1138 overlap 0.815492466410622 alpha 0.07400491719692946 gamma 4.613623382176273 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4612,3801,1831,1138,0.815492466410622,0.0740049171969294,4.613623382176273,str\(\'ks-test\'\),4612,str\(\'full\'\),,,1,,i7182,,,,,,5178523
1747852845,1747852871,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3155 batch_size 2550 detection_buf_size 4486 overlap 0.12905698589794337 alpha 0.28844339382089673 gamma 2.351540466045961 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3460,3155,2550,4486,0.1290569858979433,0.2884433938208967,2.351540466045961,str\(\'t-test\'\),3460,str\(\'full\'\),,,1,,i7011,,,,,,5178553
1747857724,1747857730,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2321 batch_size 1168 detection_buf_size 1482 overlap 0.6623522485662252 alpha 0.9480543168690055 gamma 9.08702183523029 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 845,2321,1168,1482,0.6623522485662252,0.9480543168690057,9.08702183523029,str\(\'ks-test\'\),845,str\(\'bounded\'\),,,1,,i7060,,,,,,5178601
1747857845,1747857870,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2302 batch_size 3653 detection_buf_size 4534 overlap 0.08513278697431087 alpha 0.5196180633287877 gamma 7.261790393313394 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1468,2302,3653,4534,0.0851327869743108,0.5196180633287877,7.261790393313394,str\(\'ks-test\'\),1468,str\(\'bounded\'\),,,1,,i7011,,,,,,5178613
1747858026,1747858033,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3175 batch_size 45 detection_buf_size 1374 overlap 0.6127017511166633 alpha 0.24412555839307606 gamma 4.2747134058251985 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4087,3175,45,1374,0.6127017511166633,0.244125558393076,4.274713405825199,str\(\'t-test\'\),4087,str\(\'full\'\),,,1,,i7167,,,,,,5178624
1747858118,1747858130,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3781 batch_size 4327 detection_buf_size 3004 overlap 0.42538856522366403 alpha 0.3961549442857504 gamma 1.5385169402593746 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2735,3781,4327,3004,0.425388565223664,0.3961549442857504,1.5385169402593746,str\(\'ks-test\'\),2735,str\(\'full\'\),,,1,,i7164,,,,,,5178633
1747858450,1747858463,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 445 batch_size 1958 detection_buf_size 1088 overlap 0.8961846111491323 alpha 0.8666040971763432 gamma 9.524482407997363 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 432,445,1958,1088,0.8961846111491323,0.8666040971763432,9.524482407997365,str\(\'t-test\'\),432,str\(\'bounded\'\),,,1,,i7033,,,,,,5178642
1747858693,1747858700,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1006 batch_size 4583 detection_buf_size 2049 overlap 0.8247708057332784 alpha 0.8813156493548304 gamma 6.123778696840629 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3604,1006,4583,2049,0.8247708057332784,0.8813156493548304,6.123778696840629,str\(\'ks-test\'\),3604,str\(\'full\'\),,,1,,i7166,,,,,,5178650
1747859390,1747859397,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4457 batch_size 1638 detection_buf_size 3879 overlap 0.3526322813462466 alpha 0.3542173265423626 gamma 2.8248620234653354 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 676,4457,1638,3879,0.3526322813462466,0.3542173265423626,2.8248620234653354,str\(\'t-test\'\),676,str\(\'bounded\'\),,,1,,i7179,,,,,,5178688
1747860330,1747860343,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2642 batch_size 2752 detection_buf_size 489 overlap 0.6638317312803119 alpha 0.007266123276203871 gamma 0.09774362949375064 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2494,2642,2752,489,0.6638317312803119,0.0072661232762038,0.0977436294937506,str\(\'ks-test\'\),2494,str\(\'bounded\'\),,,1,,i7164,,,,,,5178695
1747861180,1747861193,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1571 batch_size 1048 detection_buf_size 3584 overlap 0.1393098751101643 alpha 0.7292515481337905 gamma 8.396769364173524 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4487,1571,1048,3584,0.1393098751101643,0.7292515481337905,8.396769364173524,str\(\'t-test\'\),4487,str\(\'full\'\),,,1,,i7179,,,,,,5178708
1747927361,1747927373,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1436 batch_size 3811 detection_buf_size 137 overlap 0.3086725649703294 alpha 0.1274567681979388 gamma 9.323052255418151 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3215,1436,3811,137,0.3086725649703294,0.1274567681979388,9.323052255418151,str\(\'ks-test\'\),3215,str\(\'full\'\),,,1,,i7038,,,,,,5179728
1747927391,1747927397,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3103 batch_size 2390 detection_buf_size 3292 overlap 0.7789837153684348 alpha 0.6058246148247272 gamma 2.272051875570789 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1224,3103,2390,3292,0.7789837153684348,0.6058246148247272,2.272051875570789,str\(\'t-test\'\),1224,str\(\'bounded\'\),,,1,,i7038,,,,,,5179730
1747927422,1747927435,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 832 batch_size 551 detection_buf_size 4247 overlap 0.7450026696417481 alpha 0.48223966217413544 gamma 6.43061672145594 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4877,832,551,4247,0.7450026696417481,0.4822396621741354,6.43061672145594,str\(\'t-test\'\),4877,str\(\'full\'\),,,1,,i7151,,,,,,5179735
1747927453,1747927466,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4229 batch_size 856 detection_buf_size 787 overlap 0.006026167962700129 alpha 0.9985511833187193 gamma 1.2121785241309553 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4008,4229,856,787,0.0060261679627001,0.9985511833187192,1.2121785241309553,str\(\'t-test\'\),4008,str\(\'full\'\),,,1,,i7033,,,,,,5179746
1747927482,1747927488,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3661 batch_size 4785 detection_buf_size 4841 overlap 0.942452403318137 alpha 0.6438031199239195 gamma 3.328930123067461 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2814,3661,4785,4841,0.942452403318137,0.6438031199239195,3.328930123067461,str\(\'ks-test\'\),2814,str\(\'full\'\),,,1,,i7169,,,,,,5179752
1747927517,1747927523,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2009 batch_size 4851 detection_buf_size 3187 overlap 0.6513517510481178 alpha 0.8193312855623662 gamma 0.6578710337914527 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1018,2009,4851,3187,0.6513517510481178,0.8193312855623662,0.6578710337914527,str\(\'t-test\'\),1018,str\(\'full\'\),,,1,,i7166,,,,,,5179765
1747927511,1747927524,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3468 batch_size 1271 detection_buf_size 261 overlap 0.18688828292489051 alpha 0.41710574812442064 gamma 7.671034630166368 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3399,3468,1271,261,0.1868882829248905,0.4171057481244206,7.671034630166368,str\(\'ks-test\'\),3399,str\(\'bounded\'\),,,1,,i7033,,,,,,5179770
1747927541,1747927554,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4114 batch_size 3090 detection_buf_size 4118 overlap 0.8727031593248248 alpha 0.194903713921085 gamma 5.563355049832725 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4751,4114,3090,4118,0.8727031593248248,0.194903713921085,5.563355049832725,str\(\'t-test\'\),4751,str\(\'bounded\'\),,,1,,i7033,,,,,,5179778
1747927422,1747927609,187,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 297 batch_size 2863 detection_buf_size 2622 overlap 0.5320113955885172 alpha 0.26889071706868706 gamma 7.951301670920104 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1702,297,2863,2622,0.5320113955885172,0.268890717068687,7.951301670920104,str\(\'ks-test\'\),1702,str\(\'bounded\'\),,,1,,i7059,,,,,,5179737
1747927633,1747927646,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 634 batch_size 3317 detection_buf_size 702 overlap 0.3753840996902436 alpha 0.7073194130659103 gamma 2.1086566255278885 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3902,634,3317,702,0.3753840996902436,0.7073194130659103,2.1086566255278885,str\(\'t-test\'\),3902,str\(\'bounded\'\),,,1,,i7059,,,,,,5179807
1747927391,1747927659,268,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4957 batch_size 3231 detection_buf_size 2327 overlap 0.21792246758006514 alpha 0.7500571108460427 gamma 4.378504821858369 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1946,4957,3231,2327,0.2179224675800651,0.7500571108460427,4.378504821858369,str\(\'ks-test\'\),1946,str\(\'bounded\'\),,,1,,i7028,,,,,,5179732
1747927482,1747927676,194,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2114 batch_size 1518 detection_buf_size 1752 overlap 0.4688543740287423 alpha 0.12462350571900606 gamma 5.06794420855213 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 198,2114,1518,1752,0.4688543740287423,0.124623505719006,5.06794420855213,str\(\'t-test\'\),198,str\(\'bounded\'\),,,1,,i7151,,,,,,5179758
1747927571,1747927684,113,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 114 batch_size 770 detection_buf_size 2437 overlap 0.3397752749882638 alpha 0.542518256938085 gamma 3.551523554262705 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2055,114,770,2437,0.3397752749882638,0.542518256938085,3.551523554262705,str\(\'ks-test\'\),2055,str\(\'full\'\),,,1,,i7033,,,,,,5179789
1747927692,1747927742,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4828 batch_size 324 detection_buf_size 2767 overlap 0.9111153950411827 alpha 0.05745413762703538 gamma 8.807501826735214 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1830,4828,324,2767,0.9111153950411828,0.0574541376270353,8.807501826735214,str\(\'ks-test\'\),1830,str\(\'full\'\),,,1,,i7033,,,,,,5179820
1747927753,1747927765,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2895 batch_size 4057 detection_buf_size 1603 overlap 0.09944314520992338 alpha 0.33423435817472635 gamma 6.6919647558620206 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 12,2895,4057,1603,0.0994431452099233,0.3342343581747263,6.6919647558620206,str\(\'t-test\'\),12,str\(\'full\'\),,,1,,i7030,,,,,,5179835
1747927874,1747927911,37,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1317 batch_size 2324 detection_buf_size 4932 overlap 0.563295106774196 alpha 0.929554378034547 gamma 4.990789912295528 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3018,1317,2324,4932,0.563295106774196,0.929554378034547,4.990789912295528,str\(\'ks-test\'\),3018,str\(\'bounded\'\),,,1,,i7164,,,,,,5179848
1747927933,1747927946,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1769 batch_size 2506 detection_buf_size 1523 overlap 0.9898945987801999 alpha 0.4554412615709007 gamma 2.7984593034517022 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4292,1769,2506,1523,0.9898945987802,0.4554412615709007,2.7984593034517022,str\(\'t-test\'\),4292,str\(\'bounded\'\),,,1,,i7038,,,,,,5179857
1747928084,1747928096,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2771 batch_size 1114 detection_buf_size 4444 overlap 0.45647801184840503 alpha 0.8109745131954551 gamma 5.7452558869123465 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1283,2771,1114,4444,0.456478011848405,0.8109745131954551,5.7452558869123465,str\(\'ks-test\'\),1283,str\(\'full\'\),,,1,,i7038,,,,,,5179869
