start_time,end_time,run_time,program_string,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744558675,1744558688,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1644 feature_id 3 batch_size 3584 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.001 subsets 49,1644,3,3584,str\(\'KL\'\),2,str\(\'tstat\'\),0.001,49,0.61,5.0,0,,i7101,5.0,483.2578125,482.9309895833333,-1.0,0.1654968599926117,4328871
1744558666,1744558698,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 730 feature_id 3 batch_size 4474 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.001 subsets 95,730,3,4474,str\(\'KL\'\),1,str\(\'tstat\'\),0.001,95,0.67,23.0,0,,i7102,23.0,483.00390625,482.871875,-1.0,0.2637375323236055,4328868
1744558675,1744558700,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2021 feature_id 3 batch_size 2741 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 63,2021,3,2741,str\(\'H\'\),1,str\(\'tstat\'\),0.999,63,0.61,13.0,0,,i7138,13.0,484.79296875,484.6591796875,-1.0,0.3335565201329885,4328870
1744558695,1744558708,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 879 feature_id 3 batch_size 4660 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 39,879,3,4660,str\(\'KL\'\),1,str\(\'stdev\'\),0.999,39,0.64,5.0,0,,i7179,5.0,483.58984375,483.4505208333333,-1.0,0.3842122275581825,4328872
1744558695,1744558708,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 269 feature_id 3 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 50,269,3,1,str\(\'H\'\),1,str\(\'stdev\'\),0.999,50,,,1,,i7179,,,,,,4328873
1744558696,1744558709,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 733 feature_id 3 batch_size 893 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 28,733,3,893,str\(\'H\'\),1,str\(\'stdev\'\),0.001,28,0.66,5.0,0,,i7101,5.0,483.7578125,483.6236979166667,-1.0,0.3505033247137052,4328884
1744558696,1744558709,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3327 feature_id 3 batch_size 4254 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.999 subsets 6,3327,3,4254,str\(\'KL\'\),2,str\(\'stdev\'\),0.999,6,0.66,4.0,0,,i7103,4.0,483.15625,482.9049479166667,-1.0,0.3467168452161064,4328882
1744558696,1744558709,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 3189 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 21,1,3,3189,str\(\'H\'\),1,str\(\'tstat\'\),0.999,21,0.66,5.0,0,,i7101,5.0,483.875,483.703125,-1.0,0.4692463982268193,4328883
1744558696,1744558709,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 261 feature_id 3 batch_size 3176 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 21,261,3,3176,str\(\'H\'\),1,str\(\'stdev\'\),0.001,21,0.61,5.0,0,,i7114,5.0,483.1171875,482.9765625,-1.0,0.3938169560398966,4328880
1744558696,1744558709,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4542 feature_id 3 batch_size 3522 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 50,4542,3,3522,str\(\'H\'\),2,str\(\'tstat\'\),0.999,50,0.64,5.0,0,,i7110,5.0,484.84375,484.53515625,-1.0,0.1626339120797931,4328881
1744558696,1744558709,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 147 feature_id 3 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.001 subsets 95,147,3,1,str\(\'H\'\),1,str\(\'tstat\'\),0.001,95,,,1,,i7135,,,,,,4328875
1744558695,1744558714,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 4530 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 29,5000,3,4530,str\(\'KL\'\),1,str\(\'stdev\'\),0.999,29,0.66,5.0,0,,i7174,5.0,483.234375,483.0677083333333,-1.0,0.3722063169560399,4328874
1744558696,1744558715,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3255 feature_id 3 batch_size 1 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 53,3255,3,1,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,53,,,1,,i7118,,,,,,4328877
1744558696,1744558715,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1347 feature_id 3 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 39,1347,3,1,str\(\'H\'\),1,str\(\'stdev\'\),0.999,39,,,1,,i7118,,,,,,4328879
1744558696,1744558715,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4081 feature_id 3 batch_size 4513 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.001 subsets 39,4081,3,4513,str\(\'H\'\),1,str\(\'tstat\'\),0.001,39,0.67,6.0,0,,i7118,6.0,482.9140625,482.7213541666667,-1.0,0.3706363132619135,4328876
1744558696,1744558715,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4187 feature_id 3 batch_size 710 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 23,4187,3,710,str\(\'KL\'\),1,str\(\'stdev\'\),0.999,23,0.64,4.0,0,,i7118,4.0,484.203125,484.0559895833333,-1.0,0.2489148503878832,4328878
1744558715,1744558728,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 34 feature_id 3 batch_size 4422 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 28,34,3,4422,str\(\'H\'\),1,str\(\'stdev\'\),0.999,28,0.66,5.0,0,,i7179,5.0,483.21484375,483.0026041666667,-1.0,0.4643285925378648,4328885
1744563707,1744563720,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4866 feature_id 3 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 8,4866,3,1,str\(\'H\'\),1,str\(\'tstat\'\),0.999,8,,,1,,i7169,,,,,,4330605
1744563707,1744563720,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4194 feature_id 3 batch_size 1 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 45,4194,3,1,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,45,,,1,,i7174,,,,,,4330598
1744563707,1744563720,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1330 feature_id 3 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 39,1330,3,1,str\(\'H\'\),1,str\(\'tstat\'\),0.999,39,,,1,,i7173,,,,,,4330600
1744563707,1744563720,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 796 feature_id 3 batch_size 1 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 97,796,3,1,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,97,,,1,,i7171,,,,,,4330602
1744563707,1744563726,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 601 feature_id 3 batch_size 1510 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 54,601,3,1510,str\(\'H\'\),1,str\(\'stdev\'\),0.001,54,0.67,11.0,0,,i7169,11.0,482.84765625,482.7451171875,-1.0,0.3486331732545253,4330604
1744563716,1744563728,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4809 feature_id 3 batch_size 2387 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.001 subsets 21,4809,3,2387,str\(\'KL\'\),2,str\(\'tstat\'\),0.001,21,0.66,4.0,0,,i7186,4.0,484.39453125,484.0559895833333,-1.0,0.1653352419652752,4330607
1744563716,1744563730,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2758 feature_id 3 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 49,2758,3,1,str\(\'H\'\),1,str\(\'stdev\'\),0.999,49,,,1,,i7185,,,,,,4330608
1744563736,1744563748,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 1 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.001 subsets 37,5000,3,1,str\(\'KL\'\),1,str\(\'tstat\'\),0.001,37,,,1,,i7174,,,,,,4330612
1744563736,1744563749,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1835 feature_id 3 batch_size 1 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 27,1835,3,1,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,27,,,1,,i7186,,,,,,4330610
1744563737,1744563749,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4617 feature_id 3 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.001 subsets 56,4617,3,1,str\(\'H\'\),1,str\(\'tstat\'\),0.001,56,,,1,,i7169,,,,,,4330617
1744563737,1744563749,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 1 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 53,5000,3,1,str\(\'KL\'\),1,str\(\'stdev\'\),0.999,53,,,1,,i7169,,,,,,4330618
1744563737,1744563750,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 96 feature_id 3 batch_size 477 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.001 subsets 69,96,3,477,str\(\'H\'\),3,str\(\'tstat\'\),0.001,69,0.64,4.0,0,,i7167,4.0,483.7578125,483.5143229166667,-1.0,0.1630956778721832,4330619
1744563737,1744563750,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4424 feature_id 3 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 27,4424,3,1,str\(\'H\'\),1,str\(\'stdev\'\),0.999,27,,,1,,i7171,,,,,,4330616
1744563737,1744563750,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3313 feature_id 3 batch_size 5000 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.999 subsets 45,3313,3,5000,str\(\'KL\'\),3,str\(\'tstat\'\),0.999,45,0.62,3.0,0,,i7161,3.0,484.1171875,483.8841145833333,-1.0,0.2308828961950498,4330622
1744563737,1744563750,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 1 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 43,1,3,1,str\(\'KL\'\),1,str\(\'stdev\'\),0.999,43,,,1,,i7162,,,,,,4330621
1744563737,1744563756,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3054 feature_id 3 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 95,3054,3,1,str\(\'H\'\),1,str\(\'tstat\'\),0.999,95,,,1,,i7173,,,,,,4330614
1744563737,1744563756,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1312 feature_id 3 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.001 subsets 100,1312,3,1,str\(\'H\'\),1,str\(\'tstat\'\),0.001,100,,,1,,i7164,,,,,,4330620
1744563756,1744563769,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1283 feature_id 3 batch_size 1 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.001 subsets 46,1283,3,1,str\(\'H\'\),1,str\(\'tstat\'\),0.001,46,,,1,,i7174,,,,,,4330624
1744563756,1744563769,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3001 feature_id 3 batch_size 1922 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.999 subsets 76,3001,3,1922,str\(\'KL\'\),3,str\(\'stdev\'\),0.999,76,0.66,4.0,0,,i7186,4.0,483.40234375,483.2174479166667,-1.0,0.2644763575914296,4330623
1744563756,1744563775,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 1487 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 55,5000,3,1487,str\(\'KL\'\),1,str\(\'tstat\'\),0.999,55,0.65,10.0,0,,i7171,10.0,484.79296875,484.6357421875,-1.0,0.3433228666420391,4330625
1744563767,1744563779,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier CDBD recent_samples_size 21 feature_id 3 batch_size 1 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 95,21,3,1,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,95,,,1,,i7161,,,,,,4330632
