trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
314,314_0,RUNNING,SOBOL,,,,2715,3057,96,5,0.141742548724636430179657509143
315,315_0,RUNNING,SOBOL,,,,2395,1972,1,743,0.932382110226899429861191492819
316,316_0,RUNNING,SOBOL,,,,1635,3573,49,542,0.816713048061355917361936462839
317,317_0,RUNNING,SOBOL,,,,3199,1532,56,212,0.109408337760716678488392972213
318,318_0,RUNNING,SOBOL,,,,4344,4289,25,755,0.396920057110488389007230125571
319,319_0,RUNNING,SOBOL,,,,900,686,80,493,0.685119778500869913706594616087
320,320_0,RUNNING,SOBOL,,,,869,4963,20,954,0.963356485065072765117122344236
321,321_0,RUNNING,SOBOL,,,,4300,128,78,285,0.235518471313640481712425867045
322,322_0,RUNNING,SOBOL,,,,3160,2880,47,750,0.259908386567607507799948507454
323,323_0,RUNNING,SOBOL,,,,1599,2110,51,14,0.533540476143360087313283202093
324,324_0,RUNNING,SOBOL,,,,2362,3631,98,204,0.715606707373633965652004462754
325,325_0,RUNNING,SOBOL,,,,2668,1278,6,535,0.491182830810546866562305012849
326,326_0,RUNNING,SOBOL,,,,4789,4153,75,500,0.016546230431646109793053511794
327,327_0,RUNNING,SOBOL,,,,103,861,29,764,0.784824857963249078451895002217
328,328_0,RUNNING,SOBOL,,,,419,2550,66,606,0.160522138815373194287161595639
329,329_0,RUNNING,SOBOL,,,,4475,2384,37,150,0.882415540633723183283620983275
330,330_0,RUNNING,SOBOL,,,,2984,4688,93,818,0.610524220759049107698501757113
331,331_0,RUNNING,SOBOL,,,,2048,458,10,428,0.338862394765019392384175489497
332,332_0,RUNNING,SOBOL,,,,1287,3856,39,356,0.412259888881817471162349875158
333,333_0,RUNNING,SOBOL,,,,3469,1210,60,900,0.638592877998948149631530668557
334,334_0,RUNNING,SOBOL,,,,3988,3283,16,68,0.865675012748688410546549221181
335,335_0,RUNNING,SOBOL,,,,1177,1575,83,678,0.091634274600073700733915416095
336,336_0,RUNNING,SOBOL,,,,1017,3224,33,468,0.529375282714143358120395532751
337,337_0,RUNNING,SOBOL,,,,3836,1828,63,794,0.303063130229711541474557634501
338,338_0,RUNNING,SOBOL,,,,3629,3916,7,237,0.200708275761455307018010785214
339,339_0,RUNNING,SOBOL,,,,1440,956,90,504,0.974773616714402990623966616113
340,340_0,RUNNING,SOBOL,,,,1888,4433,63,718,0.773344433810561948661188580445
341,341_0,RUNNING,SOBOL,,,,2832,516,43,44,0.051414959652349351282296652244
342,342_0,RUNNING,SOBOL,,,,4636,2804,86,987,0.448094234952703118768368995006
343,343_0,RUNNING,SOBOL,,,,572,2327,19,254,0.719716222435236030463556744508
344,344_0,RUNNING,SOBOL,,,,255,4250,81,99,0.350777780139818806670604089959
345,345_0,RUNNING,SOBOL,,,,4949,646,23,649,0.575222433850169134750274224643
346,346_0,RUNNING,SOBOL,,,,2515,3535,55,323,0.925086314510554119650009852194
347,347_0,RUNNING,SOBOL,,,,2201,1494,50,931,0.156832349268719556389939384644
348,348_0,RUNNING,SOBOL,,,,1751,3094,3,849,0.095259819876402612726096208462
349,349_0,RUNNING,SOBOL,,,,3320,2011,95,399,0.823061820773407837315005508572
