trial_index,arm_name,trial_status,generation_node,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
177,177_0,FAILED,SOBOL,4738,4935,128,0.980815737359225781055727111379,0.961452653702348447595227298734,1.216855745065025917739376382087,str\(\'t-test\'\),str\(\'full\'\),4334
178,178_0,FAILED,SOBOL,2900,981,3939,0.456970677660778146211839612079,0.627193143051117618647083418182,2.948491513432003774397571760346,str\(\'ks-test\'\),str\(\'full\'\),3533
179,179_0,FAILED,SOBOL,1288,3418,1787,0.748091106979176356794880575762,0.196299794336780908388107036444,9.094335674021392534882579639088,str\(\'t-test\'\),str\(\'bounded\'\),1252
180,180_0,FAILED,SOBOL,2442,610,1135,0.542552072549238761922651974601,0.108133839998394251646907093800,5.142881536187604574195120221702,str\(\'ks-test\'\),str\(\'full\'\),2810
181,181_0,FAILED,SOBOL,3294,2578,3297,0.257312607606872911780726553843,0.538064013553783304644184681820,1.251430282804183669043140980648,str\(\'t-test\'\),str\(\'bounded\'\),2405
182,182_0,FAILED,SOBOL,4034,1513,2030,0.804517839480191510048712189018,0.871291734455153399352411724976,4.544646640018561001284069789108,str\(\'ks-test\'\),str\(\'bounded\'\),355
183,183_0,FAILED,SOBOL,545,4095,4790,0.021615607127547266375078294232,0.303205253947526232050080352565,8.435624940592795439897599862888,str\(\'t-test\'\),str\(\'full\'\),4511
184,184_0,FAILED,SOBOL,4,629,2372,0.363682136904448283232227367989,0.878751745292916885965439632855,9.670085020264609809714784205426,str\(\'ks-test\'\),str\(\'full\'\),2867
185,185_0,FAILED,SOBOL,4173,3691,4605,0.587185947589576207050754419470,0.451743537224829183607255345123,3.288511636338196986173443292500,str\(\'t-test\'\),str\(\'bounded\'\),1994
186,186_0,FAILED,SOBOL,3502,2236,715,0.102340729104354974388080279368,0.146720434032380581124144214300,0.020021022533066572951510053713,str\(\'ks-test\'\),str\(\'bounded\'\),298
187,187_0,FAILED,SOBOL,2009,4663,3561,0.822289045481011227067824620462,0.717728887462988462964119662502,6.400847895689309119404697412392,str\(\'t-test\'\),str\(\'full\'\),4922
188,188_0,FAILED,SOBOL,1763,1865,4203,0.904994005406275392466852736106,0.619790119260549499102808113093,7.839421288644895291497505240841,str\(\'ks-test\'\),str\(\'bounded\'\),1021
189,189_0,FAILED,SOBOL,2806,3823,1367,0.175332903405651441275381330342,0.047826112242415549924423601169,4.181730974799953592935253254836,str\(\'t-test\'\),str\(\'full\'\),3769
190,190_0,FAILED,SOBOL,4556,258,2712,0.636757044065743738059381939820,0.355708368020132170705949192779,2.476042722870595902406876120949,str\(\'ks-test\'\),str\(\'full\'\),3317
191,191_0,FAILED,SOBOL,1189,2851,469,0.407433174654841412376526932348,0.781730554804205945984563186357,6.132069302193821513924376631621,str\(\'t-test\'\),str\(\'bounded\'\),1817
192,192_0,FAILED,SOBOL,1244,825,2623,0.584712479978799826163538000401,0.685758152028545731049291589443,8.168485683407634923014484229498,str\(\'t-test\'\),str\(\'bounded\'\),62
193,193_0,FAILED,SOBOL,4575,3574,402,0.371104911718517560537122790265,0.239269166510552161453162511862,4.482572151863016607364897936350,str\(\'ks-test\'\),str\(\'full\'\),4843
194,194_0,FAILED,SOBOL,2751,2352,4292,0.816935531025752448286425533297,0.421554572757333489985143160084,1.521046312312595460980446659960,str\(\'t-test\'\),str\(\'full\'\),3102
195,195_0,FAILED,SOBOL,1744,4467,1434,0.102745174298062916240503739118,0.973051784759387361489757495292,5.207437564561144149877236486645,str\(\'ks-test\'\),str\(\'bounded\'\),2073
196,196_0,FAILED,SOBOL,1985,1669,783,0.185451082272455103350239369320,0.812787534464150640545199166809,9.305707101326435193300312676001,str\(\'t-test\'\),str\(\'full\'\),3240
197,197_0,FAILED,SOBOL,3443,3940,3650,0.889926757277920810196292222827,0.260296661017462627185636847571,3.032920127102173957212016830454,str\(\'ks-test\'\),str\(\'bounded\'\),1584
198,198_0,FAILED,SOBOL,4197,141,2305,0.420675052709877483891887095524,0.080878051234409220615617641670,1.008037376399151918704433228413,str\(\'t-test\'\),str\(\'bounded\'\),1098
199,199_0,FAILED,SOBOL,64,3046,4516,0.628464473214000451939398317336,0.526403835568577060932682343264,7.282828393632546415403794526355,str\(\'ks-test\'\),str\(\'full\'\),4002
200,200_0,RUNNING,SOBOL,481,2079,2100,0.970529809564352086148630860407,0.166306931043043726425878503505,6.018768552899361523600418877322,str\(\'t-test\'\),str\(\'full\'\),3610
201,201_0,RUNNING,SOBOL,4005,4819,4877,0.203344354245811709258617838714,0.721723487816750997048131921474,2.255323688921518687777734157862,str\(\'ks-test\'\),str\(\'bounded\'\),1485
202,202_0,RUNNING,SOBOL,3359,1098,1066,0.734955588882789001559103780892,0.929342997469007947586305817822,4.292707226409577359049762890209,str\(\'t-test\'\),str\(\'bounded\'\),728
203,203_0,RUNNING,SOBOL,2470,3221,3211,0.465187345096841453617741990456,0.486742903897538770063846413905,8.057811057014390598851605318487,str\(\'ks-test\'\),str\(\'full\'\),4101
204,204_0,RUNNING,SOBOL,1302,414,3852,0.259649258716031894334008711667,0.336182917937636382976762661201,6.453503258779645257448009942891,str\(\'t-test\'\),str\(\'bounded\'\),590
205,205_0,RUNNING,SOBOL,2950,2694,1717,0.535296570779755676028344169026,0.777796971635893008567563811084,0.258207089883275342501178784005,str\(\'ks-test\'\),str\(\'full\'\),4590
206,206_0,RUNNING,SOBOL,4725,1396,2984,0.027045500881969931211701307916,0.569138087840750817036905573332,3.233455489247106129369058180600,str\(\'t-test\'\),str\(\'full\'\),2574
207,207_0,RUNNING,SOBOL,713,4292,197,0.804006558444350982739479150041,0.012765936583280564770026543897,9.429493401018902432042523287237,str\(\'ks-test\'\),str\(\'bounded\'\),2325
208,208_0,RUNNING,SOBOL,931,1561,4727,0.381787638040259502680839887034,0.954685791324824117864977779391,0.559246143890544833432443283527,str\(\'ks-test\'\),str\(\'full\'\),1307
209,209_0,RUNNING,SOBOL,4884,4125,1891,0.667516069544479284658677897824,0.399047945013269789171772572445,6.794213301642798796819988638163,str\(\'t-test\'\),str\(\'bounded\'\),3559
210,210_0,RUNNING,SOBOL,3065,581,3437,0.146640758868306880779996959063,0.191605464017018667366443196443,9.755263543692416661201605165843,str\(\'ks-test\'\),str\(\'bounded\'\),4358
211,211_0,RUNNING,SOBOL,1436,2529,1195,0.929053541339933897091896142229,0.633950963642448184209854389337,3.520769860237837001193383912323,str\(\'t-test\'\),str\(\'full\'\),857
212,212_0,RUNNING,SOBOL,2297,952,1803,0.855853405956178869828931965458,0.543854764549061675538155213872,1.930781279144808681991207777173,str\(\'ks-test\'\),str\(\'bounded\'\),4456
213,213_0,RUNNING,SOBOL,3127,3368,4036,0.063663117706775670945340550588,0.100523251075297595513724502325,5.735108773230575884838344791206,str\(\'t-test\'\),str\(\'full\'\),329
214,214_0,RUNNING,SOBOL,3886,1932,35,0.623553263643756516820815249957,0.310824884656816735617468339115,7.757990200114437406853085121838,str\(\'ks-test\'\),str\(\'full\'\),2382
215,215_0,RUNNING,SOBOL,381,4965,2880,0.331947667395696033310059647192,0.865507169945165522051411244320,3.955661310657859086603593823384,str\(\'t-test\'\),str\(\'bounded\'\),2757
216,216_0,RUNNING,SOBOL,169,307,611,0.050307755382731557391995380613,0.443038460902869690727357010473,2.705934469262138097889192067669,str\(\'ks-test\'\),str\(\'bounded\'\),4865
217,217_0,RUNNING,SOBOL,4321,2880,2773,0.780458299828693302657711683423,0.889291887814179116134027935914,9.019608245502226395728939678520,str\(\'t-test\'\),str\(\'full\'\),269
218,218_0,RUNNING,SOBOL,3669,1835,1305,0.282958147939294579753521929888,0.707194931427016837410803873354,6.980564288669266481690556247486,str\(\'ks-test\'\),str\(\'full\'\),1973
219,219_0,FAILED,SOBOL,2154,3774,4065,0.511793043352663512557398917124,0.155434552140533921438247944025,0.668552384492009932337452937645,str\(\'t-test\'\),str\(\'bounded\'\),2817
220,220_0,RUNNING,SOBOL,1615,2206,3466,0.711723794642835860813079307263,0.059456488953903319227833890182,4.781167361820116923354362370446,str\(\'ks-test\'\),str\(\'full\'\),1875
221,221_0,FAILED,SOBOL,2641,4614,697,0.488705143451690693368050233403,0.610223232820630068218292763049,8.506757246102205627380499208812,str\(\'t-test\'\),str\(\'bounded\'\),3345
222,222_0,FAILED,SOBOL,4411,678,4620,0.947251380601897841060576865857,0.791288399457931501679297525698,5.530763863184489537161425687373,str\(\'ks-test\'\),str\(\'bounded\'\),3790
223,223_0,RUNNING,SOBOL,1022,3719,2468,0.226817421412095432398103866944,0.344071804823353866176205428928,1.805922203134745274155648075975,str\(\'t-test\'\),str\(\'full\'\),1071
224,224_0,RUNNING,SOBOL,960,2424,1004,0.317440908700227730765419664749,0.514481895642355135933598830889,0.792504768955521354811821765907,str\(\'ks-test\'\),str\(\'full\'\),3505
225,225_0,RUNNING,SOBOL,4464,4392,3156,0.603290426526218670488788120565,0.067490596517920498076392732401,7.183689632700756888539217470679,str\(\'t-test\'\),str\(\'bounded\'\),1400
