trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
518,518_0,COMPLETED,SOBOL,0.579999999999999960031971113494,572.000000000000000000000000000000,0.000000000000000000000000000000,170,1654,0.269100696938112393663544708033,0.410949021352455035049899834121,str\(\'intersection\'\),0.070763419661670934335262472814,False
519,519_0,COMPLETED,SOBOL,0.579999999999999960031971113494,9984.000000000000000000000000000000,0.000000000000000000000000000000,4928,2550,0.576089930403977601436338318308,0.796334453215822524185796282836,str\(\'kl\'\),0.044814744191244253179728929126,True
520,520_0,COMPLETED,SOBOL,0.579999999999999960031971113494,795.000000000000000000000000000000,0.010000000000000000208166817117,3654,523,0.095880612669512629842039075356,0.158800010362640020566971088556,str\(\'kl\'\),0.028664647890254857376390873469,False
521,521_0,COMPLETED,SOBOL,0.579999999999999960031971113494,1313.000000000000000000000000000000,0.000000000000000000000000000000,1562,3997,0.808332798466086410726916255953,0.551919976489618435699924248183,str\(\'intersection\'\),0.098163815028965484277279074377,True
522,522_0,COMPLETED,SOBOL,0.579999999999999960031971113494,1243.000000000000000000000000000000,0.000000000000000000000000000000,1316,373,0.428173619404435157331789696400,0.256606862176209704617946272265,str\(\'kl\'\),0.047169057680293925705061752751,True
523,523_0,COMPLETED,SOBOL,0.579999999999999960031971113494,603.000000000000000000000000000000,0.000000000000000000000000000000,3589,3850,0.729317800967022811242657098774,0.892679623331874561031895609631,str\(\'intersection\'\),0.068502789027988911230160340438,False
524,524_0,COMPLETED,SOBOL,0.569999999999999951150186916493,614.000000000000000000000000000000,0.070000000000000006661338147751,4705,1821,0.192033057410269963893867384286,0.003970066897571086425577924217,str\(\'intersection\'\),0.094539893660694360177920714250,True
525,525_0,COMPLETED,SOBOL,0.579999999999999960031971113494,3384.000000000000000000000000000000,0.000000000000000000000000000000,79,2720,0.898634956585243394044937303988,0.647778314083814588109078158595,str\(\'kl\'\),0.032381653981283307908167756750,False
526,526_0,COMPLETED,SOBOL,0.579999999999999960031971113494,13148.000000000000000000000000000000,0.000000000000000000000000000000,923,1960,0.602980193249881279982105297677,0.588922936247661676922859896877,str\(\'kl\'\),0.035693560680374505911238713907,True
527,527_0,COMPLETED,SOBOL,0.579999999999999960031971113494,638.000000000000000000000000000000,0.010000000000000000208166817117,4294,3485,0.301842437973246002780314256597,0.203298610875383006790784179429,str\(\'intersection\'\),0.057379537820816048365735184689,False
528,528_0,COMPLETED,SOBOL,0.579999999999999960031971113494,1080.000000000000000000000000000000,0.000000000000000000000000000000,3058,829,0.776691300045698862497545178485,0.841560203691944508364031207748,str\(\'intersection\'\),0.083417201023548839811105892750,True
529,529_0,COMPLETED,SOBOL,0.579999999999999960031971113494,2651.000000000000000000000000000000,0.000000000000000000000000000000,2040,4932,0.070082978302612897181234075106,0.448199440522119407770418320069,str\(\'kl\'\),0.020905340919271112043453797469,False
530,530_0,COMPLETED,SOBOL,0.579999999999999960031971113494,1318.000000000000000000000000000000,0.000000000000000000000000000000,2285,1516,0.824492241015657767455593329942,0.142596513271331798433649851177,str\(\'intersection\'\),0.022905280617997049452672087000,True
531,531_0,COMPLETED,SOBOL,0.579999999999999960031971113494,1378.000000000000000000000000000000,0.000000000000000000000000000000,2502,3040,0.018503013126552104311572932716,0.505748200319707352790032928169,str\(\'kl\'\),0.092755323611199855249331847062,False
532,532_0,COMPLETED,SOBOL,0.579999999999999960031971113494,762.000000000000000000000000000000,0.010000000000000000208166817117,3893,73,0.561148275548592256889435248013,0.394746479745954281792563733688,str\(\'kl\'\),0.076605871040374043379195256875,True
533,533_0,COMPLETED,SOBOL,0.579999999999999960031971113494,509.000000000000000000000000000000,0.000000000000000000000000000000,1010,4175,0.347696080457419176568123475590,0.750161728996783461198560871708,str\(\'intersection\'\),0.050304946424439556107444104782,False
534,534_0,COMPLETED,SOBOL,0.579999999999999960031971113494,577.000000000000000000000000000000,0.000000000000000000000000000000,481,1149,0.144355100719258194752470103595,0.948504268420860219279688863026,str\(\'intersection\'\),0.011441284930333495487020378789,True
535,535_0,COMPLETED,SOBOL,0.579999999999999960031971113494,6141.000000000000000000000000000000,0.000000000000000000000000000000,4619,4627,0.950335522904992124892942229053,0.336861930241808271713210842790,str\(\'kl\'\),0.081642200425267222319014592813,False
536,536_0,COMPLETED,SOBOL,0.579999999999999960031971113494,5057.000000000000000000000000000000,0.000000000000000000000000000000,3343,2284,0.470126208888366814431236662131,0.696354781547561252352807059651,str\(\'kl\'\),0.065492276456207046408941607751,True
537,537_0,COMPLETED,SOBOL,0.579999999999999960031971113494,635.000000000000000000000000000000,0.010000000000000000208166817117,1871,3184,0.683587205965071942337374366616,0.092447929399088024648989403431,str\(\'intersection\'\),0.038841851288452751422841657813,False
538,538_0,COMPLETED,SOBOL,0.579999999999999960031971113494,633.000000000000000000000000000000,0.000000000000000000000000000000,1854,560,0.127343346202746038331454769832,0.648944129167124628132512498269,str\(\'kl\'\),0.097254624627530580904810619813,True
539,539_0,COMPLETED,SOBOL,0.589999999999999968913755310496,588.000000000000000000000000000000,0.020000000000000000416333634234,3322,3956,0.964542899768799588677836709394,0.013182588374242187878593313144,str\(\'intersection\'\),0.029645100561901928382102511250,False
540,540_0,COMPLETED,SOBOL,0.579999999999999960031971113494,881.000000000000000000000000000000,0.000000000000000000000000000000,4636,1617,0.488233937939628936941716119691,0.903104703361168548170212488913,str\(\'intersection\'\),0.044433019580319532693124529033,True
541,541_0,COMPLETED,SOBOL,0.579999999999999960031971113494,1161.000000000000000000000000000000,0.000000000000000000000000000000,503,2591,0.670475773893296711491984751774,0.259483946831896905571568368032,str\(\'kl\'\),0.071216661352664231698916808000,False
542,542_0,RUNNING,SOBOL,,,,987,2107,0.841380983369424906292977084377,0.443146430686116199471058507697,str\(\'kl\'\),0.086152015700936321329628242438,True
543,543_0,COMPLETED,SOBOL,0.579999999999999960031971113494,500.000000000000000000000000000000,0.000000000000000000000000000000,3875,3708,0.004175003517419099800800363909,0.828469053365290197810111294530,str\(\'intersection\'\),0.018192992424592376726755205141,False
