trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
55,55_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1131.000000000000000000000000000000,0.969999999999999973354647408996,2181,2254,0.285383455583825718093748946558,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
56,56_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1935.000000000000000000000000000000,0.489999999999999991118215802999,2469,4991,0.961107386292889720458276769932,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
57,57_0,COMPLETED,SOBOL,0.340000000000000024424906541753,1215.000000000000000000000000000000,1.000000000000000000000000000000,3633,825,0.369804311932995899425691277429,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
58,58_0,COMPLETED,SOBOL,0.209999999999999992228438827624,1240.000000000000000000000000000000,1.000000000000000000000000000000,4555,2677,0.606051917968317921392440439377,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
59,59_0,COMPLETED,SOBOL,0.200000000000000011102230246252,918.000000000000000000000000000000,0.489999999999999991118215802999,888,1802,0.203382870135828841551273171717,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
60,60_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1388.000000000000000000000000000000,0.089999999999999996669330926125,321,3453,0.437060169059783232281546361264,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
61,61_0,COMPLETED,SOBOL,0.250000000000000000000000000000,1220.000000000000000000000000000000,1.000000000000000000000000000000,4146,1984,0.776899272281676545048867410515,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
62,62_0,COMPLETED,SOBOL,0.100000000000000005551115123126,1036.000000000000000000000000000000,0.680000000000000048849813083507,2638,3882,0.011377843946218491044675147350,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
63,63_0,COMPLETED,SOBOL,0.419999999999999984456877655248,1717.000000000000000000000000000000,1.000000000000000000000000000000,1315,391,0.665510862916708023639955627004,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
64,64_0,COMPLETED,SOBOL,0.119999999999999995559107901499,902.000000000000000000000000000000,0.260000000000000008881784197001,1258,4800,0.051084189029410483062765280238,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
65,65_0,COMPLETED,SOBOL,0.289999999999999980015985556747,954.000000000000000000000000000000,1.000000000000000000000000000000,2579,644,0.640422816367819947025452620437,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
66,66_0,COMPLETED,SOBOL,0.220000000000000001110223024625,1039.000000000000000000000000000000,1.000000000000000000000000000000,4203,2575,0.381759243039414275511234109217,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
67,67_0,COMPLETED,SOBOL,0.110000000000000000555111512313,1167.000000000000000000000000000000,0.220000000000000001110223024625,380,1690,0.786392737893387705483405625273,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
68,68_0,COMPLETED,SOBOL,0.119999999999999995559107901499,1254.000000000000000000000000000000,0.250000000000000000000000000000,906,3634,0.582929179120808882430537778419,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
69,69_0,COMPLETED,SOBOL,0.239999999999999991118215802999,1118.000000000000000000000000000000,1.000000000000000000000000000000,4575,2175,0.241125628877431164021061249514,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
70,70_0,COMPLETED,SOBOL,0.149999999999999994448884876874,1772.000000000000000000000000000000,0.900000000000000022204460492503,3615,3994,0.968637206077575640961185854394,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
71,71_0,COMPLETED,SOBOL,0.300000000000000044408920985006,938.000000000000000000000000000000,1.000000000000000000000000000000,2448,493,0.316468634128570569519212085652,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
72,72_0,COMPLETED,SOBOL,0.040000000000000000832667268469,2139.000000000000000000000000000000,0.729999999999999982236431605997,2121,2913,0.930274420417845249176025390625,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
73,73_0,COMPLETED,SOBOL,0.280000000000000026645352591004,1318.000000000000000000000000000000,1.000000000000000000000000000000,3298,1257,0.275888231433927988422993848872,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
