trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,feature_id,batch_size,divergence,statistic,significance,subsets,detect_batch
63,63_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1423.000000000000000000000000000000,0.149999999999999994448884876874,4366,0,4477,str\(\'KL\'\),str\(\'tstat\'\),0.504680901482701282922960217547,72,1
64,64_0,COMPLETED,SOBOL,0.089999999999999996669330926125,553.000000000000000000000000000000,0.410000000000000031086244689504,4303,3,1363,str\(\'H\'\),str\(\'tstat\'\),0.798224376140162394932531242375,4,2
65,65_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1364.000000000000000000000000000000,0.200000000000000011102230246252,1793,1,4577,str\(\'KL\'\),str\(\'stdev\'\),0.150325161265209311656221302655,74,3
66,66_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1461.000000000000000000000000000000,0.260000000000000008881784197001,1009,4,101,str\(\'H\'\),str\(\'stdev\'\),0.325404124496504687513720455172,81,3
67,67_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1417.000000000000000000000000000000,0.209999999999999992228438827624,3520,1,3337,str\(\'KL\'\),str\(\'tstat\'\),0.722280508505180440792514673376,49,2
68,68_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1457.000000000000000000000000000000,0.220000000000000001110223024625,2805,4,4100,str\(\'KL\'\),str\(\'stdev\'\),0.403509598981589057142826959534,63,2
69,69_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1385.000000000000000000000000000000,0.200000000000000011102230246252,158,2,2462,str\(\'H\'\),str\(\'tstat\'\),0.550891637824475810525370889081,19,3
70,70_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1307.000000000000000000000000000000,0.250000000000000000000000000000,1884,2,2842,str\(\'KL\'\),str\(\'tstat\'\),0.969622941087931344839034863980,35,2
71,71_0,COMPLETED,SOBOL,0.029999999999999998889776975375,3848.000000000000000000000000000000,0.289999999999999980015985556747,4531,0,1223,str\(\'H\'\),str\(\'stdev\'\),0.072218078814446931557036180038,92,1
72,72_0,COMPLETED,SOBOL,0.080000000000000001665334536938,569.000000000000000000000000000000,0.200000000000000011102230246252,4780,3,2648,str\(\'H\'\),str\(\'stdev\'\),0.438948452416807410880750239812,40,2
73,73_0,COMPLETED,SOBOL,0.029999999999999998889776975375,3725.000000000000000000000000000000,0.289999999999999980015985556747,2251,1,790,str\(\'KL\'\),str\(\'tstat\'\),0.602893192082643469831282345694,84,1
74,74_0,COMPLETED,SOBOL,0.080000000000000001665334536938,913.000000000000000000000000000000,0.410000000000000031086244689504,535,3,3889,str\(\'H\'\),str\(\'tstat\'\),0.933209158543497285798196116957,65,1
75,75_0,COMPLETED,SOBOL,0.020000000000000000416333634234,1319.000000000000000000000000000000,0.130000000000000004440892098501,3063,0,2051,str\(\'KL\'\),str\(\'stdev\'\),0.021190799325704574168627303266,8,2
76,76_0,COMPLETED,SOBOL,0.029999999999999998889776975375,9149.000000000000000000000000000000,0.250000000000000000000000000000,3270,2,389,str\(\'KL\'\),str\(\'tstat\'\),0.855104866331443225213604364399,95,2
77,77_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1321.000000000000000000000000000000,0.170000000000000012212453270877,644,0,3676,str\(\'H\'\),str\(\'stdev\'\),0.192580867150798445974757555632,26,3
78,78_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1421.000000000000000000000000000000,0.300000000000000044408920985006,1418,4,1627,str\(\'KL\'\),str\(\'stdev\'\),0.267549166208133126776402832547,22,1
79,79_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1492.000000000000000000000000000000,0.220000000000000001110223024625,4044,1,4936,str\(\'H\'\),str\(\'tstat\'\),0.680999568143859534963269197760,53,2
80,80_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1386.000000000000000000000000000000,0.200000000000000011102230246252,3766,4,683,str\(\'KL\'\),str\(\'stdev\'\),0.578262702856212840174521261360,13,3
81,81_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1426.000000000000000000000000000000,0.200000000000000011102230246252,1395,2,2757,str\(\'H\'\),str\(\'tstat\'\),0.492707383036613488780375291753,57,2
82,82_0,COMPLETED,SOBOL,0.040000000000000000832667268469,2026.000000000000000000000000000000,0.160000000000000003330669073875,923,2,1923,str\(\'KL\'\),str\(\'tstat\'\),0.045254611704498529101137194175,91,2
83,83_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1405.000000000000000000000000000000,0.130000000000000004440892098501,3295,0,4014,str\(\'H\'\),str\(\'stdev\'\),0.879736311972141304948991091806,34,1
84,84_0,COMPLETED,SOBOL,0.070000000000000006661338147751,853.000000000000000000000000000000,0.289999999999999980015985556747,2872,3,3568,str\(\'H\'\),str\(\'tstat\'\),0.247872142588719729383583967319,71,1
85,85_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1560.000000000000000000000000000000,0.500000000000000000000000000000,403,0,495,str\(\'KL\'\),str\(\'stdev\'\),0.832848083922639537135523823963,2,2
86,86_0,COMPLETED,SOBOL,0.070000000000000006661338147751,489.000000000000000000000000000000,0.209999999999999992228438827624,2441,3,4809,str\(\'H\'\),str\(\'stdev\'\),0.625149207687005437072969016299,45,3
87,87_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1919.000000000000000000000000000000,0.220000000000000001110223024625,4910,1,1755,str\(\'KL\'\),str\(\'tstat\'\),0.290099669108167312892021527659,77,1
88,88_0,COMPLETED,SOBOL,0.070000000000000006661338147751,550.000000000000000000000000000000,0.170000000000000012212453270877,4536,3,4391,str\(\'KL\'\),str\(\'tstat\'\),0.157824328390881424288849643744,31,3
89,89_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1747.000000000000000000000000000000,0.050000000000000002775557561563,2181,0,1547,str\(\'H\'\),str\(\'stdev\'\),0.757425173001363916114314633887,100,2
90,90_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1419.000000000000000000000000000000,0.209999999999999992228438827624,152,4,3132,str\(\'KL\'\),str\(\'stdev\'\),0.716171311525627962701889828168,54,1
91,91_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1379.000000000000000000000000000000,0.220000000000000001110223024625,2507,2,307,str\(\'H\'\),str\(\'tstat\'\),0.364547636048868306524184390582,23,2
92,92_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1347.000000000000000000000000000000,0.179999999999999993338661852249,3672,4,2277,str\(\'H\'\),str\(\'stdev\'\),0.513554962914437029830594383384,86,3
93,93_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1484.000000000000000000000000000000,0.309999999999999997779553950750,1180,1,4288,str\(\'KL\'\),str\(\'tstat\'\),0.411437061242759249957146039378,42,1
94,94_0,COMPLETED,SOBOL,0.070000000000000006661338147751,498.000000000000000000000000000000,0.179999999999999993338661852249,1642,3,1017,str\(\'H\'\),str\(\'tstat\'\),0.110937102299183604214860565662,12,2
95,95_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1218.000000000000000000000000000000,0.029999999999999998889776975375,4134,0,3045,str\(\'KL\'\),str\(\'stdev\'\),0.960032180540263624379804241471,68,1
96,96_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1967.000000000000000000000000000000,1.000000000000000000000000000000,4162,4,3764,str\(\'KL\'\),str\(\'stdev\'\),0.482263477725908162874191020819,1,1
97,97_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1716.000000000000000000000000000000,0.200000000000000011102230246252,1614,1,2176,str\(\'H\'\),str\(\'tstat\'\),0.567264861734584013852611406037,70,2
98,98_0,COMPLETED,SOBOL,0.070000000000000006661338147751,491.000000000000000000000000000000,0.239999999999999991118215802999,1152,3,2504,str\(\'KL\'\),str\(\'tstat\'\),0.890728102309629288235726107814,78,3
99,99_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1745.000000000000000000000000000000,0.320000000000000006661338147751,3700,1,933,str\(\'H\'\),str\(\'stdev\'\),0.055703887434676288559209922369,47,1
100,100_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1290.000000000000000000000000000000,0.220000000000000001110223024625,2633,2,1659,str\(\'H\'\),str\(\'tstat\'\),0.812657837625592960328901881439,59,3
101,101_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1428.000000000000000000000000000000,0.190000000000000002220446049250,26,0,4903,str\(\'KL\'\),str\(\'stdev\'\),0.227127975352108490980640453927,15,2
102,102_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1504.000000000000000000000000000000,0.239999999999999991118215802999,2055,4,401,str\(\'H\'\),str\(\'stdev\'\),0.310837305959314080805455660084,33,2
103,103_0,COMPLETED,SOBOL,0.029999999999999998889776975375,2026.000000000000000000000000000000,0.320000000000000006661338147751,4662,2,3664,str\(\'KL\'\),str\(\'tstat\'\),0.645344344802200819977144874429,89,1
104,104_0,COMPLETED,SOBOL,0.089999999999999996669330926125,582.000000000000000000000000000000,0.270000000000000017763568394003,4960,3,50,str\(\'KL\'\),str\(\'tstat\'\),0.778163174200803053892627758614,44,3
105,105_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1664.000000000000000000000000000000,0.140000000000000013322676295502,2391,0,3388,str\(\'H\'\),str\(\'stdev\'\),0.178019814983010282727349249399,88,2
106,106_0,COMPLETED,SOBOL,0.040000000000000000832667268469,2099.000000000000000000000000000000,0.289999999999999980015985556747,352,4,1291,str\(\'KL\'\),str\(\'stdev\'\),0.344357754100114099582441440361,67,1
107,107_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1355.000000000000000000000000000000,0.230000000000000009992007221626,2922,1,4648,str\(\'H\'\),str\(\'tstat\'\),0.695427493765950255344421293557,10,2
108,108_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1351.000000000000000000000000000000,0.230000000000000009992007221626,3403,4,2946,str\(\'H\'\),str\(\'stdev\'\),0.422428725173696895112129823247,99,3
109,109_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1528.000000000000000000000000000000,0.230000000000000009992007221626,814,1,1118,str\(\'KL\'\),str\(\'tstat\'\),0.524004127109423234465168661700,30,2
110,110_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1247.000000000000000000000000000000,0.239999999999999991118215802999,1286,2,4186,str\(\'H\'\),str\(\'tstat\'\),0.949588148823007904830717507139,24,3
111,111_0,COMPLETED,SOBOL,0.020000000000000000416333634234,1334.000000000000000000000000000000,0.119999999999999995559107901499,3875,0,2376,str\(\'KL\'\),str\(\'stdev\'\),0.099939149642363195313876644832,56,2
112,112_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1229.000000000000000000000000000000,0.170000000000000012212453270877,3938,2,3282,str\(\'H\'\),str\(\'tstat\'\),0.137926800627261397780287666137,17,2
113,113_0,COMPLETED,SOBOL,0.010000000000000000208166817117,1296.000000000000000000000000000000,0.010000000000000000208166817117,1524,0,158,str\(\'KL\'\),str\(\'stdev\'\),0.785283500894904173961208471155,61,3
114,114_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1838.000000000000000000000000000000,0.200000000000000011102230246252,750,4,4520,str\(\'H\'\),str\(\'stdev\'\),0.735227702219039214170948071114,93,2
115,115_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1352.000000000000000000000000000000,0.230000000000000009992007221626,3164,2,1418,str\(\'KL\'\),str\(\'tstat\'\),0.337797382399439793942974574747,36,1
116,116_0,COMPLETED,SOBOL,0.080000000000000001665334536938,1264.000000000000000000000000000000,0.190000000000000002220446049250,3015,3,1009,str\(\'KL\'\),str\(\'stdev\'\),0.532645377418026311211463053041,75,2
117,117_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1398.000000000000000000000000000000,0.190000000000000002220446049250,582,1,3053,str\(\'H\'\),str\(\'tstat\'\),0.384720838839188228330812080458,6,3
118,118_0,COMPLETED,SOBOL,0.059999999999999997779553950750,642.000000000000000000000000000000,0.170000000000000012212453270877,2299,3,2251,str\(\'KL\'\),str\(\'tstat\'\),0.091012685259804132487104766369,48,2
119,119_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1461.000000000000000000000000000000,0.110000000000000000555111512313,4732,0,4314,str\(\'H\'\),str\(\'stdev\'\),0.987863626593723842539418455999,79,1
120,120_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1401.000000000000000000000000000000,0.179999999999999993338661852249,4403,4,1989,str\(\'H\'\),str\(\'stdev\'\),0.621688162876293026748442116514,27,2
121,121_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1221.000000000000000000000000000000,0.190000000000000002220446049250,2012,2,3949,str\(\'KL\'\),str\(\'tstat\'\),0.457189487399533411871033194984,97,3
122,122_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1576.000000000000000000000000000000,0.130000000000000004440892098501,286,2,730,str\(\'H\'\),str\(\'tstat\'\),0.002944903267547488087685358948,52,1
123,123_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1240.000000000000000000000000000000,0.110000000000000000555111512313,2677,0,2710,str\(\'KL\'\),str\(\'stdev\'\),0.914420747878029960276080601034,20,2
124,124_0,COMPLETED,SOBOL,0.070000000000000006661338147751,762.000000000000000000000000000000,0.220000000000000001110223024625,3490,3,4720,str\(\'KL\'\),str\(\'tstat\'\),0.205527934458106770199137258714,82,2
125,125_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1383.000000000000000000000000000000,0.160000000000000003330669073875,1040,1,1845,str\(\'H\'\),str\(\'stdev\'\),0.867498012699186804574935649725,38,1
126,126_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1382.000000000000000000000000000000,0.250000000000000000000000000000,1823,4,3458,str\(\'KL\'\),str\(\'stdev\'\),0.668601081099361227444433097844,9,1
127,127_0,COMPLETED,SOBOL,0.029999999999999998889776975375,2186.000000000000000000000000000000,0.179999999999999993338661852249,4273,1,605,str\(\'H\'\),str\(\'tstat\'\),0.254608179427683378737157227079,66,2
128,128_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1583.000000000000000000000000000000,0.250000000000000000000000000000,4282,2,4825,str\(\'KL\'\),str\(\'tstat\'\),0.087314612366259092279818787574,77,1
