trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,max_window_size,min_window_size,min_p_value
378,378_0,RUNNING,SOBOL,,,,1764,4764,3730,0.229397783672250804576364657805
379,379_0,RUNNING,SOBOL,,,,3701,594,659,0.736291597568429989628668863588
380,380_0,RUNNING,SOBOL,,,,2653,3926,1967,0.539111545261740654488846757886
381,381_0,RUNNING,SOBOL,,,,1893,728,4921,0.048088468441367153427545844124
382,382_0,RUNNING,SOBOL,,,,728,2813,53,0.783575838705804161854473477433
383,383_0,RUNNING,SOBOL,,,,3799,2456,3085,0.306975508543755826185162050024
384,384_0,RUNNING,SOBOL,,,,3823,4641,1944,0.861893406414519946956431795115
385,385_0,RUNNING,SOBOL,,,,714,3,4937,0.354008862232696230876172194257
386,386_0,RUNNING,SOBOL,,,,1898,3543,108,0.617420837038382908090738965257
387,387_0,RUNNING,SOBOL,,,,2619,1736,3023,0.095128788202628503101188073288
388,388_0,RUNNING,SOBOL,,,,3687,2783,4373,0.182837073524855064921013081403
389,389_0,RUNNING,SOBOL,,,,1789,1949,1263,0.658477157410047975183431390178
390,390_0,RUNNING,SOBOL,,,,590,4190,3631,0.422439669928047822899941365904
391,391_0,RUNNING,SOBOL,,,,4866,1158,755,0.914422993025276853451543956908
392,392_0,RUNNING,SOBOL,,,,4463,3174,3218,0.747166329533513584593151790614
393,393_0,RUNNING,SOBOL,,,,65,1559,1172,0.222911872631963325908088791039
394,394_0,RUNNING,SOBOL,,,,1386,4894,3804,0.989675860101729587547936262126
395,395_0,RUNNING,SOBOL,,,,3162,453,1836,0.483753723985701766796552192318
396,396_0,RUNNING,SOBOL,,,,3037,3782,487,0.302440631744451793316841303749
397,397_0,RUNNING,SOBOL,,,,2427,863,2650,0.792499651786871206482487650646
398,398_0,RUNNING,SOBOL,,,,1131,2997,2479,0.060914057890791448168776867078
399,399_0,RUNNING,SOBOL,,,,4353,2282,4407,0.538478444830793878672636765259
400,400_0,RUNNING,SOBOL,,,,4198,2948,1093,0.402770051177125443242488245232
401,401_0,RUNNING,SOBOL,,,,974,2409,3295,0.879465643866639612546975968144
402,402_0,RUNNING,SOBOL,,,,2275,4026,1601,0.147819080092385396474341519024
403,403_0,RUNNING,SOBOL,,,,2877,697,4037,0.638868830420449396179094492254
404,404_0,RUNNING,SOBOL,,,,3320,4786,2729,0.582402996174804843398931097909
405,405_0,RUNNING,SOBOL,,,,1541,483,410,0.075520613781921569485078293837
406,406_0,RUNNING,SOBOL,,,,225,3398,4643,0.842223635094705991299690595042
407,407_0,RUNNING,SOBOL,,,,4616,1257,2246,0.319051360505167413972316126092
408,408_0,RUNNING,SOBOL,,,,4711,4239,4704,0.018077545085456222379027835245
409,409_0,RUNNING,SOBOL,,,,432,1031,2180,0.511082082477118837537943818461
410,410_0,RUNNING,SOBOL,,,,1636,2539,2946,0.274983625116944296884469167708
411,411_0,RUNNING,SOBOL,,,,3527,2115,187,0.749724430742859881959816448216
412,412_0,RUNNING,SOBOL,,,,2777,3651,1496,0.962219006043113722626003436744
413,413_0,RUNNING,SOBOL,,,,2053,1707,4137,0.440978655510582018273169069289
414,414_0,RUNNING,SOBOL,,,,874,4417,832,0.704329664159286772395773823519
415,415_0,RUNNING,SOBOL,,,,3975,306,3551,0.195515357709396625507380917952
416,416_0,RUNNING,SOBOL,,,,4061,3444,3844,0.328777805034443704190749713234
417,417_0,RUNNING,SOBOL,,,,799,1835,1788,0.820791612140461812607838965050
418,418_0,RUNNING,SOBOL,,,,2139,4545,3180,0.089145173026155682949323022513
419,419_0,RUNNING,SOBOL,,,,2702,100,1202,0.564876708937715688030323235580
420,420_0,RUNNING,SOBOL,,,,3456,4135,2356,0.648591466309223374508974302444
421,421_0,RUNNING,SOBOL,,,,1716,1212,4529,0.126390869499836105971368738210
422,422_0,RUNNING,SOBOL,,,,361,2721,598,0.893094011751376037899774473772
423,423_0,RUNNING,SOBOL,,,,4791,2011,2536,0.385239951578341399685001533726
424,424_0,RUNNING,SOBOL,,,,4535,4995,78,0.216947661613672959646237359266
425,425_0,RUNNING,SOBOL,,,,295,352,3061,0.694603500580042609868769432069
426,426_0,RUNNING,SOBOL,,,,1459,3267,1992,0.458505167879816155629413287897
427,427_0,RUNNING,SOBOL,,,,3390,1465,4897,0.948594671931024646660546295607
428,428_0,RUNNING,SOBOL,,,,2953,3054,3744,0.771152926006633765432241034432
429,429_0,RUNNING,SOBOL,,,,2190,2225,643,0.265261273899395022546343625436
430,430_0,RUNNING,SOBOL,,,,1050,3841,4252,0.528612403486855342293893045280
431,431_0,RUNNING,SOBOL,,,,4113,803,1386,0.004449398611672222662860587405
432,432_0,RUNNING,SOBOL,,,,4273,3968,2826,0.935916011906042677459538481344
433,433_0,RUNNING,SOBOL,,,,1202,755,311,0.412652285290136922046855261215
434,434_0,RUNNING,SOBOL,,,,2348,2888,4818,0.676064384755771574653238076280
435,435_0,RUNNING,SOBOL,,,,3108,2469,2069,0.169151518354099222873898611397
436,436_0,RUNNING,SOBOL,,,,3237,3297,879,0.116617998442891987465053205142
437,437_0,RUNNING,SOBOL,,,,1300,1358,3511,0.607637264762166839915380478487
438,438_0,RUNNING,SOBOL,,,,140,4693,1465,0.371599898218922308767986351086
439,439_0,RUNNING,SOBOL,,,,4377,577,4175,0.848204038882069299987165322818
440,440_0,RUNNING,SOBOL,,,,4950,2594,1711,0.548265604336559797538086513669
441,441_0,RUNNING,SOBOL,,,,514,2060,3923,0.039420813877880579723100851197
442,442_0,RUNNING,SOBOL,,,,1874,4301,969,0.806184926007594948593748540588
443,443_0,RUNNING,SOBOL,,,,3610,968,3416,0.284853123448695955133302959439
444,444_0,RUNNING,SOBOL,,,,2549,4516,4606,0.493537074850965262751145701259
445,445_0,RUNNING,SOBOL,,,,1979,207,2276,0.968186428450513614230032999330
446,446_0,RUNNING,SOBOL,,,,643,3747,2769,0.236600955493189379907903457934
447,447_0,RUNNING,SOBOL,,,,3904,1610,362,0.729575008876062969243037059641
448,448_0,RUNNING,SOBOL,,,,3868,2684,2593,0.033561967494338755535476792602
449,449_0,RUNNING,SOBOL,,,,680,1970,547,0.558026001956313799645670314931
450,450_0,RUNNING,SOBOL,,,,2020,4095,4429,0.290711984717007709821956495944
451,451_0,RUNNING,SOBOL,,,,2508,1175,2461,0.796424543272610696575952715648
452,452_0,RUNNING,SOBOL,,,,3652,4581,1112,0.977947242843825392810686025769
453,453_0,RUNNING,SOBOL,,,,1832,142,3275,0.487678645240981145647651828767
454,454_0,RUNNING,SOBOL,,,,477,3487,1854,0.719814209367521051774474472040
455,455_0,RUNNING,SOBOL,,,,4987,1871,3782,0.242459399987943469145790231778
456,456_0,RUNNING,SOBOL,,,,4418,3878,1319,0.418499238742515433653323952967
457,457_0,RUNNING,SOBOL,,,,99,844,4312,0.926166584361717060147611846332
458,458_0,RUNNING,SOBOL,,,,1263,3095,733,0.163304579786490627890671589739
459,459_0,RUNNING,SOBOL,,,,3273,2262,3648,0.685813827184867164099557612644
460,460_0,RUNNING,SOBOL,,,,3072,3231,4998,0.597888373069558332062456429412
461,461_0,RUNNING,SOBOL,,,,2384,1423,1888,0.122465487746987497508222020315
462,462_0,RUNNING,SOBOL,,,,1244,4953,3006,0.857952945459447779974482273246
463,463_0,RUNNING,SOBOL,,,,4231,316,130,0.365752423799596715348059206008
464,464_0,RUNNING,SOBOL,,,,4076,4728,4079,0.700466217003762769977015523182
465,465_0,RUNNING,SOBOL,,,,1087,619,1555,0.207183513031899912970601462803
466,466_0,RUNNING,SOBOL,,,,2232,3339,3571,0.942731940622534625440209765657
467,467_0,RUNNING,SOBOL,,,,2911,1394,812,0.468269301576819285681807514266
468,468_0,RUNNING,SOBOL,,,,3431,2851,2121,0.255496589465904977434007605552
469,469_0,RUNNING,SOBOL,,,,1418,2428,4762,0.777015106578636927103787002125
470,470_0,RUNNING,SOBOL,,,,258,3927,207,0.014214068160392343345699295298
471,471_0,RUNNING,SOBOL,,,,4571,717,2926,0.522750208030082319510256638750
472,472_0,RUNNING,SOBOL,,,,4833,3711,468,0.814948409650102290058271137241
473,473_0,RUNNING,SOBOL,,,,319,1568,2670,0.338523362538590999459842123542
474,474_0,RUNNING,SOBOL,,,,1679,4473,2226,0.570719896543305349467800624552
475,475_0,RUNNING,SOBOL,,,,3492,171,4662,0.079399600637238471056988942109
476,476_0,RUNNING,SOBOL,,,,2665,4339,3354,0.136136010230425735789694385858
477,477_0,RUNNING,SOBOL,,,,2176,1009,1035,0.642747847045306075486337249458
478,478_0,RUNNING,SOBOL,,,,840,2635,4018,0.375494795962981853243434215983
479,479_0,RUNNING,SOBOL,,,,4020,2097,1621,0.898937616130523364788018625404
480,480_0,RUNNING,SOBOL,,,,3939,4154,703,0.501321759281214363035417136416
481,481_0,RUNNING,SOBOL,,,,910,1115,3686,0.023936465892847626213413292362
482,482_0,RUNNING,SOBOL,,,,2094,2741,1367,0.759484768823534217574433569098
483,483_0,RUNNING,SOBOL,,,,2735,1913,4272,0.269124719194322792326090620918
484,484_0,RUNNING,SOBOL,,,,3568,3580,3119,0.446837040466256441018089162753
485,485_0,RUNNING,SOBOL,,,,1594,1777,18,0.952458146995492249686776631279
486,486_0,RUNNING,SOBOL,,,,396,4682,4877,0.189656987638492119385702494583
487,487_0,RUNNING,SOBOL,,,,4748,40,2011,0.714090538091678217469393530337
488,488_0,RUNNING,SOBOL,,,,4657,3033,4469,0.889215026756655424478026361612
489,489_0,RUNNING,SOBOL,,,,183,2325,2413,0.396923053070437181766294543195
490,490_0,RUNNING,SOBOL,,,,1504,3823,2555,0.629119462415203445360134537623
491,491_0,RUNNING,SOBOL,,,,3356,899,577,0.153666093083843574573776891157
492,492_0,RUNNING,SOBOL,,,,2840,4857,1731,0.069673198901675642558117829140
493,493_0,RUNNING,SOBOL,,,,2312,413,3904,0.592151962291262989879214728717
494,494_0,RUNNING,SOBOL,,,,1015,3132,1223,0.324898790270183202011367029627
495,495_0,RUNNING,SOBOL,,,,4156,1522,3161,0.832474683863017705931497403071
496,496_0,RUNNING,SOBOL,,,,4316,3435,2336,0.232676065868046122453449697787
497,497_0,RUNNING,SOBOL,,,,1168,1297,4548,0.741303657764103229865781941044
498,498_0,RUNNING,SOBOL,,,,2469,4828,344,0.473989515864849109139100846733
499,499_0,RUNNING,SOBOL,,,,2995,520,2791,0.995538516986370081163215672859
500,500_0,RUNNING,SOBOL,,,,3203,3989,3981,0.786637396791018517205884563737
501,501_0,RUNNING,SOBOL,,,,1344,655,1651,0.312205241754092255312968973158
502,502_0,RUNNING,SOBOL,,,,29,2906,3394,0.544340684941876706837149413332
503,503_0,RUNNING,SOBOL,,,,4500,2373,987,0.051149432996381076488301431482
504,504_0,RUNNING,SOBOL,,,,4907,4380,3451,0.344263230304699408002022664732
505,505_0,RUNNING,SOBOL,,,,548,265,936,0.867736534481029941900942503707
506,506_0,RUNNING,SOBOL,,,,1752,3610,4193,0.104874405245855450985459356161
507,507_0,RUNNING,SOBOL,,,,3723,1669,1444,0.611577694087103052034137817827
508,508_0,RUNNING,SOBOL,,,,2583,2575,254,0.664320821328274857542339759675
509,509_0,RUNNING,SOBOL,,,,1934,2157,2886,0.173091977448575184972412444040
510,510_0,RUNNING,SOBOL,,,,755,4281,2090,0.908579314222279887935940223542
511,511_0,RUNNING,SOBOL,,,,3782,1066,4800,0.432184751119557786225300333172
512,512_0,RUNNING,SOBOL,,,,3787,2565,2443,0.361797155289351912710316128141
513,513_0,RUNNING,SOBOL,,,,761,2168,4420,0.854104370979964722110366892593
514,514_0,RUNNING,SOBOL,,,,1940,4292,528,0.118555859662499277207281522806
515,515_0,RUNNING,SOBOL,,,,2588,1055,2584,0.593993986989464595183108031051
516,516_0,RUNNING,SOBOL,,,,3728,4388,3776,0.681904225148726284011502229987
517,517_0,RUNNING,SOBOL,,,,1756,257,1838,0.159410219754744314490935153117
518,518_0,RUNNING,SOBOL,,,,553,3601,3269,0.922211289803124945052559269243
519,519_0,RUNNING,SOBOL,,,,4911,1678,1096,0.414650638214685007820747841834
520,520_0,RUNNING,SOBOL,,,,4494,3998,3638,0.246338469639793028465035718000
521,521_0,RUNNING,SOBOL,,,,23,646,732,0.723739005032554283403101180738
522,522_0,RUNNING,SOBOL,,,,1339,2898,4301,0.491542506379168464558659934482
523,523_0,RUNNING,SOBOL,,,,3198,2382,1318,0.981887314003985323118683936627
524,524_0,RUNNING,SOBOL,,,,2991,3424,126,0.800288430459145438966572783102
525,525_0,RUNNING,SOBOL,,,,2465,1308,2992,0.294652081925515063609566368541
526,526_0,RUNNING,SOBOL,,,,1163,4839,1884,0.561905045559816018752030686301
527,527_0,RUNNING,SOBOL,,,,4312,509,4984,0.037486737111024563684491539561
528,528_0,RUNNING,SOBOL,,,,4152,4848,809,0.902862478777021193465657233901
529,529_0,RUNNING,SOBOL,,,,1011,421,3558,0.379373932596296037367267217633
530,530_0,RUNNING,SOBOL,,,,2307,3141,1551,0.646687866108771380879716161871
531,531_0,RUNNING,SOBOL,,,,2836,1513,4066,0.139999819271918374274932261869
532,532_0,RUNNING,SOBOL,,,,3351,3044,2915,0.083339645749051130541040777189
533,533_0,RUNNING,SOBOL,,,,1498,2314,205,0.574583731633145355921499231044
534,534_0,RUNNING,SOBOL,,,,178,3812,4751,0.342448199136741460169020001558
535,535_0,RUNNING,SOBOL,,,,4652,910,2119,0.818827520235069106213643408410
536,536_0,RUNNING,SOBOL,,,,4752,3591,4656,0.518901596338674386821310235973
537,537_0,RUNNING,SOBOL,,,,400,1766,2209,0.010258762438222764762363325985
538,538_0,RUNNING,SOBOL,,,,1599,4671,2664,0.773120802364777759407843404915
539,539_0,RUNNING,SOBOL,,,,3573,52,452,0.251587043247651298560896293566
540,540_0,RUNNING,SOBOL,,,,2741,4145,1603,0.464375023411307485954324647537
541,541_0,RUNNING,SOBOL,,,,2100,1124,4010,0.938822420452628314535559184151
542,542_0,RUNNING,SOBOL,,,,916,2750,1016,0.203334875292144695579921176432
543,543_0,RUNNING,SOBOL,,,,3944,1905,3346,0.696510885233245780057131923968
544,544_0,RUNNING,SOBOL,,,,4014,4347,4263,0.828610871100332602168236917350
545,545_0,RUNNING,SOBOL,,,,835,1001,1348,0.320958767485525431339965507505
546,546_0,RUNNING,SOBOL,,,,2170,2626,3678,0.588272814494371409921313897939
547,547_0,RUNNING,SOBOL,,,,2659,2106,684,0.065748325091600418046411391515
548,548_0,RUNNING,SOBOL,,,,3488,3700,1995,0.149786978777684265384806394650
549,549_0,RUNNING,SOBOL,,,,1675,1579,4871,0.625194622095860519372934049898
550,550_0,RUNNING,SOBOL,,,,315,4484,3,0.393059206817019723967376876317
551,551_0,RUNNING,SOBOL,,,,4828,160,3113,0.885274970481265355282118889590
552,552_0,RUNNING,SOBOL,,,,4577,2840,576,0.718000095473509292176572671451
553,553_0,RUNNING,SOBOL,,,,264,2439,2544,0.193551303015928710671289536549
554,554_0,RUNNING,SOBOL,,,,1423,3938,2412,0.956413456438854336916222109721
555,555_0,RUNNING,SOBOL,,,,3437,707,4458,0.450685655878856783473906943982
556,556_0,RUNNING,SOBOL,,,,2916,4737,3148,0.273080062128417178080042049260
557,557_0,RUNNING,SOBOL,,,,2236,610,1219,0.763333417726866914065908531484
558,558_0,RUNNING,SOBOL,,,,1091,3330,3890,0.027845989783946423212768195299
559,559_0,RUNNING,SOBOL,,,,4080,1402,1727,0.505216041167918628040922612854
560,560_0,RUNNING,SOBOL,,,,4236,3243,2777,0.436079133478458946804323659308
561,561_0,RUNNING,SOBOL,,,,1248,1412,341,0.912488938585575670714433726971
562,562_0,RUNNING,SOBOL,,,,2388,4942,4535,0.176940540764480819246884379936
563,563_0,RUNNING,SOBOL,,,,3076,327,2333,0.668276078674942208834863777156
564,564_0,RUNNING,SOBOL,,,,3279,3870,986,0.615426290893740901566388856736
565,565_0,RUNNING,SOBOL,,,,1269,853,3383,0.108829696083255114680277131356
566,566_0,RUNNING,SOBOL,,,,104,3104,1650,0.871630883349198803955459879944
567,567_0,RUNNING,SOBOL,,,,4424,2253,3969,0.348172821177262781233707755746
568,568_0,RUNNING,SOBOL,,,,4983,4572,1428,0.047209372999798507319901830215
569,569_0,RUNNING,SOBOL,,,,473,150,4187,0.540476834967266728249057905487
570,570_0,RUNNING,SOBOL,,,,1828,3495,920,0.308280449810251599984667336685
571,571_0,RUNNING,SOBOL,,,,3648,1862,3444,0.782758330860361506431388534111
572,572_0,RUNNING,SOBOL,,,,2502,2695,4792,0.991613758533261724359419986286
573,573_0,RUNNING,SOBOL,,,,2015,1959,2072,0.470110483424924285866808304490
574,574_0,RUNNING,SOBOL,,,,675,4083,2878,0.737363564276788396867345909413
575,575_0,RUNNING,SOBOL,,,,3862,1186,236,0.228812182402703900852003471300
576,576_0,RUNNING,SOBOL,,,,3899,4527,3013,0.534629881514888216642589213734
577,577_0,RUNNING,SOBOL,,,,638,196,107,0.056958800544124096876252849597
578,578_0,RUNNING,SOBOL,,,,1973,3736,4926,0.788605269427970045903464324510
579,579_0,RUNNING,SOBOL,,,,2544,1621,1943,0.298531007381156066049499031578
580,580_0,RUNNING,SOBOL,,,,3606,2586,751,0.479859375117532904742034816081
581,581_0,RUNNING,SOBOL,,,,1869,2069,3617,0.985766269229166214316251171113
582,582_0,RUNNING,SOBOL,,,,509,4310,1259,0.219063275825325393109110905243
583,583_0,RUNNING,SOBOL,,,,4946,960,4359,0.743211038696113934776121823234
584,584_0,RUNNING,SOBOL,,,,4383,3288,1818,0.918347784969117508779845593381
585,585_0,RUNNING,SOBOL,,,,146,1366,3795,0.426318735858704889185588626788
586,586_0,RUNNING,SOBOL,,,,1305,4701,1153,0.662417217406630509657361471909
587,587_0,RUNNING,SOBOL,,,,3242,569,3209,0.186700923499464987997953357990
588,588_0,RUNNING,SOBOL,,,,3113,3979,4401,0.099068881689943377732987528361
589,589_0,RUNNING,SOBOL,,,,2352,743,2463,0.621284720503725074181033960485
590,590_0,RUNNING,SOBOL,,,,1207,2878,2644,0.357933620685804643191119112089
591,591_0,RUNNING,SOBOL,,,,4277,2480,471,0.865772438854444770228724337358
592,592_0,RUNNING,SOBOL,,,,4117,3063,4031,0.199394505506288260976432979987
593,593_0,RUNNING,SOBOL,,,,1054,2217,1584,0.708254537969361996907480261143
594,594_0,RUNNING,SOBOL,,,,2195,3832,3289,0.444842468273267122036429555010
595,595_0,RUNNING,SOBOL,,,,2957,812,1077,0.966159028827771493297404958867
596,596_0,RUNNING,SOBOL,,,,3395,4985,2228,0.753588276996277284247582883836
597,597_0,RUNNING,SOBOL,,,,1465,364,4635,0.278923681392334366080376639729
598,598_0,RUNNING,SOBOL,,,,300,3278,391,0.514961196783278118971338699339
599,599_0,RUNNING,SOBOL,,,,4540,1454,2721,0.022002385404799134488440515156
600,600_0,RUNNING,SOBOL,,,,4787,4124,184,0.315096051061805326742870647649
601,601_0,RUNNING,SOBOL,,,,357,1223,2933,0.838375019682105593332721582556
602,602_0,RUNNING,SOBOL,,,,1711,2732,2176,0.071611056400090453144535729280
603,603_0,RUNNING,SOBOL,,,,3451,2000,4691,0.578508680797368279868919671571
604,604_0,RUNNING,SOBOL,,,,2696,3453,3540,0.634959306529350619996421301039
605,605_0,RUNNING,SOBOL,,,,2134,1826,830,0.143924798205681131468836042586
606,606_0,RUNNING,SOBOL,,,,793,4536,4126,0.875510300932545226793024539802
607,607_0,RUNNING,SOBOL,,,,4056,108,1494,0.398921402273792746751013282847
608,608_0,RUNNING,SOBOL,,,,3981,3642,1201,0.000509379548206925400997968634
609,609_0,RUNNING,SOBOL,,,,879,1715,3169,0.524748594445362703808655169269
610,610_0,RUNNING,SOBOL,,,,2059,4425,1787,0.261336411252897249379856248197
611,611_0,RUNNING,SOBOL,,,,2782,297,3833,0.767273789373319581308408032783
612,612_0,RUNNING,SOBOL,,,,3531,4250,2523,0.944669835332874185951368417591
613,613_0,RUNNING,SOBOL,,,,1640,1020,594,0.454626057294849283962889785471
614,614_0,RUNNING,SOBOL,,,,437,2528,4515,0.690663455468229936506929789175
615,615_0,RUNNING,SOBOL,,,,4715,2126,2352,0.213083826523832980948114368402
616,616_0,RUNNING,SOBOL,,,,4610,4797,4888,0.389134255792200567380945130935
617,617_0,RUNNING,SOBOL,,,,219,472,1973,0.897003557969629716772885785758
618,618_0,RUNNING,SOBOL,,,,1535,3387,3053,0.130239481191243955393588294100
619,619_0,RUNNING,SOBOL,,,,3314,1267,59,0.652546772031392885438094708661
620,620_0,RUNNING,SOBOL,,,,2872,2940,1370,0.568725346677470988687730368838
621,621_0,RUNNING,SOBOL,,,,2271,2418,4246,0.093100504796672617358055390469
622,622_0,RUNNING,SOBOL,,,,970,4034,628,0.824685890305973612335321831779
623,623_0,RUNNING,SOBOL,,,,4193,689,3738,0.332687325204350070606551525998
624,624_0,RUNNING,SOBOL,,,,4348,3770,2053,0.733484636960551106277250710264
625,625_0,RUNNING,SOBOL,,,,1127,874,4812,0.240495341573283061276100625037
626,626_0,RUNNING,SOBOL,,,,2423,3008,295,0.972141696960758361356624845939
627,627_0,RUNNING,SOBOL,,,,3033,2271,2819,0.497385649330448376126412313170
628,628_0,RUNNING,SOBOL,,,,3156,3182,4167,0.288808418007288125739506767786
629,629_0,RUNNING,SOBOL,,,,1380,1551,1447,0.810033526535425374426324651722
630,630_0,RUNNING,SOBOL,,,,60,4885,3503,0.043330415914021438994474522133
631,631_0,RUNNING,SOBOL,,,,4457,462,861,0.552159964368306055426671719033
632,632_0,RUNNING,SOBOL,,,,4870,2792,3402,0.844340177743881925565005985845
633,633_0,RUNNING,SOBOL,,,,594,1940,966,0.367659827058762322948837208969
634,634_0,RUNNING,SOBOL,,,,1793,4182,3910,0.603758195110317363862861839152
635,635_0,RUNNING,SOBOL,,,,3691,1166,1708,0.112693202777858825225365535516
636,636_0,RUNNING,SOBOL,,,,2625,4630,361,0.165272474750597031523113855656
637,637_0,RUNNING,SOBOL,,,,1903,14,2758,0.672139615139085822015374560578
638,638_0,RUNNING,SOBOL,,,,719,3554,2275,0.408788398103602235167386425019
639,639_0,RUNNING,SOBOL,,,,3829,1725,4594,0.931975914697535379183079840004
640,640_0,RUNNING,SOBOL,,,,3794,3915,418,0.486556762456707647679365891236
641,641_0,RUNNING,SOBOL,,,,724,739,2698,0.978582001066021667234906544763
642,642_0,RUNNING,SOBOL,,,,1888,2824,2254,0.243033515796903520911342866384
643,643_0,RUNNING,SOBOL,,,,2649,2445,4612,0.718753620205167642609467293369
644,644_0,RUNNING,SOBOL,,,,3696,3351,3301,0.556649234232585832238271450478
645,645_0,RUNNING,SOBOL,,,,1759,1372,1060,0.034452447924297309456154181362
646,646_0,RUNNING,SOBOL,,,,619,4756,4044,0.797253544021025328802920739690
647,647_0,RUNNING,SOBOL,,,,4855,602,1568,0.289395673346891979527129024063
648,648_0,RUNNING,SOBOL,,,,4492,2648,4110,0.121098713285662240579654280737
649,649_0,RUNNING,SOBOL,,,,55,2076,1507,0.598765983755327746429486523994
650,650_0,RUNNING,SOBOL,,,,1395,4365,3524,0.366569511150289295553506008218
651,651_0,RUNNING,SOBOL,,,,3132,992,843,0.856647583698201930957338845474
652,652_0,RUNNING,SOBOL,,,,3028,4462,2154,0.925032788179721676691258380743
653,653_0,RUNNING,SOBOL,,,,2457,193,4717,0.419144946573581533844077284812
654,654_0,RUNNING,SOBOL,,,,1102,3684,162,0.686397936256229912466153564310
655,655_0,RUNNING,SOBOL,,,,4363,1585,2959,0.162231120879948120805380540332
656,656_0,RUNNING,SOBOL,,,,4208,3498,1274,0.777645592871867075146496972593
657,657_0,RUNNING,SOBOL,,,,945,1849,4345,0.254378055754862719695097439399
658,658_0,RUNNING,SOBOL,,,,2305,4608,766,0.521692015315685431176007114118
659,659_0,RUNNING,SOBOL,,,,2867,125,3603,0.014782959415111689843724818161
660,660_0,RUNNING,SOBOL,,,,3290,4082,4950,0.208076389909815029355399929045
661,661_0,RUNNING,SOBOL,,,,1550,1197,1918,0.699084224725794012300639224122
662,662_0,RUNNING,SOBOL,,,,214,2657,3036,0.466948718277737484516620725117
663,663_0,RUNNING,SOBOL,,,,4644,1988,82,0.943564290444180331363099867303
664,664_0,RUNNING,SOBOL,,,,4701,4941,2619,0.643623091052658802269093030191
665,665_0,RUNNING,SOBOL,,,,461,338,495,0.134774490092881005232072766375
666,666_0,RUNNING,SOBOL,,,,1606,3204,4377,0.897636556067783364376566623832
667,667_0,RUNNING,SOBOL,,,,3536,1440,2487,0.376308564009983081977139818264
668,668_0,RUNNING,SOBOL,,,,2806,3108,1140,0.339173372068163003767438112845
669,669_0,RUNNING,SOBOL,,,,2044,2240,3225,0.813811294164415444107874009205
670,670_0,RUNNING,SOBOL,,,,884,3905,1804,0.078323775052279234754060155410
671,671_0,RUNNING,SOBOL,,,,3947,827,3810,0.571309259938448610327554888499
672,672_0,RUNNING,SOBOL,,,,4031,2923,3479,0.953347611539903994071210036054
673,673_0,RUNNING,SOBOL,,,,808,2346,886,0.445459256856981677952234122131
674,674_0,RUNNING,SOBOL,,,,2129,4012,4143,0.712773337356559899546937231207
675,675_0,RUNNING,SOBOL,,,,2730,643,1472,0.190485099021904163985041691376
676,676_0,RUNNING,SOBOL,,,,3466,4810,280,0.024570089151337740768221706844
677,677_0,RUNNING,SOBOL,,,,1687,547,2833,0.500198741533234736422741661954
678,678_0,RUNNING,SOBOL,,,,391,3413,2037,0.268063359745126184030539207015
679,679_0,RUNNING,SOBOL,,,,4782,1310,4825,0.760058114345651070209441968473
680,680_0,RUNNING,SOBOL,,,,4564,4264,2289,0.592798440409172289200512295793
681,681_0,RUNNING,SOBOL,,,,286,1093,4579,0.068540173006523402721157367523
682,682_0,RUNNING,SOBOL,,,,1470,2553,375,0.831402359920181299735020274966
683,683_0,RUNNING,SOBOL,,,,3361,2169,2743,0.325484034305252134533503749481
684,684_0,RUNNING,SOBOL,,,,2942,3627,3935,0.397801553121209128249802233768
685,685_0,RUNNING,SOBOL,,,,2219,1643,1684,0.887849141660332685788148410211
686,686_0,RUNNING,SOBOL,,,,1020,4401,3427,0.152361747208144493459514023925
687,687_0,RUNNING,SOBOL,,,,4122,253,942,0.629937565651442876735188747261
688,688_0,RUNNING,SOBOL,,,,4282,4665,4502,0.310824138841126085264221501347
689,689_0,RUNNING,SOBOL,,,,1172,67,2368,0.787531163033936221218311857228
690,690_0,RUNNING,SOBOL,,,,2376,3559,2510,0.051982798703573647458586748371
691,691_0,RUNNING,SOBOL,,,,3098,1789,610,0.543021117528341701330418800353
692,692_0,RUNNING,SOBOL,,,,3208,2758,1761,0.740185894339904226768567241379
693,693_0,RUNNING,SOBOL,,,,1310,1886,3856,0.233307322448119525137855134744
694,694_0,RUNNING,SOBOL,,,,131,4176,1175,0.996108543204795582326482872304
695,695_0,RUNNING,SOBOL,,,,4407,1103,3192,0.472932458114158349449240859030
696,696_0,RUNNING,SOBOL,,,,4941,3150,650,0.171953726999182238133201394703
697,697_0,RUNNING,SOBOL,,,,544,1495,3712,0.664969695894140788716697443306
698,698_0,RUNNING,SOBOL,,,,1845,4879,1393,0.432773344227857903465661593145
699,699_0,RUNNING,SOBOL,,,,3621,400,4220,0.907502718350477466380255009426
700,700_0,RUNNING,SOBOL,,,,2578,3807,3069,0.866373998457938387929289092426
701,701_0,RUNNING,SOBOL,,,,1968,926,46,0.345137458426505339126322269294
702,702_0,RUNNING,SOBOL,,,,653,3011,4905,0.612390572769101693140214592859
703,703_0,RUNNING,SOBOL,,,,3874,2336,1961,0.103572455818112946213105374227
704,704_0,RUNNING,SOBOL,,,,3838,3371,4735,0.659107500437367654910758574260
705,705_0,RUNNING,SOBOL,,,,689,1273,2132,0.181718396547902366622295744492
