trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
1253,1253_0,RUNNING,SOBOL,,,,3238,3006,11,800,0.811762351315468588808244021493
1254,1254_0,RUNNING,SOBOL,,,,4264,1783,84,454,0.630730426812544431314222492801
1255,1255_0,RUNNING,SOBOL,,,,930,4532,31,581,0.120338743776082987557707326687
1256,1256_0,RUNNING,SOBOL,,,,1099,554,80,820,0.590289637364447061784744619217
1257,1257_0,RUNNING,SOBOL,,,,4022,3420,35,194,0.157867126302793620018505293956
1258,1258_0,RUNNING,SOBOL,,,,3485,2144,62,539,0.275065490234643217348775579012
1259,1259_0,RUNNING,SOBOL,,,,1402,4356,3,413,0.973069689875468601947261504392
1260,1260_0,RUNNING,SOBOL,,,,2477,1287,48,287,0.869403988325968435368906739313
1261,1261_0,RUNNING,SOBOL,,,,2717,4739,89,664,0.382405012279748934833634166353
1262,1262_0,RUNNING,SOBOL,,,,4777,938,16,68,0.062003768695518372833230813512
1263,1263_0,RUNNING,SOBOL,,,,26,2564,70,945,0.689834429603070065084580164694
1264,1264_0,RUNNING,SOBOL,,,,185,1122,38,475,0.345935082919895664499421172877
1265,1265_0,RUNNING,SOBOL,,,,4935,2699,77,599,0.903227975772693758571563193982
1266,1266_0,RUNNING,SOBOL,,,,2562,1417,6,131,0.535554547030478667046793361806
1267,1267_0,RUNNING,SOBOL,,,,2324,4918,59,755,0.211680876469239581671999417267
1268,1268_0,RUNNING,SOBOL,,,,1554,1970,92,880,0.069499009782448412098077028531
1269,1269_0,RUNNING,SOBOL,,,,3640,4211,45,7,0.681372163534164410059190686297
1270,1270_0,RUNNING,SOBOL,,,,3865,414,74,724,0.753247564775869293818288952025
1271,1271_0,RUNNING,SOBOL,,,,939,3251,13,351,0.499543629597872518299794819541
1272,1272_0,RUNNING,SOBOL,,,,775,1606,64,114,0.961351205009967069159415586910
1273,1273_0,RUNNING,SOBOL,,,,4111,4403,24,986,0.286616434371098849354098092590
1274,1274_0,RUNNING,SOBOL,,,,3398,699,94,270,0.153823686547577387351282141026
1275,1275_0,RUNNING,SOBOL,,,,1723,2824,43,642,0.594165536390617532447322446387
1276,1276_0,RUNNING,SOBOL,,,,1902,305,8,517,0.748516241950914262837102342019
1277,1277_0,RUNNING,SOBOL,,,,2901,3689,57,395,0.003611263763159513421469037908
1278,1278_0,RUNNING,SOBOL,,,,4591,2470,28,861,0.433168127173557904185940969910
1279,1279_0,RUNNING,SOBOL,,,,603,4008,88,238,0.818930180847644795250062088598
1280,1280_0,RUNNING,SOBOL,,,,588,2472,67,579,0.638086772195994855749745511275
1281,1281_0,RUNNING,SOBOL,,,,4605,4020,20,456,0.112102965714409946729190892256
1282,1282_0,RUNNING,SOBOL,,,,2896,302,98,798,0.445665071908384557985982610262
1283,1283_0,RUNNING,SOBOL,,,,1907,3676,39,175,0.800604644944891363778083359648
1284,1284_0,RUNNING,SOBOL,,,,1738,688,12,50,0.915230727592483139787304935453
1285,1285_0,RUNNING,SOBOL,,,,3383,2822,53,922,0.334667124941945060001557976648
1286,1286_0,RUNNING,SOBOL,,,,4116,1618,31,331,0.234528061119839537074227564517
1287,1287_0,RUNNING,SOBOL,,,,771,4406,84,704,0.519297426607459811087608159141
1288,1288_0,RUNNING,SOBOL,,,,953,426,35,944,0.052753866199404003678452568238
1289,1289_0,RUNNING,SOBOL,,,,3850,3253,80,70,0.696179539313539819112008899538
1290,1290_0,RUNNING,SOBOL,,,,3645,1957,3,662,0.859185183338820879228592275467
1291,1291_0,RUNNING,SOBOL,,,,1549,4208,62,289,0.387777419866994044195251944984
1292,1292_0,RUNNING,SOBOL,,,,2309,1415,89,414,0.268748931674286706261511881166
1293,1293_0,RUNNING,SOBOL,,,,2577,4907,48,537,0.982344340171664942573670487036
1294,1294_0,RUNNING,SOBOL,,,,4931,1125,71,195,0.584949595430865887379923151457
1295,1295_0,RUNNING,SOBOL,,,,190,2712,16,819,0.168122092857956900724403226377
1296,1296_0,RUNNING,SOBOL,,,,31,957,77,349,0.757622979734092982795345960767
1297,1297_0,RUNNING,SOBOL,,,,4773,2573,38,725,0.488326913675293350358685984247
1298,1298_0,RUNNING,SOBOL,,,,2732,1272,59,5,0.076796345613896851989288450113
1299,1299_0,RUNNING,SOBOL,,,,2463,4734,6,882,0.673073568852618375757401736337
1300,1300_0,RUNNING,SOBOL,,,,1397,2135,45,757,0.546746515152975898210740979266
1301,1301_0,RUNNING,SOBOL,,,,3489,4337,92,130,0.207276910360902538732474909011
1302,1302_0,RUNNING,SOBOL,,,,4007,560,13,600,0.354197516033425918724475423005
1303,1303_0,RUNNING,SOBOL,,,,1113,3436,74,474,0.895898274287581397601343269343
1304,1304_0,RUNNING,SOBOL,,,,925,1792,23,236,0.422886505566537396205717413977
1305,1305_0,RUNNING,SOBOL,,,,4269,4551,64,863,0.824243578882887906189580462524
1306,1306_0,RUNNING,SOBOL,,,,3224,828,42,392,0.739207329902797916076906403759
1307,1307_0,RUNNING,SOBOL,,,,1579,2991,95,520,0.009893556853756309971137383741
1308,1308_0,RUNNING,SOBOL,,,,2064,118,56,645,0.148424635061994186768785652930
1309,1309_0,RUNNING,SOBOL,,,,3057,3541,9,267,0.604357686325907694779857592948
1310,1310_0,RUNNING,SOBOL,,,,4453,2342,87,989,0.954971829829737495209940334462
1311,1311_0,RUNNING,SOBOL,,,,433,3841,28,111,0.295832075115293247069558901785
1312,1312_0,RUNNING,SOBOL,,,,318,191,1,492,0.514024149639532024202992488426
1313,1313_0,RUNNING,SOBOL,,,,4491,3653,61,615,0.237052605342119943054868258514
1314,1314_0,RUNNING,SOBOL,,,,3016,2352,32,148,0.324522708350792554732322514610
1315,1315_0,RUNNING,SOBOL,,,,2183,3968,80,772,0.928474067687988235952900595294
1316,1316_0,RUNNING,SOBOL,,,,1696,1641,71,897,0.790193731743842331383120836108
1317,1317_0,RUNNING,SOBOL,,,,3185,4517,19,23,0.458641919111832996325262001847
1318,1318_0,RUNNING,SOBOL,,,,4308,741,90,741,0.106563192136585715985575006926
1319,1319_0,RUNNING,SOBOL,,,,807,2943,50,367,0.640344823526218576148494321387
1320,1320_0,RUNNING,SOBOL,,,,1229,1934,100,97,0.179196369046345366227157569483
1321,1321_0,RUNNING,SOBOL,,,,3970,4097,40,970,0.572634185373783077821485676395
1322,1322_0,RUNNING,SOBOL,,,,3531,374,69,253,0.986598250551149247300486422318
1323,1323_0,RUNNING,SOBOL,,,,1278,3133,21,626,0.265203106176108149849568462741
1324,1324_0,RUNNING,SOBOL,,,,2346,1236,29,501,0.392267366595566269182882024324
1325,1325_0,RUNNING,SOBOL,,,,2770,2735,82,378,0.855875397907570056865722563089
1326,1326_0,RUNNING,SOBOL,,,,4733,1537,11,844,0.707489851851016315897879849217
1327,1327_0,RUNNING,SOBOL,,,,148,4960,51,222,0.040674496209248900413513183594
1328,1328_0,RUNNING,SOBOL,,,,306,1403,43,692,0.885554016375914243575095952110
1329,1329_0,RUNNING,SOBOL,,,,4892,4777,97,314,0.367244821876287486084322608804
1330,1330_0,RUNNING,SOBOL,,,,2617,1059,25,910,0.201807599140331139775383917367
1331,1331_0,RUNNING,SOBOL,,,,2191,2606,65,33,0.549071218054741572167642971181
1332,1332_0,RUNNING,SOBOL,,,,1434,517,86,158,0.667855522252619238088300335221
1333,1333_0,RUNNING,SOBOL,,,,3682,3306,26,786,0.079372316854074601022439594544
1334,1334_0,RUNNING,SOBOL,,,,3810,2102,54,439,0.478233920384198429864852641913
1335,1335_0,RUNNING,SOBOL,,,,1072,4235,8,567,0.770921553915366541964715452195
1336,1336_0,RUNNING,SOBOL,,,,654,871,58,835,0.300373448861762870620850662817
1337,1337_0,RUNNING,SOBOL,,,,4154,3122,4,208,0.951717274766415322062584891682
1338,1338_0,RUNNING,SOBOL,,,,3344,1825,77,554,0.615723232949152543547199911700
1339,1339_0,RUNNING,SOBOL,,,,1855,4652,35,427,0.136396688371896751545975234876
1340,1340_0,RUNNING,SOBOL,,,,2022,2212,16,302,0.021038291681557894086118665200
1341,1341_0,RUNNING,SOBOL,,,,2859,3799,74,678,0.726958575135096873864881672489
1342,1342_0,RUNNING,SOBOL,,,,4646,17,47,83,0.828564140833914275496852042124
1343,1343_0,RUNNING,SOBOL,,,,470,3508,93,960,0.419411142425611616069147657981
1344,1344_0,RUNNING,SOBOL,,,,516,773,48,213,0.244956681462004777216634465731
1345,1345_0,RUNNING,SOBOL,,,,4683,2907,89,840,0.505967790804803363435837582074
1346,1346_0,RUNNING,SOBOL,,,,2817,1688,17,432,0.936500207921490024354227443837
1347,1347_0,RUNNING,SOBOL,,,,1990,4476,69,559,0.316344285402446967481182582560
1348,1348_0,RUNNING,SOBOL,,,,1809,2387,81,683,0.466789883658289883605618797446
1349,1349_0,RUNNING,SOBOL,,,,3307,3935,34,307,0.782380789170041723856741100462
1350,1350_0,RUNNING,SOBOL,,,,4196,231,62,964,0.648614376302808492980034316133
1351,1351_0,RUNNING,SOBOL,,,,686,3605,3,88,0.098628661332651967885709609618
1352,1352_0,RUNNING,SOBOL,,,,1030,1500,52,325,0.565279771408066178395301903947
1353,1353_0,RUNNING,SOBOL,,,,3777,4992,13,702,0.186824891898781070276314153489
1354,1354_0,RUNNING,SOBOL,,,,3729,1195,84,44,0.257726628096774212917097202080
1355,1355_0,RUNNING,SOBOL,,,,1470,2782,31,921,0.994348837517201933344779263280
1356,1356_0,RUNNING,SOBOL,,,,2233,341,20,796,0.848277091797441262777113024640
1357,1357_0,RUNNING,SOBOL,,,,2649,3169,67,169,0.399652476904913789290674230870
1358,1358_0,RUNNING,SOBOL,,,,4846,1887,38,577,0.032954601868987083712614349906
1359,1359_0,RUNNING,SOBOL,,,,270,4137,99,450,0.714996550390496810045704023651
1360,1360_0,RUNNING,SOBOL,,,,117,2070,10,982,0.374966158738359811586349223944
1361,1361_0,RUNNING,SOBOL,,,,4691,4272,55,110,0.878045875314623081031584206357
1362,1362_0,RUNNING,SOBOL,,,,2807,471,28,638,0.556670966686680923629637618433
1363,1363_0,RUNNING,SOBOL,,,,2392,3347,87,266,0.194421046309173117805357833277
1364,1364_0,RUNNING,SOBOL,,,,1309,1021,64,391,0.086850237455219025939356924937
1365,1365_0,RUNNING,SOBOL,,,,3572,2637,23,513,0.660103492764756105692924847972
1366,1366_0,RUNNING,SOBOL,,,,3933,1361,96,234,0.778277410402893998764284333447
1367,1367_0,RUNNING,SOBOL,,,,1182,4823,41,857,0.470603955009952168442310949104
1368,1368_0,RUNNING,SOBOL,,,,844,54,92,618,0.943449164511635851582127543224
1369,1369_0,RUNNING,SOBOL,,,,4355,3477,45,495,0.308306537143886116858482182579
1370,1370_0,RUNNING,SOBOL,,,,3154,2254,73,774,0.128250166347250338372276701193
1371,1371_0,RUNNING,SOBOL,,,,1655,3753,14,151,0.623534733001142704722497001057
1372,1372_0,RUNNING,SOBOL,,,,2146,1856,37,26,0.718933877423405642836939932749
1373,1373_0,RUNNING,SOBOL,,,,2969,4615,78,900,0.029215272108092906616638728678
1374,1374_0,RUNNING,SOBOL,,,,4522,916,6,370,0.411508508827537311525190943939
1375,1375_0,RUNNING,SOBOL,,,,359,3079,59,744,0.836619057146832378890621839673
1376,1376_0,RUNNING,SOBOL,,,,397,1578,83,874,0.119428112845867878677452722513
1377,1377_0,RUNNING,SOBOL,,,,4407,4453,29,247,0.630426603091880699558657852322
1378,1378_0,RUNNING,SOBOL,,,,3089,652,52,530,0.808051380306482269766377157794
1379,1379_0,RUNNING,SOBOL,,,,2105,2854,10,403,0.437883314574137316732560520904
1380,1380_0,RUNNING,SOBOL,,,,1616,255,41,278,0.342235688334330934168292515096
1381,1381_0,RUNNING,SOBOL,,,,3270,3717,99,656,0.907814446914941064470383480511
1382,1382_0,RUNNING,SOBOL,,,,4237,2440,22,122,0.526988054113462611738327723288
1383,1383_0,RUNNING,SOBOL,,,,883,4056,68,999,0.226989716328680507517745468249
1384,1384_0,RUNNING,SOBOL,,,,1145,1172,18,730,0.688306633561849623426098787604
1385,1385_0,RUNNING,SOBOL,,,,4049,2671,72,354,0.060839967751875521917437339425
1386,1386_0,RUNNING,SOBOL,,,,3453,1448,50,887,0.379782925885170707935856171389
1387,1387_0,RUNNING,SOBOL,,,,1351,4871,91,10,0.867392873121425544979956612224
1388,1388_0,RUNNING,SOBOL,,,,2431,1998,61,135,0.974228021876886507435244766384
1389,1389_0,RUNNING,SOBOL,,,,2690,4161,1,761,0.276591141082346447799267252776
1390,1390_0,RUNNING,SOBOL,,,,4809,462,79,479,0.159883710449561483590841248770
1391,1391_0,RUNNING,SOBOL,,,,77,3221,33,605,0.592913868952542499890512317506
1392,1392_0,RUNNING,SOBOL,,,,231,602,75,73,0.496565757095813742338918927999
1393,1393_0,RUNNING,SOBOL,,,,4962,3390,15,946,0.749658245200291228904632134800
1394,1394_0,RUNNING,SOBOL,,,,2530,2172,94,292,0.681190348159521841253649654391
1395,1395_0,RUNNING,SOBOL,,,,2272,4306,47,665,0.068953675193712121727074304545
1396,1396_0,RUNNING,SOBOL,,,,1507,1318,5,540,0.215271865354850877594117264380
1397,1397_0,RUNNING,SOBOL,,,,3614,4692,57,417,0.538538364358246313123856907623
1398,1398_0,RUNNING,SOBOL,,,,3897,989,36,822,0.903771641051396734667378041195
1399,1399_0,RUNNING,SOBOL,,,,990,2536,76,198,0.346110953468829418699925781766
1400,1400_0,RUNNING,SOBOL,,,,724,2296,26,469,0.816553412389010135896683095780
1401,1401_0,RUNNING,SOBOL,,,,4079,3883,86,592,0.430424389345571423159952928472
1402,1402_0,RUNNING,SOBOL,,,,3425,87,7,188,0.002325454473495483509459802463
1403,1403_0,RUNNING,SOBOL,,,,1769,3578,55,810,0.746623149568214961036005661299
1404,1404_0,RUNNING,SOBOL,,,,1954,786,96,935,0.596911411976441708127083529689
1405,1405_0,RUNNING,SOBOL,,,,2933,3037,44,63,0.156205931384116425419961160515
1406,1406_0,RUNNING,SOBOL,,,,4564,1755,65,716,0.288507388995960345479119268930
1407,1407_0,RUNNING,SOBOL,,,,557,4582,25,344,0.962631537921726732065508258529
1408,1408_0,RUNNING,SOBOL,,,,582,371,95,659,0.318662504391744760834370708835
1409,1409_0,RUNNING,SOBOL,,,,4534,3159,42,282,0.930413021482527247130178693624
1410,1410_0,RUNNING,SOBOL,,,,2962,1936,64,940,0.500369212156161480287153153768
1411,1411_0,RUNNING,SOBOL,,,,1920,4070,23,64,0.246786292660981426694277729439
1412,1412_0,RUNNING,SOBOL,,,,1782,1548,28,189,0.096829534560441965496124794299
1413,1413_0,RUNNING,SOBOL,,,,3417,4922,87,815,0.653999790752306631169687989313
1414,1414_0,RUNNING,SOBOL,,,,4091,1224,9,408,0.788254807692021164378104458592
1415,1415_0,RUNNING,SOBOL,,,,717,2772,56,534,0.464502152813598523373173065920
1416,1416_0,RUNNING,SOBOL,,,,999,2378,5,805,0.996339767640456508424051662587
1417,1417_0,RUNNING,SOBOL,,,,3883,3965,60,178,0.251555567193776363765778114612
1418,1418_0,RUNNING,SOBOL,,,,3619,164,37,586,0.181142676727846257955789610605
1419,1419_0,RUNNING,SOBOL,,,,1497,3655,78,459,0.566781855799257772154930989927
1420,1420_0,RUNNING,SOBOL,,,,2304,704,73,334,0.713342211168259354714393793984
1421,1421_0,RUNNING,SOBOL,,,,2504,2955,14,711,0.038728218270465734895946496863
1422,1422_0,RUNNING,SOBOL,,,,4994,1678,91,52,0.405914935320615788416631630753
1423,1423_0,RUNNING,SOBOL,,,,204,4505,46,930,0.846133910560980417869814118603
1424,1424_0,RUNNING,SOBOL,,,,46,1808,63,398,0.188165718710050000606059938946
1425,1425_0,RUNNING,SOBOL,,,,4835,4684,2,520,0.558822245378047255393028081016
1426,1426_0,RUNNING,SOBOL,,,,2657,887,81,241,0.879711152421310593751968553988
1427,1427_0,RUNNING,SOBOL,,,,2458,3090,34,864,0.369196832723915568941208675824
1428,1428_0,RUNNING,SOBOL,,,,1341,24,17,989,0.476281879793852558346856085336
1429,1429_0,RUNNING,SOBOL,,,,3467,3486,70,117,0.776764388127252458637883592019
1430,1430_0,RUNNING,SOBOL,,,,4043,2204,49,645,0.658104465186595932735258429602
1431,1431_0,RUNNING,SOBOL,,,,1156,3820,88,273,0.093014167541638020919592122482
1432,1432_0,RUNNING,SOBOL,,,,870,1090,39,4,0.617683073567226514910544210579
1433,1433_0,RUNNING,SOBOL,,,,4245,2589,98,877,0.130561222918331637510291898252
1434,1434_0,RUNNING,SOBOL,,,,3259,1371,20,347,0.310131830072030434397589715445
1435,1435_0,RUNNING,SOBOL,,,,1622,4794,67,721,0.938083268720656615613506801310
1436,1436_0,RUNNING,SOBOL,,,,2081,2080,84,596,0.842198117136955248795970874198
1437,1437_0,RUNNING,SOBOL,,,,3119,4243,32,472,0.409652731472626319142449347055
1438,1438_0,RUNNING,SOBOL,,,,4378,539,53,752,0.026873727392405271502395791572
1439,1439_0,RUNNING,SOBOL,,,,430,3298,12,129,0.724998704774305169351578115311
1440,1440_0,RUNNING,SOBOL,,,,389,1989,36,256,0.443703647490590824542522341289
1441,1441_0,RUNNING,SOBOL,,,,4497,4191,76,633,0.806441634712740773593964149768
1442,1442_0,RUNNING,SOBOL,,,,3003,395,5,99,0.628330138370394752911352043157
1443,1443_0,RUNNING,SOBOL,,,,2117,3271,57,977,0.125735164890065781451156112780
1444,1444_0,RUNNING,SOBOL,,,,1662,1103,94,852,0.220895832201465969202303085694
1445,1445_0,RUNNING,SOBOL,,,,3141,2719,46,224,0.529054030690342180776042368961
1446,1446_0,RUNNING,SOBOL,,,,4362,1438,75,508,0.909393708081915996821464887034
1447,1447_0,RUNNING,SOBOL,,,,832,4900,15,381,0.336628519617021060295058987322
1448,1448_0,RUNNING,SOBOL,,,,1196,285,65,142,0.872824766144156494185324390855
1449,1449_0,RUNNING,SOBOL,,,,3924,3707,25,768,0.378028630683198585415993875358
1450,1450_0,RUNNING,SOBOL,,,,3582,2489,96,485,0.058598715480417014334069136794
1451,1451_0,RUNNING,SOBOL,,,,1304,3988,43,612,0.694225483654066888306033433764
1452,1452_0,RUNNING,SOBOL,,,,2419,1625,7,737,0.586903621347621085035939358932
1453,1453_0,RUNNING,SOBOL,,,,2776,4384,54,361,0.162277213834226136102145687801
1454,1454_0,RUNNING,SOBOL,,,,4719,681,26,893,0.278497691115364431890810692494
1455,1455_0,RUNNING,SOBOL,,,,85,2844,86,17,0.968704727623611705489281575865
1456,1456_0,RUNNING,SOBOL,,,,244,855,22,549,0.067053304210305211818798909462
1457,1457_0,RUNNING,SOBOL,,,,4877,2989,68,426,0.686722691634669923921308054560
1458,1458_0,RUNNING,SOBOL,,,,2621,1765,40,830,0.755678478922694907282675558235
1459,1459_0,RUNNING,SOBOL,,,,2265,4553,100,207,0.494177495865151306109197548722
1460,1460_0,RUNNING,SOBOL,,,,1456,2306,51,82,0.348346963586285696123923116829
1461,1461_0,RUNNING,SOBOL,,,,3738,3854,10,955,0.897842804841697206263972930174
1462,1462_0,RUNNING,SOBOL,,,,3767,155,83,300,0.533097422113642083196793919342
1463,1463_0,RUNNING,SOBOL,,,,1036,3529,29,674,0.217019981507211912052923707961
1464,1464_0,RUNNING,SOBOL,,,,678,1270,79,911,0.745065295722335596551033631840
1465,1465_0,RUNNING,SOBOL,,,,4209,4761,33,38,0.007956900684162975662117034403
1466,1466_0,RUNNING,SOBOL,,,,3300,960,60,692,0.436543487861752510514889991100
1467,1467_0,RUNNING,SOBOL,,,,1820,2546,2,320,0.814507906237617151923302571959
1468,1468_0,RUNNING,SOBOL,,,,1961,572,49,445,0.964707532217726093648479945841
1469,1469_0,RUNNING,SOBOL,,,,2842,3399,91,567,0.282175122562795865910345582961
1470,1470_0,RUNNING,SOBOL,,,,4649,2122,18,163,0.150361320974305268105553068381
1471,1471_0,RUNNING,SOBOL,,,,545,4373,72,786,0.598499750249087858477992085682
1472,1472_0,RUNNING,SOBOL,,,,503,1485,14,43,0.798294872887432616082037384331
1473,1473_0,RUNNING,SOBOL,,,,4618,4859,73,916,0.451515387343242757811623278030
1474,1474_0,RUNNING,SOBOL,,,,2889,1135,44,324,0.117466338951140641944093090387
1475,1475_0,RUNNING,SOBOL,,,,1998,2683,92,697,0.636263942336663612664438005595
1476,1476_0,RUNNING,SOBOL,,,,1862,436,59,572,0.521150685125961854460285849200
1477,1477_0,RUNNING,SOBOL,,,,3332,3224,6,449,0.228951460480690011101145842076
1478,1478_0,RUNNING,SOBOL,,,,4162,2025,78,791,0.328603585822507759939270499672
1479,1479_0,RUNNING,SOBOL,,,,641,4158,37,168,0.917570924591273096027066458191
1480,1480_0,RUNNING,SOBOL,,,,1083,640,88,436,0.385627663630992156829080386160
1481,1481_0,RUNNING,SOBOL,,,,3804,2891,27,560,0.865438928997144141241903980699
1482,1482_0,RUNNING,SOBOL,,,,3697,1589,56,218,0.701946580715477441714256201521
1483,1483_0,RUNNING,SOBOL,,,,1424,4416,9,841,0.051090814219787721028875893126
1484,1484_0,RUNNING,SOBOL,,,,2219,2442,42,966,0.169632834238931523573867821142
1485,1485_0,RUNNING,SOBOL,,,,2584,4029,95,92,0.579273892056196948452395645290
1486,1486_0,RUNNING,SOBOL,,,,4918,252,24,685,0.976181936258450178023338139610
1487,1487_0,RUNNING,SOBOL,,,,275,3743,63,311,0.270746373593807210244932548449
1488,1488_0,RUNNING,SOBOL,,,,121,109,30,781,0.679245973754674214895032946515
1489,1489_0,RUNNING,SOBOL,,,,4765,3571,85,154,0.074804130977019669956895597807
1490,1490_0,RUNNING,SOBOL,,,,2744,2274,12,625,0.486822366215288626634105639823
1491,1491_0,RUNNING,SOBOL,,,,2377,3891,53,498,0.763307717459276280358437816176
1492,1492_0,RUNNING,SOBOL,,,,1267,1723,98,373,0.890122198535129416363531618117
1493,1493_0,RUNNING,SOBOL,,,,3536,4599,39,750,0.355854374092072267554698328240
1494,1494_0,RUNNING,SOBOL,,,,3956,818,66,30,0.209421439314261076392043037231
1495,1495_0,RUNNING,SOBOL,,,,1238,3020,21,906,0.540482768505811672632432873797
1496,1496_0,RUNNING,SOBOL,,,,800,2164,70,636,0.015982325233519077689603449244
1497,1497_0,RUNNING,SOBOL,,,,4320,4327,17,259,0.736887588458135733837650604983
1498,1498_0,RUNNING,SOBOL,,,,3177,609,89,980,0.822411742556840130724538084905
1499,1499_0,RUNNING,SOBOL,,,,1709,3368,48,102,0.428487368827685732863841394646
1500,1500_0,RUNNING,SOBOL,,,,2149,1005,3,227,0.290444439256563768925190061054
1501,1501_0,RUNNING,SOBOL,,,,3045,2504,62,855,0.956773237496614470387612527702
1502,1502_0,RUNNING,SOBOL,,,,4461,1301,34,383,0.606647002829238779497700306820
1503,1503_0,RUNNING,SOBOL,,,,343,4724,81,511,0.142549090366810571328670675939
1504,1504_0,RUNNING,SOBOL,,,,462,1188,54,888,0.922845158902928286437372662476
1505,1505_0,RUNNING,SOBOL,,,,4420,2804,8,14,0.326078084256500033699666118991
1506,1506_0,RUNNING,SOBOL,,,,3082,1508,85,732,0.239096841851249325427986036630
1507,1507_0,RUNNING,SOBOL,,,,2034,4970,27,358,0.507906380251049949237085456843
1508,1508_0,RUNNING,SOBOL,,,,1591,1904,24,483,0.646675816599279640328745699662
1509,1509_0,RUNNING,SOBOL,,,,3217,4106,66,606,0.104488530686125166702105104832
1510,1510_0,RUNNING,SOBOL,,,,4282,324,43,139,0.457056114546954606048245750571
1511,1511_0,RUNNING,SOBOL,,,,917,3200,97,763,0.796035867931321305945857602637
1512,1512_0,RUNNING,SOBOL,,,,1119,1711,47,525,0.259673062184825553799782937858
1513,1513_0,RUNNING,SOBOL,,,,3997,4469,93,402,0.988496381536126178524170882156
1514,1514_0,RUNNING,SOBOL,,,,3498,751,15,869,0.575020939020439936228967781062
1515,1515_0,RUNNING,SOBOL,,,,1383,2914,75,246,0.173177702393382787482423168512
1516,1516_0,RUNNING,SOBOL,,,,2495,200,76,121,0.046601821117103099656464593181
1517,1517_0,RUNNING,SOBOL,,,,2704,3623,36,994,0.705255412520840785361997404834
1518,1518_0,RUNNING,SOBOL,,,,4804,2419,58,278,0.854129577521234750747680664062
1519,1519_0,RUNNING,SOBOL,,,,5,3918,4,650,0.397706072559580181557947753390
1520,1520_0,RUNNING,SOBOL,,,,158,2241,90,181,0.550827991196885746738587386062
1521,1521_0,RUNNING,SOBOL,,,,4958,3789,50,808,0.196373168691992755485742350174
1522,1522_0,RUNNING,SOBOL,,,,2546,66,72,462,0.361324642656370986770753006567
1523,1523_0,RUNNING,SOBOL,,,,2336,3440,19,589,0.887796538289636338880939092633
1524,1524_0,RUNNING,SOBOL,,,,1543,919,32,714,0.768526717685163007764970188873
1525,1525_0,RUNNING,SOBOL,,,,3655,3052,80,336,0.484245441349223260107947908182
1526,1526_0,RUNNING,SOBOL,,,,3841,1854,1,933,0.084898085329681641231225341926
1527,1527_0,RUNNING,SOBOL,,,,967,4642,61,55,0.665946438511833549434015822044
1528,1528_0,RUNNING,SOBOL,,,,759,508,11,295,0.138008673964068295791918217219
1529,1529_0,RUNNING,SOBOL,,,,4123,3335,51,671,0.609900600548833660141667678545
1530,1530_0,RUNNING,SOBOL,,,,3371,2034,30,76,0.945408655652776319655572478950
1531,1531_0,RUNNING,SOBOL,,,,1745,4285,82,953,0.302471421167254450601546977850
1532,1532_0,RUNNING,SOBOL,,,,1878,1334,69,828,0.417343595061451189121015659111
1533,1533_0,RUNNING,SOBOL,,,,2930,4825,21,201,0.834659536262974177667217645649
1534,1534_0,RUNNING,SOBOL,,,,4580,1048,100,547,0.732567980132997065290112459479
1535,1535_0,RUNNING,SOBOL,,,,618,2635,40,420,0.019456734748557209108144050447
1536,1536_0,RUNNING,SOBOL,,,,623,1346,93,306,0.158737297842279079240768169257
1537,1537_0,RUNNING,SOBOL,,,,4571,4837,44,683,0.591159266099333779997948568052
1538,1538_0,RUNNING,SOBOL,,,,2921,1036,74,87,0.971985170004889376116352650570
1539,1539_0,RUNNING,SOBOL,,,,1882,2623,14,964,0.273983758743852390260542506439
1540,1540_0,RUNNING,SOBOL,,,,1742,496,38,839,0.381567951820790784989156918527
1541,1541_0,RUNNING,SOBOL,,,,3379,3323,78,211,0.868569716246798684267105272738
1542,1542_0,RUNNING,SOBOL,,,,4130,2046,7,558,0.690944446418434332635172268056
1543,1543_0,RUNNING,SOBOL,,,,756,4297,58,430,0.063113242706283920191445702130
1544,1544_0,RUNNING,SOBOL,,,,958,931,9,170,0.524783272920176346865162031463
1545,1545_0,RUNNING,SOBOL,,,,3845,3065,56,796,0.224420404668897399691473992789
1546,1546_0,RUNNING,SOBOL,,,,3660,1842,27,451,0.341127346405759479530672706460
1547,1547_0,RUNNING,SOBOL,,,,1534,4630,88,578,0.906097914740443211023546155047
1548,1548_0,RUNNING,SOBOL,,,,2344,2229,63,703,0.810712035570293698683030925167
1549,1549_0,RUNNING,SOBOL,,,,2543,3777,24,326,0.440179431935772302875164996294
1550,1550_0,RUNNING,SOBOL,,,,4955,78,95,922,0.121235981188714508904880062801
1551,1551_0,RUNNING,SOBOL,,,,166,3452,42,45,0.631626288624480336508781874727
1552,1552_0,RUNNING,SOBOL,,,,6,207,53,513,0.285716349093243504597694482072
1553,1553_0,RUNNING,SOBOL,,,,4797,3630,12,389,0.960450576927512900127226203040
1554,1554_0,RUNNING,SOBOL,,,,2697,2412,84,857,0.595216811338439621970053394762
1555,1555_0,RUNNING,SOBOL,,,,2497,3911,30,233,0.154877749875187875616688870650
1556,1556_0,RUNNING,SOBOL,,,,1382,1703,20,108,0.004415079299360513513661441465
1557,1557_0,RUNNING,SOBOL,,,,3504,4462,66,981,0.749322845866903675116077465646
