trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
288,288_0,FAILED,SOBOL,,,,3470,2299,1903,0.273899793192744267500415844552,0.559257611844688695690308577468,4.032657884583809249079422443174,str\(\'ks-test\'\),str\(\'full\'\),1692
289,289_0,FAILED,SOBOL,,,,1335,2508,4173,0.662252392038703008303457409056,0.252140468891710045618026470038,6.310420832752250852593078889186,str\(\'t-test\'\),str\(\'bounded\'\),4159
290,290_0,FAILED,SOBOL,,,,105,677,297,0.237780974756926305468951454714,0.060306423362344506455823278657,7.911984055700712836767252156278,str\(\'ks-test\'\),str\(\'bounded\'\),2780
291,291_0,FAILED,SOBOL,,,,4702,4208,3669,0.824102471064776187503753135388,0.751183502886444309787350448460,0.478791654300876001748576982209,str\(\'t-test\'\),str\(\'full\'\),239
292,292_0,FAILED,SOBOL,,,,4092,236,4983,0.878933369198814040679224035557,0.992170540355145957889249075379,3.442782541995867973128042649478,str\(\'ks-test\'\),str\(\'bounded\'\),3479
293,293_0,FAILED,SOBOL,,,,715,4883,1483,0.058224028805270791608883484969,0.193598886951804161071777343750,6.199015126060695379806020355318,str\(\'t-test\'\),str\(\'full\'\),946
294,294_0,FAILED,SOBOL,,,,1983,1782,2838,0.607448301387950806429216754623,0.493097049817442900643271741501,9.596644224904476772053385502659,str\(\'ks-test\'\),str\(\'full\'\),2086
295,295_0,FAILED,SOBOL,,,,2821,3415,737,0.453491160763427603175301783267,0.692519618891179522535139767569,1.997451086604967729343229621009,str\(\'t-test\'\),str\(\'bounded\'\),4546
296,296_0,FAILED,SOBOL,,,,2649,1030,2506,0.085094353806227443492993245400,0.333094462011009451174459172762,1.160793143817223649350012237846,str\(\'ks-test\'\),str\(\'bounded\'\),3235
297,297_0,FAILED,SOBOL,,,,2236,3775,1030,0.975799016427248755434220583993,0.603174493130296474063811729138,8.554923301047645978201217076275,str\(\'t-test\'\),str\(\'full\'\),780
298,298_0,COMPLETED,SOBOL,0.190000000000000002220446049250,9589.000000000000000000000000000000,0.000000000000000000000000000000,1004,1944,4651,0.434428736016154282140178111149,0.832021447356790289084926826035,6.875853255624883253460666310275,str\(\'ks-test\'\),str\(\'full\'\),2447
299,299_0,FAILED,SOBOL,,,,3878,2939,1776,0.502682592377066583821942913346,0.104095700953155761991908434538,4.637152402629145520052134088473,str\(\'t-test\'\),str\(\'bounded\'\),4986
300,300_0,FAILED,SOBOL,,,,4517,1506,590,0.697378501726314437014764280320,0.141877635501325122246996102149,1.352071796623989907715213121264,str\(\'ks-test\'\),str\(\'full\'\),1272
301,301_0,FAILED,SOBOL,,,,365,3611,3336,0.364520103586837673770304490972,0.919020917400717785028518846957,8.912200455803423793099682370666,str\(\'t-test\'\),str\(\'bounded\'\),3818
302,302_0,COMPLETED,SOBOL,0.190000000000000002220446049250,6680.000000000000000000000000000000,0.000000000000000000000000000000,1636,511,2196,0.781129914561286553542629462754,0.640925971135497096753397272551,5.592078179433942253240275022108,str\(\'ks-test\'\),str\(\'bounded\'\),3004
303,303_0,FAILED,SOBOL,,,,3249,4685,3841,0.155037407854571929188836065805,0.420063475511968154041397838228,2.874910223485902083240262072650,str\(\'t-test\'\),str\(\'full\'\),542
304,304_0,FAILED,SOBOL,,,,3291,353,1101,0.582331157166510848810503375717,0.784719461854547217782851475931,9.275229246774689073617992107756,str\(\'t-test\'\),str\(\'bounded\'\),862
305,305_0,FAILED,SOBOL,,,,1828,4532,2748,0.478562592286616572678781267314,0.025612163994461298321958508950,1.709913229860365424528367839230,str\(\'ks-test\'\),str\(\'full\'\),3406
306,306_0,FAILED,SOBOL,,,,558,1353,1680,0.935196104072034350984665707074,0.285798187110573032043703278759,2.530609574075788348324067555950,str\(\'t-test\'\),str\(\'full\'\),4785
307,307_0,FAILED,SOBOL,,,,4560,3453,4434,0.001915573798120021736801632528,0.524685245569795344344754539634,5.252354895224795150454610848101,str\(\'ks-test\'\),str\(\'bounded\'\),2315
308,308_0,FAILED,SOBOL,,,,3920,2103,3246,0.196613260274752982281754043470,0.718373985633254052984852933150,8.216651989785022536239011969883,str\(\'t-test\'\),str\(\'full\'\),3920
309,309_0,FAILED,SOBOL,,,,1198,3093,368,0.865285441702231761240682317293,0.466329938553273704027191115529,0.817334474819712442084096437611,str\(\'ks-test\'\),str\(\'bounded\'\),1462
310,310_0,FAILED,SOBOL,,,,2430,1184,3916,0.283899074615910629315607138778,0.219331360600888730649771218850,4.996440444930457580596794286976,str\(\'t-test\'\),str\(\'bounded\'\),322
311,311_0,FAILED,SOBOL,,,,2690,3935,2432,0.652268374206498302569912084437,0.965281669840216682842992668157,7.239718663127161946135856851470,str\(\'ks-test\'\),str\(\'full\'\),2853
312,312_0,COMPLETED,SOBOL,0.190000000000000002220446049250,6304.000000000000000000000000000000,0.000000000000000000000000000000,3092,1623,4248,0.775032877705991274375207922276,0.075379437860101455859407337812,5.936798738824204058062150579644,str\(\'t-test\'\),str\(\'full\'\),4359
313,313_0,FAILED,SOBOL,,,,2103,3260,2139,0.161119181118905552274611636676,0.859824965927749818028757999855,3.175988789558410907432062231237,str\(\'ks-test\'\),str\(\'bounded\'\),1823
314,314_0,FAILED,SOBOL,,,,835,81,3578,0.734651585776358806434416237607,0.574336336944252234815166957560,2.277785622868687021025380090578,str\(\'t-test\'\),str\(\'bounded\'\),156
315,315_0,FAILED,SOBOL,,,,4362,4724,75,0.327231763381510998289769531766,0.360776221331208957199265796589,9.882166118903086271529900841415,str\(\'ks-test\'\),str\(\'full\'\),2609
316,316_0,FAILED,SOBOL,,,,4973,835,1388,0.382068245710805054482506193381,0.383420064315199871085582117303,6.596779343281872876048055331921,str\(\'t-test\'\),str\(\'bounded\'\),1165
317,317_0,FAILED,SOBOL,,,,224,4361,4766,0.555088802816346316149065387435,0.676411081932485114265318770777,4.314439029912464640403868543217,str\(\'ks-test\'\),str\(\'full\'\),3630
318,318_0,FAILED,SOBOL,,,,1453,2452,808,0.106316867595538502855312401607,0.882499265454709580502878907282,0.212839882276020964102514199112,str\(\'t-test\'\),str\(\'full\'\),4443
319,319_0,FAILED,SOBOL,,,,3741,2666,3080,0.954622215336188628675984091387,0.177484639391303072875061275226,7.651219641410746064025261148345,str\(\'ks-test\'\),str\(\'bounded\'\),1895
320,320_0,FAILED,SOBOL,,,,3681,1738,656,0.168588716132566346361798537146,0.258343022685498024948458350991,7.385561439467594802010808052728,str\(\'ks-test\'\),str\(\'bounded\'\),274
321,321_0,FAILED,SOBOL,,,,1438,3380,2919,0.770502534789964554917673922318,0.552080002535134561902907535114,4.829809926871210912224796629744,str\(\'t-test\'\),str\(\'full\'\),2744
322,322_0,FAILED,SOBOL,,,,168,308,1558,0.313869008133187910036809853409,0.757391306269913910931279588112,0.650703435271978380960433696600,str\(\'ks-test\'\),str\(\'full\'\),4197
323,323_0,FAILED,SOBOL,,,,4950,4888,4907,0.749004284629598227063240756252,0.053122612696141005561578651850,8.362494691627100351638546271715,str\(\'t-test\'\),str\(\'bounded\'\),1654
324,324_0,FAILED,SOBOL,,,,4311,651,3749,0.553817412238568063109767081187,0.200060797244310389908505953827,5.086949595742859209224207006628,str\(\'ks-test\'\),str\(\'full\'\),4581
325,325_0,FAILED,SOBOL,,,,807,4154,217,0.384268901031464327200382058436,0.984734526313841396216730572633,2.677668331197462947557141887955,str\(\'t-test\'\),str\(\'bounded\'\),2050
326,326_0,FAILED,SOBOL,,,,2038,2313,4097,0.965655282989144270189285634842,0.698987730540335139295393673819,1.856971614490263267072123198886,str\(\'ks-test\'\),str\(\'bounded\'\),983
327,327_0,FAILED,SOBOL,,,,3082,2570,1978,0.098162313178181651029952092813,0.485655786186456661646104748797,9.109823723797687122782917867880,str\(\'t-test\'\),str\(\'full\'\),3441
328,328_0,FAILED,SOBOL,,,,2701,507,3765,0.474412703344598396526521355554,0.594043129306286554758287365985,7.797057500859723155883784784237,str\(\'ks-test\'\),str\(\'full\'\),4943
329,329_0,FAILED,SOBOL,,,,2493,4612,2271,0.589450189122930123808430380450,0.341252673853188748243070449462,0.046213685121387244880697409144,str\(\'t-test\'\),str\(\'bounded\'\),2490
330,330_0,FAILED,SOBOL,,,,1225,1541,3417,0.015917799336835743162499312575,0.094969586718827492255456945713,4.147813205249607726443628052948,str\(\'ks-test\'\),str\(\'bounded\'\),739
331,331_0,FAILED,SOBOL,,,,3972,3656,510,0.922213832540437539186939375213,0.840173457842320225985588422191,6.742617426225915977511249366216,str\(\'t-test\'\),str\(\'full\'\),3275
332,332_0,FAILED,SOBOL,,,,4582,1881,1851,0.867866580739617310413791528845,0.909629245311021850106669717206,9.716755902529694566283069434576,str\(\'ks-test\'\),str\(\'bounded\'\),499
333,333_0,FAILED,SOBOL,,,,615,2925,4575,0.194991396382451054325457562300,0.150293300308287136601848033024,2.424848700894974395936287692166,str\(\'t-test\'\),str\(\'full\'\),3047
334,334_0,FAILED,SOBOL,,,,1844,1084,949,0.643763316731900014922018726793,0.410678004778921579287498389021,3.323052389073185786116937379120,str\(\'ks-test\'\),str\(\'full\'\),3777
335,335_0,FAILED,SOBOL,,,,3350,3800,2587,0.295312596242874869645334001689,0.649336386352777461539176329097,5.771388596949168281469155772356,str\(\'t-test\'\),str\(\'bounded\'\),1312
336,336_0,FAILED,SOBOL,,,,3236,1238,2357,0.975182458253577300055781051924,0.017454710591584446377488859525,2.162861470599658719748958901619,str\(\'t-test\'\),str\(\'full\'\),2280
337,337_0,FAILED,SOBOL,,,,1568,3958,3992,0.088680798562243576266261868568,0.793852030258625718239784418984,9.449581016506067854265893402044,str\(\'ks-test\'\),str\(\'bounded\'\),4821
338,338_0,FAILED,SOBOL,,,,339,2039,449,0.513152200972661343136849154689,0.516533963780850147173850928084,6.051951694167219564235438156174,str\(\'t-test\'\),str\(\'bounded\'\),3368
339,339_0,FAILED,SOBOL,,,,4468,3078,3165,0.424979765510186568988615363196,0.294925535667687643837098221411,3.608192553498782206844452957739,str\(\'ks-test\'\),str\(\'full\'\),901
340,340_0,COMPLETED,SOBOL,0.190000000000000002220446049250,10225.000000000000000000000000000000,0.000000000000000000000000000000,3857,1386,4510,0.370634305708110345367600757527,0.457913128651678547065273505723,0.332953925224021118900452620437,str\(\'t-test\'\),str\(\'bounded\'\),2818
341,341_0,FAILED,SOBOL,,,,950,3497,1605,0.692223782949149657461873630382,0.727764958769082981326903336594,8.078610085234045001811864494812,str\(\'ks-test\'\),str\(\'full\'\),358
342,342_0,FAILED,SOBOL,,,,2218,348,2667,0.142999525237828495338732182063,0.956870079785585359033461827494,6.477046787787229753519113728544,str\(\'t-test\'\),str\(\'full\'\),1424
343,343_0,FAILED,SOBOL,,,,2586,4457,1181,0.796076529014855593935351407708,0.228716162122786031973831200048,3.886819634018466196323515760014,str\(\'ks-test\'\),str\(\'bounded\'\),3958
344,344_0,COMPLETED,SOBOL,0.190000000000000002220446049250,5356.000000000000000000000000000000,0.000000000000000000000000000000,2883,2467,3000,0.665457877194508884421964012290,0.867001430142670836964668978908,3.040315392595716037504871565034,str\(\'t-test\'\),str\(\'bounded\'\),2652
345,345_0,FAILED,SOBOL,,,,2002,2730,888,0.273633232450112673372899507740,0.069176185112446553215903577438,5.445019589933567161210703488905,str\(\'ks-test\'\),str\(\'full\'\),113
346,346_0,FAILED,SOBOL,,,,770,811,4842,0.815003527732566013241921609733,0.367958857160061603153167197888,8.765141940801404629723947437014,str\(\'t-test\'\),str\(\'full\'\),1864
347,347_0,FAILED,SOBOL,,,,4112,4308,1312,0.247869653495028624545781781308,0.568127864349633471263700812415,1.517477487222291587798395084974,str\(\'ks-test\'\),str\(\'bounded\'\),4319
348,348_0,FAILED,SOBOL,,,,4752,155,156,0.052688380170613530184553496838,0.683847854413092148817554516427,4.491309458667412712884470238350,str\(\'t-test\'\),str\(\'full\'\),1938
349,349_0,FAILED,SOBOL,,,,130,4729,3498,0.885397598493844251166251524410,0.376959358602762195644686471496,7.042483904056251908798458316596,str\(\'ks-test\'\),str\(\'bounded\'\),4401
