trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,batch_size,theta,lambida
2096,2096_0,COMPLETED,SOBOL,0.149999999999999994448884876874,696.000000000000000000000000000000,0.320000000000000006661338147751,3615,2410,0.271366508809663342649542983054,0.846953771363943785921435392083
2097,2097_0,COMPLETED,SOBOL,0.059999999999999997779553950750,150.000000000000000000000000000000,0.000000000000000000000000000000,577,3778,0.946975993205420696341434450005,0.294242509026080345524434278559
2098,2098_0,COMPLETED,SOBOL,0.059999999999999997779553950750,137.000000000000000000000000000000,0.000000000000000000000000000000,838,1545,0.646636476440634599960333162016,0.480081714607775211778317725475
2099,2099_0,COMPLETED,SOBOL,0.149999999999999994448884876874,778.000000000000000000000000000000,0.320000000000000006661338147751,2782,4787,0.072736924581509085352415411307,0.909883634775876970479657757096
2100,2100_0,COMPLETED,SOBOL,0.059999999999999997779553950750,147.000000000000000000000000000000,0.000000000000000000000000000000,3871,777,0.822025184656400176308466143382,0.114639950757846234563608334156
2101,2101_0,COMPLETED,SOBOL,0.149999999999999994448884876874,857.000000000000000000000000000000,0.299999999999999988897769753748,1927,3081,0.396308399520907517210588366652,0.558013852251693642791963156924
2102,2102_0,COMPLETED,SOBOL,0.149999999999999994448884876874,672.000000000000000000000000000000,0.309999999999999997779553950750,2348,2107,0.757734945041686258626612016087,0.962128364564850957485475646536
2103,2103_0,COMPLETED,SOBOL,0.059999999999999997779553950750,150.000000000000000000000000000000,0.000000000000000000000000000000,4312,4099,0.456697755853459230745983177258,0.395919485131278614531424864253
2104,2104_0,COMPLETED,SOBOL,0.149999999999999994448884876874,769.000000000000000000000000000000,0.320000000000000006661338147751,2910,68,0.707269466687180048403149612568,0.567382653120905189325640094467
2105,2105_0,COMPLETED,SOBOL,0.059999999999999997779553950750,150.000000000000000000000000000000,0.000000000000000000000000000000,948,3623,0.008202574740163981123486358626,0.010976742949336766586032609894
2106,2106_0,COMPLETED,SOBOL,0.059999999999999997779553950750,139.000000000000000000000000000000,0.000000000000000000000000000000,139,1075,0.331937937508430314093033075551,0.201089352473616589378480057348
2107,2107_0,COMPLETED,SOBOL,0.149999999999999994448884876874,690.000000000000000000000000000000,0.280000000000000026645352591004,3196,2755,0.882502017851453324226440599887,0.627013662479817823758310169069
2108,2108_0,COMPLETED,SOBOL,0.059999999999999997779553950750,135.000000000000000000000000000000,0.000000000000000000000000000000,4607,1869,0.133198251567501563252804430704,0.330680631337687380710832485420
2109,2109_0,COMPLETED,SOBOL,0.160000000000000003330669073875,689.000000000000000000000000000000,0.289999999999999980015985556747,1550,4486,0.582281066651735401684675252909,0.778110837241634767380560333550
