trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
227,227_0,FAILED,SOBOL,,,,2415,4324,2348,0.108329398367553952908792780363,0.916080886930227267228588061698,3.441808811241760857058125111507,str\(\'ks-test\'\),str\(\'bounded\'\),996
228,228_0,COMPLETED,SOBOL,0.729999999999999982236431605997,250.000000000000000000000000000000,0.000000000000000000000000000000,1350,680,537,0.126626681476831426387263945799,0.859099587514996487769280975044,2.096085828913375692650333803613,str\(\'t-test\'\),str\(\'full\'\),4040
229,229_0,FAILED,SOBOL,,,,2667,4958,3204,0.973158187473192826111301201308,0.042023427911102771703522051894,5.050383614528924702824497217080,str\(\'ks-test\'\),str\(\'bounded\'\),132
230,230_0,COMPLETED,SOBOL,0.729999999999999982236431605997,61.000000000000000000000000000000,0.000000000000000000000000000000,4262,1258,1314,0.389400071941316150425649311728,0.378945170190185309788688527988,7.947786019030958826192545529921,str\(\'t-test\'\),str\(\'bounded\'\),1435
231,231_0,RUNNING,SOBOL,,,,464,3113,4926,0.729149923773482422362235411128,0.712135307449847432259559809609,4.983418141720816763040602381807,str\(\'ks-test\'\),str\(\'full\'\),2521
232,232_0,COMPLETED,SOBOL,0.729999999999999982236431605997,90.000000000000000000000000000000,0.000000000000000000000000000000,204,459,1862,0.924073058191686835805001010158,0.278434634694829596934795290508,2.843904576023109420646051148651,str\(\'t-test\'\),str\(\'full\'\),4143
233,233_0,RUNNING,SOBOL,,,,3906,3916,4380,0.210071312120184289229385399267,0.568993486182764129921451967675,9.850530122230761520540909259580,str\(\'ks-test\'\),str\(\'bounded\'\),557
234,234_0,FAILED,SOBOL,,,,2917,2304,147,0.684674915742129130968862682494,0.982521022139117072846659084462,7.114531384612434727898744313279,str\(\'t-test\'\),str\(\'bounded\'\),1635
235,235_0,RUNNING,SOBOL,,,,1735,3340,3595,0.461891530377790349159994320871,0.177848074024543167936940335494,0.117365043585188691399601168541,str\(\'ks-test\'\),str\(\'full\'\),3044
236,236_0,FAILED,SOBOL,,,,1998,1670,4284,0.303252423109486690666614094880,0.110077544262632734395346290057,4.348541341201403120919621869689,str\(\'t-test\'\),str\(\'bounded\'\),2031
237,237_0,RUNNING,SOBOL,,,,3357,2705,1958,0.581600979022681707775177528674,0.801674806518480220773881228524,8.581024470343255217130717937835,str\(\'ks-test\'\),str\(\'full\'\),3430
238,238_0,RUNNING,SOBOL,,,,4873,1093,2568,0.055833153003826740956583307707,0.652365454437211167437737913133,5.687704277723097057162249257090,str\(\'t-test\'\),str\(\'full\'\),4382
239,239_0,RUNNING,SOBOL,,,,1034,4551,1173,0.840963348209857963766467037203,0.443679441565647703082930775054,1.465290644288994359456523852714,str\(\'ks-test\'\),str\(\'bounded\'\),786
240,240_0,RUNNING,SOBOL,,,,1133,1242,4654,0.412156454863026711077367281177,0.876369447477161833681691405218,8.295741939560510758155942312442,str\(\'ks-test\'\),str\(\'full\'\),342
241,241_0,COMPLETED,SOBOL,0.729999999999999982236431605997,26.000000000000000000000000000000,0.000000000000000000000000000000,4837,4386,1587,0.687385118655860383185540740669,0.211817773833870875987983595223,3.778785387649200799842219566926,str\(\'t-test\'\),str\(\'bounded\'\),4241
242,242_0,RUNNING,SOBOL,,,,3228,1817,3564,0.168376741642132399245923579656,0.361188102204352601276582390710,1.662689253180287707323259382974,str\(\'ks-test\'\),str\(\'bounded\'\),2947
243,243_0,FAILED,SOBOL,,,,2044,2540,176,0.950417501270771070132070690306,0.542828407492488618224513174937,6.189105010272004214755270368187,str\(\'t-test\'\),str\(\'full\'\),1850
244,244_0,FAILED,SOBOL,,,,1684,2453,2076,0.781543099466711299605492513365,0.735301408391445865397884062986,9.525519033988006256663538806606,str\(\'ks-test\'\),str\(\'bounded\'\),3177
245,245_0,FAILED,SOBOL,,,,3041,3175,4164,0.068715833833441139488762416931,0.417210020516067758844513946315,2.783834261248819608169924322283,str\(\'t-test\'\),str\(\'full\'\),2090
246,246_0,COMPLETED,SOBOL,0.729999999999999982236431605997,98.000000000000000000000000000000,0.000000000000000000000000000000,3928,606,986,0.545327665757387891609653252090,0.003743453413248061956847267950,0.510721817041747350174318853533,str\(\'ks-test\'\),str\(\'full\'\),727
247,247_0,FAILED,SOBOL,,,,89,3751,2755,0.323688304288312800327531704170,0.835948818944394544949716419069,7.262476085488684951485538476845,str\(\'t-test\'\),str\(\'bounded\'\),4636
248,248_0,COMPLETED,SOBOL,0.729999999999999982236431605997,912.000000000000000000000000000000,0.000000000000000000000000000000,495,1409,908,0.019609051853418352218128006825,0.154697379810735585747849540894,5.574251933587715868156919896137,str\(\'ks-test\'\),str\(\'bounded\'\),3601
249,249_0,FAILED,SOBOL,,,,4157,2953,2834,0.865000341022387098099954982899,0.944241003027185832330303583149,2.279489400256425213342481583823,str\(\'t-test\'\),str\(\'full\'\),2193
250,250_0,COMPLETED,SOBOL,0.729999999999999982236431605997,83.000000000000000000000000000000,0.000000000000000000000000000000,2626,834,2311,0.279230190120637433714989583677,0.607258410865440967363326763007,4.391199965540319993806406273507,str\(\'ks-test\'\),str\(\'full\'\),1250
251,251_0,FAILED,SOBOL,,,,1484,4799,3931,0.617809368582442397510590126330,0.301600691022351374837029425180,7.676502697704360222985542350216,str\(\'t-test\'\),str\(\'bounded\'\),4836
252,252_0,COMPLETED,SOBOL,0.729999999999999982236431605997,114.000000000000000000000000000000,0.000000000000000000000000000000,2295,199,3330,0.646338154030963729645975490712,0.483375831203535222257983150485,6.610369137713686171764493337832,str\(\'ks-test\'\),str\(\'full\'\),230
253,253_0,FAILED,SOBOL,,,,3612,4164,412,0.488049273770302549646515899440,0.675988321730866981162932916050,1.165772325210273185902565273864,str\(\'t-test\'\),str\(\'bounded\'\),3825
254,254_0,COMPLETED,SOBOL,0.729999999999999982236431605997,30.000000000000000000000000000000,0.000000000000000000000000000000,4576,2045,4733,0.897899603208527019582163575251,0.778067271595820786345143460494,3.433507478125393586054769912153,str\(\'ks-test\'\),str\(\'bounded\'\),2736
255,255_0,FAILED,SOBOL,,,,779,3588,1509,0.248422833655029540178560409913,0.070366030452772981851339295645,8.868034198934212852805103466380,str\(\'t-test\'\),str\(\'full\'\),1338
256,256_0,FAILED,SOBOL,,,,770,2040,640,0.727431348646059627860438467906,0.388739575408399096190237287374,2.298848673259839436866514006397,str\(\'ks-test\'\),str\(\'full\'\),2018
257,257_0,FAILED,SOBOL,,,,4590,3584,3120,0.387681489378213894880786938302,0.710228771358728416807082339801,5.554933783676475833601671183715,str\(\'t-test\'\),str\(\'bounded\'\),3421
258,258_0,COMPLETED,SOBOL,0.729999999999999982236431605997,154.000000000000000000000000000000,0.000000000000000000000000000000,3601,215,2363,0.974854396076872964371773377934,0.872702967856079370179145371367,7.656840961378068577403155359207,str\(\'ks-test\'\),str\(\'bounded\'\),4393
259,259_0,FAILED,SOBOL,,,,2300,4180,3898,0.128322897516190997935225936999,0.036125184874981640381630398906,4.410825346669183133485603320878,str\(\'t-test\'\),str\(\'full\'\),793
260,260_0,FAILED,SOBOL,,,,1471,829,3219,0.106644960444420580647495455651,0.249120140518993143929904476863,1.146413983436301409213342594740,str\(\'ks-test\'\),str\(\'bounded\'\),4154
261,261_0,FAILED,SOBOL,,,,2634,4795,542,0.759245436621829861145727136318,0.910274006087332998582439813617,6.629687548369170180251330748433,str\(\'t-test\'\),str\(\'full\'\),563
262,262_0,FAILED,SOBOL,,,,4150,1426,4941,0.346039266083389529526925798564,0.512835135236382466672466762247,8.887695600017904595802065159660,str\(\'ks-test\'\),str\(\'full\'\),1623
263,263_0,FAILED,SOBOL,,,,507,2969,1319,0.507421381553635031380622422148,0.335567247398197654462137506926,3.413881240265443928194599720882,str\(\'t-test\'\),str\(\'bounded\'\),3036
264,264_0,COMPLETED,SOBOL,0.729999999999999982236431605997,76.000000000000000000000000000000,0.000000000000000000000000000000,82,623,4395,0.842685767583549072412552050082,0.642568688390776521224267980870,3.759465189033187826339599268977,str\(\'ks-test\'\),str\(\'bounded\'\),4032
265,265_0,FAILED,SOBOL,,,,3940,3767,1866,0.057555564941838381620708986475,0.445587587481364622021828836296,8.315098493373952237561752554029,str\(\'t-test\'\),str\(\'full\'\),118
266,266_0,FAILED,SOBOL,,,,3029,2448,3610,0.579916154444217735175470807008,0.096475617596879600923465147844,6.208728268197738486833259230480,str\(\'ks-test\'\),str\(\'full\'\),1441
267,267_0,FAILED,SOBOL,,,,1691,3171,152,0.301567605966702123598821572159,0.807570859747007485651693059481,1.643024872162379246276486810530,str\(\'t-test\'\),str\(\'bounded\'\),2533
268,268_0,FAILED,SOBOL,,,,2034,1834,1973,0.463587411811575311748612193696,0.968827763022854893115720642527,2.803155391094275028507354363683,str\(\'ks-test\'\),str\(\'full\'\),2452
269,269_0,FAILED,SOBOL,,,,3233,2556,4289,0.686370804611593499089394754265,0.183652750188484786830755979281,9.506162740918806974832477862947,str\(\'t-test\'\),str\(\'bounded\'\),3553
270,270_0,FAILED,SOBOL,,,,4827,1237,1188,0.208352112395688904289414722371,0.268729275455698357610856419342,7.242852492320351665000544016948,str\(\'ks-test\'\),str\(\'bounded\'\),4887
271,271_0,FAILED,SOBOL,,,,1148,4382,2573,0.922353851031512017577540518687,0.570992994291707911536093433824,0.530385341328568737928605969500,str\(\'t-test\'\),str\(\'full\'\),982
272,272_0,COMPLETED,SOBOL,0.729999999999999982236431605997,88.000000000000000000000000000000,0.000000000000000000000000000000,1023,1078,1601,0.322003509452566505366633009544,0.013476845163851974840341085837,9.870192156550475104381803248543,str\(\'t-test\'\),str\(\'bounded\'\),215
273,273_0,FAILED,SOBOL,,,,4879,4535,4659,0.543642878357321057691819987667,0.833981269385665635596183165035,2.824278896900825230886766803451,str\(\'ks-test\'\),str\(\'full\'\),3817
274,274_0,FAILED,SOBOL,,,,3348,1673,191,0.070438223464414473351524748068,0.748965594001114398636786972929,0.098006068575195975922653701673,str\(\'t-test\'\),str\(\'full\'\),2748
275,275_0,FAILED,SOBOL,,,,2012,2709,3569,0.783265481662005158547401606484,0.411372582748532278351660806948,7.133849236530252824195486027747,str\(\'ks-test\'\),str\(\'bounded\'\),1344
276,276_0,FAILED,SOBOL,,,,1728,2289,4179,0.948698331288993390586483656080,0.374821838706731802481897375401,8.561363367252983636035423842259,str\(\'t-test\'\),str\(\'full\'\),3612
277,277_0,FAILED,SOBOL,,,,2929,3324,2081,0.166657564224675286412846730855,0.536960476003587205973133222869,4.368167281067930396432075212942,str\(\'ks-test\'\),str\(\'bounded\'\),2198
278,278_0,FAILED,SOBOL,,,,3893,462,2770,0.689080970346927612624199355196,0.886133303206414035813054397295,1.484649284056387852359648604761,str\(\'t-test\'\),str\(\'bounded\'\),1236
279,279_0,FAILED,SOBOL,,,,212,3919,991,0.413852313989773401559091325908,0.209880643639713537762503392514,5.668385569074191998595324548660,str\(\'ks-test\'\),str\(\'full\'\),4828
280,280_0,COMPLETED,SOBOL,0.729999999999999982236431605997,84.000000000000000000000000000000,0.000000000000000000000000000000,450,1260,2848,0.250119072001427411588991844837,0.768331318253651307514928703313,6.494555558891967450563242891803,str\(\'t-test\'\),str\(\'full\'\),3167
281,281_0,FAILED,SOBOL,,,,4270,3116,914,0.899595848990604296524509209121,0.072334989072754984906765685082,0.729249733299016988929963645205,str\(\'ks-test\'\),str\(\'bounded\'\),2077
282,282_0,COMPLETED,SOBOL,0.729999999999999982236431605997,92.000000000000000000000000000000,0.000000000000000000000000000000,2661,666,3945,0.486330668900161966483608466660,0.469712883634492761597556409470,3.461129307851195324730042557348,str\(\'t-test\'\),str\(\'bounded\'\),734
283,283_0,COMPLETED,SOBOL,0.729999999999999982236431605997,24.000000000000000000000000000000,0.000000000000000000000000000000,1361,4943,2316,0.644619541725143796462305090245,0.681823354056105057630077226349,9.236504629151895073846390005201,str\(\'ks-test\'\),str\(\'full\'\),4647
284,284_0,COMPLETED,SOBOL,0.729999999999999982236431605997,635.000000000000000000000000000000,0.000000000000000000000000000000,2406,50,426,0.619532382810488391200465230213,0.593625927275046705311467576394,5.070007505690679927567998674931,str\(\'t-test\'\),str\(\'bounded\'\),348
285,285_0,FAILED,SOBOL,,,,3569,4327,3335,0.280953196913003910850648026098,0.307466142712160939165499939918,2.076422006633132699704447077238,str\(\'ks-test\'\),str\(\'full\'\),4251
286,286_0,FAILED,SOBOL,,,,4455,1877,1524,0.863315873356536034322061823332,0.144930977361276747128471242831,4.964097309868783725050889188424,str\(\'t-test\'\),str\(\'full\'\),2938
287,287_0,FAILED,SOBOL,,,,811,3732,4738,0.017924591623246669686020382528,0.946179467925801875871627544257,7.967142014106736169765099475626,str\(\'ks-test\'\),str\(\'bounded\'\),1838
288,288_0,COMPLETED,SOBOL,0.729999999999999982236431605997,198.000000000000000000000000000000,0.000000000000000000000000000000,911,276,3750,0.436774204911664132300330720682,0.320953073807060729194517989527,9.093149297024123001165207824670,str\(\'t-test\'\),str\(\'bounded\'\),3844
289,289_0,COMPLETED,SOBOL,0.729999999999999982236431605997,28.000000000000000000000000000000,0.000000000000000000000000000000,4434,4084,11,0.713176397375762438635149464972,0.517703690961003326620470943453,3.601264541690238019100434030406,str\(\'ks-test\'\),str\(\'full\'\),247
290,290_0,FAILED,SOBOL,,,,3470,2122,4528,0.173757258767262112719720335008,0.932693085212260464267330917210,0.864979134400375215818712604232,str\(\'t-test\'\),str\(\'full\'\),1317
291,291_0,FAILED,SOBOL,,,,2427,3509,1734,0.956941090524196624755859375000,0.220853881027549492355177562786,6.366933385442012038879511237610,str\(\'ks-test\'\),str\(\'bounded\'\),2716
292,292_0,FAILED,SOBOL,,,,1303,1487,1172,0.806141695205122243983453245164,0.058544263999909161577672733756,8.098295837967656396472193591762,str\(\'t-test\'\),str\(\'full\'\),2328
293,293_0,FAILED,SOBOL,,,,2797,2873,2589,0.094092023184522990963962740807,0.844436708364635690848842841660,4.831292025090196062819813960232,str\(\'ks-test\'\),str\(\'bounded\'\),3737
294,294_0,COMPLETED,SOBOL,0.729999999999999982236431605997,55.000000000000000000000000000000,0.000000000000000000000000000000,4328,911,1950,0.551153728794306463356633685180,0.695614597767591491539462822402,1.938257310167886382501478692575,str\(\'t-test\'\),str\(\'bounded\'\),4699
295,295_0,FAILED,SOBOL,,,,315,4719,4311,0.330322417480871100003980700421,0.393608131133019900627090237322,5.214720328225754819584381039022,str\(\'ks-test\'\),str\(\'full\'\),1111
296,296_0,FAILED,SOBOL,,,,270,2378,2496,0.010649771958589553805252236884,0.585609487814828799656652336125,6.959091488011182491391082294285,str\(\'t-test\'\),str\(\'full\'\),2148
297,297_0,FAILED,SOBOL,,,,3757,3257,3764,0.855233010971918727882723487710,0.263859351566061384186667737595,0.264694732600823046109184133456,str\(\'ks-test\'\),str\(\'bounded\'\),3233
298,298_0,FAILED,SOBOL,,,,2870,532,781,0.257825724326074146031118061728,0.161232183927670108536389648179,3.006663172433152730889105441747,str\(\'t-test\'\),str\(\'bounded\'\),4576
299,299_0,FAILED,SOBOL,,,,1864,3832,2980,0.595627309175208230485054627934,0.997096461417153467898799590330,9.690989836148917291325233236421,str\(\'ks-test\'\),str\(\'full\'\),668
300,300_0,COMPLETED,SOBOL,0.729999999999999982236431605997,48.000000000000000000000000000000,0.000000000000000000000000000000,1912,1167,4918,0.637268588138744207505226313515,0.785150293486192807357326728379,5.845581890884787412687728647143,str\(\'t-test\'\),str\(\'bounded\'\),4337
301,301_0,FAILED,SOBOL,,,,3369,4468,1343,0.477836635749787075333472330385,0.124744315991178161828756287832,1.300866693018004172088808445551,str\(\'ks-test\'\),str\(\'full\'\),438
302,302_0,COMPLETED,SOBOL,0.729999999999999982236431605997,33.000000000000000000000000000000,0.000000000000000000000000000000,4978,1743,3202,0.876909988841041876383997077937,0.460204081004485510142387738597,4.197982427848503839129534753738,str\(\'t-test\'\),str\(\'full\'\),1752
303,303_0,FAILED,SOBOL,,,,1002,2622,557,0.226259690616279846020475474688,0.637698764501139492288928067865,8.733237824548035987959337944631,str\(\'ks-test\'\),str\(\'bounded\'\),2847
304,304_0,FAILED,SOBOL,,,,1205,1588,4040,0.530359459949657274790979499812,0.197215688798576593843137061413,1.824834132138639652964684501057,str\(\'ks-test\'\),str\(\'full\'\),3292
305,305_0,FAILED,SOBOL,,,,4692,2780,2222,0.370118505638092731846455762934,0.892951077681034766087009302282,6.028929253218696437954804423498,str\(\'t-test\'\),str\(\'bounded\'\),1894
306,306_0,COMPLETED,SOBOL,0.729999999999999982236431605997,47.000000000000000000000000000000,0.000000000000000000000000000000,3176,1012,2949,0.766330847224220623736812285642,0.557430336378514801332073602680,8.140925296200439476024257601239,str\(\'ks-test\'\),str\(\'bounded\'\),922
307,307_0,FAILED,SOBOL,,,,2169,4625,812,0.114902003619819878532659629400,0.344606360465288141803341659397,3.926760083425790082145567794214,str\(\'t-test\'\),str\(\'full\'\),4517
308,308_0,FAILED,SOBOL,,,,1593,377,1461,0.151184827119112019655489120851,0.431842443123459818199449955500,0.360788838870823413973454307779,str\(\'ks-test\'\),str\(\'bounded\'\),536
309,309_0,COMPLETED,SOBOL,0.729999999999999982236431605997,22.000000000000000000000000000000,0.000000000000000000000000000000,3049,3991,4800,0.998522479737177448555485170800,0.718750115759670737958231256926,7.415331764513627632595671457238,str\(\'t-test\'\),str\(\'full\'\),4122
310,310_0,FAILED,SOBOL,,,,4038,2223,371,0.395208527289330979748172012478,0.821316314544528691676816833933,9.682780247757211355974504840560,str\(\'ks-test\'\),str\(\'full\'\),3062
311,311_0,FAILED,SOBOL,,,,62,3414,3390,0.735734069200232654317517244635,0.020294619638472795319916741619,2.618777520947158432562673624489,str\(\'t-test\'\),str\(\'bounded\'\),1654
312,312_0,COMPLETED,SOBOL,0.729999999999999982236431605997,58.000000000000000000000000000000,0.000000000000000000000000000000,605,760,293,0.915062858764082220908164799766,0.958846742698922782643933260260,4.545910299747251137603143433807,str\(\'ks-test\'\),str\(\'bounded\'\),33
313,313_0,FAILED,SOBOL,,,,4130,4881,3468,0.200285422613844271699790056118,0.138111834721639764600453759158,7.528596167922952275830539292656,str\(\'t-test\'\),str\(\'full\'\),3942
314,314_0,FAILED,SOBOL,,,,2536,1337,1695,0.663257601093500848143946768687,0.286994795201346297730538026372,5.412213363782503172672022628831,str\(\'ks-test\'\),str\(\'full\'\),2618
315,315_0,FAILED,SOBOL,,,,1492,3036,4565,0.439668069107457981647968381367,0.623843844419345261442799710494,2.439596991314552543173022058909,str\(\'t-test\'\),str\(\'bounded\'\),1531
316,316_0,FAILED,SOBOL,,,,2244,1971,2714,0.294230921449139704026976005480,0.661352006545290360683964081545,3.276349891568534289376657397952,str\(\'ks-test\'\),str\(\'full\'\),3483
317,317_0,COMPLETED,SOBOL,0.729999999999999982236431605997,27.000000000000000000000000000000,0.000000000000000000000000000000,3736,3670,1045,0.571407852225005674640101460682,0.499930800778791317728888543570,9.033025455181487473055312875658,str\(\'t-test\'\),str\(\'bounded\'\),2386
318,318_0,FAILED,SOBOL,,,,4647,126,4117,0.034853532189503315386058801550,0.085002263845875863923495785457,6.760198488672264360843655595090,str\(\'ks-test\'\),str\(\'bounded\'\),1053
319,319_0,FAILED,SOBOL,,,,635,4247,2143,0.818842558801174180693749349302,0.761512175614014297231335604010,1.012982130239717504238683432050,str\(\'t-test\'\),str\(\'full\'\),4953
320,320_0,COMPLETED,SOBOL,0.729999999999999982236431605997,87.000000000000000000000000000000,0.000000000000000000000000000000,694,867,4223,0.193441817518323649904843364311,0.530960733154788644405641662161,2.690465733184479013573309202911,str\(\'t-test\'\),str\(\'full\'\),2660
321,321_0,FAILED,SOBOL,,,,4651,4754,2020,0.906347185669466814950112620863,0.318385793017223472922694327281,9.384557455078699206296732882038,str\(\'ks-test\'\),str\(\'bounded\'\),1257
322,322_0,FAILED,SOBOL,,,,3686,1540,2502,0.448429902900010335375924341861,0.231474287061020744804551441121,7.267965161562898401825805194676,str\(\'t-test\'\),str\(\'bounded\'\),304
323,323_0,FAILED,SOBOL,,,,2210,2849,1239,0.670116910343989680143295117887,0.926975689982995398885634585895,0.583333240835927413492356663482,str\(\'ks-test\'\),str\(\'full\'\),3904
324,324_0,FAILED,SOBOL,,,,1556,2156,1800,0.562657145926728885498846466362,0.855270555576309599032924779749,3.881918564151041195486868673470,str\(\'t-test\'\),str\(\'bounded\'\),1168
325,325_0,FAILED,SOBOL,,,,2544,3464,4441,0.287354298219084758336805407453,0.054501762999221686767370442794,8.426938870032318007474714249838,str\(\'ks-test\'\),str\(\'full\'\),4759
326,326_0,COMPLETED,SOBOL,0.729999999999999982236431605997,139.000000000000000000000000000000,0.000000000000000000000000000000,4074,251,81,0.825673973100259916968468587584,0.405677137644961494089557163534,6.154321988885291361270901688840,str\(\'t-test\'\),str\(\'full\'\),3680
327,327_0,FAILED,SOBOL,,,,568,4138,3661,0.043589486099779604921788944694,0.692347076738253242034204504307,1.619371774698607602260835847119,str\(\'ks-test\'\),str\(\'bounded\'\),2267
328,328_0,COMPLETED,SOBOL,0.729999999999999982236431605997,50.000000000000000000000000000000,0.000000000000000000000000000000,17,1796,471,0.363260205781087253118499802440,0.250847623590379931179938921559,1.181023665774613595758069095609,str\(\'t-test\'\),str\(\'bounded\'\),645
329,329_0,FAILED,SOBOL,,,,4010,2597,3270,0.521596616763621567791631150612,0.587930480312556014155234151985,6.673213529122993925568607664900,str\(\'ks-test\'\),str\(\'full\'\),4560
330,330_0,COMPLETED,SOBOL,0.729999999999999982236431605997,170.000000000000000000000000000000,0.000000000000000000000000000000,3124,1123,1253,0.123618686107918623884316389194,0.987204383902251736415678351477,8.784427935360000105902145151049,str\(\'t-test\'\),str\(\'full\'\),3256
331,331_0,FAILED,SOBOL,,,,1611,4502,4987,0.773173442926257892260366588744,0.166220261693000803671083076551,3.282778866831213449017923267093,str\(\'ks-test\'\),str\(\'bounded\'\),2164
332,332_0,COMPLETED,SOBOL,0.729999999999999982236431605997,74.000000000000000000000000000000,0.000000000000000000000000000000,2129,507,3049,0.989787531502544837280765932519,0.113177373990416524351942939575,2.254473411254585002438943774905,str\(\'t-test\'\),str\(\'full\'\),2870
333,333_0,FAILED,SOBOL,,,,3153,3887,692,0.144352407144382605119758977708,0.789924959816038607662846970925,5.521172190615907915400839556241,str\(\'ks-test\'\),str\(\'bounded\'\),1769
334,334_0,COMPLETED,SOBOL,0.729999999999999982236431605997,29.000000000000000000000000000000,0.000000000000000000000000000000,4762,2412,3832,0.742611698105931306024274363153,0.625387306507676821176744397235,7.789402906591073261211022327188,str\(\'t-test\'\),str\(\'bounded\'\),416
335,335_0,FAILED,SOBOL,,,,1218,3213,2409,0.403958227911964062872840486307,0.463713138926774237624783836509,4.512634631522000283609941106988,str\(\'ks-test\'\),str\(\'full\'\),4320
336,336_0,FAILED,SOBOL,,,,953,2247,3303,0.848371140129864254042502125230,0.904335053635761165757855906122,5.103472893290222245354925689753,str\(\'ks-test\'\),str\(\'bounded\'\),4462
337,337_0,FAILED,SOBOL,,,,4945,3360,438,0.001883361505344510224146947763,0.192744885226711626380335928843,2.121092282125726313779523479752,str\(\'t-test\'\),str\(\'full\'\),860
338,338_0,COMPLETED,SOBOL,0.729999999999999982236431605997,110.000000000000000000000000000000,0.000000000000000000000000000000,3428,343,4711,0.604347558930516282060807498056,0.357099862480536101028150142156,4.861973939949646883462719415547,str\(\'ks-test\'\),str\(\'full\'\),1949
339,339_0,FAILED,SOBOL,,,,1917,4034,1531,0.264671891013160354155786535557,0.553616493673995124780162768729,7.834895345933736265919833385851,str\(\'t-test\'\),str\(\'bounded\'\),3353
340,340_0,COMPLETED,SOBOL,0.729999999999999982236431605997,77.000000000000000000000000000000,0.000000000000000000000000000000,1809,958,882,0.469105258500203514682169725347,0.731578855382278514518645806675,6.451324591625482440804262296297,str\(\'ks-test\'\),str\(\'full\'\),1710
341,341_0,FAILED,SOBOL,,,,2834,4649,2860,0.630439735431224113071380088513,0.429825291076675053414390959006,0.694343845499679535038239919231,str\(\'t-test\'\),str\(\'bounded\'\),3124
342,342_0,FAILED,SOBOL,,,,3822,1632,2289,0.233133752254769205380924290694,0.030368703996762634600425911913,3.592546958325431027958529739408,str\(\'ks-test\'\),str\(\'bounded\'\),4066
343,343_0,FAILED,SOBOL,,,,278,2745,3953,0.885656118478626019907551381039,0.816023414818569992057462059165,9.339458208743483424996156827547,str\(\'t-test\'\),str\(\'full\'\),474
344,344_0,FAILED,SOBOL,,,,390,92,2054,0.706329225013032524493894470652,0.126973195292055612837245348601,8.449818004081956601680758467410,str\(\'ks-test\'\),str\(\'full\'\),1510
345,345_0,FAILED,SOBOL,,,,4345,4291,4187,0.428054960831999786741164371051,0.963071280285716091462688837055,4.245417700489052315049320895923,str\(\'t-test\'\),str\(\'bounded\'\),2601
346,346_0,FAILED,SOBOL,,,,2751,1995,959,0.965706495301797973596080737479,0.612078708101064017377268555720,1.508617658560164276337900446379,str\(\'ks-test\'\),str\(\'bounded\'\),3963
347,347_0,FAILED,SOBOL,,,,1276,3617,2782,0.180620135284960264820952602349,0.290079357620328659450592567737,5.722477763320320320872269803658,str\(\'t-test\'\),str\(\'full\'\),50
348,348_0,FAILED,SOBOL,,,,2496,1381,4632,0.085344884153455494169016049000,0.486368944060057428746546293041,9.991501236929558160682063316926,str\(\'ks-test\'\),str\(\'bounded\'\),4974
349,349_0,FAILED,SOBOL,,,,3484,3002,1609,0.799268642960116237894396817865,0.664101301614195116407302066364,2.937263568297959981379108285182,str\(\'t-test\'\),str\(\'full\'\),1071
350,350_0,RUNNING,SOBOL,,,,4395,706,3537,0.337150260794907785655283305459,0.751195602595806088963570346095,0.044744084001518788507034685153,str\(\'ks-test\'\),str\(\'full\'\),2365
351,351_0,RUNNING,SOBOL,,,,887,4906,203,0.559886115437373543812782372697,0.090536663286387916715902690612,7.109051844327710867332825728226,str\(\'t-test\'\),str\(\'bounded\'\),3465
352,352_0,RUNNING,SOBOL,,,,830,1450,1389,0.892825292009860271846832802112,0.712811285996809651521743944613,5.890242332594469942819159768987,str\(\'ks-test\'\),str\(\'bounded\'\),853
353,353_0,RUNNING,SOBOL,,,,4530,2915,4852,0.241322260772809382700643254793,0.375467310519889019282402387034,1.334303771242499214721988209931,str\(\'t-test\'\),str\(\'full\'\),4450
354,354_0,RUNNING,SOBOL,,,,3541,796,609,0.653431105341762297200602915836,0.041827349973842499475384926200,4.065744997471571586800109798787,str\(\'ks-test\'\),str\(\'full\'\),3361
355,355_0,RUNNING,SOBOL,,,,2361,4838,3132,0.493146434811875200576736233415,0.862097788235172579618392774137,8.631143359990790742131139268167,str\(\'t-test\'\),str\(\'bounded\'\),1961
356,356_0,RUNNING,SOBOL,,,,1374,161,3811,0.272130394266918318457726400084,0.914301276957616204654755165393,6.924194838007912800037502165651,str\(\'ks-test\'\),str\(\'full\'\),2975
357,357_0,RUNNING,SOBOL,,,,2731,4204,2430,0.612734042413532686843780084018,0.238301519719883808656746282395,0.221492670696228743931754934238,str\(\'t-test\'\),str\(\'bounded\'\),1565
358,358_0,RUNNING,SOBOL,,,,4247,2085,3031,0.024707227865234018121531889278,0.338850002275779826899082536329,3.109606918241828665827597433235,str\(\'ks-test\'\),str\(\'bounded\'\),624
359,359_0,RUNNING,SOBOL,,,,410,3549,710,0.872092515304684678945079667756,0.500750906029715947553881960630,9.822379177248105719399973168038,str\(\'t-test\'\),str\(\'full\'\),4211
360,360_0,RUNNING,SOBOL,,,,179,1203,2641,0.536826218305155644650028534670,0.443251368571072834612323276815,7.975479208868929248410495347343,str\(\'ks-test\'\),str\(\'full\'\),2549
