trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,feature_id,batch_size,divergence,statistic,significance,subsets,detect_batch
696,696_0,RUNNING,SOBOL,,,,1414,4,646,str\(\'H\'\),str\(\'tstat\'\),0.219752192173153171328436883414,22,1
697,697_0,RUNNING,SOBOL,,,,4543,22,4664,str\(\'KL\'\),str\(\'stdev\'\),0.588719546249136360671627699048,60,3
698,698_0,RUNNING,SOBOL,,,,2557,11,1778,str\(\'H\'\),str\(\'stdev\'\),0.834157131569460030817708684481,82,2
699,699_0,RUNNING,SOBOL,,,,666,15,2907,str\(\'KL\'\),str\(\'tstat\'\),0.482123150654137133663823533425,44,1
700,700_0,RUNNING,SOBOL,,,,223,7,4048,str\(\'KL\'\),str\(\'stdev\'\),0.924047633744776275577237356629,75,1
701,701_0,RUNNING,SOBOL,,,,3352,18,19,str\(\'H\'\),str\(\'tstat\'\),0.258711223589256411603543028832,13,2
702,702_0,RUNNING,SOBOL,,,,3788,1,3539,str\(\'KL\'\),str\(\'tstat\'\),0.006573139330372214372832928575,29,2
703,703_0,RUNNING,SOBOL,,,,1897,25,2403,str\(\'H\'\),str\(\'stdev\'\),0.685920023981481774555390984460,91,3
704,704_0,RUNNING,SOBOL,,,,1920,3,3677,str\(\'KL\'\),str\(\'stdev\'\),0.866485947947949197711636770691,29,1
705,705_0,RUNNING,SOBOL,,,,3804,22,2257,str\(\'H\'\),str\(\'tstat\'\),0.441021005852147929271467319268,91,2
706,706_0,RUNNING,SOBOL,,,,3297,10,3873,str\(\'KL\'\),str\(\'tstat\'\),0.202406091401353488423708881783,69,2
707,707_0,RUNNING,SOBOL,,,,161,16,186,str\(\'H\'\),str\(\'stdev\'\),0.614835168376564933367944831843,7,1
708,708_0,RUNNING,SOBOL,,,,650,7,1611,str\(\'H\'\),str\(\'tstat\'\),0.043287697896361353178118491769,76,1
709,709_0,RUNNING,SOBOL,,,,2534,19,3082,str\(\'KL\'\),str\(\'stdev\'\),0.640432136991992639885040716763,38,2
710,710_0,RUNNING,SOBOL,,,,4605,0,791,str\(\'H\'\),str\(\'stdev\'\),0.903290400160476569801915047719,23,2
711,711_0,RUNNING,SOBOL,,,,1469,26,4526,str\(\'KL\'\),str\(\'tstat\'\),0.288237978529185034926030084534,60,1
712,712_0,RUNNING,SOBOL,,,,1696,11,1189,str\(\'KL\'\),str\(\'tstat\'\),0.099710759960114955791077306912,4,3
713,713_0,RUNNING,SOBOL,,,,4808,14,4748,str\(\'H\'\),str\(\'stdev\'\),0.716594853403046738726800413133,67,1
714,714_0,RUNNING,SOBOL,,,,3054,5,1384,str\(\'KL\'\),str\(\'stdev\'\),0.956025357788428675753777952195,95,3
715,715_0,RUNNING,SOBOL,,,,1185,21,2679,str\(\'H\'\),str\(\'tstat\'\),0.352420811552554391621328022666,32,3
716,716_0,RUNNING,SOBOL,,,,427,2,4120,str\(\'H\'\),str\(\'stdev\'\),0.802263995815068464700914319110,51,3
717,717_0,RUNNING,SOBOL,,,,3539,25,570,str\(\'KL\'\),str\(\'tstat\'\),0.388254498636350031670616544943,13,2
718,718_0,RUNNING,SOBOL,,,,4363,8,3299,str\(\'H\'\),str\(\'tstat\'\),0.126286092968657615021044193782,48,1
