trial_index,arm_name,trial_status,generation_node,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
152,152_0,FAILED,SOBOL,4423,1171,4948,0.781435015359893458963824741659,0.424519105650484562808344435325,0.176590779816731824336528688946,str\(\'ks-test\'\),str\(\'full\'\),2128
153,153_0,FAILED,SOBOL,1465,3893,1466,0.328592767838388699619400767915,0.760331783810630490449966600863,5.544325022310950146220420720056,str\(\'t-test\'\),str\(\'bounded\'\),4091
154,154_0,FAILED,SOBOL,475,1625,3165,0.691440522419288772226764194784,0.591399191308766614127989669214,8.174045262862927430091986025218,str\(\'ks-test\'\),str\(\'bounded\'\),3074
155,155_0,FAILED,SOBOL,3455,3429,397,0.176952268909662951967831645561,0.223544372884556641345454863767,3.470307486610487046618800377473,str\(\'t-test\'\),str\(\'full\'\),640
156,156_0,FAILED,SOBOL,2999,2002,2280,0.115147528825327749579798819468,0.014215618023648856488305725065,1.639775076966732747507649037289,str\(\'ks-test\'\),str\(\'bounded\'\),3345
157,157_0,FAILED,SOBOL,960,3025,3809,0.505831539414823061484582922276,0.675547717757523091819393812330,6.266004466279410323181764397305,str\(\'t-test\'\),str\(\'full\'\),444
158,158_0,FAILED,SOBOL,1947,288,860,0.392514473741874092560522058193,0.970515255151316535986438793771,9.874599199886434419681791041512,str\(\'ks-test\'\),str\(\'full\'\),1768
159,159_0,FAILED,SOBOL,3970,4728,3080,0.969099571496248257673755688302,0.339515803236514313034888346010,4.584370364397765129638173675630,str\(\'t-test\'\),str\(\'bounded\'\),4514
160,160_0,FAILED,SOBOL,4034,2176,4261,0.663018106224015357774703716132,0.710021674674004343863487065391,3.725614877743646413676970041706,str\(\'ks-test\'\),str\(\'bounded\'\),300
161,161_0,FAILED,SOBOL,1995,2891,2116,0.211177058067172768174302177613,0.109113463809713720498173472606,8.391054911949671790694083028939,str\(\'t-test\'\),str\(\'full\'\),3493
162,162_0,FAILED,SOBOL,1029,149,2605,0.815689874405041370764024577511,0.305279795497655881408860523152,5.406185739097185916079979506321,str\(\'ks-test\'\),str\(\'full\'\),4979
163,163_0,FAILED,SOBOL,3052,4908,998,0.300261334616690855892073841460,0.875851581217721109062779305532,0.154862403238192197774125702381,str\(\'t-test\'\),str\(\'bounded\'\),1319
164,164_0,FAILED,SOBOL,3544,992,1639,0.486936233421787600939012463641,0.851333065887913131852826609247,4.486366846654564533025677519618,str\(\'ks-test\'\),str\(\'full\'\),3917
165,165_0,FAILED,SOBOL,586,4032,4486,0.876672343596816117106129695458,0.455092691790312531274764751288,9.815195589519106533771264366806,str\(\'t-test\'\),str\(\'bounded\'\),2287
166,166_0,FAILED,SOBOL,1549,1759,248,0.022629317952319979306841091216,0.132781010242179031699549796031,6.559311606037431019444738922175,str\(\'ks-test\'\),str\(\'bounded\'\),1118
167,167_0,FAILED,SOBOL,4529,3255,3651,0.600223229207098474269344023924,0.561059687793254879828452885704,1.816363184891641058271716246963,str\(\'t-test\'\),str\(\'full\'\),2591
168,168_0,FAILED,SOBOL,4776,448,536,0.985802301963791260952518769045,0.040773644488304852662174937450,1.094086059242486808074090731679,str\(\'ks-test\'\),str\(\'full\'\),4207
169,169_0,FAILED,SOBOL,1799,4576,3382,0.377753451988101007774645268000,0.641680143287405413410340315750,5.720470181639306872511951951310,str\(\'t-test\'\),str\(\'bounded\'\),2090
170,170_0,FAILED,SOBOL,286,2465,1331,0.522281010640785137155717166024,0.943957070678472565106176261907,8.076779967947862459709540416952,str\(\'ks-test\'\),str\(\'bounded\'\),759
171,171_0,FAILED,SOBOL,3247,2550,4735,0.100624359585344796963468638751,0.373383580328896624855872232729,2.786400720279663900669220311102,str\(\'t-test\'\),str\(\'full\'\),3033
172,172_0,FAILED,SOBOL,2801,1474,2863,0.164422339500859382432906841132,0.398448316952213665853577140297,2.128236301915720218858041334897,str\(\'ks-test\'\),str\(\'bounded\'\),328
173,173_0,FAILED,SOBOL,781,3591,721,0.709825647857040165078501559037,0.794686715018004141697360864782,7.496121552576311408699893945595,str\(\'t-test\'\),str\(\'full\'\),3382
174,174_0,FAILED,SOBOL,2291,698,4021,0.315828792983666062355041503906,0.617470004172995690083780573332,8.878376144439913630890259810258,str\(\'ks-test\'\),str\(\'full\'\),4396
175,175_0,FAILED,SOBOL,4333,4357,2414,0.800069592971354714983078793011,0.189189343154430394955411998126,4.174484231090173302902712748619,str\(\'t-test\'\),str\(\'bounded\'\),1809
176,176_0,FAILED,SOBOL,4108,910,3262,0.039477570243179799236443727750,0.924562048919498891130785978021,7.074426386962645807443550438620,str\(\'t-test\'\),str\(\'full\'\),1994
177,177_0,FAILED,SOBOL,2400,4106,327,0.585393169028684545729390720226,0.260304039070382742249165630710,2.365804722025990347589186058030,str\(\'ks-test\'\),str\(\'bounded\'\),4289
178,178_0,FAILED,SOBOL,790,1374,4877,0.441352944806218172590916992704,0.091478163439780477150797821650,3.756717810746282637524018355180,str\(\'t-test\'\),str\(\'bounded\'\),2964
179,179_0,FAILED,SOBOL,2520,3652,1563,0.924168237676843973282814204140,0.723450142739340718023299814377,9.129332812993787626965058734640,str\(\'ks-test\'\),str\(\'full\'\),824
180,180_0,FAILED,SOBOL,3315,2247,919,0.861221141148358571015819507011,0.512294025043025569310373157350,5.960356878821738924045803287299,str\(\'t-test\'\),str\(\'bounded\'\),3161
181,181_0,FAILED,SOBOL,25,2807,2995,0.252713779294863327695708221654,0.177454112209379677445042489126,0.665247879566624789049456012435,str\(\'ks-test\'\),str\(\'full\'\),553
182,182_0,FAILED,SOBOL,1632,544,2194,0.646223299738019729687721337541,0.472558585075661563568161227522,3.035022200634703182231532991864,str\(\'t-test\'\),str\(\'full\'\),1570
183,183_0,FAILED,SOBOL,4905,4520,3868,0.226061162622645500652751593407,0.837487731326371442897027463914,7.666136074618437490357791830320,str\(\'ks-test\'\),str\(\'bounded\'\),4648
184,184_0,FAILED,SOBOL,4537,1703,2023,0.361896320927888148766271569912,0.324747322566807272714584087225,9.442388367914594127228156139608,str\(\'t-test\'\),str\(\'bounded\'\),3716
185,185_0,FAILED,SOBOL,1267,3350,4097,0.752091422582045199263234280807,0.989003241131082178050348829856,4.694710195181891698723575245822,str\(\'ks-test\'\),str\(\'full\'\),72
186,186_0,FAILED,SOBOL,360,1248,1109,0.148065881188958886616191534813,0.659244992453604905513486755808,1.427802839050069438897594409354,str\(\'t-test\'\),str\(\'full\'\),1554
187,187_0,FAILED,SOBOL,3652,3814,2785,0.724165758104994838895152042824,0.027270914433524012093768007503,6.761361333501525905376183800399,str\(\'ks-test\'\),str\(\'bounded\'\),4728
188,188_0,FAILED,SOBOL,2884,210,4658,0.538585387594997855309486567421,0.237998829940333972432497944283,8.601736130616627562517351179849,str\(\'t-test\'\),str\(\'full\'\),2381
189,189_0,FAILED,SOBOL,1157,4807,1724,0.086232528610154984827218527244,0.572836908020079138559310649725,3.345683043170720516457095072838,str\(\'ks-test\'\),str\(\'bounded\'\),3838
190,190_0,FAILED,SOBOL,2062,1924,3462,0.939788279309868856969956141256,0.777180882839486053548228028376,0.354596535570919524360533614527,str\(\'t-test\'\),str\(\'bounded\'\),2663
191,191_0,FAILED,SOBOL,3772,3103,146,0.425785726239904738221753177640,0.412249909270554770746031181261,5.024766321363859589155254070647,str\(\'ks-test\'\),str\(\'full\'\),1051
192,192_0,FAILED,SOBOL,3816,1739,3690,0.760447519231587598653732129605,0.102236861957237121223407427806,7.541698612738401585886549582938,str\(\'ks-test\'\),str\(\'full\'\),1278
193,193_0,FAILED,SOBOL,2109,3235,208,0.371227266753092421947002321758,0.716666052822023669222062380868,2.837197619459591813040333363460,str\(\'t-test\'\),str\(\'bounded\'\),4941
194,194_0,FAILED,SOBOL,1119,972,4446,0.733488493081182246768889854138,0.882615703547373398052400261804,0.789694541993551046843435869960,str\(\'ks-test\'\),str\(\'bounded\'\),3455
195,195_0,FAILED,SOBOL,2849,4012,1679,0.156414246590808048154030984733,0.298275835327804106356097690878,6.158191256530583856942939746659,str\(\'t-test\'\),str\(\'full\'\),259
196,196_0,FAILED,SOBOL,3604,90,1037,0.093468990392982967407853323039,0.461860740158706928326637353166,9.239199271915479627637068915647,str\(\'ks-test\'\),str\(\'bounded\'\),2632
197,197_0,FAILED,SOBOL,314,4849,2566,0.544847479803487688698737656523,0.844332793815061433129187662416,3.949431525372899987047503600479,str\(\'t-test\'\),str\(\'full\'\),1156
198,198_0,FAILED,SOBOL,1302,2117,2078,0.432055549696087837219238281250,0.554179397843778120957836108573,2.255928466570563450943609495880,str\(\'ks-test\'\),str\(\'full\'\),2325
199,199_0,FAILED,SOBOL,4575,2832,4299,0.947032951941713663224220454140,0.139421462351456276751449081530,6.881703471789137438463512808084,str\(\'t-test\'\),str\(\'bounded\'\),3958
200,200_0,FAILED,SOBOL,4872,639,2454,0.591663111455738577326712857030,0.648562284721061588221857618919,5.222629343690351255702353228116,str\(\'ks-test\'\),str\(\'bounded\'\),2996
201,201_0,FAILED,SOBOL,1602,4299,3981,0.046722361845895649112847536344,0.034131355766206981916521812082,0.479071842615492682337929863934,str\(\'t-test\'\),str\(\'full\'\),719
202,202_0,FAILED,SOBOL,65,1415,681,0.931404580488801037141399774555,0.366617383444681754767202619405,3.147810820297338274542653380195,str\(\'ks-test\'\),str\(\'full\'\),2050
203,203_0,FAILED,SOBOL,3357,3533,2903,0.447614918043836962358028586095,0.950955506138503547930440618074,8.477251027038320785322866868228,str\(\'t-test\'\),str\(\'bounded\'\),4170
204,204_0,FAILED,SOBOL,2550,2445,4774,0.262036395300179747458457768516,0.787924444172531379670942897064,6.568609773710370802746183471754,str\(\'ks-test\'\),str\(\'full\'\),1846
205,205_0,FAILED,SOBOL,823,2531,1293,0.869569387579336772198246308108,0.405450440509244780518116613166,1.317897938976995586557450224063,str\(\'t-test\'\),str\(\'bounded\'\),4436
206,206_0,FAILED,SOBOL,2357,429,3344,0.234417378243058915909813322287,0.196067796491086493437805415851,4.887471551506780365059512405423,str\(\'ks-test\'\),str\(\'bounded\'\),3422
207,207_0,FAILED,SOBOL,4068,4557,574,0.655554364534094879957137891324,0.610823789412155759848133129708,9.552302468534559665158667485230,str\(\'t-test\'\),str\(\'full\'\),365
208,208_0,FAILED,SOBOL,4369,485,3752,0.385980824014171941538364762891,0.253663646446540935741609246179,1.691916541089303782641195539327,str\(\'t-test\'\),str\(\'bounded\'\),786
209,209_0,FAILED,SOBOL,2329,4462,2310,0.995004043564200357785409778444,0.931442279383540183701484238554,6.361477209703997104384143312927,str\(\'ks-test\'\),str\(\'full\'\),2924
210,210_0,FAILED,SOBOL,733,2189,3111,0.109834549976512790836480348844,0.730450474297627772024554815289,9.939633032774553456079047464300,str\(\'t-test\'\),str\(\'full\'\),4249
211,211_0,FAILED,SOBOL,2756,2748,802,0.530516351856291312749647204328,0.084710055585950613799006703175,4.684191446454264884380336297909,str\(\'ks-test\'\),str\(\'bounded\'\),1955
212,212_0,FAILED,SOBOL,3209,1354,1445,0.717193217398598759082517517527,0.184458131864666946553299453626,0.264738677318207937805283336274,str\(\'t-test\'\),str\(\'full\'\),4687
213,213_0,FAILED,SOBOL,251,3633,4995,0.170815059866756213668992359089,0.505529843227937814020833684481,5.598908635646105302896557986969,str\(\'ks-test\'\),str\(\'bounded\'\),1611
214,214_0,FAILED,SOBOL,1844,891,445,0.806454344147816248877802536299,0.830843412663787583838370665035,8.281188434403389919680193997920,str\(\'t-test\'\),str\(\'bounded\'\),594
215,215_0,FAILED,SOBOL,4824,4086,3144,0.323187913734465814830087992959,0.479435127442702668787433140096,3.532901181741617602227734096232,str\(\'ks-test\'\),str\(\'full\'\),3199
216,216_0,FAILED,SOBOL,4486,1905,29,0.217561928214505317935589800982,0.995649515377357574585914790077,4.372356472588144526980613591149,str\(\'t-test\'\),str\(\'full\'\),4689
217,217_0,FAILED,SOBOL,1509,3083,3579,0.670377345945686098360738469637,0.317868809744715707932272152902,9.002861229393630537742865271866,str\(\'ks-test\'\),str\(\'bounded\'\),1517
218,218_0,FAILED,SOBOL,617,190,1840,0.307628785187378517296252766755,0.020268850361928342912465339509,7.298258511625230759989335638238,str\(\'t-test\'\),str\(\'bounded\'\),34
219,219_0,FAILED,SOBOL,3577,4788,4541,0.822082475800067213889121831016,0.666007203813642312262288669444,2.003761013495735987532953004120,str\(\'ks-test\'\),str\(\'full\'\),3676
220,220_0,FAILED,SOBOL,3092,1190,2667,0.885882415017113067357001909841,0.565838532045483622034964810155,2.593639382579363772407532451325,str\(\'t-test\'\),str\(\'bounded\'\),1091
221,221_0,FAILED,SOBOL,1072,3756,1227,0.495171455666422843933105468750,0.244764967339113348465673425380,7.966865848703310604150829021819,str\(\'ks-test\'\),str\(\'full\'\),2701
222,222_0,FAILED,SOBOL,1962,1644,4215,0.608450720204040451655203014525,0.418892257478088114730496727134,5.913221722805872992978493130067,str\(\'t-test\'\),str\(\'full\'\),3876
223,223_0,FAILED,SOBOL,4004,3292,1905,0.031831178523600102414636836556,0.770298681920394301414489746094,1.203990977940149642577694066858,str\(\'ks-test\'\),str\(\'bounded\'\),2421
224,224_0,FAILED,SOBOL,3932,1051,746,0.337924308517947802332770379508,0.150590475602075446470706765467,2.062591508015058749947456817608,str\(\'t-test\'\),str\(\'bounded\'\),2886
225,225_0,FAILED,SOBOL,1912,3934,2821,0.789791706863790743398112681461,0.532087906870990945407129402156,7.396911431532354086471059417818,str\(\'ks-test\'\),str\(\'full\'\),902
226,226_0,FAILED,SOBOL,1005,1818,2371,0.185301942991092788437512695054,0.864711107963696101741390975803,8.826844300359487860418994387146,str\(\'t-test\'\),str\(\'full\'\),1915
227,227_0,FAILED,SOBOL,3047,3158,4047,0.700764566075056771765616758785,0.452876980148255836589044065477,4.078401867623441923171867529163,str\(\'ks-test\'\),str\(\'bounded\'\),4367
228,228_0,FAILED,SOBOL,3490,2038,3435,0.512094940302893486538948764064,0.288018555346876370393260913261,0.987551464767195352756345982925,str\(\'t-test\'\),str\(\'full\'\),1649
229,229_0,FAILED,SOBOL,513,2910,501,0.122385299287736420970063022651,0.905371587349101947239660148625,5.657267909443006281833277171245,str\(\'ks-test\'\),str\(\'bounded\'\),4571
230,230_0,FAILED,SOBOL,1417,12,4700,0.976344838982447948971810092189,0.696095422260463281283193737181,7.988020066456869905380244745174,str\(\'t-test\'\),str\(\'bounded\'\),3239
231,231_0,FAILED,SOBOL,4377,4926,1384,0.398784892052412021090646021548,0.110780965114012364125528620207,2.732429110934026628143556081341,str\(\'ks-test\'\),str\(\'full\'\),475
232,232_0,FAILED,SOBOL,4752,1495,4519,0.013202281771227716844485655656,0.600193532032892163030624033127,4.391504431006499231671114102937,str\(\'t-test\'\),str\(\'full\'\),1476
233,233_0,FAILED,SOBOL,1794,3455,1584,0.621224182985723016869883394975,0.218694124732166539359923262964,9.764885034227743787482722837012,str\(\'ks-test\'\),str\(\'bounded\'\),4807
234,234_0,FAILED,SOBOL,184,718,3596,0.476780649369582532060007906693,0.384537296527996674821991973658,6.458880270702764825330177700380,str\(\'t-test\'\),str\(\'bounded\'\),3638
235,235_0,FAILED,SOBOL,3164,4222,281,0.898402856498956681186029982200,0.796369440875947520730449014081,1.749498517670668551460266826325,str\(\'ks-test\'\),str\(\'full\'\),150
236,236_0,FAILED,SOBOL,2669,350,2162,0.836599964180961275239667429560,0.961781768027692995914890161657,3.667979774522595270980218629120,str\(\'t-test\'\),str\(\'bounded\'\),2741
237,237_0,FAILED,SOBOL,629,4635,4237,0.291169826034456513674797406566,0.344427023960277411962493943065,8.298634943507611438917592749931,str\(\'ks-test\'\),str\(\'full\'\),973
238,238_0,FAILED,SOBOL,2237,2367,976,0.685144048558548046656824226375,0.054136454574763778757606758063,5.346643459353596306016243033810,str\(\'t-test\'\),str\(\'full\'\),2459
239,239_0,FAILED,SOBOL,4260,2608,2650,0.200868685673922298118299067937,0.639449207091704052707825667312,0.051991228139959280718507272923,str\(\'ks-test\'\),str\(\'bounded\'\),3760
240,240_0,FAILED,SOBOL,4171,2267,1774,0.961517810702323894034293516597,0.497677617030218233384886161730,8.693545789906755416609485109802,str\(\'ks-test\'\),str\(\'full\'\),4901
241,241_0,FAILED,SOBOL,2444,2669,4620,0.415629160678014142327185709291,0.815825509563088413500508977449,3.403928455543704600927412684541,str\(\'t-test\'\),str\(\'bounded\'\),1397
242,242_0,FAILED,SOBOL,932,562,108,0.559585419349372337194381543668,0.518362485652789528600692392502,0.458078019821085036245023047741,str\(\'ks-test\'\),str\(\'bounded\'\),222
243,243_0,FAILED,SOBOL,2642,4383,3512,0.076804570404812699813135168370,0.167928826536983238915112792711,5.083698291955516701534634194104,str\(\'t-test\'\),str\(\'full\'\),3571
244,244_0,FAILED,SOBOL,3407,813,4126,0.137756586771458383600119645962,0.065932732447981839962736216876,9.493309195108711406874135718681,str\(\'ks-test\'\),str\(\'bounded\'\),1197
245,245_0,FAILED,SOBOL,137,4165,1982,0.746290778415277578083930620778,0.744685965465381793926269438089,4.788962338927202466720700613223,str\(\'t-test\'\),str\(\'full\'\),2513
246,246_0,FAILED,SOBOL,1647,1277,2744,0.352803830835968279533432223616,0.918919972475618074270187207730,1.494057234368286968262395930651,str\(\'ks-test\'\),str\(\'full\'\),3996
247,247_0,FAILED,SOBOL,4939,3711,1137,0.773000530848279576723314221454,0.270255708908662184430937713842,6.862402940738946632848183071474,str\(\'t-test\'\),str\(\'bounded\'\),2209
248,248_0,FAILED,SOBOL,4679,268,3042,0.637161295931786275659192142484,0.751620227294042653198857806274,6.022948841866106128861702018185,str\(\'ks-test\'\),str\(\'bounded\'\),681
249,249_0,FAILED,SOBOL,1389,4709,898,0.246939844088628901452864283783,0.433470500007271775100292643401,0.772392783193849075118464497791,str\(\'t-test\'\),str\(\'full\'\),3112
250,250_0,FAILED,SOBOL,423,1982,3847,0.850942273531109072415290484059,0.232371978050097821588693136619,3.089604119132272952441553570679,str\(\'ks-test\'\),str\(\'full\'\),4129
251,251_0,FAILED,SOBOL,3696,3005,2242,0.274808313319459540657874185854,0.582803809847682763312093356944,7.754285666957498435181150853168,str\(\'t-test\'\),str\(\'bounded\'\),2168
252,252_0,FAILED,SOBOL,2899,1566,357,0.462383403360843658891354834850,0.684379248961806352369308115158,7.174246779909358551208242715802,str\(\'ks-test\'\),str\(\'full\'\),4474
253,253_0,FAILED,SOBOL,1191,3371,3205,0.914709793185815245308845078398,0.005623924659565091542512416112,2.430839244023896839053122675978,str\(\'t-test\'\),str\(\'bounded\'\),1730
254,254_0,FAILED,SOBOL,2154,1112,1505,0.061237587921321390282969332475,0.330800558622926454965806897235,3.852189902310259927986635375419,str\(\'ks-test\'\),str\(\'bounded\'\),405
255,255_0,FAILED,SOBOL,3884,3834,4908,0.575206176666542834396977923461,0.979462723469361695727286587498,9.181474928976967930793762207031,str\(\'t-test\'\),str\(\'full\'\),3304
256,256_0,FAILED,SOBOL,3874,1101,2827,0.401123183658346538216221688344,0.690313182329759023048154631397,0.744643393659032870601777176489,str\(\'ks-test\'\),str\(\'full\'\),2750
257,257_0,FAILED,SOBOL,2164,3847,762,0.977957822814583765946849780448,0.120713823612779380667348050338,6.039293464420364188072198885493,str\(\'t-test\'\),str\(\'bounded\'\),965
258,258_0,FAILED,SOBOL,1182,1574,4063,0.123944510145112873900075101119,0.293442895578220508401301458434,7.742670833239333028075179754524,str\(\'ks-test\'\),str\(\'bounded\'\),2451
259,259_0,FAILED,SOBOL,2909,3364,2378,0.514379455216228964609115337225,0.895324477776885063740053283254,3.112013503802009140031259448733,str\(\'t-test\'\),str\(\'full\'\),3768
260,260_0,FAILED,SOBOL,3705,1989,494,0.702076317520812120953621615627,0.870623256649821986030701737036,2.442187075636349735674457406276,str\(\'ks-test\'\),str\(\'bounded\'\),1468
261,261_0,FAILED,SOBOL,413,2997,3419,0.187833917316049342494110874213,0.443316730981692663782212093793,7.151570393133908964955480769277,str\(\'t-test\'\),str\(\'full\'\),4816
262,262_0,FAILED,SOBOL,1399,256,1368,0.792377457881346392021271185513,0.144320482984185233243934476377,9.208881030090152464140373922419,str\(\'ks-test\'\),str\(\'full\'\),3646
263,263_0,FAILED,SOBOL,4669,4720,4694,0.339289832938462487810227230511,0.541533968167379531344352017186,3.835501991334371307829087527352,str\(\'t-test\'\),str\(\'bounded\'\),141
264,264_0,FAILED,SOBOL,4930,1288,1598,0.203454436691477891230306340731,0.060406915640458462568584963037,3.425078557263128598009416236891,str\(\'ks-test\'\),str\(\'bounded\'\),1660
265,265_0,FAILED,SOBOL,1657,3697,4523,0.686509572979062787645432308636,0.630004566010087696525943101733,8.680672716215251938365327077918,str\(\'t-test\'\),str\(\'full\'\),4560
266,266_0,FAILED,SOBOL,127,804,285,0.292481577480211862862802263408,0.955869136022403864672014606185,5.101301079984755126872641994851,str\(\'ks-test\'\),str\(\'full\'\),3228
267,267_0,FAILED,SOBOL,3417,4171,3609,0.839131938505917829296265608718,0.353985838040709488439006236149,0.431587838738225426649108840138,str\(\'t-test\'\),str\(\'bounded\'\),486
268,268_0,FAILED,SOBOL,2652,557,4224,0.899962067356333106360466445039,0.379111521210521440483631749885,4.771092548792251086808846594067,str\(\'ks-test\'\),str\(\'full\'\),2875
269,269_0,FAILED,SOBOL,922,4393,2158,0.479065164282917954619023248597,0.806416067129001046254188622697,9.519532374085859061096925870515,str\(\'t-test\'\),str\(\'bounded\'\),913
270,270_0,FAILED,SOBOL,2454,2281,2646,0.623562474591657478484307830513,0.605977192178368539998700725846,6.840909550597891630729918688303,str\(\'ks-test\'\),str\(\'bounded\'\),1926
271,271_0,FAILED,SOBOL,4161,2659,962,0.014815265603363513002843632194,0.208761734681203958707840229181,1.506587019638158331247268506559,str\(\'t-test\'\),str\(\'full\'\),4356
272,272_0,FAILED,SOBOL,4270,2376,4616,0.775529590386897282883182924706,0.912885551476851131447176612710,9.738661855250596133259932685178,str\(\'t-test\'\),str\(\'bounded\'\),4485
273,273_0,FAILED,SOBOL,2227,2603,1760,0.354120400601997953327071400054,0.279936386339366460873634423479,4.409374221141450611582968122093,str\(\'ks-test\'\),str\(\'full\'\),1720
274,274_0,FAILED,SOBOL,639,339,3499,0.747661121156066643678173022636,0.072081404520198705254685478394,1.736968732400797188475394250418,str\(\'t-test\'\),str\(\'full\'\),394
275,275_0,FAILED,SOBOL,2659,4649,104,0.140339423002675184326548674107,0.735363187734037637710571289062,6.480373660843819827448442083551,str\(\'ks-test\'\),str\(\'bounded\'\),3315
276,276_0,FAILED,SOBOL,3154,704,1987,0.078414758421480657002433645175,0.524024297319352627688715529075,8.311508017199113140804911381565,str\(\'t-test\'\),str\(\'full\'\),670
277,277_0,FAILED,SOBOL,194,4232,4139,0.561928410304710301836905728123,0.158118240350857364173720043254,3.646829672803171273898215076770,str\(\'ks-test\'\),str\(\'bounded\'\),3123
278,278_0,FAILED,SOBOL,1784,1500,1151,0.417918374940752956891998337596,0.492129993233829721166472381810,0.078481409222818918069997096154,str\(\'t-test\'\),str\(\'bounded\'\),4140
279,279_0,FAILED,SOBOL,4762,3445,2748,0.963074225744232514934139999241,0.825993939680978672690514486021,5.329040671324357880678235233063,str\(\'ks-test\'\),str\(\'full\'\),2157
280,280_0,FAILED,SOBOL,4387,4,882,0.577495390929281704472941783024,0.336346762204542737428880627704,7.419587818307802784545401664218,str\(\'t-test\'\),str\(\'full\'\),1205
281,281_0,FAILED,SOBOL,1407,4933,3036,0.062794002963230011182815815118,0.969293824903667000647544682579,2.051243676402605853326122087310,str\(\'ks-test\'\),str\(\'bounded\'\),2505
282,282_0,FAILED,SOBOL,523,2050,2235,0.916319981202483146986992323946,0.678718872381374294100453425926,4.095089778599329655150995677104,str\(\'t-test\'\),str\(\'bounded\'\),3987
283,283_0,FAILED,SOBOL,3480,2897,3831,0.464726394316181568022727788048,0.015434994164854286963217688822,8.799438199246301550715543271508,str\(\'ks-test\'\),str\(\'full\'\),2218
284,284_0,FAILED,SOBOL,3037,1830,3220,0.276178656060248606252116587711,0.226223789297044286517035516226,5.640923286888749110801200004062,str\(\'t-test\'\),str\(\'bounded\'\),4892
285,285_0,FAILED,SOBOL,1015,3147,364,0.853525109762325873141719512205,0.592128022665157960346959953313,1.015300854302011446250730841712,str\(\'ks-test\'\),str\(\'full\'\),1405
286,286_0,FAILED,SOBOL,1902,1045,4914,0.249468903627246607612732987036,0.757654179845005271154434467462,2.710019726264290440553850203287,str\(\'t-test\'\),str\(\'full\'\),230
287,287_0,FAILED,SOBOL,3942,3942,1521,0.638477865697816060475133781438,0.423788402361795324413407115571,7.999634900175036200664635543944,str\(\'ks-test\'\),str\(\'bounded\'\),3562
288,288_0,FAILED,SOBOL,3994,1653,205,0.944437742739915875311851323204,0.560328538363799477650672997697,9.015849254047498817499217693694,str\(\'t-test\'\),str\(\'bounded\'\),1838
289,289_0,FAILED,SOBOL,1972,3286,3677,0.430684255188331033270543457547,0.130098201300948845826610522636,4.351015133590437677924001036445,str\(\'ks-test\'\),str\(\'full\'\),4445
290,290_0,FAILED,SOBOL,1062,1179,1665,0.543545186541974589822245889081,0.455825835840776572016608270133,2.030137286593206358276120226947,str\(\'t-test\'\),str\(\'full\'\),3431
291,291_0,FAILED,SOBOL,3102,3770,4443,0.090942786155268545700280924393,0.854013939693570089950469537143,7.280845917897299734988791897194,str\(\'ks-test\'\),str\(\'bounded\'\),356
292,292_0,FAILED,SOBOL,3587,176,2569,0.154864493917673817779956380036,0.877068548198789321723722878232,7.940832864027471238443922629813,str\(\'t-test\'\),str\(\'full\'\),3005
293,293_0,FAILED,SOBOL,607,4798,1051,0.731209748255088887169961253676,0.308443782126531007570235942694,2.611395264728926246533546873252,str\(\'ks-test\'\),str\(\'bounded\'\),710
294,294_0,FAILED,SOBOL,1519,1910,4312,0.368879516962915654509913565562,0.107898190304636959480077962326,1.191269955391995649662817413628,str\(\'t-test\'\),str\(\'bounded\'\),2041
295,295_0,FAILED,SOBOL,4476,3074,2082,0.758828765312209774229756931163,0.706855935083702258125981643389,5.934830063909292796608951903181,str\(\'ks-test\'\),str\(\'full\'\),4178
296,296_0,FAILED,SOBOL,4814,883,3966,0.653206614743918168031200366386,0.190406936591491104948659085494,6.345247538112104734864260535687,str\(\'t-test\'\),str\(\'full\'\),2621
297,297_0,FAILED,SOBOL,1854,4093,2448,0.232798624323681008219111276958,0.620635327365249400699553916638,1.719474693345837357227878783306,str\(\'ks-test\'\),str\(\'bounded\'\),1167
298,298_0,FAILED,SOBOL,241,1366,2897,0.868019634906202597335322934669,0.793471116201952098023753023881,4.661668153799139346915580972563,str\(\'t-test\'\),str\(\'bounded\'\),2336
299,299_0,FAILED,SOBOL,3219,3620,665,0.259757650474086387859529168054,0.395281058624386782973658682749,9.951438060794025375344062922522,str\(\'ks-test\'\),str\(\'full\'\),3947
300,300_0,RUNNING,SOBOL,2766,2202,1309,0.446312624782323863481536818654,0.372650852676481014746912023838,5.621775216722861401308364293072,str\(\'t-test\'\),str\(\'bounded\'\),1289
301,301_0,RUNNING,SOBOL,723,2737,4780,0.928878376251086601556039568095,0.941273876940831533133291486592,0.253276937720365857842352852458,str\(\'ks-test\'\),str\(\'full\'\),4930
302,302_0,RUNNING,SOBOL,2339,478,581,0.044127152644097805689327174150,0.642414564415812461284360779246,3.549397855439223370410672941944,str\(\'t-test\'\),str\(\'full\'\),3444
303,303_0,RUNNING,SOBOL,4359,4470,3359,0.590291816947981717866866802069,0.043455085264518855669990671231,8.253897284252568411488937272225,str\(\'ks-test\'\),str\(\'bounded\'\),270
304,304_0,RUNNING,SOBOL,4077,417,2316,0.320904350588098186136676304159,0.836268236214295024311127235705,0.490533582213334762300860347750,str\(\'ks-test\'\),str\(\'full\'\),1080
