trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,n_windows,disjoint_training_windows
63,63_0,COMPLETED,SOBOL,0.560000000000000053290705182008,96.000000000000000000000000000000,0.690000000000000057731597280508,1921,541,3341,False
64,64_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,1876,4089,790,True
65,65_0,COMPLETED,SOBOL,0.570000000000000062172489379009,88.000000000000000000000000000000,0.969999999999999973354647408996,4721,1231,3277,False
66,66_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,3696,3475,2096,True
67,67_0,COMPLETED,SOBOL,0.479999999999999982236431605997,62.000000000000000000000000000000,0.369999999999999995559107901499,872,1871,4465,False
68,68_0,COMPLETED,SOBOL,0.440000000000000002220446049250,30.000000000000000000000000000000,0.170000000000000012212453270877,556,3036,2907,False
69,69_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,2771,2290,530,True
70,70_0,COMPLETED,SOBOL,0.460000000000000019984014443253,43.000000000000000000000000000000,0.709999999999999964472863211995,3775,4919,4217,False
71,71_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,1581,420,1724,True
72,72_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,1548,3438,4022,True
73,73_0,COMPLETED,SOBOL,0.600000000000000088817841970013,112.000000000000000000000000000000,1.000000000000000000000000000000,4355,1283,1293,False
74,74_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,2861,4048,2789,True
75,75_0,COMPLETED,SOBOL,0.460000000000000019984014443253,20.000000000000000000000000000000,0.119999999999999995559107901499,76,647,22,False
76,76_0,COMPLETED,SOBOL,0.429999999999999993338661852249,30.000000000000000000000000000000,0.209999999999999992228438827624,1001,4488,2213,False
77,77_0,COMPLETED,SOBOL,0.320000000000000006661338147751,9.000000000000000000000000000000,0.000000000000000000000000000000,3176,227,4973,True
78,78_0,COMPLETED,SOBOL,0.550000000000000044408920985006,50.000000000000000000000000000000,0.989999999999999991118215802999,4649,2608,985,False
79,79_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.000000000000000000000000000000,2494,2094,3706,True
80,80_0,COMPLETED,SOBOL,0.390000000000000013322676295502,23.000000000000000000000000000000,0.800000000000000044408920985006,2226,2659,1473,False
81,81_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.000000000000000000000000000000,4382,1999,3839,True
82,82_0,COMPLETED,SOBOL,0.440000000000000002220446049250,34.000000000000000000000000000000,0.719999999999999973354647408996,3376,4544,166,False
83,83_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,1199,136,2650,True
84,84_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,265,3792,4843,True
85,85_0,COMPLETED,SOBOL,0.579999999999999960031971113494,88.000000000000000000000000000000,1.000000000000000000000000000000,3050,869,2348,False
86,86_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,4077,3176,3533,True
87,87_0,COMPLETED,SOBOL,0.570000000000000062172489379009,55.000000000000000000000000000000,0.790000000000000035527136788005,1272,1501,1153,False
88,88_0,COMPLETED,SOBOL,0.470000000000000028865798640254,55.000000000000000000000000000000,0.350000000000000033306690738755,1851,4819,3415,False
89,89_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,4045,487,646,True
90,90_0,COMPLETED,SOBOL,0.410000000000000031086244689504,38.000000000000000000000000000000,0.770000000000000017763568394003,2570,2931,4649,False
91,91_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,355,2351,1917,True
92,92_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,680,3683,361,True
93,93_0,COMPLETED,SOBOL,0.560000000000000053290705182008,71.000000000000000000000000000000,0.950000000000000066613381477509,3504,1619,3079,False
94,94_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,5000,4301,1589,True
95,95_0,COMPLETED,SOBOL,0.330000000000000015543122344752,46.000000000000000000000000000000,0.739999999999999991118215802999,2155,985,4347,False
96,96_0,COMPLETED,SOBOL,0.330000000000000015543122344752,21.000000000000000000000000000000,0.530000000000000026645352591004,2033,3533,2671,False
97,97_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,4878,1772,145,True
98,98_0,COMPLETED,SOBOL,0.460000000000000019984014443253,45.000000000000000000000000000000,0.790000000000000035527136788005,3538,4148,3977,False
99,99_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,714,1134,1334,True
100,100_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,399,4978,1017,True
101,101_0,COMPLETED,SOBOL,0.330000000000000015543122344752,38.000000000000000000000000000000,0.440000000000000002220446049250,2614,324,3668,False
102,102_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,3933,3094,2329,True
103,103_0,COMPLETED,SOBOL,0.550000000000000044408920985006,60.000000000000000000000000000000,0.690000000000000057731597280508,1738,2192,4862,False
104,104_0,COMPLETED,SOBOL,0.479999999999999982236431605997,36.000000000000000000000000000000,0.330000000000000015543122344752,1394,3952,2134,False
105,105_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,4199,706,4433,True
106,106_0,COMPLETED,SOBOL,0.450000000000000011102230246252,35.000000000000000000000000000000,0.859999999999999986677323704498,3016,3340,901,False
107,107_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,231,1341,3160,True
108,108_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,1155,2509,4095,True
109,109_0,COMPLETED,SOBOL,0.540000000000000035527136788005,61.000000000000000000000000000000,0.979999999999999982236431605997,3332,2151,1842,False
110,110_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,4494,4391,2866,True
111,111_0,COMPLETED,SOBOL,0.510000000000000008881784197001,54.000000000000000000000000000000,0.979999999999999982236431605997,2339,286,575,False
112,112_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,2382,4643,4600,True
113,113_0,COMPLETED,SOBOL,0.470000000000000028865798640254,36.000000000000000000000000000000,0.270000000000000017763568394003,4537,78,1960,False
114,114_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,3220,2756,3295,True
115,115_0,COMPLETED,SOBOL,0.510000000000000008881784197001,41.000000000000000000000000000000,0.520000000000000017763568394003,1045,1939,771,False
116,116_0,COMPLETED,SOBOL,0.350000000000000033306690738755,22.000000000000000000000000000000,0.029999999999999998889776975375,110,3273,1703,False
117,117_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,2895,1441,4238,True
118,118_0,COMPLETED,SOBOL,0.479999999999999982236431605997,36.000000000000000000000000000000,0.979999999999999982236431605997,4233,3891,391,False
119,119_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,1426,811,3045,True
120,120_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,1693,2872,275,True
121,121_0,COMPLETED,SOBOL,0.560000000000000053290705182008,83.000000000000000000000000000000,0.979999999999999982236431605997,3887,2448,2536,False
122,122_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,2727,4761,1507,True
123,123_0,COMPLETED,SOBOL,0.390000000000000013322676295502,62.000000000000000000000000000000,0.250000000000000000000000000000,512,585,3809,False
124,124_0,COMPLETED,SOBOL,0.400000000000000022204460492503,32.000000000000000000000000000000,0.179999999999999993338661852249,837,4243,3490,False
125,125_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,3662,1083,1202,True
126,126_0,COMPLETED,SOBOL,0.489999999999999991118215802999,52.000000000000000000000000000000,0.950000000000000066613381477509,4843,3624,4718,False
127,127_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,1998,1716,2468,True
128,128_0,COMPLETED,SOBOL,0.309999999999999997779553950750,25.000000000000000000000000000000,0.400000000000000022204460492503,2017,4519,3546,False
129,129_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,4816,177,1141,True
130,130_0,COMPLETED,SOBOL,0.520000000000000017763568394003,64.000000000000000000000000000000,0.940000000000000057731597280508,3634,2655,4818,False
131,131_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,853,2065,2373,True
132,132_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,534,3387,180,True
133,133_0,COMPLETED,SOBOL,0.510000000000000008881784197001,46.000000000000000000000000000000,0.979999999999999982236431605997,2713,1313,2636,False
134,134_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,3877,4021,1446,True
135,135_0,COMPLETED,SOBOL,0.540000000000000035527136788005,84.000000000000000000000000000000,0.619999999999999995559107901499,1716,695,3865,False
136,136_0,COMPLETED,SOBOL,0.510000000000000008881784197001,52.000000000000000000000000000000,0.440000000000000002220446049250,1416,3007,1564,False
137,137_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,4255,2337,4372,True
138,138_0,COMPLETED,SOBOL,0.429999999999999993338661852249,24.000000000000000000000000000000,0.579999999999999960031971113494,2917,4869,374,False
139,139_0,COMPLETED,SOBOL,0.320000000000000006661338147751,9.000000000000000000000000000000,0.000000000000000000000000000000,96,452,3067,True
140,140_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,1017,4137,4622,True
141,141_0,COMPLETED,SOBOL,0.579999999999999960031971113494,103.000000000000000000000000000000,1.000000000000000000000000000000,3235,1204,1943,False
142,142_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,4556,3506,3429,True
143,143_0,COMPLETED,SOBOL,0.450000000000000011102230246252,26.000000000000000000000000000000,1.000000000000000000000000000000,2356,1820,632,False
144,144_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,2320,3713,4195,True
145,145_0,COMPLETED,SOBOL,0.589999999999999968913755310496,79.000000000000000000000000000000,0.989999999999999991118215802999,4520,1568,1747,False
146,146_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,3359,4350,2922,True
147,147_0,COMPLETED,SOBOL,0.600000000000000088817841970013,81.000000000000000000000000000000,0.950000000000000066613381477509,1140,957,514,False
148,148_0,COMPLETED,SOBOL,0.350000000000000033306690738755,27.000000000000000000000000000000,0.040000000000000000832667268469,210,4770,2073,False
149,149_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,3030,518,4489,True
150,150_0,COMPLETED,SOBOL,0.540000000000000035527136788005,49.000000000000000000000000000000,0.989999999999999991118215802999,4210,2902,806,False
151,151_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,1371,2398,3260,True
152,152_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,1749,3765,1000,True
153,153_0,COMPLETED,SOBOL,0.560000000000000053290705182008,83.000000000000000000000000000000,0.969999999999999973354647408996,3910,917,3690,False
154,154_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,2592,3126,2190,True
155,155_0,COMPLETED,SOBOL,0.429999999999999993338661852249,51.000000000000000000000000000000,0.190000000000000002220446049250,413,1530,4996,False
156,156_0,COMPLETED,SOBOL,0.460000000000000019984014443253,38.000000000000000000000000000000,0.260000000000000008881784197001,742,2706,2805,False
157,157_0,COMPLETED,SOBOL,0.320000000000000006661338147751,108.000000000000000000000000000000,0.000000000000000000000000000000,3523,1970,6,True
158,158_0,COMPLETED,SOBOL,0.489999999999999991118215802999,48.000000000000000000000000000000,0.920000000000000039968028886506,4859,4575,3999,False
159,159_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,2060,87,1317,True
160,160_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,2172,2557,417,True
161,161_0,COMPLETED,SOBOL,0.560000000000000053290705182008,79.000000000000000000000000000000,0.979999999999999982236431605997,4971,2124,3018,False
162,162_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,3479,4421,1689,True
163,163_0,COMPLETED,SOBOL,0.300000000000000044408920985006,30.000000000000000000000000000000,0.040000000000000000832667268469,698,235,4252,False
164,164_0,COMPLETED,SOBOL,0.380000000000000004440892098501,22.000000000000000000000000000000,0.089999999999999996669330926125,379,3923,3320,False
165,165_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,2558,753,746,True
166,166_0,COMPLETED,SOBOL,0.520000000000000017763568394003,64.000000000000000000000000000000,0.930000000000000048849813083507,4032,3290,4588,False
167,167_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,1871,1372,1973,True
168,168_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,1259,4928,4704,True
169,169_0,COMPLETED,SOBOL,0.560000000000000053290705182008,168.000000000000000000000000000000,1.000000000000000000000000000000,4097,354,2482,False
170,170_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,3074,3067,3516,True
171,171_0,COMPLETED,SOBOL,0.419999999999999984456877655248,18.000000000000000000000000000000,0.110000000000000000555111512313,254,2240,1175,False
172,172_0,COMPLETED,SOBOL,0.479999999999999982236431605997,38.000000000000000000000000000000,0.309999999999999997779553950750,1174,3565,1495,False
173,173_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,3393,1722,3822,True
174,174_0,COMPLETED,SOBOL,0.470000000000000028865798640254,47.000000000000000000000000000000,1.000000000000000000000000000000,4398,4195,300,False
175,175_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,2198,1106,2511,True
176,176_0,COMPLETED,SOBOL,0.390000000000000013322676295502,23.000000000000000000000000000000,0.560000000000000053290705182008,2478,4290,2313,False
177,177_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,4678,1054,4878,True
178,178_0,COMPLETED,SOBOL,0.470000000000000028865798640254,31.000000000000000000000000000000,0.839999999999999968913755310496,3201,3655,1041,False
179,179_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,983,1667,3645,True
180,180_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,52,2844,3961,True
181,181_0,COMPLETED,SOBOL,0.500000000000000000000000000000,31.000000000000000000000000000000,0.969999999999999973354647408996,2873,2497,1349,False
182,182_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,4367,4711,2694,True
183,183_0,COMPLETED,SOBOL,0.609999999999999986677323704498,119.000000000000000000000000000000,0.989999999999999991118215802999,1529,615,122,False
184,184_0,COMPLETED,SOBOL,0.520000000000000017763568394003,47.000000000000000000000000000000,0.460000000000000019984014443253,1594,3224,2890,False
185,185_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,3755,1472,552,True
186,186_0,COMPLETED,SOBOL,0.390000000000000013322676295502,30.000000000000000000000000000000,0.650000000000000022204460492503,2747,3862,4078,False
187,187_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,568,858,1858,True
188,188_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,897,4672,924,True
189,189_0,COMPLETED,SOBOL,0.320000000000000006661338147751,15.000000000000000000000000000000,0.000000000000000000000000000000,3678,28,3138,False
190,190_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,4704,2804,2118,True
191,191_0,COMPLETED,SOBOL,0.570000000000000062172489379009,74.000000000000000000000000000000,0.810000000000000053290705182008,1904,1912,4448,False
192,192_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,1937,3343,1892,True
193,193_0,COMPLETED,SOBOL,0.570000000000000062172489379009,95.000000000000000000000000000000,0.979999999999999982236431605997,4737,1357,4669,False
194,194_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,3714,3977,703,True
195,195_0,COMPLETED,SOBOL,0.479999999999999982236431605997,71.000000000000000000000000000000,0.489999999999999991118215802999,932,739,3363,False
196,196_0,COMPLETED,SOBOL,0.429999999999999993338661852249,34.000000000000000000000000000000,0.130000000000000004440892098501,613,4397,4306,False
197,197_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,2793,299,1635,True
198,198_0,COMPLETED,SOBOL,0.540000000000000035527136788005,59.000000000000000000000000000000,0.969999999999999973354647408996,3798,2532,3113,False
199,199_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,1637,2187,323,True
200,200_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,1493,4171,2604,True
201,201_0,COMPLETED,SOBOL,0.600000000000000088817841970013,90.000000000000000000000000000000,0.989999999999999991118215802999,4332,1170,206,False
