trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
153,153_0,COMPLETED,SOBOL,0.059999999999999997779553950750,12556.000000000000000000000000000000,0.000000000000000000000000000000,3164,3597,0.282116916064172995604053539864,0.801762555900961126909010090458,str\(\'kl\'\),0.060565025722607974956179788251,True
154,154_0,COMPLETED,SOBOL,0.059999999999999997779553950750,3060.000000000000000000000000000000,0.000000000000000000000000000000,4793,1643,0.785226194113492925730213300994,0.180509299047291266182568847398,str\(\'kl\'\),0.081563461413606999639291927906,False
155,155_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2315.000000000000000000000000000000,0.000000000000000000000000000000,1662,4619,0.160935263305902492847465623527,0.617027010558173105714274697675,str\(\'intersection\'\),0.027052406333386902481663582876,True
156,156_0,COMPLETED,SOBOL,0.050000000000000002775557561563,1880.000000000000000000000000000000,0.000000000000000000000000000000,2325,2485,0.408937236936762926742261470281,0.681301282919943296256803932920,str\(\'intersection\'\),0.034244043380022050337974093281,False
157,157_0,FAILED,SOBOL,,,,4209,3893,0.533268548699095790155411123123,0.120125879792496559339554096368,str\(\'kl\'\),0.077492080358788378857681777845,True
158,158_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2045.000000000000000000000000000000,0.000000000000000000000000000000,2577,851,0.038987976295873520704571291162,0.990757295602932575029342388007,str\(\'kl\'\),0.098462623758241538118873847907,False
159,159_0,COMPLETED,SOBOL,0.059999999999999997779553950750,3585.000000000000000000000000000000,0.000000000000000000000000000000,696,2874,0.911561121268197882550055055617,0.304796794209629295924202097012,str\(\'intersection\'\),0.010240704789757729478716363758,True
160,160_0,COMPLETED,SOBOL,0.059999999999999997779553950750,5572.000000000000000000000000000000,0.000000000000000000000000000000,778,2276,0.617581378567963801273776880407,0.232657378945499648814632109861,str\(\'kl\'\),0.029320742366835475523068055281,False
161,161_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2371.000000000000000000000000000000,0.000000000000000000000000000000,2650,3987,0.492291637469083054323704118360,0.544396909231320003108578475803,str\(\'intersection\'\),0.082415252625942236885947522751,True
162,162_0,COMPLETED,SOBOL,0.050000000000000002775557561563,3580.000000000000000000000000000000,0.010000000000000000208166817117,4126,629,0.995892860069870988759532792756,0.406673171071335659565448850117,str\(\'intersection\'\),0.058385947570204745071809071533,False
