trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
95,95_0,COMPLETED,SOBOL,0.680000000000000048849813083507,78.000000000000000000000000000000,0.979999999999999982236431605997,4936,450,0.121512694422155620443959378463,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
96,96_0,COMPLETED,SOBOL,0.550000000000000044408920985006,14.000000000000000000000000000000,0.410000000000000031086244689504,4872,4428,0.286837048191577181910361105110,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
97,97_0,COMPLETED,SOBOL,0.589999999999999968913755310496,18.000000000000000000000000000000,0.369999999999999995559107901499,1097,2222,0.605209731537848738547324956016,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
98,98_0,COMPLETED,SOBOL,0.579999999999999960031971113494,83.000000000000000000000000000000,0.450000000000000011102230246252,1781,2679,0.031551589541137216310406898856,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
99,99_0,COMPLETED,SOBOL,0.650000000000000022204460492503,40.000000000000000000000000000000,0.989999999999999991118215802999,3018,511,0.829307701341807868011812843179,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
100,100_0,COMPLETED,SOBOL,0.550000000000000044408920985006,16.000000000000000000000000000000,0.570000000000000062172489379009,3409,3552,0.662270894797518883123643718136,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
101,101_0,COMPLETED,SOBOL,0.540000000000000035527136788005,13.000000000000000000000000000000,0.959999999999999964472863211995,2185,759,0.477357117148116238958266421832,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
102,102_0,COMPLETED,SOBOL,0.540000000000000035527136788005,14.000000000000000000000000000000,0.020000000000000000416333634234,251,4342,0.901964518135413562127666864399,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
103,103_0,COMPLETED,SOBOL,0.589999999999999968913755310496,25.000000000000000000000000000000,0.890000000000000013322676295502,4015,1510,0.206476004963740716879883052570,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
104,104_0,COMPLETED,SOBOL,0.579999999999999960031971113494,27.000000000000000000000000000000,0.830000000000000071054273576010,4230,2855,0.949793346621096157278429927828,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
