trial_index,arm_name,trial_status,generation_method,n_samples,threshold,outlier_detector_kwargs
224,224_0,FAILED,Sobol,981,0.756781069375574766411318705650,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
225,225_0,FAILED,Sobol,861,0.355553505383431944775196598130,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
226,226_0,FAILED,Sobol,855,0.439388083294034059722577012508,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
227,227_0,FAILED,Sobol,520,0.662938530929386704571015798138,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
228,228_0,FAILED,Sobol,355,0.548539000004530041820771657513,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
229,229_0,FAILED,Sobol,122,0.505367809906601905822753906250,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
230,230_0,FAILED,Sobol,611,0.437106199003756079601856754380,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
231,231_0,FAILED,Sobol,336,0.555034992285072803497314453125,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
232,232_0,FAILED,Sobol,368,0.534264059551060266350930305634,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
233,233_0,FAILED,Sobol,497,0.590715021267533391124970876263,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
234,234_0,FAILED,Sobol,739,0.405676677264273199963184879380,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
235,235_0,FAILED,Sobol,424,0.389260948449373311852639290009,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
236,236_0,FAILED,Sobol,483,0.374007545970380328448356976878,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
237,237_0,FAILED,Sobol,651,0.627444817684590816497802734375,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
238,238_0,FAILED,Sobol,610,0.461238511279225382732960270005,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
239,239_0,FAILED,Sobol,930,0.426185472123324915472153406881,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
240,240_0,FAILED,Sobol,729,0.524287975952029361437212173769,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
241,241_0,FAILED,Sobol,553,0.755257362872362225658662282513,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
242,242_0,FAILED,Sobol,996,0.300076848827302455902099609375,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
243,243_0,FAILED,Sobol,600,0.714154516905546321581255142519,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
244,244_0,FAILED,Sobol,271,0.650303640030324592302690689394,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
245,245_0,FAILED,Sobol,598,0.257946706190705310479671652502,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
246,246_0,FAILED,Sobol,536,0.608919972926378338939912282513,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
247,247_0,FAILED,Sobol,608,0.348075859248638153076171875000,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
248,248_0,FAILED,Sobol,376,0.742101768031716346740722656250,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
249,249_0,FAILED,Sobol,948,0.598883176967501706933205696259,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
250,250_0,FAILED,Sobol,178,0.325207085348665714263916015625,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
251,251_0,FAILED,Sobol,349,0.414279424585402067382489121883,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
252,252_0,FAILED,Sobol,759,0.603033376298844903118379079388,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
253,253_0,FAILED,Sobol,388,0.706429805234074725817094986269,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
254,254_0,FAILED,Sobol,851,0.532574369013309567577607595013,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
255,255_0,FAILED,Sobol,328,0.425964134559035367821877571259,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
256,256_0,FAILED,Sobol,861,0.758536881394684447954546158144,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
257,257_0,FAILED,Sobol,145,0.376435341313481330871582031250,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
258,258_0,FAILED,Sobol,764,0.521075460687279834459673111269,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
259,259_0,FAILED,Sobol,342,0.575295750983059406280517578125,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
260,260_0,FAILED,Sobol,383,0.342856634221971101617043586884,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
261,261_0,FAILED,Sobol,325,0.699624954350292815874468033144,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
262,262_0,FAILED,Sobol,873,0.230822541750967530349569756254,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
263,263_0,FAILED,Sobol,465,0.712152404338121547411333267519,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
264,264_0,FAILED,Sobol,725,0.250280494056642099920395594381,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
265,265_0,FAILED,Sobol,305,0.434982349909842080926125618134,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
266,266_0,FAILED,Sobol,130,0.245921016484498988763363058752,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
267,267_0,FAILED,Sobol,729,0.393400531262159347534179687500,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
268,268_0,FAILED,Sobol,645,0.362850481830537363592270594381,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
269,269_0,FAILED,Sobol,525,0.465012819692492529455307703756,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
270,270_0,FAILED,Sobol,588,0.641851675324142112444292251894,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
271,271_0,FAILED,Sobol,815,0.281813335046172175335499332505,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
272,272_0,FAILED,Sobol,783,0.577442964911460965282685720013,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
273,273_0,FAILED,Sobol,363,0.655561541952192849969094368134,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
274,274_0,FAILED,Sobol,283,0.517132455296814508294289680634,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
275,275_0,FAILED,Sobol,430,0.676415261067450090948227625631,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
276,276_0,FAILED,Sobol,451,0.215681814961135392971769420001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
277,277_0,FAILED,Sobol,322,0.437132625468075297625603070628,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
278,278_0,FAILED,Sobol,777,0.722196975350380077074419205019,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
279,279_0,FAILED,Sobol,240,0.451853502169251464160026898753,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
280,280_0,FAILED,Sobol,232,0.302638783678412459643425336253,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
281,281_0,FAILED,Sobol,560,0.266644989326596304479721766256,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
282,282_0,FAILED,Sobol,240,0.217392202094197295458855023753,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
283,283_0,FAILED,Sobol,879,0.414914834871888182910026898753,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
284,284_0,FAILED,Sobol,450,0.795918723382055937065615580650,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
285,285_0,FAILED,Sobol,618,0.479510277323424882744973274384,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
286,286_0,FAILED,Sobol,909,0.598278306983411445330034439394,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
287,287_0,FAILED,Sobol,546,0.573150656558573334820039235638,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
288,288_0,FAILED,Sobol,531,0.619128291681408926550034266256,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
289,289_0,FAILED,Sobol,918,0.288194505870342287945362613755,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
290,290_0,FAILED,Sobol,952,0.210336304269731044769287109375,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
291,291_0,FAILED,Sobol,231,0.783486924320459410253647547506,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
292,292_0,FAILED,Sobol,879,0.712447399273514747619628906250,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
293,293_0,FAILED,Sobol,932,0.667958297394216193865190689394,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
294,294_0,FAILED,Sobol,634,0.200407732091844092980892355627,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
295,295_0,FAILED,Sobol,856,0.560133112780749842229965906881,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
296,296_0,FAILED,Sobol,811,0.773858068324625669731631205650,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
297,297_0,FAILED,Sobol,900,0.343331405892968177795410156250,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
298,298_0,FAILED,Sobol,642,0.434644797816872652251873887508,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
299,299_0,FAILED,Sobol,426,0.325968330353498481066765180003,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
300,300_0,FAILED,Sobol,703,0.384301302023231983184814453125,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
301,301_0,FAILED,Sobol,912,0.650819401443004652563217860006,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
302,302_0,FAILED,Sobol,171,0.262243187054991722106933593750,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
303,303_0,FAILED,Sobol,653,0.459808878228068373950065961253,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
304,304_0,FAILED,Sobol,101,0.563335202634334564208984375000,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
305,305_0,FAILED,Sobol,917,0.749282802641391798559311610006,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
306,306_0,FAILED,Sobol,872,0.451396233029663584979118695628,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
307,307_0,FAILED,Sobol,801,0.518124062381684846734231086884,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
308,308_0,FAILED,Sobol,503,0.292883911356329962316635828756,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
309,309_0,FAILED,Sobol,919,0.585645446181297435472856705019,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
310,310_0,FAILED,Sobol,742,0.561891973577439918230425064394,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
311,311_0,FAILED,Sobol,457,0.670912453904747962951660156250,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
312,312_0,FAILED,Sobol,997,0.215846801549196248837247935626,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
313,313_0,FAILED,Sobol,841,0.618141790293157189495332204388,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
314,314_0,FAILED,Sobol,726,0.350962882302701506542774723130,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
315,315_0,FAILED,Sobol,402,0.309008702076971564220997379380,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
316,316_0,FAILED,Sobol,746,0.236293892189860355035335715002,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
317,317_0,FAILED,Sobol,532,0.410346255637705381591473496883,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
318,318_0,FAILED,Sobol,185,0.579667522013187497265107595013,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
319,319_0,FAILED,Sobol,157,0.338533764332532904894890180003,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
320,320_0,FAILED,Sobol,879,0.673053561896085783544663172506,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
321,321_0,FAILED,Sobol,454,0.248302904702723037377865011877,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
322,322_0,FAILED,Sobol,832,0.675500754639506428844697438763,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
323,323_0,FAILED,Sobol,553,0.519020059891045160149758430634,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
324,324_0,FAILED,Sobol,180,0.270536156557500406805161219381,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
325,325_0,FAILED,Sobol,474,0.710158378072083040777329188131,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
326,326_0,FAILED,Sobol,783,0.299001001380383990557731976878,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
327,327_0,FAILED,Sobol,696,0.531901448033750057220458984375,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
328,328_0,FAILED,Sobol,963,0.595450395904481455389145594381,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
329,329_0,FAILED,Sobol,707,0.467430916056036982464405582505,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
330,330_0,FAILED,Sobol,733,0.707180099003017037517793141888,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
331,331_0,FAILED,Sobol,153,0.431193964369595117425149055634,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
332,332_0,FAILED,Sobol,894,0.535563790984451837395852180634,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
333,333_0,FAILED,Sobol,727,0.410680287331342763756936165009,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
334,334_0,FAILED,Sobol,452,0.378942190296947978289665570628,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
335,335_0,FAILED,Sobol,972,0.648693872056901543743379079388,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
336,336_0,FAILED,Sobol,187,0.523117349296808309411233040009,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
337,337_0,FAILED,Sobol,172,0.690286274254322096410874110006,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
338,338_0,FAILED,Sobol,390,0.667115968652069568634033203125,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
339,339_0,FAILED,Sobol,408,0.410211152210831708764260383759,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
340,340_0,FAILED,Sobol,381,0.394355718418955836224171207505,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
341,341_0,FAILED,Sobol,545,0.503570962324738635729204361269,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
342,342_0,FAILED,Sobol,365,0.273291187547147318426254969381,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
343,343_0,FAILED,Sobol,317,0.234083471447229407580437055003,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
344,344_0,FAILED,Sobol,617,0.719156850129365921020507812500,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
345,345_0,FAILED,Sobol,529,0.577848135493695735931396484375,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
346,346_0,FAILED,Sobol,864,0.698087493143975779119614344381,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
347,347_0,FAILED,Sobol,165,0.252464387193322203906120648753,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
348,348_0,FAILED,Sobol,629,0.724056616798043339855439626263,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
349,349_0,FAILED,Sobol,269,0.631367346644401639110810720013,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
350,350_0,FAILED,Sobol,197,0.505528827384114309850815516256,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
351,351_0,FAILED,Sobol,583,0.691889042221009775701645594381,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
352,352_0,FAILED,Sobol,379,0.760297506861388860954775736900,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
353,353_0,FAILED,Sobol,687,0.516696743294596805284868423769,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
354,354_0,FAILED,Sobol,382,0.497154390811920199322315738755,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
355,355_0,FAILED,Sobol,801,0.497111125662922925805276008759,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
356,356_0,FAILED,Sobol,857,0.287037914991378817486378238755,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
357,357_0,FAILED,Sobol,158,0.247723710164427790569874332505,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
358,358_0,FAILED,Sobol,256,0.545679247751832074975197883759,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
359,359_0,FAILED,Sobol,407,0.494320031814277249804234770636,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
360,360_0,FAILED,Sobol,149,0.493046739138662870605145371883,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
361,361_0,FAILED,Sobol,619,0.733067501336336135864257812500,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
362,362_0,FAILED,Sobol,230,0.612553518451750322881821375631,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
363,363_0,FAILED,Sobol,193,0.237657734006643306390316183752,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
364,364_0,FAILED,Sobol,888,0.459280305355787343835061165009,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
365,365_0,FAILED,Sobol,748,0.331737745739519640508774500631,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
366,366_0,FAILED,Sobol,488,0.237682453356683254241943359375,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
367,367_0,FAILED,Sobol,802,0.674254230409860655370835047506,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
368,368_0,FAILED,Sobol,646,0.442824408225715226983254524384,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
369,369_0,FAILED,Sobol,646,0.384683835878968261035026898753,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
370,370_0,FAILED,Sobol,471,0.789128113910555928356416188763,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
371,371_0,FAILED,Sobol,555,0.327005086280405588006203743134,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
372,372_0,FAILED,Sobol,550,0.366482739336788654327392578125,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
373,373_0,FAILED,Sobol,585,0.370217301882803440093994140625,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
374,374_0,FAILED,Sobol,475,0.474410766549408502434914680634,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
375,375_0,FAILED,Sobol,773,0.252196141146123431475700726878,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
376,376_0,FAILED,Sobol,163,0.546095368452370166778564453125,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
377,377_0,FAILED,Sobol,616,0.738553756475448741625200455019,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
378,378_0,FAILED,Sobol,165,0.251733918860554739538315516256,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
379,379_0,FAILED,Sobol,653,0.242423718795180348495321709379,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
380,380_0,FAILED,Sobol,293,0.673527517728507607586152516888,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
381,381_0,FAILED,Sobol,803,0.645992820523679345257050954388,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
382,382_0,FAILED,Sobol,429,0.762786987982690511955752299400,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
383,383_0,FAILED,Sobol,733,0.336804827488958902215188118134,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
384,384_0,FAILED,Sobol,304,0.668298180215060710906982421875,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
385,385_0,FAILED,Sobol,717,0.371971347555518194738510828756,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
386,386_0,FAILED,Sobol,122,0.565136517211794919823830696259,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
387,387_0,FAILED,Sobol,779,0.739110486395657240166201518150,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
388,388_0,FAILED,Sobol,965,0.308365264721214782372982199377,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
389,389_0,FAILED,Sobol,442,0.218865443952381610870361328125,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
390,390_0,FAILED,Sobol,601,0.385384315438568658684914680634,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
391,391_0,FAILED,Sobol,981,0.654621855728328316814668141888,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
392,392_0,FAILED,Sobol,975,0.300050192140042804034294476878,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
393,393_0,FAILED,Sobol,937,0.544817086867988242815386001894,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
394,394_0,FAILED,Sobol,212,0.452497425675392195287827235006,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
395,395_0,FAILED,Sobol,551,0.408152914419770307397072883759,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
396,396_0,FAILED,Sobol,151,0.346415938995778605047348719381,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
397,397_0,FAILED,Sobol,796,0.634173620678484484258774500631,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
398,398_0,FAILED,Sobol,822,0.650513455830514564226518814394,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
399,399_0,FAILED,Sobol,507,0.735926717147231235216509048769,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
400,400_0,FAILED,Sobol,719,0.426705602183938048632683148753,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
401,401_0,FAILED,Sobol,591,0.759273592568934008184555750631,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
402,402_0,FAILED,Sobol,803,0.405062354728579543383659711253,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
403,403_0,FAILED,Sobol,754,0.492333611287176675652688118134,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
404,404_0,FAILED,Sobol,450,0.608040524087846367962129079388,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
405,405_0,FAILED,Sobol,419,0.439107970148325033044045540009,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
406,406_0,FAILED,Sobol,776,0.394172038510441802294792523753,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
407,407_0,FAILED,Sobol,271,0.759929446317255674614443705650,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
408,408_0,FAILED,Sobol,912,0.239982141368091123068140291252,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
409,409_0,FAILED,Sobol,664,0.248920425772666958907919365629,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
410,410_0,FAILED,Sobol,385,0.276853819377720355987548828125,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
411,411_0,FAILED,Sobol,858,0.437795399874448820654038172506,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
412,412_0,FAILED,Sobol,104,0.734395899996161505285385828756,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
413,413_0,FAILED,Sobol,368,0.236181135475635545217798494377,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
414,414_0,FAILED,Sobol,641,0.485900776088237840166783598761,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
415,415_0,FAILED,Sobol,596,0.506536139920353956078713508759,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
416,416_0,FAILED,Sobol,327,0.386660627834498948907082649384,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
417,417_0,FAILED,Sobol,823,0.382830231077969096453728070628,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
418,418_0,FAILED,Sobol,897,0.495579546876251775255894926886,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
419,419_0,FAILED,Sobol,618,0.252156997099518775939941406250,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
420,420_0,FAILED,Sobol,522,0.267531931027770064623894086253,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
421,421_0,FAILED,Sobol,941,0.217075613699853425808683482501,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
422,422_0,FAILED,Sobol,694,0.639991718716919510967500173138,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
423,423_0,FAILED,Sobol,777,0.592920134589076108788674446259,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
424,424_0,FAILED,Sobol,278,0.409500041045248563964520371883,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
425,425_0,FAILED,Sobol,979,0.581946117244660943157441579388,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
426,426_0,FAILED,Sobol,533,0.297230855748057409826401453756,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
427,427_0,FAILED,Sobol,921,0.775272590480744927532441579388,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
428,428_0,FAILED,Sobol,823,0.724037810601294129497773610638,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
429,429_0,FAILED,Sobol,286,0.745844614692032337188720703125,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
430,430_0,FAILED,Sobol,196,0.354058704711496863293263004380,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
431,431_0,FAILED,Sobol,829,0.293239602446556113513054242503,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
432,432_0,FAILED,Sobol,550,0.729584271274507090154770594381,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
433,433_0,FAILED,Sobol,592,0.786756449937820567797075455019,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
434,434_0,FAILED,Sobol,214,0.549613650515675677965532486269,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
435,435_0,FAILED,Sobol,931,0.764239457249641596092715190025,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
436,436_0,FAILED,Sobol,475,0.603513058088719911431496711884,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
437,437_0,FAILED,Sobol,443,0.531692948192358016967773437500,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
438,438_0,FAILED,Sobol,819,0.614307720586657612926728688763,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
439,439_0,FAILED,Sobol,553,0.633091417513787835247285329388,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
440,440_0,FAILED,Sobol,809,0.717380686290562286089311783144,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
441,441_0,FAILED,Sobol,809,0.300925390794873237609863281250,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
442,442_0,FAILED,Sobol,337,0.246112938039004830459433037504,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
443,443_0,FAILED,Sobol,524,0.267372513934969913140804465002,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
444,444_0,FAILED,Sobol,200,0.289871250279247760772705078125,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
445,445_0,FAILED,Sobol,174,0.472907101176679167675587223130,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
446,446_0,FAILED,Sobol,801,0.567278227582573957299416633759,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
447,447_0,FAILED,Sobol,375,0.348237552866339727941635828756,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
448,448_0,FAILED,Sobol,161,0.541248454712331295013427734375,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
