trial_index,arm_name,trial_status,generation_method,result,n_reference_samples,recent_samples_proportion,threshold
300,300_0,COMPLETED,BoTorch,0.250688615533043890337694392656,50,0.828624249929255540791928069666,0.597374754398358520646183933422
301,301_0,COMPLETED,BoTorch,0.251918716835504152840030656080,50,0.433667399807162401437210519362,0.500000000000000000000000000000
302,49_0,COMPLETED,BoTorch,0.251339845634346303882011852693,50,1.000000000000000000000000000000,0.500000000000000000000000000000
303,49_0,COMPLETED,BoTorch,0.251339845634346303882011852693,50,1.000000000000000000000000000000,0.500000000000000000000000000000
304,304_0,COMPLETED,BoTorch,0.254131693198263342026166355936,51,0.514381740116149455133154333453,0.725166554925076756177304559969
305,305_0,COMPLETED,BoTorch,0.261857211770381126392237547407,89,0.426329301492391232741852036270,0.500000000000000000000000000000
306,49_0,COMPLETED,BoTorch,0.251356729377713472572963837592,50,1.000000000000000000000000000000,0.500000000000000000000000000000
307,307_0,COMPLETED,BoTorch,0.272392667631451979026735443767,128,0.393594465497881240700905891572,0.660716956108808539660515180003
308,49_0,COMPLETED,BoTorch,0.251382054992764114587089352426,50,1.000000000000000000000000000000,0.500000000000000000000000000000
309,309_0,COMPLETED,BoTorch,0.252257597684515166847063483146,50,0.456351340070217048605627496727,0.500000000000000000000000000000
310,310_0,COMPLETED,BoTorch,0.251529184756391743782444336830,50,0.443011532699750909536362541985,0.500000000000000000000000000000
311,311_0,COMPLETED,BoTorch,0.251039556198745739123978637508,50,0.427438063722970662539069053310,0.500000000000000000000000000000
312,312_0,COMPLETED,BoTorch,0.251957308248914602089030267962,50,0.410750494790746767392874971847,0.500000000000000000000000000000
313,49_0,COMPLETED,BoTorch,0.251384466956102281542939635983,50,1.000000000000000000000000000000,0.500000000000000000000000000000
314,49_0,COMPLETED,BoTorch,0.251430294259527231659490098536,50,1.000000000000000000000000000000,0.500000000000000000000000000000
315,315_0,COMPLETED,BoTorch,0.253857935359382502760183797363,58,0.578571700250729792358583836176,0.558180085475421750018654165615
316,49_0,COMPLETED,BoTorch,0.251335021707670080992613748094,50,1.000000000000000000000000000000,0.500000000000000000000000000000
317,317_0,COMPLETED,BoTorch,0.251372407139411446763688218198,50,1.000000000000000000000000000000,0.528079923473708134906701161526
318,49_0,COMPLETED,BoTorch,0.251442354076218066438741516322,50,1.000000000000000000000000000000,0.500000000000000000000000000000
319,49_0,COMPLETED,BoTorch,0.251386878919440448498789919540,50,1.000000000000000000000000000000,0.500000000000000000000000000000
320,49_0,COMPLETED,BoTorch,0.251567776169802193031443948712,50,1.000000000000000000000000000000,0.500000000000000000000000000000
321,49_0,COMPLETED,BoTorch,0.251362759286058889962589546485,50,1.000000000000000000000000000000,0.500000000000000000000000000000
322,49_0,COMPLETED,BoTorch,0.251321755909310162735437188530,50,1.000000000000000000000000000000,0.500000000000000000000000000000
323,49_0,COMPLETED,BoTorch,0.251402556681138422689514300146,50,1.000000000000000000000000000000,0.500000000000000000000000000000
324,49_0,COMPLETED,BoTorch,0.251402556681138422689514300146,50,1.000000000000000000000000000000,0.500000000000000000000000000000
325,49_0,COMPLETED,BoTorch,0.251431500241196315137415240315,50,1.000000000000000000000000000000,0.500000000000000000000000000000
326,49_0,COMPLETED,BoTorch,0.251423058369512730791939247865,50,1.000000000000000000000000000000,0.500000000000000000000000000000
327,49_0,COMPLETED,BoTorch,0.251436324167872649049115807429,50,1.000000000000000000000000000000,0.500000000000000000000000000000
328,49_0,COMPLETED,BoTorch,0.251452001929570623239840188035,50,1.000000000000000000000000000000,0.500000000000000000000000000000
329,329_0,COMPLETED,BoTorch,0.251575012059816693898994799383,50,1.000000000000000000000000000000,0.572794482800278115242065268831
330,49_0,COMPLETED,BoTorch,0.251353111432706222139188412257,50,1.000000000000000000000000000000,0.500000000000000000000000000000
331,49_0,COMPLETED,BoTorch,0.251351905451037138661263270478,50,1.000000000000000000000000000000,0.500000000000000000000000000000
332,332_0,COMPLETED,BoTorch,0.251541244573082467539393292100,50,1.000000000000000000000000000000,0.574189837261398050571870044223
333,49_0,COMPLETED,BoTorch,0.251320549927641079257512046752,50,1.000000000000000000000000000000,0.500000000000000000000000000000
334,49_0,COMPLETED,BoTorch,0.251320549927641079257512046752,50,1.000000000000000000000000000000,0.500000000000000000000000000000
335,335_0,COMPLETED,BoTorch,0.251882537385431759524578865239,50,0.377275544647041383150565252436,0.634693950816361818212385514926
336,336_0,COMPLETED,BoTorch,0.250826097443318851709648242831,50,0.347007360465096947876872945926,0.519107233024286407463421255670
337,49_0,COMPLETED,BoTorch,0.251362759286058889962589546485,50,1.000000000000000000000000000000,0.500000000000000000000000000000
338,49_0,COMPLETED,BoTorch,0.251362759286058889962589546485,50,1.000000000000000000000000000000,0.500000000000000000000000000000
339,49_0,COMPLETED,BoTorch,0.251374819102749613719538501755,50,1.000000000000000000000000000000,0.500000000000000000000000000000
340,49_0,COMPLETED,BoTorch,0.251373613121080530241613359976,50,1.000000000000000000000000000000,0.500000000000000000000000000000
341,49_0,COMPLETED,BoTorch,0.251472503617945042364567598270,50,1.000000000000000000000000000000,0.500000000000000000000000000000
342,342_0,COMPLETED,BoTorch,0.254166666666666651863693004998,52,0.705545808622103032270445055474,0.704248412788929578631780259457
343,49_0,COMPLETED,BoTorch,0.251486975397973933077366837097,50,1.000000000000000000000000000000,0.500000000000000000000000000000
344,49_0,COMPLETED,BoTorch,0.251413410516160173990840576153,50,1.000000000000000000000000000000,0.500000000000000000000000000000
345,49_0,COMPLETED,BoTorch,0.251432706222865398615340382094,50,1.000000000000000000000000000000,0.500000000000000000000000000000
346,49_0,COMPLETED,BoTorch,0.251409792571152923557065150817,50,1.000000000000000000000000000000,0.500000000000000000000000000000
347,49_0,COMPLETED,BoTorch,0.251976603955619826713530073903,50,1.000000000000000000000000000000,0.500000000000000000000000000000
348,49_0,COMPLETED,BoTorch,0.251390496864447698932565344876,50,1.000000000000000000000000000000,0.500000000000000000000000000000
349,349_0,COMPLETED,BoTorch,0.251390496864447698932565344876,50,0.326003987846205767198171088239,0.518536790089199506326167465886
350,49_0,COMPLETED,BoTorch,0.251363965267727973440514688264,50,1.000000000000000000000000000000,0.500000000000000000000000000000
351,49_0,COMPLETED,BoTorch,0.252080318379160672748184879310,50,1.000000000000000000000000000000,0.500000000000000000000000000000
352,49_0,COMPLETED,BoTorch,0.251356729377713472572963837592,50,1.000000000000000000000000000000,0.500000000000000000000000000000
353,353_0,COMPLETED,BoTorch,0.263311625663289916587928018998,91,0.407975186128169298171997070312,0.572589845489710591586174359691
354,49_0,COMPLETED,BoTorch,0.251379643029425947631239068869,50,1.000000000000000000000000000000,0.500000000000000000000000000000
355,49_0,COMPLETED,BoTorch,0.251312108055957494912036054302,50,1.000000000000000000000000000000,0.500000000000000000000000000000
356,49_0,COMPLETED,BoTorch,0.251397732754462088777813733032,50,1.000000000000000000000000000000,0.500000000000000000000000000000
357,49_0,RUNNING,BoTorch,,50,1.000000000000000000000000000000,0.500000000000000000000000000000
358,49_0,COMPLETED,BoTorch,0.251327785817655580125062897423,50,1.000000000000000000000000000000,0.500000000000000000000000000000
359,359_0,COMPLETED,BoTorch,0.251740231548480464240924447950,50,0.329808756082748955051897610247,0.520559175718262046039797041885
360,49_0,COMPLETED,BoTorch,0.251359141341051639528814121149,50,1.000000000000000000000000000000,0.500000000000000000000000000000
361,49_0,COMPLETED,BoTorch,0.251484563434635766121516553540,50,1.000000000000000000000000000000,0.500000000000000000000000000000
362,49_0,COMPLETED,BoTorch,0.251359141341051639528814121149,50,1.000000000000000000000000000000,0.500000000000000000000000000000
363,49_0,COMPLETED,BoTorch,0.251359141341051639528814121149,50,1.000000000000000000000000000000,0.500000000000000000000000000000
364,49_0,COMPLETED,BoTorch,0.251338639652677331426389173430,50,1.000000000000000000000000000000,0.500000000000000000000000000000
365,365_0,COMPLETED,BoTorch,0.251940424505547544420380745578,50,0.123631102168718656764134777859,0.544434961989420096450942310184
366,49_0,COMPLETED,BoTorch,0.251391702846116782410490486654,50,1.000000000000000000000000000000,0.500000000000000000000000000000
367,367_0,COMPLETED,BoTorch,0.268289917993246529448470028001,105,0.463625407312065362930297851562,0.708491245470941111150864344381
368,368_0,COMPLETED,BoTorch,0.250979257115291898294628936128,50,0.327889366115563185566372794710,0.519296617759852696671885041724
369,49_0,COMPLETED,BoTorch,0.251310902074288522456413375039,50,1.000000000000000000000000000000,0.500000000000000000000000000000
370,49_0,COMPLETED,BoTorch,0.251319343945971995779586904973,50,1.000000000000000000000000000000,0.500000000000000000000000000000
371,49_0,COMPLETED,BoTorch,0.251342257597684470837862136250,50,1.000000000000000000000000000000,0.500000000000000000000000000000
372,372_0,COMPLETED,BoTorch,0.250488422575976810158238095028,50,0.327738276475278145216663006067,0.519809992430224521164916495763
373,373_0,COMPLETED,BoTorch,0.251207187650747676421758569631,50,0.508438171343688405379168671061,0.556993980238750796551983057725
374,374_0,COMPLETED,BoTorch,0.253458755426917536901498806401,50,0.100000000000000005551115123126,0.753471114222934001958265071153
375,375_0,COMPLETED,BoTorch,0.251117945007235943144507928082,50,0.334445732391481342915540153626,0.520270660469996593100461268477
376,376_0,COMPLETED,BoTorch,0.251125180897250332989756316238,50,0.329865301027407964440385512717,0.520325837989092043756045313785
377,377_0,COMPLETED,BoTorch,0.255305113362276903110625880799,50,0.101262745368288289982139360745,0.752675319962081257330055450439
378,378_0,COMPLETED,BoTorch,0.252437288953207938924094833055,50,1.000000000000000000000000000000,0.566792399685001058173838828225
379,379_0,COMPLETED,BoTorch,0.253429811866859644453597866232,55,0.178471425268799055441348855311,0.606161984521895624844489702809
380,49_0,COMPLETED,BoTorch,0.251474915581283209320417881827,50,1.000000000000000000000000000000,0.500000000000000000000000000000
381,49_0,COMPLETED,BoTorch,0.251355523396044389095038695814,50,1.000000000000000000000000000000,0.500000000000000000000000000000
382,49_0,COMPLETED,BoTorch,0.251391702846116782410490486654,50,1.000000000000000000000000000000,0.500000000000000000000000000000
383,49_0,COMPLETED,BoTorch,0.251488181379643016555291978875,50,1.000000000000000000000000000000,0.500000000000000000000000000000
384,384_0,COMPLETED,BoTorch,0.252680897250361802264251309680,51,0.364245615345538786833401445620,0.672357374614316771754829460406
385,385_0,COMPLETED,BoTorch,0.252094790159189563460984118137,50,0.317564938543839048179506789893,0.518357216733121739515866011061
386,386_0,COMPLETED,BoTorch,0.251766763145200189732975104562,50,0.319892777414326423546242494922,0.519688492246499933457926090341
387,49_0,COMPLETED,BoTorch,0.251330197780993747080913180980,50,1.000000000000000000000000000000,0.500000000000000000000000000000
388,388_0,COMPLETED,BoTorch,0.259822720694645403760603130650,69,0.434382828883713267842381355877,0.683587023895084855418247116177
389,49_0,COMPLETED,BoTorch,0.251561746261456775641818239819,50,1.000000000000000000000000000000,0.500000000000000000000000000000
390,49_0,COMPLETED,BoTorch,0.251376025084418697197463643533,50,1.000000000000000000000000000000,0.500000000000000000000000000000
391,49_0,COMPLETED,BoTorch,0.251332609744331914036763464537,50,1.000000000000000000000000000000,0.500000000000000000000000000000
392,392_0,COMPLETED,BoTorch,0.251172214182344477606534383085,50,0.337347589695743688142925975626,0.524320934202875621465977928892
393,393_0,COMPLETED,BoTorch,0.254768451519536864857684577146,62,0.182018505036831701460187105113,0.508170366846027010687691927160
394,49_0,COMPLETED,BoTorch,0.251441148094548982960816374543,50,1.000000000000000000000000000000,0.500000000000000000000000000000
395,49_0,COMPLETED,BoTorch,0.251331403762662830558838322759,50,1.000000000000000000000000000000,0.500000000000000000000000000000
396,49_0,COMPLETED,BoTorch,0.251541244573082467539393292100,50,1.000000000000000000000000000000,0.500000000000000000000000000000
397,49_0,COMPLETED,BoTorch,0.251570188133140359987294232269,50,1.000000000000000000000000000000,0.500000000000000000000000000000
398,398_0,COMPLETED,BoTorch,0.250687409551374806859769250877,50,0.285710091236978769302368164062,0.523175721708685204092148524069
399,399_0,COMPLETED,BoTorch,0.251572600096478526943144515826,50,0.618499628454446837011460047506,0.513840959593653723302963953756
400,400_0,COMPLETED,BoTorch,0.278392426435118189864681426116,154,0.344786846604970609320162111544,0.557995953474535899552222417697
401,401_0,COMPLETED,BoTorch,0.263473227206946436496082242229,85,0.572245974186807893069328656566,0.536112042050808645932136187184
402,402_0,COMPLETED,BoTorch,0.251523154848046326392818627937,50,0.351960038269307884384318185766,0.524532149794632696071516875236
403,49_0,COMPLETED,BoTorch,0.251513506994693658569417493709,50,1.000000000000000000000000000000,0.500000000000000000000000000000
404,49_0,COMPLETED,BoTorch,0.251368789194404196329912792862,50,1.000000000000000000000000000000,0.500000000000000000000000000000
405,49_0,COMPLETED,BoTorch,0.251419440424505591380466285045,50,1.000000000000000000000000000000,0.500000000000000000000000000000
406,49_0,COMPLETED,BoTorch,0.251443560057887149916666658100,50,1.000000000000000000000000000000,0.500000000000000000000000000000
407,407_0,COMPLETED,BoTorch,0.265583695127834085170093203487,90,0.706029953047340175231738612638,0.740050616156303853188092034543
408,49_0,COMPLETED,BoTorch,0.251511095031355491613567210152,50,1.000000000000000000000000000000,0.500000000000000000000000000000
409,49_0,COMPLETED,BoTorch,0.251466473709599624974941889377,50,1.000000000000000000000000000000,0.500000000000000000000000000000
410,49_0,COMPLETED,BoTorch,0.251477327544621376276268165384,50,1.000000000000000000000000000000,0.500000000000000000000000000000
411,411_0,COMPLETED,BoTorch,0.251514712976362742047342635487,50,0.341099376161345446689665550366,0.524204401133920305788649329770
412,49_0,COMPLETED,BoTorch,0.251339845634346303882011852693,50,1.000000000000000000000000000000,0.500000000000000000000000000000
413,49_0,COMPLETED,BoTorch,0.251302460202604938110937382589,50,1.000000000000000000000000000000,0.500000000000000000000000000000
414,49_0,COMPLETED,BoTorch,0.251356729377713472572963837592,50,1.000000000000000000000000000000,0.500000000000000000000000000000
415,49_0,COMPLETED,BoTorch,0.251380849011095031109164210648,50,1.000000000000000000000000000000,0.500000000000000000000000000000
416,416_0,COMPLETED,BoTorch,0.250593342981186739670818042214,50,0.322582618416136168715269150198,0.525419156054855562842931249179
417,417_0,COMPLETED,BoTorch,0.251849975880366616642902499734,50,0.316867364915205451669777403367,0.524422635368591127935644635727
418,49_0,COMPLETED,BoTorch,0.251476121562952292798343023605,50,1.000000000000000000000000000000,0.500000000000000000000000000000
419,49_0,COMPLETED,BoTorch,0.251390496864447698932565344876,50,1.000000000000000000000000000000,0.500000000000000000000000000000
420,49_0,COMPLETED,BoTorch,0.251418234442836507902541143267,50,1.000000000000000000000000000000,0.500000000000000000000000000000
421,49_0,COMPLETED,BoTorch,0.251418234442836507902541143267,50,1.000000000000000000000000000000,0.500000000000000000000000000000
422,422_0,COMPLETED,BoTorch,0.251663048721659454720622761670,50,1.000000000000000000000000000000,0.582455746457651524217169480835
423,423_0,COMPLETED,BoTorch,0.254056922334780499461714953213,52,0.739283017293395960933821697836,0.705416982116536916969096182584
424,49_0,COMPLETED,BoTorch,0.251337433671008247948464031651,50,1.000000000000000000000000000000,0.500000000000000000000000000000
425,49_0,COMPLETED,BoTorch,0.251443560057887149916666658100,50,1.000000000000000000000000000000,0.500000000000000000000000000000
426,49_0,COMPLETED,BoTorch,0.251366377231066140396364971821,50,1.000000000000000000000000000000,0.500000000000000000000000000000
427,427_0,COMPLETED,BoTorch,0.252553063193439508715698593733,50,1.000000000000000000000000000000,0.577082589518987942867056517571
428,49_0,COMPLETED,BoTorch,0.251343463579353554315787278028,50,1.000000000000000000000000000000,0.500000000000000000000000000000
429,429_0,COMPLETED,BoTorch,0.252058610709117170145532327297,50,0.317865566343900729506799507362,0.524030044245835657790166806080
430,49_0,COMPLETED,BoTorch,0.251523154848046326392818627937,50,1.000000000000000000000000000000,0.500000000000000000000000000000
431,49_0,COMPLETED,BoTorch,0.251356729377713472572963837592,50,1.000000000000000000000000000000,0.500000000000000000000000000000
432,49_0,COMPLETED,BoTorch,0.251546068499758801451093859214,50,1.000000000000000000000000000000,0.500000000000000000000000000000
433,49_0,COMPLETED,BoTorch,0.251326579835986496647137755645,50,1.000000000000000000000000000000,0.500000000000000000000000000000
434,49_0,COMPLETED,BoTorch,0.251777616980221941034301380569,50,1.000000000000000000000000000000,0.500000000000000000000000000000
435,49_0,COMPLETED,BoTorch,0.251672696575012011521721433382,50,1.000000000000000000000000000000,0.500000000000000000000000000000
436,49_0,COMPLETED,BoTorch,0.251388084901109531976715061319,50,1.000000000000000000000000000000,0.500000000000000000000000000000
437,49_0,COMPLETED,BoTorch,0.251395320791123921821963449474,50,1.000000000000000000000000000000,0.500000000000000000000000000000
438,49_0,COMPLETED,BoTorch,0.251474915581283209320417881827,50,1.000000000000000000000000000000,0.500000000000000000000000000000
439,49_0,COMPLETED,BoTorch,0.251409792571152923557065150817,50,1.000000000000000000000000000000,0.500000000000000000000000000000
440,440_0,COMPLETED,BoTorch,0.251799324650265332614651470067,50,1.000000000000000000000000000000,0.585254528204475210628743298003
441,49_0,COMPLETED,BoTorch,0.251339845634346303882011852693,50,1.000000000000000000000000000000,0.500000000000000000000000000000
442,49_0,COMPLETED,BoTorch,0.251413410516160173990840576153,50,1.000000000000000000000000000000,0.500000000000000000000000000000
443,49_0,COMPLETED,BoTorch,0.251383260974433198065014494205,50,1.000000000000000000000000000000,0.500000000000000000000000000000
444,444_0,COMPLETED,BoTorch,0.254463338157259966187950794847,52,0.758599611941763063427401903027,0.723681730896888031345781655546
445,49_0,COMPLETED,BoTorch,0.251530390738060827260369478608,50,1.000000000000000000000000000000,0.500000000000000000000000000000
446,49_0,COMPLETED,BoTorch,0.251530390738060827260369478608,50,1.000000000000000000000000000000,0.500000000000000000000000000000
447,447_0,COMPLETED,BoTorch,0.257676073323685472793442841066,56,0.769516202509516911156595142529,0.764395443931254248148832175502
448,49_0,COMPLETED,BoTorch,0.251408586589483840079140009038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
449,449_0,COMPLETED,BoTorch,0.249534491075735664900037136249,50,0.421753624267876214837258430634,0.513595570158213332589980382181
450,450_0,COMPLETED,BoTorch,0.250760974433188565946295511822,50,0.324184863024038927292735934316,0.524196617966436795299500772671
451,49_0,COMPLETED,BoTorch,0.251511095031355491613567210152,50,1.000000000000000000000000000000,0.500000000000000000000000000000
452,49_0,COMPLETED,BoTorch,0.251342257597684470837862136250,50,1.000000000000000000000000000000,0.500000000000000000000000000000
453,49_0,COMPLETED,BoTorch,0.251314520019295661867886337859,50,1.000000000000000000000000000000,0.500000000000000000000000000000
454,49_0,COMPLETED,BoTorch,0.251456825856246957151540755149,50,1.000000000000000000000000000000,0.500000000000000000000000000000
455,49_0,COMPLETED,BoTorch,0.251424264351181814269864389644,50,1.000000000000000000000000000000,0.500000000000000000000000000000
456,456_0,COMPLETED,BoTorch,0.276675108538350200682032209443,158,0.648730381452036430900420782564,0.532822475961984731718246166565
457,49_0,COMPLETED,BoTorch,0.251365171249397056918439830042,50,1.000000000000000000000000000000,0.500000000000000000000000000000
458,49_0,COMPLETED,BoTorch,0.251518330921369992481118060823,50,1.000000000000000000000000000000,0.500000000000000000000000000000
459,459_0,COMPLETED,BoTorch,0.252114085865894788085483924078,50,0.252317400738965524897849945773,0.543508429767719181135987582820
460,460_0,COMPLETED,BoTorch,0.252449348769898662681043788325,50,0.361456154274081953303721093107,0.641854147791773410602900185040
461,461_0,COMPLETED,BoTorch,0.252456584659913163548594638996,52,0.202426617871969943829313365313,0.550424197316169760973991742503
462,49_0,COMPLETED,BoTorch,0.251458031837916040629465896927,50,1.000000000000000000000000000000,0.500000000000000000000000000000
463,49_0,COMPLETED,BoTorch,0.251476121562952292798343023605,50,1.000000000000000000000000000000,0.500000000000000000000000000000
464,49_0,COMPLETED,BoTorch,0.251414616497829257468765717931,50,1.000000000000000000000000000000,0.500000000000000000000000000000
465,465_0,COMPLETED,BoTorch,0.252458996623251330504444922553,51,0.134935280401202756239698032914,0.660540461167679060494606346765
466,466_0,COMPLETED,BoTorch,0.253719247467438457910304805409,56,0.133662553285813473502585679853,0.635395418911348652812876025564
467,467_0,COMPLETED,BoTorch,0.250176073323685521643255924573,50,0.369856802436601683758965464222,0.524582138891190652429941110313
468,468_0,COMPLETED,BoTorch,0.251105885190545108365256510297,50,0.372651302105680315435165539384,0.524496365581944012923543141369
469,49_0,COMPLETED,BoTorch,0.251402556681138422689514300146,50,1.000000000000000000000000000000,0.500000000000000000000000000000
470,470_0,COMPLETED,BoTorch,0.251244573082489153215135502251,50,0.373888261111739450548441254796,0.524896081385635926430666131637
471,49_0,COMPLETED,BoTorch,0.251559334298118719708270418778,50,1.000000000000000000000000000000,0.500000000000000000000000000000
472,49_0,COMPLETED,BoTorch,0.251378437047756864153313927090,50,1.000000000000000000000000000000,0.500000000000000000000000000000
473,49_0,COMPLETED,BoTorch,0.251371201157742363285763076419,50,1.000000000000000000000000000000,0.500000000000000000000000000000
474,49_0,COMPLETED,BoTorch,0.251341051616015387359936994471,50,1.000000000000000000000000000000,0.500000000000000000000000000000
475,49_0,COMPLETED,BoTorch,0.251396526772793005299888591253,50,1.000000000000000000000000000000,0.500000000000000000000000000000
476,476_0,COMPLETED,BoTorch,0.250366618427399933999311087973,50,0.385011005755664492689049893670,0.522602750613219035891177099984
477,477_0,COMPLETED,BoTorch,0.261108297153883284202890990855,86,0.744514949433505490716811436869,0.570286335889250040054321289062
478,49_0,COMPLETED,BoTorch,0.251427882296189064703639814979,50,1.000000000000000000000000000000,0.500000000000000000000000000000
479,479_0,COMPLETED,BoTorch,0.250528219971056453907465311204,50,0.391172553480237827905341418955,0.522766627547402773501517003751
480,480_0,COMPLETED,BoTorch,0.250594548962855712126440721477,50,0.396629973393557433425371527846,0.524016282386301046614107690402
481,481_0,COMPLETED,BoTorch,0.249911963338157239178372037713,50,0.393122961913602964045821863692,0.524252679710148439262695774232
482,49_0,COMPLETED,BoTorch,0.251566570188133109553518806933,50,1.000000000000000000000000000000,0.500000000000000000000000000000
483,483_0,COMPLETED,BoTorch,0.251620839363241644015545261936,50,0.396527269384645997263305616798,0.524410569836330830995052565413
484,49_0,COMPLETED,BoTorch,0.251394114809454949366340770212,50,1.000000000000000000000000000000,0.500000000000000000000000000000
485,485_0,COMPLETED,BoTorch,0.251000964785335289874979025626,50,0.397109511868172115889308315673,0.524555872193372074718809017213
486,486_0,COMPLETED,BoTorch,0.259878195851423021700554727431,78,0.793729635048657677920402875316,0.583341975975781634744521397806
487,49_0,COMPLETED,BoTorch,0.251394114809454949366340770212,50,1.000000000000000000000000000000,0.500000000000000000000000000000
488,49_0,COMPLETED,BoTorch,0.251357935359382556050888979371,50,1.000000000000000000000000000000,0.500000000000000000000000000000
489,489_0,COMPLETED,BoTorch,0.254815484804631009474462643993,62,0.564778322912752650530876508128,0.522606668435037113873420366872
490,490_0,COMPLETED,BoTorch,0.251794500723588998702950902953,51,0.147923926170915376321346457189,0.539880184177309319082382899069
491,49_0,COMPLETED,BoTorch,0.251397732754462088777813733032,50,1.000000000000000000000000000000,0.500000000000000000000000000000
492,492_0,COMPLETED,BoTorch,0.253263386396526790633743075887,54,0.174169476330280292852847878748,0.546222475264221407620368609059
493,49_0,COMPLETED,BoTorch,0.251534008683067966671842441428,50,1.000000000000000000000000000000,0.500000000000000000000000000000
494,494_0,COMPLETED,BoTorch,0.251515918958031825525267777266,50,0.407874216568157033080410656112,0.525486180735032171185139304725
495,495_0,COMPLETED,BoTorch,0.251888567293777176914204574132,50,0.419650814452644960184102274070,0.525669264920565648679939840804
496,496_0,COMPLETED,BoTorch,0.252047756874095529866508513805,50,0.416637460689971539373743780743,0.527253421683711365197666509630
497,497_0,COMPLETED,BoTorch,0.250143511818620378761579559068,50,0.572022732254117705075202593434,0.550174748525023460388183593750
498,498_0,COMPLETED,BoTorch,0.291204775687409544993045074079,291,0.920848842617221108319824907085,0.735204365011294269649511079479
499,499_0,COMPLETED,BoTorch,0.287357694163048682511885090207,257,0.537422461435198783874511718750,0.629534575622528791427612304688
500,500_0,COMPLETED,BoTorch,0.251239749155812819303434935136,50,0.417325344358840943925770261558,0.527318303893845707897014563059
