trial_index,arm_name,trial_status,generation_method,n_samples,threshold,outlier_detector_kwargs
449,449_0,FAILED,Sobol,648,0.357379260472953319549560546875,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
450,450_0,FAILED,Sobol,213,0.223329859599471103326351340002,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
451,451_0,FAILED,Sobol,182,0.542310336790978952947739344381,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
452,452_0,FAILED,Sobol,739,0.475042738579213696947789458136,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
453,453_0,FAILED,Sobol,287,0.340637765079736754003647547506,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
454,454_0,FAILED,Sobol,243,0.447503239102661654058579188131,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
455,455_0,FAILED,Sobol,647,0.220839848741888999938964843750,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
456,456_0,FAILED,Sobol,653,0.387695915810763902520363899384,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
457,457_0,FAILED,Sobol,402,0.768358864262700169689424001263,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
458,458_0,FAILED,Sobol,895,0.418925193324685141149643641256,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
459,459_0,FAILED,Sobol,987,0.549973051436245530254609548138,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
460,460_0,FAILED,Sobol,225,0.539412831887602806091308593750,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
461,461_0,FAILED,Sobol,953,0.451174904964864287304493473130,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
462,462_0,FAILED,Sobol,422,0.546834405884146779186494313763,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
463,463_0,FAILED,Sobol,915,0.471540259197354372222577012508,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
464,464_0,FAILED,Sobol,142,0.549156056717038154602050781250,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
465,465_0,FAILED,Sobol,717,0.588297086395323409746538345644,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
466,466_0,FAILED,Sobol,489,0.513197187520563646856430750631,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
467,467_0,FAILED,Sobol,718,0.452490676566958460735889957505,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
468,468_0,FAILED,Sobol,462,0.582958876341581389013413172506,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
469,469_0,FAILED,Sobol,892,0.213163772225379966052116742503,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
470,470_0,FAILED,Sobol,758,0.633778679929673738335793586884,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
471,471_0,FAILED,Sobol,721,0.676560673117637678686264735006,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
472,472_0,FAILED,Sobol,342,0.743404136411845772869355641888,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
473,473_0,FAILED,Sobol,966,0.628791879490018024156938736269,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
474,474_0,FAILED,Sobol,519,0.514980991743505089885957204388,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
475,475_0,FAILED,Sobol,286,0.579747075773775710771928970644,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
476,476_0,FAILED,Sobol,514,0.721971286460757255554199218750,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
477,477_0,FAILED,Sobol,674,0.631959429197013422552231531881,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
478,478_0,FAILED,Sobol,173,0.470341267623007375231480864386,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
479,479_0,FAILED,Sobol,825,0.466204366460442609643166633759,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
480,480_0,FAILED,Sobol,488,0.500752248428762092302690689394,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
481,481_0,FAILED,Sobol,694,0.581707933172583624426010828756,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
482,482_0,FAILED,Sobol,958,0.462912236526608511510971766256,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
483,483_0,FAILED,Sobol,229,0.715179355442524089525591080019,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
484,484_0,FAILED,Sobol,884,0.209551866538822656460538951251,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
485,485_0,FAILED,Sobol,229,0.725779140926897659014116470644,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
486,486_0,FAILED,Sobol,849,0.321233416721224795953304465002,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
487,487_0,FAILED,Sobol,487,0.686546357348561286926269531250,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
488,488_0,FAILED,Sobol,652,0.598173747770488262176513671875,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
489,489_0,FAILED,Sobol,616,0.479889165610075052459393418758,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
490,490_0,FAILED,Sobol,164,0.538152291439473628997802734375,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
491,491_0,FAILED,Sobol,841,0.209224984608590625079216351878,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
492,492_0,FAILED,Sobol,296,0.585662319511175200048569422506,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
493,493_0,FAILED,Sobol,156,0.663442691788077354431152343750,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
494,494_0,FAILED,Sobol,631,0.574281955882906980370705696259,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
495,495_0,FAILED,Sobol,549,0.261188401654362689630062277502,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
496,496_0,FAILED,Sobol,593,0.269753329269588004724056418127,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
497,497_0,FAILED,Sobol,388,0.652168816886842250823974609375,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
498,498_0,FAILED,Sobol,290,0.730804861336946665062441752525,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
499,499_0,FAILED,Sobol,371,0.655659150891006126116167251894,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
500,500_0,FAILED,Sobol,431,0.637375682033598511821992360638,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
501,501_0,RUNNING,Sobol,445,0.536258151195943444378144704388,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
