start_time,end_time,run_time,program_string,lr,epochs,width_height,val_split,VAL_LOSS,RAM_USAGE,RUNTIME,exit_code,signal,hostname
1739385275,1739385346,71,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0260036413547907 --epochs=32 --validation_split=0.2 --width=5 --height=5,0.0260036413547907,32,5,0.2,0.6057,643.4,71,0,None,arbeitsrechner
1739385481,1739385549,68,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.006007097844698412 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.006007097844698412,30,10,0.2,0.9865,635.46,68,0,None,arbeitsrechner
1739385703,1739385810,107,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.017368043644634828 --epochs=50 --validation_split=0.2 --width=15 --height=15,0.017368043644634828,50,15,0.2,1.7995,649.97,107,0,None,arbeitsrechner
1739385936,1739386016,80,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.06984422445911234 --epochs=36 --validation_split=0.2 --width=5 --height=5,0.06984422445911234,36,5,0.2,1.5275,639.55,80,0,None,arbeitsrechner
1739386162,1739386237,75,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.059524757743228414 --epochs=34 --validation_split=0.2 --width=5 --height=5,0.059524757743228414,34,5,0.2,1.0955,647.4,75,0,None,arbeitsrechner
1739386372,1739386462,90,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.061377494531701327 --epochs=41 --validation_split=0.2 --width=10 --height=10,0.061377494531701327,41,10,0.2,1.5257,637.95,90,0,None,arbeitsrechner
1739386609,1739386678,69,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.009836656645299703 --epochs=30 --validation_split=0.2 --width=5 --height=5,0.009836656645299703,30,5,0.2,0.2079,642.25,69,0,None,arbeitsrechner
1739386812,1739386890,78,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.078136350571646 --epochs=35 --validation_split=0.2 --width=10 --height=10,0.078136350571646,35,10,0.2,1.5338,636.06,78,0,None,arbeitsrechner
1739387040,1739387107,67,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0035516317011588623 --epochs=30 --validation_split=0.2 --width=5 --height=5,0.0035516317011588623,30,5,0.2,0.1987,640.67,67,0,None,arbeitsrechner
1739387247,1739387353,106,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.00991750594419631 --epochs=50 --validation_split=0.2 --width=5 --height=5,0.00991750594419631,50,5,0.2,0.1518,642.21,106,0,None,arbeitsrechner
1739387520,1739387588,68,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.03954354582625361 --epochs=30 --validation_split=0.2 --width=5 --height=5,0.03954354582625361,30,5,0.2,0.919,642.83,68,0,None,arbeitsrechner
1739387753,1739387862,109,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.009076480549987876 --epochs=50 --validation_split=0.2 --width=10 --height=10,0.009076480549987876,50,10,0.2,0.3637,638.11,109,0,None,arbeitsrechner
1739388014,1739388112,98,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.047611426061800306 --epochs=46 --validation_split=0.2 --width=10 --height=10,0.047611426061800306,46,10,0.2,1.5294,637.87,98,0,None,arbeitsrechner
1739388255,1739388354,99,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.006171697163667 --epochs=46 --validation_split=0.2 --width=10 --height=10,0.006171697163667,46,10,0.2,0.6502,637.51,99,0,None,arbeitsrechner
1739388518,1739388607,89,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.08367642101609384 --epochs=40 --validation_split=0.2 --width=10 --height=10,0.08367642101609384,40,10,0.2,1.545,637.74,89,0,None,arbeitsrechner
1739388752,1739388821,69,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.08737331704817765 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.08737331704817765,30,10,0.2,1.5331,636.52,69,0,None,arbeitsrechner
1739388979,1739389047,68,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.06965635638104872 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.06965635638104872,30,10,0.2,1.5285,635.89,68,0,None,arbeitsrechner
1739389185,1739389254,69,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.002618682293731283 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.002618682293731283,30,10,0.2,0.1665,635.71,69,0,None,arbeitsrechner
1739389421,1739389489,68,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.028063068333033087 --epochs=30 --validation_split=0.2 --width=5 --height=5,0.028063068333033087,30,5,0.2,1.5242,644.57,68,0,None,arbeitsrechner
1739389634,1739389742,108,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0035314147086880705 --epochs=50 --validation_split=0.2 --width=5 --height=5,0.0035314147086880705,50,5,0.2,0.1342,640.95,108,0,None,arbeitsrechner
1739389907,1739389986,79,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.003471279713398495 --epochs=36 --validation_split=0.2 --width=5 --height=5,0.003471279713398495,36,5,0.2,0.2685,641.8,79,0,None,arbeitsrechner
1739390143,1739390211,68,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.003601825961620013 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.003601825961620013,30,10,0.2,0.2027,635.7,68,0,None,arbeitsrechner
1739390379,1739390465,86,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.03867683114157139 --epochs=39 --validation_split=0.2 --width=5 --height=5,0.03867683114157139,39,5,0.2,0.5703,641.72,86,0,None,arbeitsrechner
1739390612,1739390718,106,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.004018343885966241 --epochs=49 --validation_split=0.2 --width=10 --height=10,0.004018343885966241,49,10,0.2,0.6485,637,106,0,None,arbeitsrechner
1739390879,1739390970,91,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.012147941579546313 --epochs=41 --validation_split=0.2 --width=5 --height=5,0.012147941579546313,41,5,0.2,0.3514,635.93,91,0,None,arbeitsrechner
1739391112,1739391181,69,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.019004802059569316 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.019004802059569316,30,10,0.2,1.5231,636.65,69,0,None,arbeitsrechner
1739391343,1739391451,108,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.1 --epochs=50 --validation_split=0.2 --width=10 --height=10,0.1,50,10,0.2,1.5288,638.88,108,0,None,arbeitsrechner
1739391592,1739391666,74,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.010585254302787983 --epochs=32 --validation_split=0.2 --width=10 --height=10,0.010585254302787983,32,10,0.2,0.2242,636.2,74,0,None,arbeitsrechner
1739391840,1739391918,78,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.09696211947409906 --epochs=35 --validation_split=0.2 --width=5 --height=5,0.09696211947409906,35,5,0.2,1.5296,641.55,78,0,None,arbeitsrechner
1739392069,1739392143,74,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.09495456514871457 --epochs=33 --validation_split=0.2 --width=10 --height=10,0.09495456514871457,33,10,0.2,1.536,636.88,74,0,None,arbeitsrechner
1739392311,1739392380,69,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.011252304889077924 --epochs=30 --validation_split=0.2 --width=5 --height=5,0.011252304889077924,30,5,0.2,0.5121,640.97,69,0,None,arbeitsrechner
1739392531,1739392608,77,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.03231159893800427 --epochs=34 --validation_split=0.2 --width=15 --height=15,0.03231159893800427,34,15,0.2,1.525,651.86,77,0,None,arbeitsrechner
1739392783,1739392856,73,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.05883137794355588 --epochs=31 --validation_split=0.2 --width=20 --height=20,0.05883137794355588,31,20,0.2,1.5306,667.44,73,0,None,arbeitsrechner
1739393019,1739393108,89,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.06469437487807998 --epochs=40 --validation_split=0.2 --width=15 --height=15,0.06469437487807998,40,15,0.2,1.5322,648.69,89,0,None,arbeitsrechner
1739393294,1739393364,70,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.08088790866219282 --epochs=30 --validation_split=0.2 --width=15 --height=15,0.08088790866219282,30,15,0.2,1.5244,649.57,70,0,None,arbeitsrechner
1739393526,1739393596,70,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.04911174840260602 --epochs=30 --validation_split=0.2 --width=5 --height=5,0.04911174840260602,30,5,0.2,1.5378,642.24,70,0,None,arbeitsrechner
1739393780,1739393887,107,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.03958473589583656 --epochs=50 --validation_split=0.2 --width=10 --height=10,0.03958473589583656,50,10,0.2,1.5274,637.91,107,0,None,arbeitsrechner
1739394049,1739394119,70,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.09926216675069074 --epochs=30 --validation_split=0.2 --width=15 --height=15,0.09926216675069074,30,15,0.2,1.5309,651.23,70,0,None,arbeitsrechner
1739394299,1739394366,67,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.07812800517201783 --epochs=30 --validation_split=0.2 --width=5 --height=5,0.07812800517201783,30,5,0.2,1.5337,640.49,67,0,None,arbeitsrechner
1739394531,1739394599,68,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0751530071054935 --epochs=30 --validation_split=0.2 --width=5 --height=5,0.0751530071054935,30,5,0.2,1.53,639.3,68,0,None,arbeitsrechner
1739394790,1739394859,69,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.002187310884080026 --epochs=30 --validation_split=0.2 --width=15 --height=15,0.002187310884080026,30,15,0.2,0.1287,650.98,69,0,None,arbeitsrechner
1739395025,1739395093,68,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.09035267303084227 --epochs=30 --validation_split=0.2 --width=5 --height=5,0.09035267303084227,30,5,0.2,1.5398,641.61,68,0,None,arbeitsrechner
1739395278,1739395349,71,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.07937804095387456 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.07937804095387456,30,10,0.2,1.5282,635.69,71,0,None,arbeitsrechner
1739395509,1739395589,80,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.040205938849578564 --epochs=34 --validation_split=0.2 --width=20 --height=20,0.040205938849578564,34,20,0.2,1.5244,662.98,80,0,None,arbeitsrechner
1739395763,1739395874,111,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0033824224637341365 --epochs=50 --validation_split=0.2 --width=20 --height=20,0.0033824224637341365,50,20,0.2,0.0441,666.61,111,0,None,arbeitsrechner
1739396033,1739396129,96,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.03749274533103754 --epochs=44 --validation_split=0.2 --width=5 --height=5,0.03749274533103754,44,5,0.2,1.5274,640.03,96,0,None,arbeitsrechner
1739396314,1739396394,80,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.08204046439589632 --epochs=36 --validation_split=0.2 --width=5 --height=5,0.08204046439589632,36,5,0.2,1.5347,638.25,80,0,None,arbeitsrechner
1739396555,1739396665,110,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.06604226929203559 --epochs=50 --validation_split=0.2 --width=10 --height=10,0.06604226929203559,50,10,0.2,1.4995,638.61,110,0,None,arbeitsrechner
1739396825,1739396911,86,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.006862365755711561 --epochs=38 --validation_split=0.2 --width=10 --height=10,0.006862365755711561,38,10,0.2,1.8543,637.7,86,0,None,arbeitsrechner
1739397057,1739397154,97,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.011298067567409201 --epochs=44 --validation_split=0.2 --width=10 --height=10,0.011298067567409201,44,10,0.2,0.4714,637.27,97,0,None,arbeitsrechner
1739397336,1739397410,74,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.02492199017592136 --epochs=32 --validation_split=0.2 --width=15 --height=15,0.02492199017592136,32,15,0.2,0.777,649.73,74,0,None,arbeitsrechner
1739397575,1739397653,78,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.08613863732019218 --epochs=34 --validation_split=0.2 --width=15 --height=15,0.08613863732019218,34,15,0.2,1.5293,652.15,78,0,None,arbeitsrechner
1739397837,1739397912,75,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0034530158445227077 --epochs=32 --validation_split=0.2 --width=15 --height=15,0.0034530158445227077,32,15,0.2,0.2301,652.99,75,0,None,arbeitsrechner
1739398081,1739398151,70,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.002239352082202501 --epochs=30 --validation_split=0.2 --width=5 --height=5,0.002239352082202501,30,5,0.2,0.164,638.98,70,0,None,arbeitsrechner
1739398332,1739398402,70,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0016090859544583011 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.0016090859544583011,30,10,0.2,0.148,637.28,70,0,None,arbeitsrechner
1739398584,1739398653,69,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0031425980149817315 --epochs=30 --validation_split=0.2 --width=5 --height=5,0.0031425980149817315,30,5,0.2,0.1075,643.31,69,0,None,arbeitsrechner
1739398836,1739398930,94,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.003448386482272301 --epochs=41 --validation_split=0.2 --width=20 --height=20,0.003448386482272301,41,20,0.2,0.1583,670.16,94,0,None,arbeitsrechner
1739399127,1739399231,104,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.003258579045002617 --epochs=47 --validation_split=0.2 --width=10 --height=10,0.003258579045002617,47,10,0.2,0.191,637.68,104,0,None,arbeitsrechner
1739399440,1739399516,76,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0032306301995963984 --epochs=33 --validation_split=0.2 --width=10 --height=10,0.0032306301995963984,33,10,0.2,0.2182,636.85,76,0,None,arbeitsrechner
1739399716,1739399807,91,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0032719129521014013 --epochs=41 --validation_split=0.2 --width=5 --height=5,0.0032719129521014013,41,5,0.2,0.184,646.06,91,0,None,arbeitsrechner
1739400010,1739400118,108,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0031246204358994123 --epochs=50 --validation_split=0.2 --width=5 --height=5,0.0031246204358994123,50,5,0.2,0.2107,643.29,108,0,None,arbeitsrechner
1739400325,1739400397,72,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0032215541256867155 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.0032215541256867155,30,10,0.2,0.1621,636.64,72,0,None,arbeitsrechner
1739400608,1739400691,83,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.02494586029928525 --epochs=37 --validation_split=0.2 --width=10 --height=10,0.02494586029928525,37,10,0.2,1.0059,637.56,83,0,None,arbeitsrechner
1739400885,1739400957,72,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.003087081736064603 --epochs=30 --validation_split=0.2 --width=15 --height=15,0.003087081736064603,30,15,0.2,0.1071,649.79,72,0,None,arbeitsrechner
1739401171,1739401241,70,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.1 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.1,30,10,0.2,1.5376,636.08,70,0,None,arbeitsrechner
1739401430,1739401541,111,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.010976370044489243 --epochs=50 --validation_split=0.2 --width=5 --height=5,0.010976370044489243,50,5,0.2,0.1676,640.79,111,0,None,arbeitsrechner
1739401755,1739401847,92,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.003333836127305363 --epochs=41 --validation_split=0.2 --width=10 --height=10,0.003333836127305363,41,10,0.2,0.1442,637.83,92,0,None,arbeitsrechner
1739402057,1739402131,74,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0032966061428218196 --epochs=33 --validation_split=0.2 --width=5 --height=5,0.0032966061428218196,33,5,0.2,0.1846,641.34,74,0,None,arbeitsrechner
1739402359,1739402428,69,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.08599758048808327 --epochs=30 --validation_split=0.2 --width=5 --height=5,0.08599758048808327,30,5,0.2,1.5306,637.86,69,0,None,arbeitsrechner
1739402626,1739402737,111,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.07512353148937018 --epochs=50 --validation_split=0.2 --width=15 --height=15,0.07512353148937018,50,15,0.2,1.5268,651.07,111,0,None,arbeitsrechner
1739402931,1739403001,70,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.03887263374192138 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.03887263374192138,30,10,0.2,1.5275,636.2,70,0,None,arbeitsrechner
1739403179,1739403251,72,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.03384303775397006 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.03384303775397006,30,10,0.2,1.5269,636.46,72,0,None,arbeitsrechner
1739403477,1739403548,71,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0601479165738255 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.0601479165738255,30,10,0.2,1.5343,636.09,71,0,None,arbeitsrechner
1739403743,1739403813,70,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0836857238343279 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.0836857238343279,30,10,0.2,1.5509,636.22,70,0,None,arbeitsrechner
1739404008,1739404078,70,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.09744059547170107 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.09744059547170107,30,10,0.2,1.5284,636.38,70,0,None,arbeitsrechner
1739404272,1739404344,72,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.05229776684280211 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.05229776684280211,30,10,0.2,1.5266,636.5,72,0,None,arbeitsrechner
1739404555,1739404626,71,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.09014132295343172 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.09014132295343172,30,10,0.2,1.532,636.11,71,0,None,arbeitsrechner
1739404831,1739404916,85,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0032642265452236933 --epochs=37 --validation_split=0.2 --width=10 --height=10,0.0032642265452236933,37,10,0.2,0.1555,637.45,85,0,None,arbeitsrechner
1739405141,1739405225,84,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0975593743815375 --epochs=37 --validation_split=0.2 --width=10 --height=10,0.0975593743815375,37,10,0.2,1.5294,637.45,84,0,None,arbeitsrechner
1739405439,1739405525,86,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0033217848450569033 --epochs=38 --validation_split=0.2 --width=5 --height=5,0.0033217848450569033,38,5,0.2,0.1422,642.74,86,0,None,arbeitsrechner
1739405743,1739405812,69,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.011493934325979428 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.011493934325979428,30,10,0.2,0.4558,635.76,69,0,None,arbeitsrechner
1739406035,1739406137,102,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.00333709642893409 --epochs=45 --validation_split=0.2 --width=15 --height=15,0.00333709642893409,45,15,0.2,0.1316,652.98,102,0,None,arbeitsrechner
1739406358,1739406431,73,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0033458929791574557 --epochs=31 --validation_split=0.2 --width=10 --height=10,0.0033458929791574557,31,10,0.2,0.2762,635.96,73,0,None,arbeitsrechner
1739406636,1739406708,72,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.05615034344888885 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.05615034344888885,30,10,0.2,1.5235,636.13,72,0,None,arbeitsrechner
1739406923,1739406993,70,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.04620234349160212 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.04620234349160212,30,10,0.2,1.5256,635.58,70,0,None,arbeitsrechner
1739407206,1739407278,72,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.09556491841200652 --epochs=31 --validation_split=0.2 --width=10 --height=10,0.09556491841200652,31,10,0.2,1.5494,635.75,72,0,None,arbeitsrechner
1739407506,1739407580,74,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.003243055280633622 --epochs=32 --validation_split=0.2 --width=10 --height=10,0.003243055280633622,32,10,0.2,0.1856,636.54,74,0,None,arbeitsrechner
1739407783,1739407859,76,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.025144652398517226 --epochs=32 --validation_split=0.2 --width=10 --height=10,0.025144652398517226,32,10,0.2,1.5242,635.98,76,0,None,arbeitsrechner
1739408089,1739408159,70,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.03206352200520285 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.03206352200520285,30,10,0.2,0.6501,636.67,70,0,None,arbeitsrechner
1739408392,1739408466,74,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.018145437004921182 --epochs=31 --validation_split=0.2 --width=10 --height=10,0.018145437004921182,31,10,0.2,0.6666,636.54,74,0,None,arbeitsrechner
1739408696,1739408767,71,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.035718737655171716 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.035718737655171716,30,10,0.2,1.527,636.27,71,0,None,arbeitsrechner
1739409005,1739409085,80,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.003433096492675667 --epochs=34 --validation_split=0.2 --width=10 --height=10,0.003433096492675667,34,10,0.2,0.2,636.69,80,0,None,arbeitsrechner
1739409337,1739409413,76,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.032259547809843206 --epochs=33 --validation_split=0.2 --width=10 --height=10,0.032259547809843206,33,10,0.2,1.5273,636.55,76,0,None,arbeitsrechner
1739409648,1739409719,71,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.04053588058001525 --epochs=30 --validation_split=0.2 --width=10 --height=10,0.04053588058001525,30,10,0.2,1.5245,635.05,71,0,None,arbeitsrechner
