trial_index,arm_name,trial_status,generation_method,result,n_samples,n_windows,disjoint_training_windows
367,367_0,COMPLETED,BoTorch,0.264511510078202394247171014285,781,185,True
368,329_0,COMPLETED,BoTorch,0.264511510078202394247171014285,259,152,True
369,367_0,COMPLETED,BoTorch,0.264511510078202394247171014285,781,185,True
370,370_0,COMPLETED,BoTorch,0.300418548298270748908578298142,221,242,False
371,371_0,COMPLETED,BoTorch,0.264511510078202394247171014285,133,66,True
372,335_0,COMPLETED,BoTorch,0.264511510078202394247171014285,260,152,True
373,331_0,COMPLETED,BoTorch,0.264511510078202394247171014285,518,42,True
374,360_0,COMPLETED,BoTorch,0.264511510078202394247171014285,610,107,True
375,375_0,COMPLETED,BoTorch,0.264511510078202394247171014285,780,185,True
376,376_0,COMPLETED,BoTorch,0.264511510078202394247171014285,265,221,True
377,377_0,COMPLETED,BoTorch,0.295847560303998280417658861552,100,185,False
378,378_0,COMPLETED,BoTorch,0.264511510078202394247171014285,653,226,True
379,379_0,COMPLETED,BoTorch,0.293038880934023526769749423693,446,246,False
380,380_0,COMPLETED,BoTorch,0.296838858905165814405791024910,278,85,False
381,381_0,COMPLETED,BoTorch,0.264511510078202394247171014285,304,243,True
382,377_0,COMPLETED,BoTorch,0.295847560303998280417658861552,100,185,False
383,383_0,COMPLETED,BoTorch,0.308018504240555102136056575546,318,186,False
384,384_0,COMPLETED,BoTorch,0.301630135477475525007662326971,343,172,False
385,385_0,COMPLETED,BoTorch,0.298656239673972923043265836895,555,224,False
386,386_0,COMPLETED,BoTorch,0.264511510078202394247171014285,172,217,True
387,377_0,COMPLETED,BoTorch,0.295847560303998280417658861552,100,185,False
388,377_0,COMPLETED,BoTorch,0.295847560303998280417658861552,100,185,False
389,389_0,COMPLETED,BoTorch,0.292708448066967719114472856745,113,136,False
390,377_0,COMPLETED,BoTorch,0.295847560303998280417658861552,100,185,False
391,391_0,COMPLETED,BoTorch,0.290505562286595409027256664558,544,121,False
392,392_0,COMPLETED,BoTorch,0.264511510078202394247171014285,352,57,True
393,393_0,COMPLETED,BoTorch,0.264511510078202394247171014285,153,196,True
394,394_0,COMPLETED,BoTorch,0.264511510078202394247171014285,888,189,True
395,395_0,COMPLETED,BoTorch,0.294085251679700454552346400305,630,76,False
396,396_0,COMPLETED,BoTorch,0.297169291772221622061067591858,737,250,False
397,397_0,COMPLETED,BoTorch,0.303998237691375683411365571374,663,88,False
398,398_0,COMPLETED,BoTorch,0.264511510078202394247171014285,886,189,True
399,399_0,COMPLETED,BoTorch,0.297554796783786712488506509544,605,67,False
400,400_0,COMPLETED,BoTorch,0.264511510078202394247171014285,352,56,True
401,401_0,COMPLETED,BoTorch,0.264511510078202394247171014285,888,188,True
402,402_0,COMPLETED,BoTorch,0.297499724639277429716344158805,759,210,False
403,403_0,COMPLETED,BoTorch,0.264511510078202394247171014285,756,250,True
404,404_0,COMPLETED,BoTorch,0.264511510078202394247171014285,285,144,True
405,405_0,COMPLETED,BoTorch,0.287807027205639442968276853207,580,25,False
406,406_0,COMPLETED,BoTorch,0.264511510078202394247171014285,285,143,True
407,407_0,COMPLETED,BoTorch,0.304604031280978126972058817046,682,94,False
408,408_0,COMPLETED,BoTorch,0.264511510078202394247171014285,528,250,True
409,409_0,COMPLETED,BoTorch,0.264511510078202394247171014285,769,111,True
410,410_0,COMPLETED,BoTorch,0.264511510078202394247171014285,768,112,True
411,411_0,COMPLETED,BoTorch,0.264511510078202394247171014285,291,151,True
412,412_0,COMPLETED,BoTorch,0.264511510078202394247171014285,632,25,True
413,413_0,COMPLETED,BoTorch,0.264511510078202394247171014285,338,50,True
414,409_0,COMPLETED,BoTorch,0.264511510078202394247171014285,769,111,True
415,409_0,COMPLETED,BoTorch,0.264511510078202394247171014285,769,111,True
416,416_0,COMPLETED,BoTorch,0.264511510078202394247171014285,770,112,True
417,417_0,COMPLETED,BoTorch,0.264511510078202394247171014285,142,63,True
418,418_0,COMPLETED,BoTorch,0.264511510078202394247171014285,339,50,True
419,419_0,COMPLETED,BoTorch,0.303888093402357117867040869896,335,195,False
420,420_0,COMPLETED,BoTorch,0.264511510078202394247171014285,291,152,True
421,411_0,COMPLETED,BoTorch,0.264511510078202394247171014285,291,151,True
422,422_0,COMPLETED,BoTorch,0.264511510078202394247171014285,291,153,True
423,423_0,COMPLETED,BoTorch,0.264511510078202394247171014285,290,151,True
424,424_0,COMPLETED,BoTorch,0.264511510078202394247171014285,942,204,True
425,425_0,COMPLETED,BoTorch,0.264511510078202394247171014285,652,197,True
426,426_0,COMPLETED,BoTorch,0.264511510078202394247171014285,942,205,True
427,427_0,COMPLETED,BoTorch,0.264511510078202394247171014285,357,48,True
428,428_0,COMPLETED,BoTorch,0.264511510078202394247171014285,703,84,True
429,425_0,COMPLETED,BoTorch,0.264511510078202394247171014285,652,197,True
430,425_0,COMPLETED,BoTorch,0.264511510078202394247171014285,652,197,True
431,424_0,COMPLETED,BoTorch,0.264511510078202394247171014285,942,204,True
432,424_0,COMPLETED,BoTorch,0.264511510078202394247171014285,942,204,True
433,427_0,COMPLETED,BoTorch,0.264511510078202394247171014285,357,48,True
434,424_0,COMPLETED,BoTorch,0.264511510078202394247171014285,942,204,True
435,435_0,COMPLETED,BoTorch,0.264511510078202394247171014285,356,48,True
436,436_0,COMPLETED,BoTorch,0.264511510078202394247171014285,810,137,True
437,437_0,COMPLETED,BoTorch,0.264511510078202394247171014285,705,84,True
438,438_0,COMPLETED,BoTorch,0.293369313801079445447328453156,810,137,False
439,439_0,COMPLETED,BoTorch,0.264511510078202394247171014285,406,77,True
440,440_0,COMPLETED,BoTorch,0.264511510078202394247171014285,942,203,True
441,441_0,COMPLETED,BoTorch,0.264511510078202394247171014285,270,25,True
442,442_0,COMPLETED,BoTorch,0.264511510078202394247171014285,902,120,True
443,443_0,COMPLETED,BoTorch,0.264511510078202394247171014285,866,168,True
444,444_0,COMPLETED,BoTorch,0.264511510078202394247171014285,312,179,True
445,445_0,COMPLETED,BoTorch,0.264511510078202394247171014285,634,41,True
446,446_0,COMPLETED,BoTorch,0.264511510078202394247171014285,182,226,True
447,447_0,COMPLETED,BoTorch,0.264511510078202394247171014285,319,184,True
448,448_0,COMPLETED,BoTorch,0.264511510078202394247171014285,270,124,True
449,449_0,COMPLETED,BoTorch,0.264511510078202394247171014285,662,38,True
450,450_0,COMPLETED,BoTorch,0.264511510078202394247171014285,683,147,True
451,451_0,COMPLETED,BoTorch,0.264511510078202394247171014285,820,148,True
452,452_0,COMPLETED,BoTorch,0.264511510078202394247171014285,180,227,True
453,453_0,COMPLETED,BoTorch,0.264511510078202394247171014285,161,92,True
454,454_0,COMPLETED,BoTorch,0.264511510078202394247171014285,905,127,True
455,455_0,COMPLETED,BoTorch,0.264511510078202394247171014285,821,162,True
456,456_0,COMPLETED,BoTorch,0.264511510078202394247171014285,184,225,True
457,457_0,COMPLETED,BoTorch,0.264511510078202394247171014285,922,222,True
458,458_0,COMPLETED,BoTorch,0.264511510078202394247171014285,273,60,True
459,459_0,COMPLETED,BoTorch,0.264511510078202394247171014285,192,96,True
460,460_0,COMPLETED,BoTorch,0.264511510078202394247171014285,924,101,True
461,461_0,COMPLETED,BoTorch,0.264511510078202394247171014285,271,168,True
462,462_0,COMPLETED,BoTorch,0.264511510078202394247171014285,640,53,True
463,463_0,COMPLETED,BoTorch,0.264511510078202394247171014285,197,95,True
464,464_0,COMPLETED,BoTorch,0.264511510078202394247171014285,922,98,True
465,465_0,COMPLETED,BoTorch,0.264511510078202394247171014285,378,123,True
466,466_0,COMPLETED,BoTorch,0.264511510078202394247171014285,695,199,True
467,467_0,COMPLETED,BoTorch,0.264511510078202394247171014285,840,72,True
468,468_0,COMPLETED,BoTorch,0.264511510078202394247171014285,398,45,True
469,469_0,COMPLETED,BoTorch,0.264511510078202394247171014285,898,192,True
470,470_0,COMPLETED,BoTorch,0.264511510078202394247171014285,693,199,True
471,471_0,COMPLETED,BoTorch,0.264511510078202394247171014285,399,46,True
472,472_0,COMPLETED,BoTorch,0.264511510078202394247171014285,274,141,True
473,469_0,COMPLETED,BoTorch,0.264511510078202394247171014285,898,192,True
474,474_0,COMPLETED,BoTorch,0.264511510078202394247171014285,691,199,True
475,475_0,COMPLETED,BoTorch,0.264511510078202394247171014285,896,193,True
476,476_0,COMPLETED,BoTorch,0.264511510078202394247171014285,841,70,True
477,477_0,COMPLETED,BoTorch,0.264511510078202394247171014285,694,199,True
478,478_0,COMPLETED,BoTorch,0.264511510078202394247171014285,841,72,True
479,479_0,COMPLETED,BoTorch,0.264511510078202394247171014285,143,202,True
480,477_0,COMPLETED,BoTorch,0.264511510078202394247171014285,694,199,True
481,467_0,COMPLETED,BoTorch,0.264511510078202394247171014285,840,72,True
482,482_0,COMPLETED,BoTorch,0.264511510078202394247171014285,217,219,True
483,483_0,COMPLETED,BoTorch,0.264511510078202394247171014285,700,147,True
484,484_0,COMPLETED,BoTorch,0.264511510078202394247171014285,342,133,True
485,485_0,COMPLETED,BoTorch,0.264511510078202394247171014285,705,146,True
486,486_0,COMPLETED,BoTorch,0.264511510078202394247171014285,732,152,True
487,487_0,COMPLETED,BoTorch,0.264511510078202394247171014285,721,148,True
488,488_0,COMPLETED,BoTorch,0.264511510078202394247171014285,824,139,True
489,489_0,COMPLETED,BoTorch,0.264511510078202394247171014285,336,143,True
490,490_0,COMPLETED,BoTorch,0.264511510078202394247171014285,810,151,True
491,491_0,COMPLETED,BoTorch,0.264511510078202394247171014285,849,130,True
492,492_0,COMPLETED,BoTorch,0.264511510078202394247171014285,574,226,True
493,493_0,COMPLETED,BoTorch,0.264511510078202394247171014285,744,101,True
494,494_0,COMPLETED,BoTorch,0.264511510078202394247171014285,803,150,True
495,495_0,COMPLETED,BoTorch,0.264511510078202394247171014285,718,152,True
496,496_0,COMPLETED,BoTorch,0.264511510078202394247171014285,796,154,True
497,497_0,COMPLETED,BoTorch,0.264511510078202394247171014285,335,141,True
498,498_0,COMPLETED,BoTorch,0.264511510078202394247171014285,603,223,True
499,499_0,COMPLETED,BoTorch,0.264511510078202394247171014285,191,102,True
500,500_0,COMPLETED,BoTorch,0.264511510078202394247171014285,346,150,True
501,501_0,RUNNING,BoTorch,,783,144,True
502,502_0,RUNNING,BoTorch,,559,221,True
503,503_0,RUNNING,BoTorch,,839,121,True
504,504_0,RUNNING,BoTorch,,782,140,True
505,505_0,RUNNING,BoTorch,,740,130,True
506,506_0,RUNNING,BoTorch,,565,221,True
507,507_0,RUNNING,BoTorch,,564,222,True
508,508_0,RUNNING,BoTorch,,836,121,True
509,509_0,RUNNING,BoTorch,,201,100,True
510,510_0,RUNNING,BoTorch,,356,145,True
511,511_0,RUNNING,BoTorch,,776,144,True
512,512_0,RUNNING,BoTorch,,418,132,True
513,513_0,RUNNING,BoTorch,,200,100,True
514,514_0,RUNNING,BoTorch,,291,189,True
