trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
642,1753414823.000000000000000000000000000000,1753414835.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3943 n_reference_samples 4157 recent_samples_proportion 0.5465256336480379 threshold 0.8517531975768506,0.000000000000000000000000000000,,i7142,1.000000000000000000000000000000,707.683593750000000000000000000000,705.173177083333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5675367.000000000000000000000000000000,642_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3943,4157,0.546525633648037856282542179542,0.851753197576850640260204272636
643,1753414851.000000000000000000000000000000,1753414863.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2331 n_reference_samples 1610 recent_samples_proportion 0.46333568246103823 threshold 0.42521647199988366,0.000000000000000000000000000000,,i7157,2.000000000000000000000000000000,703.191406250000000000000000000000,703.191406250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.922846153846153982591715703165,5675371.000000000000000000000000000000,643_0,COMPLETED,SOBOL,2.000000000000000000000000000000,15.550000000000000710542735760100,2331,1610,0.463335682461038234070116459407,0.425216471999883660615182634501
644,1753414852.000000000000000000000000000000,1753414889.000000000000000000000000000000,37.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1584 n_reference_samples 4873 recent_samples_proportion 0.05593318891711533 threshold 0.3296864689141512,0.000000000000000000000000000000,,i7150,2.000000000000000000000000000000,706.613281250000000000000000000000,705.946614583333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.243692307692307597033476440629,5675374.000000000000000000000000000000,644_0,COMPLETED,SOBOL,2.000000000000000000000000000000,2.240000000000000213162820728030,1584,4873,0.055933188917115329863438688562,0.329686468914151209474994175253
645,1753414851.000000000000000000000000000000,1753414864.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4681 n_reference_samples 2497 recent_samples_proportion 0.9497857994064689 threshold 0.8845508121661841,0.000000000000000000000000000000,,i7143,1.000000000000000000000000000000,704.992187500000000000000000000000,704.992187500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5675377.000000000000000000000000000000,645_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4681,2497,0.949785799406468900230038343580,0.884550812166184141638325399981
646,1753414884.000000000000000000000000000000,1753414903.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3343 n_reference_samples 3197 recent_samples_proportion 0.335535484964028 threshold 0.07648610676079988,0.000000000000000000000000000000,,i7158,4.000000000000000000000000000000,706.246093750000000000000000000000,705.579427083333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.749153846153846170174972485256,5675379.000000000000000000000000000000,646_0,COMPLETED,SOBOL,4.000000000000000000000000000000,8.849999999999999644728632119950,3343,3197,0.335535484964028019039261607759,0.076486106760799879578094362387
647,1753414886.000000000000000000000000000000,1753414899.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 422 n_reference_samples 723 recent_samples_proportion 0.6584864062964916 threshold 0.6470348558165133,0.000000000000000000000000000000,,i7157,4.000000000000000000000000000000,706.390625000000000000000000000000,703.908854166666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.389538461538461500133223580633,5675382.000000000000000000000000000000,647_0,COMPLETED,SOBOL,4.000000000000000000000000000000,24.719999999999998863131622783840,422,723,0.658486406296491577627705282794,0.647034855816513321258298674366
648,1753414911.000000000000000000000000000000,1753414924.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 138 n_reference_samples 4031 recent_samples_proportion 0.25130736793205144 threshold 0.9446594161447137,0.000000000000000000000000000000,,i7157,2.000000000000000000000000000000,703.207031250000000000000000000000,703.207031250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5675384.000000000000000000000000000000,648_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,138,4031,0.251307367932051439751717225590,0.944659416144713715013381261087
649,1753414911.000000000000000000000000000000,1753414930.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3626 n_reference_samples 1426 recent_samples_proportion 0.7388159668575972 threshold 0.2695659697074443,0.000000000000000000000000000000,,i7157,6.000000000000000000000000000000,708.480468750000000000000000000000,706.792968750000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.959153846153846023625533234735,5675386.000000000000000000000000000000,649_0,COMPLETED,SOBOL,6.000000000000000000000000000000,16.730000000000000426325641456060,3626,1426,0.738815966857597206107755027915,0.269565969707444286207476125128
650,1753414946.000000000000000000000000000000,1753414971.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4945 n_reference_samples 2902 recent_samples_proportion 0.10994839859381318 threshold 0.7070525660496205,0.000000000000000000000000000000,,i7160,6.000000000000000000000000000000,706.234375000000000000000000000000,706.234375000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.768538461538461503685937259434,5675389.000000000000000000000000000000,650_0,COMPLETED,SOBOL,6.000000000000000000000000000000,3.970000000000000195399252334028,4945,2902,0.109948398593813181922662636225,0.707052566049620523358498758171
651,1753414942.000000000000000000000000000000,1753414973.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1321 n_reference_samples 355 recent_samples_proportion 0.899669146200642 threshold 0.01645745306648314,0.000000000000000000000000000000,,i7157,19.000000000000000000000000000000,719.054687500000000000000000000000,707.054687500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.982999999999999984900966865098,5675391.000000000000000000000000000000,651_0,COMPLETED,SOBOL,19.000000000000000000000000000000,74.500000000000000000000000000000,1321,355,0.899669146200641978161627321242,0.016457453066483138798270502434
652,1753414942.000000000000000000000000000000,1753414954.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1990 n_reference_samples 3618 recent_samples_proportion 0.6171092045586556 threshold 0.23261916048265993,0.000000000000000000000000000000,,i7157,3.000000000000000000000000000000,706.769531250000000000000000000000,705.305989583333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.306153846153846109778839945648,5675394.000000000000000000000000000000,652_0,COMPLETED,SOBOL,3.000000000000000000000000000000,6.830000000000000071054273576010,1990,3618,0.617109204558655588535032165964,0.232619160482659931288296206731
653,1753414971.000000000000000000000000000000,1753414990.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4286 n_reference_samples 1243 recent_samples_proportion 0.38885379302129147 threshold 0.552663866026327,0.000000000000000000000000000000,,i7157,8.000000000000000000000000000000,704.562500000000000000000000000000,704.562500000000000000000000000000,-1.000000000000000000000000000000,0.709999999999999964472863211995,0.935692307692307601030279329279,5675396.000000000000000000000000000000,653_0,COMPLETED,SOBOL,8.000000000000000000000000000000,29.699999999999999289457264239900,4286,1243,0.388853793021291471720957133584,0.552663866026326999758566671517
654,1753414973.000000000000000000000000000000,1753414985.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3123 n_reference_samples 4452 recent_samples_proportion 0.7721198433991522 threshold 0.48627732254751027,0.000000000000000000000000000000,,i7151,2.000000000000000000000000000000,705.878906250000000000000000000000,703.498697916666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.480461538461538384403581858351,5675399.000000000000000000000000000000,654_0,COMPLETED,SOBOL,2.000000000000000000000000000000,13.820000000000000284217094304040,3123,4452,0.772119843399152183671674265497,0.486277322547510271188997421632
655,1753415005.000000000000000000000000000000,1753415024.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 652 n_reference_samples 1978 recent_samples_proportion 0.22214581917598844 threshold 0.7906966318394989,0.000000000000000000000000000000,,i7160,3.000000000000000000000000000000,706.539062500000000000000000000000,705.205729166666628771054092794657,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.050153846153846097510875523540,5675401.000000000000000000000000000000,655_0,COMPLETED,SOBOL,3.000000000000000000000000000000,1.250000000000000000000000000000,652,1978,0.222145819175988440408175961238,0.790696631839498897953433242947
656,1753415001.000000000000000000000000000000,1753415013.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 857 n_reference_samples 4656 recent_samples_proportion 0.7004312106240541 threshold 0.09674528831243515,0.000000000000000000000000000000,,i7157,2.000000000000000000000000000000,704.980468750000000000000000000000,703.647135416666628771054092794657,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.131846153846153807398522417316,5675404.000000000000000000000000000000,656_0,COMPLETED,SOBOL,2.000000000000000000000000000000,4.830000000000000071054273576010,857,4656,0.700431210624054112479086597887,0.096745288312435145927636881424
657,1753415035.000000000000000000000000000000,1753415053.000000000000000000000000000000,18.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2919 n_reference_samples 2051 recent_samples_proportion 0.30554475478082893 threshold 0.6808631559573114,0.000000000000000000000000000000,,i7160,4.000000000000000000000000000000,706.125000000000000000000000000000,703.606770833333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.606923076923076898481212992920,5675407.000000000000000000000000000000,657_0,COMPLETED,SOBOL,4.000000000000000000000000000000,4.990000000000000213162820728030,2919,2051,0.305544754780828931028935357972,0.680863155957311394494979595038
658,1753415034.000000000000000000000000000000,1753415053.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4100 n_reference_samples 3527 recent_samples_proportion 0.9080961336884648 threshold 0.3737324559018016,0.000000000000000000000000000000,,i7158,4.000000000000000000000000000000,703.406250000000000000000000000000,703.406250000000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.586769230769230820676796156476,5675409.000000000000000000000000000000,658_0,COMPLETED,SOBOL,4.000000000000000000000000000000,11.210000000000000852651282912120,4100,3527,0.908096133688464757227620793856,0.373732455901801596809264083277
659,1753415032.000000000000000000000000000000,1753415044.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2175 n_reference_samples 980 recent_samples_proportion 0.08618654172122478 threshold 0.9111597293503583,0.000000000000000000000000000000,,i7157,3.000000000000000000000000000000,703.871093750000000000000000000000,703.871093750000000000000000000000,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.926923076923076960653702371928,5675411.000000000000000000000000000000,659_0,COMPLETED,SOBOL,3.000000000000000000000000000000,11.650000000000000355271367880050,2175,980,0.086186541721224779744048305474,0.911159729350358271737775339716
660,1753415877.000000000000000000000000000000,1753415890.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1428 n_reference_samples 2993 recent_samples_proportion 0.42725382214039564 threshold 0.8193235189951956,0.000000000000000000000000000000,,i7157,2.000000000000000000000000000000,706.539062500000000000000000000000,704.239583333333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5675574.000000000000000000000000000000,660_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1428,2993,0.427253822140395644879617975676,0.819323518995195620995275476162
661,1753415872.000000000000000000000000000000,1753415898.000000000000000000000000000000,26.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4837 n_reference_samples 618 recent_samples_proportion 0.5628870013672859 threshold 0.4025773971453309,0.000000000000000000000000000000,,i7150,16.000000000000000000000000000000,717.867187500000000000000000000000,707.367187500000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.978999999999999981348253186297,5675581.000000000000000000000000000000,661_0,COMPLETED,SOBOL,16.000000000000000000000000000000,35.939999999999997726263245567679,4837,618,0.562887001367285866315626208234,0.402577397145330917460626096727
662,1753415904.000000000000000000000000000000,1753415917.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3500 n_reference_samples 3827 recent_samples_proportion 0.21373410457372666 threshold 0.5895737357251346,0.000000000000000000000000000000,,i7157,3.000000000000000000000000000000,705.937500000000000000000000000000,703.882812500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.807692307692307709388046532695,5675587.000000000000000000000000000000,662_0,COMPLETED,SOBOL,3.000000000000000000000000000000,5.120000000000000106581410364015,3500,3827,0.213734104573726657605448053801,0.589573735725134606688868643687
663,1753415935.000000000000000000000000000000,1753415947.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 266 n_reference_samples 1353 recent_samples_proportion 0.7958968839291484 threshold 0.12601709704101086,0.000000000000000000000000000000,,i7166,2.000000000000000000000000000000,705.390625000000000000000000000000,702.809895833333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.163692307692307692512656558392,5675592.000000000000000000000000000000,663_0,COMPLETED,SOBOL,2.000000000000000000000000000000,13.480000000000000426325641456060,266,1353,0.795896883929148368785888578714,0.126017097041010855962284153975
664,1753415933.000000000000000000000000000000,1753415945.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 607 n_reference_samples 3401 recent_samples_proportion 0.13922176788561047 threshold 0.4674943315628916,0.000000000000000000000000000000,,i7157,2.000000000000000000000000000000,702.890625000000000000000000000000,702.890625000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.140076923076922987831949285464,5675597.000000000000000000000000000000,664_0,COMPLETED,SOBOL,2.000000000000000000000000000000,6.519999999999999573674358543940,607,3401,0.139221767885610470116830583720,0.467494331562891607401155624757
665,1753415933.000000000000000000000000000000,1753415946.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3157 n_reference_samples 796 recent_samples_proportion 0.8665109020881355 threshold 0.7544175317566841,0.000000000000000000000000000000,,i7150,3.000000000000000000000000000000,705.742187500000000000000000000000,704.408854166666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.365461538461538393285366055352,5675601.000000000000000000000000000000,665_0,COMPLETED,SOBOL,3.000000000000000000000000000000,6.219999999999999751310042483965,3157,796,0.866510902088135526177836709394,0.754417531756684134336410352262
666,1753415968.000000000000000000000000000000,1753415987.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4477 n_reference_samples 4782 recent_samples_proportion 0.47155328493379056 threshold 0.19096496388502418,0.000000000000000000000000000000,,i7158,4.000000000000000000000000000000,706.386718750000000000000000000000,705.053385416666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.688769230769230800248692503374,5675605.000000000000000000000000000000,666_0,COMPLETED,SOBOL,4.000000000000000000000000000000,4.429999999999999715782905695960,4477,4782,0.471553284933790561872513080743,0.190964963885024180401117632755
667,1753415962.000000000000000000000000000000,1753415975.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1790 n_reference_samples 2235 recent_samples_proportion 0.52248585710302 threshold 0.5246377678271383,0.000000000000000000000000000000,,i7157,4.000000000000000000000000000000,705.917968750000000000000000000000,704.584635416666628771054092794657,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.550769230769230788702373047272,5675609.000000000000000000000000000000,667_0,COMPLETED,SOBOL,4.000000000000000000000000000000,6.709999999999999964472863211995,1790,2235,0.522485857103019979419400442566,0.524637767827138334908454453398
668,1753415994.000000000000000000000000000000,1753416013.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2459 n_reference_samples 4248 recent_samples_proportion 0.9884561414979398 threshold 0.7448587762322277,0.000000000000000000000000000000,,i7160,2.000000000000000000000000000000,705.296875000000000000000000000000,703.929687500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5675613.000000000000000000000000000000,668_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2459,4248,0.988456141497939810847128683235,0.744858776232227737246205379051
669,1753415993.000000000000000000000000000000,1753416012.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3817 n_reference_samples 1873 recent_samples_proportion 0.0019279774408787489 threshold 0.032745386945083735,0.000000000000000000000000000000,,i7157,5.000000000000000000000000000000,706.582031250000000000000000000000,703.477864583333371228945907205343,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.865153846153846162181366707955,5675616.000000000000000000000000000000,669_0,COMPLETED,SOBOL,5.000000000000000000000000000000,14.000000000000000000000000000000,3817,1873,0.001927977440878748862512770401,0.032745386945083734819839094143
670,1753415993.000000000000000000000000000000,1753416005.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2655 n_reference_samples 2573 recent_samples_proportion 0.6502841064520181 threshold 0.9750644558798521,0.000000000000000000000000000000,,i7150,1.000000000000000000000000000000,705.066406250000000000000000000000,703.402343750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5675620.000000000000000000000000000000,670_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2655,2573,0.650284106452018062505260331818,0.975064455879852132191842883913
671,1753416023.000000000000000000000000000000,1753416117.000000000000000000000000000000,94.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1120 n_reference_samples 98 recent_samples_proportion 0.359590415423736 threshold 0.3098244000468403,0.000000000000000000000000000000,,i7160,77.000000000000000000000000000000,761.390625000000000000000000000000,725.390625000000000000000000000000,-1.000000000000000000000000000000,0.660000000000000031086244689504,0.992692307692307651656449252187,5675624.000000000000000000000000000000,671_0,COMPLETED,SOBOL,77.000000000000000000000000000000,5.389999999999999680255768907955,1120,98,0.359590415423735987321407492345,0.309824400046840309208562302956
672,1753416021.000000000000000000000000000000,1753416033.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1213 n_reference_samples 4076 recent_samples_proportion 0.12559859748370944 threshold 0.15294120895862579,0.000000000000000000000000000000,,i7157,3.000000000000000000000000000000,708.789062500000000000000000000000,705.976562500000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.279923076923076885602625907268,5675628.000000000000000000000000000000,672_0,COMPLETED,SOBOL,3.000000000000000000000000000000,4.839999999999999857891452847980,1213,4076,0.125598597483709439881494063229,0.152941208958625785019336262849
673,1753416055.000000000000000000000000000000,1753416074.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2515 n_reference_samples 1681 recent_samples_proportion 0.8840171627476812 threshold 0.5626496238075197,0.000000000000000000000000000000,,i7166,2.000000000000000000000000000000,703.667968750000000000000000000000,703.667968750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.710999999999999965361041631695,5675632.000000000000000000000000000000,673_0,COMPLETED,SOBOL,2.000000000000000000000000000000,9.769999999999999573674358543940,2515,1681,0.884017162747681162215940275928,0.562649623807519705387392150442
674,1753416054.000000000000000000000000000000,1753416073.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3833 n_reference_samples 2704 recent_samples_proportion 0.266844908842817 threshold 0.3827212108299136,0.000000000000000000000000000000,,i7157,4.000000000000000000000000000000,706.265625000000000000000000000000,706.265625000000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.887769230769230754951593098667,5675636.000000000000000000000000000000,674_0,COMPLETED,SOBOL,4.000000000000000000000000000000,5.429999999999999715782905695960,3833,2704,0.266844908842816974647860206460,0.382721210829913616180419921875
675,1753416055.000000000000000000000000000000,1753416087.000000000000000000000000000000,32.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2393 n_reference_samples 252 recent_samples_proportion 0.7232806863933802 threshold 0.8391797053106129,0.000000000000000000000000000000,,i7156,7.000000000000000000000000000000,679.257812500000000000000000000000,679.257812500000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.981769230769230838440364550479,5675639.000000000000000000000000000000,675_0,COMPLETED,SOBOL,7.000000000000000000000000000000,64.049999999999997157829056959599,2393,252,0.723280686393380167764632915350,0.839179705310612922275481651013
676,1753416083.000000000000000000000000000000,1753416095.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1813 n_reference_samples 3278 recent_samples_proportion 0.7564625062569976 threshold 0.93516084593907,0.000000000000000000000000000000,,i7164,1.000000000000000000000000000000,708.890625000000000000000000000000,705.367187500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5675641.000000000000000000000000000000,676_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1813,3278,0.756462506256997624376481326181,0.935160845939070006771487442165
677,1753416087.000000000000000000000000000000,1753416131.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4423 n_reference_samples 653 recent_samples_proportion 0.2378049408812076 threshold 0.34973133931308986,0.000000000000000000000000000000,,i7163,28.000000000000000000000000000000,714.113281250000000000000000000000,704.513281249999977262632455676794,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.967769230769230826005866674677,5675642.000000000000000000000000000000,677_0,COMPLETED,SOBOL,28.000000000000000000000000000000,33.140000000000000568434188608080,4423,653,0.237804940881207599323587942308,0.349731339313089861775551980827
