trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
1021,1753428728.000000000000000000000000000000,1753428811.000000000000000000000000000000,83.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2947 n_samples 1791 n_permutations 598 update_interval 179 n_consecutive_deviations 153,0.000000000000000000000000000000,,i7156,20.000000000000000000000000000000,704.195312500000000000000000000000,704.195312500000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.914538461538461633359986535652,5679106.000000000000000000000000000000,1021_0,COMPLETED,SOBOL,20.000000000000000000000000000000,24.219999999999998863131622783840,2947,1791,598,179,153
1022,,,,,,,,,,,,,,,1022_0,ABANDONED,SOBOL,,,3219,3375,897,140,162
1023,1753428728.000000000000000000000000000000,1753428791.000000000000000000000000000000,63.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2372 n_samples 1954 n_permutations 416 update_interval 106 n_consecutive_deviations 22,0.000000000000000000000000000000,,i7155,49.000000000000000000000000000000,715.464843750000000000000000000000,705.750558035714334437216166406870,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.997384615384615424993342003290,5679108.000000000000000000000000000000,1023_0,COMPLETED,SOBOL,49.000000000000000000000000000000,2.819999999999999840127884453977,2372,1954,416,106,22
1024,1753428757.000000000000000000000000000000,1753428801.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 674 n_samples 4776 n_permutations 713 update_interval 203 n_consecutive_deviations 76,0.000000000000000000000000000000,,i7182,30.000000000000000000000000000000,705.019531250000000000000000000000,704.352864583333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.580153846153846131095122018451,5679110.000000000000000000000000000000,1024_0,COMPLETED,SOBOL,30.000000000000000000000000000000,30.489999999999998436805981327780,674,4776,713,203,76
1025,1753428756.000000000000000000000000000000,1753428814.000000000000000000000000000000,58.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4763 n_samples 4982 n_permutations 756 update_interval 170 n_consecutive_deviations 48,0.000000000000000000000000000000,,i7157,46.000000000000000000000000000000,724.699218750000000000000000000000,710.699218750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.968846153846153801403318084340,5679112.000000000000000000000000000000,1025_0,COMPLETED,SOBOL,46.000000000000000000000000000000,9.820000000000000284217094304040,4763,4982,756,170,48
1026,,,,,,,,,,,,,,,1026_0,ABANDONED,SOBOL,,,908,942,307,72,129
1027,1753428788.000000000000000000000000000000,1753428833.000000000000000000000000000000,45.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2294 n_samples 3268 n_permutations 572 update_interval 232 n_consecutive_deviations 212,0.000000000000000000000000000000,,i7152,31.000000000000000000000000000000,706.125000000000000000000000000000,705.791666666666628771054092794657,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.176461538461538391953098425802,5679114.000000000000000000000000000000,1027_0,COMPLETED,SOBOL,31.000000000000000000000000000000,1.689999999999999946709294817992,2294,3268,572,232,212
1028,,,,,,,,,,,,,,,1028_0,ABANDONED,SOBOL,,,3297,2041,117,11,106
1029,,,,,,,,,,,,,,,1029_0,ABANDONED,SOBOL,,,3024,3106,380,50,81
1030,,,,,,,,,,,,,,,1030_0,ABANDONED,SOBOL,,,1396,1567,936,208,221
1031,,,,,,,,,,,,,,,1031_0,ABANDONED,SOBOL,,,556,3893,203,111,183
1032,1753428789.000000000000000000000000000000,1753428944.000000000000000000000000000000,155.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3785 n_samples 166 n_permutations 738 update_interval 146 n_consecutive_deviations 10,0.000000000000000000000000000000,,i7150,124.000000000000000000000000000000,788.378906250000000000000000000000,736.420572916666628771054092794657,-1.000000000000000000000000000000,0.660000000000000031086244689504,0.996153846153846167510437226156,5679115.000000000000000000000000000000,1032_0,COMPLETED,SOBOL,124.000000000000000000000000000000,2.109999999999999875655021241982,3785,166,738,146,10
1033,1753428820.000000000000000000000000000000,1753428876.000000000000000000000000000000,56.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4300 n_samples 3538 n_permutations 160 update_interval 195 n_consecutive_deviations 142,0.000000000000000000000000000000,,i7183,43.000000000000000000000000000000,701.902343750000000000000000000000,701.902343750000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.695923076923076977529092346231,5679116.000000000000000000000000000000,1033_0,COMPLETED,SOBOL,43.000000000000000000000000000000,7.290000000000000035527136788005,4300,3538,160,195,142
1034,1753428818.000000000000000000000000000000,1753428850.000000000000000000000000000000,32.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 31 n_samples 2386 n_permutations 657 update_interval 35 n_consecutive_deviations 34,0.000000000000000000000000000000,,i7182,18.000000000000000000000000000000,704.039062500000000000000000000000,704.039062500000000000000000000000,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.131153846153846093125494576270,5679117.000000000000000000000000000000,1034_0,COMPLETED,SOBOL,18.000000000000000000000000000000,7.540000000000000035527136788005,31,2386,657,35,34
1035,1753428852.000000000000000000000000000000,1753429260.000000000000000000000000000000,408.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1770 n_samples 4636 n_permutations 485 update_interval 133 n_consecutive_deviations 119,0.000000000000000000000000000000,,i7159,328.000000000000000000000000000000,600.000000000000000000000000000000,593.600000000000022737367544323206,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.738615384615384562572160120908,5679118.000000000000000000000000000000,1035_0,COMPLETED,SOBOL,328.000000000000000000000000000000,27.129999999999999005240169935860,1770,4636,485,133,119
1036,,,,,,,,,,,,,,,1036_0,ABANDONED,SOBOL,,,2641,672,956,98,198
1037,,,,,,,,,,,,,,,1037_0,ABANDONED,SOBOL,,,3538,4162,537,90,238
1038,,,,,,,,,,,,,,,1038_0,ABANDONED,SOBOL,,,1009,2761,854,27,27
1039,1753428847.000000000000000000000000000000,1753428879.000000000000000000000000000000,32.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4653 n_samples 1298 n_permutations 333 update_interval 250 n_consecutive_deviations 165,0.000000000000000000000000000000,,i7157,18.000000000000000000000000000000,702.671875000000000000000000000000,702.671875000000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.974692307692307635669237697584,5679119.000000000000000000000000000000,1039_0,COMPLETED,SOBOL,18.000000000000000000000000000000,29.920000000000001705302565824240,4653,1298,333,250,165
1040,,,,,,,,,,,,,,,1040_0,ABANDONED,SOBOL,,,1043,408,614,115,227
1041,1753428878.000000000000000000000000000000,1753428909.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2155 n_samples 2571 n_permutations 255 update_interval 205 n_consecutive_deviations 175,0.000000000000000000000000000000,,i7182,18.000000000000000000000000000000,703.390625000000000000000000000000,703.390625000000000000000000000000,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.757769230769230750510701000167,5679120.000000000000000000000000000000,1041_0,COMPLETED,SOBOL,18.000000000000000000000000000000,11.500000000000000000000000000000,2155,2571,255,205,175
1042,1753428879.000000000000000000000000000000,1753429213.000000000000000000000000000000,334.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3514 n_samples 1498 n_permutations 811 update_interval 53 n_consecutive_deviations 1,0.000000000000000000000000000000,,i7156,321.000000000000000000000000000000,807.097656250000000000000000000000,750.811941964285665562783833593130,-1.000000000000000000000000000000,0.650000000000000022204460492503,0.996461538461538398614436573553,5679121.000000000000000000000000000000,1042_0,COMPLETED,SOBOL,321.000000000000000000000000000000,0.949999999999999955591079014994,3514,1498,811,53,1
1043,,,,,,,,,,,,,,,1043_0,ABANDONED,SOBOL,,,2539,3669,696,14,56
1044,1753428911.000000000000000000000000000000,1753428956.000000000000000000000000000000,45.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1805 n_samples 2284 n_permutations 241 update_interval 228 n_consecutive_deviations 135,0.000000000000000000000000000000,,i7183,31.000000000000000000000000000000,702.460937500000000000000000000000,702.460937500000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.501923076923076916244781386922,5679122.000000000000000000000000000000,1044_0,COMPLETED,SOBOL,31.000000000000000000000000000000,7.469999999999999751310042483965,1805,2284,241,228,135
1045,,,,,,,,,,,,,,,1045_0,ABANDONED,SOBOL,,,143,4445,881,77,205
1046,1753428909.000000000000000000000000000000,1753428956.000000000000000000000000000000,47.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4276 n_samples 873 n_permutations 431 update_interval 166 n_consecutive_deviations 97,0.000000000000000000000000000000,,i7157,32.000000000000000000000000000000,734.253906250000000000000000000000,714.587239583333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.986923076923076791899802628905,5679123.000000000000000000000000000000,1046_0,COMPLETED,SOBOL,32.000000000000000000000000000000,71.200000000000002842170943040401,4276,873,431,166,97
1047,,,,,,,,,,,,,,,1047_0,ABANDONED,SOBOL,,,3888,2848,979,245,246
1048,,,,,,,,,,,,,,,1048_0,ABANDONED,SOBOL,,,522,1855,458,32,73
1049,1753428910.000000000000000000000000000000,1753428988.000000000000000000000000000000,78.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1284 n_samples 3937 n_permutations 662 update_interval 184 n_consecutive_deviations 19,0.000000000000000000000000000000,,i7156,63.000000000000000000000000000000,720.183593750000000000000000000000,709.072482638888914152630604803562,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.764615384615384585664799033111,5679124.000000000000000000000000000000,1049_0,COMPLETED,SOBOL,63.000000000000000000000000000000,2.700000000000000177635683940025,1284,3937,662,184,19
1050,,,,,,,,,,,,,,,1050_0,ABANDONED,SOBOL,,,3399,4723,360,102,150
1051,1753428937.000000000000000000000000000000,1753428969.000000000000000000000000000000,32.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2260 n_samples 1231 n_permutations 831 update_interval 129 n_consecutive_deviations 43,0.000000000000000000000000000000,,i7182,17.000000000000000000000000000000,704.843750000000000000000000000000,704.843750000000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.987461538461538390620830796252,5679125.000000000000000000000000000000,1051_0,COMPLETED,SOBOL,17.000000000000000000000000000000,9.330000000000000071054273576010,2260,1231,831,129,43
1052,,,,,,,,,,,,,,,1052_0,ABANDONED,SOBOL,,,4787,2007,532,191,192
1053,1753428939.000000000000000000000000000000,1753429164.000000000000000000000000000000,225.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4865 n_samples 3165 n_permutations 501 update_interval 70 n_consecutive_deviations 14,0.000000000000000000000000000000,,i7155,207.000000000000000000000000000000,779.589843750000000000000000000000,736.372452445652129426889587193727,-1.000000000000000000000000000000,0.670000000000000039968028886506,0.998846153846153828048670675344,5679126.000000000000000000000000000000,1053_0,COMPLETED,SOBOL,207.000000000000000000000000000000,1.540000000000000035527136788005,4865,3165,501,70,14
1054,,,,,,,,,,,,,,,1054_0,ABANDONED,SOBOL,,,718,2133,940,157,186
1055,1753429959.000000000000000000000000000000,1753429997.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3165 n_samples 1045 n_permutations 641 update_interval 221 n_consecutive_deviations 85,0.000000000000000000000000000000,,i7156,24.000000000000000000000000000000,713.101562500000000000000000000000,707.101562500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.984384615384615413447022547189,5679344.000000000000000000000000000000,1055_0,COMPLETED,SOBOL,24.000000000000000000000000000000,67.890000000000000568434188608080,3165,1045,641,221,85
1056,1753429989.000000000000000000000000000000,1753430026.000000000000000000000000000000,37.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2815 n_samples 3790 n_permutations 869 update_interval 213 n_consecutive_deviations 109,0.000000000000000000000000000000,,i7182,27.000000000000000000000000000000,704.960937500000000000000000000000,704.160937500000045474735088646412,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.812999999999999944932937978592,5679348.000000000000000000000000000000,1056_0,COMPLETED,SOBOL,27.000000000000000000000000000000,20.050000000000000710542735760100,2815,3790,869,213,109
1057,,,,,,,,,,,,,,,1057_0,ABANDONED,SOBOL,,,1519,259,318,60,215
1058,1753429991.000000000000000000000000000000,1753430109.000000000000000000000000000000,118.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 443 n_samples 3014 n_permutations 552 update_interval 150 n_consecutive_deviations 133,0.000000000000000000000000000000,,i7156,33.000000000000000000000000000000,703.945312500000000000000000000000,703.945312500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.304769230769230792255086726072,5679351.000000000000000000000000000000,1058_0,COMPLETED,SOBOL,33.000000000000000000000000000000,12.400000000000000355271367880050,443,3014,552,150,133
1059,,,,,,,,,,,,,,,1059_0,ABANDONED,SOBOL,,,4198,4534,587,48,169
1060,1753430019.000000000000000000000000000000,1753430051.000000000000000000000000000000,32.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 221 n_samples 765 n_permutations 100 update_interval 198 n_consecutive_deviations 32,0.000000000000000000000000000000,,i7162,15.000000000000000000000000000000,701.605468750000000000000000000000,701.605468750000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.745923076923076910915710868721,5679354.000000000000000000000000000000,1060_0,COMPLETED,SOBOL,15.000000000000000000000000000000,8.000000000000000000000000000000,221,765,100,198,32
1061,1753430019.000000000000000000000000000000,1753430095.000000000000000000000000000000,76.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1570 n_samples 3445 n_permutations 772 update_interval 109 n_consecutive_deviations 68,0.000000000000000000000000000000,,i7155,59.000000000000000000000000000000,731.882812500000000000000000000000,711.882812500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.848076923076923061550758120575,5679358.000000000000000000000000000000,1061_0,COMPLETED,SOBOL,59.000000000000000000000000000000,81.379999999999995452526491135359,1570,3445,772,109,68
1062,,,,,,,,,,,,,,,1062_0,ABANDONED,SOBOL,,,2773,2488,290,137,242
1063,,,,,,,,,,,,,,,1063_0,ABANDONED,SOBOL,,,3748,2659,218,176,202
1064,,,,,,,,,,,,,,,1064_0,ABANDONED,SOBOL,,,1920,1391,723,85,123
1065,1753430049.000000000000000000000000000000,1753430093.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1121 n_samples 4069 n_permutations 395 update_interval 237 n_consecutive_deviations 39,0.000000000000000000000000000000,,i7182,32.000000000000000000000000000000,705.410156250000000000000000000000,704.743489583333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.714538461538461566746605058142,5679361.000000000000000000000000000000,1065_0,COMPLETED,SOBOL,32.000000000000000000000000000000,46.450000000000002842170943040401,1121,4069,395,237,39
1066,,,,,,,,,,,,,,,1066_0,ABANDONED,SOBOL,,,4472,614,921,25,147
1067,,,,,,,,,,,,,,,1067_0,ABANDONED,SOBOL,,,4497,4383,414,198,230
1068,,,,,,,,,,,,,,,1068_0,ABANDONED,SOBOL,,,1165,926,902,45,88
1069,1753430052.000000000000000000000000000000,1753430196.000000000000000000000000000000,144.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1886 n_samples 3596 n_permutations 231 update_interval 134 n_consecutive_deviations 3,0.000000000000000000000000000000,,i7154,127.000000000000000000000000000000,767.285156250000000000000000000000,725.685156249999977262632455676794,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.863846153846153819166886478342,5679364.000000000000000000000000000000,1069_0,COMPLETED,SOBOL,127.000000000000000000000000000000,1.070000000000000062172489379009,1886,3596,231,134,3
1070,,,,,,,,,,,,,,,1070_0,ABANDONED,SOBOL,,,3694,2327,710,108,174
1071,,,,,,,,,,,,,,,1071_0,ABANDONED,SOBOL,,,2797,2507,782,85,134
1072,1753430081.000000000000000000000000000000,1753430150.000000000000000000000000000000,69.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1614 n_samples 1552 n_permutations 280 update_interval 173 n_consecutive_deviations 59,0.000000000000000000000000000000,,i7183,53.000000000000000000000000000000,736.625000000000000000000000000000,716.125000000000000000000000000000,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.985230769230769243272050061933,5679368.000000000000000000000000000000,1072_0,COMPLETED,SOBOL,53.000000000000000000000000000000,73.370000000000004547473508864641,1614,1552,280,173,59
1073,,,,,,,,,,,,,,,1073_0,ABANDONED,SOBOL,,,187,4221,608,21,95
1074,1753430079.000000000000000000000000000000,1753430154.000000000000000000000000000000,75.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3941 n_samples 3327 n_permutations 503 update_interval 161 n_consecutive_deviations 74,0.000000000000000000000000000000,,i7155,58.000000000000000000000000000000,712.570312500000000000000000000000,704.820312500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.858076923076923070432542317576,5679373.000000000000000000000000000000,1074_0,COMPLETED,SOBOL,58.000000000000000000000000000000,34.820000000000000284217094304040,3941,3327,503,161,74
1075,1753430112.000000000000000000000000000000,1753430181.000000000000000000000000000000,69.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1553 n_samples 4728 n_permutations 825 update_interval 222 n_consecutive_deviations 160,0.000000000000000000000000000000,,i7183,50.000000000000000000000000000000,704.628906250000000000000000000000,704.628906250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.252692307692307716049384680446,5679376.000000000000000000000000000000,1075_0,COMPLETED,SOBOL,50.000000000000000000000000000000,7.589999999999999857891452847980,1553,4728,825,222,160
1076,,,,,,,,,,,,,,,1076_0,ABANDONED,SOBOL,,,2868,1196,362,9,16
1077,1753430111.000000000000000000000000000000,1753430205.000000000000000000000000000000,94.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3141 n_samples 3951 n_permutations 134 update_interval 63 n_consecutive_deviations 41,0.000000000000000000000000000000,,i7156,76.000000000000000000000000000000,740.597656250000000000000000000000,715.239843749999977262632455676794,-1.000000000000000000000000000000,0.670000000000000039968028886506,0.931307692307692391864293313120,5679379.000000000000000000000000000000,1077_0,COMPLETED,SOBOL,76.000000000000000000000000000000,2.600000000000000088817841970013,3141,3951,134,63,41
1078,1753430120.000000000000000000000000000000,1753430151.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2450 n_samples 107 n_permutations 683 update_interval 214 n_consecutive_deviations 151,0.000000000000000000000000000000,,i7161,7.000000000000000000000000000000,692.437500000000000000000000000000,692.437500000000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.953846153846154010125246713869,5679383.000000000000000000000000000000,1078_0,COMPLETED,SOBOL,7.000000000000000000000000000000,50.229999999999996873611962655559,2450,107,683,214,151
1079,,,,,,,,,,,,,,,1079_0,ABANDONED,SOBOL,,,752,2853,449,124,189
1080,1753430140.000000000000000000000000000000,1753430184.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4919 n_samples 1822 n_permutations 993 update_interval 153 n_consecutive_deviations 112,0.000000000000000000000000000000,,i7182,32.000000000000000000000000000000,725.832031250000000000000000000000,711.498697916666628771054092794657,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.964461538461538370192727143149,5679386.000000000000000000000000000000,1080_0,COMPLETED,SOBOL,32.000000000000000000000000000000,70.430000000000006821210263296962,4919,1822,993,153,112
1081,1753430140.000000000000000000000000000000,1753430178.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 830 n_samples 1694 n_permutations 542 update_interval 244 n_consecutive_deviations 16,0.000000000000000000000000000000,,i7153,26.000000000000000000000000000000,709.914062500000000000000000000000,705.114062500000045474735088646412,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.895846153846153847588595908746,5679390.000000000000000000000000000000,1081_0,COMPLETED,SOBOL,26.000000000000000000000000000000,10.990000000000000213162820728030,830,1694,542,244,16
1082,1753430171.000000000000000000000000000000,1753430227.000000000000000000000000000000,56.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2216 n_samples 3785 n_permutations 340 update_interval 92 n_consecutive_deviations 83,0.000000000000000000000000000000,,i7161,34.000000000000000000000000000000,690.000000000000000000000000000000,690.000000000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.821999999999999952926543755893,5679393.000000000000000000000000000000,1082_0,COMPLETED,SOBOL,34.000000000000000000000000000000,7.400000000000000355271367880050,2216,3785,340,92,83
1083,,,,,,,,,,,,,,,1083_0,ABANDONED,SOBOL,,,3375,292,851,181,227
1084,,,,,,,,,,,,,,,1084_0,ABANDONED,SOBOL,,,3103,4874,643,127,218
1085,,,,,,,,,,,,,,,1085_0,ABANDONED,SOBOL,,,1319,1070,170,100,108
1086,1753430171.000000000000000000000000000000,1753430221.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 477 n_samples 3160 n_permutations 966 update_interval 190 n_consecutive_deviations 54,0.000000000000000000000000000000,,i7156,39.000000000000000000000000000000,705.117187500000000000000000000000,705.117187500000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.656153846153846198596681915660,5679396.000000000000000000000000000000,1086_0,COMPLETED,SOBOL,39.000000000000000000000000000000,57.530000000000001136868377216160,477,3160,966,190,54
1087,,,,,,,,,,,,,,,1087_0,ABANDONED,SOBOL,,,3863,2168,471,37,131
1088,1753430200.000000000000000000000000000000,1753430319.000000000000000000000000000000,119.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4222 n_samples 4133 n_permutations 923 update_interval 117 n_consecutive_deviations 29,0.000000000000000000000000000000,,i7162,105.000000000000000000000000000000,754.687500000000000000000000000000,721.149038461538452793320175260305,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.982769230769230839328542970179,5679399.000000000000000000000000000000,1088_0,COMPLETED,SOBOL,105.000000000000000000000000000000,4.009999999999999786837179271970,4222,4133,923,117,29
1089,,,,,,,,,,,,,,,1089_0,ABANDONED,SOBOL,,,109,560,389,145,171
