trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
753,,,,,,,,,,,,,,,753_0,RUNNING,SOBOL,,,1396,658,3908,0.889588248901069134078056777071,0.045657087372615937082009907044,1.045056167929433232899327776977,str\(\'ks-test\'\),35,str\(\'bounded\'\)
754,,,,,,,,,,,,,,,754_0,RUNNING,SOBOL,,,1829,4511,2406,0.684305325295776145644310872740,0.826168420687317883732703194255,2.378444857984781446447186681326,str\(\'t-test\'\),48,str\(\'bounded\'\)
755,,,,,,,,,,,,,,,755_0,RUNNING,SOBOL,,,3734,2462,4208,0.341403305847197746647481153559,0.168187281459569931696407252275,9.903744325421751426574701326899,str\(\'ks-test\'\),10,str\(\'bounded\'\)
756,,,,,,,,,,,,,,,756_0,RUNNING,SOBOL,,,3830,3060,1150,0.973048039035871670243693642988,0.440629717163741607688365320428,6.022920141374693336899781570537,str\(\'t-test\'\),24,str\(\'bounded\'\)
757,,,,,,,,,,,,,,,757_0,ABANDONED,SOBOL,,,755,84,2942,0.005880399832502007130552446057,0.537239663459360583530610711023,3.573993440909311480879750888562,str\(\'ks-test\'\),33,str\(\'bounded\'\)
758,,,,,,,,,,,,,,,758_0,FAILED,SOBOL,,,620,3168,4541,0.173186626138165600252705189632,0.691873074481263783397366751160,0.526688779495656511642209807178,str\(\'t-test\'\),15,str\(\'bounded\'\)
759,,,,,,,,,,,,,,,759_0,FAILED,SOBOL,,,4946,1148,1333,0.828393821949139241844761727407,0.283635364526882760571879771305,7.974142680436373531449589791009,str\(\'ks-test\'\),30,str\(\'bounded\'\)
760,,,,,,,,,,,,,,,760_0,FAILED,SOBOL,,,2619,4227,3312,0.477493702214211224177375925137,0.072513430507853623985248248118,6.700491548938677155433651932981,str\(\'t-test\'\),38,str\(\'bounded\'\)
761,,,,,,,,,,,,,,,761_0,FAILED,SOBOL,,,1964,1261,114,0.508491908404976156177212942566,0.917379947530105654962540029373,4.173147432601079565017698769225,str\(\'ks-test\'\),7,str\(\'bounded\'\)
762,,,,,,,,,,,,,,,762_0,FAILED,SOBOL,,,1920,3403,1663,0.900146441534161567687988281250,0.372371999826282273904354269689,3.619507084346376579730986122740,str\(\'t-test\'\),9,str\(\'bounded\'\)
763,,,,,,,,,,,,,,,763_0,FAILED,SOBOL,,,2516,1072,4871,0.120682476647198194674714954999,0.648310056250542388056601339485,6.170409368618392065286570868921,str\(\'ks-test\'\),49,str\(\'bounded\'\)
764,,,,,,,,,,,,,,,764_0,FAILED,SOBOL,,,4921,4151,408,0.689890344982966752240827190690,0.984088776592165204171180903359,9.779044312712736441994820779655,str\(\'t-test\'\),32,str\(\'bounded\'\)
765,,,,,,,,,,,,,,,765_0,FAILED,SOBOL,,,498,1496,3606,0.284156477389857164972397640668,0.022029527235776186905313878128,2.305562474359758251551966168336,str\(\'ks-test\'\),25,str\(\'bounded\'\)
766,,,,,,,,,,,,,,,766_0,FAILED,SOBOL,,,633,4590,3876,0.397808030596002948353628880795,0.242190424678847188166841419843,4.260751901849173961522865283769,str\(\'t-test\'\),29,str\(\'bounded\'\)
767,,,,,,,,,,,,,,,767_0,FAILED,SOBOL,,,3806,2229,2075,0.616448998017236626800752219424,0.767385081572458105370060366113,6.732655087090098078306255047210,str\(\'ks-test\'\),15,str\(\'bounded\'\)
768,,,,,,,,,,,,,,,768_0,FAILED,SOBOL,,,3632,2828,2648,0.203113916963338858590049085251,0.619656538208946616741457091848,7.968468541135081295578856952488,str\(\'t-test\'\),6,str\(\'bounded\'\)
769,,,,,,,,,,,,,,,769_0,FAILED,SOBOL,,,1785,163,856,0.795550177715718787041510040581,0.406340688383206749545450975347,0.417780034181661930059448195607,str\(\'ks-test\'\),39,str\(\'bounded\'\)
770,,,,,,,,,,,,,,,770_0,FAILED,SOBOL,,,1284,4045,2987,0.528843307252973349186220275442,0.746206642773002415403027498542,1.751130581079050951842646099976,str\(\'t-test\'\),27,str\(\'bounded\'\)
771,,,,,,,,,,,,,,,771_0,FAILED,SOBOL,,,3189,1719,1028,0.497832259643822883088404296359,0.275590110879391447795683234290,9.281336212208493918751628370956,str\(\'ks-test\'\),18,str\(\'bounded\'\)
772,,,,,,,,,,,,,,,772_0,FAILED,SOBOL,,,4219,3543,4241,0.817586258934810738985277112079,0.111258892480283977377553128463,5.400488151438534778492339682998,str\(\'t-test\'\),3,str\(\'bounded\'\)
773,,,,,,,,,,,,,,,773_0,FAILED,SOBOL,,,1144,893,2293,0.162309115687385208115500745407,0.893746617306023782845159075805,2.946702966228127440473372189444,str\(\'ks-test\'\),41,str\(\'bounded\'\)
774,,,,,,,,,,,,,,,774_0,FAILED,SOBOL,,,72,2731,229,0.016773614438250660646501088991,0.865401218948885775361645755765,1.149235198905691479609458838240,str\(\'t-test\'\),13,str\(\'bounded\'\)
775,,,,,,,,,,,,,,,775_0,FAILED,SOBOL,,,4398,376,3281,0.983839897895231851876474138408,0.145041287524625667204603018945,8.601623870907351587788980395999,str\(\'ks-test\'\),44,str\(\'bounded\'\)
776,,,,,,,,,,,,,,,776_0,FAILED,SOBOL,,,3010,4719,1451,0.321080452572554353452005670988,0.495450502773746859208614523595,7.327920255318284503687209507916,str\(\'t-test\'\),36,str\(\'bounded\'\)
777,,,,,,,,,,,,,,,777_0,FAILED,SOBOL,,,2355,2060,4494,0.663938222292810631408599419956,0.529681627130135890269002629793,4.795746261604130644684573780978,str\(\'ks-test\'\),21,str\(\'bounded\'\)
778,,,,,,,,,,,,,,,778_0,FAILED,SOBOL,,,2324,4919,1211,0.224596383035182950438368720825,0.059176969680935144479949627794,8.322059321708046297771943500265,str\(\'ks-test\'\),37,str\(\'bounded\'\)
779,,,,,,,,,,,,,,,779_0,FAILED,SOBOL,,,2900,1938,2846,0.754575583629310098210396517970,0.966418263632804142027055149811,0.796383190586231748397949559148,str\(\'t-test\'\),20,str\(\'bounded\'\)
780,,,,,,,,,,,,,,,780_0,FAILED,SOBOL,,,4674,2531,2423,0.434882105192169521323819481040,0.677432214494794626702400819340,4.530735599366017218869728822028,str\(\'ks-test\'\),10,str\(\'bounded\'\)
781,,,,,,,,,,,,,,,781_0,FAILED,SOBOL,,,270,498,4069,0.591070295406505463731150484818,0.331569727610796671779525013335,6.980048499305733677999796782387,str\(\'t-test\'\),47,str\(\'bounded\'\)
782,,,,,,,,,,,,,,,782_0,FAILED,SOBOL,,,1034,3733,3412,0.726949131822213545639499443496,0.423752335598692297935485839844,8.930965893103740782521526853088,str\(\'ks-test\'\),1,str\(\'bounded\'\)
783,,,,,,,,,,,,,,,783_0,FAILED,SOBOL,,,4188,781,57,0.258792943565174959896779682822,0.582737504964694341680342404288,1.483736083216033785348031415197,str\(\'t-test\'\),44,str\(\'bounded\'\)
784,,,,,,,,,,,,,,,784_0,FAILED,SOBOL,,,3387,3855,4675,0.921613619849085852209213953756,0.808446219531819276760131742776,2.591390910466201624728910246631,str\(\'ks-test\'\),28,str\(\'bounded\'\)
785,,,,,,,,,,,,,,,785_0,FAILED,SOBOL,,,1560,1832,1311,0.079723051346838477715373016963,0.212839857233688228843604406393,5.118501399961300712959655356826,str\(\'t-test\'\),17,str\(\'bounded\'\)
786,,,,,,,,,,,,,,,786_0,COMPLETED,SOBOL,5030.000000000000000000000000000000,0.000000000000000000000000000000,1661,3028,4692,0.346383281510323270957485419785,0.930913095090538211806574508955,6.460320919899270819541925447993,str\(\'ks-test\'\),5,str\(\'bounded\'\)
787,,,,,,,,,,,,,,,787_0,FAILED,SOBOL,,,3585,41,1807,0.626940021369606248491379574261,0.093599800724536177942702863675,3.915321289321407771666372354957,str\(\'t-test\'\),40,str\(\'bounded\'\)
788,,,,,,,,,,,,,,,788_0,FAILED,SOBOL,,,3999,4390,3473,0.057671858968213203511243847288,0.304700847920030382098843801941,0.140656628467142580385385031150,str\(\'ks-test\'\),32,str\(\'bounded\'\)
789,,,,,,,,,,,,,,,789_0,FAILED,SOBOL,,,904,2351,578,0.962433781379833819258351468307,0.705385335218161380055335030193,7.608293027862907287328653183067,str\(\'t-test\'\),13,str\(\'bounded\'\)
790,,,,,,,,,,,,,,,790_0,FAILED,SOBOL,,,452,4341,1942,0.858499791221693175913287632284,0.547112309684976927393051937543,5.812656132122502761205851129489,str\(\'ks-test\'\),35,str\(\'bounded\'\)
791,,,,,,,,,,,,,,,791_0,FAILED,SOBOL,,,4797,1384,4046,0.140887830385938300770121145433,0.458542890733107944001289979497,3.344843800572678382820868137060,str\(\'t-test\'\),23,str\(\'bounded\'\)
792,,,,,,,,,,,,,,,792_0,FAILED,SOBOL,,,2787,3213,677,0.554161423947662101774369602936,0.186091004280373450985308636518,1.962515622958540983944430990960,str\(\'ks-test\'\),8,str\(\'bounded\'\)
793,,,,,,,,,,,,,,,793_0,FAILED,SOBOL,,,2113,1184,2791,0.460818889934569597688351905163,0.836031616164371382815545530320,9.509208634115754676940923673101,str\(\'t-test\'\),49,str\(\'bounded\'\)
794,,,,,,,,,,,,,,,794_0,FAILED,SOBOL,,,2158,2889,932,0.637607226639986035543472553400,0.644429210638627458784810642101,5.255449230977334629244523966918,str\(\'t-test\'\),47,str\(\'bounded\'\)
795,,,,,,,,,,,,,,,795_0,FAILED,SOBOL,,,2753,219,2577,0.357158490024507058180347485177,0.360698086282238372657360514495,2.805969603718258653657358081546,str\(\'ks-test\'\),10,str\(\'bounded\'\)
796,,,,,,,,,,,,,,,796_0,FAILED,SOBOL,,,4840,4563,2155,0.957538644960150175933222271851,0.025907485945150257600211318731,1.268622864264063565542528522201,str\(\'t-test\'\),21,str\(\'bounded\'\)
797,,,,,,,,,,,,,,,797_0,FAILED,SOBOL,,,416,2217,3791,0.052820005638524888946783164556,0.995767417369410434702103884774,8.794551544810644827521173283458,str\(\'ks-test\'\),37,str\(\'bounded\'\)
798,,,,,,,,,,,,,,,798_0,FAILED,SOBOL,,,867,4202,3692,0.126261293118819589720303042668,0.778999033797532325351653526013,7.155454169333912872730252274778,str\(\'t-test\'\),18,str\(\'bounded\'\)
799,,,,,,,,,,,,,,,799_0,FAILED,SOBOL,,,4042,1562,327,0.843887032268568870740921283868,0.246011308971792463928807137563,4.628739266105927896433058776893,str\(\'ks-test\'\),27,str\(\'bounded\'\)
800,,,,,,,,,,,,,,,800_0,FAILED,SOBOL,,,3552,3386,4942,0.461754694357514372526907209249,0.394723912458866843522287126689,0.699065579201094799977056482021,str\(\'t-test\'\),44,str\(\'bounded\'\)
801,,,,,,,,,,,,,,,801_0,FAILED,SOBOL,,,1707,1050,1588,0.555175726838409877572644290922,0.615840444352477756062569369533,8.145966553348117145105788949877,str\(\'ks-test\'\),1,str\(\'bounded\'\)
802,,,,,,,,,,,,,,,802_0,FAILED,SOBOL,,,1515,4746,4423,0.759471664380282129869215168583,0.271590294396504783325241305647,9.645623652894050437112127838191,str\(\'t-test\'\),13,str\(\'bounded\'\)
803,,,,,,,,,,,,,,,803_0,FAILED,SOBOL,,,3419,2072,1527,0.229445388499647379143553393988,0.734406144222244594566006981040,2.177629512395709898697759854258,str\(\'ks-test\'\),31,str\(\'bounded\'\)
804,,,,,,,,,,,,,,,804_0,FAILED,SOBOL,,,4146,2670,3195,0.580402130933478477281539653632,0.897749257488176244379474155721,3.130265777805820270884851197479,str\(\'t-test\'\),40,str\(\'bounded\'\)
805,,,,,,,,,,,,,,,805_0,FAILED,SOBOL,,,1069,320,309,0.424109759414568521229682573903,0.123054600594565272109193188044,5.675708971591666873734993714606,str\(\'ks-test\'\),5,str\(\'bounded\'\)
806,,,,,,,,,,,,,,,806_0,FAILED,SOBOL,,,304,3560,2212,0.257856179939582930149555295429,0.156779921222478163533864403689,7.784386466708035356987238628790,str\(\'t-test\'\),50,str\(\'bounded\'\)
807,,,,,,,,,,,,,,,807_0,FAILED,SOBOL,,,4631,915,4326,0.725937691668048445947647451248,0.869339170578867226346631014167,0.237974910337477946198347922291,str\(\'ks-test\'\),8,str\(\'bounded\'\)
808,,,,,,,,,,,,,,,808_0,FAILED,SOBOL,,,2933,3994,953,0.094350532945245507709941534813,0.517945880334824360069490012393,3.817318293066695567006263445364,str\(\'t-test\'\),23,str\(\'bounded\'\)
809,,,,,,,,,,,,,,,809_0,FAILED,SOBOL,,,2279,1653,3057,0.936223530936986181316683541809,0.491507823910564189962002501488,6.284915920356289653625481150812,str\(\'ks-test\'\),34,str\(\'bounded\'\)
810,,,,,,,,,,,,,,,810_0,FAILED,SOBOL,,,2399,3872,1397,0.487120369657874086044557770947,0.954702502084895932021879616514,0.593253050723113184439228007250,str\(\'ks-test\'\),25,str\(\'bounded\'\)
811,,,,,,,,,,,,,,,811_0,FAILED,SOBOL,,,2975,1853,4595,0.518114798523485631243090665521,0.055261890200898049207989259912,8.066406053335406056703504873440,str\(\'t-test\'\),32,str\(\'bounded\'\)
812,,,,,,,,,,,,,,,812_0,RUNNING,SOBOL,,,4443,3682,128,0.167218576943501839870975800295,0.343282661741599437466021527143,6.635252249586396366964891058160,str\(\'ks-test\'\),49,str\(\'bounded\'\)
813,,,,,,,,,,,,,,,813_0,RUNNING,SOBOL,,,38,715,3336,0.822421995429322150172879446473,0.681352080693468420413694275339,4.084745551581494993342857924290,str\(\'t-test\'\),9,str\(\'bounded\'\)
814,,,,,,,,,,,,,,,814_0,RUNNING,SOBOL,,,1111,2558,4144,0.998511097570881300811151959351,0.586714449297636719826698481484,2.442596723468042796412191819400,str\(\'ks-test\'\),39,str\(\'bounded\'\)
815,,,,,,,,,,,,,,,815_0,RUNNING,SOBOL,,,4266,511,2353,0.031339681042358277784920517206,0.435529961999505776937269274640,9.993537779846228374935890315101,str\(\'t-test\'\),6,str\(\'bounded\'\)
816,,,,,,,,,,,,,,,816_0,RUNNING,SOBOL,,,3153,4858,2927,0.662988070726394651543955660600,0.208860029716044670600183508213,5.955229995126837039265410567168,str\(\'ks-test\'\),16,str\(\'bounded\'\)
817,,,,,,,,,,,,,,,817_0,RUNNING,SOBOL,,,1327,1882,1125,0.320082273952662921256973049822,0.796673324082046718785932171158,3.483160082566552073757293328526,str\(\'t-test\'\),29,str\(\'bounded\'\)
818,,,,,,,,,,,,,,,818_0,RUNNING,SOBOL,,,1744,3264,2710,0.115770152654498817423878165300,0.082008720649406313674134594294,4.971752090383321665001403744100,str\(\'ks-test\'\),42,str\(\'bounded\'\)
819,,,,,,,,,,,,,,,819_0,COMPLETED,SOBOL,167.000000000000000000000000000000,0.000000000000000000000000000000,3667,1250,762,0.895311664242297355897903798905,0.927115082947537305635421489569,7.425322571333498267165396100609,str\(\'t-test\'\),3,str\(\'bounded\'\)
820,,,,,,,,,,,,,,,820_0,RUNNING,SOBOL,,,3761,4324,3970,0.294871215241029882569989695185,0.716979298477992466054331544001,8.503685837218537102444315678440,str\(\'ks-test\'\),18,str\(\'bounded\'\)
821,,,,,,,,,,,,,,,821_0,RUNNING,SOBOL,,,665,1362,2013,0.700617909381166081850267346454,0.308494129111990311731261726891,0.973761660875752665944560249045,str\(\'t-test\'\),27,str\(\'bounded\'\)
822,,,,,,,,,,,,,,,822_0,RUNNING,SOBOL,,,531,4450,507,0.617401997448876471707990276627,0.462400864195078586948994825434,3.083049446519464442673097437364,str\(\'ks-test\'\),21,str\(\'bounded\'\)
823,,,,,,,,,,,,,,,823_0,RUNNING,SOBOL,,,4877,2407,3549,0.398805264884605992214972047805,0.558763351079076486804808610032,5.615667003441602744828742288519,str\(\'t-test\'\),36,str\(\'bounded\'\)
824,,,,,,,,,,,,,,,824_0,RUNNING,SOBOL,,,2551,3001,1721,0.780876115303486550978107061383,0.832176470119506128675368472614,9.066842223586514037947381439153,str\(\'ks-test\'\),45,str\(\'bounded\'\)
825,,,,,,,,,,,,,,,825_0,RUNNING,SOBOL,,,1878,29,4773,0.188548809561878444318594461038,0.174435176167637123745279836839,1.614095810482278459119243052555,str\(\'t-test\'\),12,str\(\'bounded\'\)
826,,,,,,,,,,,,,,,826_0,RUNNING,SOBOL,,,2009,4684,3218,0.330707090273499482169228258499,0.594266717398539201511198371009,1.220576863418333157795814258861,str\(\'ks-test\'\),2,str\(\'bounded\'\)
827,,,,,,,,,,,,,,,827_0,RUNNING,SOBOL,,,2585,2327,176,0.673561023183167018046901830530,0.380703408161178258328760648510,8.688804630759172198395390296355,str\(\'t-test\'\),43,str\(\'bounded\'\)
828,,,,,,,,,,,,,,,828_0,RUNNING,SOBOL,,,4989,2921,4478,0.010805535500869153237024633540,0.232011795597150932701779879608,7.257693775312044515146681078477,str\(\'ks-test\'\),26,str\(\'bounded\'\)
829,,,,,,,,,,,,,,,829_0,RUNNING,SOBOL,,,584,263,1427,0.977867982147261449732411620062,0.757446297766640741500054900825,4.712026490473188999885678640567,str\(\'t-test\'\),19,str\(\'bounded\'\)
830,,,,,,,,,,,,,,,830_0,RUNNING,SOBOL,,,718,3341,1093,0.843049406697973569002613203338,0.978341481566429083116531728592,1.820040768268518238670594655559,str\(\'ks-test\'\),35,str\(\'bounded\'\)
831,,,,,,,,,,,,,,,831_0,RUNNING,SOBOL,,,3873,1014,3041,0.187768426639959212787189812843,0.016522077485918999079084201753,9.366066125164739020192428142764,str\(\'t-test\'\),22,str\(\'bounded\'\)
832,,,,,,,,,,,,,,,832_0,RUNNING,SOBOL,,,3701,4088,2306,0.507526141911745054535742838198,0.351322262413799768498989806176,5.327791752957739213059085159330,str\(\'ks-test\'\),12,str\(\'bounded\'\)
833,,,,,,,,,,,,,,,833_0,RUNNING,SOBOL,,,1875,1439,4265,0.476511257492005846359006682178,0.627012859426438806664805269975,2.860570789352990583864766449551,str\(\'t-test\'\),46,str\(\'bounded\'\)
834,,,,,,,,,,,,,,,834_0,RUNNING,SOBOL,,,1351,2792,2060,0.208841198857873666661078004836,0.469947481179609882762093775455,4.349200940327719422384689096361,str\(\'ks-test\'\),33,str\(\'bounded\'\)
835,,,,,,,,,,,,,,,835_0,RUNNING,SOBOL,,,3275,431,3853,0.801273682285100208311234837311,0.503938760260120077738577037962,6.797846186006442081861678161658,str\(\'t-test\'\),25,str\(\'bounded\'\)
836,,,,,,,,,,,,,,,836_0,RUNNING,SOBOL,,,4309,4778,792,0.387942499386146666395802640182,0.855326272981241308990263405576,7.876252325695008771333505137591,str\(\'ks-test\'\),9,str\(\'bounded\'\)
837,,,,,,,,,,,,,,,837_0,RUNNING,SOBOL,,,1213,2116,2593,0.606579689482226958041621855955,0.135213800968602304575227890382,0.351167562518268860927150853968,str\(\'t-test\'\),48,str\(\'bounded\'\)
838,,,,,,,,,,,,,,,838_0,COMPLETED,SOBOL,11287.000000000000000000000000000000,0.000000000000000000000000000000,141,3949,4886,0.711455921502783916743339887034,0.105645856082439426604224763651,3.710368528569117252402520534815,str\(\'ks-test\'\),6,str\(\'bounded\'\)
839,,,,,,,,,,,,,,,839_0,RUNNING,SOBOL,,,4487,1617,1689,0.305718276584520942673606214157,0.888381040319800363569413548248,6.238070386009291645734720077598,str\(\'t-test\'\),38,str\(\'bounded\'\)
840,,,,,,,,,,,,,,,840_0,RUNNING,SOBOL,,,3097,3446,3669,0.874929801415652019791480142885,0.725013129062950567593759387819,9.689278944168240315093498793431,str\(\'ks-test\'\),30,str\(\'bounded\'\)
841,,,,,,,,,,,,,,,841_0,RUNNING,SOBOL,,,2423,793,461,0.095462059203535315488053925037,0.254156751893460763902510279877,2.241381480019539740311529385508,str\(\'t-test\'\),15,str\(\'bounded\'\)
842,,,,,,,,,,,,,,,842_0,RUNNING,SOBOL,,,2236,3636,3993,0.544535674810409542345723821199,0.786557019935920864739387070586,5.882930384199135609435415972257,str\(\'t-test\'\),31,str\(\'bounded\'\)
843,,,,,,,,,,,,,,,843_0,RUNNING,SOBOL,,,2831,680,1879,0.451196977607905891360928762879,0.191190502913668763929067040408,3.428515985879115657297688812832,str\(\'ks-test\'\),14,str\(\'bounded\'\)
844,,,,,,,,,,,,,,,844_0,COMPLETED,SOBOL,672.000000000000000000000000000000,0.000000000000000000000000000000,4607,3759,2766,0.864466855188831706513497010747,0.417869900817051553865155710810,1.891221730516292165447111983667,str\(\'t-test\'\),4,str\(\'bounded\'\)
845,,,,,,,,,,,,,,,845_0,RUNNING,SOBOL,,,183,1729,661,0.146858731163665656715977547719,0.576607610771432521623580669257,9.421980288439430140101649158169,str\(\'ks-test\'\),41,str\(\'bounded\'\)
846,,,,,,,,,,,,,,,846_0,RUNNING,SOBOL,,,947,4979,1861,0.032207815205678343162265520050,0.668062591053545484776066132326,6.533046018871479176937100419309,str\(\'t-test\'\),7,str\(\'bounded\'\)
847,,,,,,,,,,,,,,,847_0,RUNNING,SOBOL,,,4122,1994,4756,0.936973574427887756499444549263,0.321952644757926453866758720324,4.001424951951020325680019595893,str\(\'ks-test\'\),50,str\(\'bounded\'\)
848,,,,,,,,,,,,,,,848_0,RUNNING,SOBOL,,,3316,2592,602,0.367701454386115067496376695999,0.033952745169401173097600832307,0.071775141769088807164322929566,str\(\'t-test\'\),34,str\(\'bounded\'\)
849,,,,,,,,,,,,,,,849_0,RUNNING,SOBOL,,,1471,553,3487,0.648262031055986898131493489927,0.941433884397149034484186813643,7.523534600661136551025265362114,str\(\'ks-test\'\),24,str\(\'bounded\'\)
850,,,,,,,,,,,,,,,850_0,FAILED,SOBOL,,,1595,4278,33,0.915885449390858363827305765881,0.164335944341495621134896509830,9.023229843365028202128996781539,str\(\'t-test\'\),11,str\(\'bounded\'\)
851,,,,,,,,,,,,,,,851_0,FAILED,SOBOL,,,3498,1327,3397,0.073998658213764431645920183200,0.814524015637114628951565009629,1.550300931805744797387092148711,str\(\'ks-test\'\),46,str\(\'bounded\'\)
852,,,,,,,,,,,,,,,852_0,FAILED,SOBOL,,,3910,3151,1257,0.736815678002312735017653722025,0.541086217576637884540957657009,2.502989606808871059229204547592,str\(\'t-test\'\),37,str\(\'bounded\'\)
853,,,,,,,,,,,,,,,853_0,FAILED,SOBOL,,,833,1126,4612,0.268663267070427536076238084206,0.452276953348889954042988392757,5.053262677971273930666029627901,str\(\'ks-test\'\),20,str\(\'bounded\'\)
854,,,,,,,,,,,,,,,854_0,FAILED,SOBOL,,,382,3121,2871,0.413317424671724442664100251932,0.295217904724180690845258823174,8.411853353494779028665107034612,str\(\'t-test\'\),28,str\(\'bounded\'\)
855,,,,,,,,,,,,,,,855_0,FAILED,SOBOL,,,4709,141,1226,0.569509392211213660850432916050,0.695662546746432797206693976477,0.860535633431747659649602155696,str\(\'ks-test\'\),17,str\(\'bounded\'\)
856,,,,,,,,,,,,,,,856_0,FAILED,SOBOL,,,2700,4484,4122,0.249812015619128940935311788962,0.905792672663927045384468783595,4.439902818385512262011616257951,str\(\'t-test\'\),2,str\(\'bounded\'\)
857,,,,,,,,,,,,,,,857_0,FAILED,SOBOL,,,2046,2449,2486,0.779794993538409419997492477705,0.068726837709546087507028744312,6.912358930420131386540560924914,str\(\'ks-test\'\),43,str\(\'bounded\'\)
858,,,,,,,,,,,,,,,858_0,FAILED,SOBOL,,,2035,4475,157,0.473870440620928978781023488409,0.353031345896422876773357302227,1.536897010770626348374889857951,str\(\'t-test\'\),35,str\(\'bounded\'\)
859,,,,,,,,,,,,,,,859_0,FAILED,SOBOL,,,2709,2461,3209,0.505292919244617277918507625145,0.636519070722162738640292900527,8.985366622288712079580363933928,str\(\'ks-test\'\),22,str\(\'bounded\'\)
860,,,,,,,,,,,,,,,860_0,FAILED,SOBOL,,,4719,3113,1446,0.185646545836701981624372592705,0.972246209755539880781327610748,5.064272463983856553682016965467,str\(\'t-test\'\),8,str\(\'bounded\'\)
861,,,,,,,,,,,,,,,861_0,FAILED,SOBOL,,,374,151,4487,0.840299121754243927284733217675,0.002629677861928940083013905848,2.538363334967754791904326339136,str\(\'ks-test\'\),49,str\(\'bounded\'\)
862,,,,,,,,,,,,,,,862_0,COMPLETED,SOBOL,2981.000000000000000000000000000000,0.000000000000000000000000000000,825,3161,3034,0.976126882487908020813449638808,0.222504885347560049657644754006,0.898388964851386861987236898131,str\(\'t-test\'\),5,str\(\'bounded\'\)
863,,,,,,,,,,,,,,,863_0,FAILED,SOBOL,,,3921,1118,1076,0.009623836876824498620663916881,0.755736009703949052074278824875,8.425266456452197516568958235439,str\(\'ks-test\'\),40,str\(\'bounded\'\)
864,,,,,,,,,,,,,,,864_0,FAILED,SOBOL,,,3507,4289,4271,0.672275567088276182481365594867,0.608157912442460646396114043455,6.876974716617726635092822107254,str\(\'t-test\'\),31,str\(\'bounded\'\)
865,,,,,,,,,,,,,,,865_0,FAILED,SOBOL,,,1583,1318,2323,0.329067814808338854337677048534,0.386797981018200509595317271305,4.428901618308388243860918009887,str\(\'ks-test\'\),13,str\(\'bounded\'\)
866,,,,,,,,,,,,,,,866_0,FAILED,SOBOL,,,1482,2583,3863,0.096735915638506420055620083076,0.726723045341670537133893503778,3.407790943838655994824193840032,str\(\'t-test\'\),1,str\(\'bounded\'\)
867,,,,,,,,,,,,,,,867_0,FAILED,SOBOL,,,3308,564,2061,0.876580795511603394487565310556,0.263663795985281446121462067822,5.876804635867476811483811616199,str\(\'ks-test\'\),43,str\(\'bounded\'\)
868,,,,,,,,,,,,,,,868_0,FAILED,SOBOL,,,4109,4971,2583,0.307509165553376095925131039621,0.099551655009388922978885716475,9.445193482426926578909842646681,str\(\'t-test\'\),28,str\(\'bounded\'\)
869,,,,,,,,,,,,,,,869_0,RUNNING,SOBOL,,,956,2004,791,0.712587949788197838607572975889,0.874489711433649063998529982200,1.899740272900089621543884277344,str\(\'ks-test\'\),17,str\(\'bounded\'\)
870,,,,,,,,,,,,,,,870_0,RUNNING,SOBOL,,,192,3769,1692,0.608720784081146160104935916024,0.845820433469489207922720197530,4.007540773376822684781473071780,str\(\'t-test\'\),37,str\(\'bounded\'\)
871,,,,,,,,,,,,,,,871_0,RUNNING,SOBOL,,,4596,1721,4899,0.390673451563343432368924368348,0.133504583643749369370468116358,6.553780205585063356465980177745,str\(\'ks-test\'\),20,str\(\'bounded\'\)
872,,,,,,,,,,,,,,,872_0,RUNNING,SOBOL,,,2822,3648,458,0.803872323982417591459181949176,0.483839509019628188912776067809,7.515005535384641000007377442671,str\(\'t-test\'\),10,str\(\'bounded\'\)
873,,,,,,,,,,,,,,,873_0,RUNNING,SOBOL,,,2245,671,3656,0.211116477727890022864087882226,0.510034165913239134759749049408,0.048570496467873459922603984751,str\(\'ks-test\'\),47,str\(\'bounded\'\)
874,,,,,,,,,,,,,,,874_0,RUNNING,SOBOL,,,2434,3457,1892,0.650856155578046990939355964656,0.047349393174052241406446484007,6.835709649202414972535279957810,str\(\'ks-test\'\),13,str\(\'bounded\'\)
875,,,,,,,,,,,,,,,875_0,RUNNING,SOBOL,,,3088,783,3996,0.369979354333132504084602487637,0.947033880472183176024714157393,4.362605103482493085209625860443,str\(\'t-test\'\),44,str\(\'bounded\'\)
876,,,,,,,,,,,,,,,876_0,RUNNING,SOBOL,,,4476,3960,648,0.939111579502001414532230683108,0.658076570235192725988326856168,0.315793480492197020659261852416,str\(\'ks-test\'\),36,str\(\'bounded\'\)
877,,,,,,,,,,,,,,,877_0,RUNNING,SOBOL,,,151,1609,2763,0.034943767877295611734567160056,0.319763275869190677358488983373,7.865242185815238151747053052532,str\(\'t-test\'\),21,str\(\'bounded\'\)
878,,,,,,,,,,,,,,,878_0,RUNNING,SOBOL,,,1222,4771,4757,0.148646530607715238181398831330,0.412269176045432672594870382454,6.224657525171526373242159024812,str\(\'ks-test\'\),27,str\(\'bounded\'\)
