trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,delta
95,,,,,,,,,,,,,,,95_0,COMPLETED,SOBOL,124.000000000000000000000000000000,0.000000000000000000000000000000,3462,0.784743770020082553884321896476
96,,,,,,,,,,,,,,,96_0,FAILED,SOBOL,,,3540,0.220807719400152563382633275069
97,,,,,,,,,,,,,,,97_0,COMPLETED,SOBOL,124.000000000000000000000000000000,0.000000000000000000000000000000,1014,0.600181135825812783757271517970
98,,,,,,,,,,,,,,,98_0,COMPLETED,SOBOL,184.000000000000000000000000000000,1.179999999999999937827510620991,1366,0.392252336299046877599039362394
99,,,,,,,,,,,,,,,99_0,COMPLETED,SOBOL,144.000000000000000000000000000000,0.000000000000000000000000000000,3813,0.771138462908566024722745169129
100,,,,,,,,,,,,,,,100_0,COMPLETED,SOBOL,176.000000000000000000000000000000,1.350000000000000088817841970013,4460,0.354060787830501821904505277416
101,,,,,,,,,,,,,,,101_0,COMPLETED,SOBOL,125.000000000000000000000000000000,0.000000000000000000000000000000,1925,0.980482461841777008793030745437
102,,,,,,,,,,,,,,,102_0,COMPLETED,SOBOL,212.000000000000000000000000000000,14.689999999999999502620084967930,401,0.027053667116910221079884024675
103,,,,,,,,,,,,,,,103_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,2859,0.653962630944326495097129736678
104,,,,,,,,,,,,,,,104_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.880000000000000004440892098501,2514,0.471758176939561957308200135230
105,,,,,,,,,,,,,,,105_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,126,0.847233170736581109316887250316
106,,,,,,,,,,,,,,,106_0,COMPLETED,SOBOL,4.000000000000000000000000000000,5.059999999999999609201495331945,2196,0.145230717035010448157095197530
107,,,,,,,,,,,,,,,107_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,4819,0.520218391273170710498163771263
108,,,,,,,,,,,,,,,108_0,COMPLETED,SOBOL,8.000000000000000000000000000000,4.259999999999999786837179271970,4100,0.103148341484367842002534132462
109,,,,,,,,,,,,,,,109_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,1700,0.733468438124284194401525383000
110,,,,,,,,,,,,,,,110_0,COMPLETED,SOBOL,4.000000000000000000000000000000,2.220000000000000195399252334028,646,0.274098069302737723518248458277
111,,,,,,,,,,,,,,,111_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,3278,0.904905485501512840684767979837
112,,,,,,,,,,,,,,,112_0,COMPLETED,SOBOL,5.000000000000000000000000000000,1.860000000000000097699626167014,3405,0.312374699603766181610353669384
113,,,,,,,,,,,,,,,113_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,793,0.929066705280914950648707417713
114,,,,,,,,,,,,,,,114_0,COMPLETED,SOBOL,10.000000000000000000000000000000,6.059999999999999609201495331945,1846,0.078503687288612122863185049937
115,,,,,,,,,,,,,,,115_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,4226,0.695682982781901992908046850062
116,,,,,,,,,,,,,,,116_0,COMPLETED,SOBOL,6.000000000000000000000000000000,2.790000000000000035527136788005,4985,0.177122927976772176483777343492
117,,,,,,,,,,,,,,,117_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,2381,0.550634642153978393075419717206
118,,,,,,,,,,,,,,,118_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.949999999999999955591079014994,311,0.441825479445978996917432368718
119,,,,,,,,,,,,,,,119_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,2680,0.814849903807044029235839843750
120,,,,,,,,,,,,,,,120_0,COMPLETED,SOBOL,7.000000000000000000000000000000,6.610000000000000319744231092045,3045,0.061370883628726002889663959650
121,,,,,,,,,,,,,,,121_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,567,0.681961311934515812538393220166
122,,,,,,,,,,,,,,,122_0,COMPLETED,SOBOL,4.000000000000000000000000000000,1.770000000000000017763568394003,2091,0.325578546017408376744839415551
123,,,,,,,,,,,,,,,123_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,4646,0.946656293882057076061187217420
124,,,,,,,,,,,,,,,124_0,COMPLETED,SOBOL,5.000000000000000000000000000000,1.000000000000000000000000000000,3959,0.428103842059150363485997559110
125,,,,,,,,,,,,,,,125_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,1493,0.797717133607715345178235111234
126,,,,,,,,,,,,,,,126_0,COMPLETED,SOBOL,5.000000000000000000000000000000,2.649999999999999911182158029987,1141,0.194712490553036327023406215631
127,,,,,,,,,,,,,,,127_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,3687,0.563838462542742502314752073289
128,,,,,,,,,,,,,,,128_0,COMPLETED,SOBOL,5.000000000000000000000000000000,2.430000000000000159872115546023,3707,0.252712715992704006762181734302
129,,,,,,,,,,,,,,,129_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,1154,0.879149854358285631761305012333
130,,,,,,,,,,,,,,,130_0,COMPLETED,SOBOL,7.000000000000000000000000000000,3.160000000000000142108547152020,1506,0.112822981143370276724269274382
131,,,,,,,,,,,,,,,131_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,3980,0.739747409325093085996627451095
132,,,,,,,,,,,,,,,132_0,COMPLETED,SOBOL,6.000000000000000000000000000000,3.580000000000000071054273576010,4622,0.135068623974919310715137044099
133,,,,,,,,,,,,,,,133_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,2080,0.514427051929757017667554919171
134,,,,,,,,,,,,,,,134_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,556,0.493630626738071454084888500802
135,,,,,,,,,,,,,,,135_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,3022,0.872501764876768004519647092820
136,,,,,,,,,,,,,,,136_0,COMPLETED,SOBOL,7.000000000000000000000000000000,12.539999999999999147348717087880,2662,0.001762198967859149138781571509
137,,,,,,,,,,,,,,,137_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,286,0.632097759962081950924073225906
138,,,,,,,,,,,,,,,138_0,COMPLETED,SOBOL,4.000000000000000000000000000000,1.330000000000000071054273576010,2355,0.359844540921971212110719307020
139,,,,,,,,,,,,,,,139_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,4967,0.990667421475052822898987869848
140,,,,,,,,,,,,,,,140_0,COMPLETED,SOBOL,5.000000000000000000000000000000,1.199999999999999955591079014994,4242,0.385981010835617754928250633384
141,,,,,,,,,,,,,,,141_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,1875,0.761441016161814365759141765011
142,,,,,,,,,,,,,,,142_0,COMPLETED,SOBOL,4.000000000000000000000000000000,2.609999999999999875655021241982,820,0.246586165066808471468817742789
143,,,,,,,,,,,,,,,143_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,3421,0.621558850834146192632090333063
144,,,,,,,,,,,,,,,144_0,FAILED,SOBOL,,,3255,0.216088385678827765712384234575
145,,,,,,,,,,,,,,,145_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,635,0.589615092044696198492204075592
146,,,,,,,,,,,,,,,146_0,COMPLETED,SOBOL,5.000000000000000000000000000000,1.030000000000000026645352591004,1689,0.418408323012292360232322607771
147,,,,,,,,,,,,,,,147_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,4076,0.791447739562019747516785628250
148,,,,,,,,,,,,,,,148_0,COMPLETED,SOBOL,5.000000000000000000000000000000,1.709999999999999964472863211995,4840,0.335761637436226001440786603780
149,,,,,,,,,,,,,,,149_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,2209,0.952438175041228518580282980110
150,,,,,,,,,,,,,,,150_0,COMPLETED,SOBOL,4.000000000000000000000000000000,1.729999999999999982236431605997,139,0.039508010985329751474370851838
151,,,,,,,,,,,,,,,151_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,2535,0.656671838406473362681481376057
152,,,,,,,,,,,,,,,152_0,COMPLETED,SOBOL,5.000000000000000000000000000000,0.890000000000000013322676295502,2875,0.467092142168432478133155427713
153,,,,,,,,,,,,,,,153_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,429,0.836720425905659759280297294026
154,,,,,,,,,,,,,,,154_0,COMPLETED,SOBOL,6.000000000000000000000000000000,2.830000000000000071054273576010,1954,0.171333404798060667806325341189
155,,,,,,,,,,,,,,,155_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,4476,0.540474368976429087041424281779
156,,,,,,,,,,,,,,,156_0,COMPLETED,SOBOL,8.000000000000000000000000000000,7.219999999999999751310042483965,3795,0.084780663868412375894223487194
157,,,,,,,,,,,,,,,157_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,1340,0.705355624102055989155246606970
158,,,,,,,,,,,,,,,158_0,COMPLETED,SOBOL,5.000000000000000000000000000000,2.120000000000000106581410364015,988,0.286620940392836920374008968793
159,,,,,,,,,,,,,,,159_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,3522,0.907683220185339423302650629921
160,,,,,,,,,,,,,,,160_0,COMPLETED,SOBOL,7.000000000000000000000000000000,3.919999999999999928945726423990,3443,0.102283878687769169690824355712
161,,,,,,,,,,,,,,,161_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,1067,0.718975282074883592642322582833
162,,,,,,,,,,,,,,,162_0,COMPLETED,SOBOL,5.000000000000000000000000000000,2.250000000000000000000000000000,1262,0.272997553426772343598827319511
163,,,,,,,,,,,,,,,163_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,3874,0.890176246630027923067984829686
164,,,,,,,,,,,,,,,164_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,4398,0.480655017575249088324085278146
165,,,,,,,,,,,,,,,165_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,2031,0.854166144333779797648276144173
166,,,,,,,,,,,,,,,166_0,COMPLETED,SOBOL,4.000000000000000000000000000000,2.220000000000000195399252334028,351,0.153891534334048618593016044542
167,,,,,,,,,,,,,,,167_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,2953,0.526915371276438282421850090032
168,,,,,,,,,,,,,,,168_0,COMPLETED,SOBOL,4.000000000000000000000000000000,1.459999999999999964472863211995,2614,0.349305453337728999407829633128
169,,,,,,,,,,,,,,,169_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,61,0.969895279353484518480854603695
170,,,,,,,,,,,,,,,170_0,COMPLETED,SOBOL,4.000000000000000000000000000000,1.100000000000000088817841970013,2288,0.022047021530568599451127553834
171,,,,,,,,,,,,,,,171_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,4762,0.643124167105183053294581441151
172,,,,,,,,,,,,,,,172_0,COMPLETED,SOBOL,5.000000000000000000000000000000,2.799999999999999822364316059975,4153,0.233610541032627239133034890983
173,,,,,,,,,,,,,,,173_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,1612,0.603223245162516796824547782307
174,,,,,,,,,,,,,,,174_0,COMPLETED,SOBOL,4.000000000000000000000000000000,1.139999999999999902300373832986,712,0.404803936066105984892260494235
175,,,,,,,,,,,,,,,175_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,3178,0.773929320637136708427306075464
176,,,,,,,,,,,,,,,176_0,COMPLETED,SOBOL,5.000000000000000000000000000000,1.000000000000000000000000000000,3344,0.430894145829603059105750162416
177,,,,,,,,,,,,,,,177_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,898,0.810269339382648445813117632497
178,,,,,,,,,,,,,,,178_0,COMPLETED,SOBOL,6.000000000000000000000000000000,3.089999999999999857891452847980,1797,0.197754075674340140666984666495
179,,,,,,,,,,,,,,,179_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,4319,0.576641979411244398612268469151
180,,,,,,,,,,,,,,,180_0,COMPLETED,SOBOL,11.000000000000000000000000000000,8.939999999999999502620084967930,4889,0.050531903009861711684180818338
181,,,,,,,,,,,,,,,181_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,2434,0.676955369019880848213688295800
182,,,,,,,,,,,,,,,182_0,COMPLETED,SOBOL,4.000000000000000000000000000000,1.830000000000000071054273576010,207,0.314990817006677414902071632241
