trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
220,,,,,,,,,,,,,,,220_0,COMPLETED,SOBOL,15.000000000000000000000000000000,7.429999999999999715782905695960,4470,208,0.136769568176940081727366305131,0.291935163788497431536228532423,str\(\'intersection\'\),0.070317940535023798487301860405,True
221,,,,,,,,,,,,,,,221_0,COMPLETED,SOBOL,19.000000000000000000000000000000,0.000000000000000000000000000000,2028,4500,0.589413994094356907815779322846,0.722132426019758022484040793643,str\(\'kl\'\),0.038328802958130840650152748594,False
222,,,,,,,,,,,,,,,222_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.000000000000000000000000000000,211,1864,0.337464667346328517361087051540,0.241005797326564796811965152301,str\(\'kl\'\),0.031345676481723788731059698875,True
223,,,,,,,,,,,,,,,223_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,2693,3510,0.883791040018200857453223306948,0.811063943970948497685924394318,str\(\'intersection\'\),0.080204322235658764839172363281,False
224,,,,,,,,,,,,,,,224_0,COMPLETED,SOBOL,19.000000000000000000000000000000,0.000000000000000000000000000000,2735,36,0.507375667925924034307172405533,0.530445638544857489549144702323,str\(\'kl\'\),0.096534050852060321323833136375,True
225,,,,,,,,,,,,,,,225_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,295,4630,0.210912390634417523660459892199,0.459393771331757294618114428886,str\(\'intersection\'\),0.014617545949295164195436136367,False
226,,,,,,,,,,,,,,,226_0,COMPLETED,SOBOL,15.000000000000000000000000000000,0.000000000000000000000000000000,1916,1647,0.957964324595406702123057129938,0.940510938122868567212719881354,str\(\'intersection\'\),0.044103546412661676079380868032,True
227,,,,,,,,,,,,,,,227_0,COMPLETED,SOBOL,21.000000000000000000000000000000,0.000000000000000000000000000000,4396,3613,0.255456795861944530035003708690,0.011311091993004084022000910181,str\(\'kl\'\),0.064150545820593832258005306812,False
228,,,,,,,,,,,,,,,228_0,COMPLETED,SOBOL,16.000000000000000000000000000000,0.000000000000000000000000000000,4320,1963,0.028357705904170870531144643678,0.184762276249006401895869089458,str\(\'kl\'\),0.077967111980542541660454958219,True
229,,,,,,,,,,,,,,,229_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,1841,2669,0.699683921122923546676020123414,0.864398867053911112989794673922,str\(\'intersection\'\),0.030503810364753011774574531501,False
230,,,,,,,,,,,,,,,230_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,1000,970,0.451659588403999778805086862121,0.344356156358495368863259500358,str\(\'intersection\'\),0.040390234980732207803466593532,True
231,,,,,,,,,,,,,,,231_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.000000000000000000000000000000,3441,4324,0.779311793345958014889163223415,0.664853616705164296440955240541,str\(\'kl\'\),0.070984028419479733296171275470,False
232,,,,,,,,,,,,,,,232_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,3391,1550,0.409998737802728996371115499642,0.781955964637920275528415459121,str\(\'intersection\'\),0.056365309683606035218161878220,True
233,,,,,,,,,,,,,,,233_0,COMPLETED,SOBOL,26.000000000000000000000000000000,0.000000000000000000000000000000,910,3195,0.861914113940671078317734554730,0.227253808425739417531374897408,str\(\'kl\'\),0.052501257266849288285470720439,False
234,,,,,,,,,,,,,,,234_0,COMPLETED,SOBOL,583.000000000000000000000000000000,0.000000000000000000000000000000,1319,524,0.111934604272246357448139519875,0.747111935814842587078032920545,str\(\'kl\'\),0.017305123489350079935000792375,True
235,,,,,,,,,,,,,,,235_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,3762,4814,0.657048429545015078012681897235,0.302049207488074900052055227206,str\(\'intersection\'\),0.094288681400939822196960449219,False
236,,,,,,,,,,,,,,,236_0,COMPLETED,SOBOL,15.000000000000000000000000000000,0.000000000000000000000000000000,4936,840,0.928965995509177466793460098415,0.378161367785185553724858209534,str\(\'intersection\'\),0.073482091464102269884328677563,True
237,,,,,,,,,,,,,,,237_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.000000000000000000000000000000,2494,3870,0.352669904954731439072901366671,0.573660662330687021182029639021,str\(\'kl\'\),0.037977323690429325153683492999,False
238,,,,,,,,,,,,,,,238_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.000000000000000000000000000000,365,2483,0.603614199245348537203881278401,0.092846216920763252611337179587,str\(\'kl\'\),0.022556525552645326215817078719,True
239,,,,,,,,,,,,,,,239_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,2847,2888,0.182888702524825919049078493117,0.896993192955851559311497567251,str\(\'intersection\'\),0.086180801503360271453857421875,False
240,,,,,,,,,,,,,,,240_0,COMPLETED,SOBOL,23.000000000000000000000000000000,0.000000000000000000000000000000,3118,2204,0.833077001538127692725765882642,0.337489850133657454112068307950,str\(\'kl\'\),0.035306816650554538605799592688,False
241,,,,,,,,,,,,,,,241_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,557,3049,0.380312649264931690318292112352,0.640501012761145793739103737607,str\(\'intersection\'\),0.076441987734287980549297003563,True
242,,,,,,,,,,,,,,,242_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,2218,728,0.632262990983203043704463652830,0.131110414765775201706432540050,str\(\'intersection\'\),0.083430563118308792569521870064,False
243,,,,,,,,,,,,,,,243_0,COMPLETED,SOBOL,21.000000000000000000000000000000,0.000000000000000000000000000000,4739,3946,0.086056537231430418888322719795,0.824456818368285881959423022636,str\(\'kl\'\),0.025414900211617352798754154719,True
244,,,,,,,,,,,,,,,244_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,4039,419,0.326771850807592245669042085865,0.994066113466396950038017621409,str\(\'kl\'\),0.049567020349204543583354620750,False
245,,,,,,,,,,,,,,,245_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,1517,4877,0.904168183976784334276999288704,0.051287010198459027920936392775,str\(\'intersection\'\),0.059061655784025793303193552219,True
246,,,,,,,,,,,,,,,246_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,639,1263,0.153245443500578393258848564074,0.537223869146779220429266388237,str\(\'intersection\'\),0.091450655320659282598860784219,False
247,,,,,,,,,,,,,,,247_0,COMPLETED,SOBOL,28.000000000000000000000000000000,0.000000000000000000000000000000,3198,3367,0.574827530492097116265881595609,0.483771634278818973839975114970,str\(\'kl\'\),0.020075525380671026265400058719,True
248,,,,,,,,,,,,,,,248_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,3712,1218,0.236821867844089872789936634945,0.101573632812127473412644462769,str\(\'intersection\'\),0.027662930414080619256900206437,False
249,,,,,,,,,,,,,,,249_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.000000000000000000000000000000,1194,4113,0.532192516656592506940626208234,0.919421870613470693101021424809,str\(\'kl\'\),0.080745817990973592359615906844,True
250,,,,,,,,,,,,,,,250_0,COMPLETED,SOBOL,15.000000000000000000000000000000,0.000000000000000000000000000000,1565,2105,0.285111474230885508784894000200,0.433665787903592003793562525971,str\(\'kl\'\),0.068041616128757601011933786594,False
251,,,,,,,,,,,,,,,251_0,COMPLETED,SOBOL,16.000000000000000000000000000000,0.000000000000000000000000000000,4122,2647,0.986770026829093649389790243731,0.611687335761263994982073199935,str\(\'intersection\'\),0.043089220374822621850707804469,True
252,,,,,,,,,,,,,,,252_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,4672,1796,0.728501996327191592150995802513,0.691510889042168841456259542610,str\(\'intersection\'\),0.011864668270573020675273667734,False
253,,,,,,,,,,,,,,,253_0,COMPLETED,SOBOL,21.000000000000000000000000000000,0.000000000000000000000000000000,2114,3578,0.058032371379435065961160944426,0.264056344091892269965171635704,str\(\'kl\'\),0.099400600884109735488891601562,True
254,,,,,,,,,,,,,,,254_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,25,276,0.804078198427334411846345574304,0.773140413638204293533817690331,str\(\'kl\'\),0.061471734661608941341359724220,False
255,,,,,,,,,,,,,,,255_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,2542,4431,0.477526236100122347671970146621,0.204850449256598954317354355226,str\(\'intersection\'\),0.047066296553239232725029950188,True
256,,,,,,,,,,,,,,,256_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,2552,288,0.208265622431412333881439735705,0.666144904231652623671777746495,str\(\'intersection\'\),0.080983708556741473838513911687,False
257,,,,,,,,,,,,,,,257_0,COMPLETED,SOBOL,539.000000000000000000000000000000,0.000000000000000000000000000000,35,4423,0.504243018968030809467961717019,0.347054675960913328047752202110,str\(\'kl\'\),0.027905713496729732392420686438,True
258,,,,,,,,,,,,,,,258_0,COMPLETED,SOBOL,436.000000000000000000000000000000,0.000000000000000000000000000000,2124,1785,0.257193329084664579209373869162,0.865207162586972167162002733676,str\(\'kl\'\),0.043329256875440487484230089876,False
259,,,,,,,,,,,,,,,259_0,COMPLETED,SOBOL,249.000000000000000000000000000000,0.000000000000000000000000000000,4682,3587,0.958245126523077472846523505723,0.187943787844851606383400621780,str\(\'intersection\'\),0.068287746440619231935720279125,True
260,,,,,,,,,,,,,,,260_0,COMPLETED,SOBOL,198.000000000000000000000000000000,0.000000000000000000000000000000,4132,2091,0.701900371685624135942305201752,0.010535662163048981759816413728,str\(\'intersection\'\),0.099506719717755917620216621344,False
261,,,,,,,,,,,,,,,261_0,COMPLETED,SOBOL,1320.000000000000000000000000000000,0.000000000000000000000000000000,1575,2654,0.032042260732501742781508369262,0.937235647737979848947986738494,str\(\'kl\'\),0.011975507624447346080587273320,True
262,,,,,,,,,,,,,,,262_0,COMPLETED,SOBOL,544.000000000000000000000000000000,0.000000000000000000000000000000,1203,1231,0.778119551857933355876184577937,0.458126724120229478209864737437,str\(\'kl\'\),0.047174389325082305424174933250,False
263,,,,,,,,,,,,,,,263_0,COMPLETED,SOBOL,165.000000000000000000000000000000,0.000000000000000000000000000000,3722,4107,0.450956082971766591960260939231,0.527661965541541544411074937670,str\(\'intersection\'\),0.061586093241348872917573231689,True
264,,,,,,,,,,,,,,,264_0,COMPLETED,SOBOL,16.000000000000000000000000000000,0.000000000000000000000000000000,3188,1254,0.859251636005938013163074629119,0.893776941865682572618823087396,str\(\'kl\'\),0.076158113377168781821247023345,False
265,,,,,,,,,,,,,,,265_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,629,3378,0.406851338315755151064934125316,0.092011747796088463879904395526,str\(\'intersection\'\),0.035016676485538487939574991969,True
266,,,,,,,,,,,,,,,266_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,1507,427,0.658770208520814803954124272423,0.570935969136655341316100020777,str\(\'intersection\'\),0.025132999792695048107971089735,False
267,,,,,,,,,,,,,,,267_0,COMPLETED,SOBOL,18.000000000000000000000000000000,0.000000000000000000000000000000,4029,4866,0.112199707621708513749503310919,0.376835340764373527555619602936,str\(\'kl\'\),0.083143942179158339400579791345,True
268,,,,,,,,,,,,,,,268_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,4729,734,0.354902065249159959225977445385,0.304806706899777068997536844108,str\(\'kl\'\),0.058997400868684060637470167876,False
269,,,,,,,,,,,,,,,269_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,2209,3933,0.932665300866588942163559750043,0.748344243532046649036715280090,str\(\'intersection\'\),0.049496671622619038688473125376,True
270,,,,,,,,,,,,,,,270_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,547,2198,0.181711215283721694291330095439,0.230494359316304325835389477106,str\(\'intersection\'\),0.020013416400179270815407051032,False
271,,,,,,,,,,,,,,,271_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.000000000000000000000000000000,3108,3062,0.602926392391324061925672594953,0.782705220876261598128564855870,str\(\'kl\'\),0.091383653823286295492245301375,True
272,,,,,,,,,,,,,,,272_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,2837,2494,0.382049719715490954108361165709,0.480529224468395133040843347771,str\(\'intersection\'\),0.052263302328065044943805617095,True
273,,,,,,,,,,,,,,,273_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.000000000000000000000000000000,355,2880,0.833357388926669995221629960724,0.536476471828296830324234178988,str\(\'kl\'\),0.056122633889317520561323959782,False
274,,,,,,,,,,,,,,,274_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,2484,829,0.083409231800585986738028054788,0.048527592381462453241525167869,str\(\'kl\'\),0.094048752188682555042120725375,True
275,,,,,,,,,,,,,,,275_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,4926,3879,0.629130756564438398115157724533,0.992835724154487286874370965961,str\(\'intersection\'\),0.017058928804472090617894153297,False
276,,,,,,,,,,,,,,,276_0,COMPLETED,SOBOL,14.000000000000000000000000000000,0.000000000000000000000000000000,3753,510,0.902975405260920571670624212857,0.827179563414305429880357678485,str\(\'intersection\'\),0.037871269229799511824019475625,True
277,,,,,,,,,,,,,,,277_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.000000000000000000000000000000,1309,4820,0.326068759914487582562969691935,0.132438389934599387576241724673,str\(\'kl\'\),0.073371144821867351204502938344,False
278,,,,,,,,,,,,,,,278_0,COMPLETED,SOBOL,15.000000000000000000000000000000,0.000000000000000000000000000000,900,1563,0.577044518282637031170168029348,0.643715375188738114786701771664,str\(\'kl\'\),0.086072601443156607214923781157,True
279,,,,,,,,,,,,,,,279_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,3381,3189,0.156929583789780724423224000930,0.338326207920908950121940961253,str\(\'intersection\'\),0.022442231345921756502370669750,False
280,,,,,,,,,,,,,,,280_0,COMPLETED,SOBOL,28.000000000000000000000000000000,0.000000000000000000000000000000,3451,962,0.533913877375423950866206723731,0.206115578062832344174992726948,str\(\'kl\'\),0.014901527594774963136892154125,True
281,,,,,,,,,,,,,,,281_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,1010,4334,0.237087504703551527063254411587,0.775926005046814637466923159081,str\(\'intersection\'\),0.096824126644060024005078446407,False
282,,,,,,,,,,,,,,,282_0,COMPLETED,SOBOL,18.000000000000000000000000000000,0.000000000000000000000000000000,1851,1971,0.984107967151328866250992177811,0.264829915001988436262791992704,str\(\'intersection\'\),0.064432381866499785494362129157,True
283,,,,,,,,,,,,,,,283_0,COMPLETED,SOBOL,18.000000000000000000000000000000,0.000000000000000000000000000000,4329,2659,0.281963541233912096117819601204,0.694788038346916492216109872970,str\(\'kl\'\),0.044390274640172727727005508314,False
284,,,,,,,,,,,,,,,284_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.000000000000000000000000000000,4406,1653,0.056855302395299074647017079087,0.610877151565626275164788694383,str\(\'kl\'\),0.030567957991734152900509258188,True
285,,,,,,,,,,,,,,,285_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,1926,3600,0.727813655963167494000742863136,0.430486164970323437195531823818,str\(\'intersection\'\),0.078037525080144401479209648187,False
286,,,,,,,,,,,,,,,286_0,COMPLETED,SOBOL,17.000000000000000000000000000000,0.000000000000000000000000000000,305,30,0.479757978137582530298033134386,0.918128634938970233925203956460,str\(\'intersection\'\),0.071046201772987843670037477750,True
287,,,,,,,,,,,,,,,287_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.000000000000000000000000000000,2745,4643,0.807778037294745399066187019343,0.098877061357721687806510146856,str\(\'kl\'\),0.040457129189744596431399514813,False
288,,,,,,,,,,,,,,,288_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,2683,1873,0.676954977717250550028893485432,0.317240200193598886890811172634,str\(\'intersection\'\),0.046286651231348521773334425689,True
289,,,,,,,,,,,,,,,289_0,COMPLETED,SOBOL,21.000000000000000000000000000000,0.000000000000000000000000000000,201,3499,0.099802772775292397655633180875,0.637489479867741515306533983676,str\(\'kl\'\),0.064911613324657072010559488717,False
290,,,,,,,,,,,,,,,290_0,COMPLETED,SOBOL,19.000000000000000000000000000000,0.000000000000000000000000000000,2018,200,0.850755969794467103994861645333,0.149852783704176539814056923205,str\(\'kl\'\),0.094400403285399087094376113782,True
291,,,,,,,,,,,,,,,291_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,4460,4511,0.428929754575714472508707331144,0.829249744867905924650131055387,str\(\'intersection\'\),0.013894949369132519878533571500,False
292,,,,,,,,,,,,,,,292_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,4228,1143,0.170658154947683216029474806419,0.975407827191054788151802767970,str\(\'intersection\'\),0.038222748665139083534825203969,True
293,,,,,,,,,,,,,,,293_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.000000000000000000000000000000,1785,4194,0.623665683681145277539314975002,0.046455685850232839029239073625,str\(\'kl\'\),0.070206993725150823593139648438,False
294,,,,,,,,,,,,,,,294_0,COMPLETED,SOBOL,16.000000000000000000000000000000,0.000000000000000000000000000000,1064,2179,0.371745798505842661718645558722,0.557542313992977156544839090202,str\(\'kl\'\),0.080096122007817030508114442000,True
295,,,,,,,,,,,,,,,295_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,3545,2566,0.917709075797349171921268862206,0.486729600537568307672131595609,str\(\'intersection\'\),0.031231382442638282170843666563,False
296,,,,,,,,,,,,,,,296_0,COMPLETED,SOBOL,22.000000000000000000000000000000,0.000000000000000000000000000000,3297,340,0.267702541967853924198550430447,0.119942669298499823837822475525,str\(\'kl\'\),0.016659423327073454718094680516,True
297,,,,,,,,,,,,,,,297_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,856,4954,0.937928038688376597420415237139,0.924329245232045626501360402472,str\(\'intersection\'\),0.092253902573138479858982918813,False
298,,,,,,,,,,,,,,,298_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,1385,1342,0.191851755097508430703001636175,0.413058033782988776039246658911,str\(\'intersection\'\),0.057049486134201292386602943907,True
299,,,,,,,,,,,,,,,299_0,COMPLETED,SOBOL,19.000000000000000000000000000000,0.000000000000000000000000000000,3863,3290,0.518647845651954431112073962140,0.608805479258298865019582990499,str\(\'kl\'\),0.054585498711094269930210742814,False
300,,,,,,,,,,,,,,,300_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.000000000000000000000000000000,4882,2285,0.759390046644955907240159831417,0.712202190456911909954840211867,str\(\'kl\'\),0.023185233920812606256411925187,True
301,,,,,,,,,,,,,,,301_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,2402,2974,0.463776221372187158475952628578,0.266900338115170610020498997983,str\(\'intersection\'\),0.088232920812442897084970638844,False
302,,,,,,,,,,,,,,,302_0,COMPLETED,SOBOL,12.000000000000000000000000000000,0.000000000000000000000000000000,469,646,0.710826807254925419066182712413,0.754839755659923006270162204601,str\(\'intersection\'\),0.072803925843909378379237296031,True
303,,,,,,,,,,,,,,,303_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.000000000000000000000000000000,2908,4020,0.009411431116983295930289443731,0.199889924401417368171607336080,str\(\'kl\'\),0.035886733457446098882748231063,False
304,,,,,,,,,,,,,,,304_0,COMPLETED,SOBOL,19.000000000000000000000000000000,0.000000000000000000000000000000,3023,917,0.975369122620671991086283014738,0.501972677389159849248301270563,str\(\'intersection\'\),0.085554109653457999229431152344,False
305,,,,,,,,,,,,,,,305_0,COMPLETED,SOBOL,21.000000000000000000000000000000,0.000000000000000000000000000000,506,3791,0.304287035629153268523339193052,0.448768147310242060399332331144,str\(\'kl\'\),0.026147984061390162902061007344,True
306,,,,,,,,,,,,,,,306_0,COMPLETED,SOBOL,518.000000000000000000000000000000,0.000000000000000000000000000000,2282,2407,0.552341824891045662937472116027,0.966623686360195244482440557476,str\(\'kl\'\),0.033133855778723950158415334499,False
307,,,,,,,,,,,,,,,307_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,4840,2968,0.224445491721853601641001318967,0.024083736849948765568196762388,str\(\'intersection\'\),0.075670475875958806422083569032,True
308,,,,,,,,,,,,,,,308_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,3982,1475,0.496359488559886818936917052270,0.158611606046557440663491433952,str\(\'intersection\'\),0.089311490282416347574745429938,False
309,,,,,,,,,,,,,,,309_0,COMPLETED,SOBOL,28.000000000000000000000000000000,0.000000000000000000000000000000,1426,3276,0.793065942311659499708298426413,0.851709828976541793998933371768,str\(\'kl\'\),0.019358408721163872234782843407,True
310,,,,,,,,,,,,,,,310_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,742,598,0.046044464893639086566778928500,0.372776026763021961496491485377,str\(\'kl\'\),0.051744618760421877412536417751,False
311,,,,,,,,,,,,,,,311_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,3261,4732,0.748308817166835060774587873311,0.675547559749335002621251078381,str\(\'intersection\'\),0.059828192144632350024657796439,True
312,,,,,,,,,,,,,,,312_0,COMPLETED,SOBOL,14.000000000000000000000000000000,0.000000000000000000000000000000,3659,1883,0.067238542785868049556086134544,0.808426337454468013632435940963,str\(\'kl\'\),0.067368967644870270117252175623,False
313,,,,,,,,,,,,,,,313_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,1100,2747,0.643290505113080168797523583635,0.239897249057888978240882238424,str\(\'intersection\'\),0.040993150556460029865224470313,True
314,,,,,,,,,,,,,,,314_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,1666,1050,0.392315754279494277589890316449,0.719011827509850265371937894088,str\(\'intersection\'\),0.028297145524993544407621470782,False
315,,,,,,,,,,,,,,,315_0,COMPLETED,SOBOL,21.000000000000000000000000000000,0.000000000000000000000000000000,4187,4247,0.813285379227250859734965615644,0.291309607513248913779335680374,str\(\'kl\'\),0.082792468108236788593146116000,True
316,,,,,,,,,,,,,,,316_0,COMPLETED,SOBOL,14.000000000000000000000000000000,0.000000000000000000000000000000,4580,118,0.586213176686316783658980966720,0.406223137727007244102139793540,str\(\'kl\'\),0.062161374939605600065117840813,False
317,,,,,,,,,,,,,,,317_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,2060,4555,0.134054624088108531587693050824,0.584484285483136800642967045860,str\(\'intersection\'\),0.049145025890320548356271501689,True
318,,,,,,,,,,,,,,,318_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,86,1565,0.884003677213564542647361577110,0.066322217984125020340258060969,str\(\'intersection\'\),0.011224442329257726391755767281,False
319,,,,,,,,,,,,,,,319_0,COMPLETED,SOBOL,21.000000000000000000000000000000,0.000000000000000000000000000000,2647,3687,0.339133028401061908940761213671,0.884418606715276833796224309481,str\(\'kl\'\),0.097360299555584797759344439783,True
320,,,,,,,,,,,,,,,320_0,COMPLETED,SOBOL,25.000000000000000000000000000000,0.000000000000000000000000000000,2593,2128,0.922356012955308002254639632156,0.243364060238003721003963164549,str\(\'kl\'\),0.058064420614391570873991099688,True
321,,,,,,,,,,,,,,,321_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,154,2504,0.345688737001270063320390590889,0.798006868574768324364754334965,str\(\'intersection\'\),0.050673070391640075149641830876,False
322,,,,,,,,,,,,,,,322_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,2087,1116,0.596667320927604993840986935538,0.285997320182621472817174890224,str\(\'intersection\'\),0.021099179303273561669751501313,True
323,,,,,,,,,,,,,,,323_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.000000000000000000000000000000,4567,4178,0.176305402906611563551564358932,0.731000760119408399262397324492,str\(\'kl\'\),0.090360035020858056609149855376,False
324,,,,,,,,,,,,,,,324_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,4178,182,0.417008343512192347635192390953,0.588796265730634371671214921662,str\(\'kl\'\),0.077422402771189807735296994906,True
325,,,,,,,,,,,,,,,325_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,1700,4484,0.868556333882734232787470318726,0.393237705102190360229030829942,str\(\'intersection\'\),0.034171586856245994567871093750,False
326,,,,,,,,,,,,,,,326_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,1171,1812,0.118611061800271269661699591325,0.881915935473516543474659101776,str\(\'intersection\'\),0.024373052865266801869648105594,True
327,,,,,,,,,,,,,,,327_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.000000000000000000000000000000,3612,3448,0.664084651269018610975081173819,0.077709633870050309756294382169,str\(\'kl\'\),0.084493376957252619430249751531,False
328,,,,,,,,,,,,,,,328_0,COMPLETED,SOBOL,12.000000000000000000000000000000,0.000000000000000000000000000000,3230,673,0.021884751768782736286445000928,0.444316257318481788729513937142,str\(\'intersection\'\),0.099101079190149904407647341031,True
329,,,,,,,,,,,,,,,329_0,COMPLETED,SOBOL,34.000000000000000000000000000000,0.000000000000000000000000000000,749,4037,0.692596121808514042506033092650,0.515309312025085120012590778060,str\(\'kl\'\),0.012272998802363873499521318422,False
330,,,,,,,,,,,,,,,330_0,COMPLETED,SOBOL,17.000000000000000000000000000000,0.000000000000000000000000000000,1470,2336,0.444545232560485614747847193939,0.026446498347446324023168884310,str\(\'kl\'\),0.047381241954863075049875220657,True
331,,,,,,,,,,,,,,,331_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,3914,3035,0.772804661110043533689406558551,0.955587472485378341957584780175,str\(\'intersection\'\),0.061089816847816121037073600064,False
332,,,,,,,,,,,,,,,332_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,4775,1403,0.514552810646593528076664370019,0.848346760395914278873874536657,str\(\'intersection\'\),0.081017527859658003408505067000,True
333,,,,,,,,,,,,,,,333_0,COMPLETED,SOBOL,21.000000000000000000000000000000,0.000000000000000000000000000000,2333,3342,0.217478502679616214621205472213,0.168651319906115537694546446801,str\(\'kl\'\),0.027236401094123723065631992313,False
334,,,,,,,,,,,,,,,334_0,COMPLETED,SOBOL,32.000000000000000000000000000000,0.000000000000000000000000000000,516,357,0.964503694219514762231426630024,0.680963589679449809999312037689,str\(\'kl\'\),0.042745089856907732273061384376,True
335,,,,,,,,,,,,,,,335_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,2999,4981,0.262599589461460725114960723658,0.360407339133322235369405461824,str\(\'intersection\'\),0.068406708445400005169645396563,False
336,,,,,,,,,,,,,,,336_0,COMPLETED,SOBOL,416.000000000000000000000000000000,0.000000000000000000000000000000,2956,586,0.721280949637293833376361362753,0.935472057007253221527776076982,str\(\'kl\'\),0.030182580212131146502052558844,False
