trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
313,1753485509.000000000000000000000000000000,1753491241.000000000000000000000000000000,5732.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4554 significance 0.7791915844343603 gamma 0.19876169853657485 max_node_size 339 max_tree_depth 3195 max_time_stationary 65,0.000000000000000000000000000000,,i7069,5710.000000000000000000000000000000,746.812500000000000000000000000000,705.629281195462453979416750371456,-1.000000000000000000000000000000,0.660000000000000031086244689504,1.000000000000000000000000000000,5682478.000000000000000000000000000000,313_0,COMPLETED,SOBOL,5710.000000000000000000000000000000,0.409999999999999975575093458247,4554,0.779191584434360318134338285745,0.198761698536574854534464407152,339,3195,65
314,1753485539.000000000000000000000000000000,1753491381.000000000000000000000000000000,5842.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4629 significance 0.36783307427726686 gamma 0.2828663089331239 max_node_size 2120 max_tree_depth 430 max_time_stationary 1234,0.000000000000000000000000000000,,i7109,5822.000000000000000000000000000000,769.062500000000000000000000000000,728.233766320633549185004085302353,-1.000000000000000000000000000000,0.660000000000000031086244689504,1.000000000000000000000000000000,5682479.000000000000000000000000000000,314_0,COMPLETED,SOBOL,5822.000000000000000000000000000000,1.040000000000000035527136788005,4629,0.367833074277266858231882906693,0.282866308933123922209063039190,2120,430,1234
315,1753485570.000000000000000000000000000000,1753487114.000000000000000000000000000000,1544.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2380 significance 0.5884177125021816 gamma 0.660630752146244 max_node_size 3894 max_tree_depth 2414 max_time_stationary 3096,0.000000000000000000000000000000,,i7053,1533.000000000000000000000000000000,924.492187500000000000000000000000,764.785406650640993575507309287786,-1.000000000000000000000000000000,0.630000000000000004440892098501,1.000000000000000000000000000000,5682480.000000000000000000000000000000,315_0,COMPLETED,SOBOL,1533.000000000000000000000000000000,0.409999999999999975575093458247,2380,0.588417712502181555755953468179,0.660630752146244004663344639994,3894,2414,3096
316,1753485599.000000000000000000000000000000,1753487565.000000000000000000000000000000,1966.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 680 significance 0.008621352998539805 gamma 0.15966987146250905 max_node_size 659 max_tree_depth 3489 max_time_stationary 3847,0.000000000000000000000000000000,,i7052,1955.000000000000000000000000000000,755.972656250000000000000000000000,743.035846748737412781338207423687,-1.000000000000000000000000000000,0.650000000000000022204460492503,1.000000000000000000000000000000,5682481.000000000000000000000000000000,316_0,COMPLETED,SOBOL,1955.000000000000000000000000000000,0.419999999999999984456877655248,680,0.008621352998539805190247875544,0.159669871462509049830913454571,659,3489,3847
317,1753485627.000000000000000000000000000000,1753488907.000000000000000000000000000000,3280.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3555 significance 0.7856013390123844 gamma 0.7876651527360081 max_node_size 2703 max_tree_depth 1104 max_time_stationary 1986,0.000000000000000000000000000000,,i7048,3256.000000000000000000000000000000,809.066406250000000000000000000000,775.735827934451208420796319842339,-1.000000000000000000000000000000,0.660000000000000031086244689504,1.000000000000000000000000000000,5682482.000000000000000000000000000000,317_0,COMPLETED,SOBOL,3256.000000000000000000000000000000,0.349999999999999977795539507497,3555,0.785601339012384380922071613895,0.787665152736008122857924718119,2703,1104,1986
318,1753485658.000000000000000000000000000000,1753488756.000000000000000000000000000000,3098.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2917 significance 0.18220174240879713 gamma 0.5570575681086629 max_node_size 3327 max_tree_depth 1382 max_time_stationary 150,0.000000000000000000000000000000,,i7041,3086.000000000000000000000000000000,883.601562500000000000000000000000,767.816443930868217648821882903576,-1.000000000000000000000000000000,0.640000000000000013322676295502,1.000000000000000000000000000000,5682483.000000000000000000000000000000,318_0,COMPLETED,SOBOL,3086.000000000000000000000000000000,0.330000000000000015543122344752,2917,0.182201742408797134897824321342,0.557057568108662914951878519787,3327,1382,150
319,1753485686.000000000000000000000000000000,1753486081.000000000000000000000000000000,395.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 30 significance 0.900775596678257 gamma 0.4370696885883808 max_node_size 32 max_tree_depth 2777 max_time_stationary 3261,0.000000000000000000000000000000,,i7039,382.000000000000000000000000000000,741.304687500000000000000000000000,717.972751524390218946791719645262,-1.000000000000000000000000000000,0.630000000000000004440892098501,0.999923076923076803446122085006,5682484.000000000000000000000000000000,319_0,COMPLETED,SOBOL,382.000000000000000000000000000000,2.549999999999999822364316059975,30,0.900775596678257017835278475104,0.437069688588380800275956516998,32,2777,3261
320,1753485721.000000000000000000000000000000,1753488300.000000000000000000000000000000,2579.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1768 significance 0.4438307000156492 gamma 0.9302417489718646 max_node_size 4521 max_tree_depth 1816 max_time_stationary 4930,0.000000000000000000000000000000,,i7032,2565.000000000000000000000000000000,929.281250000000000000000000000000,778.123552123552144621498882770538,-1.000000000000000000000000000000,0.670000000000000039968028886506,0.748538461538461485922368865431,5682485.000000000000000000000000000000,320_0,COMPLETED,SOBOL,2565.000000000000000000000000000000,0.110000000000000000555111512313,1768,0.443830700015649226575220609448,0.930241748971864623740657407325,4521,1816,4930
321,1753485749.000000000000000000000000000000,1753491772.000000000000000000000000000000,6023.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4030 significance 0.7227186791524292 gamma 0.060048422016203404 max_node_size 1498 max_tree_depth 593 max_time_stationary 1821,0.000000000000000000000000000000,,i7025,6009.000000000000000000000000000000,748.410156250000000000000000000000,697.907202269900494684407021850348,-1.000000000000000000000000000000,0.660000000000000031086244689504,1.000000000000000000000000000000,5682487.000000000000000000000000000000,321_0,COMPLETED,SOBOL,6009.000000000000000000000000000000,4.940000000000000390798504668055,4030,0.722718679152429155365666701982,0.060048422016203403805967298013,1498,593,1821
322,1753485776.000000000000000000000000000000,1753489700.000000000000000000000000000000,3924.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4091 significance 0.10087234785966576 gamma 0.9718075502123684 max_node_size 395 max_tree_depth 2377 max_time_stationary 2433,0.000000000000000000000000000000,,i7024,3905.000000000000000000000000000000,765.851562500000000000000000000000,727.523367923027990400441922247410,-1.000000000000000000000000000000,0.670000000000000039968028886506,1.000000000000000000000000000000,5682488.000000000000000000000000000000,322_0,COMPLETED,SOBOL,3905.000000000000000000000000000000,0.299999999999999988897769753748,4091,0.100872347859665756342195663819,0.971807550212368420616826369951,395,2377,2433
323,1753485809.000000000000000000000000000000,1753489845.000000000000000000000000000000,4036.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1363 significance 0.8163909706771374 gamma 0.09649657227098941 max_node_size 3751 max_tree_depth 31 max_time_stationary 4334,0.000000000000000000000000000000,,i7022,4009.000000000000000000000000000000,781.304687500000000000000000000000,750.681500077543432780657894909382,-1.000000000000000000000000000000,0.650000000000000022204460492503,1.000000000000000000000000000000,5682489.000000000000000000000000000000,323_0,COMPLETED,SOBOL,4009.000000000000000000000000000000,4.389999999999999680255768907955,1363,0.816390970677137395306033340603,0.096496572270989414144004570062,3751,31,4334
324,1753485812.000000000000000000000000000000,1753487868.000000000000000000000000000000,2056.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 601 significance 0.2756392449196428 gamma 0.6012431153636426 max_node_size 1741 max_tree_depth 1062 max_time_stationary 2642,0.000000000000000000000000000000,,i7021,2026.000000000000000000000000000000,787.187500000000000000000000000000,756.841539634146329262875951826572,-1.000000000000000000000000000000,0.640000000000000013322676295502,1.000000000000000000000000000000,5682490.000000000000000000000000000000,324_0,COMPLETED,SOBOL,2026.000000000000000000000000000000,0.299999999999999988897769753748,601,0.275639244919642811826321349145,0.601243115363642610660122045374,1741,1062,2642
325,1753485839.000000000000000000000000000000,1753488158.000000000000000000000000000000,2319.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2704 significance 0.5575633011981845 gamma 0.47077723329514265 max_node_size 4742 max_tree_depth 3097 max_time_stationary 745,0.000000000000000000000000000000,,i7019,2294.000000000000000000000000000000,998.226562500000000000000000000000,773.040998787715466278314124792814,-1.000000000000000000000000000000,0.640000000000000013322676295502,1.000000000000000000000000000000,5682491.000000000000000000000000000000,325_0,COMPLETED,SOBOL,2294.000000000000000000000000000000,1.169999999999999928945726423990,2704,0.557563301198184535500956826581,0.470777233295142649716069627175,4742,3097,745
326,1753485903.000000000000000000000000000000,1753489733.000000000000000000000000000000,3830.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3306 significance 0.41419841698370874 gamma 0.25016315721534194 max_node_size 4120 max_tree_depth 2930 max_time_stationary 1329,0.000000000000000000000000000000,,i7016,3807.000000000000000000000000000000,797.890625000000000000000000000000,759.798925016318548841809388250113,-1.000000000000000000000000000000,0.650000000000000022204460492503,1.000000000000000000000000000000,5682492.000000000000000000000000000000,326_0,COMPLETED,SOBOL,3807.000000000000000000000000000000,2.089999999999999857891452847980,3306,0.414198416983708739280700683594,0.250163157215341935835084541395,4120,2930,1329
327,1753485901.000000000000000000000000000000,1753488309.000000000000000000000000000000,2408.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1211 significance 0.6297976403459906 gamma 0.8686569488495588 max_node_size 2369 max_tree_depth 1664 max_time_stationary 4481,0.000000000000000000000000000000,,i7027,2391.000000000000000000000000000000,809.402343750000000000000000000000,777.019515041493832541164010763168,-1.000000000000000000000000000000,0.670000000000000039968028886506,0.745384615384615423216985163890,5682493.000000000000000000000000000000,327_0,COMPLETED,SOBOL,2391.000000000000000000000000000000,0.190000000000000002220446049250,1211,0.629797640345990616950189178169,0.868656948849558796510450520145,2369,1664,4481
328,1753485923.000000000000000000000000000000,1753486330.000000000000000000000000000000,407.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2011 significance 0.21177697890810668 gamma 0.37171542468480767 max_node_size 3122 max_tree_depth 740 max_time_stationary 3746,0.000000000000000000000000000000,,i7115,367.000000000000000000000000000000,909.609375000000000000000000000000,761.331229967948729608906432986259,-1.000000000000000000000000000000,0.630000000000000004440892098501,1.000000000000000000000000000000,5682494.000000000000000000000000000000,328_0,COMPLETED,SOBOL,367.000000000000000000000000000000,1.310000000000000053290705182008,2011,0.211776978908106677801370665293,0.371715424684807671518171900971,3122,740,3746
329,1753485984.000000000000000000000000000000,1753490166.000000000000000000000000000000,4182.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4732 significance 0.9937612961530685 gamma 0.7433895110711455 max_node_size 1016 max_tree_depth 2105 max_time_stationary 598,0.000000000000000000000000000000,,i7011,4154.000000000000000000000000000000,770.011718750000000000000000000000,752.501177482057414636074099689722,-1.000000000000000000000000000000,0.660000000000000031086244689504,1.000000000000000000000000000000,5682495.000000000000000000000000000000,329_0,COMPLETED,SOBOL,4154.000000000000000000000000000000,0.089999999999999996669330926125,4732,0.993761296153068518499651418097,0.743389511071145481224675677367,1016,2105,598
330,1753491840.000000000000000000000000000000,1753497932.000000000000000000000000000000,6092.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4967 significance 0.2464053953345865 gamma 0.0726568471044302 max_node_size 4564 max_tree_depth 1286 max_time_stationary 4543,0.000000000000000000000000000000,,i7164,6076.000000000000000000000000000000,768.566406250000000000000000000000,742.919181034482789982575923204422,-1.000000000000000000000000000000,0.660000000000000031086244689504,1.000000000000000000000000000000,5682582.000000000000000000000000000000,330_0,COMPLETED,SOBOL,6076.000000000000000000000000000000,4.959999999999999964472863211995,4967,0.246405395334586496680628897593,0.072656847104430197226143661737,4564,1286,4543
331,1753491871.000000000000000000000000000000,1753492710.000000000000000000000000000000,839.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2081 significance 0.9610784401223064 gamma 0.9486988118197769 max_node_size 1299 max_tree_depth 3308 max_time_stationary 1441,0.000000000000000000000000000000,,i7155,822.000000000000000000000000000000,840.722656250000000000000000000000,769.674080882352996013651136308908,-1.000000000000000000000000000000,0.640000000000000013322676295502,1.000000000000000000000000000000,5682583.000000000000000000000000000000,331_0,COMPLETED,SOBOL,822.000000000000000000000000000000,0.390000000000000013322676295502,2081,0.961078440122306365545057360578,0.948698811819776888221156241343,1299,3308,1441
332,1753491901.000000000000000000000000000000,1753494965.000000000000000000000000000000,3064.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 967 significance 0.37962933727912607 gamma 0.44785114493221045 max_node_size 3215 max_tree_depth 2602 max_time_stationary 378,0.000000000000000000000000000000,,i7147,3051.000000000000000000000000000000,842.769531250000000000000000000000,739.519683937296463227539788931608,-1.000000000000000000000000000000,0.650000000000000022204460492503,1.000000000000000000000000000000,5682586.000000000000000000000000000000,332_0,COMPLETED,SOBOL,3051.000000000000000000000000000000,1.169999999999999928945726423990,967,0.379629337279126066739820544171,0.447851144932210454285836931376,3215,2602,378
333,1753491929.000000000000000000000000000000,1753495855.000000000000000000000000000000,3926.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3230 significance 0.6624133670628071 gamma 0.5775860997121781 max_node_size 300 max_tree_depth 242 max_time_stationary 3478,0.000000000000000000000000000000,,i7161,3912.000000000000000000000000000000,760.964843750000000000000000000000,734.087537770356220789835788309574,-1.000000000000000000000000000000,0.650000000000000022204460492503,1.000000000000000000000000000000,5682588.000000000000000000000000000000,333_0,COMPLETED,SOBOL,3912.000000000000000000000000000000,0.670000000000000039968028886506,3230,0.662413367062807068030849677598,0.577586099712178113740890239569,300,242,3478
334,1753491959.000000000000000000000000000000,1753493055.000000000000000000000000000000,1096.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2618 significance 0.30728456342034044 gamma 0.8296346667557954 max_node_size 927 max_tree_depth 515 max_time_stationary 4065,0.000000000000000000000000000000,,i7166,1079.000000000000000000000000000000,781.234375000000000000000000000000,743.468963068181778908183332532644,-1.000000000000000000000000000000,0.660000000000000031086244689504,0.883923076923076922462030324823,5682590.000000000000000000000000000000,334_0,COMPLETED,SOBOL,1079.000000000000000000000000000000,0.130000000000000004440892098501,2618,0.307284563420340439687805655922,0.829634666755795446846377672045,927,515,4065
335,1753491992.000000000000000000000000000000,1753493218.000000000000000000000000000000,1226.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 368 significance 0.5239721843600273 gamma 0.21138449772261084 max_node_size 2592 max_tree_depth 1893 max_time_stationary 2213,0.000000000000000000000000000000,,i7142,1206.000000000000000000000000000000,779.500000000000000000000000000000,748.239646849593441402248572558165,-1.000000000000000000000000000000,0.640000000000000013322676295502,1.000000000000000000000000000000,5682591.000000000000000000000000000000,335_0,COMPLETED,SOBOL,1206.000000000000000000000000000000,4.190000000000000390798504668055,368,0.523972184360027348759558663005,0.211384497722610836811796275470,2592,1893,2213
336,1753492022.000000000000000000000000000000,1753495601.000000000000000000000000000000,3579.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1442 significance 0.06916828749142587 gamma 0.7044280825778843 max_node_size 1921 max_tree_depth 2706 max_time_stationary 856,0.000000000000000000000000000000,,i7136,3556.000000000000000000000000000000,794.980468750000000000000000000000,760.458766148743052326608449220657,-1.000000000000000000000000000000,0.650000000000000022204460492503,1.000000000000000000000000000000,5682592.000000000000000000000000000000,336_0,COMPLETED,SOBOL,3556.000000000000000000000000000000,0.140000000000000013322676295502,1442,0.069168287491425867186123355168,0.704428082577884251413991023583,1921,2706,856
337,1753492051.000000000000000000000000000000,1753498063.000000000000000000000000000000,6012.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4317 significance 0.8500481460914016 gamma 0.3325103141050786 max_node_size 3937 max_tree_depth 1452 max_time_stationary 2706,0.000000000000000000000000000000,,i7126,5996.000000000000000000000000000000,846.218750000000000000000000000000,726.900358181063097617879975587130,-1.000000000000000000000000000000,0.660000000000000031086244689504,1.000000000000000000000000000000,5682593.000000000000000000000000000000,337_0,COMPLETED,SOBOL,5996.000000000000000000000000000000,0.959999999999999964472863211995,4317,0.850048146091401557455924375972,0.332510314105078585988906070270,3937,1452,2706
338,1753492078.000000000000000000000000000000,1753497406.000000000000000000000000000000,5328.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3794 significance 0.4745034019034356 gamma 0.6370955626666546 max_node_size 2833 max_tree_depth 3237 max_time_stationary 3345,0.000000000000000000000000000000,,i7116,5305.000000000000000000000000000000,856.007812500000000000000000000000,732.143099447838380910980049520731,-1.000000000000000000000000000000,0.660000000000000031086244689504,1.000000000000000000000000000000,5682594.000000000000000000000000000000,338_0,COMPLETED,SOBOL,5305.000000000000000000000000000000,0.250000000000000000000000000000,3794,0.474503401903435595432512172920,0.637095562666654569028423793497,2833,3237,3345
339,1753492111.000000000000000000000000000000,1753497096.000000000000000000000000000000,4985.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1699 significance 0.6939986759126187 gamma 0.25957474205456676 max_node_size 1149 max_tree_depth 921 max_time_stationary 204,0.000000000000000000000000000000,,i7113,4968.000000000000000000000000000000,758.710937500000000000000000000000,713.294041207414807104214560240507,-1.000000000000000000000000000000,0.660000000000000031086244689504,1.000000000000000000000000000000,5682595.000000000000000000000000000000,339_0,COMPLETED,SOBOL,4968.000000000000000000000000000000,2.560000000000000053290705182008,1699,0.693998675912618656624886170903,0.259574742054566764970502390497,1149,921,204
340,1753492143.000000000000000000000000000000,1753493119.000000000000000000000000000000,976.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 273 significance 0.15147428417764605 gamma 0.7644345881715416 max_node_size 4302 max_tree_depth 178 max_time_stationary 1583,0.000000000000000000000000000000,,i7111,964.000000000000000000000000000000,979.875000000000000000000000000000,756.522766729798036067222710698843,-1.000000000000000000000000000000,0.640000000000000013322676295502,0.700846153846153896438408992253,5682596.000000000000000000000000000000,340_0,COMPLETED,SOBOL,964.000000000000000000000000000000,0.130000000000000004440892098501,273,0.151474284177646051352539302570,0.764434588171541640200246092718,4302,178,1583
341,1753492169.000000000000000000000000000000,1753495149.000000000000000000000000000000,2980.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2993 significance 0.9295577919408679 gamma 0.13619562481157482 max_node_size 2342 max_tree_depth 2230 max_time_stationary 4720,0.000000000000000000000000000000,,i7109,2955.000000000000000000000000000000,768.304687500000000000000000000000,751.919803901006730484368745237589,-1.000000000000000000000000000000,0.650000000000000022204460492503,1.000000000000000000000000000000,5682597.000000000000000000000000000000,341_0,COMPLETED,SOBOL,2955.000000000000000000000000000000,4.389999999999999680255768907955,2993,0.929557791940867850222218748968,0.136195624811574822476956114770,2342,2230,4720
342,1753492205.000000000000000000000000000000,1753497284.000000000000000000000000000000,5079.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3642 significance 0.03642563000880182 gamma 0.3977427518367767 max_node_size 1714 max_tree_depth 2067 max_time_stationary 2886,0.000000000000000000000000000000,,i7108,5054.000000000000000000000000000000,762.757812500000000000000000000000,731.437469181459618994267657399178,-1.000000000000000000000000000000,0.660000000000000031086244689504,1.000000000000000000000000000000,5682598.000000000000000000000000000000,342_0,COMPLETED,SOBOL,5054.000000000000000000000000000000,0.869999999999999995559107901499,3642,0.036425630008801820891584100082,0.397742751836776708973530958247,1714,2067,2886
343,1753492225.000000000000000000000000000000,1753495162.000000000000000000000000000000,2937.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 914 significance 0.7558441254124045 gamma 0.5184616181310266 max_node_size 4924 max_tree_depth 776 max_time_stationary 995,0.000000000000000000000000000000,,i7104,2918.000000000000000000000000000000,1035.281250000000000000000000000000,770.810892325680242720409296452999,-1.000000000000000000000000000000,0.650000000000000022204460492503,1.000000000000000000000000000000,5682599.000000000000000000000000000000,343_0,COMPLETED,SOBOL,2918.000000000000000000000000000000,0.359999999999999986677323704498,914,0.755844125412404532760035635874,0.518461618131026646949521818897,4924,776,995
344,1753492267.000000000000000000000000000000,1753493360.000000000000000000000000000000,1093.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2300 significance 0.3400843864064664 gamma 0.02139158869534731 max_node_size 528 max_tree_depth 1633 max_time_stationary 2041,0.000000000000000000000000000000,,i7083,1072.000000000000000000000000000000,751.066406250000000000000000000000,733.690838068181847120285965502262,-1.000000000000000000000000000000,0.640000000000000013322676295502,1.000000000000000000000000000000,5682600.000000000000000000000000000000,344_0,COMPLETED,SOBOL,1072.000000000000000000000000000000,4.969999999999999751310042483965,2300,0.340084386406466376850943333920,0.021391588695347310555838760138,528,1633,2041
345,1753492291.000000000000000000000000000000,1753495215.000000000000000000000000000000,2924.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4404 significance 0.6181114253997803 gamma 0.8908539883624762 max_node_size 3460 max_tree_depth 2961 max_time_stationary 3930,0.000000000000000000000000000000,,i7069,2906.000000000000000000000000000000,916.824218750000000000000000000000,789.602789035836167386150918900967,-1.000000000000000000000000000000,0.670000000000000039968028886506,1.000000000000000000000000000000,5682601.000000000000000000000000000000,345_0,COMPLETED,SOBOL,2906.000000000000000000000000000000,0.070000000000000006661338147751,4404,0.618111425399780256562110025698,0.890853988362476201245954143815,3460,2961,3930
346,1753492321.000000000000000000000000000000,1753494951.000000000000000000000000000000,2630.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4415 significance 0.3375950882341713 gamma 0.6634168807826937 max_node_size 1489 max_tree_depth 1859 max_time_stationary 208,0.000000000000000000000000000000,,i7163,2615.000000000000000000000000000000,765.007812500000000000000000000000,750.487245501893994514830410480499,-1.000000000000000000000000000000,0.660000000000000031086244689504,0.999230769230769144684245475219,5682602.000000000000000000000000000000,346_0,COMPLETED,SOBOL,2615.000000000000000000000000000000,0.089999999999999996669330926125,4415,0.337595088234171281094120331545,0.663416880782693674234451464145,1489,1859,208
