trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
0,,,,,,,,,,,,,,,0_0,FAILED,SOBOL,,,126,1705,38,937,0.175816645473241800479158314374
1,,,,,,,,,,,,,,,1_0,FAILED,SOBOL,,,3303,4093,51,292,0.624923870351165477998733877030
2,,,,,,,,,,,,,,,2_0,FAILED,SOBOL,,,4070,1233,20,695,0.900288444422185474280695416383
3,,,,,,,,,,,,,,,3_0,FAILED,SOBOL,,,2486,3631,94,82,0.415958303816616525860894171274
4,,,,,,,,,,,,,,,4_0,COMPLETED,SOBOL,12193.000000000000000000000000000000,2.470000000000000195399252334028,1639,538,75,242,0.349463422488421215916787332390
5,,,,,,,,,,,,,,,5_0,FAILED,SOBOL,,,4937,3072,39,598,0.834268093284219469651930012333
6,,,,,,,,,,,,,,,6_0,FAILED,SOBOL,,,2617,2264,83,390,0.574450324051082095166975705069
7,,,,,,,,,,,,,,,7_0,FAILED,SOBOL,,,832,4788,6,776,0.124838263012468808632604577724
8,,,,,,,,,,,,,,,8_0,FAILED,SOBOL,,,1027,761,78,556,0.706004571165889549533289937244
9,,,,,,,,,,,,,,,9_0,FAILED,SOBOL,,,3046,3129,11,170,0.219481068711727844711134594036
10,,,,,,,,,,,,,,,10_0,FAILED,SOBOL,,,4427,1538,67,814,0.494846847362816311122202250772
11,,,,,,,,,,,,,,,11_0,FAILED,SOBOL,,,1519,3915,47,458,0.946147402487695243777920950379
12,,,,,,,,,,,,,,,12_0,FAILED,SOBOL,,,1898,2074,16,361,0.754903249856084590518889854138
13,,,,,,,,,,,,,,,13_0,FAILED,SOBOL,,,4029,4628,98,973,0.304073388110846276610743643687
14,,,,,,,,,,,,,,,14_0,COMPLETED,SOBOL,394.000000000000000000000000000000,1.810000000000000053290705182008,3575,48,30,9,0.044256823457777504093879628044
15,,,,,,,,,,,,,,,15_0,FAILED,SOBOL,,,477,2592,60,655,0.530279265217483031236156421073
16,,,,,,,,,,,,,,,16_0,COMPLETED,SOBOL,4497.000000000000000000000000000000,4.490000000000000213162820728030,429,298,7,413,0.383393842391669736890946751373
17,,,,,,,,,,,,,,,17_0,FAILED,SOBOL,,,3644,2696,81,800,0.931905927456915361695166666323
18,,,,,,,,,,,,,,,18_0,FAILED,SOBOL,,,3824,2020,49,219,0.657591107737273028455149415095
19,,,,,,,,,,,,,,,19_0,FAILED,SOBOL,,,2122,4408,63,574,0.144027861114591371194393332189
20,,,,,,,,,,,,,,,20_0,FAILED,SOBOL,,,1256,1328,95,735,0.093159391008317465887600405949
21,,,,,,,,,,,,,,,21_0,FAILED,SOBOL,,,4671,3853,18,120,0.607192290015518665313720703125
22,,,,,,,,,,,,,,,22_0,FAILED,SOBOL,,,2939,853,62,897,0.865867001991718954201360247680
23,,,,,,,,,,,,,,,23_0,FAILED,SOBOL,,,1115,3387,26,254,0.316854718770831822460820603737
24,,,,,,,,,,,,,,,24_0,FAILED,SOBOL,,,764,2472,54,34,0.975955100633204009064058936929
25,,,,,,,,,,,,,,,25_0,FAILED,SOBOL,,,2666,4851,33,677,0.464097881428897407474210012879
26,,,,,,,,,,,,,,,26_0,FAILED,SOBOL,,,4712,446,90,337,0.189783790405839675186072668112
27,,,,,,,,,,,,,,,27_0,FAILED,SOBOL,,,1843,2814,23,951,0.736589818309992594436153012794
28,,,,,,,,,,,,,,,28_0,FAILED,SOBOL,,,2241,983,41,852,0.560968745715916150551549890224
29,,,,,,,,,,,,,,,29_0,FAILED,SOBOL,,,4333,3527,71,498,0.014636147521436215779289113925
30,,,,,,,,,,,,,,,30_0,FAILED,SOBOL,,,3215,1759,3,518,0.273311588194221244396686643086
31,,,,,,,,,,,,,,,31_0,FAILED,SOBOL,,,234,4313,85,130,0.784664772432297485948993198690
32,,,,,,,,,,,,,,,32_0,FAILED,SOBOL,,,258,1121,69,279,0.109924567241221668445483317100
33,,,,,,,,,,,,,,,33_0,FAILED,SOBOL,,,3170,3743,46,883,0.590335866842418899302913359861
34,,,,,,,,,,,,,,,34_0,FAILED,SOBOL,,,4278,1583,77,99,0.817883943572640381702854028845
35,,,,,,,,,,,,,,,35_0,FAILED,SOBOL,,,2274,4215,12,737,0.364868348985910417869860111750
36,,,,,,,,,,,,,,,36_0,FAILED,SOBOL,,,1730,2297,31,583,0.430892049897462103835721336509
37,,,,,,,,,,,,,,,37_0,FAILED,SOBOL,,,4842,4754,58,190,0.884377386096864892550684089656
38,,,,,,,,,,,,,,,38_0,FAILED,SOBOL,,,2787,582,14,795,0.641310931131243711078582236951
39,,,,,,,,,,,,,,,39_0,FAILED,SOBOL,,,660,3028,100,430,0.160399522602558131101346816649
40,,,,,,,,,,,,,,,40_0,FAILED,SOBOL,,,1247,1425,22,152,0.515360691640526002998967669555
41,,,,,,,,,,,,,,,41_0,FAILED,SOBOL,,,2826,4028,92,516,0.060152716714888809779182565762
42,,,,,,,,,,,,,,,42_0,FAILED,SOBOL,,,4571,639,36,472,0.287701492398977298758921961053
43,,,,,,,,,,,,,,,43_0,FAILED,SOBOL,,,1380,3251,54,866,0.770305202081799533786465872254
44,,,,,,,,,,,,,,,44_0,COMPLETED,SOBOL,1692.000000000000000000000000000000,0.709999999999999964472863211995,2080,83,84,957,0.961076270762830975336044048163
45,,,,,,,,,,,,,,,45_0,FAILED,SOBOL,,,3850,2558,5,319,0.478946139503270362780540381209
46,,,,,,,,,,,,,,,46_0,FAILED,SOBOL,,,3678,2118,74,667,0.235880383491516104621510407924
47,,,,,,,,,,,,,,,47_0,FAILED,SOBOL,,,375,4584,40,63,0.690584472164511686820276281651
48,,,,,,,,,,,,,,,48_0,FAILED,SOBOL,,,600,1898,89,755,0.333124771699309374373143555204
49,,,,,,,,,,,,,,,49_0,FAILED,SOBOL,,,3474,4529,24,392,0.850576402783393858975102830300
50,,,,,,,,,,,,,,,50_0,COMPLETED,SOBOL,3273.000000000000000000000000000000,1.989999999999999991118215802999,3919,186,55,623,0.622007124710828085412117616215
51,,,,,,,,,,,,,,,51_0,FAILED,SOBOL,,,2031,2808,32,228,0.077372954670339819105429057799
52,,,,,,,,,,,,,,,52_0,FAILED,SOBOL,,,1467,897,1,77,0.127770355895161641379687011977
53,,,,,,,,,,,,,,,53_0,FAILED,SOBOL,,,4463,3343,87,712,0.672878907412290616640859752806
54,,,,,,,,,,,,,,,54_0,FAILED,SOBOL,,,3071,1362,43,301,0.917116972643882033544571186212
55,,,,,,,,,,,,,,,55_0,FAILED,SOBOL,,,984,3818,69,908,0.399160354826599339528314658310
56,,,,,,,,,,,,,,,56_0,COMPLETED,SOBOL,8291.000000000000000000000000000000,2.220000000000000195399252334028,866,324,48,629,0.800937561690807320324836382497
57,,,,,,,,,,,,,,,57_0,FAILED,SOBOL,,,2562,2936,65,23,0.258008497044444062851198395947
58,,,,,,,,,,,,,,,58_0,FAILED,SOBOL,,,4891,2361,9,995,0.029440393809229137289662503463
59,,,,,,,,,,,,,,,59_0,FAILED,SOBOL,,,1661,4963,79,359,0.545186949241906360086318272806
60,,,,,,,,,,,,,,,60_0,RUNNING,SOBOL,,,2381,1803,60,448,0.720335049420595119329391309293
61,,,,,,,,,,,,,,,61_0,RUNNING,SOBOL,,,4190,4269,27,843,0.205059098139405260319279022951
62,,,,,,,,,,,,,,,62_0,RUNNING,SOBOL,,,3434,1018,96,176,0.449298338208347580735591009216
63,,,,,,,,,,,,,,,63_0,RUNNING,SOBOL,,,14,3493,17,538,0.991726252932101481896154382412
64,,,,,,,,,,,,,,,64_0,COMPLETED,SOBOL,3416.000000000000000000000000000000,2.180000000000000159872115546023,76,621,98,31,0.579845535937696721084932960366
65,,,,,,,,,,,,,,,65_0,RUNNING,SOBOL,,,3374,2989,15,636,0.097119598556309943981901255938
66,,,,,,,,,,,,,,,66_0,RUNNING,SOBOL,,,4179,2337,58,351,0.367474063873291012516375531050
67,,,,,,,,,,,,,,,67_0,RUNNING,SOBOL,,,2394,4715,29,988,0.823048067554831508374491022551
68,,,,,,,,,,,,,,,68_0,RUNNING,SOBOL,,,1689,1622,10,835,0.881287965390831207201927099959
69,,,,,,,,,,,,,,,69_0,RUNNING,SOBOL,,,4865,4176,78,442,0.426218948442488920758108861264
70,,,,,,,,,,,,,,,70_0,RUNNING,SOBOL,,,2508,1160,47,547,0.171380816549062731102281986750
71,,,,,,,,,,,,,,,71_0,RUNNING,SOBOL,,,923,3704,66,183,0.653632372453808785373041700950
72,,,,,,,,,,,,,,,72_0,RUNNING,SOBOL,,,960,2157,38,399,0.049658459771424530437844424569
73,,,,,,,,,,,,,,,73_0,RUNNING,SOBOL,,,3092,4545,74,764,0.502551796916872239862073001859
74,,,,,,,,,,,,,,,74_0,COMPLETED,SOBOL,787.000000000000000000000000000000,2.620000000000000106581410364015,4513,121,6,221,0.772907466813921972814682703756
75,,,,,,,,,,,,,,,75_0,RUNNING,SOBOL,,,1415,2519,82,614,0.292862166225910214301109135704
76,,,,,,,,,,,,,,,76_0,RUNNING,SOBOL,,,1964,677,51,705,0.475852792758494624880682977164
77,,,,,,,,,,,,,,,77_0,RUNNING,SOBOL,,,3983,3212,37,67,0.956399243269115739707331158570
78,,,,,,,,,,,,,,,78_0,RUNNING,SOBOL,,,3490,1464,93,915,0.701562315955758131202912863955
79,,,,,,,,,,,,,,,79_0,RUNNING,SOBOL,,,582,3989,20,311,0.248198374658823023297671284126
80,,,,,,,,,,,,,,,80_0,RUNNING,SOBOL,,,318,1402,72,507,0.853696161061525349289524911001
81,,,,,,,,,,,,,,,81_0,RUNNING,SOBOL,,,3733,3780,42,144,0.337828210726380362416421121452
82,,,,,,,,,,,,,,,82_0,RUNNING,SOBOL,,,3876,936,86,875,0.066300172124058004419211442837
83,,,,,,,,,,,,,,,83_0,RUNNING,SOBOL,,,2052,3304,3,480,0.609594194788485754799012283911
84,,,,,,,,,,,,,,,84_0,COMPLETED,SOBOL,2397.000000000000000000000000000000,2.280000000000000248689957516035,1366,225,35,328,0.683460488975048074955509491701
85,,,,,,,,,,,,,,,85_0,RUNNING,SOBOL,,,4582,2769,55,964,0.140666575238108632062150604725
86,,,,,,,,,,,,,,,86_0,RUNNING,SOBOL,,,2886,1937,24,54,0.396524064425379019205308850360
87,,,,,,,,,,,,,,,87_0,RUNNING,SOBOL,,,1185,4491,91,660,0.911922273147851236707595035114
88,,,,,,,,,,,,,,,88_0,RUNNING,SOBOL,,,679,1057,19,877,0.261132419303059581938697419901
89,,,,,,,,,,,,,,,89_0,RUNNING,SOBOL,,,2771,3454,95,271,0.805645164698362337141190891998
90,,,,,,,,,,,,,,,90_0,FAILED,SOBOL,,,4778,1842,26,743,0.534117854792624746629314813617
91,,,,,,,,,,,,,,,91_0,FAILED,SOBOL,,,1797,4230,63,107,0.017031151983886959333513999582
92,,,,,,,,,,,,,,,92_0,FAILED,SOBOL,,,2326,2399,81,196,0.215644843682646747407005705099
93,,,,,,,,,,,,,,,93_0,FAILED,SOBOL,,,4228,4924,8,592,0.733235432744026138784931845294
94,,,,,,,,,,,,,,,94_0,FAILED,SOBOL,,,3150,363,64,424,0.989093650627881237902272459905
95,,,,,,,,,,,,,,,95_0,FAILED,SOBOL,,,281,2897,50,786,0.444107326809316860227738743561
96,,,,,,,,,,,,,,,96_0,FAILED,SOBOL,,,167,2224,4,685,0.637850665207952305379990320944
97,,,,,,,,,,,,,,,97_0,FAILED,SOBOL,,,3280,4827,84,40,0.186185152065008879818108766813
98,,,,,,,,,,,,,,,98_0,FAILED,SOBOL,,,4349,499,40,943,0.410916006006300460473568136877
99,,,,,,,,,,,,,,,99_0,FAILED,SOBOL,,,2223,3111,73,330,0.897560903362929818349869037775
100,,,,,,,,,,,,,,,100_0,FAILED,SOBOL,,,1820,1194,92,489,0.838819368567317757978685222042
101,,,,,,,,,,,,,,,101_0,FAILED,SOBOL,,,4733,3669,21,846,0.352674669366329907038704050137
102,,,,,,,,,,,,,,,102_0,FAILED,SOBOL,,,2716,1666,52,139,0.112394995518028742442773193488
103,,,,,,,,,,,,,,,103_0,FAILED,SOBOL,,,711,4132,35,524,0.563590856276452556450351494277
104,,,,,,,,,,,,,,,104_0,ABANDONED,SOBOL,,,1143,10,57,808,0.232411789607256641376764605411
105,,,,,,,,,,,,,,,105_0,FAILED,SOBOL,,,2913,2632,31,422,0.716377001937478774529211023037
106,,,,,,,,,,,,,,,106_0,FAILED,SOBOL,,,4616,2035,99,566,0.941108554832637334008893503778
107,,,,,,,,,,,,,,,107_0,FAILED,SOBOL,,,1313,4667,14,210,0.492122756458818921831976922476
108,,,,,,,,,,,,,,,108_0,FAILED,SOBOL,,,2185,1499,44,113,0.308628589432686561977448036487
109,,,,,,,,,,,,,,,109_0,FAILED,SOBOL,,,3764,3955,68,725,0.758118422772735334191906986234
110,,,,,,,,,,,,,,,110_0,FAILED,SOBOL,,,3633,722,12,261,0.517839447878301162297987048078
111,,,,,,,,,,,,,,,111_0,FAILED,SOBOL,,,442,3168,76,906,0.033400805838406086301084485513
112,,,,,,,,,,,,,,,112_0,FAILED,SOBOL,,,530,814,28,161,0.927324314601719379425048828125
113,,,,,,,,,,,,,,,113_0,FAILED,SOBOL,,,3525,3426,61,549,0.380152257941663240803364942622
114,,,,,,,,,,,,,,,114_0,FAILED,SOBOL,,,4008,1289,17,467,0.156562617208808652069507161286
115,,,,,,,,,,,,,,,115_0,FAILED,SOBOL,,,1921,3892,97,821,0.668542064111679823490419494192
116,,,,,,,,,,,,,,,116_0,FAILED,SOBOL,,,1538,1981,65,983,0.594174244500696668858097382326
117,,,,,,,,,,,,,,,117_0,FAILED,SOBOL,,,4411,4446,49,368,0.082699635617434985590534779476
118,,,,,,,,,,,,,,,118_0,COMPLETED,SOBOL,6246.000000000000000000000000000000,2.229999999999999982236431605997,2981,259,80,645,0.321927592094987613524637026785
119,,,,,,,,,,,,,,,119_0,COMPLETED,SOBOL,5808.000000000000000000000000000000,9.669999999999999928945726423990,1094,2734,9,2,0.868625118564814280297525783681
120,,,,,,,,,,,,,,,120_0,FAILED,SOBOL,,,819,1720,88,285,0.459512104593217396431015231428
121,,,,,,,,,,,,,,,121_0,FAILED,SOBOL,,,2628,4352,2,929,0.972709352202713484203400184924
122,,,,,,,,,,,,,,,122_0,FAILED,SOBOL,,,4997,944,71,89,0.749120886307209743470991725189
123,,,,,,,,,,,,,,,123_0,FAILED,SOBOL,,,1576,3567,44,703,0.200731058683246366136643246136
124,,,,,,,,,,,,,,,124_0,COMPLETED,SOBOL,12400.000000000000000000000000000000,4.370000000000000106581410364015,2428,407,25,604,0.001613938026130199441046664255
125,,,,,,,,,,,,,,,125_0,FAILED,SOBOL,,,4125,2853,89,250,0.550504826344549669236982936127
126,,,,,,,,,,,,,,,126_0,FAILED,SOBOL,,,3328,2434,33,770,0.789733957659453200683685736294
127,,,,,,,,,,,,,,,127_0,FAILED,SOBOL,,,98,4890,57,382,0.276066016670316438652577062385
128,,,,,,,,,,,,,,,128_0,FAILED,SOBOL,,,89,654,24,817,0.825586801841855066896869175253
129,,,,,,,,,,,,,,,129_0,FAILED,SOBOL,,,3358,3276,90,455,0.372702967494726200570198670903
130,,,,,,,,,,,,,,,130_0,FAILED,SOBOL,,,4115,1429,34,561,0.102332054454833273893221701201
131,,,,,,,,,,,,,,,131_0,FAILED,SOBOL,,,2457,4061,55,165,0.582398279044777145152522734861
132,,,,,,,,,,,,,,,132_0,FAILED,SOBOL,,,1586,2144,86,14,0.648894342646002764141144325549
133,,,,,,,,,,,,,,,133_0,FAILED,SOBOL,,,4967,4600,4,650,0.168353587865829462666411586724
134,,,,,,,,,,,,,,,134_0,COMPLETED,SOBOL,2164.000000000000000000000000000000,1.600000000000000088817841970013,2638,115,72,364,0.423175331521779274357442091059
135,,,,,,,,,,,,,,,135_0,FAILED,SOBOL,,,789,2562,42,970,0.876564003888517628837462325464
136,,,,,,,,,,,,,,,136_0,FAILED,SOBOL,,,1065,1579,64,692,0.295394000202417350564587650297
137,,,,,,,,,,,,,,,137_0,FAILED,SOBOL,,,2991,4182,50,85,0.778140891328453987441093886446
138,,,,,,,,,,,,,,,138_0,FAILED,SOBOL,,,4382,1105,81,932,0.507771153125911922643354046158
139,,,,,,,,,,,,,,,139_0,FAILED,SOBOL,,,1547,3717,8,296,0.052206681985408065482801021062
140,,,,,,,,,,,,,,,140_0,FAILED,SOBOL,,,1950,549,27,385,0.243449637472629543122337736349
141,,,,,,,,,,,,,,,141_0,FAILED,SOBOL,,,3999,3025,62,781,0.698543415233492837046469503548
142,,,,,,,,,,,,,,,142_0,FAILED,SOBOL,,,3555,2272,19,239,0.953366333726793580005676176370
143,,,,,,,,,,,,,,,143_0,FAILED,SOBOL,,,520,4738,96,601,0.471120503295212988970064316163
144,,,,,,,,,,,,,,,144_0,FAILED,SOBOL,,,452,2364,46,342,0.614107131708413356285802819912
145,,,,,,,,,,,,,,,145_0,FAILED,SOBOL,,,3604,4996,67,946,0.069615310315042741584612429051
146,,,,,,,,,,,,,,,146_0,COMPLETED,SOBOL,698.000000000000000000000000000000,4.940000000000000390798504668055,3774,339,10,36,0.341127377077937110616545623998
147,,,,,,,,,,,,,,,147_0,FAILED,SOBOL,,,2155,2961,77,674,0.858223582684993768765480126604
148,,,,,,,,,,,,,,,148_0,FAILED,SOBOL,,,1303,1050,59,521,0.909092774052172925003389991616
149,,,,,,,,,,,,,,,149_0,FAILED,SOBOL,,,4646,3497,29,127,0.391526916060596696933515659111
150,,,,,,,,,,,,,,,150_0,FAILED,SOBOL,,,2903,1829,98,857,0.135653514519333828758362869848
151,,,,,,,,,,,,,,,151_0,FAILED,SOBOL,,,1172,4285,15,493,0.680645534068346047540387644403
152,,,,,,,,,,,,,,,152_0,COMPLETED,SOBOL,1165.000000000000000000000000000000,1.859999999999999875655021241982,741,170,93,214,0.021549085680395364122974299903
153,,,,,,,,,,,,,,,153_0,FAILED,SOBOL,,,2706,2782,19,578,0.537426568556577000101981411717
154,,,,,,,,,,,,,,,154_0,FAILED,SOBOL,,,4762,1894,51,410,0.808939334273338306324774293898
155,,,,,,,,,,,,,,,155_0,FAILED,SOBOL,,,1811,4497,37,803,0.265666265353560471229599215803
156,,,,,,,,,,,,,,,156_0,FAILED,SOBOL,,,2194,1337,5,894,0.441286631558090447491338181862
157,,,,,,,,,,,,,,,157_0,FAILED,SOBOL,,,4360,3803,82,257,0.984086270768195436886571769719
158,,,,,,,,,,,,,,,158_0,FAILED,SOBOL,,,3250,864,39,730,0.728213568180799519780066475505
159,,,,,,,,,,,,,,,159_0,RUNNING,SOBOL,,,177,3340,74,125,0.212840120270848282002518203626
160,,,,,,,,,,,,,,,160_0,RUNNING,SOBOL,,,310,1551,80,475,0.892327716790139668923131921474
161,,,,,,,,,,,,,,,161_0,RUNNING,SOBOL,,,3140,3939,10,863,0.408383458204567451055311266828
162,,,,,,,,,,,,,,,162_0,RUNNING,SOBOL,,,4257,767,66,157,0.183636691909283389367857353136
163,,,,,,,,,,,,,,,163_0,RUNNING,SOBOL,,,2316,3164,48,511,0.632632022824138440242336400843
164,,,,,,,,,,,,,,,164_0,COMPLETED,SOBOL,1327.000000000000000000000000000000,1.770000000000000017763568394003,1767,72,17,672,0.566609043173491921940865267970
165,,,,,,,,,,,,,,,165_0,RUNNING,SOBOL,,,4787,2606,97,58,0.117143970645964143328932038912
166,,,,,,,,,,,,,,,166_0,RUNNING,SOBOL,,,2742,2110,28,960,0.357407672654837360592949835336
167,,,,,,,,,,,,,,,167_0,RUNNING,SOBOL,,,689,4634,61,316,0.841852040167897941458363675338
168,,,,,,,,,,,,,,,168_0,RUNNING,SOBOL,,,1195,1227,33,96,0.486894566662609551421780906821
169,,,,,,,,,,,,,,,169_0,RUNNING,SOBOL,,,2857,3595,56,740,0.938569582603871799264538822172
170,,,,,,,,,,,,,,,170_0,RUNNING,SOBOL,,,4591,1691,25,274,0.713823545005172532817994124343
171,,,,,,,,,,,,,,,171_0,RUNNING,SOBOL,,,1337,4069,89,888,0.227199571650475273809632881239
172,,,,,,,,,,,,,,,172_0,RUNNING,SOBOL,,,2042,2228,70,790,0.036427796579897406270553972263
173,,,,,,,,,,,,,,,173_0,RUNNING,SOBOL,,,3905,4781,44,435,0.522578191511333001173511547677
174,,,,,,,,,,,,,,,174_0,RUNNING,SOBOL,,,3724,514,88,580,0.762842622216790888778348289634
175,,,,,,,,,,,,,,,175_0,RUNNING,SOBOL,,,348,3059,1,193,0.311671492528170335223336451236
176,,,,,,,,,,,,,,,176_0,RUNNING,SOBOL,,,552,452,53,1000,0.665233112405985593795776367188
177,,,,,,,,,,,,,,,177_0,RUNNING,SOBOL,,,3499,2849,35,354,0.152045397337526089209802648838
178,,,,,,,,,,,,,,,178_0,RUNNING,SOBOL,,,3954,2486,91,632,0.375618649832904327734439675623
179,,,,,,,,,,,,,,,179_0,RUNNING,SOBOL,,,1974,4874,21,20,0.924029431201517592597838302027
180,,,,,,,,,,,,,,,180_0,RUNNING,SOBOL,,,1444,1795,40,179,0.873633212249726009979156060581
181,,,,,,,,,,,,,,,181_0,FAILED,SOBOL,,,4503,4319,73,536,0.324748049404472105550212290836
182,,,,,,,,,,,,,,,182_0,FAILED,SOBOL,,,3121,1007,4,453,0.085503645204007619473607348937
183,,,,,,,,,,,,,,,183_0,FAILED,SOBOL,,,950,3541,83,838,0.599196347005665264084939281020
184,,,,,,,,,,,,,,,184_0,FAILED,SOBOL,,,913,2006,12,619,0.197415206667035825205402943539
185,,,,,,,,,,,,,,,185_0,FAILED,SOBOL,,,2537,4384,76,233,0.744608187329024118206177718093
186,,,,,,,,,,,,,,,186_0,COMPLETED,SOBOL,7914.000000000000000000000000000000,2.410000000000000142108547152020,4856,292,45,752,0.968182644404470882371072093520
187,,,,,,,,,,,,,,,187_0,FAILED,SOBOL,,,1719,2660,68,395,0.456212700299918672008914199978
188,,,,,,,,,,,,,,,188_0,FAILED,SOBOL,,,2405,830,99,298,0.281063402976840737146346782538
189,,,,,,,,,,,,,,,189_0,FAILED,SOBOL,,,4150,3373,13,911,0.792562742929905694744263655593
190,,,,,,,,,,,,,,,190_0,FAILED,SOBOL,,,3384,1293,57,72,0.553319543309509720430128254520
191,,,,,,,,,,,,,,,191_0,FAILED,SOBOL,,,47,3847,31,717,0.006627712570130825375791516763
192,,,,,,,,,,,,,,,192_0,FAILED,SOBOL,,,23,2070,62,224,0.418755918718874464712342842176
193,,,,,,,,,,,,,,,193_0,FAILED,SOBOL,,,3405,4673,26,611,0.905258467428386226494296806777
194,,,,,,,,,,,,,,,194_0,ABANDONED,SOBOL,,,4200,32,94,404,0.629907902177423206779849351733
195,,,,,,,,,,,,,,,195_0,FAILED,SOBOL,,,2352,2645,18,759,0.178597814511507746448870648237
196,,,,,,,,,,,,,,,196_0,FAILED,SOBOL,,,1651,728,49,920,0.120359113819897181607565528338
197,,,,,,,,,,,,,,,197_0,FAILED,SOBOL,,,4921,3203,64,306,0.571164214752614474157610402472
198,,,,,,,,,,,,,,,198_0,FAILED,SOBOL,,,2553,1512,8,708,0.830996052291244291509997310641
199,,,,,,,,,,,,,,,199_0,FAILED,SOBOL,,,895,3978,81,64,0.344967885058373224804739720639
200,,,,,,,,,,,,,,,200_0,FAILED,SOBOL,,,1013,476,2,348,0.948938117079436760370469983172
201,,,,,,,,,,,,,,,201_0,FAILED,SOBOL,,,3061,3098,85,991,0.499821391262114056441845377776
202,,,,,,,,,,,,,,,202_0,FAILED,SOBOL,,,4492,2189,42,26,0.224472000848501912484422859961
203,,,,,,,,,,,,,,,203_0,FAILED,SOBOL,,,1458,4821,71,641,0.708781217452138623258406369132
204,,,,,,,,,,,,,,,204_0,FAILED,SOBOL,,,2002,1652,90,542,0.525789408646523903634317775868
205,,,,,,,,,,,,,,,205_0,FAILED,SOBOL,,,3929,4109,23,187,0.040979042120277885119516980694
206,,,,,,,,,,,,,,,206_0,FAILED,SOBOL,,,3444,1188,54,832,0.300812054496258474145520267484
207,,,,,,,,,,,,,,,207_0,FAILED,SOBOL,,,610,3634,34,444,0.750399384465068597371839587140
208,,,,,,,,,,,,,,,208_0,FAILED,SOBOL,,,366,967,83,748,0.148799678649753325254678770762
209,,,,,,,,,,,,,,,209_0,FAILED,SOBOL,,,3708,3580,7,102,0.660647365313023371413692075294
210,,,,,,,,,,,,,,,210_0,FAILED,SOBOL,,,3840,1756,75,880,0.934976669736206522642874006124
211,,,,,,,,,,,,,,,211_0,FAILED,SOBOL,,,2109,4358,39,268,0.388149688087403799130470360979
212,,,,,,,,,,,,,,,212_0,FAILED,SOBOL,,,1389,2447,21,427,0.314284100290387891085686078441
213,,,,,,,,,,,,,,,213_0,FAILED,SOBOL,,,4541,4913,94,783,0.860610973011702307111647769489
214,,,,,,,,,,,,,,,214_0,COMPLETED,SOBOL,8760.000000000000000000000000000000,2.620000000000000106581410364015,2837,413,38,201,0.601950805224478191490788958617
215,,,,,,,,,,,,,,,215_0,FAILED,SOBOL,,,1218,2888,52,587,0.090572860173881053480471337025
216,,,,,,,,,,,,,,,216_0,FAILED,SOBOL,,,631,1254,30,870,0.741366632621735299757403936383
217,,,,,,,,,,,,,,,217_0,FAILED,SOBOL,,,2797,3886,59,485,0.192833623554557576085244363640
218,,,,,,,,,,,,,,,218_0,FAILED,SOBOL,,,4813,791,15,504,0.467163626931607733894225020777
219,,,,,,,,,,,,,,,219_0,FAILED,SOBOL,,,1739,3413,99,147,0.980717370755970430096226664318
220,,,,,,,,,,,,,,,220_0,COMPLETED,SOBOL,702.000000000000000000000000000000,2.160000000000000142108547152020,2303,253,67,51,0.782102957796305453541663155193
221,,,,,,,,,,,,,,,221_0,FAILED,SOBOL,,,4268,2699,47,663,0.268045327719301007540764203441
222,,,,,,,,,,,,,,,222_0,FAILED,SOBOL,,,3200,1968,78,323,0.009385858885943888091363263015
223,,,,,,,,,,,,,,,223_0,FAILED,SOBOL,,,248,4424,11,969,0.558392446376383300155055167124
224,,,,,,,,,,,,,,,224_0,COMPLETED,SOBOL,2521.000000000000000000000000000000,1.950000000000000177635683940025,205,155,43,569,0.359894043028354648772193513651
225,,,,,,,,,,,,,,,225_0,FAILED,SOBOL,,,3225,2523,70,207,0.815092515155673047466677871853
226,,,,,,,,,,,,,,,226_0,FAILED,SOBOL,,,4305,2183,1,813,0.587558982614427849355820399069
227,,,,,,,,,,,,,,,227_0,FAILED,SOBOL,,,2251,4561,87,417,0.104934348929673432193609983187
228,,,,,,,,,,,,,,,228_0,FAILED,SOBOL,,,1873,1468,56,266,0.163676590114831932432082339801
229,,,,,,,,,,,,,,,229_0,FAILED,SOBOL,,,4703,4022,32,902,0.645801025643944703880094948545
230,,,,,,,,,,,,,,,230_0,FAILED,SOBOL,,,2695,694,88,116,0.888881965313106814363663943368
231,,,,,,,,,,,,,,,231_0,FAILED,SOBOL,,,754,3238,24,723,0.434153145570307985590119415065
232,,,,,,,,,,,,,,,232_0,FAILED,SOBOL,,,1105,2311,97,940,0.765335892900824599216491606057
233,,,,,,,,,,,,,,,233_0,FAILED,SOBOL,,,2967,4698,16,333,0.284903639554977439196647992503
234,,,,,,,,,,,,,,,234_0,FAILED,SOBOL,,,4662,588,60,680,0.057370835710316897548821657438
235,,,,,,,,,,,,,,,235_0,FAILED,SOBOL,,,1285,2985,28,45,0.510376897756010250439828723756
236,,,,,,,,,,,,,,,236_0,FAILED,SOBOL,,,2132,1144,8,134,0.693870343521237331607665055344
237,,,,,,,,,,,,,,,237_0,FAILED,SOBOL,,,3795,3678,79,529,0.240360246509313590923540004951
