trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
352,1753936522.000000000000000000000000000000,1753938829.000000000000000000000000000000,2307.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1403 significance 0.603224600315094 gamma 0.5612437571082264 max_node_size 87 max_tree_depth 809 max_time_stationary 466,0.000000000000000000000000000000,,i7164,2298.000000000000000000000000000000,616.320312500000000000000000000000,592.548777613146512521780095994473,-1.000000000000000000000000000000,0.359999999999999986677323704498,1.625000000000000000000000000000,5713552.000000000000000000000000000000,352_0,COMPLETED,SOBOL,2298.000000000000000000000000000000,3.979999999999999982236431605997,1403,0.603224600315093950619882434694,0.561243757108226382079863014951,87,809,466
353,1753936540.000000000000000000000000000000,1753937893.000000000000000000000000000000,1353.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2590 significance 0.07378462589904666 gamma 0.27641742316260937 max_node_size 4718 max_tree_depth 1923 max_time_stationary 4774,0.000000000000000000000000000000,,i7164,1343.000000000000000000000000000000,617.570312500000000000000000000000,587.162807937956245041277725249529,-1.000000000000000000000000000000,0.369999999999999995559107901499,1.625000000000000000000000000000,5713553.000000000000000000000000000000,353_0,COMPLETED,SOBOL,1343.000000000000000000000000000000,3.600000000000000088817841970013,2590,0.073784625899046663022318170988,0.276417423162609365849817777416,4718,1923,4774
354,1753936539.000000000000000000000000000000,1753940171.000000000000000000000000000000,3632.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4993 significance 0.879113967910409 gamma 0.8266049090120942 max_node_size 2152 max_tree_depth 2843 max_time_stationary 3490,0.000000000000000000000000000000,,i7164,3621.000000000000000000000000000000,622.382812500000000000000000000000,602.916455614697838427673559635878,-1.000000000000000000000000000000,0.349999999999999977795539507497,1.625000000000000000000000000000,5713554.000000000000000000000000000000,354_0,COMPLETED,SOBOL,3621.000000000000000000000000000000,4.940000000000000390798504668055,4993,0.879113967910408966588420298649,0.826604909012094157816363804159,2152,2843,3490
355,1753936545.000000000000000000000000000000,1753939001.000000000000000000000000000000,2456.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1189 significance 0.4139684695266187 gamma 0.10563519889488816 max_node_size 3043 max_tree_depth 1646 max_time_stationary 1585,0.000000000000000000000000000000,,i7163,2440.000000000000000000000000000000,594.855468750000000000000000000000,568.976832444105639297049492597580,-1.000000000000000000000000000000,0.359999999999999986677323704498,1.625000000000000000000000000000,5713557.000000000000000000000000000000,355_0,COMPLETED,SOBOL,2440.000000000000000000000000000000,3.069999999999999840127884453977,1189,0.413968469526618698672848495335,0.105635198894888163168026551375,3043,1646,1585
356,1753936563.000000000000000000000000000000,1753937080.000000000000000000000000000000,517.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 214 significance 0.8129060155097395 gamma 0.37883178537338974 max_node_size 3216 max_tree_depth 952 max_time_stationary 1133,0.000000000000000000000000000000,,i7164,507.000000000000000000000000000000,586.664062500000000000000000000000,573.104142099056616643792949616909,-1.000000000000000000000000000000,0.380000000000000004440892098501,1.625000000000000000000000000000,5713558.000000000000000000000000000000,356_0,COMPLETED,SOBOL,507.000000000000000000000000000000,4.940000000000000390798504668055,214,0.812906015509739510171982601605,0.378831785373389740012584070428,3216,952,1133
357,1753936564.000000000000000000000000000000,1753939812.000000000000000000000000000000,3248.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3940 significance 0.3462912231516093 gamma 0.6636648709159344 max_node_size 1588 max_tree_depth 3312 max_time_stationary 4265,0.000000000000000000000000000000,,i7163,3236.000000000000000000000000000000,598.257812500000000000000000000000,576.950117427147233684081584215164,-1.000000000000000000000000000000,0.349999999999999977795539507497,1.625000000000000000000000000000,5713559.000000000000000000000000000000,357_0,COMPLETED,SOBOL,3236.000000000000000000000000000000,4.650000000000000355271367880050,3940,0.346291223151609317554289191321,0.663664870915934401729430192063,1588,3312,4265
358,1753936576.000000000000000000000000000000,1753939199.000000000000000000000000000000,2623.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3490 significance 0.6677346134576947 gamma 0.2372478384003043 max_node_size 4041 max_tree_depth 2426 max_time_stationary 3057,0.000000000000000000000000000000,,i7163,2612.000000000000000000000000000000,601.699218750000000000000000000000,578.301063450570381974102929234505,-1.000000000000000000000000000000,0.359999999999999986677323704498,1.625000000000000000000000000000,5713563.000000000000000000000000000000,358_0,COMPLETED,SOBOL,2612.000000000000000000000000000000,4.940000000000000390798504668055,3490,0.667734613457694692328914243262,0.237247838400304306150090383198,4041,2426,3057
359,1753936586.000000000000000000000000000000,1753937325.000000000000000000000000000000,739.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2226 significance 0.14072330668382346 gamma 0.9582129383962601 max_node_size 1153 max_tree_depth 95 max_time_stationary 2485,0.000000000000000000000000000000,,i7162,721.000000000000000000000000000000,607.011718750000000000000000000000,573.447916666666628771054092794657,-1.000000000000000000000000000000,0.380000000000000004440892098501,1.625000000000000000000000000000,5713564.000000000000000000000000000000,359_0,COMPLETED,SOBOL,721.000000000000000000000000000000,3.160000000000000142108547152020,2226,0.140723306683823462526206071743,0.958212938396260094364720316662,1153,95,2485
360,1753941912.000000000000000000000000000000,1753945429.000000000000000000000000000000,3517.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1897 significance 0.9804699382986873 gamma 0.18444738173112274 max_node_size 1397 max_tree_depth 2122 max_time_stationary 1515,0.000000000000000000000000000000,,i7173,3507.000000000000000000000000000000,613.746093750000000000000000000000,581.812920502832866986864246428013,-1.000000000000000000000000000000,0.349999999999999977795539507497,1.625000000000000000000000000000,5714462.000000000000000000000000000000,360_0,COMPLETED,SOBOL,3507.000000000000000000000000000000,4.940000000000000390798504668055,1897,0.980469938298687337940862107644,0.184447381731122739267902943539,1397,2122,1515
361,1753941925.000000000000000000000000000000,1753944251.000000000000000000000000000000,2326.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3171 significance 0.4529561022836715 gamma 0.8981105255503208 max_node_size 3489 max_tree_depth 610 max_time_stationary 3404,0.000000000000000000000000000000,,i7170,2311.000000000000000000000000000000,629.765625000000000000000000000000,601.010126072961384124937467277050,-1.000000000000000000000000000000,0.359999999999999986677323704498,1.625000000000000000000000000000,5714466.000000000000000000000000000000,361_0,COMPLETED,SOBOL,2311.000000000000000000000000000000,4.940000000000000390798504668055,3171,0.452956102283671502295447908182,0.898110525550320781817958959437,3489,610,3404
362,1753941937.000000000000000000000000000000,1753945747.000000000000000000000000000000,3810.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4246 significance 0.5018610176499932 gamma 0.45121533444151285 max_node_size 884 max_tree_depth 1530 max_time_stationary 4551,0.000000000000000000000000000000,,i7169,3792.000000000000000000000000000000,632.906250000000000000000000000000,603.099317175196802054415456950665,-1.000000000000000000000000000000,0.349999999999999977795539507497,1.625000000000000000000000000000,5714468.000000000000000000000000000000,362_0,COMPLETED,SOBOL,3792.000000000000000000000000000000,4.940000000000000390798504668055,4246,0.501861017649993246259043644386,0.451215334441512849750210989441,884,1530,4551
363,1753941942.000000000000000000000000000000,1753943265.000000000000000000000000000000,1323.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 511 significance 0.03480460913665593 gamma 0.7277566261608154 max_node_size 4236 max_tree_depth 2959 max_time_stationary 221,0.000000000000000000000000000000,,i7170,1310.000000000000000000000000000000,771.464843750000000000000000000000,628.101210056390982572338543832302,-1.000000000000000000000000000000,0.369999999999999995559107901499,1.625000000000000000000000000000,5714470.000000000000000000000000000000,363_0,COMPLETED,SOBOL,1310.000000000000000000000000000000,0.770000000000000017763568394003,511,0.034804609136655929868542358463,0.727756626160815378590029922634,4236,2959,221
364,1753941940.000000000000000000000000000000,1753943945.000000000000000000000000000000,2005.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 865 significance 0.6911284943558276 gamma 0.7507183890547603 max_node_size 4527 max_tree_depth 3140 max_time_stationary 1947,0.000000000000000000000000000000,,i7169,1986.000000000000000000000000000000,618.519531250000000000000000000000,587.424323694029794751259032636881,-1.000000000000000000000000000000,0.359999999999999986677323704498,1.625000000000000000000000000000,5714473.000000000000000000000000000000,364_0,COMPLETED,SOBOL,1986.000000000000000000000000000000,4.940000000000000390798504668055,865,0.691128494355827571737904690963,0.750718389054760293355172962038,4527,3140,1947
365,1753941965.000000000000000000000000000000,1753945094.000000000000000000000000000000,3129.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4678 significance 0.22648552521318197 gamma 0.037065863385796545 max_node_size 359 max_tree_depth 1124 max_time_stationary 2502,0.000000000000000000000000000000,,i7182,3114.000000000000000000000000000000,609.164062500000000000000000000000,579.571991938694281998323276638985,-1.000000000000000000000000000000,0.349999999999999977795539507497,1.625000000000000000000000000000,5714476.000000000000000000000000000000,365_0,COMPLETED,SOBOL,3114.000000000000000000000000000000,1.449999999999999955591079014994,4678,0.226485525213181965176190146849,0.037065863385796544993144863156,359,1124,2502
366,1753941967.000000000000000000000000000000,1753943681.000000000000000000000000000000,1714.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2900 significance 0.789519746888429 gamma 0.6096884596850723 max_node_size 2773 max_tree_depth 237 max_time_stationary 3884,0.000000000000000000000000000000,,i7172,1697.000000000000000000000000000000,618.843750000000000000000000000000,590.236623364825618409668095409870,-1.000000000000000000000000000000,0.359999999999999986677323704498,1.625000000000000000000000000000,5714478.000000000000000000000000000000,366_0,COMPLETED,SOBOL,1697.000000000000000000000000000000,4.940000000000000390798504668055,2900,0.789519746888428963771389135218,0.609688459685072348115397744550,2773,237,3884
367,1753941963.000000000000000000000000000000,1753944800.000000000000000000000000000000,2837.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1704 significance 0.2605213886275887 gamma 0.33313869129121304 max_node_size 2345 max_tree_depth 2283 max_time_stationary 731,0.000000000000000000000000000000,,i7169,2822.000000000000000000000000000000,634.136718750000000000000000000000,604.951171875000000000000000000000,-1.000000000000000000000000000000,0.349999999999999977795539507497,1.625000000000000000000000000000,5714481.000000000000000000000000000000,367_0,COMPLETED,SOBOL,2822.000000000000000000000000000000,4.650000000000000355271367880050,1704,0.260521388627588723618799804171,0.333138691291213040468477402101,2345,2283,731
368,1753941991.000000000000000000000000000000,1753945222.000000000000000000000000000000,3231.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1845 significance 0.7533138947542757 gamma 0.9101427124366164 max_node_size 3840 max_tree_depth 1579 max_time_stationary 2766,0.000000000000000000000000000000,,i7168,3179.000000000000000000000000000000,635.097656250000000000000000000000,605.880676269531250000000000000000,-1.000000000000000000000000000000,0.359999999999999986677323704498,1.625000000000000000000000000000,5714483.000000000000000000000000000000,368_0,COMPLETED,SOBOL,3179.000000000000000000000000000000,4.950000000000000177635683940025,1845,0.753313894754275681364674710494,0.910142712436616374560571784968,3840,1579,2766
369,1753941991.000000000000000000000000000000,1753943964.000000000000000000000000000000,1973.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3071 significance 0.2823516130615026 gamma 0.126307844189927 max_node_size 967 max_tree_depth 2691 max_time_stationary 2152,0.000000000000000000000000000000,,i7168,1922.000000000000000000000000000000,615.707031250000000000000000000000,592.090347132731949386652559041977,-1.000000000000000000000000000000,0.359999999999999986677323704498,1.625000000000000000000000000000,5714484.000000000000000000000000000000,369_0,COMPLETED,SOBOL,1922.000000000000000000000000000000,1.209999999999999964472863211995,3071,0.282351613061502582091577551182,0.126307844189926993250239206645,967,2691,2152
370,1753942028.000000000000000000000000000000,1753945838.000000000000000000000000000000,3810.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4497 significance 0.7329226964320987 gamma 0.7076837799474597 max_node_size 3416 max_tree_depth 1856 max_time_stationary 799,0.000000000000000000000000000000,,i7170,3799.000000000000000000000000000000,634.332031250000000000000000000000,610.035391443062849248235579580069,-1.000000000000000000000000000000,0.349999999999999977795539507497,1.625000000000000000000000000000,5714486.000000000000000000000000000000,370_0,COMPLETED,SOBOL,3799.000000000000000000000000000000,4.940000000000000390798504668055,4497,0.732922696432098730312532097741,0.707683779947459679071641858172,3416,1856,799
371,1753942027.000000000000000000000000000000,1753943714.000000000000000000000000000000,1687.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 732 significance 0.20150346312113107 gamma 0.48572070431523023 max_node_size 1783 max_tree_depth 658 max_time_stationary 3971,0.000000000000000000000000000000,,i7169,1673.000000000000000000000000000000,617.101562500000000000000000000000,589.634742647058828879380598664284,-1.000000000000000000000000000000,0.369999999999999995559107901499,1.625000000000000000000000000000,5714488.000000000000000000000000000000,371_0,COMPLETED,SOBOL,1673.000000000000000000000000000000,4.389999999999999680255768907955,732,0.201503463121131071167368986607,0.485720704315230233927280778516,1783,658,3971
372,1753942030.000000000000000000000000000000,1753942820.000000000000000000000000000000,790.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 378 significance 0.5419650098569692 gamma 0.026011996278539302 max_node_size 1960 max_tree_depth 189 max_time_stationary 3199,0.000000000000000000000000000000,,i7168,776.000000000000000000000000000000,585.187500000000000000000000000000,572.024316406250022737367544323206,-1.000000000000000000000000000000,0.380000000000000004440892098501,1.625000000000000000000000000000,5714490.000000000000000000000000000000,372_0,COMPLETED,SOBOL,776.000000000000000000000000000000,3.049999999999999822364316059975,378,0.541965009856969159862671858718,0.026011996278539301769017200172,1960,189,3199
373,1753942030.000000000000000000000000000000,1753945455.000000000000000000000000000000,3425.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4065 significance 0.009076006688177585 gamma 0.809836543802172 max_node_size 2847 max_tree_depth 2550 max_time_stationary 1251,0.000000000000000000000000000000,,i7168,3415.000000000000000000000000000000,632.460937500000000000000000000000,606.330305232558089301164727658033,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.625000000000000000000000000000,5714491.000000000000000000000000000000,373_0,COMPLETED,SOBOL,3415.000000000000000000000000000000,2.299999999999999822364316059975,4065,0.009076006688177585407517611316,0.809836543802171959782754129265,2847,2550,1251
374,1753942030.000000000000000000000000000000,1753944516.000000000000000000000000000000,2486.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3342 significance 0.9425736383534968 gamma 0.35223296491242945 max_node_size 275 max_tree_depth 3405 max_time_stationary 133,0.000000000000000000000000000000,,i7168,2474.000000000000000000000000000000,617.941406250000000000000000000000,593.947359375000019099388737231493,-1.000000000000000000000000000000,0.359999999999999986677323704498,1.625000000000000000000000000000,5714493.000000000000000000000000000000,374_0,COMPLETED,SOBOL,2474.000000000000000000000000000000,4.940000000000000390798504668055,3342,0.942573638353496834341171961569,0.352232964912429447057462539306,275,3405,133
375,1753942043.000000000000000000000000000000,1753942319.000000000000000000000000000000,276.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2038 significance 0.4740405001863837 gamma 0.5742046956755221 max_node_size 4921 max_tree_depth 1077 max_time_stationary 4483,0.000000000000000000000000000000,,i7167,255.000000000000000000000000000000,593.195312500000000000000000000000,569.672712053571444812405388802290,-1.000000000000000000000000000000,0.380000000000000004440892098501,1.625000000000000000000000000000,5714495.000000000000000000000000000000,375_0,COMPLETED,SOBOL,255.000000000000000000000000000000,4.940000000000000390798504668055,2038,0.474040500186383717551308336624,0.574204695675522125419831809268,4921,1077,4483
376,1753942044.000000000000000000000000000000,1753942847.000000000000000000000000000000,803.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2357 significance 0.6315589929372072 gamma 0.28777573858760297 max_node_size 2648 max_tree_depth 2892 max_time_stationary 4215,0.000000000000000000000000000000,,i7167,780.000000000000000000000000000000,595.562500000000000000000000000000,577.893164062499977262632455676794,-1.000000000000000000000000000000,0.380000000000000004440892098501,1.625000000000000000000000000000,5714497.000000000000000000000000000000,376_0,COMPLETED,SOBOL,780.000000000000000000000000000000,4.940000000000000390798504668055,2357,0.631558992937207186457726493245,0.287775738587602969431600286043,2648,2892,4215
377,1753942044.000000000000000000000000000000,1753944869.000000000000000000000000000000,2825.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3671 significance 0.1625233255289495 gamma 0.5024302849024535 max_node_size 2235 max_tree_depth 1378 max_time_stationary 1025,0.000000000000000000000000000000,,i7167,2801.000000000000000000000000000000,633.062500000000000000000000000000,606.247437389184369749273173511028,-1.000000000000000000000000000000,0.359999999999999986677323704498,1.625000000000000000000000000000,5714500.000000000000000000000000000000,377_0,COMPLETED,SOBOL,2801.000000000000000000000000000000,4.389999999999999680255768907955,3671,0.162523325528949491580732455986,0.502430284902453450079917729454,2235,1378,1025
378,1753942064.000000000000000000000000000000,1753945751.000000000000000000000000000000,3687.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3770 significance 0.8546699822545052 gamma 0.08672354741953313 max_node_size 4645 max_tree_depth 544 max_time_stationary 2241,0.000000000000000000000000000000,,i7170,3675.000000000000000000000000000000,622.750000000000000000000000000000,597.120745354729706377838738262653,-1.000000000000000000000000000000,0.359999999999999986677323704498,1.625000000000000000000000000000,5714502.000000000000000000000000000000,378_0,COMPLETED,SOBOL,3675.000000000000000000000000000000,4.940000000000000390798504668055,3770,0.854669982254505189445126234205,0.086723547419533128510771291531,4645,544,2241
379,1753942060.000000000000000000000000000000,1753942474.000000000000000000000000000000,414.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 73 significance 0.32133936293050647 gamma 0.8622715293914079 max_node_size 472 max_tree_depth 1970 max_time_stationary 2833,0.000000000000000000000000000000,,i7169,400.000000000000000000000000000000,595.312500000000000000000000000000,571.002790178571444812405388802290,-1.000000000000000000000000000000,0.380000000000000004440892098501,1.625000000000000000000000000000,5714504.000000000000000000000000000000,379_0,COMPLETED,SOBOL,400.000000000000000000000000000000,4.650000000000000355271367880050,73,0.321339362930506466931035447487,0.862271529391407942632952199347,472,1970,2833
380,1753942082.000000000000000000000000000000,1753944182.000000000000000000000000000000,2100.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1047 significance 0.919187252620235 gamma 0.6513279977701605 max_node_size 767 max_tree_depth 2376 max_time_stationary 4881,0.000000000000000000000000000000,,i7168,2090.000000000000000000000000000000,620.363281250000000000000000000000,592.044838566350676956062670797110,-1.000000000000000000000000000000,0.359999999999999986677323704498,1.625000000000000000000000000000,5714506.000000000000000000000000000000,380_0,COMPLETED,SOBOL,2090.000000000000000000000000000000,4.940000000000000390798504668055,1047,0.919187252620235040190266317950,0.651327997770160482815526847844,767,2376,4881
381,1753942087.000000000000000000000000000000,1753945356.000000000000000000000000000000,3269.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4822 significance 0.38827054855041204 gamma 0.4366668783146888 max_node_size 4114 max_tree_depth 362 max_time_stationary 516,0.000000000000000000000000000000,,i7167,3257.000000000000000000000000000000,637.875000000000000000000000000000,608.086580602134176842810120433569,-1.000000000000000000000000000000,0.349999999999999977795539507497,1.625000000000000000000000000000,5714508.000000000000000000000000000000,381_0,COMPLETED,SOBOL,3257.000000000000000000000000000000,4.650000000000000355271367880050,4822,0.388270548550412042398960466016,0.436666878314688811091315301383,4114,362,516
382,1753942091.000000000000000000000000000000,1753943759.000000000000000000000000000000,1668.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2770 significance 0.5653590115848929 gamma 0.9781029245220124 max_node_size 1505 max_tree_depth 1218 max_time_stationary 1808,0.000000000000000000000000000000,,i7167,1659.000000000000000000000000000000,626.703125000000000000000000000000,591.332659040178555187594611197710,-1.000000000000000000000000000000,0.369999999999999995559107901499,1.625000000000000000000000000000,5714510.000000000000000000000000000000,382_0,COMPLETED,SOBOL,1659.000000000000000000000000000000,3.160000000000000142108547152020,2770,0.565359011584892878765629120608,0.978102924522012417973826359230,1505,1218,1808
383,1753942117.000000000000000000000000000000,1753945074.000000000000000000000000000000,2957.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1535 significance 0.09483834604732692 gamma 0.20255985009856523 max_node_size 3612 max_tree_depth 3264 max_time_stationary 3734,0.000000000000000000000000000000,,i7175,2948.000000000000000000000000000000,618.937500000000000000000000000000,597.574626473063972298405133187771,-1.000000000000000000000000000000,0.359999999999999986677323704498,1.625000000000000000000000000000,5714512.000000000000000000000000000000,383_0,COMPLETED,SOBOL,2948.000000000000000000000000000000,3.620000000000000106581410364015,1535,0.094838346047326924082021548656,0.202559850098565225051672200607,3612,3264,3734
384,1753942135.000000000000000000000000000000,1753945011.000000000000000000000000000000,2876.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1553 significance 0.8064045548383146 gamma 0.6387579528708011 max_node_size 1725 max_tree_depth 928 max_time_stationary 780,0.000000000000000000000000000000,,i7166,2854.000000000000000000000000000000,634.890625000000000000000000000000,608.114800347222171694738790392876,-1.000000000000000000000000000000,0.359999999999999986677323704498,1.625000000000000000000000000000,5714514.000000000000000000000000000000,384_0,COMPLETED,SOBOL,2854.000000000000000000000000000000,4.940000000000000390798504668055,1553,0.806404554838314635567542154604,0.638757952870801060107908142527,1725,928,780
385,1753942123.000000000000000000000000000000,1753943502.000000000000000000000000000000,1379.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2739 significance 0.2750048885177821 gamma 0.416298171993345 max_node_size 3392 max_tree_depth 3342 max_time_stationary 3836,0.000000000000000000000000000000,,i7182,1368.000000000000000000000000000000,619.039062500000000000000000000000,589.485695818345334373589139431715,-1.000000000000000000000000000000,0.369999999999999995559107901499,1.625000000000000000000000000000,5714515.000000000000000000000000000000,385_0,COMPLETED,SOBOL,1368.000000000000000000000000000000,4.650000000000000355271367880050,2739,0.275004888517782097867581114770,0.416298171993345011987486259386,3392,3342,3836
