trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
325,,,,,,,,,,,,,,,325_0,COMPLETED,SOBOL,8.000000000000000000000000000000,10.160000000000000142108547152020,3229,20,0.689875048860907558179178522551,0.116323019586503512146080652201,951,EDFSMode.RANDOM
326,,,,,,,,,,,,,,,326_0,COMPLETED,SOBOL,18.000000000000000000000000000000,17.620000000000000994759830064140,4692,62,0.268258794922381638148323190762,0.863155407676473251932236507855,593,EDFSMode.RANDOM
327,,,,,,,,,,,,,,,327_0,COMPLETED,SOBOL,59.000000000000000000000000000000,24.899999999999998578914528479800,1349,33,0.988863296996802088045797063387,0.382238682636991122798519882053,527,EDFSMode.RANDOM
328,,,,,,,,,,,,,,,328_0,COMPLETED,SOBOL,17.000000000000000000000000000000,26.550000000000000710542735760100,1787,85,0.365065205810591597579417566521,0.045407101688906548186963618718,772,EDFSMode.RANDOM
329,,,,,,,,,,,,,,,329_0,COMPLETED,SOBOL,18.000000000000000000000000000000,40.299999999999997157829056959599,4655,10,0.891964562853798215158462880936,0.716508400617167362511850114970,364,EDFSMode.RANDOM
330,,,,,,,,,,,,,,,330_0,COMPLETED,SOBOL,18.000000000000000000000000000000,46.109999999999999431565811391920,3657,73,0.066085527295246720980159693681,0.465797397051006534240968903759,291,EDFSMode.RANDOM
331,,,,,,,,,,,,,,,331_0,COMPLETED,SOBOL,38.000000000000000000000000000000,17.969999999999998863131622783840,275,47,0.661199554668739475360439428187,0.795666324887424725176288120565,787,EDFSMode.RANDOM
332,,,,,,,,,,,,,,,332_0,COMPLETED,SOBOL,94.000000000000000000000000000000,17.660000000000000142108547152020,1191,57,0.869356394400820131629359366343,0.983885969365015600196500145103,894,EDFSMode.RANDOM
333,,,,,,,,,,,,,,,333_0,COMPLETED,SOBOL,19.000000000000000000000000000000,92.040000000000006252776074688882,2692,26,0.403861294535920012371832399367,0.254187114560976645805112639209,171,EDFSMode.RANDOM
334,,,,,,,,,,,,,,,334_0,COMPLETED,SOBOL,35.000000000000000000000000000000,25.879999999999999005240169935860,4312,94,0.575721229450777194358579436084,0.500998964942991564797125647601,472,EDFSMode.RANDOM
335,,,,,,,,,,,,,,,335_0,COMPLETED,SOBOL,3.000000000000000000000000000000,18.179999999999999715782905695960,2062,13,0.166746230984106652561749228880,0.237525895632803435431057437199,649,EDFSMode.RANDOM
336,,,,,,,,,,,,,,,336_0,COMPLETED,SOBOL,80.000000000000000000000000000000,47.759999999999998010480339871719,1909,89,0.909086157226934976627319429099,0.822072655126452445095708299050,243,EDFSMode.RANDOM
337,,,,,,,,,,,,,,,337_0,COMPLETED,SOBOL,8.000000000000000000000000000000,13.699999999999999289457264239900,4151,18,0.316894151108339405809033451078,0.431537030026316659192531233202,879,EDFSMode.RANDOM
338,,,,,,,,,,,,,,,338_0,COMPLETED,SOBOL,14.000000000000000000000000000000,15.910000000000000142108547152020,2539,52,0.645176336554810436751949964673,0.682308950396254609849222561024,666,EDFSMode.RANDOM
339,,,,,,,,,,,,,,,339_0,COMPLETED,SOBOL,9.000000000000000000000000000000,34.909999999999996589394868351519,1031,31,0.113401917567476626103051273731,0.071874348731711501514496376330,399,EDFSMode.RANDOM
340,,,,,,,,,,,,,,,340_0,COMPLETED,SOBOL,38.000000000000000000000000000000,31.449999999999999289457264239900,122,71,0.418895150886848588456246034184,0.148748483996838321008482353136,521,EDFSMode.RANDOM
341,,,,,,,,,,,,,,,341_0,COMPLETED,SOBOL,23.000000000000000000000000000000,26.160000000000000142108547152020,3497,48,0.822998909348621965342829298606,0.597638012629002290942992203782,558,EDFSMode.RANDOM
342,,,,,,,,,,,,,,,342_0,COMPLETED,SOBOL,25.000000000000000000000000000000,8.750000000000000000000000000000,4502,83,0.152563217123970390476372926969,0.350765245443210027520564153747,999,EDFSMode.RANDOM
343,,,,,,,,,,,,,,,343_0,COMPLETED,SOBOL,33.000000000000000000000000000000,88.670000000000001705302565824240,1627,11,0.620984160182997624310985429474,0.895047640925273335632539328799,136,EDFSMode.RANDOM
344,,,,,,,,,,,,,,,344_0,COMPLETED,SOBOL,10.000000000000000000000000000000,13.580000000000000071054273576010,1509,57,0.246812707912176854119223889938,0.562303426938131400980580565374,821,EDFSMode.RANDOM
345,,,,,,,,,,,,,,,345_0,COMPLETED,SOBOL,25.000000000000000000000000000000,44.770000000000003126388037344441,4844,38,0.526887905735522465988651674706,0.200167933302000167206102787532,300,EDFSMode.RANDOM
346,,,,,,,,,,,,,,,346_0,COMPLETED,SOBOL,1620.000000000000000000000000000000,32.469999999999998863131622783840,3388,95,0.448818887457251569639282706703,0.950838078171014733364074800193,344,EDFSMode.RANDOM
347,,,,,,,,,,,,,,,347_0,COMPLETED,SOBOL,9.000000000000000000000000000000,19.660000000000000142108547152020,475,25,0.793226498149335434995066407282,0.310085058718919781561851323204,721,EDFSMode.RANDOM
348,,,,,,,,,,,,,,,348_0,COMPLETED,SOBOL,24.000000000000000000000000000000,18.000000000000000000000000000000,835,79,0.737078190017491530205973049306,0.470774338027462380118493001646,615,EDFSMode.RANDOM
349,,,,,,,,,,,,,,,349_0,COMPLETED,SOBOL,7.000000000000000000000000000000,25.989999999999998436805981327780,3116,4,0.021348735015839340883880836941,0.766758101364597655091870365140,464,EDFSMode.RANDOM
350,,,,,,,,,,,,,,,350_0,COMPLETED,SOBOL,120.000000000000000000000000000000,71.370000000000004547473508864641,3964,66,0.940561853937804670522382366471,0.019986630078405141774933184706,191,EDFSMode.RANDOM
351,,,,,,,,,,,,,,,351_0,COMPLETED,SOBOL,13.000000000000000000000000000000,11.960000000000000852651282912120,2496,42,0.285265214338898676071920590402,0.719094028946012264746912023838,944,EDFSMode.RANDOM
352,,,,,,,,,,,,,,,352_0,COMPLETED,SOBOL,10.000000000000000000000000000000,19.410000000000000142108547152020,2415,81,0.079767196975648407830661312801,0.877713530186563728463511324662,550,EDFSMode.RANDOM
353,,,,,,,,,,,,,,,353_0,COMPLETED,SOBOL,10.000000000000000000000000000000,23.649999999999998578914528479800,4037,2,0.678781520769000001891413376143,0.359883713010698547130061797361,586,EDFSMode.RANDOM
354,,,,,,,,,,,,,,,354_0,COMPLETED,SOBOL,11.000000000000000000000000000000,21.649999999999998578914528479800,3044,68,0.351473059851676206122306211910,0.612040688542649147230179096368,971,EDFSMode.RANDOM
355,,,,,,,,,,,,,,,355_0,COMPLETED,SOBOL,64.000000000000000000000000000000,122.510000000000005115907697472721,917,39,0.874475808572024115861154314189,0.126982944397255770319077328168,108,EDFSMode.RANDOM
356,,,,,,,,,,,,,,,356_0,COMPLETED,SOBOL,32.000000000000000000000000000000,66.099999999999994315658113919199,550,61,0.593227113679051454298019052658,0.092992571540176871547345172075,214,EDFSMode.RANDOM
357,,,,,,,,,,,,,,,357_0,COMPLETED,SOBOL,10.000000000000000000000000000000,11.570000000000000284217094304040,3305,34,0.180351699821650973687425789649,0.669421610184013804456526486319,850,EDFSMode.RANDOM
358,,,,,,,,,,,,,,,358_0,COMPLETED,SOBOL,33.000000000000000000000000000000,13.099999999999999644728632119950,4929,99,0.851761101704090806130409418984,0.421162360185757256303418216703,694,EDFSMode.RANDOM
359,,,,,,,,,,,,,,,359_0,COMPLETED,SOBOL,13.000000000000000000000000000000,29.730000000000000426325641456060,1435,21,0.390162491191178573135545093464,0.839825435513630536021878469910,427,EDFSMode.RANDOM
360,,,,,,,,,,,,,,,360_0,COMPLETED,SOBOL,86.000000000000000000000000000000,20.320000000000000284217094304040,1702,75,0.764456773450598148222923100548,0.739839279932901217051721687312,643,EDFSMode.RANDOM
361,,,,,,,,,,,,,,,361_0,COMPLETED,SOBOL,51.000000000000000000000000000000,31.260000000000001563194018672220,4418,44,0.477559138981625441733314119119,0.006482427759096026295693171448,492,EDFSMode.RANDOM
362,,,,,,,,,,,,,,,362_0,COMPLETED,SOBOL,65.000000000000000000000000000000,84.349999999999994315658113919199,3582,87,0.554652648167684669822108389781,0.756741175074130301148045418813,164,EDFSMode.RANDOM
363,,,,,,,,,,,,,,,363_0,COMPLETED,SOBOL,2.000000000000000000000000000000,11.009999999999999786837179271970,48,7,0.219016588771715758898750436856,0.489128752250224341224793533911,916,EDFSMode.RANDOM
364,,,,,,,,,,,,,,,364_0,COMPLETED,SOBOL,27.000000000000000000000000000000,14.869999999999999218402990663890,950,91,0.250678728638216830049145755765,0.293352585533633802850062011203,793,EDFSMode.RANDOM
365,,,,,,,,,,,,,,,365_0,COMPLETED,SOBOL,19.000000000000000000000000000000,35.469999999999998863131622783840,2612,16,0.975179720064625166209282269847,0.960314293006435004684817613452,271,EDFSMode.RANDOM
366,,,,,,,,,,,,,,,366_0,COMPLETED,SOBOL,15.000000000000000000000000000000,34.170000000000001705302565824240,4080,54,0.054991106921806934271224065469,0.213953743390738970742148694626,372,EDFSMode.RANDOM
367,,,,,,,,,,,,,,,367_0,COMPLETED,SOBOL,23.000000000000000000000000000000,21.170000000000001705302565824240,1991,28,0.703465295003727120182190901687,0.540164911799132840819481771177,749,EDFSMode.RANDOM
368,,,,,,,,,,,,,,,368_0,COMPLETED,SOBOL,24.000000000000000000000000000000,80.579999999999998294697434175760,2146,53,0.462393905328586707348392792483,0.392734226882457737595188973501,142,EDFSMode.RANDOM
369,,,,,,,,,,,,,,,369_0,COMPLETED,SOBOL,12.000000000000000000000000000000,11.400000000000000355271367880050,4237,30,0.810701931411400456006788317609,0.845281752884388004609661493305,979,EDFSMode.RANDOM
370,,,,,,,,,,,,,,,370_0,COMPLETED,SOBOL,14.000000000000000000000000000000,17.100000000000001421085471520200,2766,90,0.233083446165546770423304678843,0.095083922373130916327887973694,566,EDFSMode.RANDOM
371,,,,,,,,,,,,,,,371_0,COMPLETED,SOBOL,10.000000000000000000000000000000,22.670000000000001705302565824240,1107,18,0.509262154636904607052372284670,0.643505671368911902341380937287,500,EDFSMode.RANDOM
372,,,,,,,,,,,,,,,372_0,COMPLETED,SOBOL,88.000000000000000000000000000000,29.539999999999999147348717087880,202,83,0.958174282157793655301247781608,0.574188117828220101479530512734,393,EDFSMode.RANDOM
373,,,,,,,,,,,,,,,373_0,COMPLETED,SOBOL,9.000000000000000000000000000000,16.640000000000000568434188608080,3739,12,0.298977346139028654636859982929,0.187792084183543928066484340889,686,EDFSMode.RANDOM
374,,,,,,,,,,,,,,,374_0,COMPLETED,SOBOL,60.000000000000000000000000000000,17.620000000000000994759830064140,4572,71,0.719619890419766261580036825762,0.934091716995462784112191911845,871,EDFSMode.RANDOM
375,,,,,,,,,,,,,,,375_0,COMPLETED,SOBOL,20.000000000000000000000000000000,62.259999999999998010480339871719,1858,49,0.007787043740972876375294742246,0.327314874758943941124300636147,265,EDFSMode.RANDOM
376,,,,,,,,,,,,,,,376_0,COMPLETED,SOBOL,23.000000000000000000000000000000,11.439999999999999502620084967930,1277,97,0.631462304938584573221760365414,0.223619211139157419987455455157,921,EDFSMode.RANDOM
377,,,,,,,,,,,,,,,377_0,COMPLETED,SOBOL,26.000000000000000000000000000000,68.040000000000006252776074688882,4774,22,0.095791396599262959576925879901,0.523258354486897614421536673035,199,EDFSMode.RANDOM
378,,,,,,,,,,,,,,,378_0,COMPLETED,SOBOL,127.000000000000000000000000000000,21.739999999999998436805981327780,3146,59,0.922645941250026191404742803570,0.271040462151169780913306794901,444,EDFSMode.RANDOM
379,,,,,,,,,,,,,,,379_0,COMPLETED,SOBOL,7.000000000000000000000000000000,17.910000000000000142108547152020,394,35,0.334354350522160503889068650096,0.974288880124688172479352488153,621,EDFSMode.RANDOM
380,,,,,,,,,,,,,,,380_0,COMPLETED,SOBOL,13.000000000000000000000000000000,13.349999999999999644728632119950,759,63,0.135089691113680604450664191063,0.805560473239049334992500916997,743,EDFSMode.RANDOM
381,,,,,,,,,,,,,,,381_0,COMPLETED,SOBOL,19.000000000000000000000000000000,34.659999999999996589394868351519,2889,44,0.607407242495566657147776368220,0.447565760767087317262280521390,335,EDFSMode.RANDOM
382,,,,,,,,,,,,,,,382_0,COMPLETED,SOBOL,69.000000000000000000000000000000,46.340000000000003410605131648481,3879,76,0.436522801801562332357775630953,0.695885927569121154334652601392,320,EDFSMode.RANDOM
383,,,,,,,,,,,,,,,383_0,COMPLETED,SOBOL,5.000000000000000000000000000000,8.359999999999999431565811391920,2259,6,0.836726263843476814052735335281,0.058788526069372890048292390475,816,EDFSMode.RANDOM
384,,,,,,,,,,,,,,,384_0,COMPLETED,SOBOL,10.000000000000000000000000000000,44.340000000000003410605131648481,2246,56,0.153161352472379802547308713656,0.650119018567726025814579315920,240,EDFSMode.RANDOM
385,,,,,,,,,,,,,,,385_0,COMPLETED,SOBOL,46.000000000000000000000000000000,14.609999999999999431565811391920,3903,26,0.620371067965403200084040236106,0.104011015070602300114366300932,839,EDFSMode.RANDOM
386,,,,,,,,,,,,,,,386_0,COMPLETED,SOBOL,16.000000000000000000000000000000,18.739999999999998436805981327780,2867,93,0.417566088249906874896311137491,0.854269762385636566293101168412,718,EDFSMode.RANDOM
387,,,,,,,,,,,,,,,387_0,COMPLETED,SOBOL,19.000000000000000000000000000000,24.550000000000000710542735760100,773,14,0.824342988340184046336389656062,0.399408490885049094476499931261,418,EDFSMode.RANDOM
388,,,,,,,,,,,,,,,388_0,COMPLETED,SOBOL,110.000000000000000000000000000000,32.950000000000002842170943040401,420,86,0.643595981413498496870317922003,0.320587322959676401801232259459,524,EDFSMode.RANDOM
389,,,,,,,,,,,,,,,389_0,COMPLETED,SOBOL,6.000000000000000000000000000000,19.390000000000000568434188608080,3131,9,0.114997237013652928161455690770,0.925294072041287996022163042653,597,EDFSMode.RANDOM
390,,,,,,,,,,,,,,,390_0,COMPLETED,SOBOL,103.000000000000000000000000000000,14.070000000000000284217094304040,4791,74,0.909448220906779125627394932962,0.178933522425591934323918508198,947,EDFSMode.RANDOM
391,,,,,,,,,,,,,,,391_0,COMPLETED,SOBOL,42.000000000000000000000000000000,113.760000000000005115907697472721,1251,46,0.316517063638195372821115824991,0.567399649225175384259500788176,117,EDFSMode.RANDOM
392,,,,,,,,,,,,,,,392_0,COMPLETED,SOBOL,313.000000000000000000000000000000,13.060000000000000497379915032070,1846,100,0.940192384321242524691797370906,0.983025638017803404800076805259,784,EDFSMode.RANDOM
393,,,,,,,,,,,,,,,393_0,COMPLETED,SOBOL,20.000000000000000000000000000000,37.460000000000000852651282912120,4596,20,0.285619667600840343446577662689,0.277950779233127831524541306862,295,EDFSMode.RANDOM
394,,,,,,,,,,,,,,,394_0,COMPLETED,SOBOL,69.000000000000000000000000000000,28.269999999999999573674358543940,3716,62,0.738665891610086000618196067080,0.530107754765078431624658605870,360,EDFSMode.RANDOM
395,,,,,,,,,,,,,,,395_0,COMPLETED,SOBOL,3.000000000000000000000000000000,20.530000000000001136868377216160,216,32,0.019775990292429924261030649291,0.232295052228495474411218424393,775,EDFSMode.RANDOM
396,,,,,,,,,,,,,,,396_0,COMPLETED,SOBOL,15.000000000000000000000000000000,10.609999999999999431565811391920,1133,66,0.450170584302395593301326925939,0.050165987648069856885690853687,653,EDFSMode.RANDOM
397,,,,,,,,,,,,,,,397_0,COMPLETED,SOBOL,16.000000000000000000000000000000,31.690000000000001278976924368180,2750,41,0.791889825094491239809713079012,0.688846177615225263579645798018,469,EDFSMode.RANDOM
398,,,,,,,,,,,,,,,398_0,COMPLETED,SOBOL,41.000000000000000000000000000000,80.780000000000001136868377216160,4253,79,0.246191997841000570490521681677,0.440586927616968770937688759659,175,EDFSMode.RANDOM
399,,,,,,,,,,,,,,,399_0,COMPLETED,SOBOL,4.000000000000000000000000000000,16.239999999999998436805981327780,2121,3,0.527493651501834359685005892970,0.796998851621523507482436343707,890,EDFSMode.RANDOM
400,,,,,,,,,,,,,,,400_0,COMPLETED,SOBOL,21.000000000000000000000000000000,31.550000000000000710542735760100,1967,78,0.271559468857944019681838199176,0.134015035601332793691042866158,396,EDFSMode.RANDOM
401,,,,,,,,,,,,,,,401_0,COMPLETED,SOBOL,10.000000000000000000000000000000,12.769999999999999573674358543940,4092,5,0.985578115299344026389860573545,0.620655568214133368520890599029,670,EDFSMode.RANDOM
402,,,,,,,,,,,,,,,402_0,COMPLETED,SOBOL,4.000000000000000000000000000000,23.699999999999999289457264239900,2597,65,0.034930758226662875221002479975,0.368437675878405590523811952153,875,EDFSMode.RANDOM
403,,,,,,,,,,,,,,,403_0,COMPLETED,SOBOL,31.000000000000000000000000000000,59.689999999999997726263245567679,973,42,0.692429303269833318346115902386,0.884684704586863546182939899154,246,EDFSMode.RANDOM
404,,,,,,,,,,,,,,,404_0,COMPLETED,SOBOL,38.000000000000000000000000000000,100.629999999999995452526491135359,63,58,0.775745695397257795100642852049,0.832907548910006845233056083089,140,EDFSMode.RANDOM
405,,,,,,,,,,,,,,,405_0,COMPLETED,SOBOL,55.000000000000000000000000000000,8.869999999999999218402990663890,3555,37,0.497366077862679945020829563873,0.412418032770976439316257255996,996,EDFSMode.RANDOM
406,,,,,,,,,,,,,,,406_0,COMPLETED,SOBOL,58.000000000000000000000000000000,24.320000000000000284217094304040,4443,96,0.544492430757731238344376833993,0.660738199573010165366326873482,561,EDFSMode.RANDOM
407,,,,,,,,,,,,,,,407_0,COMPLETED,SOBOL,10.000000000000000000000000000000,23.149999999999998578914528479800,1686,24,0.197898142892867334730055972614,0.086135601740330455799998787825,518,EDFSMode.RANDOM
408,,,,,,,,,,,,,,,408_0,COMPLETED,SOBOL,32.000000000000000000000000000000,10.839999999999999857891452847980,1410,72,0.572192365666851388006364231842,0.497934055954217913431136821600,725,EDFSMode.RANDOM
409,,,,,,,,,,,,,,,409_0,COMPLETED,SOBOL,19.000000000000000000000000000000,34.700000000000002842170943040401,4942,48,0.170290527520701284736048819468,0.763476385623216624587428213999,340,EDFSMode.RANDOM
410,,,,,,,,,,,,,,,410_0,COMPLETED,SOBOL,81.000000000000000000000000000000,36.009999999999998010480339871719,3291,84,0.871666966723278147100018031779,0.013278555111959577939018117831,303,EDFSMode.RANDOM
411,,,,,,,,,,,,,,,411_0,COMPLETED,SOBOL,4.000000000000000000000000000000,10.000000000000000000000000000000,572,11,0.401535229975357677023595215360,0.748705500440672078177328785387,818,EDFSMode.RANDOM
412,,,,,,,,,,,,,,,412_0,COMPLETED,SOBOL,6.000000000000000000000000000000,12.580000000000000071054273576010,932,88,0.068632163850590593989764442995,0.531245388623327041699440087541,941,EDFSMode.RANDOM
413,,,,,,,,,,,,,,,413_0,COMPLETED,SOBOL,20.000000000000000000000000000000,67.250000000000000000000000000000,3019,19,0.658637477925047232218958015437,0.207347965713590376424235728336,195,EDFSMode.RANDOM
414,,,,,,,,,,,,,,,414_0,COMPLETED,SOBOL,18.000000000000000000000000000000,24.989999999999998436805981327780,4062,51,0.361787641966715478591964938460,0.953647598525509287981094530551,460,EDFSMode.RANDOM
415,,,,,,,,,,,,,,,415_0,COMPLETED,SOBOL,14.000000000000000000000000000000,28.399999999999998578914528479800,2398,31,0.895257626371458226088861920289,0.284372145554050825833058979697,618,EDFSMode.RANDOM
416,,,,,,,,,,,,,,,416_0,COMPLETED,SOBOL,87.000000000000000000000000000000,100.239999999999994884092302527279,2473,92,0.725090819830074950758103113913,0.064843209294602272008134491443,111,EDFSMode.RANDOM
417,,,,,,,,,,,,,,,417_0,COMPLETED,SOBOL,5.000000000000000000000000000000,12.289999999999999147348717087880,3979,15,0.002300622092559933672822891637,0.673693118957802705715209867776,967,EDFSMode.RANDOM
418,,,,,,,,,,,,,,,418_0,COMPLETED,SOBOL,39.000000000000000000000000000000,20.399999999999998578914528479800,3103,55,0.953921584723517290704819515668,0.422982115391641877444328656566,589,EDFSMode.RANDOM
419,,,,,,,,,,,,,,,419_0,COMPLETED,SOBOL,8.000000000000000000000000000000,25.859999999999999431565811391920,858,27,0.303245476325973872810948250844,0.815102432493120421241883377661,546,EDFSMode.RANDOM
420,,,,,,,,,,,,,,,420_0,COMPLETED,SOBOL,14.000000000000000000000000000000,37.460000000000000852651282912120,491,75,0.228579515712335701316249014781,0.901964575761929121533455600002,423,EDFSMode.RANDOM
421,,,,,,,,,,,,,,,421_0,COMPLETED,SOBOL,15.000000000000000000000000000000,14.369999999999999218402990663890,3363,45,0.513781584763899457080071897508,0.359510524624958638373328767557,697,EDFSMode.RANDOM
422,,,,,,,,,,,,,,,422_0,COMPLETED,SOBOL,76.000000000000000000000000000000,10.560000000000000497379915032070,4871,87,0.467628822555765488733214851891,0.606322375006973723898795469722,847,EDFSMode.RANDOM
423,,,,,,,,,,,,,,,423_0,COMPLETED,SOBOL,22.000000000000000000000000000000,52.299999999999997157829056959599,1493,8,0.805451573995873304490089594765,0.155604502029716956768012892098,218,EDFSMode.RANDOM
424,,,,,,,,,,,,,,,424_0,COMPLETED,SOBOL,14.000000000000000000000000000000,10.000000000000000000000000000000,1604,60,0.431280062239617123509560769890,0.301278803247958415489904382412,912,EDFSMode.RANDOM
425,,,,,,,,,,,,,,,425_0,COMPLETED,SOBOL,51.000000000000000000000000000000,70.920000000000001705302565824240,4515,35,0.841953570652753113812138963112,0.944103819388896203790295658109,166,EDFSMode.RANDOM
426,,,,,,,,,,,,,,,426_0,COMPLETED,SOBOL,14.000000000000000000000000000000,22.839999999999999857891452847980,3484,98,0.139601503387093539565455557749,0.193372757716104376468635450692,489,EDFSMode.RANDOM
427,,,,,,,,,,,,,,,427_0,COMPLETED,SOBOL,8.000000000000000000000000000000,24.879999999999999005240169935860,146,22,0.602910922460258014154987904476,0.553436254663392857011672276712,647,EDFSMode.RANDOM
428,,,,,,,,,,,,,,,428_0,COMPLETED,SOBOL,42.000000000000000000000000000000,16.500000000000000000000000000000,1048,82,0.926921689290553296736163702008,0.728014503888785857732557360578,753,EDFSMode.RANDOM
429,,,,,,,,,,,,,,,429_0,COMPLETED,SOBOL,5.000000000000000000000000000000,32.439999999999997726263245567679,2513,1,0.330094042669981713178373183837,0.026591455988585949166136401800,368,EDFSMode.RANDOM
430,,,,,,,,,,,,,,,430_0,COMPLETED,SOBOL,59.000000000000000000000000000000,45.100000000000001421085471520200,4177,68,0.625968265436589677008782928169,0.773423844078555688952292257454,275,EDFSMode.RANDOM
431,,,,,,,,,,,,,,,431_0,COMPLETED,SOBOL,11.000000000000000000000000000000,17.829999999999998294697434175760,1894,39,0.101269936427474019358108137112,0.479755729774013151001099686255,790,EDFSMode.RANDOM
432,,,,,,,,,,,,,,,432_0,COMPLETED,SOBOL,50.000000000000000000000000000000,26.960000000000000852651282912120,2048,64,0.857985350951552372400499280047,0.581855620371177773009208067378,496,EDFSMode.RANDOM
433,,,,,,,,,,,,,,,433_0,COMPLETED,SOBOL,15.000000000000000000000000000000,25.030000000000001136868377216160,4334,43,0.383953198812901963510313407824,0.157221278058364999363760716733,569,EDFSMode.RANDOM
434,,,,,,,,,,,,,,,434_0,COMPLETED,SOBOL,15.000000000000000000000000000000,11.699999999999999289457264239900,2668,77,0.585784572970122097146372652787,0.907891422927379565521732729394,976,EDFSMode.RANDOM
435,,,,,,,,,,,,,,,435_0,COMPLETED,SOBOL,23.000000000000000000000000000000,91.250000000000000000000000000000,1205,5,0.187779224175959824627568650612,0.329637252151966098079327593950,146,EDFSMode.RANDOM
436,,,,,,,,,,,,,,,436_0,COMPLETED,SOBOL,24.000000000000000000000000000000,43.890000000000000568434188608080,300,97,0.344281811647117130803508189274,0.388965282669290923767135836897,268,EDFSMode.RANDOM
437,,,,,,,,,,,,,,,437_0,COMPLETED,SOBOL,33.000000000000000000000000000000,15.789999999999999147348717087880,3641,23,0.881652092471718829003179962456,0.871954004397615833887869030150,867,EDFSMode.RANDOM
438,,,,,,,,,,,,,,,438_0,COMPLETED,SOBOL,9.000000000000000000000000000000,13.730000000000000426325641456060,4670,59,0.086227517891675237171611456688,0.125182533111423244243098906736,690,EDFSMode.RANDOM
439,,,,,,,,,,,,,,,439_0,COMPLETED,SOBOL,67.000000000000000000000000000000,33.799999999999997157829056959599,1761,36,0.672336223643273167560607816995,0.637284973587840752884403627831,389,EDFSMode.RANDOM
440,,,,,,,,,,,,,,,440_0,COMPLETED,SOBOL,9.000000000000000000000000000000,18.109999999999999431565811391920,1335,82,0.048538191942498087882995605469,0.786928615227341698989960150357,624,EDFSMode.RANDOM
441,,,,,,,,,,,,,,,441_0,COMPLETED,SOBOL,14.000000000000000000000000000000,29.820000000000000284217094304040,4715,13,0.709933226337656431148559477151,0.458888031736016277495338044901,440,EDFSMode.RANDOM
442,,,,,,,,,,,,,,,442_0,COMPLETED,SOBOL,26.000000000000000000000000000000,54.159999999999996589394868351519,3205,70,0.257862630391493430348504034555,0.709659952105954339174331835238,203,EDFSMode.RANDOM
443,,,,,,,,,,,,,,,443_0,COMPLETED,SOBOL,156.000000000000000000000000000000,13.259999999999999786837179271970,335,50,0.967980861442163553753914584377,0.036730308832600713775384804194,918,EDFSMode.RANDOM
444,,,,,,,,,,,,,,,444_0,COMPLETED,SOBOL,13.000000000000000000000000000000,10.660000000000000142108547152020,700,53,0.562072554668411661360494235851,0.246149385821074234703687011461,812,EDFSMode.RANDOM
445,,,,,,,,,,,,,,,445_0,COMPLETED,SOBOL,11.000000000000000000000000000000,41.229999999999996873611962655559,2948,29,0.211581658480688938883673699820,0.508037763129919772708831260388,323,EDFSMode.RANDOM
446,,,,,,,,,,,,,,,446_0,COMPLETED,SOBOL,41.000000000000000000000000000000,35.460000000000000852651282912120,3821,90,0.758255098925903481266175276687,0.261164995944127453775251979096,332,EDFSMode.RANDOM
447,,,,,,,,,,,,,,,447_0,COMPLETED,SOBOL,9.000000000000000000000000000000,20.399999999999998578914528479800,2318,17,0.483775777811184526377985548606,0.992448542749509221572168371495,747,EDFSMode.RANDOM
448,,,,,,,,,,,,,,,448_0,COMPLETED,SOBOL,47.000000000000000000000000000000,10.570000000000000284217094304040,2302,88,0.787546178147196740404467618646,0.464371439145877973331266730384,964,EDFSMode.RANDOM
449,,,,,,,,,,,,,,,449_0,COMPLETED,SOBOL,51.000000000000000000000000000000,117.709999999999993747223925311118,3768,7,0.438265632115304448745973786572,0.789242043780162938482192203082,101,EDFSMode.RANDOM
450,,,,,,,,,,,,,,,450_0,COMPLETED,SOBOL,18.000000000000000000000000000000,17.000000000000000000000000000000,2922,75,0.515847576212137948203917403589,0.041968273758888244295839342612,543,EDFSMode.RANDOM
451,,,,,,,,,,,,,,,451_0,COMPLETED,SOBOL,24.000000000000000000000000000000,26.010000000000001563194018672220,638,45,0.242594547349959610560432565762,0.712218811988830524661864274094,579,EDFSMode.RANDOM
452,,,,,,,,,,,,,,,452_0,COMPLETED,SOBOL,8.000000000000000000000000000000,17.359999999999999431565811391920,358,54,0.289970924966037268966090323374,0.506453389933332775996177588240,701,EDFSMode.RANDOM
453,,,,,,,,,,,,,,,453_0,COMPLETED,SOBOL,21.000000000000000000000000000000,25.250000000000000000000000000000,3270,28,0.952089718654751782089817879751,0.239936926772817971098561429244,434,EDFSMode.RANDOM
454,,,,,,,,,,,,,,,454_0,COMPLETED,SOBOL,26.000000000000000000000000000000,53.219999999999998863131622783840,4729,92,0.031414455164223906158404986400,0.991109846260398663631008275843,222,EDFSMode.RANDOM
455,,,,,,,,,,,,,,,455_0,COMPLETED,SOBOL,29.000000000000000000000000000000,12.330000000000000071054273576010,1390,16,0.742270959954708819950042197888,0.254706863906234481920165535485,858,EDFSMode.RANDOM
