trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,n_windows,disjoint_training_windows
891,1753429448.000000000000000000000000000000,1753429467.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1705 n_samples 3692 n_windows 768 disjoint_training_windows False,0.000000000000000000000000000000,,i7141,5.000000000000000000000000000000,706.753906250000000000000000000000,705.420572916666628771054092794657,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.393461538461538473665513038213,5679209.000000000000000000000000000000,891_0,COMPLETED,SOBOL,5.000000000000000000000000000000,5.219999999999999751310042483965,1705,3692,768,False
892,1753429480.000000000000000000000000000000,1753429499.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2276 n_samples 62 n_windows 2455 disjoint_training_windows False,0.000000000000000000000000000000,,i7154,3.000000000000000000000000000000,701.675781250000000000000000000000,701.675781250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5679214.000000000000000000000000000000,892_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,2276,62,2455,False
893,1753429477.000000000000000000000000000000,1753429490.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4634 n_samples 2940 n_windows 4168 disjoint_training_windows True,0.000000000000000000000000000000,,i7141,1.000000000000000000000000000000,703.402343750000000000000000000000,703.402343750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5679220.000000000000000000000000000000,893_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4634,2940,4168,True
894,1753429510.000000000000000000000000000000,1753429523.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3042 n_samples 1720 n_windows 5 disjoint_training_windows False,0.000000000000000000000000000000,,i7148,4.000000000000000000000000000000,705.019531250000000000000000000000,704.352864583333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.927230769230769191757701719325,5679225.000000000000000000000000000000,894_0,COMPLETED,SOBOL,4.000000000000000000000000000000,9.869999999999999218402990663890,3042,1720,5,False
895,1753429519.000000000000000000000000000000,1753429532.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 58 n_samples 4012 n_windows 3301 disjoint_training_windows True,0.000000000000000000000000000000,,i7182,1.000000000000000000000000000000,704.207031250000000000000000000000,704.207031250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5679231.000000000000000000000000000000,895_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,58,4012,3301,True
896,1753429538.000000000000000000000000000000,1753429550.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 73 n_samples 1050 n_windows 2385 disjoint_training_windows False,0.000000000000000000000000000000,,i7182,5.000000000000000000000000000000,704.101562500000000000000000000000,702.768229166666628771054092794657,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.044923076923076898925302202770,5679237.000000000000000000000000000000,896_0,COMPLETED,SOBOL,5.000000000000000000000000000000,12.439999999999999502620084967930,73,1050,2385,False
897,1753429568.000000000000000000000000000000,1753429581.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3028 n_samples 3143 n_windows 4119 disjoint_training_windows True,0.000000000000000000000000000000,,i7156,1.000000000000000000000000000000,702.722656250000000000000000000000,702.722656250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5679243.000000000000000000000000000000,897_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3028,3143,4119,True
898,1753429569.000000000000000000000000000000,1753429588.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4619 n_samples 2161 n_windows 148 disjoint_training_windows False,0.000000000000000000000000000000,,i7148,5.000000000000000000000000000000,705.089843750000000000000000000000,704.423177083333371228945907205343,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.854615384615384665600856806122,5679249.000000000000000000000000000000,898_0,COMPLETED,SOBOL,5.000000000000000000000000000000,8.900000000000000355271367880050,4619,2161,148,False
899,1753429602.000000000000000000000000000000,1753429620.000000000000000000000000000000,18.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2290 n_samples 4918 n_windows 3424 disjoint_training_windows True,0.000000000000000000000000000000,,i7154,1.000000000000000000000000000000,705.085937500000000000000000000000,705.085937500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5679255.000000000000000000000000000000,899_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2290,4918,3424,True
900,1753430711.000000000000000000000000000000,1753430724.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1690 n_samples 1331 n_windows 4798 disjoint_training_windows True,0.000000000000000000000000000000,,i7153,1.000000000000000000000000000000,702.433593750000000000000000000000,702.433593750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5679442.000000000000000000000000000000,900_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1690,1331,4798,True
901,1753430711.000000000000000000000000000000,1753430730.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4047 n_samples 4088 n_windows 1825 disjoint_training_windows False,0.000000000000000000000000000000,,i7151,8.000000000000000000000000000000,704.746093750000000000000000000000,704.746093750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.622615384615384570565765898209,5679445.000000000000000000000000000000,901_0,COMPLETED,SOBOL,8.000000000000000000000000000000,3.029999999999999804600747665972,4047,4088,1825,False
902,1753430744.000000000000000000000000000000,1753430757.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3628 n_samples 611 n_windows 2661 disjoint_training_windows True,0.000000000000000000000000000000,,i7151,1.000000000000000000000000000000,705.636718750000000000000000000000,705.636718750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5679448.000000000000000000000000000000,902_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3628,611,2661,True
903,1753430772.000000000000000000000000000000,1753430791.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 644 n_samples 2703 n_windows 644 disjoint_training_windows False,0.000000000000000000000000000000,,i7149,3.000000000000000000000000000000,701.570312500000000000000000000000,701.570312500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.198153846153846097122297464921,5679451.000000000000000000000000000000,903_0,COMPLETED,SOBOL,3.000000000000000000000000000000,8.970000000000000639488462184090,644,2703,644,False
904,1753430771.000000000000000000000000000000,1753430790.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1097 n_samples 2473 n_windows 3053 disjoint_training_windows False,0.000000000000000000000000000000,,i7148,7.000000000000000000000000000000,703.828125000000000000000000000000,703.828125000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.253153846153846173727686164057,5679453.000000000000000000000000000000,904_0,COMPLETED,SOBOL,7.000000000000000000000000000000,6.679999999999999715782905695960,1097,2473,3053,False
905,1753430800.000000000000000000000000000000,1753430812.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3153 n_samples 4605 n_windows 1026 disjoint_training_windows True,0.000000000000000000000000000000,,i7148,1.000000000000000000000000000000,703.890625000000000000000000000000,703.890625000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5679456.000000000000000000000000000000,905_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3153,4605,1026,True
906,1753430800.000000000000000000000000000000,1753430819.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4217 n_samples 738 n_windows 4411 disjoint_training_windows False,0.000000000000000000000000000000,,i7147,9.000000000000000000000000000000,703.378906250000000000000000000000,703.378906250000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.747692307692307656097341350687,5679460.000000000000000000000000000000,906_0,COMPLETED,SOBOL,9.000000000000000000000000000000,10.689999999999999502620084967930,4217,738,4411,False
907,1753430831.000000000000000000000000000000,1753430868.000000000000000000000000000000,37.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1537 n_samples 3455 n_windows 1428 disjoint_training_windows True,0.000000000000000000000000000000,,i7150,2.000000000000000000000000000000,705.796875000000000000000000000000,704.463541666666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5679462.000000000000000000000000000000,907_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1537,3455,1428,True
908,1753430831.000000000000000000000000000000,1753430843.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2147 n_samples 298 n_windows 391 disjoint_training_windows True,0.000000000000000000000000000000,,i7146,1.000000000000000000000000000000,704.851562500000000000000000000000,704.851562500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5679468.000000000000000000000000000000,908_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2147,298,391,True
909,1753430863.000000000000000000000000000000,1753430895.000000000000000000000000000000,32.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4778 n_samples 3016 n_windows 3657 disjoint_training_windows False,0.000000000000000000000000000000,,i7143,11.000000000000000000000000000000,703.691406250000000000000000000000,703.691406250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.831692307692307730704328605498,5679476.000000000000000000000000000000,909_0,COMPLETED,SOBOL,11.000000000000000000000000000000,6.299999999999999822364316059975,4778,3016,3657,False
