trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,max_window_size,min_window_size,min_p_value
789,1753423452.000000000000000000000000000000,1753423471.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4730 max_window_size 1837 min_window_size 2035 min_p_value 0.31949231716245413,0.000000000000000000000000000000,,i7162,2.000000000000000000000000000000,704.500000000000000000000000000000,704.500000000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5677656.000000000000000000000000000000,789_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4730,1837,2035,0.319492317162454131374005328325
790,1753423472.000000000000000000000000000000,1753423491.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3591 max_window_size 4891 min_window_size 3897 min_p_value 0.725031978013739,0.000000000000000000000000000000,,i7166,5.000000000000000000000000000000,705.671875000000000000000000000000,705.671875000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.276230769230769224176214038380,5677662.000000000000000000000000000000,790_0,COMPLETED,SOBOL,5.000000000000000000000000000000,0.959999999999999964472863211995,3591,4891,3897,0.725031978013738975796798058582
791,1753423475.000000000000000000000000000000,1753423494.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2472 max_window_size 194 min_window_size 422 min_p_value 0.19469057400235906,0.000000000000000000000000000000,,i7160,2.000000000000000000000000000000,702.855468750000000000000000000000,702.855468750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5677669.000000000000000000000000000000,791_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2472,194,422,0.194690574002359062522060639822
792,1753423515.000000000000000000000000000000,1753423533.000000000000000000000000000000,18.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2082 max_window_size 2713 min_window_size 4234 min_p_value 0.26447513849744575,0.000000000000000000000000000000,,i7162,2.000000000000000000000000000000,704.480468750000000000000000000000,703.147135416666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5677676.000000000000000000000000000000,792_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2082,2713,4234,0.264475138497445749763414823974
793,1753423527.000000000000000000000000000000,1753423546.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3201 max_window_size 2372 min_window_size 199 min_p_value 0.7954719486977905,0.000000000000000000000000000000,,i7182,3.000000000000000000000000000000,705.625000000000000000000000000000,704.291666666666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5677681.000000000000000000000000000000,793_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,3201,2372,199,0.795471948697790476323632447020
794,1753423540.000000000000000000000000000000,1753423571.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4496 max_window_size 4317 min_window_size 3232 min_p_value 0.13967381769269704,0.000000000000000000000000000000,,i7159,6.000000000000000000000000000000,704.554687500000000000000000000000,703.888020833333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.345846153846153803179674923740,5677689.000000000000000000000000000000,794_0,COMPLETED,SOBOL,6.000000000000000000000000000000,1.209999999999999964472863211995,4496,4317,3232,0.139673817692697044279270812694
795,1753423518.000000000000000000000000000000,1753423537.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 928 max_window_size 910 min_window_size 2336 min_p_value 0.6705481578667648,0.000000000000000000000000000000,,i7157,2.000000000000000000000000000000,705.050781250000000000000000000000,705.050781250000000000000000000000,-1.000000000000000000000000000000,0.670000000000000039968028886506,0.070000000000000006661338147751,5677696.000000000000000000000000000000,795_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.229999999999999982236431605997,928,910,2336,0.670548157866764804602155436442
796,1753423520.000000000000000000000000000000,1753423545.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 245 max_window_size 4500 min_window_size 1100 min_p_value 0.5108865896302275,0.000000000000000000000000000000,,i7152,3.000000000000000000000000000000,651.890625000000000000000000000000,651.890625000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5677703.000000000000000000000000000000,796_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,245,4500,1100,0.510886589630227483382896025432
797,1753423518.000000000000000000000000000000,1753423537.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3864 max_window_size 429 min_window_size 4584 min_p_value 0.042778287701122464,0.000000000000000000000000000000,,i7150,1.000000000000000000000000000000,704.441406250000000000000000000000,704.441406250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5677709.000000000000000000000000000000,797_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3864,429,4584,0.042778287701122463815295304812
798,1753423518.000000000000000000000000000000,1753423543.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2504 max_window_size 3468 min_window_size 1367 min_p_value 0.8854127820538357,0.000000000000000000000000000000,,i7147,3.000000000000000000000000000000,702.796875000000000000000000000000,702.796875000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.385230769230769209965359323178,5677715.000000000000000000000000000000,798_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.930000000000000159872115546023,2504,3468,1367,0.885412782053835667461783032195
799,1753423531.000000000000000000000000000000,1753423544.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1435 max_window_size 1291 min_window_size 2952 min_p_value 0.4174269538722001,0.000000000000000000000000000000,,i7145,1.000000000000000000000000000000,705.660156250000000000000000000000,704.326822916666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5677722.000000000000000000000000000000,799_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1435,1291,2952,0.417426953872200079409537920583
800,1753423570.000000000000000000000000000000,1753423589.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1515 max_window_size 4662 min_window_size 4996 min_p_value 0.2080384532827884,0.000000000000000000000000000000,,i7164,2.000000000000000000000000000000,704.273437500000000000000000000000,704.273437500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5677728.000000000000000000000000000000,800_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1515,4662,4996,0.208038453282788388110091659655
801,1753423564.000000000000000000000000000000,1753423583.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2593 max_window_size 570 min_window_size 883 min_p_value 0.7389976366453804,0.000000000000000000000000000000,,i7161,2.000000000000000000000000000000,703.464843750000000000000000000000,703.464843750000000000000000000000,-1.000000000000000000000000000000,0.670000000000000039968028886506,0.043846153846153798627760522777,5677733.000000000000000000000000000000,801_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.729999999999999982236431605997,2593,570,883,0.738997636645380429065710359282
802,1753423592.000000000000000000000000000000,1753423611.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3774 max_window_size 3620 min_window_size 2549 min_p_value 0.3329617919889279,0.000000000000000000000000000000,,i7161,5.000000000000000000000000000000,704.382812500000000000000000000000,703.716145833333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5677739.000000000000000000000000000000,802_0,COMPLETED,SOBOL,5.000000000000000000000000000000,0.000000000000000000000000000000,3774,3620,2549,0.332961791988927890972860268448
803,1753423625.000000000000000000000000000000,1753423644.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 164 max_window_size 1461 min_window_size 1574 min_p_value 0.863799454229325,0.000000000000000000000000000000,,i7182,2.000000000000000000000000000000,704.648437500000000000000000000000,704.648437500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5677744.000000000000000000000000000000,803_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,164,1461,1574,0.863799454229325025522712167003
804,1753423622.000000000000000000000000000000,1753423641.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 852 max_window_size 2543 min_window_size 611 min_p_value 0.9538318065932021,0.000000000000000000000000000000,,i7162,3.000000000000000000000000000000,704.351562500000000000000000000000,704.351562500000000000000000000000,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.131076923076923007593919123792,5677749.000000000000000000000000000000,804_0,COMPLETED,SOBOL,3.000000000000000000000000000000,4.530000000000000248689957516035,852,2543,611,0.953831806593202102817485865671
805,1753423653.000000000000000000000000000000,1753423666.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4430 max_window_size 2220 min_window_size 4018 min_p_value 0.48582210324062036,0.000000000000000000000000000000,,i7166,1.000000000000000000000000000000,703.761718750000000000000000000000,703.761718750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5677755.000000000000000000000000000000,805_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4430,2220,4018,0.485822103240620362107904384175
806,1753423652.000000000000000000000000000000,1753423664.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3267 max_window_size 4176 min_window_size 1934 min_p_value 0.5791835813834332,0.000000000000000000000000000000,,i7162,3.000000000000000000000000000000,701.617187500000000000000000000000,701.617187500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5677760.000000000000000000000000000000,806_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,3267,4176,1934,0.579183581383433176981156975671
807,1753423682.000000000000000000000000000000,1753423695.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2157 max_window_size 748 min_window_size 3439 min_p_value 0.11129539543185384,0.000000000000000000000000000000,,i7162,1.000000000000000000000000000000,707.148437500000000000000000000000,705.815104166666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5677766.000000000000000000000000000000,807_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2157,748,3439,0.111295395431853835765956262094
808,1753423713.000000000000000000000000000000,1753423732.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2391 max_window_size 3229 min_window_size 2447 min_p_value 0.43078971792254594,0.000000000000000000000000000000,,i7184,5.000000000000000000000000000000,706.640625000000000000000000000000,705.973958333333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.183923076923076911359800078571,5677773.000000000000000000000000000000,808_0,COMPLETED,SOBOL,5.000000000000000000000000000000,1.500000000000000000000000000000,2391,3229,2447,0.430789717922545944972512188542
809,1753423715.000000000000000000000000000000,1753423733.000000000000000000000000000000,18.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3500 max_window_size 1695 min_window_size 3432 min_p_value 0.8993637940718793,0.000000000000000000000000000000,,i7160,2.000000000000000000000000000000,702.636718750000000000000000000000,702.636718750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5677779.000000000000000000000000000000,809_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3500,1695,3432,0.899363794071879274483194421919
810,1753424716.000000000000000000000000000000,1753424735.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4820 max_window_size 4740 min_window_size 20 min_p_value 0.056263361766468734,0.000000000000000000000000000000,,i7162,2.000000000000000000000000000000,705.394531250000000000000000000000,704.061197916666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5677988.000000000000000000000000000000,810_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4820,4740,20,0.056263361766468733549118041992
811,1753424725.000000000000000000000000000000,1753424744.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1242 max_window_size 23 min_window_size 4103 min_p_value 0.5247150832464919,0.000000000000000000000000000000,,i7164,1.000000000000000000000000000000,705.832031250000000000000000000000,704.498697916666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5677992.000000000000000000000000000000,811_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1242,23,4103,0.524715083246491853508075564605
812,1753424741.000000000000000000000000000000,1753424760.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 556 max_window_size 3942 min_window_size 3082 min_p_value 0.684011438768357,0.000000000000000000000000000000,,i7162,5.000000000000000000000000000000,703.210937500000000000000000000000,703.210937500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5677997.000000000000000000000000000000,812_0,COMPLETED,SOBOL,5.000000000000000000000000000000,0.000000000000000000000000000000,556,3942,3082,0.684011438768357016293464312184
813,1753424765.000000000000000000000000000000,1753424778.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4165 max_window_size 1139 min_window_size 1547 min_p_value 0.15352434262903406,0.000000000000000000000000000000,,i7164,2.000000000000000000000000000000,694.828125000000000000000000000000,694.828125000000000000000000000000,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.087615384615384594990672439963,5678003.000000000000000000000000000000,813_0,COMPLETED,SOBOL,2.000000000000000000000000000000,3.910000000000000142108547152020,4165,1139,1547,0.153524342629034055152104087938
814,1753424765.000000000000000000000000000000,1753424784.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2828 max_window_size 3090 min_window_size 4385 min_p_value 0.8088126851492561,0.000000000000000000000000000000,,i7161,2.000000000000000000000000000000,703.988281250000000000000000000000,703.988281250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678008.000000000000000000000000000000,814_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2828,3090,4385,0.808812685149256083150248741731
815,1753424794.000000000000000000000000000000,1753424813.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1750 max_window_size 2142 min_window_size 988 min_p_value 0.27844793995805084,0.000000000000000000000000000000,,i7164,3.000000000000000000000000000000,701.910156250000000000000000000000,701.910156250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678013.000000000000000000000000000000,815_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,1750,2142,988,0.278447939958050838527015002910
816,1753424824.000000000000000000000000000000,1753424843.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1663 max_window_size 2840 min_window_size 3185 min_p_value 0.6209699169229717,0.000000000000000000000000000000,,i7184,2.000000000000000000000000000000,704.734375000000000000000000000000,703.401041666666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678018.000000000000000000000000000000,816_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1663,2840,3185,0.620969916922971654216212300526
817,1753424823.000000000000000000000000000000,1753424835.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3053 max_window_size 1931 min_window_size 2225 min_p_value 0.08999626742461697,0.000000000000000000000000000000,,i7164,1.000000000000000000000000000000,706.156250000000000000000000000000,704.822916666666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678022.000000000000000000000000000000,817_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3053,1931,2225,0.089996267424616971375428420288
818,1753424858.000000000000000000000000000000,1753424883.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4253 max_window_size 3882 min_window_size 4350 min_p_value 0.9954966321741231,0.000000000000000000000000000000,,i7183,2.000000000000000000000000000000,706.480468750000000000000000000000,705.813802083333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678026.000000000000000000000000000000,818_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4253,3882,4350,0.995496632174123097236417834210
819,1753424853.000000000000000000000000000000,1753424865.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 331 max_window_size 1040 min_window_size 242 min_p_value 0.46464438099861144,0.000000000000000000000000000000,,i7164,3.000000000000000000000000000000,707.203125000000000000000000000000,707.203125000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.025461538461538400085482081181,5678030.000000000000000000000000000000,819_0,COMPLETED,SOBOL,3.000000000000000000000000000000,3.540000000000000035527136788005,331,1040,242,0.464644380998611439270717937688
820,1753424893.000000000000000000000000000000,1753424918.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 998 max_window_size 4958 min_window_size 1320 min_p_value 0.36774938685875386,0.000000000000000000000000000000,,i7182,3.000000000000000000000000000000,703.628906250000000000000000000000,703.628906250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678034.000000000000000000000000000000,820_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,998,4958,1320,0.367749386858753857243442553226
821,1753424890.000000000000000000000000000000,1753424909.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4888 max_window_size 280 min_window_size 2840 min_p_value 0.8358345280858688,0.000000000000000000000000000000,,i7164,1.000000000000000000000000000000,701.832031250000000000000000000000,701.832031250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678039.000000000000000000000000000000,821_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4888,280,2840,0.835834528085868777580458299781
822,1753424921.000000000000000000000000000000,1753424940.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3744 max_window_size 3325 min_window_size 1216 min_p_value 0.24294754694765433,0.000000000000000000000000000000,,i7164,3.000000000000000000000000000000,702.808593750000000000000000000000,702.808593750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678045.000000000000000000000000000000,822_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,3744,3325,1216,0.242947546947654330340427009105
823,1753424953.000000000000000000000000000000,1753424978.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2322 max_window_size 1752 min_window_size 4627 min_p_value 0.7109112861307337,0.000000000000000000000000000000,,i7182,2.000000000000000000000000000000,703.593750000000000000000000000000,703.593750000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678052.000000000000000000000000000000,823_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2322,1752,4627,0.710911286130733732768760546605
824,1753424945.000000000000000000000000000000,1753424964.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1932 max_window_size 4272 min_window_size 656 min_p_value 0.7656843815477565,0.000000000000000000000000000000,,i7161,3.000000000000000000000000000000,704.125000000000000000000000000000,704.125000000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678058.000000000000000000000000000000,824_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,1932,4272,656,0.765684381547756531816162350879
825,1753424982.000000000000000000000000000000,1753425001.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3354 max_window_size 805 min_window_size 4754 min_p_value 0.29718717221086843,0.000000000000000000000000000000,,i7182,2.000000000000000000000000000000,705.304687500000000000000000000000,703.971354166666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5678062.000000000000000000000000000000,825_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3354,805,4754,0.297187172210868433275265942939
826,1753424986.000000000000000000000000000000,1753425005.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4655 max_window_size 2761 min_window_size 1802 min_p_value 0.6407606874677353,0.000000000000000000000000000000,,i7162,5.000000000000000000000000000000,705.222656250000000000000000000000,703.889322916666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.358076923076923014921391086318,5678066.000000000000000000000000000000,826_0,COMPLETED,SOBOL,5.000000000000000000000000000000,1.080000000000000071054273576010,4655,2761,1802,0.640760687467735290390180580289
