trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
680,,,,,,,,,,,,,,,680_0,RUNNING,SOBOL,,,3329,1054,3058,0.049876736929640175244315969394,0.000000001
681,,,,,,,,,,,,,,,681_0,RUNNING,SOBOL,,,480,3980,209,0.597778129642829281209515102091,0.2
682,,,,,,,,,,,,,,,682_0,RUNNING,SOBOL,,,2476,1288,4715,0.307270800907164798321247189961,0.4
683,,,,,,,,,,,,,,,683_0,RUNNING,SOBOL,,,3987,3748,2018,0.855042515370994848922236997169,0.00001
684,,,,,,,,,,,,,,,684_0,RUNNING,SOBOL,,,4882,2006,941,0.929564152235165197524224822700,0.1
685,,,,,,,,,,,,,,,685_0,RUNNING,SOBOL,,,1467,2981,3244,0.483143945822492260067093639009,0.9
686,,,,,,,,,,,,,,,686_0,RUNNING,SOBOL,,,886,366,1832,0.672356632724404379430893641256,0.5
687,,,,,,,,,,,,,,,687_0,RUNNING,SOBOL,,,3121,4620,3983,0.225822452217340458036076711323,0.01
688,,,,,,,,,,,,,,,688_0,COMPLETED,SOBOL,3438.000000000000000000000000000000,2.129999999999999893418589635985,2874,608,59,0.809633148226887033871435050969,0.000000001
689,,,,,,,,,,,,,,,689_0,RUNNING,SOBOL,,,664,4398,2914,0.355537372488528513603256442366,0.2
690,,,,,,,,,,,,,,,690_0,RUNNING,SOBOL,,,1401,2090,2167,0.552304280286654791787270823988,0.0000000001
691,,,,,,,,,,,,,,,691_0,RUNNING,SOBOL,,,4792,2915,4859,0.098337231030687685673363773731,0.00000001
692,,,,,,,,,,,,,,,692_0,RUNNING,SOBOL,,,3761,1490,3431,0.179673740595579140011395224974,0.4
693,,,,,,,,,,,,,,,693_0,RUNNING,SOBOL,,,2235,3486,1124,0.719413330033421560827378016256,0.001
694,,,,,,,,,,,,,,,694_0,RUNNING,SOBOL,,,394,1101,3794,0.436945504376664739520919056304,0.01
695,,,,,,,,,,,,,,,695_0,RUNNING,SOBOL,,,3258,3876,1650,0.976800019675865716095586321899,0.00001
696,,,,,,,,,,,,,,,696_0,RUNNING,SOBOL,,,3487,2448,4193,0.642446465339511663117377793242,0.7
697,,,,,,,,,,,,,,,697_0,RUNNING,SOBOL,,,9,2567,1261,0.192379087906330820123557145962,0.00000001
698,,,,,,,,,,,,,,,698_0,RUNNING,SOBOL,,,1995,182,3659,0.899779376430436927947198455513,0.000000000001
699,,,,,,,,,,,,,,,699_0,RUNNING,SOBOL,,,4156,4834,887,0.449582796631380898766394693666,0.0001
700,,,,,,,,,,,,,,,700_0,RUNNING,SOBOL,,,4397,900,2384,0.274680335052311430654725654676,0.6
701,,,,,,,,,,,,,,,701_0,RUNNING,SOBOL,,,1640,4067,4613,0.826228898786008358889887404075,0.000000000001
702,,,,,,,,,,,,,,,702_0,RUNNING,SOBOL,,,1050,1760,467,0.017412145974114539431765180666,0.5
703,,,,,,,,,,,,,,,703_0,RUNNING,SOBOL,,,2644,3206,2536,0.568846259729936742921552195185,0.00001
704,,,,,,,,,,,,,,,704_0,RUNNING,SOBOL,,,2597,2235,542,0.201033222388476123798639605411,0.8
705,,,,,,,,,,,,,,,705_0,RUNNING,SOBOL,,,1056,2742,2766,0.651352401670068470451724351733,0.0001
706,,,,,,,,,,,,,,,706_0,RUNNING,SOBOL,,,1568,127,2312,0.442646542040631196801570013122,0.01
707,,,,,,,,,,,,,,,707_0,RUNNING,SOBOL,,,4427,4849,4385,0.893080647183582154724490465014,0.000000001
708,,,,,,,,,,,,,,,708_0,FAILED,SOBOL,,,4209,649,3576,0.819525886587798568783114205871,0.3
709,,,,,,,,,,,,,,,709_0,FAILED,SOBOL,,,1985,4356,650,0.267725521005690081377537126173,0.000001
710,,,,,,,,,,,,,,,710_0,FAILED,SOBOL,,,76,1664,4278,0.577726022468879829574461837183,0.000000000001
711,,,,,,,,,,,,,,,711_0,FAILED,SOBOL,,,3462,3342,1501,0.026054383369162679995323372850,0.0000000001
712,,,,,,,,,,,,,,,712_0,FAILED,SOBOL,,,3232,316,4026,0.346643392730504262821966676711,0.001
713,,,,,,,,,,,,,,,713_0,FAILED,SOBOL,,,462,4650,1723,0.800974671307951191501217635960,0.00001
714,,,,,,,,,,,,,,,714_0,FAILED,SOBOL,,,2223,1958,3203,0.105026026209816339407332463907,0.0000001
715,,,,,,,,,,,,,,,715_0,FAILED,SOBOL,,,3813,3009,1052,0.559242854809388512116186120693,0.2
716,,,,,,,,,,,,,,,716_0,FAILED,SOBOL,,,4823,1319,1929,0.726363801643252426920582820458,0.4
717,,,,,,,,,,,,,,,717_0,FAILED,SOBOL,,,1329,3698,4778,0.186388709366321569937952062901,0.7
718,,,,,,,,,,,,,,,718_0,FAILED,SOBOL,,,671,1082,301,0.968160102212801576548883986106,0.6
719,,,,,,,,,,,,,,,719_0,FAILED,SOBOL,,,2826,3933,2997,0.428055807569995505623694498354,0.3
720,,,,,,,,,,,,,,,720_0,FAILED,SOBOL,,,3048,1149,1594,0.606417571222409579334566842590,0.0001
721,,,,,,,,,,,,,,,721_0,FAILED,SOBOL,,,917,3848,3901,0.058766909619793299135448449988,0.1
722,,,,,,,,,,,,,,,722_0,FAILED,SOBOL,,,1419,1540,1182,0.848092519644647824250682788261,0.5
723,,,,,,,,,,,,,,,723_0,FAILED,SOBOL,,,4889,3456,3327,0.300555356252938499217464141111,0.2
724,,,,,,,,,,,,,,,724_0,FAILED,SOBOL,,,4055,2063,4947,0.476455626526847475510351159755,0.0000001
725,,,,,,,,,,,,,,,725_0,FAILED,SOBOL,,,2451,2962,2092,0.922625101828947635773658930702,0.00000000001
726,,,,,,,,,,,,,,,726_0,FAILED,SOBOL,,,533,577,2829,0.234715956091880811884564650427,0.00000001
727,,,,,,,,,,,,,,,727_0,FAILED,SOBOL,,,3318,4448,137,0.681015585526823952200459189044,0.6
728,,,,,,,,,,,,,,,728_0,FAILED,SOBOL,,,3704,1729,2583,0.939228347552940268094801012921,0.5
729,,,,,,,,,,,,,,,729_0,FAILED,SOBOL,,,303,3256,354,0.395590855984017275570607807822,0.2
730,,,,,,,,,,,,,,,730_0,FAILED,SOBOL,,,2055,872,4568,0.697549831863492730832376764738,0.0000000001
731,,,,,,,,,,,,,,,731_0,FAILED,SOBOL,,,4294,4115,2500,0.153798366200178865392800275913,0.7
732,,,,,,,,,,,,,,,732_0,FAILED,SOBOL,,,4649,232,794,0.071464761765673762150541392657,0.001
733,,,,,,,,,,,,,,,733_0,FAILED,SOBOL,,,1815,4804,3725,0.529458439635112854126930415077,0.9
734,,,,,,,,,,,,,,,734_0,FAILED,SOBOL,,,1146,2496,1357,0.313200381614267830965303573976,0.4
735,,,,,,,,,,,,,,,735_0,FAILED,SOBOL,,,2663,2538,4129,0.771064381234347839821907655278,0.8
736,,,,,,,,,,,,,,,736_0,FAILED,SOBOL,,,2775,48,3219,0.662725934213027390029537855298,0.001
737,,,,,,,,,,,,,,,737_0,FAILED,SOBOL,,,1190,4929,995,0.235401757171377540300838404619,0.000000000001
738,,,,,,,,,,,,,,,738_0,FAILED,SOBOL,,,1771,2314,3929,0.919990081999450870497980758955,0.000000001
739,,,,,,,,,,,,,,,739_0,FAILED,SOBOL,,,4537,2662,1857,0.492796059090644111844170538461,0.5
740,,,,,,,,,,,,,,,740_0,COMPLETED,SOBOL,11766.000000000000000000000000000000,0.080000000000000001665334536938,4328,1587,164,0.293444237718358647004635031408,0.00001
741,,,,,,,,,,,,,,,741_0,FAILED,SOBOL,,,2177,3419,3092,0.868787228459492300025601707603,0.7
742,,,,,,,,,,,,,,,742_0,FAILED,SOBOL,,,181,726,1984,0.036122982054948807317806824813,0.2
743,,,,,,,,,,,,,,,743_0,FAILED,SOBOL,,,3670,4280,4759,0.611579471006989505710293997254,0.00000001
744,,,,,,,,,,,,,,,744_0,FAILED,SOBOL,,,3430,1878,2216,0.758684295637533034906141438114,0.0001
745,,,,,,,,,,,,,,,745_0,FAILED,SOBOL,,,576,3088,4518,0.343184321163222172401674470166,0.4
746,,,,,,,,,,,,,,,746_0,FAILED,SOBOL,,,2407,396,557,0.501423718836158549549963936443,0.0000001
747,,,,,,,,,,,,,,,747_0,FAILED,SOBOL,,,3942,4572,2709,0.085794066112488506781197372675,0.00000001
748,,,,,,,,,,,,,,,748_0,FAILED,SOBOL,,,4923,1006,4332,0.129204225363209856958235377533,0.2
749,,,,,,,,,,,,,,,749_0,FAILED,SOBOL,,,1542,4010,1484,0.708560386138036846226384568581,0.1
750,,,,,,,,,,,,,,,750_0,FAILED,SOBOL,,,795,1395,3441,0.386529520459473141524853190276,0.00000000001
751,,,,,,,,,,,,,,,751_0,FAILED,SOBOL,,,3014,3620,743,0.965771707139909230122043481970,0.3
752,,,,,,,,,,,,,,,752_0,FAILED,SOBOL,,,2948,1461,4666,0.007796197991818189579338316264,0.000001
753,,,,,,,,,,,,,,,753_0,FAILED,SOBOL,,,704,3535,2360,0.578502180065959659138741244533,0.1
754,,,,,,,,,,,,,,,754_0,FAILED,SOBOL,,,1295,1228,2560,0.265000144658610214953853301267,0.000000000001
755,,,,,,,,,,,,,,,755_0,FAILED,SOBOL,,,4700,3768,414,0.835834853215143058768887840415,0.7
756,,,,,,,,,,,,,,,756_0,FAILED,SOBOL,,,3857,500,1295,0.886059885166585403659667008469,0.01
757,,,,,,,,,,,,,,,757_0,FAILED,SOBOL,,,2336,4525,4149,0.463372716791927818924534676626,0.3
758,,,,,,,,,,,,,,,758_0,FAILED,SOBOL,,,349,2140,931,0.628677008168771811469355270674,0.000000001
759,,,,,,,,,,,,,,,759_0,FAILED,SOBOL,,,3189,2886,3625,0.206104765655472865759634260030,0.4
760,,,,,,,,,,,,,,,760_0,FAILED,SOBOL,,,3584,792,1158,0.415583339232951376462921189159,0.00001
761,,,,,,,,,,,,,,,761_0,FAILED,SOBOL,,,110,4194,3388,0.998114594612270589202296378062,0.0000000001
762,,,,,,,,,,,,,,,762_0,FAILED,SOBOL,,,1950,1809,1693,0.158383435716852538632792857243,0.000000001
763,,,,,,,,,,,,,,,763_0,FAILED,SOBOL,,,4087,3178,3761,0.740785488730296481918458084692,0.8
764,,,,,,,,,,,,,,,764_0,FAILED,SOBOL,,,4471,2420,2968,0.534619266822934147143087102449,0.00000000001
765,,,,,,,,,,,,,,,765_0,COMPLETED,SOBOL,3574.000000000000000000000000000000,0.149999999999999994448884876874,1680,2616,35,0.115944197744131088922969752275,0.1
766,,,,,,,,,,,,,,,766_0,FAILED,SOBOL,,,944,308,4883,0.792005718523636437211621341703,0.9
767,,,,,,,,,,,,,,,767_0,FAILED,SOBOL,,,2553,4726,2113,0.373216199466958664654470112509,0.0000001
768,,,,,,,,,,,,,,,768_0,FAILED,SOBOL,,,2544,296,983,0.609822906993329527658431743475,0.0001
769,,,,,,,,,,,,,,,769_0,FAILED,SOBOL,,,954,4709,3211,0.038865673311054706184908269506,0.01
770,,,,,,,,,,,,,,,770_0,FAILED,SOBOL,,,1692,2408,1869,0.867147992031648717770053735876,0.9
771,,,,,,,,,,,,,,,771_0,FAILED,SOBOL,,,4462,2599,3937,0.296077260138466968886206132083,0.8
772,,,,,,,,,,,,,,,772_0,FAILED,SOBOL,,,4095,1807,3104,0.494426974993199097596630053886,0.1
773,,,,,,,,,,,,,,,773_0,FAILED,SOBOL,,,1940,3171,172,0.917365424718707744844437002030,0.00001
774,,,,,,,,,,,,,,,774_0,FAILED,SOBOL,,,99,789,4748,0.237166611967608326194678625143,0.5
775,,,,,,,,,,,,,,,775_0,FAILED,SOBOL,,,3593,4186,1976,0.659974907560273993389898805617,0.000000000001
776,,,,,,,,,,,,,,,776_0,FAILED,SOBOL,,,3197,2137,4530,0.967037516310811029462968235748,0.3
777,,,,,,,,,,,,,,,777_0,FAILED,SOBOL,,,338,2878,2222,0.384270207852125178504820723902,0.000000000001
778,,,,,,,,,,,,,,,778_0,FAILED,SOBOL,,,2325,498,2696,0.709716005975380537229568744806,0.00000000001
779,,,,,,,,,,,,,,,779_0,FAILED,SOBOL,,,3866,4518,550,0.127062671611085531431228901056,0.00000001
780,,,,,,,,,,,,,,,780_0,FAILED,SOBOL,,,4692,1216,1471,0.084646290916949515348299826201,0.000000001
781,,,,,,,,,,,,,,,781_0,FAILED,SOBOL,,,1306,3751,4325,0.503557383332401520270593664463,0.0000000001
782,,,,,,,,,,,,,,,782_0,FAILED,SOBOL,,,716,1449,756,0.341910697093233462151573576193,0.0000001
783,,,,,,,,,,,,,,,783_0,FAILED,SOBOL,,,2940,3518,3448,0.760951467758044564071440163389,0.6
784,,,,,,,,,,,,,,,784_0,FAILED,SOBOL,,,3025,1397,2352,0.204332259545102729036969435583,0.0000000001
785,,,,,,,,,,,,,,,785_0,FAILED,SOBOL,,,786,3627,4654,0.631405184978619193891802297003,0.00001
786,,,,,,,,,,,,,,,786_0,FAILED,SOBOL,,,1533,1009,422,0.461718965917825685529862766998,0.4
787,,,,,,,,,,,,,,,787_0,FAILED,SOBOL,,,4934,4018,2571,0.888676965489983539114859922847,0.9
788,,,,,,,,,,,,,,,788_0,FAILED,SOBOL,,,3932,408,4157,0.837481711214408286458876773395,0.1
789,,,,,,,,,,,,,,,789_0,FAILED,SOBOL,,,2415,4589,1307,0.262390001824125640439433482243,0.7
790,,,,,,,,,,,,,,,790_0,FAILED,SOBOL,,,585,1890,3617,0.580281549308448996171705402958,0.6
791,,,,,,,,,,,,,,,791_0,FAILED,SOBOL,,,3419,3105,919,0.005061113435775041816122588045,0.00000000001
792,,,,,,,,,,,,,,,792_0,FAILED,SOBOL,,,3659,739,3394,0.374497474851086753488971226034,0.01
793,,,,,,,,,,,,,,,793_0,FAILED,SOBOL,,,189,4297,1171,0.789761396246030922263514639781,0.3
794,,,,,,,,,,,,,,,794_0,FAILED,SOBOL,,,2186,1599,3754,0.117114807911217214120291885138,0.0001
795,,,,,,,,,,,,,,,795_0,FAILED,SOBOL,,,4317,3436,1680,0.532493179284036166620808216976,0.0000001
796,,,,,,,,,,,,,,,796_0,COMPLETED,SOBOL,5821.000000000000000000000000000000,11.019999999999999573674358543940,4548,2316,28,0.739622247321531145480832947214,0.000001
797,,,,,,,,,,,,,,,797_0,FAILED,SOBOL,,,1763,2669,2955,0.160502109883353116792648052069,0.000000000001
798,,,,,,,,,,,,,,,798_0,FAILED,SOBOL,,,1182,50,2120,0.996825980212539430880269719637,0.00000001
799,,,,,,,,,,,,,,,799_0,FAILED,SOBOL,,,2786,4936,4896,0.417835045140236616134643554688,0.9
800,,,,,,,,,,,,,,,800_0,FAILED,SOBOL,,,2673,2484,2759,0.027705055871978401943467318347,0.000000000001
801,,,,,,,,,,,,,,,801_0,FAILED,SOBOL,,,1138,2521,529,0.575119694137945725032068367000,0.6
802,,,,,,,,,,,,,,,802_0,FAILED,SOBOL,,,1806,220,4392,0.269501075744628892927323704498,0.0000000001
803,,,,,,,,,,,,,,,803_0,FAILED,SOBOL,,,4660,4787,2325,0.816786987528204888597826993646,0.00000001
804,,,,,,,,,,,,,,,804_0,FAILED,SOBOL,,,4283,870,656,0.891311940705403649154447975889,0.0001
805,,,,,,,,,,,,,,,805_0,FAILED,SOBOL,,,2064,4108,3589,0.445378518482670182621063759143,0.4
806,,,,,,,,,,,,,,,806_0,FAILED,SOBOL,,,312,1727,1494,0.649694851163774678148854491155,0.000001
807,,,,,,,,,,,,,,,807_0,FAILED,SOBOL,,,3693,3249,4265,0.203646503079682600345634568839,0.2
808,,,,,,,,,,,,,,,808_0,FAILED,SOBOL,,,3307,575,1731,0.426896365793421883605418543084,0.1
809,,,,,,,,,,,,,,,809_0,FAILED,SOBOL,,,541,4441,4038,0.970282576011493813616937131883,0.0001
810,,,,,,,,,,,,,,,810_0,RUNNING,SOBOL,,,2459,2060,1044,0.185096295334398752707727453526,0.9
811,,,,,,,,,,,,,,,811_0,RUNNING,SOBOL,,,4044,2955,3191,0.728611707918345952172956003778,0.000000001
812,,,,,,,,,,,,,,,812_0,RUNNING,SOBOL,,,4899,1528,4770,0.560527944697067126433864814317,0.00000000001
813,,,,,,,,,,,,,,,813_0,RUNNING,SOBOL,,,1411,3438,1917,0.102785518435761336064615534269,0.9
814,,,,,,,,,,,,,,,814_0,RUNNING,SOBOL,,,908,1137,3005,0.802141466971486805093149996537,0.01
815,,,,,,,,,,,,,,,815_0,RUNNING,SOBOL,,,3060,3831,312,0.344513490688055756816510211138,0.00000001
816,,,,,,,,,,,,,,,816_0,RUNNING,SOBOL,,,2818,1085,3889,0.682650315932929463436096284568,0.7
817,,,,,,,,,,,,,,,817_0,RUNNING,SOBOL,,,681,3940,1587,0.232095113314688211714198473601,0.00000000001
818,,,,,,,,,,,,,,,818_0,RUNNING,SOBOL,,,1340,1321,3340,0.924386142121627951695472802385,0.3
819,,,,,,,,,,,,,,,819_0,RUNNING,SOBOL,,,4814,3705,1189,0.473700785370543608898685761233,0.0000000001
820,,,,,,,,,,,,,,,820_0,RUNNING,SOBOL,,,3822,1970,2104,0.298802591871470235584951069541,0.1
821,,,,,,,,,,,,,,,821_0,RUNNING,SOBOL,,,2213,3027,4953,0.850839010532945416720451703441,0.000000001
822,,,,,,,,,,,,,,,822_0,COMPLETED,SOBOL,2466.000000000000000000000000000000,0.149999999999999994448884876874,451,328,124,0.057123873559758064910596431218,0.00000001
823,,,,,,,,,,,,,,,823_0,RUNNING,SOBOL,,,3241,4667,2823,0.609046794010326242307939992315,0.4
824,,,,,,,,,,,,,,,824_0,RUNNING,SOBOL,,,3470,1676,366,0.769920405671000507297208059754,0.6
825,,,,,,,,,,,,,,,825_0,RUNNING,SOBOL,,,65,3359,2591,0.315337845742702460594131252947,0.5
826,,,,,,,,,,,,,,,826_0,RUNNING,SOBOL,,,1973,661,2488,0.528181015932932540479782801413,0.00000001
827,,,,,,,,,,,,,,,827_0,RUNNING,SOBOL,,,4217,4374,4560,0.073728134253993632407642166982,0.0000001
828,,,,,,,,,,,,,,,828_0,RUNNING,SOBOL,,,4419,129,3713,0.155067989874631162461326994162,0.00001
829,,,,,,,,,,,,,,,829_0,RUNNING,SOBOL,,,1579,4857,786,0.695294333759695293295521878463,0.7
830,,,,,,,,,,,,,,,830_0,RUNNING,SOBOL,,,1067,2237,4140,0.396742661317810441090614403947,0.0001
831,,,,,,,,,,,,,,,831_0,RUNNING,SOBOL,,,2588,2749,1365,0.937082979297265361573465725087,0.001
832,,,,,,,,,,,,,,,832_0,RUNNING,SOBOL,,,2653,1777,4369,0.324467893451452271680324201952,0.00000001
833,,,,,,,,,,,,,,,833_0,RUNNING,SOBOL,,,1039,3219,1436,0.778312417581677462585787452554,0.000000000001
834,,,,,,,,,,,,,,,834_0,RUNNING,SOBOL,,,1629,917,3482,0.067260119268670676140331465831,0.001
835,,,,,,,,,,,,,,,835_0,RUNNING,SOBOL,,,4405,4080,712,0.520991145187988835552062028000,0.01
836,,,,,,,,,,,,,,,836_0,RUNNING,SOBOL,,,4148,189,2247,0.688107794199138922408565122169,0.0001
837,,,,,,,,,,,,,,,837_0,RUNNING,SOBOL,,,2007,4836,4476,0.148619486112147564105256947187,0.2
838,,,,,,,,,,,,,,,838_0,RUNNING,SOBOL,,,20,2456,605,0.945502116566523942431388149998,0.0000000001
839,,,,,,,,,,,,,,,839_0,RUNNING,SOBOL,,,3479,2569,2672,0.405883654346689604075493207347,0.000001
840,,,,,,,,,,,,,,,840_0,COMPLETED,SOBOL,10243.000000000000000000000000000000,0.080000000000000001665334536938,3249,1109,197,0.223692215569317343071276127375,0.000001
841,,,,,,,,,,,,,,,841_0,FAILED,SOBOL,,,406,3879,3050,0.673523539923131520090748836083,0.1
842,,,,,,,,,,,,,,,842_0,FAILED,SOBOL,,,2245,1497,2030,0.480903564454987664245066980584,0.00001
843,,,,,,,,,,,,,,,843_0,FAILED,SOBOL,,,3752,3488,4723,0.930848862903192686424347357388,0.5
844,,,,,,,,,,,,,,,844_0,FAILED,SOBOL,,,4801,2107,3255,0.857290785994380688528337941534,0.00000001
845,,,,,,,,,,,,,,,845_0,FAILED,SOBOL,,,1390,2927,948,0.305978245597332720873140488038,0.8
846,,,,,,,,,,,,,,,846_0,FAILED,SOBOL,,,653,625,3971,0.599900506777688913295776274026,0.0000001
847,,,,,,,,,,,,,,,847_0,FAILED,SOBOL,,,2882,4411,1824,0.048717644629999994065894242112,0.4
848,,,,,,,,,,,,,,,848_0,FAILED,SOBOL,,,3109,359,2921,0.979428387360647301207450254878,0.0000001
849,,,,,,,,,,,,,,,849_0,COMPLETED,SOBOL,10443.000000000000000000000000000000,0.239999999999999991118215802999,895,4618,72,0.435303070606663844444028654834,0.9
850,,,,,,,,,,,,,,,850_0,FAILED,SOBOL,,,1475,1998,4853,0.722160408340394521786720360979,0.000000000001
851,,,,,,,,,,,,,,,851_0,FAILED,SOBOL,,,4871,2978,2154,0.177920165725052370486736208477,0.0001
852,,,,,,,,,,,,,,,852_0,FAILED,SOBOL,,,3999,1271,1117,0.095583215234801177651036141469,0.000000001
853,,,,,,,,,,,,,,,853_0,FAILED,SOBOL,,,2468,3735,3419,0.554064748032018550283339664020,0.5
854,,,,,,,,,,,,,,,854_0,FAILED,SOBOL,,,472,1037,1656,0.352915912549942756282206346441,0.001
855,,,,,,,,,,,,,,,855_0,FAILED,SOBOL,,,3340,3968,3807,0.811268718864768700882450502831,0.000001
856,,,,,,,,,,,,,,,856_0,FAILED,SOBOL,,,3726,2190,1253,0.566701032752171207640401462413,0.000000001
857,,,,,,,,,,,,,,,857_0,FAILED,SOBOL,,,242,2777,4181,0.018563586959615348964680592303,0.00000001
858,,,,,,,,,,,,,,,858_0,FAILED,SOBOL,,,2072,79,895,0.823973051205277418063133154646,0.01
859,,,,,,,,,,,,,,,859_0,FAILED,SOBOL,,,4238,4887,3670,0.275950055390596415971771193654,0.00000000001
860,,,,,,,,,,,,,,,860_0,FAILED,SOBOL,,,4632,689,4621,0.451846057584509241955572633742,0.8
861,,,,,,,,,,,,,,,861_0,FAILED,SOBOL,,,1871,4326,2396,0.898502287333831195503819344594,0.9
862,,,,,,,,,,,,,,,862_0,FAILED,SOBOL,,,1124,1707,2528,0.194516931254416713947819062014,0.00001
863,,,,,,,,,,,,,,,863_0,FAILED,SOBOL,,,2724,3310,455,0.641302363369613881438624503062,0.6
864,,,,,,,,,,,,,,,864_0,FAILED,SOBOL,,,2758,840,1892,0.780857333706691858488113666681,0.00000000001
865,,,,,,,,,,,,,,,865_0,FAILED,SOBOL,,,1247,4156,4824,0.365845214160159248883985583234,0.000000001
866,,,,,,,,,,,,,,,866_0,FAILED,SOBOL,,,1749,1854,258,0.539186227671802020822156009672,0.2
867,,,,,,,,,,,,,,,867_0,FAILED,SOBOL,,,4598,3142,3030,0.124045381642878052574907599137,0.9
868,,,,,,,,,,,,,,,868_0,FAILED,SOBOL,,,4350,2377,3994,0.167458857206627731439851913819,0.5
869,,,,,,,,,,,,,,,869_0,FAILED,SOBOL,,,2116,2649,1765,0.746327192796394256468772709923,0.0000001
870,,,,,,,,,,,,,,,870_0,RUNNING,SOBOL,,,198,268,3157,0.409187067400664072902571888335,0.000000000001
871,,,,,,,,,,,,,,,871_0,RUNNING,SOBOL,,,3613,4757,1089,0.987940477129071958906081363239,0.8
872,,,,,,,,,,,,,,,872_0,RUNNING,SOBOL,,,3374,1421,3545,0.640069402242079421583298426413,0.6
873,,,,,,,,,,,,,,,873_0,RUNNING,SOBOL,,,593,3566,691,0.213231979647651309628386684381,0.1
874,,,,,,,,,,,,,,,874_0,RUNNING,SOBOL,,,2346,1185,4230,0.881736457690596608927080524154,0.001
875,,,,,,,,,,,,,,,875_0,RUNNING,SOBOL,,,3964,3801,1539,0.455028237462043738670303127947,0.00000000001
876,,,,,,,,,,,,,,,876_0,RUNNING,SOBOL,,,4984,545,505,0.255680713912472101778661226490,0.01
877,,,,,,,,,,,,,,,877_0,RUNNING,SOBOL,,,1520,4489,2813,0.830536920463666339387032166997,0.000001
878,,,,,,,,,,,,,,,878_0,RUNNING,SOBOL,,,851,2188,2270,0.013948936451226471439079901415,0.0000001
879,,,,,,,,,,,,,,,879_0,RUNNING,SOBOL,,,2997,2848,4416,0.588919592980295392159462153359,0.000000000001
880,,,,,,,,,,,,,,,880_0,RUNNING,SOBOL,,,2926,1921,839,0.375381908953189846744891156050,0.2
881,,,,,,,,,,,,,,,881_0,RUNNING,SOBOL,,,765,3055,3689,0.958399948522448585919164543157,0.00000001
882,,,,,,,,,,,,,,,882_0,RUNNING,SOBOL,,,1278,436,1389,0.133772435406222939269227367731,0.000001
883,,,,,,,,,,,,,,,883_0,RUNNING,SOBOL,,,4756,4541,4087,0.716660320842638642879762755911,0.00001
884,,,,,,,,,,,,,,,884_0,RUNNING,SOBOL,,,3874,958,2624,0.510498367015272402902326120966,0.0000000001
885,,,,,,,,,,,,,,,885_0,RUNNING,SOBOL,,,2280,4048,322,0.091336543489247565275057638701,0.01
886,,,,,,,,,,,,,,,886_0,RUNNING,SOBOL,,,371,1350,4604,0.752286774611100605980595901201,0.8
887,,,,,,,,,,,,,,,887_0,RUNNING,SOBOL,,,3128,3656,2454,0.333011452874168778492958153947,0.0001
888,,,,,,,,,,,,,,,888_0,RUNNING,SOBOL,,,3523,3,4987,0.047514126934111118594206146781,0.4
889,,,,,,,,,,,,,,,889_0,RUNNING,SOBOL,,,132,4965,2061,0.618707934193313158210969504580,0.1
890,,,,,,,,,,,,,,,890_0,RUNNING,SOBOL,,,1894,2266,2866,0.289120036931708457306200443782,0.0001
891,,,,,,,,,,,,,,,891_0,COMPLETED,SOBOL,11796.000000000000000000000000000000,0.400000000000000022204460492503,4104,2700,90,0.860443522440269559226067030977,0.7
892,,,,,,,,,,,,,,,892_0,RUNNING,SOBOL,,,4527,1626,1641,0.910671900447458049221438614040,0.000000000001
893,,,,,,,,,,,,,,,893_0,RUNNING,SOBOL,,,1663,3388,3864,0.487496877145022156074816166438,0.00000000001
894,,,,,,,,,,,,,,,894_0,RUNNING,SOBOL,,,1005,770,1213,0.668879445983097009609252836526,0.9
895,,,,,,,,,,,,,,,895_0,RUNNING,SOBOL,,,2531,4247,3286,0.245818396775051961622438057020,0.000000001
896,,,,,,,,,,,,,,,896_0,RUNNING,SOBOL,,,2507,2043,1667,0.702840521333739198794887670374,0.6
897,,,,,,,,,,,,,,,897_0,RUNNING,SOBOL,,,991,2945,3819,0.132004162056371582290026367446,0.3
898,,,,,,,,,,,,,,,898_0,RUNNING,SOBOL,,,1660,558,1108,0.960039971273392467310259235092,0.000000000001
899,,,,,,,,,,,,,,,899_0,RUNNING,SOBOL,,,4495,4427,3410,0.389333766128867886369135931091,0.7
900,,,,,,,,,,,,,,,900_0,RUNNING,SOBOL,,,4137,1169,4883,0.339161899285390977532017586782,0.00000000001
901,,,,,,,,,,,,,,,901_0,RUNNING,SOBOL,,,1899,3865,2185,0.761735822262242456837100235134,0.001
902,,,,,,,,,,,,,,,902_0,RUNNING,SOBOL,,,145,1559,2893,0.081775901161134242900452306912,0.8
903,,,,,,,,,,,,,,,903_0,COMPLETED,SOBOL,7135.000000000000000000000000000000,0.140000000000000013322676295502,3546,3477,44,0.504463322348892684310328604624,0.00000001
904,,,,,,,,,,,,,,,904_0,RUNNING,SOBOL,,,3160,211,2519,0.873780058553442318114434783638,0.8
905,,,,,,,,,,,,,,,905_0,RUNNING,SOBOL,,,374,4785,447,0.291379180377349278341370109047,0.5
906,,,,,,,,,,,,,,,906_0,RUNNING,SOBOL,,,2294,2478,4631,0.616576565463095915831104321114,0.9
