trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,delta
597,,,,,,,,,,,,,,,597_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3575,0.433459919035434737555334550052
598,,,,,,,,,,,,,,,598_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4260,0.640993089295923690329459532222
599,,,,,,,,,,,,,,,599_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.919999999999999928945726423990,1582,0.170132363183423868102650544643
600,,,,,,,,,,,,,,,600_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1425,0.840204192293807827773832741514
601,,,,,,,,,,,,,,,601_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.589999999999999968913755310496,3791,0.344254173226654525130641104624
602,,,,,,,,,,,,,,,602_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3416,0.573221827119588800414362594893
603,,,,,,,,,,,,,,,603_0,COMPLETED,SOBOL,2.000000000000000000000000000000,3.939999999999999946709294817992,704,0.116012651538476355139728468657
604,,,,,,,,,,,,,,,604_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,235,0.701231116851791735911092473543
605,,,,,,,,,,,,,,,605_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.780000000000000026645352591004,2522,0.238173955991864194636775664549
606,,,,,,,,,,,,,,,606_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4648,0.960294169269502173591490645777
607,,,,,,,,,,,,,,,607_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2014,0.474090156583115485133816946473
608,,,,,,,,,,,,,,,608_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1876,0.718804016999900374784715495480
609,,,,,,,,,,,,,,,609_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.829999999999999960031971113494,4589,0.217007176337763674212055775570
610,,,,,,,,,,,,,,,610_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2618,0.989927988698706018411144214042
611,,,,,,,,,,,,,,,611_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,252,0.448902999863028506766227110347
612,,,,,,,,,,,,,,,612_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,686,0.862467362880706800432051295502
613,,,,,,,,,,,,,,,613_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.599999999999999977795539507497,3320,0.327290418809279781697796352091
614,,,,,,,,,,,,,,,614_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3849,0.599261752171441952619090898224
615,,,,,,,,,,,,,,,615_0,COMPLETED,SOBOL,2.000000000000000000000000000000,3.640000000000000124344978758018,1562,0.087718964613974090283043949512
616,,,,,,,,,,,,,,,616_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1718,0.913610304363071890065839397721
617,,,,,,,,,,,,,,,617_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4318,0.395967406226322038431675309766
618,,,,,,,,,,,,,,,618_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3475,0.685490489875897779370461648796
619,,,,,,,,,,,,,,,619_0,COMPLETED,SOBOL,2.000000000000000000000000000000,2.850000000000000088817841970013,1153,0.129106986194849004956353155649
620,,,,,,,,,,,,,,,620_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,410,0.557542722955346126134656969953
621,,,,,,,,,,,,,,,621_0,COMPLETED,SOBOL,4.000000000000000000000000000000,10.130000000000000781597009336110,3089,0.007006966611370444610040753020
622,,,,,,,,,,,,,,,622_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4746,0.793580630747601434293869715475
623,,,,,,,,,,,,,,,623_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.719999999999999973354647408996,2346,0.266191964171826833673861756324
624,,,,,,,,,,,,,,,624_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2331,0.770713911637663895426442195458
625,,,,,,,,,,,,,,,625_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.660000000000000031086244689504,4955,0.290365050366148347293915321643
626,,,,,,,,,,,,,,,626_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2838,0.503853381929919130755024525570
627,,,,,,,,,,,,,,,627_0,COMPLETED,SOBOL,2.000000000000000000000000000000,7.599999999999999644728632119950,541,0.062245360426604751102885870750
628,,,,,,,,,,,,,,,628_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1023,0.631253271259367476631041427027
629,,,,,,,,,,,,,,,629_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.050000000000000044408920985006,3726,0.183797684593126176011423922318
630,,,,,,,,,,,,,,,630_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4109,0.890438144272193365935663678101
631,,,,,,,,,,,,,,,631_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1733,0.419835702061653159855580952353
632,,,,,,,,,,,,,,,632_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1264,0.590789452582597740537551089801
633,,,,,,,,,,,,,,,633_0,COMPLETED,SOBOL,3.000000000000000000000000000000,5.059999999999999609201495331945,3952,0.094581387555226686947307257469
634,,,,,,,,,,,,,,,634_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3255,0.822685404373332818117603437713
635,,,,,,,,,,,,,,,635_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.569999999999999951150186916493,865,0.365705245859920979878410207675
636,,,,,,,,,,,,,,,636_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,73,0.950572434805333599250332099473
637,,,,,,,,,,,,,,,637_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2683,0.487745008556172254809979449419
638,,,,,,,,,,,,,,,638_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4487,0.711001094004139355675420119951
639,,,,,,,,,,,,,,,639_0,COMPLETED,SOBOL,1.000000000000000000000000000000,3.020000000000000017763568394003,2175,0.224539269581437106459986807749
640,,,,,,,,,,,,,,,640_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2152,0.797370393004268374070875324833
641,,,,,,,,,,,,,,,641_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.729999999999999982236431605997,4469,0.262429338427260516741768014981
642,,,,,,,,,,,,,,,642_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2660,0.538184912124648695552764365857
643,,,,,,,,,,,,,,,643_0,COMPLETED,SOBOL,1.000000000000000000000000000000,27.859999999999999431565811391920,55,0.026390947315841913056733147869
644,,,,,,,,,,,,,,,644_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,883,0.658336411911994212609045007412
645,,,,,,,,,,,,,,,645_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.320000000000000062172489379009,3278,0.156288215542212116648812525455
646,,,,,,,,,,,,,,,646_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3970,0.925196333752945077044671506883
647,,,,,,,,,,,,,,,647_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1287,0.384407531838864113815645850991
648,,,,,,,,,,,,,,,648_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1754,0.618893541764467980392794288491
649,,,,,,,,,,,,,,,649_0,COMPLETED,SOBOL,3.000000000000000000000000000000,4.429999999999999715782905695960,4124,0.068121895926073192106819931269
650,,,,,,,,,,,,,,,650_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3746,0.858464542383328033103850884800
651,,,,,,,,,,,,,,,651_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.599999999999999977795539507497,1039,0.331327053058892484482811369162
652,,,,,,,,,,,,,,,652_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,524,0.978128633383661516553786441364
653,,,,,,,,,,,,,,,653_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2817,0.460737090954557060307195115456
654,,,,,,,,,,,,,,,654_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4939,0.746232341410592248109878710238
655,,,,,,,,,,,,,,,655_0,COMPLETED,SOBOL,1.000000000000000000000000000000,4.219999999999999751310042483965,2310,0.189612650807946925279878769288
656,,,,,,,,,,,,,,,656_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2371,0.691370600078254904374830402958
657,,,,,,,,,,,,,,,657_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.770000000000000017763568394003,4757,0.244135972062125811143928899583
658,,,,,,,,,,,,,,,658_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3114,0.954575870605185672346237879538
659,,,,,,,,,,,,,,,659_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,421,0.483706844415515646584680098385
660,,,,,,,,,,,,,,,660_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1142,0.834486055355519007470377346181
661,,,,,,,,,,,,,,,661_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.579999999999999960031971113494,3449,0.353870788561180260600735891785
662,,,,,,,,,,,,,,,662_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4307,0.563361743474379172980093244405
663,,,,,,,,,,,,,,,663_0,COMPLETED,SOBOL,2.000000000000000000000000000000,2.890000000000000124344978758018,1692,0.121974383193999530439199929788
664,,,,,,,,,,,,,,,664_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1534,0.886648041833192124272500223015
665,,,,,,,,,,,,,,,665_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3836,0.423599656933918600199007187257
666,,,,,,,,,,,,,,,666_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3293,0.650609526174142915877496307075
667,,,,,,,,,,,,,,,667_0,COMPLETED,SOBOL,2.000000000000000000000000000000,3.350000000000000088817841970013,673,0.164414285730570541854689281536
668,,,,,,,,,,,,,,,668_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,266,0.531007119711488506652585783741
669,,,,,,,,,,,,,,,669_0,COMPLETED,SOBOL,4.000000000000000000000000000000,15.009999999999999786837179271970,2646,0.035065460206940769760652898412
670,,,,,,,,,,,,,,,670_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4602,0.759126326331868717112172362249
671,,,,,,,,,,,,,,,671_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.640000000000000013322676295502,1905,0.301925506595522141761733792009
672,,,,,,,,,,,,,,,672_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2000,0.547910929540172175755685657350
673,,,,,,,,,,,,,,,673_0,COMPLETED,SOBOL,8.000000000000000000000000000000,11.609999999999999431565811391920,4620,0.012740378294140101284037669416
674,,,,,,,,,,,,,,,674_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2509,0.787603747036308088347311695543
675,,,,,,,,,,,,,,,675_0,COMPLETED,SOBOL,1.000000000000000000000000000000,1.340000000000000079936057773011,206,0.276067356022074827937018426383
676,,,,,,,,,,,,,,,676_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,732,0.907632991241291153805548219680
677,,,,,,,,,,,,,,,677_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3430,0.405843078773468757258768846441
678,,,,,,,,,,,,,,,678_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3818,0.675858531016856445283735865814
679,,,,,,,,,,,,,,,679_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.649999999999999911182158029987,1438,0.134840474093332884919504977006
680,,,,,,,,,,,,,,,680_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1592,0.868201029235497134806109897909
681,,,,,,,,,,,,,,,681_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.609999999999999986677323704498,4285,0.317658400464802981311152052513
682,,,,,,,,,,,,,,,682_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3585,0.609137365233153094123963455786
683,,,,,,,,,,,,,,,683_0,COMPLETED,SOBOL,3.000000000000000000000000000000,8.210000000000000852651282912120,1200,0.081741829948499794555871744706
684,,,,,,,,,,,,,,,684_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,363,0.728679468335583835347790682135
685,,,,,,,,,,,,,,,685_0,COMPLETED,SOBOL,2.000000000000000000000000000000,3.120000000000000106581410364015,2978,0.211030114170163873854590974588
686,,,,,,,,,,,,,,,686_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4778,0.995661221925169259705512558867
687,,,,,,,,,,,,,,,687_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2471,0.439271265933290133709476776858
688,,,,,,,,,,,,,,,688_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2210,0.940940767796710098025414481526
689,,,,,,,,,,,,,,,689_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4918,0.493478308703750367936180509787
690,,,,,,,,,,,,,,,690_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2953,0.705024083886295560574808405363
691,,,,,,,,,,,,,,,691_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.790000000000000035527136788005,583,0.234414772966876627791066312057
692,,,,,,,,,,,,,,,692_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,981,0.584812280738726264495142004307
693,,,,,,,,,,,,,,,693_0,COMPLETED,SOBOL,2.000000000000000000000000000000,3.189999999999999946709294817992,3610,0.104456963438540703648094165601
694,,,,,,,,,,,,,,,694_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4146,0.813053304236382223812995562184
695,,,,,,,,,,,,,,,695_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.560000000000000053290705182008,1853,0.371438830422237520334505234132
696,,,,,,,,,,,,,,,696_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1383,0.636986796336248550787217936886
697,,,,,,,,,,,,,,,697_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.139999999999999902300373832986,3988,0.174165762912482036117722827839
698,,,,,,,,,,,,,,,698_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3141,0.900313898611813767658418328210
699,,,,,,,,,,,,,,,699_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,824,0.413858470732346162002102119004
700,,,,,,,,,,,,,,,700_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,115,0.780589236566796906835463687457
701,,,,,,,,,,,,,,,701_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.660000000000000031086244689504,2798,0.284388099733740074004373354910
702,,,,,,,,,,,,,,,702_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4451,0.509586741562932710181144102535
703,,,,,,,,,,,,,,,703_0,COMPLETED,SOBOL,1.000000000000000000000000000000,18.609999999999999431565811391920,2056,0.052613514961674809344849279569
704,,,,,,,,,,,,,,,704_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2091,0.681383868223056188284658674092
705,,,,,,,,,,,,,,,705_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.810000000000000053290705182008,4413,0.132787692129611972768898908726
706,,,,,,,,,,,,,,,706_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2755,0.917300081826746493973701035429
707,,,,,,,,,,,,,,,707_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,155,0.391850761277601100651679644216
708,,,,,,,,,,,,,,,708_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,784,0.789900370953604546997439683764
709,,,,,,,,,,,,,,,709_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.719999999999999973354647408996,3184,0.270299091450870054842425815878
710,,,,,,,,,,,,,,,710_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4026,0.561658862277865433831891550653
711,,,,,,,,,,,,,,,711_0,COMPLETED,SOBOL,6.000000000000000000000000000000,14.160000000000000142108547152020,1347,0.003316743006929755415573835009
712,,,,,,,,,,,,,,,712_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1816,0.986301027854904477365494130936
713,,,,,,,,,,,,,,,713_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4181,0.453078654363751387457170949347
714,,,,,,,,,,,,,,,714_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3651,0.722973455272614917710427562270
715,,,,,,,,,,,,,,,715_0,COMPLETED,SOBOL,2.000000000000000000000000000000,3.140000000000000124344978758018,939,0.213385479955002677066033811570
716,,,,,,,,,,,,,,,716_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,625,0.595086603296920646499756912817
717,,,,,,,,,,,,,,,717_0,COMPLETED,SOBOL,2.000000000000000000000000000000,2.839999999999999857891452847980,2913,0.091346371598541739600385369613
718,,,,,,,,,,,,,,,718_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4883,0.866088613122701689306381922506
719,,,,,,,,,,,,,,,719_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.599999999999999977795539507497,2248,0.323120474910363553178171969193
720,,,,,,,,,,,,,,,720_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2428,0.826855318529531313487268562312
721,,,,,,,,,,,,,,,721_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.569999999999999951150186916493,4818,0.362084025360643879665190070227
722,,,,,,,,,,,,,,,722_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3013,0.587162015855312358070250411402
723,,,,,,,,,,,,,,,723_0,COMPLETED,SOBOL,2.000000000000000000000000000000,6.950000000000000177635683940025,325,0.098756566172465684583237077732
724,,,,,,,,,,,,,,,724_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1238,0.714622820129618085971401342249
725,,,,,,,,,,,,,,,725_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.819999999999999951150186916493,3550,0.220369801566004747117588635774
726,,,,,,,,,,,,,,,726_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4245,0.946396810047328451709347518772
727,,,,,,,,,,,,,,,727_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1635,0.491371939657256007194519042969
728,,,,,,,,,,,,,,,728_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1478,0.507543635277077576084536758572
729,,,,,,,,,,,,,,,729_0,COMPLETED,SOBOL,3.000000000000000000000000000000,6.750000000000000000000000000000,3776,0.058129191361367703316798127844
730,,,,,,,,,,,,,,,730_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3392,0.766606814101338351896686162945
731,,,,,,,,,,,,,,,731_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.660000000000000031086244689504,767,0.294045280417427445929234863797
732,,,,,,,,,,,,,,,732_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,171,0.894554759478196515054548854096
733,,,,,,,,,,,,,,,733_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2546,0.416145954340696344608829804201
734,,,,,,,,,,,,,,,734_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4662,0.627572535581886747912960800022
735,,,,,,,,,,,,,,,735_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.020000000000000017763568394003,1960,0.187904335988685500247186155320
736,,,,,,,,,,,,,,,736_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1940,0.930949937023222484633322437730
737,,,,,,,,,,,,,,,737_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4564,0.382126409454271176446837898766
738,,,,,,,,,,,,,,,738_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2603,0.667744185036048265580177485390
739,,,,,,,,,,,,,,,739_0,COMPLETED,SOBOL,1.000000000000000000000000000000,3.020000000000000017763568394003,306,0.142555051922798159402816509100
740,,,,,,,,,,,,,,,740_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,633,0.540223077401518869677943257557
741,,,,,,,,,,,,,,,741_0,COMPLETED,SOBOL,5.000000000000000000000000000000,7.969999999999999751310042483965,3335,0.020881275227293372848125230234
742,,,,,,,,,,,,,,,742_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3874,0.811346922693774064150318281463
743,,,,,,,,,,,,,,,743_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.750000000000000000000000000000,1499,0.252777210287749742878560255122
744,,,,,,,,,,,,,,,744_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1654,0.736643297575414135458515829669
745,,,,,,,,,,,,,,,745_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.910000000000000031086244689504,4342,0.203648755161091682408525116443
746,,,,,,,,,,,,,,,746_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3490,0.972681331774219892771782269847
747,,,,,,,,,,,,,,,747_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1100,0.462833641186356559149572831302
748,,,,,,,,,,,,,,,748_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,464,0.844672815352678352240900494508
749,,,,,,,,,,,,,,,749_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.589999999999999968913755310496,3074,0.340672634160146092785481641840
750,,,,,,,,,,,,,,,750_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4721,0.616553142143413390741102375614
751,,,,,,,,,,,,,,,751_0,COMPLETED,SOBOL,2.000000000000000000000000000000,8.529999999999999360511537815910,2409,0.073812117464840412695004090438
752,,,,,,,,,,,,,,,752_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2267,0.577391741275787406806330182008
753,,,,,,,,,,,,,,,753_0,COMPLETED,SOBOL,2.000000000000000000000000000000,2.009999999999999786837179271970,4979,0.112391431039199227170932715580
754,,,,,,,,,,,,,,,754_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2852,0.836576755566522445306532063114
755,,,,,,,,,,,,,,,755_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.589999999999999968913755310496,487,0.348429351843893508888783117072
756,,,,,,,,,,,,,,,756_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1077,0.963915895394980903887471868074
757,,,,,,,,,,,,,,,757_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3711,0.469920688567683098035843158868
758,,,,,,,,,,,,,,,758_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4084,0.697055492093786588370107892842
759,,,,,,,,,,,,,,,759_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.770000000000000017763568394003,1796,0.241800887092947947021315258098
760,,,,,,,,,,,,,,,760_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1327,0.756854623094201039990025492443
761,,,,,,,,,,,,,,,761_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.609999999999999986677323704498,3927,0.307669675847515478039895242546
762,,,,,,,,,,,,,,,762_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3240,0.517283155886456347261059818265
763,,,,,,,,,,,,,,,763_0,COMPLETED,SOBOL,3.000000000000000000000000000000,4.589999999999999857891452847980,918,0.044464048407971856757825435125
764,,,,,,,,,,,,,,,764_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,19,0.645109704501926950470647170732
765,,,,,,,,,,,,,,,765_0,COMPLETED,SOBOL,2.000000000000000000000000000000,3.250000000000000000000000000000,2698,0.166442615462467080611475012120
766,,,,,,,,,,,,,,,766_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4511,0.877005515014752767832817426097
767,,,,,,,,,,,,,,,767_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2111,0.437566570430994006279945551796
768,,,,,,,,,,,,,,,768_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2125,0.874571713965386132727530821285
769,,,,,,,,,,,,,,,769_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4496,0.435157725380733606534988666681
770,,,,,,,,,,,,,,,770_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2711,0.646574342811480184955996719509
771,,,,,,,,,,,,,,,771_0,COMPLETED,SOBOL,1.000000000000000000000000000000,3.680000000000000159872115546023,3,0.167932206053286792180045949863
772,,,,,,,,,,,,,,,772_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,935,0.518748060021549495246517835767
773,,,,,,,,,,,,,,,773_0,COMPLETED,SOBOL,3.000000000000000000000000000000,7.480000000000000426325641456060,3228,0.045953492144122719265109111575
774,,,,,,,,,,,,,,,774_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3942,0.754421091588214021150804455829
775,,,,,,,,,,,,,,,775_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.609999999999999986677323704498,1313,0.305260680224746450139861053685
776,,,,,,,,,,,,,,,776_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1781,0.695619113083928874985417678545
777,,,,,,,,,,,,,,,777_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.770000000000000017763568394003,4098,0.240343838753178717926317631282
778,,,,,,,,,,,,,,,778_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3694,0.966377955744042949071115344850
779,,,,,,,,,,,,,,,779_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1090,0.472362075868993980254373354910
780,,,,,,,,,,,,,,,780_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,474,0.839039141226559870290202525211
781,,,,,,,,,,,,,,,781_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.589999999999999968913755310496,2869,0.350870532805100110440577054760
