trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,batch_size,theta,lambida
317,,,,,,,,,,,,,,,317_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2326,3688,0.956224783607479200675527408748,0.069246895635500557708574831395
318,,,,,,,,,,,,,,,318_0,COMPLETED,SOBOL,58.000000000000000000000000000000,0.000000000000000000000000000000,702,1950,0.394110984195582547684466589999,0.634315279403701470783971672063
319,,,,,,,,,,,,,,,319_0,COMPLETED,SOBOL,62.000000000000000000000000000000,0.000000000000000000000000000000,3261,3786,0.576998034801520454095680179307,0.346088065518066312353795410672
320,,,,,,,,,,,,,,,320_0,COMPLETED,SOBOL,61.000000000000000000000000000000,0.000000000000000000000000000000,3231,1445,0.434882164472341514738218393177,0.501218824042007349284233441722
321,,,,,,,,,,,,,,,321_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,634,4608,0.594388404553011007180884917034,0.479063646474853166434826334807
322,,,,,,,,,,,,,,,322_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2277,1035,0.038111825814563786429811642620,0.785874480331316571657396252704
323,,,,,,,,,,,,,,,323_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4719,2948,0.993612752433214341252210033417,0.202344299046322700919020576293
324,,,,,,,,,,,,,,,324_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3942,374,0.741364747650735123052356811968,0.076648521518334747359979530756
325,,,,,,,,,,,,,,,325_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1501,3462,0.292173616095818544646789405306,0.911627802582457680280469958234
326,,,,,,,,,,,,,,,326_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,473,2152,0.855262434918712788345374065102,0.353370248364284655906430998584
327,,,,,,,,,,,,,,,327_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3070,3989,0.171950483979936674661104234474,0.626974525710567887060165048752
328,,,,,,,,,,,,,,,328_0,COMPLETED,SOBOL,2.000000000000000000000000000000,5.709999999999999964472863211995,2732,838,0.786440648041665579803805030679,0.962899308821186461493368824449
329,,,,,,,,,,,,,,,329_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,289,2676,0.244538960495963686447851159755,0.048946096586063504718655536863
330,,,,,,,,,,,,,,,330_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1763,1717,0.684267800090927580392019535793,0.748430759521201305339843656839
331,,,,,,,,,,,,,,,331_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4359,4805,0.345263805005047441643029060288,0.271102543568238596449759825191
332,,,,,,,,,,,,,,,332_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4520,2192,0.105728524973802279207646392933,0.396858401386067261018553153917
333,,,,,,,,,,,,,,,333_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1924,4105,0.921714912495948390791511428688,0.622737279618158945382333513408
334,,,,,,,,,,,,,,,334_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1065,258,0.490812162816058827896625871290,0.174699574986472733195697060182
335,,,,,,,,,,,,,,,335_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3508,3422,0.542011748719867347823253567185,0.837203449500724672383000779519
336,,,,,,,,,,,,,,,336_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3695,63,0.200902344792708742460263238172,0.324143699686974262608174512934
337,,,,,,,,,,,,,,,337_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1098,3148,0.766180861187726214289739345986,0.656224896445870453653981257958
338,,,,,,,,,,,,,,,338_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2126,2466,0.334309991187695387804268420950,0.109781744569540026801313103988
339,,,,,,,,,,,,,,,339_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4567,4301,0.634251705964375300794699796825,0.878487945046275808813618368731
340,,,,,,,,,,,,,,,340_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4094,1756,0.881484200075455026635040667315,0.756631959814578314293953553715
341,,,,,,,,,,,,,,,341_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1652,4922,0.088891312344931069922004951422,0.231578222058713423248121898723
342,,,,,,,,,,,,,,,342_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,9,721,0.527635360677447207145007723739,0.534366531796753418959156078927
343,,,,,,,,,,,,,,,343_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2606,2637,0.437390165406744912957037740853,0.445937797758728271535488829613
344,,,,,,,,,,,,,,,344_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2883,1878,0.583889484189078156184393719741,0.141566944930702459659599412589
345,,,,,,,,,,,,,,,345_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,441,3794,0.385390505444258457679040930088,0.870344613857567339643139803229
346,,,,,,,,,,,,,,,346_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1299,569,0.949463133134786030353780006408,0.426085543058812632466469949577
347,,,,,,,,,,,,,,,347_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3895,3736,0.017393335006106645790335818447,0.593488215703517174581804738409
348,,,,,,,,,,,,,,,348_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4984,1152,0.277277585850842278603067825316,0.715282217111438467505024618731
349,,,,,,,,,,,,,,,349_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2388,2987,0.687490744433365774668232006661,0.304227319687604913500678094351
350,,,,,,,,,,,,,,,350_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.930000000000000048849813083507,914,1406,0.132183208870794627332045934054,0.992140994682908061719217585051
351,,,,,,,,,,,,,,,351_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3357,4491,0.838941053991299146019855470513,0.019711100976914169846665458863
352,,,,,,,,,,,,,,,352_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3386,959,0.670219786818232354796975869249,0.461837119793519379484791897994
353,,,,,,,,,,,,,,,353_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,787,2873,0.361491413742583256318852136246,0.549778433891013218470789070125
354,,,,,,,,,,,,,,,354_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2437,1486,0.801676350596733366948853927170,0.247353818105533723725741879207
355,,,,,,,,,,,,,,,355_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4877,4650,0.227611414059065264581249721232,0.771920128485187873046413642442
356,,,,,,,,,,,,,,,356_0,COMPLETED,SOBOL,59.000000000000000000000000000000,0.000000000000000000000000000000,3787,2105,0.472862430853489779103426826623,0.893777905715629428229362929414
357,,,,,,,,,,,,,,,357_0,COMPLETED,SOBOL,57.000000000000000000000000000000,0.000000000000000000000000000000,1348,3943,0.554337162454891951846036590723,0.125559370556846267019679430632
358,,,,,,,,,,,,,,,358_0,COMPLETED,SOBOL,57.000000000000000000000000000000,0.000000000000000000000000000000,313,445,0.124866415088996290938538891169,0.671634783471003138366484108701
359,,,,,,,,,,,,,,,359_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2913,3533,0.908689077306538806055868917610,0.340041244594380287491475201023
360,,,,,,,,,,,,,,,360_0,COMPLETED,SOBOL,60.000000000000000000000000000000,0.000000000000000000000000000000,2577,1603,0.052140537261869762675203787694,0.004299200741574167941583262120
361,,,,,,,,,,,,,,,361_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,136,4690,0.977373939185123941086885679397,0.976241674507036805152893066406
362,,,,,,,,,,,,,,,362_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1603,919,0.419665294872410610249602314070,0.288939152875915150620045324104
363,,,,,,,,,,,,,,,363_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4201,2756,0.611327639255486388059068758594,0.699506622923538046165958803613
364,,,,,,,,,,,,,,,364_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4675,173,0.873193333926144954482140292384,0.577710591575130827379780384945
365,,,,,,,,,,,,,,,365_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2076,3336,0.159613381979335083871163192271,0.410795584248378864433703938630
366,,,,,,,,,,,,,,,366_0,COMPLETED,SOBOL,71.000000000000000000000000000000,0.000000000000000000000000000000,1225,2302,0.722246159360930284343282892223,0.854447070809081221653968896135
367,,,,,,,,,,,,,,,367_0,COMPLETED,SOBOL,68.000000000000000000000000000000,0.000000000000000000000000000000,3666,4215,0.305210655795782770383084425703,0.126157059764489543063348264695
368,,,,,,,,,,,,,,,368_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3538,2419,0.966417371685337256437264841225,0.642384767789393684722654143116
369,,,,,,,,,,,,,,,369_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,938,4254,0.002130977549310773561802578868,0.369267434500157809562637112322
370,,,,,,,,,,,,,,,370_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1973,134,0.567696158797852734601008251047,0.926918118305504301623898300022
371,,,,,,,,,,,,,,,371_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4412,3219,0.399404213043488554024662562369,0.092425788734108213495765937751
372,,,,,,,,,,,,,,,372_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4251,645,0.145235728731472030217375390748,0.218119774263352161902673742588
373,,,,,,,,,,,,,,,373_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1812,2561,0.819776501531992107807411684917,0.801162766113877267137866056146
374,,,,,,,,,,,,,,,374_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,162,1798,0.264986448019742970583223495851,0.494962847679853434890162588999
375,,,,,,,,,,,,,,,375_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2761,4963,0.705406163280084763655963797646,0.516630843248218285523876147636
376,,,,,,,,,,,,,,,376_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3041,484,0.317336480581294710923145885317,0.821306261505931667343816116045
377,,,,,,,,,,,,,,,377_0,COMPLETED,SOBOL,60.000000000000000000000000000000,0.000000000000000000000000000000,600,3650,0.649502888680156265088783129613,0.159289331048727028639078184824
378,,,,,,,,,,,,,,,378_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1451,1988,0.217114473369531324475900646576,0.606960010543465600107992941048
379,,,,,,,,,,,,,,,379_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4050,3904,0.752178812084533299220368007809,0.381568083804100732780995031135
380,,,,,,,,,,,,,,,380_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4826,1291,0.514564037631172643827426327334,0.255814255926758049586311472012
381,,,,,,,,,,,,,,,381_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2228,4376,0.456543059370014825404382463603,0.732655282445251909706485093920
382,,,,,,,,,,,,,,,382_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,761,1232,0.893794609962403785452522697597,0.033534075520932675462670857769
383,,,,,,,,,,,,,,,383_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3202,3068,0.070987068239226944199593560825,0.947000105757266230632751558005
384,,,,,,,,,,,,,,,384_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3175,2231,0.523616563038900473259218415478,0.079391161654144531967247644388
385,,,,,,,,,,,,,,,385_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,774,4066,0.441166990643739709287984851471,0.932400950379669635204038513621
386,,,,,,,,,,,,,,,386_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2255,298,0.877953207977209215684410992253,0.364029206536710281394420007928
387,,,,,,,,,,,,,,,387_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4814,3383,0.093155824044067414568814911036,0.655663998980075102274156506610
388,,,,,,,,,,,,,,,388_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4028,799,0.330770538958348347957638679873,0.527960498776286812905311762734
389,,,,,,,,,,,,,,,389_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1469,2715,0.638524681515805436760047086864,0.491673243612051003026408579899
390,,,,,,,,,,,,,,,390_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,622,1678,0.196875328900571910928363195126,0.804695070758461916682335868245
391,,,,,,,,,,,,,,,391_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3024,4844,0.769965915841888670634318714292,0.207032819312065852201953930489
392,,,,,,,,,,,,,,,392_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2740,335,0.127918217137828471585692113877,0.386806906621903201504153457790
393,,,,,,,,,,,,,,,393_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,179,3501,0.842472518680989712613893516391,0.593681136265397091378304139653
394,,,,,,,,,,,,,,,394_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1834,2112,0.273500280580017685050364661947,0.172325504750013347443626798849
395,,,,,,,,,,,,,,,395_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4234,4029,0.691510014663357264197429685737,0.815824738111346925428790655133
396,,,,,,,,,,,,,,,396_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4386,1484,0.945678558514453482253259153367,0.943466492433100989423166993220
397,,,,,,,,,,,,,,,397_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1985,4569,0.021419878306798634942653691837,0.044619483850896361765148157019
398,,,,,,,,,,,,,,,398_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,965,1074,0.579616988671477928463104944967,0.721325270004570473503235916723
399,,,,,,,,,,,,,,,399_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3526,2909,0.388929485082160686371111069093,0.259103265140205596406275390109
400,,,,,,,,,,,,,,,400_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3649,1113,0.851487144673615636847330279124,0.775453265925869383856650074449
401,,,,,,,,,,,,,,,401_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1247,3026,0.175971545964106912407487470773,0.236267933892086140490462753405
402,,,,,,,,,,,,,,,402_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2094,1367,0.737101536508370180911242641741,0.561108922215178607117991305131
403,,,,,,,,,,,,,,,403_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4653,4530,0.295707114417199046219053570894,0.458548586463555674086478575191
404,,,,,,,,,,,,,,,404_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4189,1917,0.033841360207460827180803164538,0.334801945893093921835514947816
405,,,,,,,,,,,,,,,405_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1630,3755,0.997153508940525346027072828292,0.684913181865587805674522314803
406,,,,,,,,,,,,,,,406_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,149,609,0.431099385327380124621754475811,0.112523672739043831270144835344
407,,,,,,,,,,,,,,,407_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2550,3697,0.598416966600622934890907345107,0.899259904993698011566038985620
408,,,,,,,,,,,,,,,408_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2900,1795,0.487279137086123248501223770290,0.688177443278953471228476246324
409,,,,,,,,,,,,,,,409_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,340,4883,0.546274479828402381720309222146,0.292229232827201479416601159755
410,,,,,,,,,,,,,,,410_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.840000000000000079936057773011,1360,760,0.101707935581076894249186182151,0.972708893978968314186772659014
411,,,,,,,,,,,,,,,411_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3761,2598,0.925489722707215745067799161916,0.015385679809376596322012531459
412,,,,,,,,,,,,,,,412_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4859,24,0.680238765451870897038588736905,0.139192162727937107646880576795
413,,,,,,,,,,,,,,,413_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2459,3187,0.349047064183838684492400261661,0.848964714618399729495479277830
414,,,,,,,,,,,,,,,414_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,804,2426,0.782899418942909708363231402473,0.416033336328342551180270447730
415,,,,,,,,,,,,,,,415_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3365,4340,0.248809906136896463735297402309,0.564430884500965457384324963641
416,,,,,,,,,,,,,,,416_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3335,212,0.261452780384104688238267044653,0.883969825353473459550457391742
417,,,,,,,,,,,,,,,417_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,931,3297,0.709669547457899896336641631933,0.096746165722608565284978965337
418,,,,,,,,,,,,,,,418_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2410,2341,0.141214374633692185678768282742,0.669503175869584077339879968349
419,,,,,,,,,,,,,,,419_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4967,4176,0.823552080169506317552929886006,0.318904519956558940574353755437
420,,,,,,,,,,,,,,,420_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3868,1563,0.563667769785690997430549487035,0.442649145457893633537338473616
421,,,,,,,,,,,,,,,421_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1312,4729,0.403186822874192163368434194126,0.545697139091789740206195347128
422,,,,,,,,,,,,,,,422_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,467,880,0.962876903570443420932178923977,0.220492218874394907413005739727
423,,,,,,,,,,,,,,,423_0,COMPLETED,SOBOL,2.000000000000000000000000000000,11.419999999999999928945726423990,2872,2795,0.006401151042804122115459364295,0.760165216226130757704027018917
424,,,,,,,,,,,,,,,424_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2580,2066,0.890019511358719261906458086742,0.580208389658480871986512283911
425,,,,,,,,,,,,,,,425_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,21,3982,0.075007949745561935950277643315,0.431323414109647251812873491872
426,,,,,,,,,,,,,,,426_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1679,406,0.510301133487187308368504545797,0.864862138696014914884813151730
427,,,,,,,,,,,,,,,427_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4081,3572,0.460076254414208241083628081469,0.154602166865020984598544373512
428,,,,,,,,,,,,,,,428_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4546,998,0.212843819842208181736253891359,0.030797461073845625728617747541
429,,,,,,,,,,,,,,,429_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.399999999999999911182158029987,2142,2834,0.755719752790872001391164758388,0.988608333125710503352934210852
430,,,,,,,,,,,,,,,430_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1120,1525,0.313553390716761359868769432069,0.307517280668020254186245665551
431,,,,,,,,,,,,,,,431_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3678,4611,0.653531750283762757902650264441,0.703953156437724825167379094637
432,,,,,,,,,,,,,,,432_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3496,1252,0.120601719190832235018007168037,0.191257463065907351573713413018
433,,,,,,,,,,,,,,,433_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1092,4416,0.912220257325004779680455158086,0.789406666005030288602029031608
434,,,,,,,,,,,,,,,434_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1936,1193,0.469085298618115487112589789831,0.475774161377921722682060590159
435,,,,,,,,,,,,,,,435_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4493,3107,0.558356263370625716113693215448,0.512548360599204944065832023625
436,,,,,,,,,,,,,,,436_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4342,523,0.797891483862791184300533586793,0.640253875872120237211504445440
437,,,,,,,,,,,,,,,437_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1785,3611,0.231638245752174398717215808574,0.348131901429966084116074398480
438,,,,,,,,,,,,,,,438_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,306,2027,0.665947114543989249213495895674,0.917110753627493946460447205027
439,,,,,,,,,,,,,,,439_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2710,3865,0.365030558973550800505591951151,0.063613775467500091598260780756
440,,,,,,,,,,,,,,,440_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3053,685,0.718226585853751764432217896683,0.274391671752557131380712007740
441,,,,,,,,,,,,,,,441_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,495,2522,0.308988268064986915106828746502,0.737100628109648825514454983932
442,,,,,,,,,,,,,,,442_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1517,1837,0.869661681316234114191843218578,0.060031623886898158315439388844
443,,,,,,,,,,,,,,,443_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3921,4924,0.163878557911328964769026583781,0.959365576526150065639342301438
444,,,,,,,,,,,,,,,444_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4706,2380,0.416126622232887877217422101239,0.831722045077010974090114814317
445,,,,,,,,,,,,,,,445_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2304,4293,0.615599831495899696420792679419,0.187735629716888063889257409755
446,,,,,,,,,,,,,,,446_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.000000000000000000000000000000,646,95,0.048114178160205488266054629776,0.609458524310961369252481745207
447,,,,,,,,,,,,,,,447_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3205,3258,0.981158325885236215491147504508,0.402097105232998741630723316121
448,,,,,,,,,,,,,,,448_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3273,917,0.030721813849546013991398396570,0.742554975954815787986262876075
449,,,,,,,,,,,,,,,449_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,675,2754,0.940385270127467864931247731874,0.269121527994051590315649491458
450,,,,,,,,,,,,,,,450_0,COMPLETED,SOBOL,2.000000000000000000000000000000,2.399999999999999911182158029987,2314,1639,0.378736837465222908605255724979,0.964696674266830034305542085349
451,,,,,,,,,,,,,,,451_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4755,4726,0.586044861202966393953772694658,0.054638222588226197096172853662
452,,,,,,,,,,,,,,,452_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3968,2271,0.832394193539395921277446177555,0.176435049554333089893987107644
453,,,,,,,,,,,,,,,453_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1528,4183,0.134445155255496495705358483974,0.842841276453807908275450699875
454,,,,,,,,,,,,,,,454_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,524,181,0.700956756690237714479962960468,0.390916927309706785376164361878
455,,,,,,,,,,,,,,,455_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3122,3343,0.268336541788000593200536059157,0.620698150491341915646614779689
456,,,,,,,,,,,,,,,456_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2679,1524,0.629077939488924986477513812133,0.784017019724473351871552040393
457,,,,,,,,,,,,,,,457_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,239,4686,0.335934277750365439807467282662,0.196584731431677928181755987680
458,,,,,,,,,,,,,,,458_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1734,957,0.780044240983482461970766053128,0.507281971858814406672877339588
459,,,,,,,,,,,,,,,459_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4334,2869,0.190348390782903859053121209399,0.481224679848179237584560041796
460,,,,,,,,,,,,,,,460_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4485,453,0.451359638260677431542688964328,0.359367772592231626838099600718
461,,,,,,,,,,,,,,,461_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1885,3539,0.517188690507411896746248203272,0.629077527323737784037405162962
462,,,,,,,,,,,,,,,462_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1026,2074,0.083853888501320042458964110210,0.074729251826182008233701026256
463,,,,,,,,,,,,,,,463_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3465,3910,0.883246496364194944028724876262,0.905814002839848364523334112164
464,,,,,,,,,,,,,,,464_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3747,1957,0.358135619107447566999979926550,0.424041703429073102427082631039
465,,,,,,,,,,,,,,,465_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1149,3872,0.674671113543398703882303379942,0.587549608081579188834098204097
466,,,,,,,,,,,,,,,466_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2153,492,0.238403877900820210244958730073,0.147200053945183761960890933551
467,,,,,,,,,,,,,,,467_0,COMPLETED,SOBOL,58.000000000000000000000000000000,0.000000000000000000000000000000,4594,3657,0.789052927952911709041927679209,0.872082962315529619523601922992
468,,,,,,,,,,,,,,,468_0,COMPLETED,SOBOL,2.000000000000000000000000000000,5.080000000000000071054273576010,4130,1231,0.535982759182900170280561269465,0.997837838623672701565681109059
