trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,const,max_depth,threshold
145,1753452355.000000000000000000000000000000,1753452851.000000000000000000000000000000,496.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3110 n_samples 3708 const 2.9505832223808395 max_depth 5 threshold 0.8891242922469974,0.000000000000000000000000000000,,i7004,469.000000000000000000000000000000,704.570312500000000000000000000000,704.488679846938794071320444345474,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.239230769230769191313612509475,5681287.000000000000000000000000000000,145_0,COMPLETED,SOBOL,469.000000000000000000000000000000,2.060000000000000053290705182008,3110,3708,2.950583222380839476528535669786,5,0.889124292246997405264608005382
146,,,,,,,,,,,,,,,146_0,FAILED,SOBOL,,,2592,2455,6.695428286839277376429890864529,10,0.477424892436712988708080729339
147,1753452494.000000000000000000000000000000,1753463020.000000000000000000000000000000,10526.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1119 n_samples 4764 const 3.2186839832775296 max_depth 13 threshold 0.7750508227888495,-7.000000000000000000000000000000,,i7039,10495.000000000000000000000000000000,705.789062500000000000000000000000,648.983683694100818684091791510582,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.086076923076922995381465852915,5681293.000000000000000000000000000000,147_0,COMPLETED,SOBOL,10495.000000000000000000000000000000,7.820000000000000284217094304040,1119,4764,3.218683983277529581101816802402,13,0.775050822788849513855780060112
148,1753452562.000000000000000000000000000000,1753452606.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1973 n_samples 237 const 7.787009497927502 max_depth 3 threshold 0.6950363407786936,0.000000000000000000000000000000,,i7020,21.000000000000000000000000000000,724.632812500000000000000000000000,711.032812499999977262632455676794,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.985769230769230841993078229279,5681295.000000000000000000000000000000,148_0,COMPLETED,SOBOL,21.000000000000000000000000000000,56.649999999999998578914528479800,1973,237,7.787009497927502188474591093836,3,0.695036340778693584319114506798
149,,,,,,,,,,,,,,,149_0,FAILED,SOBOL,,,4240,2546,2.435146953115239654152901493944,20,0.058499302305281164482408939875
150,1753467254.000000000000000000000000000000,1753475365.000000000000000000000000000000,8111.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4954 n_samples 879 const 3.807382391534746 max_depth 18 threshold 0.19704600752331317,0.000000000000000000000000000000,,i7182,8098.000000000000000000000000000000,705.164062500000000000000000000000,621.955677789765672969224397093058,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.974692307692307635669237697584,5681969.000000000000000000000000000000,150_0,COMPLETED,SOBOL,8098.000000000000000000000000000000,12.419999999999999928945726423990,4954,879,3.807382391534746002292877165019,18,0.197046007523313165821221559781
151,1753467271.000000000000000000000000000000,1753467302.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1257 n_samples 3178 const 5.9552204127758745 max_depth 2 threshold 0.5582561485134065,0.000000000000000000000000000000,,i7136,6.000000000000000000000000000000,703.960937500000000000000000000000,703.960937500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.193384615384615293764980492597,5681970.000000000000000000000000000000,151_0,COMPLETED,SOBOL,6.000000000000000000000000000000,4.129999999999999893418589635985,1257,3178,5.955220412775874549993204709608,2,0.558256148513406547095883070142
152,1753467302.000000000000000000000000000000,1753471926.000000000000000000000000000000,4624.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 585 n_samples 1823 const 0.5196707550492138 max_depth 11 threshold 0.9774953198358417,0.000000000000000000000000000000,,i7126,4599.000000000000000000000000000000,706.503906250000000000000000000000,692.753229843073540905606932938099,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.135000000000000008881784197001,5681971.000000000000000000000000000000,152_0,COMPLETED,SOBOL,4599.000000000000000000000000000000,7.589999999999999857891452847980,585,1823,0.519670755049213783927086751646,11,0.977495319835841702804657415982
153,1753467296.000000000000000000000000000000,1753468572.000000000000000000000000000000,1276.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3127 n_samples 4122 const 9.541516727013514 max_depth 7 threshold 0.2768686675932258,0.000000000000000000000000000000,,i7108,1254.000000000000000000000000000000,702.613281250000000000000000000000,702.613281250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.240538461538461506572517123459,5681972.000000000000000000000000000000,153_0,COMPLETED,SOBOL,1254.000000000000000000000000000000,3.910000000000000142108547152020,3127,4122,9.541516727013513943234102043789,7,0.276868667593225814549384722341
154,1753467333.000000000000000000000000000000,1753474896.000000000000000000000000000000,7563.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3201 n_samples 2261 const 0.04879736258462072 max_depth 13 threshold 0.11017363461852074,0.000000000000000000000000000000,,i7136,7536.000000000000000000000000000000,702.867187500000000000000000000000,656.738607201986724248854443430901,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.492461538461538395061722894752,5681973.000000000000000000000000000000,154_0,COMPLETED,SOBOL,7536.000000000000000000000000000000,2.680000000000000159872115546023,3201,2261,0.048797362584620716796646178182,13,0.110173634618520741024205733538
155,,,,,,,,,,,,,,,155_0,FAILED,SOBOL,,,590,4961,9.696722149353474762278892740142,9,0.627574098004028191333247832517
156,1753467339.000000000000000000000000000000,1753467439.000000000000000000000000000000,100.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1320 n_samples 40 const 4.2600305808354175 max_depth 20 threshold 0.8282481012213975,0.000000000000000000000000000000,,i7096,75.000000000000000000000000000000,774.734375000000000000000000000000,728.934375000000045474735088646412,-1.000000000000000000000000000000,0.650000000000000022204460492503,0.996923076923076800781586825906,5681975.000000000000000000000000000000,156_0,COMPLETED,SOBOL,75.000000000000000000000000000000,3.779999999999999804600747665972,1320,40,4.260030580835417524099284491967,20,0.828248101221397470261820217274
157,1753467342.000000000000000000000000000000,1753467737.000000000000000000000000000000,395.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4969 n_samples 2740 const 5.784073608854786 max_depth 4 threshold 0.4085615297146142,0.000000000000000000000000000000,,i7095,374.000000000000000000000000000000,706.101562500000000000000000000000,706.051562500000045474735088646412,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.764461538461538414601648128155,5681976.000000000000000000000000000000,157_0,COMPLETED,SOBOL,374.000000000000000000000000000000,4.269999999999999573674358543940,4969,2740,5.784073608854786385791157954372,4,0.408561529714614179997766996166
158,1753467356.000000000000000000000000000000,1753467412.000000000000000000000000000000,56.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4274 n_samples 683 const 7.9362597452327615 max_depth 2 threshold 0.3303794417064637,0.000000000000000000000000000000,,i7086,31.000000000000000000000000000000,702.816406250000000000000000000000,702.816406250000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.975846153846153807620567022241,5681977.000000000000000000000000000000,158_0,COMPLETED,SOBOL,31.000000000000000000000000000000,19.339999999999999857891452847980,4274,683,7.936259745232761453337388957152,2,0.330379441706463716776909222972
159,1753467388.000000000000000000000000000000,1753467432.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2017 n_samples 3373 const 1.96075954772532 max_depth 18 threshold 0.908440287604928,0.000000000000000000000000000000,,i7085,17.000000000000000000000000000000,703.425781250000000000000000000000,702.925781250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.155153846153846086686201033444,5681978.000000000000000000000000000000,159_0,COMPLETED,SOBOL,17.000000000000000000000000000000,9.279999999999999360511537815910,2017,3373,1.960759547725319906774643641256,18,0.908440287604928009557170298649
160,1753467388.000000000000000000000000000000,1753467570.000000000000000000000000000000,182.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1143 n_samples 1628 const 6.527785811057315 max_depth 8 threshold 0.6103660406209529,0.000000000000000000000000000000,,i7083,159.000000000000000000000000000000,706.277343750000000000000000000000,706.166232638888914152630604803562,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.263769230769230700328620287110,5681979.000000000000000000000000000000,160_0,COMPLETED,SOBOL,159.000000000000000000000000000000,6.250000000000000000000000000000,1143,1628,6.527785811057315257244226813782,8,0.610366040620952898798634578270
161,1753467392.000000000000000000000000000000,1753479214.000000000000000000000000000000,11822.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2646 n_samples 4318 const 3.677277662826702 max_depth 11 threshold 0.12951368346996606,0.000000000000000000000000000000,,i7071,11797.000000000000000000000000000000,702.777343750000000000000000000000,644.052534266511429450474679470062,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.203538461538461501465491210183,5681980.000000000000000000000000000000,161_0,COMPLETED,SOBOL,11797.000000000000000000000000000000,12.380000000000000781597009336110,2646,4318,3.677277662826702098186615330633,11,0.129513683469966056627242778632
162,1753467416.000000000000000000000000000000,1753478296.000000000000000000000000000000,10880.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3067 n_samples 575 const 7.461181339659729 max_depth 17 threshold 0.7224913787972183,0.000000000000000000000000000000,,i7064,10858.000000000000000000000000000000,704.976562500000000000000000000000,641.437040018399216023681219667196,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.943615384615384633626433696918,5681981.000000000000000000000000000000,162_0,COMPLETED,SOBOL,10858.000000000000000000000000000000,26.620000000000000994759830064140,3067,575,7.461181339659728628532775474014,17,0.722491378797218253282608202426
163,1753467418.000000000000000000000000000000,1753467575.000000000000000000000000000000,157.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 646 n_samples 2874 const 2.812392106936313 max_depth 3 threshold 0.023084637135267257,0.000000000000000000000000000000,,i7063,135.000000000000000000000000000000,703.558593750000000000000000000000,703.558593750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.099384615384615293542935887672,5681982.000000000000000000000000000000,163_0,COMPLETED,SOBOL,135.000000000000000000000000000000,3.740000000000000213162820728030,646,2874,2.812392106936313140863603621256,3,0.023084637135267257329607204497
164,,,,,,,,,,,,,,,164_0,FAILED,SOBOL,,,2436,2127,8.234496003489010007569959270768,13,0.442016674000769826946566354309
165,1753467434.000000000000000000000000000000,1753467824.000000000000000000000000000000,390.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3775 n_samples 4426 const 1.711198820042424 max_depth 6 threshold 0.8024975105393678,0.000000000000000000000000000000,,i7184,375.000000000000000000000000000000,705.433593750000000000000000000000,682.933593750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.290384615384615407673862819138,5681984.000000000000000000000000000000,165_0,COMPLETED,SOBOL,375.000000000000000000000000000000,18.559999999999998721023075631820,3775,4426,1.711198820042423962561883854505,6,0.802497510539367797655074809882
166,1753467452.000000000000000000000000000000,1753467603.000000000000000000000000000000,151.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4491 n_samples 1489 const 4.568272191715427 max_depth 8 threshold 0.9422017818838357,0.000000000000000000000000000000,,i7086,127.000000000000000000000000000000,704.902343750000000000000000000000,704.902343750000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.919538461538461637800878634152,5681985.000000000000000000000000000000,166_0,COMPLETED,SOBOL,127.000000000000000000000000000000,8.490000000000000213162820728030,4491,1489,4.568272191715426977509650896536,8,0.942201781883835742803512403043
167,,,,,,,,,,,,,,,167_0,FAILED,SOBOL,,,1721,3798,5.544027140636928585593068419257,14,0.304444327203556908134629566121
168,1753467477.000000000000000000000000000000,1753467628.000000000000000000000000000000,151.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 111 n_samples 1203 const 0.9720586564084516 max_depth 5 threshold 0.22461572602577506,0.000000000000000000000000000000,,i7085,131.000000000000000000000000000000,703.183593750000000000000000000000,703.183593750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.042692307692307598920855582492,5681987.000000000000000000000000000000,168_0,COMPLETED,SOBOL,131.000000000000000000000000000000,15.339999999999999857891452847980,111,1203,0.972058656408451571273587887845,5,0.224615726025775064300660233130
169,,,,,,,,,,,,,,,169_0,FAILED,SOBOL,,,3601,3512,8.822431846580467862395380507223,19,0.522970455203205397687327149470
170,1753467507.000000000000000000000000000000,1753467790.000000000000000000000000000000,283.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3547 n_samples 939 const 3.00792261369247 max_depth 7 threshold 0.3785608059782535,0.000000000000000000000000000000,,i7050,263.000000000000000000000000000000,703.843750000000000000000000000000,703.843750000000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.881769230769230749622522580466,5681989.000000000000000000000000000000,170_0,COMPLETED,SOBOL,263.000000000000000000000000000000,11.699999999999999289457264239900,3547,939,3.007922613692469937518580991309,7,0.378560805978253478443207313830
171,,,,,,,,,,,,,,,171_0,FAILED,SOBOL,,,164,3718,7.108648752351292010587258118903,11,0.860137100879102889372518347955
172,1753467545.000000000000000000000000000000,1753467570.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1677 n_samples 1283 const 1.2825546899577602 max_depth 1 threshold 0.659521891579032,0.000000000000000000000000000000,,i7044,4.000000000000000000000000000000,703.113281250000000000000000000000,703.113281250000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.645000000000000017763568394003,5681991.000000000000000000000000000000,172_0,COMPLETED,SOBOL,4.000000000000000000000000000000,9.259999999999999786837179271970,1677,1283,1.282554689957760230001326817728,1,0.659521891579031960262113898352
173,,,,,,,,,,,,,,,173_0,FAILED,SOBOL,,,4535,4062,8.507663779339752707642219320405,17,0.080236002622172231113495399768
174,,,,,,,,,,,,,,,174_0,FAILED,SOBOL,,,3995,1902,5.270990481891669965364144445630,20,0.159453345406800506278699458562
175,1753467570.000000000000000000000000000000,1753467745.000000000000000000000000000000,175.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2216 n_samples 4671 const 4.997090349958279 max_depth 4 threshold 0.5784162171054631,0.000000000000000000000000000000,,i7039,155.000000000000000000000000000000,706.195312500000000000000000000000,706.195312500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.170461538461538386624027907601,5681996.000000000000000000000000000000,175_0,COMPLETED,SOBOL,155.000000000000000000000000000000,2.029999999999999804600747665972,2216,4671,4.997090349958279276165740157012,4,0.578416217105463092984507511574
176,1753467604.000000000000000000000000000000,1753468427.000000000000000000000000000000,823.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 875 n_samples 330 const 9.174790405730716 max_depth 14 threshold 0.8765530799459667,0.000000000000000000000000000000,,i7083,802.000000000000000000000000000000,701.558593750000000000000000000000,701.558593750000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.972307692307692428279608520825,5681998.000000000000000000000000000000,176_0,COMPLETED,SOBOL,802.000000000000000000000000000000,34.840000000000003410605131648481,875,330,9.174790405730716358334575488698,14,0.876553079945966651109756639926
177,1753467605.000000000000000000000000000000,1753470856.000000000000000000000000000000,3251.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2837 n_samples 3099 const 0.7763970325468108 max_depth 10 threshold 0.36037837344408036,0.000000000000000000000000000000,,i7038,3228.000000000000000000000000000000,703.902343750000000000000000000000,703.902343750000000000000000000000,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.436461538461538400834882622803,5682000.000000000000000000000000000000,177_0,COMPLETED,SOBOL,3228.000000000000000000000000000000,6.059999999999999609201495331945,2837,3099,0.776397032546810805797576904297,10,0.360378373444080357668184433351
178,1753467600.000000000000000000000000000000,1753467782.000000000000000000000000000000,182.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2709 n_samples 1852 const 9.501169814579189 max_depth 5 threshold 0.7720706387199462,0.000000000000000000000000000000,,i7036,156.000000000000000000000000000000,702.820312500000000000000000000000,702.820312500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.625153846153846171063150904956,5682002.000000000000000000000000000000,178_0,COMPLETED,SOBOL,156.000000000000000000000000000000,6.750000000000000000000000000000,2709,1852,9.501169814579188965808498323895,5,0.772070638719946189532095104369
179,,,,,,,,,,,,,,,179_0,FAILED,SOBOL,,,1080,4075,0.401342093124985699326146004751,19,0.474453647913411269421146698733
180,1753482159.000000000000000000000000000000,1753484021.000000000000000000000000000000,1862.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2090 n_samples 926 const 6.212695910921321 max_depth 9 threshold 0.05545906954817474,0.000000000000000000000000000000,,i7182,1782.000000000000000000000000000000,701.781250000000000000000000000000,701.781250000000000000000000000000,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.883846153846153836930454872345,5682361.000000000000000000000000000000,180_0,COMPLETED,SOBOL,1782.000000000000000000000000000000,13.669999999999999928945726423990,2090,926,6.212695910921320674447088094894,9,0.055459069548174741437485124607
181,,,,,,,,,,,,,,,181_0,RUNNING,SOBOL,,,4201,3149,3.986874948216602376760420156643,15,0.692005281791090998133597622655
182,1753482173.000000000000000000000000000000,1753484037.000000000000000000000000000000,1864.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4759 n_samples 303 const 2.2338174385018648 max_depth 12 threshold 0.5534585672784597,0.000000000000000000000000000000,,i7161,1849.000000000000000000000000000000,704.003906250000000000000000000000,644.141397894385022482310887426138,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.999538461538461597832849747647,5682363.000000000000000000000000000000,182_0,COMPLETED,SOBOL,1849.000000000000000000000000000000,39.939999999999997726263245567679,4759,303,2.233817438501864760524995290325,12,0.553458567278459656613165407180
183,1753482175.000000000000000000000000000000,1753484038.000000000000000000000000000000,1863.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1530 n_samples 2535 const 7.507430039744825 max_depth 6 threshold 0.1922392785437405,0.000000000000000000000000000000,,i7147,1851.000000000000000000000000000000,705.093750000000000000000000000000,700.820939171122972766170278191566,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.235384615384615386579625351260,5682364.000000000000000000000000000000,183_0,COMPLETED,SOBOL,1851.000000000000000000000000000000,3.620000000000000106581410364015,1530,2535,7.507430039744824590286498278147,6,0.192239278543740510496462547962
184,,,,,,,,,,,,,,,184_0,RUNNING,SOBOL,,,389,2466,3.324940335707739169635033249506,16,0.272009130418300604237202833247
185,1753482203.000000000000000000000000000000,1753482215.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3401 n_samples 4698 const 6.723435887673871 max_depth 2 threshold 0.9726268765758723,0.000000000000000000000000000000,,i7140,2.000000000000000000000000000000,702.718750000000000000000000000000,702.718750000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.261615384615384583000263774011,5682366.000000000000000000000000000000,185_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.310000000000000053290705182008,3401,4698,6.723435887673870681169319141190,2,0.972626876575872323371640959522
186,1753482233.000000000000000000000000000000,1753482453.000000000000000000000000000000,220.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3322 n_samples 110 const 8.41621617274452 max_depth 10 threshold 0.14409657143987714,0.000000000000000000000000000000,,i7140,207.000000000000000000000000000000,735.453125000000000000000000000000,721.627038043478250983753241598606,-1.000000000000000000000000000000,0.670000000000000039968028886506,0.987307692307692441602284816327,5682367.000000000000000000000000000000,186_0,COMPLETED,SOBOL,207.000000000000000000000000000000,111.790000000000006252776074688882,3322,110,8.416216172744519496973225614056,10,0.144096571439877141340701882655
187,,,,,,,,,,,,,,,187_0,RUNNING,SOBOL,,,467,2732,1.815700102967210183280144519813,14,0.593753925990313291549682617188
188,1753482264.000000000000000000000000000000,1753482981.000000000000000000000000000000,717.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1453 n_samples 2269 const 7.314870313218796 max_depth 4 threshold 0.9230840291753412,0.000000000000000000000000000000,,i7184,705.000000000000000000000000000000,706.156250000000000000000000000000,674.348030821917859611858148127794,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.223538461538461491473483988557,5682369.000000000000000000000000000000,188_0,COMPLETED,SOBOL,705.000000000000000000000000000000,4.339999999999999857891452847980,1453,2269,7.314870313218795772058911097702,4,0.923084029175341158612866365729
189,1753482264.000000000000000000000000000000,1753482346.000000000000000000000000000000,82.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4838 n_samples 4891 const 2.589472484692 max_depth 20 threshold 0.3138284186180681,0.000000000000000000000000000000,,i7126,68.000000000000000000000000000000,704.839843750000000000000000000000,704.839843750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.372153846153846112887464414598,5682370.000000000000000000000000000000,189_0,COMPLETED,SOBOL,68.000000000000000000000000000000,1.389999999999999902300373832986,4838,4891,2.589472484692000087136420916067,20,0.313828418618068094581019522593
190,1753482294.000000000000000000000000000000,1753482345.000000000000000000000000000000,51.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4122 n_samples 1657 const 1.1488846562067045 max_depth 17 threshold 0.4250860148631036,0.000000000000000000000000000000,,i7121,39.000000000000000000000000000000,702.054687500000000000000000000000,702.054687500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.764769230769230756727949938067,5682371.000000000000000000000000000000,190_0,COMPLETED,SOBOL,39.000000000000000000000000000000,5.759999999999999786837179271970,4122,1657,1.148884656206704546477226358547,17,0.425086014863103600625038325234
191,1753482295.000000000000000000000000000000,1753482308.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2168 n_samples 4269 const 8.922072335311212 max_depth 1 threshold 0.8135928269121796,0.000000000000000000000000000000,,i7116,1.000000000000000000000000000000,705.308593750000000000000000000000,705.308593750000000000000000000000,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.166769230769230697442040423084,5682372.000000000000000000000000000000,191_0,COMPLETED,SOBOL,1.000000000000000000000000000000,37.130000000000002557953848736361,2168,4269,8.922072335311211688235744077247,1,0.813592826912179600817864866258
