trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,feature_id,threshold,window_size
767,1754225655.000000000000000000000000000000,1754225718.000000000000000000000000000000,63.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1237 feature_id 2 threshold 0.1384588272087276 window_size 2337,0.000000000000000000000000000000,,i7181,50.000000000000000000000000000000,549.949218750000000000000000000000,549.949218750000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,5755004.000000000000000000000000000000,767_0,COMPLETED,SOBOL,50.000000000000000000000000000000,0.000000000000000000000000000000,1237,2,0.138458827208727597302129197487,2337
768,1754225686.000000000000000000000000000000,1754225730.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1248 feature_id 1 threshold 0.4643155971933156 window_size 2869,0.000000000000000000000000000000,,i7182,30.000000000000000000000000000000,552.042968750000000000000000000000,552.042968750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,5755007.000000000000000000000000000000,768_0,COMPLETED,SOBOL,30.000000000000000000000000000000,0.000000000000000000000000000000,1248,1,0.464315597193315610091701728379,2869
769,1754225686.000000000000000000000000000000,1754225750.000000000000000000000000000000,64.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 3725 feature_id 2 threshold 0.9559591579344123 window_size 933,0.000000000000000000000000000000,,i7177,54.000000000000000000000000000000,552.707031250000000000000000000000,552.707031250000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,5755010.000000000000000000000000000000,769_0,COMPLETED,SOBOL,54.000000000000000000000000000000,0.000000000000000000000000000000,3725,2,0.955959157934412329105100525339,933
770,,,,,,,,,,,,,,,770_0,FAILED,SOBOL,,,3856,0,0.033629534773528577118462123963,4295
771,1754225734.000000000000000000000000000000,1754225747.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1333 feature_id 4 threshold 0.54074502306059 window_size 2008,1.000000000000000000000000000000,,i7171,,,,,,,5755019.000000000000000000000000000000,771_0,FAILED,SOBOL,,,1333,4,0.540745023060590024321925284312,2008
772,1754225745.000000000000000000000000000000,1754225790.000000000000000000000000000000,45.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1978 feature_id 0 threshold 0.8368650926258415 window_size 1658,0.000000000000000000000000000000,,i7182,33.000000000000000000000000000000,551.671875000000000000000000000000,551.338541666666628771054092794657,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.000000000000000000000000000000,5755023.000000000000000000000000000000,772_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,1978,0,0.836865092625841522355756296747,1658
773,1754225747.000000000000000000000000000000,1754225766.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 4455 feature_id 4 threshold 0.3295064315963537 window_size 4570,1.000000000000000000000000000000,,i7162,,,,,,,5755027.000000000000000000000000000000,773_0,FAILED,SOBOL,,,4455,4,0.329506431596353677182520414135,4570
774,1754225780.000000000000000000000000000000,1754225867.000000000000000000000000000000,87.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 3122 feature_id 2 threshold 0.6595777093656361 window_size 584,0.000000000000000000000000000000,,i7182,45.000000000000000000000000000000,537.218750000000000000000000000000,537.218750000000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,5755030.000000000000000000000000000000,774_0,COMPLETED,SOBOL,45.000000000000000000000000000000,0.000000000000000000000000000000,3122,2,0.659577709365636088989504060009,584
775,1754225782.000000000000000000000000000000,1754225870.000000000000000000000000000000,88.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 598 feature_id 3 threshold 0.16769096844643355 window_size 3145,0.000000000000000000000000000000,,i7177,54.000000000000000000000000000000,551.964843750000000000000000000000,551.964843750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.000000000000000000000000000000,5755033.000000000000000000000000000000,775_0,COMPLETED,SOBOL,54.000000000000000000000000000000,0.000000000000000000000000000000,598,3,0.167690968446433552596630534026,3145
776,1754225814.000000000000000000000000000000,1754225858.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 222 feature_id 0 threshold 0.7162377428151667 window_size 4777,0.000000000000000000000000000000,,i7182,34.000000000000000000000000000000,550.890625000000000000000000000000,550.890625000000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.000000000000000000000000000000,5755039.000000000000000000000000000000,776_0,COMPLETED,SOBOL,34.000000000000000000000000000000,0.000000000000000000000000000000,222,0,0.716237742815166722465392012964,4777
777,1754225811.000000000000000000000000000000,1754225823.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 2696 feature_id 4 threshold 0.20900187087804079 window_size 1440,1.000000000000000000000000000000,,i7110,,,,,,,5755043.000000000000000000000000000000,777_0,FAILED,SOBOL,,,2696,4,0.209001870878040785228790809924,1440
778,1754225813.000000000000000000000000000000,1754225851.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 4724 feature_id 1 threshold 0.788267551517114 window_size 3703,0.000000000000000000000000000000,,i7098,25.000000000000000000000000000000,550.890625000000000000000000000000,550.890625000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,5755047.000000000000000000000000000000,778_0,COMPLETED,SOBOL,25.000000000000000000000000000000,0.000000000000000000000000000000,4724,1,0.788267551517114029024924093392,3703
779,1754225839.000000000000000000000000000000,1754232201.000000000000000000000000000000,6362.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 2198 feature_id 2 threshold 0.2967472594697028 window_size 14,0.000000000000000000000000000000,,i7112,6345.000000000000000000000000000000,552.339843750000000000000000000000,505.569477201257882370555307716131,-1.000000000000000000000000000000,0.309999999999999997779553950750,1.625000000000000000000000000000,5755050.000000000000000000000000000000,779_0,COMPLETED,SOBOL,6345.000000000000000000000000000000,1.389999999999999902300373832986,2198,2,0.296747259469702817646918902028,14
780,1754241017.000000000000000000000000000000,1754241093.000000000000000000000000000000,76.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1601 feature_id 2 threshold 0.09368655837327242 window_size 990,0.000000000000000000000000000000,,i7183,61.000000000000000000000000000000,553.925781250000000000000000000000,553.925781250000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,5756083.000000000000000000000000000000,780_0,COMPLETED,SOBOL,61.000000000000000000000000000000,0.000000000000000000000000000000,1601,2,0.093686558373272416089250214100,990
781,1754241045.000000000000000000000000000000,1754241102.000000000000000000000000000000,57.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 4075 feature_id 3 threshold 0.5854509823657572 window_size 2804,0.000000000000000000000000000000,,i7184,46.000000000000000000000000000000,552.859375000000000000000000000000,552.859375000000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.000000000000000000000000000000,5756085.000000000000000000000000000000,781_0,COMPLETED,SOBOL,46.000000000000000000000000000000,0.000000000000000000000000000000,4075,3,0.585450982365757210956758171960,2804
782,1754241045.000000000000000000000000000000,1754241089.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 3350 feature_id 0 threshold 0.4113176953513175 window_size 2416,0.000000000000000000000000000000,,i7182,35.000000000000000000000000000000,550.312500000000000000000000000000,550.312500000000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.000000000000000000000000000000,5756086.000000000000000000000000000000,782_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.000000000000000000000000000000,3350,0,0.411317695351317513807742898280,2416
783,1754241075.000000000000000000000000000000,1754241088.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 824 feature_id 4 threshold 0.9187976917978377 window_size 3879,1.000000000000000000000000000000,,i7182,,,,,,,5756087.000000000000000000000000000000,783_0,FAILED,SOBOL,,,824,4,0.918797691797837656757508284500,3879
784,1754241075.000000000000000000000000000000,1754249588.000000000000000000000000000000,8513.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 705 feature_id 0 threshold 0.2353469692263752 window_size 338,0.000000000000000000000000000000,,i7182,8501.000000000000000000000000000000,552.289062500000000000000000000000,501.397208773474176268791779875755,-1.000000000000000000000000000000,0.359999999999999986677323704498,1.625000000000000000000000000000,5756088.000000000000000000000000000000,784_0,COMPLETED,SOBOL,8501.000000000000000000000000000000,0.059999999999999997779553950750,705,0,0.235346969226375213324331525655,338
785,1754241077.000000000000000000000000000000,1754241090.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 3228 feature_id 4 threshold 0.7424624537955969 window_size 3368,1.000000000000000000000000000000,,i7180,,,,,,,5756090.000000000000000000000000000000,785_0,FAILED,SOBOL,,,3228,4,0.742462453795596943884049778717,3368
786,1754241105.000000000000000000000000000000,1754241169.000000000000000000000000000000,64.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 4349 feature_id 2 threshold 0.2606564391553402 window_size 1725,0.000000000000000000000000000000,,i7182,53.000000000000000000000000000000,551.621093750000000000000000000000,551.621093750000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,5756093.000000000000000000000000000000,786_0,COMPLETED,SOBOL,53.000000000000000000000000000000,0.000000000000000000000000000000,4349,2,0.260656439155340202695754214801,1725
787,1754241106.000000000000000000000000000000,1754241164.000000000000000000000000000000,58.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1872 feature_id 3 threshold 0.7523000036142766 window_size 4481,0.000000000000000000000000000000,,i7180,46.000000000000000000000000000000,552.863281250000000000000000000000,552.577566964285665562783833593130,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.000000000000000000000000000000,5756096.000000000000000000000000000000,787_0,COMPLETED,SOBOL,46.000000000000000000000000000000,0.000000000000000000000000000000,1872,3,0.752300003614276624475110111234,4481
788,1754241136.000000000000000000000000000000,1754241187.000000000000000000000000000000,51.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 2475 feature_id 1 threshold 0.611795259071514 window_size 4208,0.000000000000000000000000000000,,i7177,30.000000000000000000000000000000,553.625000000000000000000000000000,553.625000000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,5756099.000000000000000000000000000000,788_0,COMPLETED,SOBOL,30.000000000000000000000000000000,0.000000000000000000000000000000,2475,1,0.611795259071513997106706028717,4208
789,1754241136.000000000000000000000000000000,1754241205.000000000000000000000000000000,69.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 4999 feature_id 2 threshold 0.11990852187015116 window_size 2077,0.000000000000000000000000000000,,i7171,46.000000000000000000000000000000,553.363281250000000000000000000000,553.077566964285665562783833593130,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,5756102.000000000000000000000000000000,789_0,COMPLETED,SOBOL,46.000000000000000000000000000000,0.000000000000000000000000000000,4999,2,0.119908521870151163479789602206,2077
790,1754241166.000000000000000000000000000000,1754241211.000000000000000000000000000000,45.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 2583 feature_id 0 threshold 0.8827060572765768 window_size 3095,0.000000000000000000000000000000,,i7166,30.000000000000000000000000000000,551.984375000000000000000000000000,551.984375000000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.000000000000000000000000000000,5756107.000000000000000000000000000000,790_0,COMPLETED,SOBOL,30.000000000000000000000000000000,0.000000000000000000000000000000,2583,0,0.882706057276576805392664937244,3095
791,1754241165.000000000000000000000000000000,1754241178.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 106 feature_id 4 threshold 0.3753473925292492 window_size 691,1.000000000000000000000000000000,,i7115,,,,,,,5756110.000000000000000000000000000000,791_0,FAILED,SOBOL,,,106,4,0.375347392529249201942320723902,691
792,1754241194.000000000000000000000000000000,1754241258.000000000000000000000000000000,64.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 325 feature_id 2 threshold 0.9900382830612361 window_size 2329,0.000000000000000000000000000000,,i7170,53.000000000000000000000000000000,554.652343750000000000000000000000,554.652343750000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,5756113.000000000000000000000000000000,792_0,COMPLETED,SOBOL,53.000000000000000000000000000000,0.000000000000000000000000000000,325,2,0.990038283061236090709655854880,2329
793,1754241196.000000000000000000000000000000,1754241246.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 2851 feature_id 3 threshold 0.49851798729598523 window_size 3948,0.000000000000000000000000000000,,i7111,41.000000000000000000000000000000,553.886718750000000000000000000000,553.886718750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.000000000000000000000000000000,5756116.000000000000000000000000000000,793_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,2851,3,0.498517987295985232076844795301,3948
794,1754241227.000000000000000000000000000000,1754241271.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 4574 feature_id 0 threshold 0.5125100594144315 window_size 1216,0.000000000000000000000000000000,,i7177,33.000000000000000000000000000000,554.183593750000000000000000000000,554.183593750000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.000000000000000000000000000000,5756119.000000000000000000000000000000,794_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,4574,0,0.512510059414431506930043269676,1216
795,1754241225.000000000000000000000000000000,1754243594.000000000000000000000000000000,2369.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 2100 feature_id 3 threshold 0.005274191195145249 window_size 2561,0.000000000000000000000000000000,,i7110,2360.000000000000000000000000000000,552.058593750000000000000000000000,549.389870010504182573640719056129,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.564500000000000001776356839400,5756124.000000000000000000000000000000,795_0,COMPLETED,SOBOL,2360.000000000000000000000000000000,0.729999999999999982236431605997,2100,3,0.005274191195145249040632240423,2561
796,1754241257.000000000000000000000000000000,1754241295.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1446 feature_id 1 threshold 0.36358854214847086 window_size 3458,0.000000000000000000000000000000,,i7111,26.000000000000000000000000000000,553.058593750000000000000000000000,553.058593750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,5756127.000000000000000000000000000000,796_0,COMPLETED,SOBOL,26.000000000000000000000000000000,0.000000000000000000000000000000,1446,1,0.363588542148470861281595034598,3458
797,1754241256.000000000000000000000000000000,1754241269.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 3972 feature_id 4 threshold 0.8710685423128307 window_size 237,1.000000000000000000000000000000,,i7104,,,,,,,5756130.000000000000000000000000000000,797_0,FAILED,SOBOL,,,3972,4,0.871068542312830706997317520290,237
798,1754241286.000000000000000000000000000000,1754241324.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 3449 feature_id 1 threshold 0.13945899766124786 window_size 4845,0.000000000000000000000000000000,,i7170,31.000000000000000000000000000000,551.851562500000000000000000000000,551.851562500000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,5756133.000000000000000000000000000000,798_0,COMPLETED,SOBOL,31.000000000000000000000000000000,0.000000000000000000000000000000,3449,1,0.139458997661247863231182009258,4845
799,1754241287.000000000000000000000000000000,1754241357.000000000000000000000000000000,70.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 974 feature_id 2 threshold 0.631223417935893 window_size 1351,0.000000000000000000000000000000,,i7070,47.000000000000000000000000000000,550.027343750000000000000000000000,550.027343750000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,5756137.000000000000000000000000000000,799_0,COMPLETED,SOBOL,47.000000000000000000000000000000,0.000000000000000000000000000000,974,2,0.631223417935892983088308483275,1351
800,1754241317.000000000000000000000000000000,1754241354.000000000000000000000000000000,37.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1073 feature_id 1 threshold 0.7973925429638475 window_size 748,0.000000000000000000000000000000,,i7111,24.000000000000000000000000000000,550.363281250000000000000000000000,550.363281250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,5756141.000000000000000000000000000000,800_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.000000000000000000000000000000,1073,1,0.797392542963847539283506193897,748
801,1754241318.000000000000000000000000000000,1754241343.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 3589 feature_id 4 threshold 0.3066289056558162 window_size 3035,1.000000000000000000000000000000,,i7029,,,,,,,5756143.000000000000000000000000000000,801_0,FAILED,SOBOL,,,3589,4,0.306628905655816186293094460780,3035
802,1754241345.000000000000000000000000000000,1754241384.000000000000000000000000000000,39.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 3993 feature_id 1 threshold 0.6980738502182067 window_size 2174,0.000000000000000000000000000000,,i7170,29.000000000000000000000000000000,552.769531250000000000000000000000,552.769531250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,5756144.000000000000000000000000000000,802_0,COMPLETED,SOBOL,29.000000000000000000000000000000,0.000000000000000000000000000000,3993,1,0.698073850218206670703580130066,2174
803,1754241345.000000000000000000000000000000,1754241415.000000000000000000000000000000,70.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1508 feature_id 2 threshold 0.19159463302046062 window_size 4110,0.000000000000000000000000000000,,i7025,47.000000000000000000000000000000,552.441406250000000000000000000000,552.441406250000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,5756146.000000000000000000000000000000,803_0,COMPLETED,SOBOL,47.000000000000000000000000000000,0.000000000000000000000000000000,1508,2,0.191594633020460619610148000902,4110
804,1754241380.000000000000000000000000000000,1754241456.000000000000000000000000000000,76.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 2116 feature_id 2 threshold 0.42582707047648727 window_size 4385,0.000000000000000000000000000000,,i7183,63.000000000000000000000000000000,553.003906250000000000000000000000,553.003906250000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,5756147.000000000000000000000000000000,804_0,COMPLETED,SOBOL,63.000000000000000000000000000000,0.000000000000000000000000000000,2116,2,0.425827070476487268280152420630,4385
805,1754241376.000000000000000000000000000000,1754241426.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 4632 feature_id 3 threshold 0.9320631074961275 window_size 1824,0.000000000000000000000000000000,,i7110,39.000000000000000000000000000000,549.675781250000000000000000000000,547.996093750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.000000000000000000000000000000,5756149.000000000000000000000000000000,805_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,4632,3,0.932063107496127529749685436400,1824
806,1754241405.000000000000000000000000000000,1754249569.000000000000000000000000000000,8164.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 2945 feature_id 0 threshold 0.07310969857126474 window_size 3311,0.000000000000000000000000000000,,i7170,8153.000000000000000000000000000000,550.007812500000000000000000000000,547.107299954100312788796145468950,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.305749999999999966249220051395,5756150.000000000000000000000000000000,806_0,COMPLETED,SOBOL,8153.000000000000000000000000000000,0.050000000000000002775557561563,2945,0,0.073109698571264744582087757863,3311
807,1754241406.000000000000000000000000000000,1754241456.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 461 feature_id 3 threshold 0.5636301631368696 window_size 398,0.000000000000000000000000000000,,i7111,38.000000000000000000000000000000,551.703125000000000000000000000000,551.703125000000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.000000000000000000000000000000,5756151.000000000000000000000000000000,807_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,461,3,0.563630163136869644091575537459,398
808,1754241436.000000000000000000000000000000,1754241947.000000000000000000000000000000,511.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 46 feature_id 1 threshold 0.05520569040626287 window_size 1254,0.000000000000000000000000000000,,i7110,499.000000000000000000000000000000,551.421875000000000000000000000000,551.421875000000000000000000000000,-1.000000000000000000000000000000,0.369999999999999995559107901499,1.122374999999999900524016993586,5756153.000000000000000000000000000000,808_0,COMPLETED,SOBOL,499.000000000000000000000000000000,0.059999999999999997779553950750,46,1,0.055205690406262872271803132662,1254
