trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
2172,1754015221.000000000000000000000000000000,1754015277.000000000000000000000000000000,56.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 577 n_reference_samples 651 recent_samples_proportion 0.7534252115227282 threshold 0.1578082877714187,0.000000000000000000000000000000,,i7184,3.000000000000000000000000000000,446.460937500000000000000000000000,443.794270833333314385527046397328,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.370374999999999898747660154186,5725841.000000000000000000000000000000,2172_0,COMPLETED,SOBOL,3.000000000000000000000000000000,22.550000000000000710542735760100,577,651,0.753425211522728233148882281967,0.157808287771418698230974086982
2173,1754015249.000000000000000000000000000000,1754015261.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3773 n_reference_samples 4760 recent_samples_proportion 0.3204934763200581 threshold 0.7064674031734467,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,553.488281250000000000000000000000,552.123697916666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5725843.000000000000000000000000000000,2173_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3773,4760,0.320493476320058090500708658510,0.706467403173446695241466386506
2174,1754015281.000000000000000000000000000000,1754015293.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2524 n_reference_samples 1715 recent_samples_proportion 0.7017592508550733 threshold 0.4973418477717787,0.000000000000000000000000000000,,i7178,1.000000000000000000000000000000,555.683593750000000000000000000000,554.350260416666628771054092794657,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.387999999999999900524016993586,5725848.000000000000000000000000000000,2174_0,COMPLETED,SOBOL,1.000000000000000000000000000000,5.370000000000000106581410364015,2524,1715,0.701759250855073291042174332688,0.497341847771778700071365619806
2175,1754015342.000000000000000000000000000000,1754015355.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1824 n_reference_samples 2603 recent_samples_proportion 0.1382593641784042 threshold 0.888358432136476,0.000000000000000000000000000000,,i7178,1.000000000000000000000000000000,555.300781250000000000000000000000,553.967447916666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5725853.000000000000000000000000000000,2175_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1824,2603,0.138259364178404203782335457618,0.888358432136476028340155153273
2176,1754015380.000000000000000000000000000000,1754015411.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1812 n_reference_samples 430 recent_samples_proportion 0.7802680681943893 threshold 0.4167924764435738,0.000000000000000000000000000000,,i7176,12.000000000000000000000000000000,563.101562500000000000000000000000,556.601562500000000000000000000000,-1.000000000000000000000000000000,0.309999999999999997779553950750,1.604249999999999953814722175593,5725858.000000000000000000000000000000,2176_0,COMPLETED,SOBOL,12.000000000000000000000000000000,31.670000000000001705302565824240,1812,430,0.780268068194389319280901418097,0.416792476443573811639708992516
2177,1754015433.000000000000000000000000000000,1754015445.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2519 n_reference_samples 3888 recent_samples_proportion 0.3404381639510393 threshold 0.9616145619042218,0.000000000000000000000000000000,,i7181,1.000000000000000000000000000000,553.710937500000000000000000000000,552.377604166666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5725863.000000000000000000000000000000,2177_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2519,3888,0.340438163951039318710911629751,0.961614561904221787358437723015
2178,1754015459.000000000000000000000000000000,1754015472.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3769 n_reference_samples 1943 recent_samples_proportion 0.7071849824879318 threshold 0.24196688956581056,0.000000000000000000000000000000,,i7176,2.000000000000000000000000000000,553.453125000000000000000000000000,552.119791666666628771054092794657,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.386749999999999927169369584590,5725869.000000000000000000000000000000,2178_0,COMPLETED,SOBOL,2.000000000000000000000000000000,7.500000000000000000000000000000,3769,1943,0.707184982487931823591509328253,0.241966889565810555628999622968
2179,1754015520.000000000000000000000000000000,1754015532.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 560 n_reference_samples 3468 recent_samples_proportion 0.1484213261846453 threshold 0.6286581875346601,0.000000000000000000000000000000,,i7172,1.000000000000000000000000000000,552.777343750000000000000000000000,551.444010416666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.209999999999999992228438827624,5725884.000000000000000000000000000000,2179_0,COMPLETED,SOBOL,1.000000000000000000000000000000,3.790000000000000035527136788005,560,3468,0.148421326184645291368369157681,0.628658187534660073403358637734
2180,1754015549.000000000000000000000000000000,1754015562.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 995 n_reference_samples 1420 recent_samples_proportion 0.45386378961429 threshold 0.5639036437086761,0.000000000000000000000000000000,,i7170,3.000000000000000000000000000000,552.203125000000000000000000000000,552.203125000000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.994999999999999995559107901499,5725899.000000000000000000000000000000,2180_0,COMPLETED,SOBOL,3.000000000000000000000000000000,7.480000000000000426325641456060,995,1420,0.453863789614290025209442092091,0.563903643708676072243690668984
2181,1754015640.000000000000000000000000000000,1754015659.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4663 n_reference_samples 3015 recent_samples_proportion 0.8932521037273109 threshold 0.050391315689310434,0.000000000000000000000000000000,,i7167,3.000000000000000000000000000000,554.250000000000000000000000000000,552.322916666666628771054092794657,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.336875000000000035527136788005,5725924.000000000000000000000000000000,2181_0,COMPLETED,SOBOL,3.000000000000000000000000000000,3.279999999999999804600747665972,4663,3015,0.893252103727310897696156644088,0.050391315689310434144942973944
2182,1754015678.000000000000000000000000000000,1754015703.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3412 n_reference_samples 1214 recent_samples_proportion 0.027975437624379994 threshold 0.7769754508174956,0.000000000000000000000000000000,,i7164,3.000000000000000000000000000000,554.140625000000000000000000000000,551.473958333333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.522874999999999978683717927197,5725940.000000000000000000000000000000,2182_0,COMPLETED,SOBOL,3.000000000000000000000000000000,13.060000000000000497379915032070,3412,1214,0.027975437624379994455692255428,0.776975450817495638666798640770
2183,1754015716.000000000000000000000000000000,1754015741.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2246 n_reference_samples 4627 recent_samples_proportion 0.5862365907113999 threshold 0.35873077280633153,0.000000000000000000000000000000,,i7162,1.000000000000000000000000000000,554.628906250000000000000000000000,552.199218750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.561499999999999999111821580300,5725950.000000000000000000000000000000,2183_0,COMPLETED,SOBOL,1.000000000000000000000000000000,6.190000000000000390798504668055,2246,4627,0.586236590711399885300636469765,0.358730772806331532631674008371
2184,1754015732.000000000000000000000000000000,1754015745.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2076 n_reference_samples 2267 recent_samples_proportion 0.09524001308530569 threshold 0.1066265840921551,0.000000000000000000000000000000,,i7163,1.000000000000000000000000000000,553.308593750000000000000000000000,551.975260416666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.297500000000000097699626167014,5725955.000000000000000000000000000000,2184_0,COMPLETED,SOBOL,1.000000000000000000000000000000,6.379999999999999893418589635985,2076,2267,0.095240013085305691431514674150,0.106626584092155099470211609969
2185,1754015759.000000000000000000000000000000,1754015772.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3563 n_reference_samples 3261 recent_samples_proportion 0.5345067538395524 threshold 0.5305662303939461,0.000000000000000000000000000000,,i7161,1.000000000000000000000000000000,553.609375000000000000000000000000,552.166666666666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.260874999999999968025576890795,5725969.000000000000000000000000000000,2185_0,COMPLETED,SOBOL,1.000000000000000000000000000000,5.500000000000000000000000000000,3563,3261,0.534506753839552373186450040521,0.530566230393946125509785360919
2186,1754015820.000000000000000000000000000000,1754015945.000000000000000000000000000000,125.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4814 n_reference_samples 50 recent_samples_proportion 0.417847374426201 threshold 0.2989932287503034,0.000000000000000000000000000000,,i7159,111.000000000000000000000000000000,590.429687500000000000000000000000,573.143973214285665562783833593130,-1.000000000000000000000000000000,0.309999999999999997779553950750,1.621750000000000024868995751604,5725989.000000000000000000000000000000,2186_0,COMPLETED,SOBOL,111.000000000000000000000000000000,2.580000000000000071054273576010,4814,50,0.417847374426201012553860891785,0.298993228750303374763319652629
2187,1754015879.000000000000000000000000000000,1754015892.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 823 n_reference_samples 4073 recent_samples_proportion 0.9759869541544467 threshold 0.8147902250438929,0.000000000000000000000000000000,,i7161,0.000000000000000000000000000000,553.152343750000000000000000000000,551.446614583333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5726003.000000000000000000000000000000,2187_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,823,4073,0.975986954154446695319791160728,0.814790225043892868406203433551
2188,1754015893.000000000000000000000000000000,1754015918.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 87 n_reference_samples 809 recent_samples_proportion 0.6710793521590531 threshold 0.8814937348067761,0.000000000000000000000000000000,,i7033,1.000000000000000000000000000000,555.449218750000000000000000000000,555.449218750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.010874999999999999250599458378,5726012.000000000000000000000000000000,2188_0,COMPLETED,SOBOL,1.000000000000000000000000000000,2.109999999999999875655021241982,87,809,0.671079352159053121873455438617,0.881493734806776063628319661802
2189,1754015923.000000000000000000000000000000,1754015948.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4224 n_reference_samples 4916 recent_samples_proportion 0.23137102127447726 threshold 0.48861936080642043,0.000000000000000000000000000000,,i7025,1.000000000000000000000000000000,550.253906250000000000000000000000,550.253906250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.056000000000000049737991503207,5726021.000000000000000000000000000000,2189_0,COMPLETED,SOBOL,1.000000000000000000000000000000,2.890000000000000124344978758018,4224,4916,0.231371021274477256524093604639,0.488619360806420433007701831229
2190,1754018673.000000000000000000000000000000,1754018685.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2972 n_reference_samples 1872 recent_samples_proportion 0.8475005382504314 threshold 0.7132558699175715,0.000000000000000000000000000000,,i7178,0.000000000000000000000000000000,550.457031250000000000000000000000,550.457031250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5726340.000000000000000000000000000000,2190_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,2972,1872,0.847500538250431367792714354437,0.713255869917571505567366330069
2191,1754018731.000000000000000000000000000000,1754018743.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1338 n_reference_samples 2758 recent_samples_proportion 0.288858455305919 threshold 0.16663728340901435,0.000000000000000000000000000000,,i7179,1.000000000000000000000000000000,553.003906250000000000000000000000,552.337239583333371228945907205343,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.669000000000000039079850466806,5726343.000000000000000000000000000000,2191_0,COMPLETED,SOBOL,1.000000000000000000000000000000,4.580000000000000071054273576010,1338,2758,0.288858455305919026301353369490,0.166637283409014347324017535357
2192,1754018760.000000000000000000000000000000,1754018772.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1444 n_reference_samples 1615 recent_samples_proportion 0.5279122477229684 threshold 0.7969005668107421,0.000000000000000000000000000000,,i7179,0.000000000000000000000000000000,552.363281250000000000000000000000,551.029947916666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5726347.000000000000000000000000000000,2192_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,1444,1615,0.527912247722968408503163573187,0.796900566810742061463201935112
2193,1754018819.000000000000000000000000000000,1754018832.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2925 n_reference_samples 2507 recent_samples_proportion 0.09403561612032355 threshold 0.3164031741246581,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,552.636718750000000000000000000000,552.636718750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.596875000000000044408920985006,5726350.000000000000000000000000000000,2193_0,COMPLETED,SOBOL,1.000000000000000000000000000000,7.299999999999999822364316059975,2925,2507,0.094035616120323545219505945170,0.316403174124658126409315173078
2194,1754018852.000000000000000000000000000000,1754018871.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4174 n_reference_samples 706 recent_samples_proportion 0.9596777681745589 threshold 0.606247154744342,0.000000000000000000000000000000,,i7183,7.000000000000000000000000000000,549.667968750000000000000000000000,543.001302083333371228945907205343,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.586999999999999966249220051395,5726353.000000000000000000000000000000,2194_0,COMPLETED,SOBOL,7.000000000000000000000000000000,16.989999999999998436805981327780,4174,706,0.959677768174558853964128957159,0.606247154744341987253619663534
2195,1754018909.000000000000000000000000000000,1754018921.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 196 n_reference_samples 4822 recent_samples_proportion 0.395173975545913 threshold 0.030481160283088685,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,555.164062500000000000000000000000,553.776041666666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.049000000000000001887379141863,5726356.000000000000000000000000000000,2195_0,COMPLETED,SOBOL,1.000000000000000000000000000000,1.939999999999999946709294817992,196,4822,0.395173975545912992135555441564,0.030481160283088684637142762313
2196,1754018943.000000000000000000000000000000,1754018962.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 776 n_reference_samples 313 recent_samples_proportion 0.20723284745402634 threshold 0.21509719102084637,0.000000000000000000000000000000,,i7186,8.000000000000000000000000000000,559.089843750000000000000000000000,553.756510416666628771054092794657,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.617250000000000076383344094211,5726359.000000000000000000000000000000,2196_0,COMPLETED,SOBOL,8.000000000000000000000000000000,51.579999999999998294697434175760,776,313,0.207232847454026342104427271806,0.215097191020846373321617761576
2197,1754018970.000000000000000000000000000000,1754018983.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4920 n_reference_samples 4317 recent_samples_proportion 0.6406373728979379 threshold 0.6642857780326158,0.000000000000000000000000000000,,i7183,1.000000000000000000000000000000,542.000000000000000000000000000000,542.000000000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5726364.000000000000000000000000000000,2197_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4920,4317,0.640637372897937873439389022678,0.664285778032615792376702756883
2198,1754019030.000000000000000000000000000000,1754019043.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3672 n_reference_samples 2373 recent_samples_proportion 0.2744996926560998 threshold 0.38114986587315797,0.000000000000000000000000000000,,i7181,2.000000000000000000000000000000,553.886718750000000000000000000000,552.553385416666628771054092794657,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.565125000000000099475983006414,5726369.000000000000000000000000000000,2198_0,COMPLETED,SOBOL,2.000000000000000000000000000000,8.939999999999999502620084967930,3672,2373,0.274499692656099802956504163376,0.381149865873157966955631081873
2199,1754019060.000000000000000000000000000000,1754019072.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2025 n_reference_samples 3351 recent_samples_proportion 0.8384704660400748 threshold 0.988468288609758,0.000000000000000000000000000000,,i7181,1.000000000000000000000000000000,550.917968750000000000000000000000,550.917968750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5726372.000000000000000000000000000000,2199_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2025,3351,0.838470466040074802194226322172,0.988468288609757994578330908553
2200,1754019121.000000000000000000000000000000,1754019146.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2489 n_reference_samples 1003 recent_samples_proportion 0.34748724475316706 threshold 0.7401103253196925,0.000000000000000000000000000000,,i7183,1.000000000000000000000000000000,540.449218750000000000000000000000,539.115885416666628771054092794657,-1.000000000000000000000000000000,0.349999999999999977795539507497,1.610500000000000042632564145606,5726375.000000000000000000000000000000,2200_0,COMPLETED,SOBOL,1.000000000000000000000000000000,11.929999999999999715782905695960,2489,1003,0.347487244753167057176312937372,0.740110325319692452517017500213
2201,1754019150.000000000000000000000000000000,1754019163.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3188 n_reference_samples 4407 recent_samples_proportion 0.7810138491820544 threshold 0.1309944200254977,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,554.566406250000000000000000000000,553.170572916666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.797000000000000041744385725906,5726378.000000000000000000000000000000,2201_0,COMPLETED,SOBOL,1.000000000000000000000000000000,2.569999999999999840127884453977,3188,4407,0.781013849182054409325814958720,0.130994420025497687598559082289
2202,1754019209.000000000000000000000000000000,1754019222.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4438 n_reference_samples 1364 recent_samples_proportion 0.1652498032860458 threshold 0.9171211022343486,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,551.722656250000000000000000000000,550.389322916666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.554749999999999965361041631695,5726381.000000000000000000000000000000,2202_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.760000000000000008881784197001,4438,1364,0.165249803286045798822456731614,0.917121102234348617443515649938
2203,1754019239.000000000000000000000000000000,1754019252.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1240 n_reference_samples 2953 recent_samples_proportion 0.7293426556549967 threshold 0.4617503612153232,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,552.894531250000000000000000000000,550.376302083333371228945907205343,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.465000000000000024424906541753,5726385.000000000000000000000000000000,2203_0,COMPLETED,SOBOL,1.000000000000000000000000000000,4.570000000000000284217094304040,1240,2953,0.729342655654996674385870392143,0.461750361215323201768967464886
2204,1754019271.000000000000000000000000000000,1754019284.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 336 n_reference_samples 2150 recent_samples_proportion 0.9178453578595072 threshold 0.27908332615718245,0.000000000000000000000000000000,,i7183,1.000000000000000000000000000000,538.000000000000000000000000000000,538.000000000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.209999999999999992228438827624,5726388.000000000000000000000000000000,2204_0,COMPLETED,SOBOL,1.000000000000000000000000000000,5.450000000000000177635683940025,336,2150,0.917845357859507160469547670800,0.279083326157182454174687791237
2205,1754019332.000000000000000000000000000000,1754019345.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4012 n_reference_samples 3691 recent_samples_proportion 0.4838466472718865 threshold 0.857133007382974,0.000000000000000000000000000000,,i7183,1.000000000000000000000000000000,538.687500000000000000000000000000,538.687500000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5726391.000000000000000000000000000000,2205_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4012,3691,0.483846647271886476371349772307,0.857133007382974043686374443496
2206,1754019365.000000000000000000000000000000,1754019396.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2764 n_reference_samples 479 recent_samples_proportion 0.6011151501089335 threshold 0.06429828645661473,0.000000000000000000000000000000,,i7183,4.000000000000000000000000000000,434.898437500000000000000000000000,431.565104166666685614472953602672,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.595874999999999932498440102790,5726394.000000000000000000000000000000,2206_0,COMPLETED,SOBOL,4.000000000000000000000000000000,32.380000000000002557953848736361,2764,479,0.601115150108933460337823362352,0.064298286456614728301417471812
2207,1754019420.000000000000000000000000000000,1754019432.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1586 n_reference_samples 3955 recent_samples_proportion 0.036489278495311736 threshold 0.5504915694575757,0.000000000000000000000000000000,,i7183,1.000000000000000000000000000000,536.914062500000000000000000000000,536.914062500000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.594750000000000000888178419700,5726397.000000000000000000000000000000,2207_0,COMPLETED,SOBOL,1.000000000000000000000000000000,5.009999999999999786837179271970,1586,3955,0.036489278495311736061346152837,0.550491569457575713464336786274
