trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
2080,,,,,,,,,,,,,,,2080_0,ABANDONED,SOBOL,,,2469,596,309,96,193
2081,,,,,,,,,,,,,,,2081_0,ABANDONED,SOBOL,,,2129,3410,684,11,109
2082,,,,,,,,,,,,,,,2082_0,ABANDONED,SOBOL,,,2951,2191,337,175,245
2083,,,,,,,,,,,,,,,2083_0,ABANDONED,SOBOL,,,4455,4935,917,121,130
2084,1753920178.000000000000000000000000000000,1753920203.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 623 n_samples 667 n_permutations 75 update_interval 191 n_consecutive_deviations 16,0.000000000000000000000000000000,,i7176,17.000000000000000000000000000000,566.191406250000000000000000000000,556.691406250000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.600000000000000088817841970013,5710812.000000000000000000000000000000,2084_0,COMPLETED,SOBOL,17.000000000000000000000000000000,3.080000000000000071054273576010,623,667,75,191,16
2085,1753920219.000000000000000000000000000000,1753920257.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1001 n_samples 4360 n_permutations 389 update_interval 220 n_consecutive_deviations 60,0.000000000000000000000000000000,,i7186,26.000000000000000000000000000000,558.449218750000000000000000000000,554.049218750000022737367544323206,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.146625000000000005329070518201,5710818.000000000000000000000000000000,2085_0,COMPLETED,SOBOL,26.000000000000000000000000000000,1.030000000000000026645352591004,1001,4360,389,220,60
2086,,,,,,,,,,,,,,,2086_0,ABANDONED,SOBOL,,,3924,31,608,87,166
2087,,,,,,,,,,,,,,,2087_0,ABANDONED,SOBOL,,,1254,1636,872,41,67
2088,1753920245.000000000000000000000000000000,1753920289.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1455 n_samples 2621 n_permutations 346 update_interval 207 n_consecutive_deviations 152,0.000000000000000000000000000000,,i7173,26.000000000000000000000000000000,555.429687500000000000000000000000,552.229687499999954525264911353588,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.363375000000000003552713678801,5710824.000000000000000000000000000000,2088_0,COMPLETED,SOBOL,26.000000000000000000000000000000,15.859999999999999431565811391920,1455,2621,346,207,152
2089,1753920262.000000000000000000000000000000,1753920425.000000000000000000000000000000,163.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3469 n_samples 1730 n_permutations 629 update_interval 106 n_consecutive_deviations 15,0.000000000000000000000000000000,,i7175,145.000000000000000000000000000000,573.855468750000000000000000000000,561.031939338235247305419761687517,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.612749999999999905853087511787,5710830.000000000000000000000000000000,2089_0,COMPLETED,SOBOL,145.000000000000000000000000000000,1.850000000000000088817841970013,3469,1730,629,106,15
2090,1753920298.000000000000000000000000000000,1753920342.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3800 n_samples 4142 n_permutations 113 update_interval 161 n_consecutive_deviations 112,0.000000000000000000000000000000,,i7186,30.000000000000000000000000000000,560.804687500000000000000000000000,554.804687500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.532999999999999918287585387588,5710834.000000000000000000000000000000,2090_0,COMPLETED,SOBOL,30.000000000000000000000000000000,33.850000000000001421085471520200,3800,4142,113,161,112
2091,,,,,,,,,,,,,,,2091_0,ABANDONED,SOBOL,,,1122,210,892,29,224
2092,,,,,,,,,,,,,,,2092_0,ABANDONED,SOBOL,,,425,4836,586,57,196
2093,1753920328.000000000000000000000000000000,1753920397.000000000000000000000000000000,69.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4655 n_samples 805 n_permutations 429 update_interval 127 n_consecutive_deviations 91,0.000000000000000000000000000000,,i7173,57.000000000000000000000000000000,576.187500000000000000000000000000,562.437500000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.620125000000000037303493627405,5710840.000000000000000000000000000000,2093_0,COMPLETED,SOBOL,57.000000000000000000000000000000,73.900000000000005684341886080801,4655,805,429,127,91
2094,1753920345.000000000000000000000000000000,1753920464.000000000000000000000000000000,119.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3073 n_samples 3236 n_permutations 817 update_interval 73 n_consecutive_deviations 34,0.000000000000000000000000000000,,i7170,103.000000000000000000000000000000,568.589843750000000000000000000000,558.282151442307736033399123698473,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.598249999999999948485651657393,5710844.000000000000000000000000000000,2094_0,COMPLETED,SOBOL,103.000000000000000000000000000000,2.279999999999999804600747665972,3073,3236,817,73,34
2095,1753920371.000000000000000000000000000000,1753920421.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2266 n_samples 3966 n_permutations 789 update_interval 152 n_consecutive_deviations 29,0.000000000000000000000000000000,,i7184,34.000000000000000000000000000000,553.085937500000000000000000000000,551.752604166666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.396249999999999991118215802999,5710848.000000000000000000000000000000,2095_0,COMPLETED,SOBOL,34.000000000000000000000000000000,2.970000000000000195399252334028,2266,3966,789,152,29
2096,,,,,,,,,,,,,,,2096_0,ABANDONED,SOBOL,,,2812,424,193,36,135
2097,,,,,,,,,,,,,,,2097_0,ABANDONED,SOBOL,,,4941,2994,553,231,242
2098,,,,,,,,,,,,,,,2098_0,ABANDONED,SOBOL,,,139,1398,461,83,98
2099,,,,,,,,,,,,,,,2099_0,ABANDONED,SOBOL,,,4066,1955,987,197,214
2100,,,,,,,,,,,,,,,2100_0,ABANDONED,SOBOL,,,3189,4544,255,3,162
2101,1753920398.000000000000000000000000000000,1753920442.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1735 n_samples 1058 n_permutations 720 update_interval 182 n_consecutive_deviations 48,0.000000000000000000000000000000,,i7186,33.000000000000000000000000000000,573.578125000000000000000000000000,561.244791666666628771054092794657,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.597625000000000072830630415410,5710852.000000000000000000000000000000,2101_0,COMPLETED,SOBOL,33.000000000000000000000000000000,15.759999999999999786837179271970,1735,1058,720,182,48
2102,1753920432.000000000000000000000000000000,1753920482.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1836 n_samples 3587 n_permutations 928 update_interval 242 n_consecutive_deviations 190,0.000000000000000000000000000000,,i7174,31.000000000000000000000000000000,551.277343750000000000000000000000,551.277343750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.229500000000000009547918011776,5710857.000000000000000000000000000000,2102_0,COMPLETED,SOBOL,31.000000000000000000000000000000,5.820000000000000284217094304040,1836,3587,928,242,190
2103,,,,,,,,,,,,,,,2103_0,ABANDONED,SOBOL,,,3244,2054,86,79,85
2104,1753921778.000000000000000000000000000000,1753921865.000000000000000000000000000000,87.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4161 n_samples 4484 n_permutations 665 update_interval 134 n_consecutive_deviations 40,0.000000000000000000000000000000,,i7169,76.000000000000000000000000000000,570.207031250000000000000000000000,558.607031249999977262632455676794,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.577499999999999902300373832986,5711019.000000000000000000000000000000,2104_0,COMPLETED,SOBOL,76.000000000000000000000000000000,3.169999999999999928945726423990,4161,4484,665,134,40
2105,,,,,,,,,,,,,,,2105_0,ABANDONED,SOBOL,,,917,1156,319,64,185
2106,1753921808.000000000000000000000000000000,1753921952.000000000000000000000000000000,144.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4880 n_samples 484 n_permutations 844 update_interval 162 n_consecutive_deviations 6,0.000000000000000000000000000000,,i7169,133.000000000000000000000000000000,584.562500000000000000000000000000,568.687500000000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.612374999999999891642232796585,5711024.000000000000000000000000000000,2106_0,COMPLETED,SOBOL,133.000000000000000000000000000000,1.729999999999999982236431605997,4880,484,844,162,6
2107,,,,,,,,,,,,,,,2107_0,ABANDONED,SOBOL,,,2711,2895,393,108,121
2108,,,,,,,,,,,,,,,2108_0,ABANDONED,SOBOL,,,2211,1456,613,209,234
2109,1753921841.000000000000000000000000000000,1753921923.000000000000000000000000000000,82.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1945 n_samples 4895 n_permutations 488 update_interval 187 n_consecutive_deviations 68,0.000000000000000000000000000000,,i7171,61.000000000000000000000000000000,563.519531250000000000000000000000,556.408420138888914152630604803562,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.228124999999999911182158029987,5711030.000000000000000000000000000000,2109_0,COMPLETED,SOBOL,61.000000000000000000000000000000,10.369999999999999218402990663890,1945,4895,488,187,68
2110,,,,,,,,,,,,,,,2110_0,ABANDONED,SOBOL,,,2977,706,518,8,204
2111,1753921858.000000000000000000000000000000,1753921890.000000000000000000000000000000,32.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4600 n_samples 3295 n_permutations 220 update_interval 203 n_consecutive_deviations 171,0.000000000000000000000000000000,,i7164,23.000000000000000000000000000000,557.320312500000000000000000000000,553.720312499999977262632455676794,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.603374999999999994670929481799,5711036.000000000000000000000000000000,2111_0,COMPLETED,SOBOL,23.000000000000000000000000000000,15.150000000000000355271367880050,4600,3295,220,203,171
2112,1753921901.000000000000000000000000000000,1753921945.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 324 n_samples 2306 n_permutations 754 update_interval 118 n_consecutive_deviations 57,0.000000000000000000000000000000,,i7174,31.000000000000000000000000000000,556.640625000000000000000000000000,553.973958333333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.369499999999999939603867460391,5711043.000000000000000000000000000000,2112_0,COMPLETED,SOBOL,31.000000000000000000000000000000,6.290000000000000035527136788005,324,2306,754,118,57
2113,1753921919.000000000000000000000000000000,1753921988.000000000000000000000000000000,69.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1177 n_samples 2720 n_permutations 693 update_interval 84 n_consecutive_deviations 23,0.000000000000000000000000000000,,i7166,59.000000000000000000000000000000,571.957031250000000000000000000000,558.207031250000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.424749999999999960920149533194,5711050.000000000000000000000000000000,2113_0,COMPLETED,SOBOL,59.000000000000000000000000000000,1.870000000000000106581410364015,1177,2720,693,84,23
2114,1753921941.000000000000000000000000000000,1753921979.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3900 n_samples 1671 n_permutations 290 update_interval 232 n_consecutive_deviations 129,0.000000000000000000000000000000,,i7171,23.000000000000000000000000000000,550.851562500000000000000000000000,550.851562500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.525749999999999939603867460391,5711057.000000000000000000000000000000,2114_0,COMPLETED,SOBOL,23.000000000000000000000000000000,6.209999999999999964472863211995,3900,1671,290,232,129
2115,,,,,,,,,,,,,,,2115_0,ABANDONED,SOBOL,,,3530,4240,960,38,248
2116,,,,,,,,,,,,,,,2116_0,ABANDONED,SOBOL,,,1349,4106,541,101,174
2117,1753921983.000000000000000000000000000000,1753922033.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3729 n_samples 245 n_permutations 449 update_interval 218 n_consecutive_deviations 37,0.000000000000000000000000000000,,i7173,38.000000000000000000000000000000,570.714843750000000000000000000000,558.381510416666628771054092794657,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.614249999999999962696506372595,5711065.000000000000000000000000000000,2117_0,COMPLETED,SOBOL,38.000000000000000000000000000000,10.720000000000000639488462184090,3729,245,449,218,37
2118,,,,,,,,,,,,,,,2118_0,ABANDONED,SOBOL,,,4023,2501,809,24,90
2119,,,,,,,,,,,,,,,2119_0,ABANDONED,SOBOL,,,1057,1850,213,172,203
2120,,,,,,,,,,,,,,,2120_0,ABANDONED,SOBOL,,,524,3196,282,138,221
2121,,,,,,,,,,,,,,,2121_0,ABANDONED,SOBOL,,,4398,2445,747,52,116
2122,1753922001.000000000000000000000000000000,1753922039.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2857 n_samples 4721 n_permutations 15 update_interval 247 n_consecutive_deviations 8,0.000000000000000000000000000000,,i7166,24.000000000000000000000000000000,551.921875000000000000000000000000,551.521875000000022737367544323206,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.136374999999999912958514869388,5711072.000000000000000000000000000000,2122_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.059999999999999997779553950750,2857,4721,15,247,8
2123,,,,,,,,,,,,,,,2123_0,ABANDONED,SOBOL,,,2068,920,984,68,154
2124,,,,,,,,,,,,,,,2124_0,ABANDONED,SOBOL,,,2412,3106,109,46,55
2125,,,,,,,,,,,,,,,2125_0,ABANDONED,SOBOL,,,2513,1284,889,148,160
2126,,,,,,,,,,,,,,,2126_0,ABANDONED,SOBOL,,,4757,4009,372,94,217
2127,1753922040.000000000000000000000000000000,1753922065.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 165 n_samples 383 n_permutations 656 update_interval 226 n_consecutive_deviations 73,0.000000000000000000000000000000,,i7167,5.000000000000000000000000000000,537.667968750000000000000000000000,537.667968750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.445624999999999993338661852249,5711080.000000000000000000000000000000,2127_0,COMPLETED,SOBOL,5.000000000000000000000000000000,31.260000000000001563194018672220,165,383,656,226,73
2128,1753922049.000000000000000000000000000000,1753922086.000000000000000000000000000000,37.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 718 n_samples 4661 n_permutations 837 update_interval 192 n_consecutive_deviations 99,0.000000000000000000000000000000,,i7164,27.000000000000000000000000000000,551.988281250000000000000000000000,551.988281250000000000000000000000,-1.000000000000000000000000000000,0.309999999999999997779553950750,1.033374999999999932498440102790,5711085.000000000000000000000000000000,2128_0,COMPLETED,SOBOL,27.000000000000000000000000000000,27.600000000000001421085471520200,718,4661,837,192,99
2129,1753922083.000000000000000000000000000000,1753922120.000000000000000000000000000000,37.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3366 n_samples 3684 n_permutations 574 update_interval 177 n_consecutive_deviations 140,0.000000000000000000000000000000,,i7167,27.000000000000000000000000000000,538.000000000000000000000000000000,474.827343750000011368683772161603,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.486750000000000015987211554602,5711091.000000000000000000000000000000,2129_0,COMPLETED,SOBOL,27.000000000000000000000000000000,22.059999999999998721023075631820,3366,3684,574,177,140
2130,,,,,,,,,,,,,,,2130_0,ABANDONED,SOBOL,,,1712,1918,416,14,26
2131,1753922114.000000000000000000000000000000,1753922170.000000000000000000000000000000,56.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1683 n_samples 4334 n_permutations 814 update_interval 170 n_consecutive_deviations 149,0.000000000000000000000000000000,,i7173,41.000000000000000000000000000000,556.730468750000000000000000000000,552.730468750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.183249999999999912958514869388,5711097.000000000000000000000000000000,2131_0,COMPLETED,SOBOL,41.000000000000000000000000000000,24.579999999999998294697434175760,1683,4334,814,170,149
2132,1753922138.000000000000000000000000000000,1753922400.000000000000000000000000000000,262.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3395 n_samples 67 n_permutations 160 update_interval 23 n_consecutive_deviations 4,0.000000000000000000000000000000,,i7169,250.000000000000000000000000000000,583.640625000000000000000000000000,570.058304398148152358771767467260,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.624125000000000040856207306206,5711103.000000000000000000000000000000,2132_0,COMPLETED,SOBOL,250.000000000000000000000000000000,1.110000000000000097699626167014,3395,67,160,23,4
2133,1753922158.000000000000000000000000000000,1753922189.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4353 n_samples 2812 n_permutations 583 update_interval 216 n_consecutive_deviations 123,0.000000000000000000000000000000,,i7168,21.000000000000000000000000000000,557.140625000000000000000000000000,553.540624999999977262632455676794,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.542000000000000037303493627405,5711109.000000000000000000000000000000,2133_0,COMPLETED,SOBOL,21.000000000000000000000000000000,11.679999999999999715782905695960,4353,2812,583,216,123
2134,,,,,,,,,,,,,,,2134_0,ABANDONED,SOBOL,,,728,1589,424,100,228
2135,1753922201.000000000000000000000000000000,1753922232.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4728 n_samples 2242 n_permutations 895 update_interval 250 n_consecutive_deviations 80,0.000000000000000000000000000000,,i7183,20.000000000000000000000000000000,549.542968750000000000000000000000,549.542968750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.432875000000000009769962616701,5711116.000000000000000000000000000000,2135_0,COMPLETED,SOBOL,20.000000000000000000000000000000,12.039999999999999147348717087880,4728,2242,895,250,80
2136,1753922222.000000000000000000000000000000,1753922266.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2522 n_samples 4967 n_permutations 350 update_interval 55 n_consecutive_deviations 46,0.000000000000000000000000000000,,i7182,32.000000000000000000000000000000,555.562500000000000000000000000000,554.229166666666628771054092794657,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.303374999999999950262008496793,5711122.000000000000000000000000000000,2136_0,COMPLETED,SOBOL,32.000000000000000000000000000000,4.870000000000000106581410364015,2522,4967,350,55,46
2137,,,,,,,,,,,,,,,2137_0,ABANDONED,SOBOL,,,2402,644,632,141,183
2138,1753922247.000000000000000000000000000000,1753922298.000000000000000000000000000000,51.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2038 n_samples 2830 n_permutations 258 update_interval 225 n_consecutive_deviations 17,0.000000000000000000000000000000,,i7170,31.000000000000000000000000000000,553.425781250000000000000000000000,553.425781250000000000000000000000,-1.000000000000000000000000000000,0.349999999999999977795539507497,1.469875000000000042632564145606,5711130.000000000000000000000000000000,2138_0,COMPLETED,SOBOL,31.000000000000000000000000000000,3.669999999999999928945726423990,2038,2830,258,225,17
2139,,,,,,,,,,,,,,,2139_0,ABANDONED,SOBOL,,,2886,1531,725,93,131
2140,,,,,,,,,,,,,,,2140_0,ABANDONED,SOBOL,,,534,556,992,46,109
2141,,,,,,,,,,,,,,,2141_0,ABANDONED,SOBOL,,,1087,4400,549,17,66
2142,,,,,,,,,,,,,,,2142_0,ABANDONED,SOBOL,,,3993,1250,458,180,210
2143,,,,,,,,,,,,,,,2143_0,ABANDONED,SOBOL,,,3739,3506,784,125,165
2144,1753922281.000000000000000000000000000000,1753922331.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1339 n_samples 2145 n_permutations 190 update_interval 195 n_consecutive_deviations 59,0.000000000000000000000000000000,,i7184,35.000000000000000000000000000000,565.949218750000000000000000000000,557.282552083333371228945907205343,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.495249999999999968025576890795,5711136.000000000000000000000000000000,2144_0,COMPLETED,SOBOL,35.000000000000000000000000000000,67.010000000000005115907697472721,1339,2145,190,195,59
2145,,,,,,,,,,,,,,,2145_0,ABANDONED,SOBOL,,,1540,3600,717,61,223
2146,1753922298.000000000000000000000000000000,1753922336.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3540 n_samples 2012 n_permutations 312 update_interval 131 n_consecutive_deviations 110,0.000000000000000000000000000000,,i7186,25.000000000000000000000000000000,565.125000000000000000000000000000,555.924999999999954525264911353588,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.616374999999999895194946475385,5711142.000000000000000000000000000000,2146_0,COMPLETED,SOBOL,25.000000000000000000000000000000,48.549999999999997157829056959599,3540,2012,312,131,110
2147,1753922342.000000000000000000000000000000,1753922460.000000000000000000000000000000,118.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3871 n_samples 4579 n_permutations 953 update_interval 75 n_consecutive_deviations 14,0.000000000000000000000000000000,,i7182,106.000000000000000000000000000000,567.871093750000000000000000000000,559.409555288461547206679824739695,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.530499999999999971578290569596,5711150.000000000000000000000000000000,2147_0,COMPLETED,SOBOL,106.000000000000000000000000000000,1.189999999999999946709294817992,3871,4579,953,75,14
2148,1753922360.000000000000000000000000000000,1753922398.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 334 n_samples 3944 n_permutations 481 update_interval 210 n_consecutive_deviations 180,0.000000000000000000000000000000,,i7183,26.000000000000000000000000000000,552.062500000000000000000000000000,552.062500000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.334000000000000019095836023553,5711156.000000000000000000000000000000,2148_0,COMPLETED,SOBOL,26.000000000000000000000000000000,12.279999999999999360511537815910,334,3944,481,210,180
2149,1753924269.000000000000000000000000000000,1753924350.000000000000000000000000000000,81.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4590 n_samples 457 n_permutations 509 update_interval 109 n_consecutive_deviations 35,0.000000000000000000000000000000,,i7183,68.000000000000000000000000000000,582.820312500000000000000000000000,564.598090277777828305261209607124,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.610374999999999889865875957184,5711447.000000000000000000000000000000,2149_0,COMPLETED,SOBOL,68.000000000000000000000000000000,3.560000000000000053290705182008,4590,457,509,109,35
