trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
452,,,,,,,,,,,,,,,452_0,RUNNING,SOBOL,,,2428,3907,2372,0.081636852096766229780477885924,0.5
453,,,,,,,,,,,,,,,453_0,RUNNING,SOBOL,,,4526,697,4128,0.865273337345570325851440429688,0.01
454,,,,,,,,,,,,,,,454_0,RUNNING,SOBOL,,,3946,4595,2751,0.966933355454355436542357438157,0.01
455,,,,,,,,,,,,,,,455_0,RUNNING,SOBOL,,,1602,12,761,0.246052814934402702684579367087,0.001
456,,,,,,,,,,,,,,,456_0,RUNNING,SOBOL,,,910,2695,4395,0.742415754010900874604317323247,0.1
457,,,,,,,,,,,,,,,457_0,RUNNING,SOBOL,,,3544,1920,1461,0.465697850963100790089299607644,0.000001
458,,,,,,,,,,,,,,,458_0,RUNNING,SOBOL,,,3660,2571,3511,0.751323109626770069269241503207,0.9
459,,,,,,,,,,,,,,,459_0,FAILED,SOBOL,,,638,2036,499,0.037700833231210706397718013250,0.00001
460,,,,,,,,,,,,,,,460_0,FAILED,SOBOL,,,1802,4401,4367,0.537510518306866247328912322700,0.3
461,,,,,,,,,,,,,,,461_0,FAILED,SOBOL,,,3903,213,2299,0.252487585926428448335201437658,0.000000000001
462,,,,,,,,,,,,,,,462_0,FAILED,SOBOL,,,4561,3798,824,0.417984748603776101738560555532,0.6
463,,,,,,,,,,,,,,,463_0,FAILED,SOBOL,,,2236,818,2502,0.640038540454581417193935521937,0.01
464,,,,,,,,,,,,,,,464_0,FAILED,SOBOL,,,292,3138,1368,0.137914165548980227615771809724,0.8
465,,,,,,,,,,,,,,,465_0,FAILED,SOBOL,,,2912,1466,4615,0.913287320755422071805185169069,0.001
466,,,,,,,,,,,,,,,466_0,FAILED,SOBOL,,,2665,4869,1651,0.704617341067641955731915004435,0.8
467,,,,,,,,,,,,,,,467_0,FAILED,SOBOL,,,383,370,4976,0.489783683177083706272725294184,0.001
468,,,,,,,,,,,,,,,468_0,FAILED,SOBOL,,,2169,3039,1107,0.989560602931305766105651855469,0.5
469,,,,,,,,,,,,,,,469_0,FAILED,SOBOL,,,4785,2192,2863,0.205813593743368994370968039220,0.7
470,,,,,,,,,,,,,,,470_0,FAILED,SOBOL,,,4272,3607,4006,0.121810756420716648218416366944,0.00000001
471,,,,,,,,,,,,,,,471_0,FAILED,SOBOL,,,1276,1622,2015,0.842588625079020880903613033297,0.0000000001
472,,,,,,,,,,,,,,,472_0,FAILED,SOBOL,,,1209,4268,3150,0.340497015494853283446019531766,0.2
473,,,,,,,,,,,,,,,473_0,COMPLETED,SOBOL,10801.000000000000000000000000000000,0.179999999999999993338661852249,3245,973,216,0.617081552196294014223099111405,0.7
474,,,,,,,,,,,,,,,474_0,FAILED,SOBOL,,,3269,2790,3932,0.262676007797941590826695801297,0.1
475,,,,,,,,,,,,,,,475_0,FAILED,SOBOL,,,1186,1983,1942,0.539016921898350154229717645649,0.01
476,,,,,,,,,,,,,,,476_0,FAILED,SOBOL,,,1255,4610,3232,0.043747652295976879877059673163,0.001
477,,,,,,,,,,,,,,,477_0,COMPLETED,SOBOL,9997.000000000000000000000000000000,0.780000000000000026645352591004,4293,150,298,0.764768965099006936547709756269,0.00000000001
478,,,,,,,,,,,,,,,478_0,FAILED,SOBOL,,,4796,4048,1578,0.911748549651354545098058679287,0.0000001
479,,,,,,,,,,,,,,,479_0,FAILED,SOBOL,,,2158,715,4903,0.127758096318691977133497061914,0.6
480,,,,,,,,,,,,,,,480_0,FAILED,SOBOL,,,369,3398,1191,0.626560332341119630150672037416,0.4
481,,,,,,,,,,,,,,,481_0,FAILED,SOBOL,,,2678,1373,2947,0.411970297051593659087842524968,0.5
482,,,,,,,,,,,,,,,482_0,FAILED,SOBOL,,,2899,4767,907,0.215726482795551427473768058007,0.3
483,,,,,,,,,,,,,,,483_0,RUNNING,SOBOL,,,306,619,2585,0.991343498544767443014791297173,0.00001
484,,,,,,,,,,,,,,,484_0,RUNNING,SOBOL,,,2248,2947,1295,0.496041314907372021814069285028,0.7
485,,,,,,,,,,,,,,,485_0,RUNNING,SOBOL,,,4550,2450,4541,0.717851424671709592573165537033,0.01
486,,,,,,,,,,,,,,,486_0,RUNNING,SOBOL,,,3882,3553,3594,0.615331009224057146056452438643,0.1
487,,,,,,,,,,,,,,,487_0,RUNNING,SOBOL,,,1822,1842,582,0.330551758930087091759020268000,0.000000000001
488,,,,,,,,,,,,,,,488_0,RUNNING,SOBOL,,,661,4204,4294,0.829386908987536974890986130049,0.7
489,,,,,,,,,,,,,,,489_0,RUNNING,SOBOL,,,3637,1184,2226,0.115520772049203510056791799343,0.0000001
490,,,,,,,,,,,,,,,490_0,RUNNING,SOBOL,,,3518,4322,2668,0.664290576834231649705486688617,0.6
491,,,,,,,,,,,,,,,491_0,RUNNING,SOBOL,,,936,1073,678,0.387816534329205764297654468464,0.0000001
492,,,,,,,,,,,,,,,492_0,RUNNING,SOBOL,,,1630,3742,4468,0.889052416181191795807592370693,0.3
493,,,,,,,,,,,,,,,493_0,RUNNING,SOBOL,,,3917,1646,1534,0.167928193574771289497959969594,0.0001
494,,,,,,,,,,,,,,,494_0,RUNNING,SOBOL,,,4508,3060,333,0.003519852308556437308489917015,0.4
495,,,,,,,,,,,,,,,495_0,RUNNING,SOBOL,,,2447,2325,3658,0.787400019643828219528813860961,0.00000000001
496,,,,,,,,,,,,,,,496_0,RUNNING,SOBOL,,,33,4971,2445,0.286773261215537811352760400041,0.001
497,,,,,,,,,,,,,,,497_0,RUNNING,SOBOL,,,3015,427,4201,0.501222316022962299797427476733,0.000000000001
498,,,,,,,,,,,,,,,498_0,RUNNING,SOBOL,,,2641,3274,2182,0.867177586965262925389197334880,0.01
499,,,,,,,,,,,,,,,499_0,RUNNING,SOBOL,,,563,1489,3860,0.091427442811429504576636873026,0.9
500,,,,,,,,,,,,,,,500_0,COMPLETED,SOBOL,9812.000000000000000000000000000000,0.570000000000000062172489379009,1880,3854,69,0.592696268441155527106900535728,0.0000000001
501,,,,,,,,,,,,,,,501_0,RUNNING,SOBOL,,,4917,916,3316,0.370783248873427506708821965731,0.1
502,,,,,,,,,,,,,,,502_0,RUNNING,SOBOL,,,4179,4501,4810,0.455874907607212664917284428157,0.1
503,,,,,,,,,,,,,,,503_0,RUNNING,SOBOL,,,1525,271,1798,0.740543871903792005895184047404,0.00001
504,,,,,,,,,,,,,,,504_0,RUNNING,SOBOL,,,989,2591,3010,0.239884169697761523432077979123,0.0001
505,,,,,,,,,,,,,,,505_0,RUNNING,SOBOL,,,3309,2169,941,0.953609326153993630548200144403,0.00000001
506,,,,,,,,,,,,,,,506_0,RUNNING,SOBOL,,,3420,4563,1405,0.519233892444521227815812380868,0.1
507,,,,,,,,,,,,,,,507_0,RUNNING,SOBOL,,,1035,44,4645,0.304875999066978708995634406165,0.000000001
508,,,,,,,,,,,,,,,508_0,RUNNING,SOBOL,,,1415,2721,855,0.800294309427961758629521682451,0.8
509,,,,,,,,,,,,,,,509_0,RUNNING,SOBOL,,,4134,1893,2539,0.016992846151813865984703255663,0.000001
510,,,,,,,,,,,,,,,510_0,FAILED,SOBOL,,,4958,3290,4346,0.182017939848825333060133857543,0.00001
511,,,,,,,,,,,,,,,511_0,FAILED,SOBOL,,,1996,1326,2271,0.903294415427371877314044468221,0.00000000001
512,,,,,,,,,,,,,,,512_0,FAILED,SOBOL,,,522,3959,3484,0.404586790990084432806384029391,0.5
513,,,,,,,,,,,,,,,513_0,FAILED,SOBOL,,,2525,646,478,0.681700629096478216695231822086,0.9
514,,,,,,,,,,,,,,,514_0,FAILED,SOBOL,,,3052,2877,3142,0.940098782129585752720402069826,0.3
515,,,,,,,,,,,,,,,515_0,FAILED,SOBOL,,,152,2363,214,0.227013183332979678885621410700,0.4
516,,,,,,,,,,,,,,,516_0,FAILED,SOBOL,,,2409,4719,4004,0.722402364419773235226784890983,0.001
517,,,,,,,,,,,,,,,517_0,FAILED,SOBOL,,,4389,513,2008,0.437885891037061825148413163333,0.6
518,,,,,,,,,,,,,,,518_0,FAILED,SOBOL,,,4041,4115,1119,0.353410984734073285729039071157,0.00001
519,,,,,,,,,,,,,,,519_0,FAILED,SOBOL,,,1663,1114,2881,0.575902470419183409866548117861,0.0001
520,,,,,,,,,,,,,,,520_0,FAILED,SOBOL,,,812,3448,1669,0.077223975256085403140460243776,0.00000000001
521,,,,,,,,,,,,,,,521_0,FAILED,SOBOL,,,3486,1794,4987,0.853065518781542797555061952153,0.7
522,,,,,,,,,,,,,,,522_0,FAILED,SOBOL,,,3677,3634,121,0.429159926032647465188318847140,0.000000000001
523,,,,,,,,,,,,,,,523_0,FAILED,SOBOL,,,776,1595,3361,0.643414909606799478858363272593,0.0000001
524,,,,,,,,,,,,,,,524_0,RUNNING,SOBOL,,,1781,4236,2071,0.142266025204211471466564375987,0.6
525,,,,,,,,,,,,,,,525_0,RUNNING,SOBOL,,,3767,1005,3755,0.925434360075741979656527291809,0.00000000001
526,,,,,,,,,,,,,,,526_0,RUNNING,SOBOL,,,4661,4920,3120,0.778096903707832132646160516742,0.7
527,,,,,,,,,,,,,,,527_0,RUNNING,SOBOL,,,2293,319,1046,0.056679447647184133529663085938,0.0000000001
528,,,,,,,,,,,,,,,528_0,RUNNING,SOBOL,,,195,2993,4758,0.557462860969826556889472612966,0.5
529,,,,,,,,,,,,,,,529_0,RUNNING,SOBOL,,,2853,2239,1752,0.280238736866042004169941037617,0.01
530,,,,,,,,,,,,,,,530_0,RUNNING,SOBOL,,,2802,3766,4397,0.101857551218941813631069237545,0.00000000001
531,,,,,,,,,,,,,,,531_0,RUNNING,SOBOL,,,402,850,1469,0.814840240212157396193504155235,0.0000000001
532,,,,,,,,,,,,,,,532_0,RUNNING,SOBOL,,,2034,3165,2759,0.313720455341041093433318565076,0.9
533,,,,,,,,,,,,,,,533_0,RUNNING,SOBOL,,,4764,1439,763,0.598103800319135237018031148182,0.00000001
534,,,,,,,,,,,,,,,534_0,RUNNING,SOBOL,,,4330,2524,2354,0.700266343951225334052423932008,0.000001
535,,,,,,,,,,,,,,,535_0,RUNNING,SOBOL,,,1374,2082,4116,0.477633877784013727296752449547,0.8
536,,,,,,,,,,,,,,,536_0,RUNNING,SOBOL,,,1148,4452,404,0.978388191575184418269373054500,0.001
537,,,,,,,,,,,,,,,537_0,RUNNING,SOBOL,,,3150,162,3722,0.202436362052336338290814410357,0.000000001
538,,,,,,,,,,,,,,,538_0,RUNNING,SOBOL,,,3189,3934,621,0.819820053219795230603494928801,0.2
539,,,,,,,,,,,,,,,539_0,RUNNING,SOBOL,,,1109,680,3554,0.106562898427248003985212676525,0.7
540,,,,,,,,,,,,,,,540_0,RUNNING,SOBOL,,,1335,3354,2264,0.608687280768528626850866203313,0.000000000001
541,,,,,,,,,,,,,,,541_0,RUNNING,SOBOL,,,4369,1253,4255,0.324517488503828666068784514209,0.001
542,,,,,,,,,,,,,,,542_0,RUNNING,SOBOL,,,4725,2667,2625,0.470887704255059380553660730584,0.00000000001
543,,,,,,,,,,,,,,,543_0,RUNNING,SOBOL,,,2073,1937,868,0.693307093592360645928351914336,0.4
544,,,,,,,,,,,,,,,544_0,RUNNING,SOBOL,,,441,4578,4580,0.193497415952384482773496188202,0.8
545,,,,,,,,,,,,,,,545_0,RUNNING,SOBOL,,,2764,39,1256,0.969723235391080407019614995079,0.00000001
546,,,,,,,,,,,,,,,546_0,RUNNING,SOBOL,,,2814,3511,4863,0.648181545402854664139624674135,0.8
547,,,,,,,,,,,,,,,547_0,RUNNING,SOBOL,,,234,1721,1618,0.434200313802808546270739498141,0.4
548,,,,,,,,,,,,,,,548_0,RUNNING,SOBOL,,,2332,4091,2908,0.936291930822655604771398429875,0.5
549,,,,,,,,,,,,,,,549_0,RUNNING,SOBOL,,,4622,1148,1229,0.152910757062956703666856128621,0.000000000001
550,,,,,,,,,,,,,,,550_0,RUNNING,SOBOL,,,3806,4734,1903,0.049780972814187411656927650938,0.6
551,,,,,,,,,,,,,,,551_0,RUNNING,SOBOL,,,1742,508,3972,0.771411743646487568781822119490,0.000001
552,,,,,,,,,,,,,,,552_0,RUNNING,SOBOL,,,738,2823,260,0.271634831327944969991960988409,0.00001
553,,,,,,,,,,,,,,,553_0,RUNNING,SOBOL,,,3717,2406,3271,0.548584727574139785488682719006,0.0000001
554,,,,,,,,,,,,,,,554_0,RUNNING,SOBOL,,,3447,3027,1837,0.231779568174853928264056435182,0.5
555,,,,,,,,,,,,,,,555_0,RUNNING,SOBOL,,,851,2214,4770,0.945139394829049739321646939061,0.000000000001
556,,,,,,,,,,,,,,,556_0,RUNNING,SOBOL,,,1702,4847,980,0.448743712738156330654959447202,0.00001
557,,,,,,,,,,,,,,,557_0,RUNNING,SOBOL,,,4002,383,2971,0.733046871349215534152676809754,0.7
558,,,,,,,,,,,,,,,558_0,FAILED,SOBOL,,,4428,4280,3899,0.569004246540367630835532963829,0.00000001
559,,,,,,,,,,,,,,,559_0,FAILED,SOBOL,,,2370,952,2142,0.346725599743425871857027686929,0.6
560,,,,,,,,,,,,,,,560_0,FAILED,SOBOL,,,113,3629,3354,0.844461362289264827474255525885,0.000000000001
561,,,,,,,,,,,,,,,561_0,COMPLETED,SOBOL,2034.000000000000000000000000000000,0.440000000000000002220446049250,3091,1610,31,0.068346066789701578891857991493,0.001
562,,,,,,,,,,,,,,,562_0,FAILED,SOBOL,,,2564,4379,3618,0.309855590863153340652758060969,0.00000001
563,,,,,,,,,,,,,,,563_0,COMPLETED,SOBOL,8653.000000000000000000000000000000,0.230000000000000009992007221626,484,225,373,0.523939494324848098472102719825,0.00000000001
564,,,,,,,,,,,,,,,564_0,FAILED,SOBOL,,,1957,2559,4163,0.027576547812670468978746285416,0.01
565,,,,,,,,,,,,,,,565_0,FAILED,SOBOL,,,4997,2058,2484,0.811091087918728637085052923794,0.4
566,,,,,,,,,,,,,,,566_0,FAILED,SOBOL,,,4094,3160,638,0.896548463109880677812668636761,0.3
567,,,,,,,,,,,,,,,567_0,FAILED,SOBOL,,,1453,1454,2708,0.175058434817940006267278363339,0.1
568,,,,,,,,,,,,,,,568_0,FAILED,SOBOL,,,1074,3810,1496,0.672761461785063130669470865541,0.000000001
569,,,,,,,,,,,,,,,569_0,FAILED,SOBOL,,,3380,796,4506,0.395922089478001004714258215245,0.0000001
570,,,,,,,,,,,,,,,570_0,RUNNING,SOBOL,,,3348,3403,2841,0.086661063546314837102713113381,0.4
571,,,,,,,,,,,,,,,571_0,RUNNING,SOBOL,,,950,1358,1159,0.862136979842558548448039346113,0.1
572,,,,,,,,,,,,,,,572_0,RUNNING,SOBOL,,,1486,4004,4949,0.359925421595573447053340032653,0.6
573,,,,,,,,,,,,,,,573_0,RUNNING,SOBOL,,,4218,769,1707,0.582051755934953729543224199006,0.0000000001
574,,,,,,,,,,,,,,,574_0,RUNNING,SOBOL,,,4878,4684,174,0.747442090205848175266112320969,0.7
575,,,,,,,,,,,,,,,575_0,RUNNING,SOBOL,,,1920,87,3181,0.462560287021100524640360163176,0.000000000001
576,,,,,,,,,,,,,,,576_0,RUNNING,SOBOL,,,603,2756,1969,0.962213488223031210289093451138,0.01
577,,,,,,,,,,,,,,,577_0,RUNNING,SOBOL,,,2602,2007,4043,0.248762083740904915707403688430,0.2
578,,,,,,,,,,,,,,,578_0,RUNNING,SOBOL,,,2975,4160,2311,0.382836940674111225746401032666,0.000001
579,,,,,,,,,,,,,,,579_0,RUNNING,SOBOL,,,72,1238,4306,0.659584973094984872155066568666,0.9
580,,,,,,,,,,,,,,,580_0,RUNNING,SOBOL,,,2485,3558,516,0.157344493772834548295236345439,0.3
581,,,,,,,,,,,,,,,581_0,RUNNING,SOBOL,,,4468,1828,3445,0.878255639549344824246190910344,0.5
582,,,,,,,,,,,,,,,582_0,RUNNING,SOBOL,,,3957,2913,4685,0.794145973820239325924319473415,0.4
583,,,,,,,,,,,,,,,583_0,RUNNING,SOBOL,,,1592,2475,1365,0.010479359198361636734686541672,0.1
584,,,,,,,,,,,,,,,584_0,RUNNING,SOBOL,,,897,4840,2577,0.510161481475457589951361114800,0.6
585,,,,,,,,,,,,,,,585_0,RUNNING,SOBOL,,,3557,555,817,0.295437960868701332550756433193,0.0000001
586,,,,,,,,,,,,,,,586_0,RUNNING,SOBOL,,,3598,4956,4077,0.986363679960370109967016105657,0.00000001
587,,,,,,,,,,,,,,,587_0,RUNNING,SOBOL,,,701,431,2394,0.211021130010485641337325546374,0.1
588,,,,,,,,,,,,,,,588_0,RUNNING,SOBOL,,,1861,3114,3684,0.707267949799075701378114899853,0.0000000001
589,,,,,,,,,,,,,,,589_0,RUNNING,SOBOL,,,3843,2281,443,0.485244287321344003327538985104,0.8
590,,,,,,,,,,,,,,,590_0,RUNNING,SOBOL,,,4589,3679,1429,0.337297938035801048162198867431,0.9
591,,,,,,,,,,,,,,,591_0,RUNNING,SOBOL,,,2208,1719,4436,0.622290265159681443840611336782,0.000000001
592,,,,,,,,,,,,,,,592_0,RUNNING,SOBOL,,,266,4346,724,0.124459712572395797547386564474,0.000000000001
593,,,,,,,,,,,,,,,593_0,FAILED,SOBOL,,,2938,1039,2798,0.838051859594881487502959771518,0.000001
594,,,,,,,,,,,,,,,594_0,RUNNING,SOBOL,,,2718,2645,1086,0.534250287961214764820283562585,0.9
595,,,,,,,,,,,,,,,595_0,FAILED,SOBOL,,,330,2125,3081,0.257635621886700416638404931291,0.000000001
596,,,,,,,,,,,,,,,596_0,FAILED,SOBOL,,,2119,4487,1791,0.753911392493173515561011299724,0.0000001
597,,,,,,,,,,,,,,,597_0,FAILED,SOBOL,,,4836,276,4720,0.033102918578311803232683274700,0.6
598,,,,,,,,,,,,,,,598_0,FAILED,SOBOL,,,4254,3879,3401,0.134656569292768840684360043269,0.00000001
599,,,,,,,,,,,,,,,599_0,COMPLETED,SOBOL,6053.000000000000000000000000000000,0.400000000000000022204460492503,1294,882,81,0.918433707853779202068267295545,0.8
600,,,,,,,,,,,,,,,600_0,RUNNING,SOBOL,,,1224,3210,3793,0.420574204448610544648801123913,0.4
601,,,,,,,,,,,,,,,601_0,RUNNING,SOBOL,,,3229,1562,2033,0.635438467595726197423289249855,0.00001
602,,,,,,,,,,,,,,,602_0,RUNNING,SOBOL,,,3224,3874,4246,0.551814592463895636775816910813,0.7
603,,,,,,,,,,,,,,,603_0,RUNNING,SOBOL,,,1231,898,2254,0.267421789301559353901893700822,0.8
604,,,,,,,,,,,,,,,604_0,RUNNING,SOBOL,,,1298,3214,3545,0.767561296951025706647442348185,0.5
605,,,,,,,,,,,,,,,605_0,RUNNING,SOBOL,,,4250,1546,612,0.054599368374794725322640687182,0.01
606,,,,,,,,,,,,,,,606_0,RUNNING,SOBOL,,,4841,2651,1266,0.156137560311704864934867487136,0.001
607,,,,,,,,,,,,,,,607_0,RUNNING,SOBOL,,,2112,2112,4589,0.932099085960537143691340133955,0.0000000001
608,,,,,,,,,,,,,,,608_0,RUNNING,SOBOL,,,327,4481,877,0.430375830641016365873952054244,0.5
609,,,,,,,,,,,,,,,609_0,RUNNING,SOBOL,,,2721,289,2634,0.652987298449501429864483270649,0.0001
610,,,,,,,,,,,,,,,610_0,RUNNING,SOBOL,,,2934,3682,1219,0.972709481397643682676346088556,0.00001
611,,,,,,,,,,,,,,,611_0,RUNNING,SOBOL,,,270,1703,2898,0.189528000244870792334594966633,0.2
612,,,,,,,,,,,,,,,612_0,RUNNING,SOBOL,,,2215,4343,1608,0.689700325265526825724293757958,0.001
613,,,,,,,,,,,,,,,613_0,RUNNING,SOBOL,,,4583,1055,4853,0.475462414011359191245986721697,0.0000000001
614,,,,,,,,,,,,,,,614_0,RUNNING,SOBOL,,,3847,4950,3281,0.327500605948269352118984443223,0.0000001
615,,,,,,,,,,,,,,,615_0,COMPLETED,SOBOL,10272.000000000000000000000000000000,0.400000000000000022204460492503,1857,445,270,0.604738114275038207701129522320,0.7
616,,,,,,,,,,,,,,,616_0,RUNNING,SOBOL,,,694,3120,3982,0.102982041584327818628530337719,0.000000000001
617,,,,,,,,,,,,,,,617_0,RUNNING,SOBOL,,,3603,2267,1913,0.824382187383249420697950426984,0.000001
618,,,,,,,,,,,,,,,618_0,RUNNING,SOBOL,,,3561,2926,2981,0.392573134746402485628635758985,0.0001
619,,,,,,,,,,,,,,,619_0,RUNNING,SOBOL,,,893,2469,990,0.677076461847871513555219280533,0.00000000001
620,,,,,,,,,,,,,,,620_0,RUNNING,SOBOL,,,1585,4827,4780,0.178761476604267943724124734217,0.6
621,,,,,,,,,,,,,,,621_0,FAILED,SOBOL,,,3962,561,1847,0.891864147720858424506218398164,0.00000001
622,,,,,,,,,,,,,,,622_0,COMPLETED,SOBOL,5977.000000000000000000000000000000,0.260000000000000008881784197001,4465,4144,21,0.807739484226331128091658229096,0.00001
623,,,,,,,,,,,,,,,623_0,FAILED,SOBOL,,,2489,1242,3344,0.031911324923858043478563928375,0.00000001
624,,,,,,,,,,,,,,,624_0,FAILED,SOBOL,,,78,3574,2132,0.527667967993766029444202558807,0.7
625,,,,,,,,,,,,,,,625_0,FAILED,SOBOL,,,2970,1824,3889,0.305159172046929605404130825264,0.1
626,,,,,,,,,,,,,,,626_0,FAILED,SOBOL,,,2607,4670,2493,0.065240730941295621558850825750,0.8
627,,,,,,,,,,,,,,,627_0,FAILED,SOBOL,,,596,93,4172,0.848532736033201229197686643602,0.000000001
628,,,,,,,,,,,,,,,628_0,FAILED,SOBOL,,,1916,2769,382,0.350184963161125795139128058509,0.3
629,,,,,,,,,,,,,,,629_0,FAILED,SOBOL,,,4882,2001,3627,0.564563616955652824991318539105,0.7
630,,,,,,,,,,,,,,,630_0,FAILED,SOBOL,,,4212,3418,4497,0.729938953461125472621517928928,0.5
631,,,,,,,,,,,,,,,631_0,FAILED,SOBOL,,,1492,1355,1486,0.452834811480715859755008523280,0.9
632,,,,,,,,,,,,,,,632_0,FAILED,SOBOL,,,954,3988,2698,0.948624242179095689131429480767,0.4
633,,,,,,,,,,,,,,,633_0,FAILED,SOBOL,,,3344,772,628,0.227326768241822713134681066549,0.000001
634,,,,,,,,,,,,,,,634_0,FAILED,SOBOL,,,3387,3146,1717,0.292318709146231425766160327839,0.000000001
635,,,,,,,,,,,,,,,635_0,FAILED,SOBOL,,,1068,1460,4959,0.514248682063072948267290485092,0.00000000001
636,,,,,,,,,,,,,,,636_0,FAILED,SOBOL,,,1450,3824,1169,0.013952638490125537223951468491,0.001
637,,,,,,,,,,,,,,,637_0,FAILED,SOBOL,,,4098,790,2851,0.789689517391845563487606796116,0.9
638,,,,,,,,,,,,,,,638_0,FAILED,SOBOL,,,4991,4395,4032,0.875161875477060702266385305848,0.00000001
639,,,,,,,,,,,,,,,639_0,FAILED,SOBOL,,,1963,222,1959,0.161419527729973200091961871294,0.6
640,,,,,,,,,,,,,,,640_0,FAILED,SOBOL,,,487,2543,3171,0.663055666629224993435798296559,0.01
641,,,,,,,,,,,,,,,641_0,COMPLETED,SOBOL,11373.000000000000000000000000000000,0.130000000000000004440892098501,2561,2061,164,0.378400205526500943431500445513,0.5
642,,,,,,,,,,,,,,,642_0,FAILED,SOBOL,,,3095,4293,3455,0.245399205699563027760490285800,0.7
643,,,,,,,,,,,,,,,643_0,FAILED,SOBOL,,,110,946,526,0.966544307693839033213123457244,0.4
644,,,,,,,,,,,,,,,644_0,FAILED,SOBOL,,,2364,3616,4316,0.466277252117171858714073096053,0.000001
645,,,,,,,,,,,,,,,645_0,FAILED,SOBOL,,,4434,1616,2321,0.742741955408826481921380491258,0.1
646,,,,,,,,,,,,,,,646_0,FAILED,SOBOL,,,3999,3011,807,0.578714313494041565633096979582,0.001
647,,,,,,,,,,,,,,,647_0,FAILED,SOBOL,,,1705,2218,2568,0.364244141357019546312301372382,0.5
648,,,,,,,,,,,,,,,648_0,FAILED,SOBOL,,,857,4863,1356,0.865851292259991134336871709820,0.0001
649,,,,,,,,,,,,,,,649_0,FAILED,SOBOL,,,3441,378,4676,0.081980702079832559747707421138,0.9
650,,,,,,,,,,,,,,,650_0,FAILED,SOBOL,,,3713,4737,433,0.638410314409062262797078801668,0.6
651,,,,,,,,,,,,,,,651_0,FAILED,SOBOL,,,741,492,3675,0.416621084032580246692134551267,0.00001
652,,,,,,,,,,,,,,,652_0,FAILED,SOBOL,,,1748,2820,2384,0.914841338720172592147150680830,0.000000001
653,,,,,,,,,,,,,,,653_0,FAILED,SOBOL,,,3799,2422,4067,0.139214983757585286650027001087,0.7
654,,,,,,,,,,,,,,,654_0,FAILED,SOBOL,,,4626,3505,2807,0.036100673157721759054528121169,0.8
655,,,,,,,,,,,,,,,655_0,FAILED,SOBOL,,,2329,1734,734,0.749945692766457838729365903419,0.01
656,,,,,,,,,,,,,,,656_0,FAILED,SOBOL,,,228,4097,4446,0.254040127908810975387865482844,0.2
657,,,,,,,,,,,,,,,657_0,FAILED,SOBOL,,,2820,1135,1439,0.538828955357894323618950238597,0.00000000001
658,,,,,,,,,,,,,,,658_0,FAILED,SOBOL,,,2757,2664,4710,0.841267332727089534039066620608,0.001
659,,,,,,,,,,,,,,,659_0,FAILED,SOBOL,,,447,1953,1781,0.120262973273172979471468124757,0.0000001
660,,,,,,,,,,,,,,,660_0,FAILED,SOBOL,,,2077,4582,3071,0.618454210221767386457258908194,0.000000000001
661,,,,,,,,,,,,,,,661_0,FAILED,SOBOL,,,4721,23,1076,0.342100030869245508302611824547,0.4
662,,,,,,,,,,,,,,,662_0,FAILED,SOBOL,,,4375,3940,2043,0.488485720269381973324129830871,0.6
663,,,,,,,,,,,,,,,663_0,FAILED,SOBOL,,,1329,667,3803,0.703058564268052577084233689675,0.5
664,,,,,,,,,,,,,,,664_0,COMPLETED,SOBOL,8777.000000000000000000000000000000,0.350000000000000033306690738755,1106,3348,91,0.207182017149403679967534230855,0.7
665,,,,,,,,,,,,,,,665_0,FAILED,SOBOL,,,3192,1266,3411,0.991185973675921538905697616428,0.01
666,,,,,,,,,,,,,,,666_0,FAILED,SOBOL,,,3153,2538,309,0.111567560546100133511693286437,0.00000000001
667,,,,,,,,,,,,,,,667_0,FAILED,SOBOL,,,1144,2076,3243,0.832358843170106443842826138280,0.8
668,,,,,,,,,,,,,,,668_0,FAILED,SOBOL,,,1368,4439,1952,0.335110323967412138124188913935,0.6
669,,,,,,,,,,,,,,,669_0,FAILED,SOBOL,,,4336,168,3942,0.611738493235781777279669313430,0.4
670,,,,,,,,,,,,,,,670_0,FAILED,SOBOL,,,4761,3751,2937,0.713886053973808887285201763007,0.000001
671,,,,,,,,,,,,,,,671_0,FAILED,SOBOL,,,2038,853,1181,0.499038744175806625591462761804,0.001
672,,,,,,,,,,,,,,,672_0,FAILED,SOBOL,,,408,3181,4893,0.995921777427196452947555371793,0.2
673,,,,,,,,,,,,,,,673_0,FAILED,SOBOL,,,2796,1436,1568,0.212131373614072804567598495851,0.00000001
674,,,,,,,,,,,,,,,674_0,FAILED,SOBOL,,,2859,4907,4551,0.407773407179862268367998012764,0.000000000001
675,,,,,,,,,,,,,,,675_0,FAILED,SOBOL,,,189,325,1304,0.629775952327996546564747859520,0.3
676,,,,,,,,,,,,,,,676_0,FAILED,SOBOL,,,2289,3006,2595,0.132560280239209543617917574920,0.1
677,,,,,,,,,,,,,,,677_0,FAILED,SOBOL,,,4664,2233,917,0.907912407344207195158958256798,0.7
