trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,feature_id,batch_size,divergence,statistic,significance,subsets,detect_batch
261,,,,,,,,,,,,,,,261_0,COMPLETED,SOBOL,56.000000000000000000000000000000,7.110000000000000319744231092045,2637,12,1361,str\(\'KL\'\),str\(\'tstat\'\),0.913921380659565296689095248439,97,2
262,,,,,,,,,,,,,,,262_0,COMPLETED,SOBOL,21.000000000000000000000000000000,2.520000000000000017763568394003,4640,10,3209,str\(\'H\'\),str\(\'tstat\'\),0.693285755051299967810507496324,75,3
263,,,,,,,,,,,,,,,263_0,COMPLETED,SOBOL,37.000000000000000000000000000000,7.919999999999999928945726423990,553,18,799,str\(\'KL\'\),str\(\'stdev\'\),0.497982807986438291703024106027,5,3
264,,,,,,,,,,,,,,,264_0,COMPLETED,SOBOL,37.000000000000000000000000000000,18.559999999999998721023075631820,63,1,3632,str\(\'KL\'\),str\(\'stdev\'\),0.221206305278465159558365371595,57,3
265,,,,,,,,,,,,,,,265_0,COMPLETED,SOBOL,43.000000000000000000000000000000,18.710000000000000852651282912120,4746,15,1041,str\(\'H\'\),str\(\'tstat\'\),0.962259553186595395501967686869,24,2
266,,,,,,,,,,,,,,,266_0,COMPLETED,SOBOL,37.000000000000000000000000000000,0.969999999999999973354647408996,2999,5,4153,str\(\'KL\'\),str\(\'tstat\'\),0.676081171989440954384065207705,46,3
267,,,,,,,,,,,,,,,267_0,COMPLETED,SOBOL,44.000000000000000000000000000000,148.509999999999990905052982270718,2037,19,1720,str\(\'H\'\),str\(\'stdev\'\),0.389957544347271312101810281092,79,1
268,,,,,,,,,,,,,,,268_0,COMPLETED,SOBOL,39.000000000000000000000000000000,25.500000000000000000000000000000,1341,8,160,str\(\'H\'\),str\(\'tstat\'\),0.525167505148798174907653901755,9,3
269,,,,,,,,,,,,,,,269_0,COMPLETED,SOBOL,42.000000000000000000000000000000,7.620000000000000106581410364015,3544,16,2590,str\(\'KL\'\),str\(\'stdev\'\),0.284057934189215322007271424809,66,2
270,,,,,,,,,,,,,,,270_0,COMPLETED,SOBOL,48.000000000000000000000000000000,10.609999999999999431565811391920,4339,4,1981,str\(\'H\'\),str\(\'stdev\'\),0.075591563852503901310697642657,94,2
271,,,,,,,,,,,,,,,271_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,935,12,4566,str\(\'KL\'\),str\(\'tstat\'\),0.865680083882063633460290930088,37,1
272,,,,,,,,,,,,,,,272_0,COMPLETED,SOBOL,59.000000000000000000000000000000,10.070000000000000284217094304040,711,5,1183,str\(\'H\'\),str\(\'stdev\'\),0.983865811238065379740191929159,99,2
273,,,,,,,,,,,,,,,273_0,COMPLETED,SOBOL,30.000000000000000000000000000000,0.000000000000000000000000000000,4174,13,3442,str\(\'KL\'\),str\(\'tstat\'\),0.199594489056617030442453142314,29,1
274,,,,,,,,,,,,,,,274_0,COMPLETED,SOBOL,68.000000000000000000000000000000,16.760000000000001563194018672220,3728,9,1599,str\(\'H\'\),str\(\'tstat\'\),0.411443431761115807621109752290,1,1
275,,,,,,,,,,,,,,,275_0,COMPLETED,SOBOL,37.000000000000000000000000000000,1.750000000000000000000000000000,1545,17,4326,str\(\'KL\'\),str\(\'stdev\'\),0.654593592958524816971532800380,71,2
276,,,,,,,,,,,,,,,276_0,COMPLETED,SOBOL,22.000000000000000000000000000000,2.149999999999999911182158029987,1954,6,2761,str\(\'KL\'\),str\(\'tstat\'\),0.258645173378288739662878015224,38,2
277,,,,,,,,,,,,,,,277_0,COMPLETED,SOBOL,45.000000000000000000000000000000,14.560000000000000497379915032070,2856,20,39,str\(\'H\'\),str\(\'stdev\'\),0.550586002586409439807368926267,83,3
278,,,,,,,,,,,,,,,278_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.000000000000000000000000000000,4869,2,4377,str\(\'KL\'\),str\(\'stdev\'\),0.840143149083480200722817698988,61,1
279,,,,,,,,,,,,,,,279_0,COMPLETED,SOBOL,39.000000000000000000000000000000,4.370000000000000106581410364015,168,16,2124,str\(\'H\'\),str\(\'tstat\'\),0.101130487695336349074359816314,16,2
280,,,,,,,,,,,,,,,280_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.000000000000000000000000000000,468,9,4956,str\(\'H\'\),str\(\'tstat\'\),0.370020532196387641477031138493,68,1
281,,,,,,,,,,,,,,,281_0,COMPLETED,SOBOL,41.000000000000000000000000000000,4.790000000000000035527136788005,4497,18,2209,str\(\'KL\'\),str\(\'stdev\'\),0.563465628281235697549789165350,10,3
282,,,,,,,,,,,,,,,282_0,COMPLETED,SOBOL,37.000000000000000000000000000000,3.229999999999999982236431605997,2760,3,2832,str\(\'H\'\),str\(\'stdev\'\),0.796251518435776239890344641026,32,3
283,,,,,,,,,,,,,,,283_0,COMPLETED,SOBOL,33.000000000000000000000000000000,8.300000000000000710542735760100,2432,11,555,str\(\'KL\'\),str\(\'tstat\'\),0.020751667616888881673364863900,89,3
284,,,,,,,,,,,,,,,284_0,COMPLETED,SOBOL,40.000000000000000000000000000000,6.299999999999999822364316059975,1571,0,1494,str\(\'KL\'\),str\(\'stdev\'\),0.876692882802337369874123851332,19,2
285,,,,,,,,,,,,,,,285_0,COMPLETED,SOBOL,44.000000000000000000000000000000,1.000000000000000000000000000000,3158,14,3767,str\(\'H\'\),str\(\'tstat\'\),0.181537630276754485825208007554,52,3
286,,,,,,,,,,,,,,,286_0,COMPLETED,SOBOL,56.000000000000000000000000000000,10.169999999999999928945726423990,3962,7,650,str\(\'KL\'\),str\(\'tstat\'\),0.460878487834706918047089629908,80,1
287,,,,,,,,,,,,,,,287_0,COMPLETED,SOBOL,42.000000000000000000000000000000,4.950000000000000177635683940025,1155,20,3391,str\(\'H\'\),str\(\'stdev\'\),0.730403314430266625834065052914,48,1
288,,,,,,,,,,,,,,,288_0,COMPLETED,SOBOL,41.000000000000000000000000000000,2.910000000000000142108547152020,1195,0,4119,str\(\'H\'\),str\(\'stdev\'\),0.217062986688688397407531738281,84,2
289,,,,,,,,,,,,,,,289_0,COMPLETED,SOBOL,34.000000000000000000000000000000,148.509999999999990905052982270718,4003,14,1842,str\(\'KL\'\),str\(\'tstat\'\),0.973709761526435624290343184839,40,1
290,,,,,,,,,,,,,,,290_0,COMPLETED,SOBOL,29.000000000000000000000000000000,0.000000000000000000000000000000,3274,8,3744,str\(\'H\'\),str\(\'tstat\'\),0.633442708928138031865273660515,18,1
291,,,,,,,,,,,,,,,291_0,FAILED,SOBOL,,,1687,21,997,str\(\'KL\'\),str\(\'stdev\'\),0.425287578472867633383458496610,62,2
292,,,,,,,,,,,,,,,292_0,COMPLETED,SOBOL,24.000000000000000000000000000000,3.049999999999999822364316059975,2397,10,1937,str\(\'KL\'\),str\(\'tstat\'\),0.536619553819298711339058627345,31,2
293,,,,,,,,,,,,,,,293_0,COMPLETED,SOBOL,43.000000000000000000000000000000,0.000000000000000000000000000000,2724,18,4679,str\(\'H\'\),str\(\'stdev\'\),0.279916455930098895255042634744,100,1
294,,,,,,,,,,,,,,,294_0,COMPLETED,SOBOL,71.000000000000000000000000000000,33.159999999999996589394868351519,4376,3,282,str\(\'KL\'\),str\(\'stdev\'\),0.110919631240889424161899512455,72,1
295,,,,,,,,,,,,,,,295_0,COMPLETED,SOBOL,41.000000000000000000000000000000,6.849999999999999644728632119950,348,11,2555,str\(\'H\'\),str\(\'tstat\'\),0.823039654083549954144416460622,3,2
296,,,,,,,,,,,,,,,296_0,COMPLETED,SOBOL,25.000000000000000000000000000000,11.060000000000000497379915032070,288,6,387,str\(\'H\'\),str\(\'tstat\'\),0.585201350806280995442421044572,53,2
297,,,,,,,,,,,,,,,297_0,COMPLETED,SOBOL,34.000000000000000000000000000000,0.989999999999999991118215802999,4991,19,3114,str\(\'KL\'\),str\(\'stdev\'\),0.356579436488449585951343578927,22,3
298,,,,,,,,,,,,,,,298_0,COMPLETED,SOBOL,40.000000000000000000000000000000,12.380000000000000781597009336110,2892,1,2472,str\(\'H\'\),str\(\'stdev\'\),0.003138047829270363027476253848,50,2
299,,,,,,,,,,,,,,,299_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.000000000000000000000000000000,1988,15,4731,str\(\'KL\'\),str\(\'tstat\'\),0.805591450279578569215743755194,81,1
300,,,,,,,,,,,,,,,300_0,COMPLETED,SOBOL,33.000000000000000000000000000000,3.810000000000000053290705182008,1430,4,3165,str\(\'KL\'\),str\(\'stdev\'\),0.171830792266875503893075460837,12,2
301,,,,,,,,,,,,,,,301_0,COMPLETED,SOBOL,39.000000000000000000000000000000,21.800000000000000710542735760100,3611,12,912,str\(\'H\'\),str\(\'tstat\'\),0.894671505222097040999074124557,69,3
302,,,,,,,,,,,,,,,302_0,COMPLETED,SOBOL,34.000000000000000000000000000000,1.310000000000000053290705182008,4133,8,4049,str\(\'KL\'\),str\(\'tstat\'\),0.743722108082845778653791057877,91,3
303,,,,,,,,,,,,,,,303_0,COMPLETED,SOBOL,42.000000000000000000000000000000,6.959999999999999964472863211995,672,16,1327,str\(\'H\'\),str\(\'stdev\'\),0.439263163831084990640363230341,34,3
304,,,,,,,,,,,,,,,304_0,COMPLETED,SOBOL,39.000000000000000000000000000000,3.089999999999999857891452847980,819,9,2944,str\(\'KL\'\),str\(\'tstat\'\),0.319583290601149205834019539907,95,3
305,,,,,,,,,,,,,,,305_0,COMPLETED,SOBOL,42.000000000000000000000000000000,10.949999999999999289457264239900,4222,17,511,str\(\'H\'\),str\(\'stdev\'\),0.622184383872896429323873235262,26,2
306,,,,,,,,,,,,,,,306_0,COMPLETED,SOBOL,38.000000000000000000000000000000,1.189999999999999946709294817992,3503,4,4922,str\(\'KL\'\),str\(\'stdev\'\),0.768719478379935039491499537689,4,3
307,,,,,,,,,,,,,,,307_0,COMPLETED,SOBOL,38.000000000000000000000000000000,1.219999999999999973354647408996,1302,13,2331,str\(\'H\'\),str\(\'tstat\'\),0.040000654490664602769278701544,74,2
308,,,,,,,,,,,,,,,308_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.000000000000000000000000000000,2158,2,772,str\(\'H\'\),str\(\'stdev\'\),0.935413478724658520313539611379,42,3
309,,,,,,,,,,,,,,,309_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,3120,16,3357,str\(\'KL\'\),str\(\'tstat\'\),0.131102229012176385580801252217,86,2
310,,,,,,,,,,,,,,,310_0,COMPLETED,SOBOL,17.000000000000000000000000000000,0.000000000000000000000000000000,4781,6,1450,str\(\'H\'\),str\(\'tstat\'\),0.480125507971271847651451025740,58,1
311,,,,,,,,,,,,,,,311_0,COMPLETED,SOBOL,36.000000000000000000000000000000,1.429999999999999937827510620991,98,20,3879,str\(\'KL\'\),str\(\'stdev\'\),0.702869307637214668638137027301,14,2
312,,,,,,,,,,,,,,,312_0,COMPLETED,SOBOL,43.000000000000000000000000000000,7.160000000000000142108547152020,518,2,1712,str\(\'KL\'\),str\(\'stdev\'\),0.948536728879436852324147366744,64,3
313,,,,,,,,,,,,,,,313_0,COMPLETED,SOBOL,36.000000000000000000000000000000,9.900000000000000355271367880050,4604,11,4282,str\(\'H\'\),str\(\'tstat\'\),0.242233903884887691315697111349,7,2
314,,,,,,,,,,,,,,,314_0,COMPLETED,SOBOL,23.000000000000000000000000000000,3.520000000000000017763568394003,2516,10,1149,str\(\'KL\'\),str\(\'tstat\'\),0.399990368120372308258225757527,35,2
315,,,,,,,,,,,,,,,315_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,2209,18,3564,str\(\'H\'\),str\(\'stdev\'\),0.658734056247398225281131090014,92,1
316,,,,,,,,,,,,,,,316_0,COMPLETED,SOBOL,36.000000000000000000000000000000,0.000000000000000000000000000000,1834,7,4499,str\(\'H\'\),str\(\'tstat\'\),0.301282747875899092893092756640,23,1
317,,,,,,,,,,,,,,,317_0,FAILED,SOBOL,,,3363,21,2090,str\(\'KL\'\),str\(\'stdev\'\),0.515255079897120604748295136233,55,2
318,,,,,,,,,,,,,,,318_0,COMPLETED,SOBOL,36.000000000000000000000000000000,0.949999999999999955591079014994,3894,0,2717,str\(\'H\'\),str\(\'stdev\'\),0.844285579109564476851801373414,76,3
319,,,,,,,,,,,,,,,319_0,COMPLETED,SOBOL,46.000000000000000000000000000000,51.079999999999998294697434175760,1066,14,151,str\(\'KL\'\),str\(\'tstat\'\),0.089679390791803592630770936012,45,1
320,,,,,,,,,,,,,,,320_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,1025,3,2645,str\(\'H\'\),str\(\'tstat\'\),0.435091664016246770785301123396,81,1
321,,,,,,,,,,,,,,,321_0,COMPLETED,SOBOL,37.000000000000000000000000000000,12.050000000000000710542735760100,3862,12,230,str\(\'KL\'\),str\(\'stdev\'\),0.631429657658562071276264759945,50,3
322,,,,,,,,,,,,,,,322_0,COMPLETED,SOBOL,22.000000000000000000000000000000,1.389999999999999902300373832986,3414,10,4574,str\(\'H\'\),str\(\'stdev\'\),0.975840711070224631207281618117,22,2
323,,,,,,,,,,,,,,,323_0,COMPLETED,SOBOL,40.000000000000000000000000000000,8.740000000000000213162820728030,1856,19,2004,str\(\'KL\'\),str\(\'tstat\'\),0.207133143357932564265766473000,53,1
324,,,,,,,,,,,,,,,324_0,COMPLETED,SOBOL,32.000000000000000000000000000000,3.450000000000000177635683940025,2265,8,1067,str\(\'KL\'\),str\(\'stdev\'\),0.817012053461745435534169246239,34,1
325,,,,,,,,,,,,,,,325_0,FAILED,SOBOL,,,2542,21,3634,str\(\'H\'\),str\(\'tstat\'\),0.124749694775789982115199450163,90,2
326,,,,,,,,,,,,,,,326_0,COMPLETED,SOBOL,35.000000000000000000000000000000,1.649999999999999911182158029987,4558,0,1796,str\(\'KL\'\),str\(\'tstat\'\),0.266211908522993312420368283711,68,2
327,,,,,,,,,,,,,,,327_0,COMPLETED,SOBOL,36.000000000000000000000000000000,1.120000000000000106581410364015,481,14,4205,str\(\'H\'\),str\(\'stdev\'\),0.542529021942988021187659342104,13,3
328,,,,,,,,,,,,,,,328_0,COMPLETED,SOBOL,33.000000000000000000000000000000,2.910000000000000142108547152020,155,8,1373,str\(\'H\'\),str\(\'stdev\'\),0.803820276085287277467728017655,62,1
329,,,,,,,,,,,,,,,329_0,COMPLETED,SOBOL,39.000000000000000000000000000000,2.649999999999999911182158029987,4808,17,3964,str\(\'KL\'\),str\(\'tstat\'\),0.012696709478273986854146571090,19,2
330,,,,,,,,,,,,,,,330_0,COMPLETED,SOBOL,45.000000000000000000000000000000,7.330000000000000071054273576010,3074,4,841,str\(\'H\'\),str\(\'tstat\'\),0.346887652011588221157012412732,41,1
331,,,,,,,,,,,,,,,331_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,2121,12,3275,str\(\'KL\'\),str\(\'stdev\'\),0.587083050798624772603773180890,84,3
332,,,,,,,,,,,,,,,332_0,COMPLETED,SOBOL,42.000000000000000000000000000000,1.000000000000000000000000000000,1260,1,4835,str\(\'KL\'\),str\(\'tstat\'\),0.452851603103801625405111508371,3,3
333,,,,,,,,,,,,,,,333_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.770000000000000017763568394003,3472,15,2406,str\(\'H\'\),str\(\'stdev\'\),0.737940184168517587792734957475,71,3
334,,,,,,,,,,,,,,,334_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,4273,5,3024,str\(\'KL\'\),str\(\'stdev\'\),0.900343137562274908880510793097,100,1
335,,,,,,,,,,,,,,,335_0,COMPLETED,SOBOL,41.000000000000000000000000000000,12.169999999999999928945726423990,841,19,439,str\(\'H\'\),str\(\'tstat\'\),0.158375717481598260460984306519,31,3
336,,,,,,,,,,,,,,,336_0,COMPLETED,SOBOL,26.000000000000000000000000000000,2.060000000000000053290705182008,640,6,3814,str\(\'KL\'\),str\(\'stdev\'\),0.038238875277340413083582149056,92,2
337,,,,,,,,,,,,,,,337_0,COMPLETED,SOBOL,46.000000000000000000000000000000,13.740000000000000213162820728030,4091,20,1555,str\(\'H\'\),str\(\'tstat\'\),0.778287535009905662164442219364,36,1
338,,,,,,,,,,,,,,,338_0,COMPLETED,SOBOL,40.000000000000000000000000000000,2.319999999999999840127884453977,3633,2,3408,str\(\'KL\'\),str\(\'tstat\'\),0.612505801444873210215291692293,8,3
339,,,,,,,,,,,,,,,339_0,COMPLETED,SOBOL,43.000000000000000000000000000000,5.480000000000000426325641456060,1481,15,681,str\(\'H\'\),str\(\'stdev\'\),0.321478192642331128681121299451,64,2
340,,,,,,,,,,,,,,,340_0,COMPLETED,SOBOL,46.000000000000000000000000000000,2.790000000000000035527136788005,2015,5,2246,str\(\'H\'\),str\(\'tstat\'\),0.716448113987222301446422534354,45,2
341,,,,,,,,,,,,,,,341_0,COMPLETED,SOBOL,34.000000000000000000000000000000,0.000000000000000000000000000000,2948,13,4969,str\(\'KL\'\),str\(\'stdev\'\),0.474333951134234654833932154361,76,1
342,,,,,,,,,,,,,,,342_0,COMPLETED,SOBOL,45.000000000000000000000000000000,6.690000000000000390798504668055,4954,9,620,str\(\'H\'\),str\(\'stdev\'\),0.136760421361774214821238615514,54,3
343,,,,,,,,,,,,,,,343_0,COMPLETED,SOBOL,37.000000000000000000000000000000,1.830000000000000071054273576010,241,17,2873,str\(\'KL\'\),str\(\'tstat\'\),0.921944963948801210484873536188,23,1
344,,,,,,,,,,,,,,,344_0,COMPLETED,SOBOL,39.000000000000000000000000000000,31.760000000000001563194018672220,375,0,41,str\(\'KL\'\),str\(\'tstat\'\),0.668543975081294816753540999343,73,3
345,,,,,,,,,,,,,,,345_0,COMPLETED,SOBOL,52.000000000000000000000000000000,34.939999999999997726263245567679,4432,13,2789,str\(\'H\'\),str\(\'stdev\'\),0.397983150141313690717481676984,5,1
346,,,,,,,,,,,,,,,346_0,COMPLETED,SOBOL,34.000000000000000000000000000000,0.000000000000000000000000000000,2688,7,2175,str\(\'KL\'\),str\(\'stdev\'\),0.244366879651322949085212599130,27,3
347,,,,,,,,,,,,,,,347_0,FAILED,SOBOL,,,2351,21,4453,str\(\'H\'\),str\(\'tstat\'\),0.938608911771327214523807924706,95,2
348,,,,,,,,,,,,,,,348_0,COMPLETED,SOBOL,24.000000000000000000000000000000,1.560000000000000053290705182008,1655,10,3514,str\(\'H\'\),str\(\'stdev\'\),0.083646194821223623927508583620,14,3
349,,,,,,,,,,,,,,,349_0,COMPLETED,SOBOL,41.000000000000000000000000000000,2.049999999999999822364316059975,3233,18,1240,str\(\'KL\'\),str\(\'tstat\'\),0.858110047295689626345449596556,57,1
350,,,,,,,,,,,,,,,350_0,COMPLETED,SOBOL,36.000000000000000000000000000000,0.000000000000000000000000000000,4025,3,4348,str\(\'H\'\),str\(\'tstat\'\),0.501548744209110775038595875230,86,1
351,,,,,,,,,,,,,,,351_0,COMPLETED,SOBOL,37.000000000000000000000000000000,4.370000000000000106581410364015,1246,11,1606,str\(\'KL\'\),str\(\'stdev\'\),0.307190427718684100355517330172,42,2
352,,,,,,,,,,,,,,,352_0,COMPLETED,SOBOL,27.000000000000000000000000000000,4.230000000000000426325641456060,1133,10,885,str\(\'KL\'\),str\(\'stdev\'\),0.761180731132626520185624485748,77,2
353,,,,,,,,,,,,,,,353_0,COMPLETED,SOBOL,37.000000000000000000000000000000,5.500000000000000000000000000000,3911,18,3162,str\(\'H\'\),str\(\'tstat\'\),0.048025661712512372758521195237,47,2
354,,,,,,,,,,,,,,,354_0,COMPLETED,SOBOL,46.000000000000000000000000000000,6.280000000000000248689957516035,3189,3,1251,str\(\'KL\'\),str\(\'tstat\'\),0.342747073469683527502382958119,25,3
355,,,,,,,,,,,,,,,355_0,COMPLETED,SOBOL,34.000000000000000000000000000000,0.000000000000000000000000000000,1613,12,3998,str\(\'H\'\),str\(\'stdev\'\),0.598535999186337042132777241932,55,1
356,,,,,,,,,,,,,,,356_0,COMPLETED,SOBOL,37.000000000000000000000000000000,5.299999999999999822364316059975,2469,1,3058,str\(\'H\'\),str\(\'tstat\'\),0.488182403104379769587239934481,38,1
357,,,,,,,,,,,,,,,357_0,COMPLETED,SOBOL,71.000000000000000000000000000000,12.949999999999999289457264239900,2806,15,317,str\(\'KL\'\),str\(\'stdev\'\),0.695302486982196543685574852134,93,1
358,,,,,,,,,,,,,,,358_0,COMPLETED,SOBOL,34.000000000000000000000000000000,0.000000000000000000000000000000,4470,7,4723,str\(\'H\'\),str\(\'stdev\'\),0.911794126648455827144346130808,65,3
359,,,,,,,,,,,,,,,359_0,FAILED,SOBOL,,,412,21,2450,str\(\'KL\'\),str\(\'tstat\'\),0.154233179638162243296761744205,10,2
360,,,,,,,,,,,,,,,360_0,COMPLETED,SOBOL,40.000000000000000000000000000000,2.009999999999999786837179271970,204,4,4618,str\(\'KL\'\),str\(\'tstat\'\),0.376373038548976190931227847614,59,3
361,,,,,,,,,,,,,,,361_0,COMPLETED,SOBOL,32.000000000000000000000000000000,0.000000000000000000000000000000,4915,12,1891,str\(\'H\'\),str\(\'stdev\'\),0.681867029378190658839287152659,16,1
362,,,,,,,,,,,,,,,362_0,COMPLETED,SOBOL,32.000000000000000000000000000000,1.120000000000000106581410364015,2829,8,2523,str\(\'KL\'\),str\(\'stdev\'\),0.956591839449480230150868464989,44,1
363,,,,,,,,,,,,,,,363_0,COMPLETED,SOBOL,55.000000000000000000000000000000,17.530000000000001136868377216160,1897,16,264,str\(\'H\'\),str\(\'tstat\'\),0.234665298666805022254067125687,87,2
364,,,,,,,,,,,,,,,364_0,COMPLETED,SOBOL,41.000000000000000000000000000000,2.529999999999999804600747665972,1523,5,1830,str\(\'H\'\),str\(\'stdev\'\),0.867447577415034198899945749872,7,2
365,,,,,,,,,,,,,,,365_0,COMPLETED,SOBOL,36.000000000000000000000000000000,0.000000000000000000000000000000,3677,19,4083,str\(\'KL\'\),str\(\'tstat\'\),0.066029221542179591941668093114,74,1
366,,,,,,,,,,,,,,,366_0,COMPLETED,SOBOL,42.000000000000000000000000000000,12.490000000000000213162820728030,4205,1,955,str\(\'H\'\),str\(\'tstat\'\),0.293746023133397093918262044099,96,3
367,,,,,,,,,,,,,,,367_0,COMPLETED,SOBOL,42.000000000000000000000000000000,4.500000000000000000000000000000,753,15,3678,str\(\'KL\'\),str\(\'stdev\'\),0.523282109623774860374112449790,28,2
368,,,,,,,,,,,,,,,368_0,COMPLETED,SOBOL,38.000000000000000000000000000000,12.380000000000000781597009336110,884,2,2053,str\(\'H\'\),str\(\'tstat\'\),0.641010868005454592655212309182,88,1
369,,,,,,,,,,,,,,,369_0,COMPLETED,SOBOL,41.000000000000000000000000000000,2.180000000000000159872115546023,4317,16,4487,str\(\'KL\'\),str\(\'stdev\'\),0.417231069995090353419442408267,33,2
370,,,,,,,,,,,,,,,370_0,COMPLETED,SOBOL,21.000000000000000000000000000000,77.299999999999997157829056959599,3586,6,85,str\(\'H\'\),str\(\'stdev\'\),0.193932363232597715363425550095,11,2
371,,,,,,,,,,,,,,,371_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,1373,19,2676,str\(\'KL\'\),str\(\'tstat\'\),0.997330392539501175974692159798,66,3
372,,,,,,,,,,,,,,,372_0,COMPLETED,SOBOL,34.000000000000000000000000000000,1.770000000000000017763568394003,2084,9,4235,str\(\'KL\'\),str\(\'stdev\'\),0.102895962441340083071139588355,49,1
373,,,,,,,,,,,,,,,373_0,COMPLETED,SOBOL,44.000000000000000000000000000000,3.049999999999999822364316059975,3035,17,1650,str\(\'H\'\),str\(\'tstat\'\),0.830578787986189115422064332961,79,3
374,,,,,,,,,,,,,,,374_0,COMPLETED,SOBOL,45.000000000000000000000000000000,4.500000000000000000000000000000,4689,5,3548,str\(\'KL\'\),str\(\'tstat\'\),0.560268265675753385224311386992,51,2
375,,,,,,,,,,,,,,,375_0,COMPLETED,SOBOL,38.000000000000000000000000000000,5.660000000000000142108547152020,37,13,1118,str\(\'H\'\),str\(\'stdev\'\),0.256753951998427487612985942178,21,1
376,,,,,,,,,,,,,,,376_0,COMPLETED,SOBOL,40.000000000000000000000000000000,49.500000000000000000000000000000,599,7,3286,str\(\'H\'\),str\(\'stdev\'\),0.026788782190531493926366479741,70,3
377,,,,,,,,,,,,,,,377_0,COMPLETED,SOBOL,68.000000000000000000000000000000,35.170000000000001705302565824240,4677,20,715,str\(\'KL\'\),str\(\'tstat\'\),0.782430968852713681904731402028,2,1
378,,,,,,,,,,,,,,,378_0,COMPLETED,SOBOL,42.000000000000000000000000000000,10.419999999999999928945726423990,2581,0,3858,str\(\'H\'\),str\(\'tstat\'\),0.577175897443667040853654270904,30,1
379,,,,,,,,,,,,,,,379_0,COMPLETED,SOBOL,39.000000000000000000000000000000,3.890000000000000124344978758018,2302,14,1443,str\(\'KL\'\),str\(\'stdev\'\),0.364116785828024147608772409512,98,3
380,,,,,,,,,,,,,,,380_0,COMPLETED,SOBOL,39.000000000000000000000000000000,12.320000000000000284217094304040,1743,3,508,str\(\'KL\'\),str\(\'tstat\'\),0.720589700063690496989465827937,18,1
381,,,,,,,,,,,,,,,381_0,COMPLETED,SOBOL,35.000000000000000000000000000000,1.110000000000000097699626167014,3300,11,2917,str\(\'H\'\),str\(\'stdev\'\),0.462882010281085942704493163546,60,2
382,,,,,,,,,,,,,,,382_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,3819,9,2280,str\(\'KL\'\),str\(\'stdev\'\),0.179400973848998557258482833277,82,1
383,,,,,,,,,,,,,,,383_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.859999999999999986677323704498,983,18,4847,str\(\'H\'\),str\(\'tstat\'\),0.886617019249126281366102375614,39,3
384,,,,,,,,,,,,,,,384_0,COMPLETED,SOBOL,43.000000000000000000000000000000,17.239999999999998436805981327780,1004,1,598,str\(\'KL\'\),str\(\'tstat\'\),0.557128110399469744784539670945,24,1
385,,,,,,,,,,,,,,,385_0,COMPLETED,SOBOL,42.000000000000000000000000000000,10.609999999999999431565811391920,3803,15,2857,str\(\'H\'\),str\(\'stdev\'\),0.251603410214185696514022083647,56,3
386,,,,,,,,,,,,,,,386_0,COMPLETED,SOBOL,27.000000000000000000000000000000,11.419999999999999928945726423990,3318,6,2264,str\(\'KL\'\),str\(\'stdev\'\),0.109941570781171324422409441013,78,2
387,,,,,,,,,,,,,,,387_0,COMPLETED,SOBOL,41.000000000000000000000000000000,1.189999999999999946709294817992,1721,19,4990,str\(\'H\'\),str\(\'tstat\'\),0.831837431950494643473348332918,46,3
388,,,,,,,,,,,,,,,388_0,COMPLETED,SOBOL,37.000000000000000000000000000000,1.550000000000000044408920985006,2286,8,3425,str\(\'H\'\),str\(\'stdev\'\),0.190797667603939763436571297461,65,2
389,,,,,,,,,,,,,,,389_0,COMPLETED,SOBOL,41.000000000000000000000000000000,10.089999999999999857891452847980,2602,16,702,str\(\'KL\'\),str\(\'tstat\'\),0.992185819746926433992939564632,9,3
390,,,,,,,,,,,,,,,390_0,COMPLETED,SOBOL,32.000000000000000000000000000000,0.000000000000000000000000000000,4654,4,3791,str\(\'H\'\),str\(\'tstat\'\),0.648035319978371271432138200908,37,1
391,,,,,,,,,,,,,,,391_0,COMPLETED,SOBOL,38.000000000000000000000000000000,1.489999999999999991118215802999,617,12,1538,str\(\'KL\'\),str\(\'stdev\'\),0.418469000015407821546631339515,94,1
