trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
1892,1753983802.000000000000000000000000000000,1753983815.000000000000000000000000000000,13.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3549 n_samples 3422 threshold 0.573703609885648 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7091,5.000000000000000000000000000000,552.699218750000000000000000000000,551.835937500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.871375000000000010658141036402,5722105.000000000000000000000000000000,1892_0,COMPLETED,SOBOL,5.000000000000000000000000000000,1.770000000000000017763568394003,3549,3422,0.573703609885647947130848933739,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1893,1753983833.000000000000000000000000000000,1753983846.000000000000000000000000000000,13.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2340 n_samples 1850 threshold 0.12224714994058013 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7091,3.000000000000000000000000000000,551.523437500000000000000000000000,550.796875000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.448749999999999982236431605997,5722109.000000000000000000000000000000,1893_0,COMPLETED,SOBOL,3.000000000000000000000000000000,6.870000000000000106581410364015,2340,1850,0.122247149940580127069900129300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1894,1753983870.000000000000000000000000000000,1753983889.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1092 n_samples 4495 threshold 0.8998843180332333 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7091,9.000000000000000000000000000000,550.183593750000000000000000000000,549.684895833333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5722112.000000000000000000000000000000,1894_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,1092,4495,0.899884318033233321365571555361,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1895,1753983896.000000000000000000000000000000,1753983940.000000000000000000000000000000,44.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4797 n_samples 464 threshold 0.4197969231344759 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7176,24.000000000000000000000000000000,568.156250000000000000000000000000,558.956249999999954525264911353588,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.624000000000000110134124042816,5722115.000000000000000000000000000000,1895_0,COMPLETED,SOBOL,24.000000000000000000000000000000,36.770000000000003126388037344441,4797,464,0.419796923134475918892860590859,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1896,1753983925.000000000000000000000000000000,1753983963.000000000000000000000000000000,38.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4415 n_samples 3014 threshold 0.9398860064446926 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7182,11.000000000000000000000000000000,550.781250000000000000000000000000,550.689453125000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5722118.000000000000000000000000000000,1896_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,4415,3014,0.939886006444692556627273916092,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1897,1753983928.000000000000000000000000000000,1753983941.000000000000000000000000000000,13.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 634 n_samples 2107 threshold 0.4889169720169157 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7091,4.000000000000000000000000000000,552.414062500000000000000000000000,551.589843750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.396249999999999991118215802999,5722121.000000000000000000000000000000,1897_0,COMPLETED,SOBOL,4.000000000000000000000000000000,5.330000000000000071054273576010,634,2107,0.488916972016915696297445492746,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1898,1753983953.000000000000000000000000000000,1753983966.000000000000000000000000000000,13.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1882 n_samples 4127 threshold 0.5180698572769761 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7186,4.000000000000000000000000000000,553.414062500000000000000000000000,551.252604166666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.470499999999999973798736618846,5722125.000000000000000000000000000000,1898_0,COMPLETED,SOBOL,4.000000000000000000000000000000,3.270000000000000017763568394003,1882,4127,0.518069857276976075688423861720,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1899,1753983955.000000000000000000000000000000,1753983986.000000000000000000000000000000,31.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3167 n_samples 681 threshold 0.03749504057876766 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7181,8.000000000000000000000000000000,555.582031250000000000000000000000,552.915364583333371228945907205343,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.617375000000000007105427357601,5722128.000000000000000000000000000000,1899_0,COMPLETED,SOBOL,8.000000000000000000000000000000,28.949999999999999289457264239900,3167,681,0.037495040578767659111836252350,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1900,1753983954.000000000000000000000000000000,1753983973.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2756 n_samples 4764 threshold 0.28542349207028744 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7176,4.000000000000000000000000000000,553.300781250000000000000000000000,553.235677083333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.344499999999999972910558199146,5722130.000000000000000000000000000000,1900_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.849999999999999977795539507497,2756,4764,0.285423492070287443400644633584,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1901,1753983988.000000000000000000000000000000,1753984106.000000000000000000000000000000,118.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1551 n_samples 49 threshold 0.7691637685913593 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7186,109.000000000000000000000000000000,581.050781250000000000000000000000,567.146334134615358379960525780916,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.623375000000000012434497875802,5722134.000000000000000000000000000000,1901_0,COMPLETED,SOBOL,109.000000000000000000000000000000,2.819999999999999840127884453977,1551,49,0.769163768591359264803486439632,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1902,1753983984.000000000000000000000000000000,1753984009.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 299 n_samples 3651 threshold 0.23688450321927668 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7184,3.000000000000000000000000000000,551.382812500000000000000000000000,550.966145833333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.074749999999999997002397833512,5722136.000000000000000000000000000000,1902_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.000000000000000000000000000000,299,3651,0.236884503219276676411197968264,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1903,1753983985.000000000000000000000000000000,1753984003.000000000000000000000000000000,18.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4008 n_samples 1475 threshold 0.6929722612295299 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7182,8.000000000000000000000000000000,554.734375000000000000000000000000,552.734375000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5722138.000000000000000000000000000000,1903_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,4008,1475,0.692972261229529928883152933849,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1904,1753983984.000000000000000000000000000000,1753983997.000000000000000000000000000000,13.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3887 n_samples 3439 threshold 0.4596197221111506 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7181,4.000000000000000000000000000000,552.113281250000000000000000000000,551.441406250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.915749999999999952926543755893,5722140.000000000000000000000000000000,1904_0,COMPLETED,SOBOL,4.000000000000000000000000000000,2.509999999999999786837179271970,3887,3439,0.459619722111150597054773925265,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1905,1753983984.000000000000000000000000000000,1753984003.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 107 n_samples 1281 threshold 0.9691871452108025 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7181,8.000000000000000000000000000000,551.121093750000000000000000000000,551.121093750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5722142.000000000000000000000000000000,1905_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,107,1281,0.969187145210802514228021209419,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1906,1753984014.000000000000000000000000000000,1753984033.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1355 n_samples 4864 threshold 0.008079749261960388 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7182,3.000000000000000000000000000000,551.921875000000000000000000000000,551.160156250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.169374999999999997779553950750,5722144.000000000000000000000000000000,1906_0,COMPLETED,SOBOL,3.000000000000000000000000000000,1.870000000000000106581410364015,1355,4864,0.008079749261960388062586702063,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1907,1753984015.000000000000000000000000000000,1753984046.000000000000000000000000000000,31.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2640 n_samples 169 threshold 0.5474966069757938 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7181,17.000000000000000000000000000000,563.148437500000000000000000000000,556.148437500000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.605499999999999927169369584590,5722146.000000000000000000000000000000,1907_0,COMPLETED,SOBOL,17.000000000000000000000000000000,40.859999999999999431565811391920,2640,169,0.547496606975793831395549204899,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1908,1753984015.000000000000000000000000000000,1753984034.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3283 n_samples 4252 threshold 0.8022376967463642 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7181,9.000000000000000000000000000000,550.832031250000000000000000000000,550.468750000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5722148.000000000000000000000000000000,1908_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,3283,4252,0.802237696746364248312488598458,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1909,1753984016.000000000000000000000000000000,1753984035.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2079 n_samples 786 threshold 0.25234580889716746 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7178,4.000000000000000000000000000000,551.324218750000000000000000000000,551.324218750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.572000000000000063948846218409,5722149.000000000000000000000000000000,1909_0,COMPLETED,SOBOL,4.000000000000000000000000000000,20.050000000000000710542735760100,2079,786,0.252345808897167456219534642514,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1910,1753984015.000000000000000000000000000000,1753984276.000000000000000000000000000000,261.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 826 n_samples 2826 threshold 0.7259205635804683 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7177,11.000000000000000000000000000000,551.625000000000000000000000000000,551.601562500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5722151.000000000000000000000000000000,1910_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,826,2826,0.725920563580468303221948644932,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1911,1753984015.000000000000000000000000000000,1753984276.000000000000000000000000000000,261.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4536 n_samples 1900 threshold 0.20392484658583998 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7177,6.000000000000000000000000000000,552.117187500000000000000000000000,551.819010416666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.425000000000000044408920985006,5722153.000000000000000000000000000000,1911_0,COMPLETED,SOBOL,6.000000000000000000000000000000,5.799999999999999822364316059975,4536,1900,0.203924846585839980583898523037,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1912,1753984043.000000000000000000000000000000,1753984061.000000000000000000000000000000,18.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4994 n_samples 4626 threshold 0.6860121427550911 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7186,9.000000000000000000000000000000,550.656250000000000000000000000000,550.259114583333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5722154.000000000000000000000000000000,1912_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,4994,4626,0.686012142755091147705570620019,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1913,1753984044.000000000000000000000000000000,1753984063.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1208 n_samples 573 threshold 0.1346582237314433 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7184,7.000000000000000000000000000000,559.218750000000000000000000000000,555.218750000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.575749999999999984012788445398,5722155.000000000000000000000000000000,1913_0,COMPLETED,SOBOL,7.000000000000000000000000000000,23.019999999999999573674358543940,1208,573,0.134658223731443288384568290894,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1914,1753984046.000000000000000000000000000000,1753984071.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2460 n_samples 3238 threshold 0.8577172575294971 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7182,11.000000000000000000000000000000,558.390625000000000000000000000000,555.560546875000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5722156.000000000000000000000000000000,1914_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,2460,3238,0.857717257529497123513806400297,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1915,1753984050.000000000000000000000000000000,1753984081.000000000000000000000000000000,31.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3741 n_samples 1648 threshold 0.33718357542715965 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7182,6.000000000000000000000000000000,554.542968750000000000000000000000,551.876302083333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.441999999999999948485651657393,5722157.000000000000000000000000000000,1915_0,COMPLETED,SOBOL,6.000000000000000000000000000000,17.390000000000000568434188608080,3741,1648,0.337183575427159654136488597942,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1916,1753984046.000000000000000000000000000000,1753984064.000000000000000000000000000000,18.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2827 n_samples 2607 threshold 0.09294227102771402 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7182,3.000000000000000000000000000000,551.472656250000000000000000000000,551.382812500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.005125000000000046185277824407,5722158.000000000000000000000000000000,1916_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.399999999999999911182158029987,2827,2607,0.092942271027714018494236825063,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1917,1753984046.000000000000000000000000000000,1753984071.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1617 n_samples 2285 threshold 0.6029971196446567 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7182,7.000000000000000000000000000000,554.121093750000000000000000000000,552.558593750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.404249999999999998223643160600,5722159.000000000000000000000000000000,1917_0,COMPLETED,SOBOL,7.000000000000000000000000000000,1.510000000000000008881784197001,1617,2285,0.602997119644656742742938604351,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1918,1753984045.000000000000000000000000000000,1753984063.000000000000000000000000000000,18.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 370 n_samples 3992 threshold 0.39037403255328534 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7181,4.000000000000000000000000000000,553.492187500000000000000000000000,552.031250000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.092499999999999998889776975375,5722160.000000000000000000000000000000,1918_0,COMPLETED,SOBOL,4.000000000000000000000000000000,2.359999999999999875655021241982,370,3992,0.390374032553285343905002946485,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1919,1753984044.000000000000000000000000000000,1753984063.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4074 n_samples 1211 threshold 0.9293034684676676 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7181,7.000000000000000000000000000000,551.773437500000000000000000000000,551.773437500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5722161.000000000000000000000000000000,1919_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,4074,1211,0.929303468467667648233998534124,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1920,1753986653.000000000000000000000000000000,1753986666.000000000000000000000000000000,13.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4094 n_samples 3686 threshold 0.0743228138703853 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7108,3.000000000000000000000000000000,549.390625000000000000000000000000,549.132812500000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.972500000000000031086244689504,5722570.000000000000000000000000000000,1920_0,COMPLETED,SOBOL,3.000000000000000000000000000000,4.259999999999999786837179271970,4094,3686,0.074322813870385293077980293219,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1921,1753986701.000000000000000000000000000000,1753986719.000000000000000000000000000000,18.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 389 n_samples 1508 threshold 0.6215973109565676 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7108,7.000000000000000000000000000000,554.140625000000000000000000000000,551.473958333333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.048625000000000001554312234475,5722573.000000000000000000000000000000,1921_0,COMPLETED,SOBOL,7.000000000000000000000000000000,1.080000000000000071054273576010,389,1508,0.621597310956567561390784248943,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
