trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,feature_id,batch_size,divergence,statistic,significance,subsets,detect_batch
3306,1754177345.000000000000000000000000000000,1754177357.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1108 feature_id 4 batch_size 4230 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.1156457518786192 subsets 17,1.000000000000000000000000000000,,i7171,,,,,,,5744589.000000000000000000000000000000,3306_0,FAILED,SOBOL,,,1108,4,4230,str\(\'KL\'\),str\(\'tstat\'\),0.115645751878619196251207768000,17,1
3307,1754177398.000000000000000000000000000000,1754177435.000000000000000000000000000000,37.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2514 feature_id 0 batch_size 1828 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.6540844152905047 subsets 96,0.000000000000000000000000000000,,i7169,26.000000000000000000000000000000,552.503906250000000000000000000000,552.503906250000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.457000000000000017319479184152,5744595.000000000000000000000000000000,3307_0,COMPLETED,SOBOL,26.000000000000000000000000000000,6.000000000000000000000000000000,2514,0,1828,str\(\'H\'\),str\(\'stdev\'\),0.654084415290504650464242786256,96,3
3308,1754177466.000000000000000000000000000000,1754177535.000000000000000000000000000000,69.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3330 feature_id 3 batch_size 485 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.18922344596870244 subsets 45,0.000000000000000000000000000000,,i7183,40.000000000000000000000000000000,540.000000000000000000000000000000,540.000000000000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.363750000000000017763568394003,5744599.000000000000000000000000000000,3308_0,COMPLETED,SOBOL,40.000000000000000000000000000000,16.120000000000000994759830064140,3330,3,485,str\(\'H\'\),str\(\'tstat\'\),0.189223445968702441710718176182,45,3
3309,1754177519.000000000000000000000000000000,1754177557.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 361 feature_id 0 batch_size 3083 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.5415129196178168 subsets 69,0.000000000000000000000000000000,,i7184,28.000000000000000000000000000000,551.253906250000000000000000000000,551.253906250000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.385375000000000023092638912203,5744606.000000000000000000000000000000,3309_0,COMPLETED,SOBOL,28.000000000000000000000000000000,3.810000000000000053290705182008,361,0,3083,str\(\'KL\'\),str\(\'stdev\'\),0.541512919617816779194185983215,69,2
3310,1754177562.000000000000000000000000000000,1754177631.000000000000000000000000000000,69.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1431 feature_id 3 batch_size 2002 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.8445087266378105 subsets 83,0.000000000000000000000000000000,,i7183,42.000000000000000000000000000000,540.000000000000000000000000000000,512.873883928571444812405388802290,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.500499999999999944932937978592,5744613.000000000000000000000000000000,3310_0,COMPLETED,SOBOL,42.000000000000000000000000000000,1.949999999999999955591079014994,1431,3,2002,str\(\'H\'\),str\(\'stdev\'\),0.844508726637810513970805459394,83,3
3311,1754177621.000000000000000000000000000000,1754177678.000000000000000000000000000000,57.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4712 feature_id 2 batch_size 4442 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.38573962823301555 subsets 6,0.000000000000000000000000000000,,i7178,46.000000000000000000000000000000,552.003906250000000000000000000000,552.003906250000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.555250000000000021316282072803,5744621.000000000000000000000000000000,3311_0,COMPLETED,SOBOL,46.000000000000000000000000000000,0.640000000000000013322676295502,4712,2,4442,str\(\'KL\'\),str\(\'tstat\'\),0.385739628233015552360996025527,6,3
3312,1754177680.000000000000000000000000000000,1754177748.000000000000000000000000000000,68.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4937 feature_id 2 batch_size 887 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.2749914438799024 subsets 80,0.000000000000000000000000000000,,i7184,58.000000000000000000000000000000,553.132812500000000000000000000000,553.132812500000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.332625000000000003996802888651,5744625.000000000000000000000000000000,3312_0,COMPLETED,SOBOL,58.000000000000000000000000000000,4.870000000000000106581410364015,4937,2,887,str\(\'H\'\),str\(\'stdev\'\),0.274991443879902375257984203927,80,2
3313,1754177747.000000000000000000000000000000,1754177909.000000000000000000000000000000,162.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1343 feature_id 2 batch_size 3291 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.9859400042407215 subsets 9,0.000000000000000000000000000000,,i7183,53.000000000000000000000000000000,538.000000000000000000000000000000,499.781250000000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.411374999999999990674126593149,5744630.000000000000000000000000000000,3313_0,COMPLETED,SOBOL,53.000000000000000000000000000000,5.500000000000000000000000000000,1343,2,3291,str\(\'KL\'\),str\(\'tstat\'\),0.985940004240721479256137627090,9,3
3314,1754177800.000000000000000000000000000000,1754177857.000000000000000000000000000000,57.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 625 feature_id 3 batch_size 1638 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.6807681605052203 subsets 42,0.000000000000000000000000000000,,i7184,45.000000000000000000000000000000,552.406250000000000000000000000000,552.406250000000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.364375000000000004440892098501,5744635.000000000000000000000000000000,3314_0,COMPLETED,SOBOL,45.000000000000000000000000000000,3.569999999999999840127884453977,625,3,1638,str\(\'H\'\),str\(\'tstat\'\),0.680768160505220265577008831315,42,3
3315,1754177841.000000000000000000000000000000,1754177879.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3281 feature_id 0 batch_size 4196 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.08166005234606565 subsets 72,0.000000000000000000000000000000,,i7184,26.000000000000000000000000000000,553.804687500000000000000000000000,553.804687500000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.524499999999999966249220051395,5744640.000000000000000000000000000000,3315_0,COMPLETED,SOBOL,26.000000000000000000000000000000,0.930000000000000048849813083507,3281,0,4196,str\(\'KL\'\),str\(\'stdev\'\),0.081660052346065645223482931669,72,3
3316,1754177902.000000000000000000000000000000,1754177915.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2759 feature_id 4 batch_size 2883 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.5136261409558356 subsets 21,1.000000000000000000000000000000,,i7178,,,,,,,5744645.000000000000000000000000000000,3316_0,FAILED,SOBOL,,,2759,4,2883,str\(\'KL\'\),str\(\'tstat\'\),0.513626140955835586154876182263,21,2
3317,1754177961.000000000000000000000000000000,1754178004.000000000000000000000000000000,43.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1039 feature_id 0 batch_size 441 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.22541724486649037 subsets 93,0.000000000000000000000000000000,,i7184,33.000000000000000000000000000000,554.851562500000000000000000000000,554.518229166666628771054092794657,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.441000000000000003108624468950,5744651.000000000000000000000000000000,3317_0,COMPLETED,SOBOL,33.000000000000000000000000000000,18.059999999999998721023075631820,1039,0,441,str\(\'H\'\),str\(\'stdev\'\),0.225417244866490368293554524826,93,3
3318,1754178011.000000000000000000000000000000,1754178061.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2149 feature_id 3 batch_size 4632 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.4197177043352276 subsets 57,0.000000000000000000000000000000,,i7178,42.000000000000000000000000000000,552.132812500000000000000000000000,552.132812500000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.329125000000000000888178419700,5744657.000000000000000000000000000000,3318_0,COMPLETED,SOBOL,42.000000000000000000000000000000,0.839999999999999968913755310496,2149,3,4632,str\(\'KL\'\),str\(\'stdev\'\),0.419717704335227592693513543054,57,1
3319,1754178072.000000000000000000000000000000,1754178109.000000000000000000000000000000,37.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4180 feature_id 1 batch_size 2036 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.8178173802997917 subsets 31,0.000000000000000000000000000000,,i7178,25.000000000000000000000000000000,550.750000000000000000000000000000,550.750000000000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.513624999999999998223643160600,5744663.000000000000000000000000000000,3319_0,COMPLETED,SOBOL,25.000000000000000000000000000000,6.599999999999999644728632119950,4180,1,2036,str\(\'H\'\),str\(\'tstat\'\),0.817817380299791674147513731441,31,1
3320,1754178120.000000000000000000000000000000,1754178133.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3908 feature_id 4 batch_size 4850 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.6119558892659843 subsets 63,1.000000000000000000000000000000,,i7178,,,,,,,5744669.000000000000000000000000000000,3320_0,FAILED,SOBOL,,,3908,4,4850,str\(\'H\'\),str\(\'tstat\'\),0.611955889265984320779523386591,63,2
3321,1754178181.000000000000000000000000000000,1754178212.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2190 feature_id 1 batch_size 2449 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.15051042214781046 subsets 50,0.000000000000000000000000000000,,i7178,22.000000000000000000000000000000,554.886718750000000000000000000000,554.086718750000045474735088646412,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.362375000000000002664535259100,5744675.000000000000000000000000000000,3321_0,COMPLETED,SOBOL,22.000000000000000000000000000000,2.959999999999999964472863211995,2190,1,2449,str\(\'KL\'\),str\(\'stdev\'\),0.150510422147810463133765779276,50,1
3322,1754178244.000000000000000000000000000000,1754178344.000000000000000000000000000000,100.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 843 feature_id 2 batch_size 2637 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.45567060859687625 subsets 1,0.000000000000000000000000000000,,i7183,80.000000000000000000000000000000,540.000000000000000000000000000000,483.682031250000022737367544323206,-1.000000000000000000000000000000,0.299999999999999988897769753748,1.068624999999999936051153781591,5744681.000000000000000000000000000000,3322_0,COMPLETED,SOBOL,80.000000000000000000000000000000,13.199999999999999289457264239900,843,2,2637,str\(\'H\'\),str\(\'stdev\'\),0.455670608596876247631257683679,1,1
3323,1754178302.000000000000000000000000000000,1754178483.000000000000000000000000000000,181.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2874 feature_id 1 batch_size 76 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.8052837135326117 subsets 87,0.000000000000000000000000000000,,i7184,173.000000000000000000000000000000,554.019531250000000000000000000000,553.519531250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.389500000000000012878587085652,5744684.000000000000000000000000000000,3323_0,COMPLETED,SOBOL,173.000000000000000000000000000000,53.280000000000001136868377216160,2874,1,76,str\(\'KL\'\),str\(\'tstat\'\),0.805283713532611744589928548521,87,2
3324,1754178362.000000000000000000000000000000,1754178418.000000000000000000000000000000,56.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3631 feature_id 3 batch_size 1382 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.34993080513179303 subsets 35,0.000000000000000000000000000000,,i7184,46.000000000000000000000000000000,552.449218750000000000000000000000,552.449218750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.441124999999999989341858963598,5744690.000000000000000000000000000000,3324_0,COMPLETED,SOBOL,46.000000000000000000000000000000,2.580000000000000071054273576010,3631,3,1382,str\(\'KL\'\),str\(\'stdev\'\),0.349930805131793032369813545301,35,2
3325,1754178423.000000000000000000000000000000,1754178455.000000000000000000000000000000,32.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 38 feature_id 1 batch_size 3822 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.8876423185802996 subsets 54,0.000000000000000000000000000000,,i7183,20.000000000000000000000000000000,538.000000000000000000000000000000,538.000000000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.477750000000000007993605777301,5744696.000000000000000000000000000000,3325_0,COMPLETED,SOBOL,20.000000000000000000000000000000,1.800000000000000044408920985006,38,1,3822,str\(\'H\'\),str\(\'tstat\'\),0.887642318580299627406304807664,54,3
3326,1754178483.000000000000000000000000000000,1754178495.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1774 feature_id 4 batch_size 1095 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.6933306777086109 subsets 99,1.000000000000000000000000000000,,i7184,,,,,,,5744702.000000000000000000000000000000,3326_0,FAILED,SOBOL,,,1774,4,1095,str\(\'KL\'\),str\(\'tstat\'\),0.693330677708610898513086340245,99,1
3327,1754178541.000000000000000000000000000000,1754178579.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4431 feature_id 0 batch_size 3694 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.045735522637143734 subsets 15,0.000000000000000000000000000000,,i7184,25.000000000000000000000000000000,551.242187500000000000000000000000,551.242187500000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.000000000000000000000000000000,5744708.000000000000000000000000000000,3327_0,COMPLETED,SOBOL,25.000000000000000000000000000000,0.000000000000000000000000000000,4431,0,3694,str\(\'H\'\),str\(\'stdev\'\),0.045735522637143734281384155338,15,2
3328,1754178584.000000000000000000000000000000,1754178596.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4417 feature_id 4 batch_size 4823 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.19045090655237437 subsets 10,1.000000000000000000000000000000,,i7183,,,,,,,5744715.000000000000000000000000000000,3328_0,FAILED,SOBOL,,,4417,4,4823,str\(\'KL\'\),str\(\'stdev\'\),0.190450906552374371605296232701,10,3
3329,1754178645.000000000000000000000000000000,1754178689.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1761 feature_id 0 batch_size 2266 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.5407903100661934 subsets 79,0.000000000000000000000000000000,,i7184,30.000000000000000000000000000000,552.558593750000000000000000000000,551.891927083333371228945907205343,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.283250000000000001776356839400,5744720.000000000000000000000000000000,3329_0,COMPLETED,SOBOL,30.000000000000000000000000000000,5.500000000000000000000000000000,1761,0,2266,str\(\'H\'\),str\(\'tstat\'\),0.540790310066193380400534351793,79,3
3330,1754182603.000000000000000000000000000000,1754182660.000000000000000000000000000000,57.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 22 feature_id 3 batch_size 2663 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.845230979276821 subsets 71,0.000000000000000000000000000000,,i7170,45.000000000000000000000000000000,553.980468750000000000000000000000,553.409040178571444812405388802290,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.332874999999999976463271877947,5748304.000000000000000000000000000000,3330_0,COMPLETED,SOBOL,45.000000000000000000000000000000,0.589999999999999968913755310496,22,3,2663,str\(\'KL\'\),str\(\'tstat\'\),0.845230979276821003942643528717,71,2
3331,1754182663.000000000000000000000000000000,1754182714.000000000000000000000000000000,51.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3615 feature_id 1 batch_size 260 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.3845134763289243 subsets 42,0.000000000000000000000000000000,,i7168,29.000000000000000000000000000000,550.480468750000000000000000000000,550.480468750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.292499999999999982236431605997,5748313.000000000000000000000000000000,3331_0,COMPLETED,SOBOL,29.000000000000000000000000000000,12.839999999999999857891452847980,3615,1,260,str\(\'H\'\),str\(\'stdev\'\),0.384513476328924297398259568581,42,3
3332,1754182729.000000000000000000000000000000,1754182811.000000000000000000000000000000,82.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2888 feature_id 2 batch_size 1408 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.9587706598974765 subsets 94,0.000000000000000000000000000000,,i7162,64.000000000000000000000000000000,552.972656250000000000000000000000,552.972656250000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.351999999999999979571896346897,5748329.000000000000000000000000000000,3332_0,COMPLETED,SOBOL,64.000000000000000000000000000000,4.870000000000000106581410364015,2888,2,1408,str\(\'H\'\),str\(\'tstat\'\),0.958770659897476451583031575865,94,1
3333,1754182787.000000000000000000000000000000,1754182845.000000000000000000000000000000,58.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 856 feature_id 1 batch_size 4005 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.30995236901938916 subsets 19,0.000000000000000000000000000000,,i7160,32.000000000000000000000000000000,551.105468750000000000000000000000,551.105468750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.751375000000000015099033134902,5748346.000000000000000000000000000000,3333_0,COMPLETED,SOBOL,32.000000000000000000000000000000,1.739999999999999991118215802999,856,1,4005,str\(\'KL\'\),str\(\'stdev\'\),0.309952369019389162296818085451,19,1
3334,1754182845.000000000000000000000000000000,1754182864.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2206 feature_id 4 batch_size 1068 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.116870407352224 subsets 31,1.000000000000000000000000000000,,i7158,,,,,,,5748358.000000000000000000000000000000,3334_0,FAILED,SOBOL,,,2206,4,1068,str\(\'H\'\),str\(\'stdev\'\),0.116870407352223995567364056569,31,2
3335,1754182905.000000000000000000000000000000,1754182936.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3924 feature_id 1 batch_size 3511 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.6533609264697879 subsets 58,0.000000000000000000000000000000,,i7162,23.000000000000000000000000000000,551.273437500000000000000000000000,551.273437500000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.438875000000000015099033134902,5748363.000000000000000000000000000000,3335_0,COMPLETED,SOBOL,23.000000000000000000000000000000,1.110000000000000097699626167014,3924,1,3511,str\(\'KL\'\),str\(\'tstat\'\),0.653360926469787939296907097741,58,3
3336,1754182984.000000000000000000000000000000,1754183034.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4199 feature_id 3 batch_size 699 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.9148055954091251 subsets 49,0.000000000000000000000000000000,,i7162,40.000000000000000000000000000000,553.632812500000000000000000000000,553.632812500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.099625000000000005218048215738,5748370.000000000000000000000000000000,3336_0,COMPLETED,SOBOL,40.000000000000000000000000000000,3.640000000000000124344978758018,4199,3,699,str\(\'KL\'\),str\(\'tstat\'\),0.914805595409125094086277840688,49,1
3337,1754183045.000000000000000000000000000000,1754183076.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2168 feature_id 1 batch_size 3259 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.3149616710022092 subsets 64,0.000000000000000000000000000000,,i7162,24.000000000000000000000000000000,550.675781250000000000000000000000,550.675781250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.407374999999999987121412914348,5748376.000000000000000000000000000000,3337_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.619999999999999995559107901499,2168,1,3259,str\(\'H\'\),str\(\'stdev\'\),0.314961671002209175895814041723,64,2
3338,1754183104.000000000000000000000000000000,1754183117.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1050 feature_id 4 batch_size 1827 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.010532186912372708 subsets 87,1.000000000000000000000000000000,,i7115,,,,,,,5748382.000000000000000000000000000000,3338_0,FAILED,SOBOL,,,1050,4,1827,str\(\'KL\'\),str\(\'stdev\'\),0.010532186912372707571217134159,87,2
3339,1754183164.000000000000000000000000000000,1754183202.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2769 feature_id 0 batch_size 4227 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.720747072501108 subsets 1,0.000000000000000000000000000000,,i7115,29.000000000000000000000000000000,552.289062500000000000000000000000,551.489062500000045474735088646412,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.528375000000000039079850466806,5748388.000000000000000000000000000000,3339_0,COMPLETED,SOBOL,29.000000000000000000000000000000,1.649999999999999911182158029987,2769,0,4227,str\(\'H\'\),str\(\'tstat\'\),0.720747072501108032582806117716,1,3
