trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,feature_id,threshold,window_size
178,,,,,,,,,,,,,,,178_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,1972,1,0.975412279304117002531882008043,4757
179,,,,,,,,,,,,,,,179_0,RUNNING,SOBOL,,,3484,16,0.167520556615665561217554113682,237
180,,,,,,,,,,,,,,,180_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,2621,5,0.356520675102248774113178342304,1207
181,,,,,,,,,,,,,,,181_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,1573,12,0.533013046670705037399784487206,3797
182,,,,,,,,,,,,,,,182_0,FAILED,SOBOL,,,857,9,0.027185147589072585633251932791,1321
183,,,,,,,,,,,,,,,183_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,4951,19,0.835059738472104018391917179542,3673
184,,,,,,,,,,,,,,,184_0,COMPLETED,SOBOL,9197.000000000000000000000000000000,0.040000000000000000832667268469,4640,2,0.071193608561530716261067652795,4178
185,,,,,,,,,,,,,,,185_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,1156,14,0.754442880917340463753362200805,830
186,,,,,,,,,,,,,,,186_0,COMPLETED,SOBOL,25.000000000000000000000000000000,0.000000000000000000000000000000,1259,6,0.311001403039321278054529784640,3354
187,,,,,,,,,,,,,,,187_0,FAILED,SOBOL,,,2947,21,0.612096250727772739352872122254,1644
188,,,,,,,,,,,,,,,188_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.000000000000000000000000000000,3177,10,0.925993863351643131665014152532,1992
189,,,,,,,,,,,,,,,189_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,2267,17,0.242704616783186805095695603995,3016
190,,,,,,,,,,,,,,,190_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,301,3,0.690056183870881745257008788030,541
191,,,,,,,,,,,,,,,191_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,4257,13,0.388978467987850295983776049979,4458
192,,,,,,,,,,,,,,,192_0,COMPLETED,SOBOL,43.000000000000000000000000000000,0.000000000000000000000000000000,4276,1,0.718573193991556724569136349601,820
193,,,,,,,,,,,,,,,193_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,241,14,0.419425719145685438338233552713,4188
194,,,,,,,,,,,,,,,194_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.000000000000000000000000000000,2326,6,0.896003846993669861298315026943,1713
195,,,,,,,,,,,,,,,195_0,FAILED,SOBOL,,,3159,21,0.214705754548311228413481899224,3286
196,,,,,,,,,,,,,,,196_0,COMPLETED,SOBOL,25.000000000000000000000000000000,0.000000000000000000000000000000,2926,10,0.279092183910310265293475140425,3007
197,,,,,,,,,,,,,,,197_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,1317,17,0.578218719882890530570307419111,2002
198,,,,,,,,,,,,,,,198_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,1099,3,0.105527362953871495232505139938,4526
199,,,,,,,,,,,,,,,199_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,4660,12,0.786869236679747730001110994635,472
200,,,,,,,,,,,,,,,200_0,FAILED,SOBOL,,,4969,7,0.057145183287560942508864769707,2223
201,,,,,,,,,,,,,,,201_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,797,19,0.863089533133432285083586066321,2781
202,,,,,,,,,,,,,,,202_0,FAILED,SOBOL,,,1633,0,0.328034597408026484810505962741,305
203,,,,,,,,,,,,,,,203_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,2603,15,0.502535814853385054412626686826,4688
204,,,,,,,,,,,,,,,204_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,3463,4,0.941047592485323547428777146706,3786
205,,,,,,,,,,,,,,,205_0,COMPLETED,SOBOL,315.000000000000000000000000000000,0.050000000000000002775557561563,2030,11,0.135124181512743246624808080014,1217
206,,,,,,,,,,,,,,,206_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,562,8,0.674088730564340932183142740541,3742
207,,,,,,,,,,,,,,,207_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,3947,18,0.499543731838464732941673673849,1253
208,,,,,,,,,,,,,,,208_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,3853,9,0.822083581857383283164608656080,4605
209,,,,,,,,,,,,,,,209_0,COMPLETED,SOBOL,11289.000000000000000000000000000000,1.709999999999999964472863211995,383,19,0.008243330491706729254430818798,397
210,,,,,,,,,,,,,,,210_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,2047,5,0.558899431448429795388221918984,2922
211,,,,,,,,,,,,,,,211_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,3719,12,0.361091301741078507525628538133,2072
212,,,,,,,,,,,,,,,212_0,COMPLETED,SOBOL,2674.000000000000000000000000000000,0.029999999999999998889776975375,2697,1,0.179761956566944713920008780406,1795
213,,,,,,,,,,,,,,,213_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,1811,16,0.993626953873783302917388482456,3209
214,,,,,,,,,,,,,,,214_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,779,7,0.439075977107509951569142003791,733
215,,,,,,,,,,,,,,,215_0,COMPLETED,SOBOL,44.000000000000000000000000000000,0.000000000000000000000000000000,4713,20,0.636851746737956969646177185496,4260
216,,,,,,,,,,,,,,,216_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,4409,3,0.394401885265484475340258541110,3516
217,,,,,,,,,,,,,,,217_0,COMPLETED,SOBOL,36.000000000000000000000000000000,0.000000000000000000000000000000,1076,13,0.717039011631161016246949202468,1493
218,,,,,,,,,,,,,,,218_0,COMPLETED,SOBOL,25.000000000000000000000000000000,0.000000000000000000000000000000,1491,10,0.224859227797016503203053616744,4017
219,,,,,,,,,,,,,,,219_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,3025,17,0.913870482504367864784455832705,981
220,,,,,,,,,,,,,,,220_0,RUNNING,SOBOL,,,3410,6,0.607894909672439087700013260473,77
221,,,,,,,,,,,,,,,221_0,FAILED,SOBOL,,,2349,21,0.285233037365600461399139931018,4931
222,,,,,,,,,,,,,,,222_0,COMPLETED,SOBOL,42.000000000000000000000000000000,0.000000000000000000000000000000,66,2,0.773510331254452454530223803886,2456
223,,,,,,,,,,,,,,,223_0,COMPLETED,SOBOL,8106.000000000000000000000000000000,0.040000000000000000832667268469,4176,14,0.084531436624005432123318826143,2543
224,,,,,,,,,,,,,,,224_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,4104,5,0.339171600988134758214442854296,4346
225,,,,,,,,,,,,,,,225_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,92,20,0.523317056387662904448632161802,663
226,,,,,,,,,,,,,,,226_0,COMPLETED,SOBOL,9982.000000000000000000000000000000,0.119999999999999995559107901499,2499,1,0.044785681510344149680591385732,3128
227,,,,,,,,,,,,,,,227_0,COMPLETED,SOBOL,37.000000000000000000000000000000,0.000000000000000000000000000000,3306,13,0.844991811577230689245254779962,1870
228,,,,,,,,,,,,,,,228_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,3071,2,0.663648658346384756612224009586,2157
229,,,,,,,,,,,,,,,229_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,1477,12,0.479527948888018751283368601435,2851
230,,,,,,,,,,,,,,,230_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,953,9,0.954164462827146064860528440477,317
231,,,,,,,,,,,,,,,231_0,COMPLETED,SOBOL,45.000000000000000000000000000000,0.000000000000000000000000000000,4501,16,0.153925972683355199999155615842,4682
232,,,,,,,,,,,,,,,232_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,4817,0,0.877313382815569586803405854880,2623
233,,,,,,,,,,,,,,,233_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,630,15,0.201964802416041505628285790408,2380
234,,,,,,,,,,,,,,,234_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,1786,7,0.738972509287297740776523369277,4846
235,,,,,,,,,,,,,,,235_0,COMPLETED,SOBOL,13268.000000000000000000000000000000,0.059999999999999997779553950750,2769,19,0.429969504220411191663941963270,148
236,,,,,,,,,,,,,,,236_0,RUNNING,SOBOL,,,3628,8,0.124008676340803508653110043269,1062
237,,,,,,,,,,,,,,,237_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,2170,18,0.799332510799169559945198670903,3942
238,,,,,,,,,,,,,,,238_0,COMPLETED,SOBOL,618.000000000000000000000000000000,0.040000000000000000832667268469,396,4,0.258422328853979699214704623955,1407
239,,,,,,,,,,,,,,,239_0,COMPLETED,SOBOL,36.000000000000000000000000000000,0.000000000000000000000000000000,3808,11,0.567457693997770573623995460366,3586
240,,,,,,,,,,,,,,,240_0,COMPLETED,SOBOL,13308.000000000000000000000000000000,0.040000000000000000832667268469,4019,5,0.235661196392029537172163600189,553
241,,,,,,,,,,,,,,,241_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.000000000000000000000000000000,536,11,0.934499461771920336694563502533,4451
242,,,,,,,,,,,,,,,242_0,COMPLETED,SOBOL,36.000000000000000000000000000000,0.000000000000000000000000000000,1879,8,0.381890080325305469877150699176,1916
243,,,,,,,,,,,,,,,243_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,3567,18,0.698606281114742211357793166826,3077
244,,,,,,,,,,,,,,,244_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,2557,7,0.762978902420029081454799779749,3366
245,,,,,,,,,,,,,,,245_0,FAILED,SOBOL,,,1646,20,0.064119698166847233222753743576,1636
246,,,,,,,,,,,,,,,246_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,921,0,0.620615865403786326481849755510,4103
247,,,,,,,,,,,,,,,247_0,COMPLETED,SOBOL,1298.000000000000000000000000000000,0.040000000000000000832667268469,4877,16,0.303943445894867159129404399209,891
248,,,,,,,,,,,,,,,248_0,COMPLETED,SOBOL,25.000000000000000000000000000000,0.000000000000000000000000000000,4557,10,0.540056697567924848257803205342,1338
249,,,,,,,,,,,,,,,249_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,1249,17,0.348015307188034084262540091004,3670
250,,,,,,,,,,,,,,,250_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,1342,3,0.842147895628586384830782662902,1137
251,,,,,,,,,,,,,,,251_0,FAILED,SOBOL,,,2854,13,0.018634819839149715375858917810,3863
252,,,,,,,,,,,,,,,252_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,3251,2,0.457161342423409222668340134987,4774
253,,,,,,,,,,,,,,,253_0,COMPLETED,SOBOL,833.000000000000000000000000000000,0.040000000000000000832667268469,2203,15,0.649223671676591007617673767527,234
254,,,,,,,,,,,,,,,254_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.000000000000000000000000000000,227,6,0.159000711433589458909665381725,2700
255,,,,,,,,,,,,,,,255_0,FAILED,SOBOL,,,4321,21,0.982470005942508550766945063515,2298
256,,,,,,,,,,,,,,,256_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.000000000000000000000000000000,4334,6,0.520562850981950764328587411001,4671
257,,,,,,,,,,,,,,,257_0,FAILED,SOBOL,,,224,21,0.336322159400209763635558601891,327
258,,,,,,,,,,,,,,,258_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,2192,2,0.846044674042612299125210029160,2842
259,,,,,,,,,,,,,,,259_0,FAILED,SOBOL,,,3253,15,0.045926047051325441517022341031,2167
260,,,,,,,,,,,,,,,260_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,2871,4,0.476651381941512242157443779433,1861
261,,,,,,,,,,,,,,,261_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,1336,13,0.660920626532286448195918637794,3139
262,,,,,,,,,,,,,,,262_0,COMPLETED,SOBOL,12875.000000000000000000000000000000,0.059999999999999997779553950750,1231,10,0.155100125951692452419550249942,653
263,,,,,,,,,,,,,,,263_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,4565,17,0.955182585798203920290916357771,4355
264,,,,,,,,,,,,,,,264_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,4871,1,0.200577393861487512927155307807,3577
265,,,,,,,,,,,,,,,265_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,937,16,0.876021210443228448561114873883,1417
266,,,,,,,,,,,,,,,266_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,1654,7,0.432571902794763429866975457116,3931
267,,,,,,,,,,,,,,,267_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,2540,20,0.741487404786050352534232388280,1071
268,,,,,,,,,,,,,,,268_0,COMPLETED,SOBOL,12903.000000000000000000000000000000,0.050000000000000002775557561563,3564,8,0.798066512018442142384344606398,138
269,,,,,,,,,,,,,,,269_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,1892,18,0.122594142427667973649363375443,4856
270,,,,,,,,,,,,,,,270_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,538,5,0.569937850002199430932137147465,2371
271,,,,,,,,,,,,,,,271_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,4008,11,0.261058515155687953512853027860,2633
272,,,,,,,,,,,,,,,272_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,3790,4,0.935788302959874251918392928928,881
273,,,,,,,,,,,,,,,273_0,COMPLETED,SOBOL,36.000000000000000000000000000000,0.000000000000000000000000000000,404,11,0.237052887897938491246208059238,4112
274,,,,,,,,,,,,,,,274_0,COMPLETED,SOBOL,36.000000000000000000000000000000,0.000000000000000000000000000000,2187,8,0.696088054431602376581622593221,1627
275,,,,,,,,,,,,,,,275_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,3621,18,0.379291964702308193047031181777,3377
276,,,,,,,,,,,,,,,276_0,COMPLETED,SOBOL,10166.000000000000000000000000000000,0.059999999999999997779553950750,2758,7,0.065529949128627779098010819325,3068
277,,,,,,,,,,,,,,,277_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,1788,19,0.764248232385143611011812936340,1926
278,,,,,,,,,,,,,,,278_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,643,0,0.301302976641803998969493250115,4440
279,,,,,,,,,,,,,,,279_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,4814,15,0.618139040583744692192169623013,563
280,,,,,,,,,,,,,,,280_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,4503,9,0.350869031727313984703187088598,2289
281,,,,,,,,,,,,,,,281_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,941,16,0.542807571789249765359386401542,2710
282,,,,,,,,,,,,,,,282_0,FAILED,SOBOL,,,1474,2,0.017498737249523402259576698725,224
283,,,,,,,,,,,,,,,283_0,COMPLETED,SOBOL,42.000000000000000000000000000000,0.000000000000000000000000000000,3084,12,0.841091701978817551932365859102,4784
284,,,,,,,,,,,,,,,284_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,3314,1,0.651955034675076650074743156438,3852
285,,,,,,,,,,,,,,,285_0,COMPLETED,SOBOL,37.000000000000000000000000000000,0.000000000000000000000000000000,2481,13,0.460033626418560770421350980541,1146
286,,,,,,,,,,,,,,,286_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,86,5,0.981455214155837918355018700822,3661
287,,,,,,,,,,,,,,,287_0,FAILED,SOBOL,,,4121,20,0.157822275213897217360781155548,1348
288,,,,,,,,,,,,,,,288_0,COMPLETED,SOBOL,867.000000000000000000000000000000,0.070000000000000006661338147751,4164,2,0.421688812796026490925527241416,483
289,,,,,,,,,,,,,,,289_0,COMPLETED,SOBOL,43.000000000000000000000000000000,0.000000000000000000000000000000,70,14,0.720939137959852760495493839699,4517
290,,,,,,,,,,,,,,,290_0,COMPLETED,SOBOL,23.000000000000000000000000000000,0.000000000000000000000000000000,2360,6,0.213161780327558531000775587927,2011
291,,,,,,,,,,,,,,,291_0,FAILED,SOBOL,,,3409,21,0.894379983833059721831659771851,2997
292,,,,,,,,,,,,,,,292_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.000000000000000000000000000000,3009,10,0.580604175074025952163481179014,3296
293,,,,,,,,,,,,,,,293_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,1498,17,0.281336718104779726079556212426,1702
294,,,,,,,,,,,,,,,294_0,COMPLETED,SOBOL,44.000000000000000000000000000000,0.000000000000000000000000000000,1094,3,0.785203971656039390047965298436,4198
295,,,,,,,,,,,,,,,295_0,FAILED,SOBOL,,,4401,13,0.104025742363184695027378268151,811
296,,,,,,,,,,,,,,,296_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,4720,7,0.864968053443357365317467611021,1262
297,,,,,,,,,,,,,,,297_0,COMPLETED,SOBOL,7542.000000000000000000000000000000,0.059999999999999997779553950750,763,20,0.058920853279531004709212993475,3731
298,,,,,,,,,,,,,,,298_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,1804,1,0.500424528034403737208890561305,1227
299,,,,,,,,,,,,,,,299_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,2715,16,0.326003199528902776194172474789,3777
300,,,,,,,,,,,,,,,300_0,COMPLETED,SOBOL,42.000000000000000000000000000000,0.000000000000000000000000000000,3722,5,0.136881292048841723962837590989,4699
301,,,,,,,,,,,,,,,301_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,2035,12,0.942945624018088013329474961211,295
302,,,,,,,,,,,,,,,302_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,381,9,0.497554687589406963166283048849,2790
303,,,,,,,,,,,,,,,303_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,3864,19,0.671936041882261636537521098944,2213
304,,,,,,,,,,,,,,,304_0,RUNNING,SOBOL,,,3965,8,0.006463377548381686599210382838,4270
305,,,,,,,,,,,,,,,305_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,554,18,0.820208392731845425949188665982,724
306,,,,,,,,,,,,,,,306_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,2013,4,0.363118416668847199257896818381,3219
307,,,,,,,,,,,,,,,307_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.000000000000000000000000000000,3470,11,0.561014049451798224588117136591,1785
308,,,,,,,,,,,,,,,308_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,2615,0,0.991725591156631725020531575865,2081
309,,,,,,,,,,,,,,,309_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,1631,15,0.178009128982201225710468861507,2912
310,,,,,,,,,,,,,,,310_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,784,7,0.639001104235649153295639735006,408
311,,,,,,,,,,,,,,,311_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,4972,19,0.441069304307922738228597836496,4596
312,,,,,,,,,,,,,,,312_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,4658,3,0.714676398847252092316750804457,2552
313,,,,,,,,,,,,,,,313_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,1111,12,0.392134508663788461380050875960,2446
314,,,,,,,,,,,,,,,314_0,COMPLETED,SOBOL,25.000000000000000000000000000000,0.000000000000000000000000000000,1320,10,0.915497676849365227269572642399,4942
315,,,,,,,,,,,,,,,315_0,RUNNING,SOBOL,,,2913,17,0.226398919066414239242845951594,68
316,,,,,,,,,,,,,,,316_0,COMPLETED,SOBOL,951.000000000000000000000000000000,0.010000000000000000208166817117,3152,6,0.282992786122486017497124066722,991
317,,,,,,,,,,,,,,,317_0,FAILED,SOBOL,,,2344,21,0.605506123296916443088377945969,4007
318,,,,,,,,,,,,,,,318_0,COMPLETED,SOBOL,4623.000000000000000000000000000000,0.160000000000000003330669073875,247,1,0.086037340166047221456935290007,1502
319,,,,,,,,,,,,,,,319_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,4259,14,0.775172265093773571464907945483,3506
320,,,,,,,,,,,,,,,320_0,RUNNING,SOBOL,,,4241,3,0.114074271220713854835260292475,2476
321,,,,,,,,,,,,,,,321_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,307,13,0.805124212631955771257707965560,2524
322,,,,,,,,,,,,,,,322_0,COMPLETED,SOBOL,3585.000000000000000000000000000000,0.790000000000000035527136788005,2284,10,0.252522690698504470585561421103,18
323,,,,,,,,,,,,,,,323_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,3170,17,0.577011957442387979355657989800,4990
324,,,,,,,,,,,,,,,324_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.000000000000000000000000000000,2934,6,0.883109393624588845383982516068,4036
325,,,,,,,,,,,,,,,325_0,FAILED,SOBOL,,,1262,21,0.192027092136442673053764451652,962
326,,,,,,,,,,,,,,,326_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,1168,2,0.748531089143827599308167464187,3457
327,,,,,,,,,,,,,,,327_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,4638,14,0.424066568341106175932253563587,1551
328,,,,,,,,,,,,,,,328_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,4954,9,0.669440267233178065708898429875,753
329,,,,,,,,,,,,,,,329_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.000000000000000000000000000000,844,19,0.469593450821936153616320552828,4241
330,,,,,,,,,,,,,,,330_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,1571,5,0.963718640761449973908270294487,1736
331,,,,,,,,,,,,,,,331_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,2633,12,0.148026249017566446930516121938,3268
332,,,,,,,,,,,,,,,332_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,3491,1,0.329233745712786907144931092262,2942
333,,,,,,,,,,,,,,,333_0,COMPLETED,SOBOL,44.000000000000000000000000000000,0.000000000000000000000000000000,1956,16,0.529112922200933089023067168455,2052
334,,,,,,,,,,,,,,,334_0,COMPLETED,SOBOL,6800.000000000000000000000000000000,0.050000000000000002775557561563,611,8,0.038882593199610709921998363825,4547
335,,,,,,,,,,,,,,,335_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,3944,20,0.854550239002332068238843021390,456
336,,,,,,,,,,,,,,,336_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.000000000000000000000000000000,3883,6,0.467077046809718010589307368718,3683
337,,,,,,,,,,,,,,,337_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,321,19,0.643449436254799334022891343920,1311
338,,,,,,,,,,,,,,,338_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,2094,0,0.164910662876442071222982121981,3806
339,,,,,,,,,,,,,,,339_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,3704,15,0.972905116911977563276536784542,1197
340,,,,,,,,,,,,,,,340_0,COMPLETED,SOBOL,5649.000000000000000000000000000000,0.040000000000000000832667268469,2694,4,0.534271550286561258680251285114,246
341,,,,,,,,,,,,,,,341_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.000000000000000000000000000000,1861,11,0.357942942121997453863713190003,4747
342,,,,,,,,,,,,,,,342_0,COMPLETED,SOBOL,37.000000000000000000000000000000,0.000000000000000000000000000000,706,8,0.832572087302803964803388225846,2243
343,,,,,,,,,,,,,,,343_0,RUNNING,SOBOL,,,4741,18,0.024556694393977524654149036110,2761
344,,,,,,,,,,,,,,,344_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,4420,1,0.757204581487923911176096680720,4467
345,,,,,,,,,,,,,,,345_0,RUNNING,SOBOL,,,1034,14,0.074035317042842510582012494069,531
346,,,,,,,,,,,,,,,346_0,COMPLETED,SOBOL,42.000000000000000000000000000000,0.000000000000000000000000000000,1557,5,0.611050883427262325753304139653,3026
347,,,,,,,,,,,,,,,347_0,FAILED,SOBOL,,,2991,21,0.309853304391726869226886265096,1982
348,,,,,,,,,,,,,,,348_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.000000000000000000000000000000,3388,10,0.245588678894564510502007692594,1654
349,,,,,,,,,,,,,,,349_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,2418,16,0.928714162059128267578955728823,3345
350,,,,,,,,,,,,,,,350_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,13,3,0.387811809884384295354919913734,839
351,,,,,,,,,,,,,,,351_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,4184,13,0.689030327793210717324257075234,4168
352,,,,,,,,,,,,,,,352_0,COMPLETED,SOBOL,25.000000000000000000000000000000,0.000000000000000000000000000000,4100,10,0.950977920994162562173812602850,2680
353,,,,,,,,,,,,,,,353_0,COMPLETED,SOBOL,647.000000000000000000000000000000,0.029999999999999998889776975375,143,17,0.129336020922288297274604929044,2318
354,,,,,,,,,,,,,,,354_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,2424,3,0.679984767992049432550061283109,4833
355,,,,,,,,,,,,,,,355_0,FAILED,SOBOL,,,3335,13,0.489993485519662486105119114654,176
356,,,,,,,,,,,,,,,356_0,FAILED,SOBOL,,,3102,2,0.051345159070566297188076276825,1117
357,,,,,,,,,,,,,,,357_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.000000000000000000000000000000,1415,14,0.873030840422958087643223734631,3882
358,,,,,,,,,,,,,,,358_0,COMPLETED,SOBOL,23.000000000000000000000000000000,0.000000000000000000000000000000,1001,6,0.318472480027005067082512823617,1396
359,,,,,,,,,,,,,,,359_0,FAILED,SOBOL,,,4484,21,0.508442823626101048084535705129,3612
