trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
1396,1753933238.000000000000000000000000000000,1753933351.000000000000000000000000000000,113.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4484 n_subspaces 97 feature_percentage 0.5131164353545755 alpha 0.639016971046105 window_size 468 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7169,104.000000000000000000000000000000,560.015625000000000000000000000000,554.169471153846188826719298958778,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.582500000000000017763568394003,5713104.000000000000000000000000000000,1396_0,COMPLETED,SOBOL,104.000000000000000000000000000000,18.589999999999999857891452847980,4484,97,0.513116435354575517457931255194,0.639016971046104997888903653802,468,EDFSMode.RANDOM
1397,1753933262.000000000000000000000000000000,1753933275.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 54 n_subspaces 37 feature_percentage 0.4963269100598991 alpha 0.24859860939905049 window_size 996 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7182,2.000000000000000000000000000000,550.984375000000000000000000000000,550.984375000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.040500000000000001276756478319,5713107.000000000000000000000000000000,1397_0,COMPLETED,SOBOL,2.000000000000000000000000000000,6.110000000000000319744231092045,54,37,0.496326910059899095717383943338,0.248598609399050485269100363439,996,EDFSMode.RANDOM
1398,1753933286.000000000000000000000000000000,1753933318.000000000000000000000000000000,32.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2000 n_subspaces 74 feature_percentage 0.9288560394700617 alpha 0.9533850195892155 window_size 632 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7175,14.000000000000000000000000000000,556.863281250000000000000000000000,554.363281250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.580000000000000071054273576010,5713111.000000000000000000000000000000,1398_0,COMPLETED,SOBOL,14.000000000000000000000000000000,10.800000000000000710542735760100,2000,74,0.928856039470061678464674059796,0.953385019589215509938640025211,632,EDFSMode.RANDOM
1399,1753933319.000000000000000000000000000000,1753933337.000000000000000000000000000000,18.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2528 n_subspaces 12 feature_percentage 0.07242507139965892 alpha 0.40801257302053273 window_size 104 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7186,7.000000000000000000000000000000,561.398437500000000000000000000000,555.398437500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.612000000000000099475983006414,5713115.000000000000000000000000000000,1399_0,COMPLETED,SOBOL,7.000000000000000000000000000000,76.469999999999998863131622783840,2528,12,0.072425071399658924597986242588,0.408012573020532731682408211782,104,EDFSMode.RANDOM
1400,1753933343.000000000000000000000000000000,1753933362.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2914 n_subspaces 80 feature_percentage 0.9400451662335545 alpha 0.1814813886564225 window_size 696 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7182,7.000000000000000000000000000000,551.292968750000000000000000000000,551.292968750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.566000000000000058619775700208,5713118.000000000000000000000000000000,1400_0,COMPLETED,SOBOL,7.000000000000000000000000000000,10.740000000000000213162820728030,2914,80,0.940045166233554496670876687858,0.181481388656422493177444721368,696,EDFSMode.RANDOM
1401,1753933358.000000000000000000000000000000,1753933370.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2229 n_subspaces 44 feature_percentage 0.050507694296538834 alpha 0.6963876481801271 window_size 323 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7169,2.000000000000000000000000000000,552.003906250000000000000000000000,552.003906250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.614999999999999991118215802999,5713121.000000000000000000000000000000,1401_0,COMPLETED,SOBOL,2.000000000000000000000000000000,27.910000000000000142108547152020,2229,44,0.050507694296538833966803139219,0.696387648180127105668191234145,323,EDFSMode.RANDOM
1402,1753933394.000000000000000000000000000000,1753933419.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 449 n_subspaces 54 feature_percentage 0.6159186054263264 alpha 0.47539022471755743 window_size 404 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7175,8.000000000000000000000000000000,550.367187500000000000000000000000,549.700520833333371228945907205343,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.898000000000000020428103653103,5713124.000000000000000000000000000000,1402_0,COMPLETED,SOBOL,8.000000000000000000000000000000,19.440000000000001278976924368180,449,54,0.615918605426326370988476810453,0.475390224717557430267333984375,404,EDFSMode.RANDOM
1403,1753933418.000000000000000000000000000000,1753933430.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4723 n_subspaces 18 feature_percentage 0.3827964896485209 alpha 0.8957529522981494 window_size 777 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7169,4.000000000000000000000000000000,553.539062500000000000000000000000,552.205729166666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.554000000000000047961634663807,5713128.000000000000000000000000000000,1403_0,COMPLETED,SOBOL,4.000000000000000000000000000000,12.599999999999999644728632119950,4723,18,0.382796489648520921189600585421,0.895752952298149440757413231040,777,EDFSMode.RANDOM
1404,1753933444.000000000000000000000000000000,1753933470.000000000000000000000000000000,26.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3766 n_subspaces 68 feature_percentage 0.16857176278345287 alpha 0.7975130381491036 window_size 891 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7175,7.000000000000000000000000000000,553.523437500000000000000000000000,552.190104166666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.559250000000000024868995751604,5713131.000000000000000000000000000000,1404_0,COMPLETED,SOBOL,7.000000000000000000000000000000,7.459999999999999964472863211995,3766,68,0.168571762783452872014322565519,0.797513038149103570262354878651,891,EDFSMode.RANDOM
1405,1753933478.000000000000000000000000000000,1753933497.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 781 n_subspaces 4 feature_percentage 0.8378299064226449 alpha 0.31474955337494614 window_size 518 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7186,7.000000000000000000000000000000,551.445312500000000000000000000000,551.445312500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.171499999999999985789145284798,5713134.000000000000000000000000000000,1405_0,COMPLETED,SOBOL,7.000000000000000000000000000000,18.000000000000000000000000000000,781,4,0.837829906422644876684557857516,0.314749553374946144934654057579,518,EDFSMode.RANDOM
1406,1753933498.000000000000000000000000000000,1753933523.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1311 n_subspaces 94 feature_percentage 0.28033948288671673 alpha 0.608008961841464 window_size 209 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7169,13.000000000000000000000000000000,559.824218750000000000000000000000,553.824218750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.619750000000000023092638912203,5713137.000000000000000000000000000000,1406_0,COMPLETED,SOBOL,13.000000000000000000000000000000,37.549999999999997157829056959599,1311,94,0.280339482886716728771148154920,0.608008961841464024011827405047,209,EDFSMode.RANDOM
1407,1753933542.000000000000000000000000000000,1753933554.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3207 n_subspaces 30 feature_percentage 0.7337371161766351 alpha 0.030715269861742854 window_size 582 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7186,4.000000000000000000000000000000,553.695312500000000000000000000000,552.361979166666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.600500000000000033750779948605,5713140.000000000000000000000000000000,1407_0,COMPLETED,SOBOL,4.000000000000000000000000000000,16.500000000000000000000000000000,3207,30,0.733737116176635062458899483318,0.030715269861742854062836016737,582,EDFSMode.RANDOM
1408,1753933559.000000000000000000000000000000,1753933584.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3240 n_subspaces 59 feature_percentage 0.18493159410543739 alpha 0.5372504266053438 window_size 137 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7168,14.000000000000000000000000000000,565.441406250000000000000000000000,557.441406250000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.609750000000000014210854715202,5713143.000000000000000000000000000000,1408_0,COMPLETED,SOBOL,14.000000000000000000000000000000,55.840000000000003410605131648481,3240,59,0.184931594105437385744394873655,0.537250426605343833763583916152,137,EDFSMode.RANDOM
1409,1753933583.000000000000000000000000000000,1753933601.000000000000000000000000000000,18.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1307 n_subspaces 21 feature_percentage 0.8254863458126783 alpha 0.08539278015308083 window_size 651 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7182,4.000000000000000000000000000000,551.574218750000000000000000000000,550.240885416666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.464749999999999996447286321199,5713147.000000000000000000000000000000,1409_0,COMPLETED,SOBOL,4.000000000000000000000000000000,8.410000000000000142108547152020,1307,21,0.825486345812678323774491673248,0.085392780153080827254541418370,651,EDFSMode.RANDOM
1410,1753935319.000000000000000000000000000000,1753935337.000000000000000000000000000000,18.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 743 n_subspaces 84 feature_percentage 0.2600449837166816 alpha 0.8680735463704914 window_size 963 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7169,11.000000000000000000000000000000,551.656250000000000000000000000000,551.656250000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.557250000000000023092638912203,5713386.000000000000000000000000000000,1410_0,COMPLETED,SOBOL,11.000000000000000000000000000000,7.059999999999999609201495331945,743,84,0.260044983716681610275145430933,0.868073546370491389012613581144,963,EDFSMode.RANDOM
1411,1753935362.000000000000000000000000000000,1753935381.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3774 n_subspaces 44 feature_percentage 0.7422107216566801 alpha 0.25929546072334053 window_size 449 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7175,10.000000000000000000000000000000,557.300781250000000000000000000000,553.300781250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.575374999999999969801933730196,5713393.000000000000000000000000000000,1411_0,COMPLETED,SOBOL,10.000000000000000000000000000000,18.859999999999999431565811391920,3774,44,0.742210721656680116886661835451,0.259295460723340531750125137478,449,EDFSMode.RANDOM
1412,1753935392.000000000000000000000000000000,1753935417.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4692 n_subspaces 95 feature_percentage 0.9569265621360391 alpha 0.4204091305062175 window_size 337 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7167,16.000000000000000000000000000000,561.828125000000000000000000000000,555.328125000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.600749999999999895194946475385,5713401.000000000000000000000000000000,1412_0,COMPLETED,SOBOL,16.000000000000000000000000000000,34.299999999999997157829056959599,4692,95,0.956926562136039104977669467189,0.420409130506217476597186077925,337,EDFSMode.RANDOM
1413,1753935400.000000000000000000000000000000,1753935412.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 450 n_subspaces 33 feature_percentage 0.03765018324181438 alpha 0.9668151309397072 window_size 851 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7167,2.000000000000000000000000000000,549.570312500000000000000000000000,549.570312500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.393749999999999988897769753748,5713408.000000000000000000000000000000,1413_0,COMPLETED,SOBOL,2.000000000000000000000000000000,9.070000000000000284217094304040,450,33,0.037650183241814377810285918713,0.966815130939707167989638492145,851,EDFSMode.RANDOM
1414,1753935431.000000000000000000000000000000,1753935443.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2264 n_subspaces 70 feature_percentage 0.5951710614617914 alpha 0.2366299343686551 window_size 763 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7182,4.000000000000000000000000000000,555.050781250000000000000000000000,555.050781250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.526000000000000023092638912203,5713414.000000000000000000000000000000,1414_0,COMPLETED,SOBOL,4.000000000000000000000000000000,8.589999999999999857891452847980,2264,70,0.595171061461791439661794811400,0.236629934368655092669087025570,763,EDFSMode.RANDOM
1415,1753935458.000000000000000000000000000000,1753935471.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2908 n_subspaces 10 feature_percentage 0.3917307540588081 alpha 0.6261326274126768 window_size 249 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7186,5.000000000000000000000000000000,556.207031250000000000000000000000,553.540364583333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.618500000000000049737991503207,5713420.000000000000000000000000000000,1415_0,COMPLETED,SOBOL,5.000000000000000000000000000000,33.450000000000002842170943040401,2908,10,0.391730754058808083861720206187,0.626132627412676834310900630953,249,EDFSMode.RANDOM
1416,1753935479.000000000000000000000000000000,1753935535.000000000000000000000000000000,56.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2512 n_subspaces 77 feature_percentage 0.5254752242360264 alpha 0.8994393586106598 window_size 560 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7169,46.000000000000000000000000000000,551.996093750000000000000000000000,551.996093750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.570124999999999992894572642399,5713424.000000000000000000000000000000,1416_0,COMPLETED,SOBOL,46.000000000000000000000000000000,20.239999999999998436805981327780,2512,77,0.525475224236026439150748501561,0.899439358610659822623745185410,560,EDFSMode.RANDOM
1417,1753935521.000000000000000000000000000000,1753935534.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 2025 n_subspaces 41 feature_percentage 0.4799518504664302 alpha 0.47803925894387067 window_size 173 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7182,3.000000000000000000000000000000,555.238281250000000000000000000000,555.238281250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.600249999999999950262008496793,5713428.000000000000000000000000000000,1417_0,COMPLETED,SOBOL,3.000000000000000000000000000000,44.090000000000003410605131648481,2025,41,0.479951850466430185448984957475,0.478039258943870670748310658382,173,EDFSMode.RANDOM
1418,1753935542.000000000000000000000000000000,1753935629.000000000000000000000000000000,87.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 65 n_subspaces 51 feature_percentage 0.9203672057185323 alpha 0.6932517907265574 window_size 540 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7167,78.000000000000000000000000000000,552.777343750000000000000000000000,552.777343750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.089374999999999996114219413812,5713432.000000000000000000000000000000,1418_0,COMPLETED,SOBOL,78.000000000000000000000000000000,12.699999999999999289457264239900,65,51,0.920367205718532255254160645563,0.693251790726557404198615586211,540,EDFSMode.RANDOM
1419,1753935559.000000000000000000000000000000,1753935571.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4462 n_subspaces 15 feature_percentage 0.09273479884117841 alpha 0.17925737414881587 window_size 927 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7169,3.000000000000000000000000000000,553.917968750000000000000000000000,552.584635416666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.622999999999999998223643160600,5713437.000000000000000000000000000000,1419_0,COMPLETED,SOBOL,3.000000000000000000000000000000,18.449999999999999289457264239900,4462,15,0.092734798841178411876740028674,0.179257374148815873393658648638,927,EDFSMode.RANDOM
1420,1753935599.000000000000000000000000000000,1753935611.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4169 n_subspaces 65 feature_percentage 0.3619029972385615 alpha 0.018257797431200744 window_size 816 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7186,5.000000000000000000000000000000,551.117187500000000000000000000000,549.783854166666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.427999999999999936051153781591,5713441.000000000000000000000000000000,1420_0,COMPLETED,SOBOL,5.000000000000000000000000000000,5.570000000000000284217094304040,4169,65,0.361902997238561507931109417768,0.018257797431200744470158880972,816,EDFSMode.RANDOM
1421,1753935633.000000000000000000000000000000,1753935645.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 983 n_subspaces 1 feature_percentage 0.627675239045173 alpha 0.5946397654358297 window_size 428 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7186,3.000000000000000000000000000000,553.929687500000000000000000000000,551.929687500000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.605250000000000065725203057809,5713445.000000000000000000000000000000,1421_0,COMPLETED,SOBOL,3.000000000000000000000000000000,17.859999999999999431565811391920,983,1,0.627675239045172972396358090919,0.594639765435829747985962967505,428,EDFSMode.RANDOM
1422,1753935659.000000000000000000000000000000,1753935677.000000000000000000000000000000,18.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1693 n_subspaces 91 feature_percentage 0.19517656431905925 alpha 0.32665731717832386 window_size 284 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7186,10.000000000000000000000000000000,560.980468750000000000000000000000,554.313802083333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.562000000000000055067062021408,5713449.000000000000000000000000000000,1422_0,COMPLETED,SOBOL,10.000000000000000000000000000000,23.179999999999999715782905695960,1693,91,0.195176564319059248076015933293,0.326657317178323858275490465530,284,EDFSMode.RANDOM
1423,1753935679.000000000000000000000000000000,1753935692.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3469 n_subspaces 27 feature_percentage 0.8025639065094292 alpha 0.8104582930095494 window_size 672 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7175,5.000000000000000000000000000000,553.117187500000000000000000000000,551.783854166666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.512000000000000010658141036402,5713453.000000000000000000000000000000,1423_0,COMPLETED,SOBOL,5.000000000000000000000000000000,8.539999999999999147348717087880,3469,27,0.802563906509429214608530855912,0.810458293009549413099534831417,672,EDFSMode.RANDOM
1424,1753935720.000000000000000000000000000000,1753935739.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 3595 n_subspaces 92 feature_percentage 0.45749988333135844 alpha 0.21617379468120634 window_size 485 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7182,8.000000000000000000000000000000,556.042968750000000000000000000000,553.376302083333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.576875000000000026645352591004,5713457.000000000000000000000000000000,1424_0,COMPLETED,SOBOL,8.000000000000000000000000000000,18.070000000000000284217094304040,3595,92,0.457499883331358436766578279276,0.216173794681206343781809664506,485,EDFSMode.RANDOM
1425,1753935728.000000000000000000000000000000,1753935853.000000000000000000000000000000,125.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1860 n_subspaces 32 feature_percentage 0.5362242201212793 alpha 0.6680301770679653 window_size 985 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7169,117.000000000000000000000000000000,549.621093750000000000000000000000,549.621093750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.162500000000000088817841970013,5713461.000000000000000000000000000000,1425_0,COMPLETED,SOBOL,117.000000000000000000000000000000,6.219999999999999751310042483965,1860,32,0.536224220121279349093867949705,0.668030177067965302839525065792,985,EDFSMode.RANDOM
1426,1753935758.000000000000000000000000000000,1753935771.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 1169 n_subspaces 67 feature_percentage 0.09562315133959055 alpha 0.3785037324912846 window_size 615 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7169,4.000000000000000000000000000000,552.335937500000000000000000000000,551.669270833333371228945907205343,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.461249999999999937827510620991,5713466.000000000000000000000000000000,1426_0,COMPLETED,SOBOL,4.000000000000000000000000000000,12.019999999999999573674358543940,1169,67,0.095623151339590553576819331738,0.378503732491284605732317913862,615,EDFSMode.RANDOM
1427,1753935779.000000000000000000000000000000,1753935817.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4315 n_subspaces 6 feature_percentage 0.8901821319703013 alpha 0.9872791264224797 window_size 115 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7168,27.000000000000000000000000000000,574.164062500000000000000000000000,560.964062499999954525264911353588,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.610000000000000097699626167014,5713470.000000000000000000000000000000,1427_0,COMPLETED,SOBOL,27.000000000000000000000000000000,70.359999999999999431565811391920,4315,6,0.890182131970301271373102736106,0.987279126422479724745073781378,115,EDFSMode.RANDOM
1428,1753935829.000000000000000000000000000000,1753935860.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier EDFS recent_samples_size 4647 n_subspaces 56 feature_percentage 0.6832614860273898 alpha 0.8320179312098771 window_size 227 mode EDFSMode.RANDOM,0.000000000000000000000000000000,,i7167,17.000000000000000000000000000000,566.625000000000000000000000000000,556.625000000000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.588999999999999968025576890795,5713474.000000000000000000000000000000,1428_0,COMPLETED,SOBOL,17.000000000000000000000000000000,32.439999999999997726263245567679,4647,56,0.683261486027389786102048674366,0.832017931209877104059557950677,227,EDFSMode.RANDOM
