trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
236,,,,,,,,,,,,,,,236_0,COMPLETED,SOBOL,6.000000000000000000000000000000,9.310000000000000497379915032070,2829,1687,0.555244020765647272597220762691,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
237,,,,,,,,,,,,,,,237_0,COMPLETED,SOBOL,135.000000000000000000000000000000,1.260000000000000008881784197001,346,4415,0.141810537789016949394849120836,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
238,,,,,,,,,,,,,,,238_0,COMPLETED,SOBOL,205.000000000000000000000000000000,0.000000000000000000000000000000,1576,670,0.847024591563269479976838738366,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
239,,,,,,,,,,,,,,,239_0,COMPLETED,SOBOL,187.000000000000000000000000000000,6.080000000000000071054273576010,4098,2932,0.450069548290222887221290193338,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
240,,,,,,,,,,,,,,,240_0,COMPLETED,SOBOL,11.000000000000000000000000000000,21.460000000000000852651282912120,4331,919,0.726029750956222463820211032726,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
241,,,,,,,,,,,,,,,241_0,COMPLETED,SOBOL,6.000000000000000000000000000000,6.360000000000000319744231092045,1813,3034,0.078235422845929866730863011526,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
242,,,,,,,,,,,,,,,242_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,583,1780,0.932076573511585571019111284841,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
243,,,,,,,,,,,,,,,243_0,COMPLETED,SOBOL,5.000000000000000000000000000000,2.279999999999999804600747665972,3062,4674,0.269509431589394832240458299566,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
244,,,,,,,,,,,,,,,244_0,COMPLETED,SOBOL,6.000000000000000000000000000000,4.719999999999999751310042483965,3288,2169,0.166451692568138243100150930331,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
245,,,,,,,,,,,,,,,245_0,COMPLETED,SOBOL,5.000000000000000000000000000000,5.450000000000000177635683940025,805,4285,0.501063647918403187730973513681,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
246,,,,,,,,,,,,,,,246_0,COMPLETED,SOBOL,4.000000000000000000000000000000,59.159999999999996589394868351519,2035,530,0.489756242731586077798766609703,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
247,,,,,,,,,,,,,,,247_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,4557,3424,0.840782809913158457604254181206,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
248,,,,,,,,,,,,,,,248_0,COMPLETED,SOBOL,10.000000000000000000000000000000,18.449999999999999289457264239900,4860,1258,0.381554101008921842108634336910,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
249,,,,,,,,,,,,,,,249_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,2377,4771,0.794954748025163970837070337438,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
250,,,,,,,,,,,,,,,250_0,COMPLETED,SOBOL,8.000000000000000000000000000000,29.899999999999998578914528479800,1108,1026,0.214232765402644881325144865514,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
251,,,,,,,,,,,,,,,251_0,COMPLETED,SOBOL,9.000000000000000000000000000000,4.009999999999999786837179271970,3630,2504,0.611218741102144136334572976921,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
252,,,,,,,,,,,,,,,252_0,COMPLETED,SOBOL,307.000000000000000000000000000000,2.109999999999999875655021241982,2758,8,0.944786981731653208171906044299,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
253,,,,,,,,,,,,,,,253_0,COMPLETED,SOBOL,5.000000000000000000000000000000,2.830000000000000071054273576010,241,3520,0.344593860158696752016282971454,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
254,,,,,,,,,,,,,,,254_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,1510,2275,0.645101488076150419992416118475,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
255,,,,,,,,,,,,,,,255_0,COMPLETED,SOBOL,5.000000000000000000000000000000,3.740000000000000213162820728030,3988,3753,0.059681239800527689787212892725,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
256,,,,,,,,,,,,,,,256_0,COMPLETED,SOBOL,7.000000000000000000000000000000,9.169999999999999928945726423990,4002,2280,0.434642522023990729440612312828,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
257,,,,,,,,,,,,,,,257_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,1519,3768,0.769132770173251656409263432579,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
258,,,,,,,,,,,,,,,258_0,COMPLETED,SOBOL,82.000000000000000000000000000000,1.979999999999999982236431605997,248,13,0.219612446943297984214282791982,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
259,,,,,,,,,,,,,,,259_0,COMPLETED,SOBOL,7.000000000000000000000000000000,5.299999999999999822364316059975,2770,3535,0.570760959267616274637191509100,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
260,,,,,,,,,,,,,,,260_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,3617,1030,0.986180112553760368498956268013,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
261,,,,,,,,,,,,,,,261_0,COMPLETED,SOBOL,5.000000000000000000000000000000,9.660000000000000142108547152020,1100,2518,0.338264077242463823136375822287,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
262,,,,,,,,,,,,,,,262_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,2370,1264,0.669973364552482908429453800636,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
263,,,,,,,,,,,,,,,263_0,COMPLETED,SOBOL,5.000000000000000000000000000000,4.129999999999999893418589635985,4848,4785,0.007528167773038148789799262062,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
264,,,,,,,,,,,,,,,264_0,COMPLETED,SOBOL,19.000000000000000000000000000000,41.450000000000002842170943040401,4566,545,0.715801396697759662046678386105,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
265,,,,,,,,,,,,,,,265_0,COMPLETED,SOBOL,4.000000000000000000000000000000,2.830000000000000071054273576010,2048,3429,0.115730220267549158141839882319,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
266,,,,,,,,,,,,,,,266_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,817,2184,0.876024930141866220445479029877,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
267,,,,,,,,,,,,,,,267_0,COMPLETED,SOBOL,5.000000000000000000000000000000,4.429999999999999715782905695960,3295,4290,0.290482974665239479516998244435,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
268,,,,,,,,,,,,,,,268_0,COMPLETED,SOBOL,6.000000000000000000000000000000,12.880000000000000781597009336110,3053,1794,0.144528048116713769832841762764,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
269,,,,,,,,,,,,,,,269_0,COMPLETED,SOBOL,5.000000000000000000000000000000,2.029999999999999804600747665972,570,4678,0.558050640275701836934274524538,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
270,,,,,,,,,,,,,,,270_0,COMPLETED,SOBOL,11.000000000000000000000000000000,36.679999999999999715782905695960,1801,934,0.453196794297546168284185341690,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
271,,,,,,,,,,,,,,,271_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,4323,3039,0.850061062796041322364715142612,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
272,,,,,,,,,,,,,,,272_0,COMPLETED,SOBOL,16.000000000000000000000000000000,44.469999999999998863131622783840,4087,675,0.075076352130621679115130007176,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
273,,,,,,,,,,,,,,,273_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,1570,2946,0.723025223402306460585009517672,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
274,,,,,,,,,,,,,,,274_0,COMPLETED,SOBOL,5.000000000000000000000000000000,13.470000000000000639488462184090,339,1692,0.266823864940553878710716162459,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
275,,,,,,,,,,,,,,,275_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,2817,4430,0.929238129293546100129219666997,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
276,,,,,,,,,,,,,,,276_0,COMPLETED,SOBOL,6.000000000000000000000000000000,10.279999999999999360511537815910,3219,1925,0.502107535518705794252980467718,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
277,,,,,,,,,,,,,,,277_0,COMPLETED,SOBOL,5.000000000000000000000000000000,6.320000000000000284217094304040,736,4197,0.167650123329833145024991836181,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
278,,,,,,,,,,,,,,,278_0,COMPLETED,SOBOL,10.000000000000000000000000000000,12.740000000000000213162820728030,1967,442,0.841691070720553380368755824747,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
279,1753410709.000000000000000000000000000000,1753410728.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4489 n_samples 3180 threshold 0.4905116259697825 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7183,6.000000000000000000000000000000,701.878906250000000000000000000000,701.808593750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.834538461538461562305712959642,5674191.000000000000000000000000000000,279_0,COMPLETED,SOBOL,6.000000000000000000000000000000,13.640000000000000568434188608080,4489,3180,0.490511625969782483203118772508,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
280,1753410709.000000000000000000000000000000,1753410728.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4773 n_samples 1522 threshold 0.7939566642101854 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7183,9.000000000000000000000000000000,702.925781250000000000000000000000,702.925781250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5674192.000000000000000000000000000000,280_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,4773,1522,0.793956664210185403263153602893,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
281,1753410739.000000000000000000000000000000,1753410758.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2290 n_samples 4878 threshold 0.3804012360908091 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7184,5.000000000000000000000000000000,707.445312500000000000000000000000,705.518229166666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.176153846153846105337947847147,5674193.000000000000000000000000000000,281_0,COMPLETED,SOBOL,5.000000000000000000000000000000,1.830000000000000071054273576010,2290,4878,0.380401236090809113932209584164,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
282,1753410744.000000000000000000000000000000,1753410763.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1020 n_samples 1133 threshold 0.610264914451167 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7184,8.000000000000000000000000000000,705.796875000000000000000000000000,705.796875000000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.784615384615384603428367427114,5674194.000000000000000000000000000000,282_0,COMPLETED,SOBOL,8.000000000000000000000000000000,13.689999999999999502620084967930,1020,1133,0.610264914451167039821655180276,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
283,1753410739.000000000000000000000000000000,1753410758.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3542 n_samples 2768 threshold 0.2134315783791244 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7184,5.000000000000000000000000000000,704.562500000000000000000000000000,703.928385416666628771054092794657,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.698307692307692295941023985506,5674195.000000000000000000000000000000,283_0,COMPLETED,SOBOL,5.000000000000000000000000000000,4.219999999999999751310042483965,3542,2768,0.213431578379124409217126867588,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
284,1753410756.000000000000000000000000000000,1753410793.000000000000000000000000000000,37.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2533 n_samples 272 threshold 0.3476769084874541 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7183,14.000000000000000000000000000000,702.148437500000000000000000000000,702.148437500000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.983384615384615412558844127489,5674196.000000000000000000000000000000,284_0,COMPLETED,SOBOL,14.000000000000000000000000000000,79.700000000000002842170943040401,2533,272,0.347676908487454083829248929760,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
285,1753410769.000000000000000000000000000000,1753410794.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 15 n_samples 3628 threshold 0.9477152489572763 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7184,11.000000000000000000000000000000,707.359375000000000000000000000000,705.437500000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5674197.000000000000000000000000000000,285_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,15,3628,0.947715248957276323871212753147,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
286,1753410773.000000000000000000000000000000,1753410792.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1286 n_samples 2382 threshold 0.06244306677766144 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7184,5.000000000000000000000000000000,705.058593750000000000000000000000,703.816406250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.395692307692307676525445003790,5674198.000000000000000000000000000000,286_0,COMPLETED,SOBOL,5.000000000000000000000000000000,7.309999999999999609201495331945,1286,2382,0.062443066777661440647229085243,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
287,1753410769.000000000000000000000000000000,1753410794.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3764 n_samples 4017 threshold 0.6480159546807408 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7183,11.000000000000000000000000000000,705.417968750000000000000000000000,705.400390625000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5674199.000000000000000000000000000000,287_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,3764,4017,0.648015954680740802196226013621,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
288,1753410769.000000000000000000000000000000,1753410857.000000000000000000000000000000,88.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3853 n_samples 106 threshold 0.9030516878962517 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7183,74.000000000000000000000000000000,770.496093750000000000000000000000,729.519531250000000000000000000000,-1.000000000000000000000000000000,0.670000000000000039968028886506,0.994615384615384567901230639109,5674200.000000000000000000000000000000,288_0,COMPLETED,SOBOL,74.000000000000000000000000000000,7.469999999999999751310042483965,3853,106,0.903051687896251675802261615900,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
289,1753410769.000000000000000000000000000000,1753410788.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1331 n_samples 3462 threshold 0.3024937124047428 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7183,5.000000000000000000000000000000,705.449218750000000000000000000000,704.644531250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.204769230769230703437244756060,5674201.000000000000000000000000000000,289_0,COMPLETED,SOBOL,5.000000000000000000000000000000,6.190000000000000390798504668055,1331,3462,0.302493712404742820520908708204,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
290,1753410800.000000000000000000000000000000,1753410819.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 101 n_samples 2217 threshold 0.6882938181683421 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7184,10.000000000000000000000000000000,703.277343750000000000000000000000,702.983072916666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5674202.000000000000000000000000000000,290_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,101,2217,0.688293818168342119712121984776,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
291,1753410800.000000000000000000000000000000,1753410819.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2584 n_samples 3852 threshold 0.10421517466194928 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7184,4.000000000000000000000000000000,704.875000000000000000000000000000,703.485677083333371228945907205343,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.397538461538461507238650938234,5674203.000000000000000000000000000000,291_0,COMPLETED,SOBOL,4.000000000000000000000000000000,2.799999999999999822364316059975,2584,3852,0.104215174661949280809913886969,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
292,1753410800.000000000000000000000000000000,1753410819.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 3453 n_samples 1356 threshold 0.4567719619162381 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7183,8.000000000000000000000000000000,703.296875000000000000000000000000,703.296875000000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.938769230769230800248692503374,5674204.000000000000000000000000000000,292_0,COMPLETED,SOBOL,8.000000000000000000000000000000,16.789999999999999147348717087880,3453,1356,0.456771961916238089518316201065,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
293,1753410800.000000000000000000000000000000,1753410819.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 974 n_samples 4712 threshold 0.8698076955284924 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7183,9.000000000000000000000000000000,711.460937500000000000000000000000,706.101562500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5674205.000000000000000000000000000000,293_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,974,4712,0.869807695528492352821103850147,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
294,1753410839.000000000000000000000000000000,1753410852.000000000000000000000000000000,13.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 2204 n_samples 966 threshold 0.14047194075211883 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7184,5.000000000000000000000000000000,702.503906250000000000000000000000,702.503906250000000000000000000000,-1.000000000000000000000000000000,0.680000000000000048849813083507,0.965999999999999969801933730196,5674206.000000000000000000000000000000,294_0,COMPLETED,SOBOL,5.000000000000000000000000000000,26.469999999999998863131622783840,2204,966,0.140471940752118829021100054888,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
295,1753410829.000000000000000000000000000000,1753410848.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4721 n_samples 2601 threshold 0.5387995807062834 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7184,6.000000000000000000000000000000,702.570312500000000000000000000000,702.257812500000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.763307692307692353672621266014,5674207.000000000000000000000000000000,295_0,COMPLETED,SOBOL,6.000000000000000000000000000000,4.200000000000000177635683940025,4721,2601,0.538799580706283420816760099115,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
296,1753410834.000000000000000000000000000000,1753410853.000000000000000000000000000000,19.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 4378 n_samples 2071 threshold 0.24666870947368444 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7184,7.000000000000000000000000000000,702.425781250000000000000000000000,701.680989583333371228945907205343,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.955846153846154011901603553270,5674208.000000000000000000000000000000,296_0,COMPLETED,SOBOL,7.000000000000000000000000000000,8.859999999999999431565811391920,4378,2071,0.246668709473684438782115080357,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
297,1753410831.000000000000000000000000000000,1753410856.000000000000000000000000000000,25.000000000000000000000000000000,"module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier OCDD recent_samples_size 1900 n_samples 4343 threshold 0.5826203660592437 outlier_detector_kwargs \{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}",0.000000000000000000000000000000,,i7183,11.000000000000000000000000000000,709.019531250000000000000000000000,705.012695312500000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.146153846153846106448170871772,5674209.000000000000000000000000000000,297_0,COMPLETED,SOBOL,11.000000000000000000000000000000,3.089999999999999857891452847980,1900,4343,0.582620366059243721679195004981,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
