trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,max_window_size,min_window_size,min_p_value
1752,1753964295.000000000000000000000000000000,1753964314.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2690 max_window_size 2829 min_window_size 1846 min_p_value 0.32335557453716174,0.000000000000000000000000000000,,i7186,4.000000000000000000000000000000,551.992187500000000000000000000000,551.992187500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.564999999999999946709294817992,5719869.000000000000000000000000000000,1752_0,COMPLETED,SOBOL,4.000000000000000000000000000000,24.699999999999999289457264239900,2690,2829,1846,0.323355574537161738479795758394
1753,1753964324.000000000000000000000000000000,1753964336.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 682 max_window_size 1611 min_window_size 3721 min_p_value 0.7605041504306719,0.000000000000000000000000000000,,i7182,1.000000000000000000000000000000,553.625000000000000000000000000000,552.958333333333371228945907205343,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.085250000000000006328271240363,5719874.000000000000000000000000000000,1753_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.729999999999999982236431605997,682,1611,3721,0.760504150430671876925714514073
1754,1753964358.000000000000000000000000000000,1753964377.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1400 max_window_size 4131 min_window_size 772 min_p_value 0.12737204004200176,0.000000000000000000000000000000,,i7176,2.000000000000000000000000000000,549.675781250000000000000000000000,549.675781250000000000000000000000,-1.000000000000000000000000000000,0.349999999999999977795539507497,0.525000000000000022204460492503,5719879.000000000000000000000000000000,1754_0,COMPLETED,SOBOL,2.000000000000000000000000000000,3.319999999999999840127884453977,1400,4131,772,0.127372040042001755111300553835
1755,1753964407.000000000000000000000000000000,1753964426.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4628 max_window_size 349 min_window_size 3897 min_p_value 0.6893829968573526,0.000000000000000000000000000000,,i7176,1.000000000000000000000000000000,552.109375000000000000000000000000,552.109375000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719884.000000000000000000000000000000,1755_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4628,349,3897,0.689382996857352603470303620270
1756,1753964424.000000000000000000000000000000,1753964436.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3985 max_window_size 4892 min_window_size 2814 min_p_value 0.5041033487987705,0.000000000000000000000000000000,,i7179,3.000000000000000000000000000000,550.871093750000000000000000000000,549.537760416666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.277374999999999927169369584590,5719889.000000000000000000000000000000,1756_0,COMPLETED,SOBOL,3.000000000000000000000000000000,4.589999999999999857891452847980,3985,4892,2814,0.504103348798770500849286690936
1757,1753964469.000000000000000000000000000000,1753964488.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1888 max_window_size 1110 min_window_size 2188 min_p_value 0.0667104859219864,0.000000000000000000000000000000,,i7176,1.000000000000000000000000000000,553.683593750000000000000000000000,552.350260416666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.138750000000000012212453270877,5719894.000000000000000000000000000000,1757_0,COMPLETED,SOBOL,1.000000000000000000000000000000,11.000000000000000000000000000000,1888,1110,2188,0.066710485921986403812233845656
1758,1753964504.000000000000000000000000000000,1753964516.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 116 max_window_size 3631 min_window_size 4571 min_p_value 0.9499301279061474,0.000000000000000000000000000000,,i7182,1.000000000000000000000000000000,551.113281250000000000000000000000,549.779947916666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.014500000000000000735522753814,5719899.000000000000000000000000000000,1758_0,COMPLETED,SOBOL,1.000000000000000000000000000000,3.089999999999999857891452847980,116,3631,4571,0.949930127906147392380376004439
1759,1753964524.000000000000000000000000000000,1753964537.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3413 max_window_size 2413 min_window_size 195 min_p_value 0.387674645951204,0.000000000000000000000000000000,,i7182,2.000000000000000000000000000000,553.753906250000000000000000000000,553.087239583333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.410625000000000017763568394003,5719905.000000000000000000000000000000,1759_0,COMPLETED,SOBOL,2.000000000000000000000000000000,5.690000000000000390798504668055,3413,2413,195,0.387674645951203988847311165955
1760,1753964563.000000000000000000000000000000,1753964576.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3332 max_window_size 4769 min_window_size 2091 min_p_value 0.21957756323190405,0.000000000000000000000000000000,,i7186,3.000000000000000000000000000000,550.363281250000000000000000000000,550.363281250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.420749999999999957367435854394,5719911.000000000000000000000000000000,1760_0,COMPLETED,SOBOL,3.000000000000000000000000000000,10.029999999999999360511537815910,3332,4769,2091,0.219577563231904054896759248550
1761,1753964599.000000000000000000000000000000,1753964618.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 36 max_window_size 1065 min_window_size 2716 min_p_value 0.65573534930069,0.000000000000000000000000000000,,i7176,1.000000000000000000000000000000,552.679687500000000000000000000000,551.346354166666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.004499999999999999659994198709,5719916.000000000000000000000000000000,1761_0,COMPLETED,SOBOL,1.000000000000000000000000000000,1.139999999999999902300373832986,36,1065,2716,0.655735349300689995821755928773
1762,1753964624.000000000000000000000000000000,1753964637.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1965 max_window_size 3586 min_window_size 371 min_p_value 0.290698597727064,0.000000000000000000000000000000,,i7182,2.000000000000000000000000000000,553.621093750000000000000000000000,553.621093750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.736874999999999946709294817992,5719920.000000000000000000000000000000,1762_0,COMPLETED,SOBOL,2.000000000000000000000000000000,2.330000000000000071054273576010,1965,3586,371,0.290698597727064023121812397221
1763,1753964667.000000000000000000000000000000,1753964686.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4059 max_window_size 2290 min_window_size 4746 min_p_value 0.8517190028740093,0.000000000000000000000000000000,,i7172,1.000000000000000000000000000000,552.941406250000000000000000000000,551.608072916666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.286250000000000004440892098501,5719924.000000000000000000000000000000,1763_0,COMPLETED,SOBOL,1.000000000000000000000000000000,1.679999999999999937827510620991,4059,2290,4746,0.851719002874009256665033262834
1764,1753964707.000000000000000000000000000000,1753964726.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4547 max_window_size 3097 min_window_size 3233 min_p_value 0.9201843739354052,0.000000000000000000000000000000,,i7176,1.000000000000000000000000000000,552.191406250000000000000000000000,550.858072916666628771054092794657,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.387124999999999996891375531050,5719928.000000000000000000000000000000,1764_0,COMPLETED,SOBOL,1.000000000000000000000000000000,2.540000000000000035527136788005,4547,3097,3233,0.920184373935405197642012353754
1765,1753964731.000000000000000000000000000000,1753964756.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1321 max_window_size 1800 min_window_size 1357 min_p_value 0.48378218180518595,0.000000000000000000000000000000,,i7172,13.000000000000000000000000000000,559.203125000000000000000000000000,554.703125000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.549500000000000099475983006414,5719932.000000000000000000000000000000,1765_0,COMPLETED,SOBOL,13.000000000000000000000000000000,30.480000000000000426325641456060,1321,1800,1357,0.483782181805185951262160415354
1766,1753964765.000000000000000000000000000000,1753964964.000000000000000000000000000000,199.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 760 max_window_size 4321 min_window_size 4307 min_p_value 0.5992200948280282,0.000000000000000000000000000000,,i7182,187.000000000000000000000000000000,566.921875000000000000000000000000,555.874255952380963208270259201527,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.178250000000000019539925233403,5719936.000000000000000000000000000000,1766_0,COMPLETED,SOBOL,187.000000000000000000000000000000,0.969999999999999973354647408996,760,4321,4307,0.599220094828028182476487017993
1767,1753964804.000000000000000000000000000000,1753964816.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2764 max_window_size 617 min_window_size 1182 min_p_value 0.03795552177596838,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,554.449218750000000000000000000000,554.449218750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.077124999999999999111821580300,5719940.000000000000000000000000000000,1767_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.739999999999999991118215802999,2764,617,1182,0.037955521775968378839216654796
1768,1753964827.000000000000000000000000000000,1753964846.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2977 max_window_size 3326 min_window_size 3935 min_p_value 0.3917114783491008,0.000000000000000000000000000000,,i7176,1.000000000000000000000000000000,549.718750000000000000000000000000,549.718750000000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.372124999999999983568699235548,5719944.000000000000000000000000000000,1768_0,COMPLETED,SOBOL,1.000000000000000000000000000000,1.620000000000000106581410364015,2977,3326,3935,0.391711478349100805651517021033
1769,1753964863.000000000000000000000000000000,1753964882.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1001 max_window_size 2049 min_window_size 810 min_p_value 0.9537067726653069,0.000000000000000000000000000000,,i7186,4.000000000000000000000000000000,552.328125000000000000000000000000,550.994791666666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.126125000000000042632564145606,5719949.000000000000000000000000000000,1769_0,COMPLETED,SOBOL,4.000000000000000000000000000000,11.619999999999999218402990663890,1001,2049,810,0.953706772665306901082260537805
1770,1753967107.000000000000000000000000000000,1753967133.000000000000000000000000000000,26.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1689 max_window_size 4570 min_window_size 3449 min_p_value 0.08635118635585531,0.000000000000000000000000000000,,i7158,7.000000000000000000000000000000,552.132812500000000000000000000000,552.132812500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.051874999999999893418589635985,5720230.000000000000000000000000000000,1770_0,COMPLETED,SOBOL,7.000000000000000000000000000000,7.929999999999999715782905695960,1689,4570,3449,0.086351186355855313880880430588
1771,1753967150.000000000000000000000000000000,1753967169.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4945 max_window_size 847 min_window_size 1574 min_p_value 0.5234840997502208,0.000000000000000000000000000000,,i7157,1.000000000000000000000000000000,552.816406250000000000000000000000,552.816406250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.105874999999999996891375531050,5720234.000000000000000000000000000000,1771_0,COMPLETED,SOBOL,1.000000000000000000000000000000,1.709999999999999964472863211995,4945,847,1574,0.523484099750220810420842099120
1772,1753967176.000000000000000000000000000000,1753967188.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4261 max_window_size 3768 min_window_size 138 min_p_value 0.7168153087212704,0.000000000000000000000000000000,,i7112,2.000000000000000000000000000000,550.730468750000000000000000000000,550.730468750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.378500000000000058619775700208,5720239.000000000000000000000000000000,1772_0,COMPLETED,SOBOL,2.000000000000000000000000000000,3.060000000000000053290705182008,4261,3768,138,0.716815308721270416647541878774
1773,1753967208.000000000000000000000000000000,1753967227.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2217 max_window_size 45 min_window_size 4513 min_p_value 0.15457655352652072,0.000000000000000000000000000000,,i7172,1.000000000000000000000000000000,550.910156250000000000000000000000,550.910156250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.005624999999999999791833182883,5720243.000000000000000000000000000000,1773_0,COMPLETED,SOBOL,1.000000000000000000000000000000,1.739999999999999991118215802999,2217,45,4513,0.154576553526520721337789154859
1774,1753967247.000000000000000000000000000000,1753967290.000000000000000000000000000000,43.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 395 max_window_size 2566 min_window_size 2480 min_p_value 0.7723247351001017,0.000000000000000000000000000000,,i7172,33.000000000000000000000000000000,561.394531250000000000000000000000,555.394531250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.350125000000000019539925233403,5720249.000000000000000000000000000000,1774_0,COMPLETED,SOBOL,33.000000000000000000000000000000,3.189999999999999946709294817992,395,2566,2480,0.772324735100101689155849271629
1775,1753967298.000000000000000000000000000000,1753967317.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3739 max_window_size 1289 min_window_size 3105 min_p_value 0.3349485989835113,0.000000000000000000000000000000,,i7157,1.000000000000000000000000000000,552.699218750000000000000000000000,552.699218750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.161124999999999990452081988224,5720253.000000000000000000000000000000,1775_0,COMPLETED,SOBOL,1.000000000000000000000000000000,1.129999999999999893418589635985,3739,1289,3105,0.334948598983511314219896348732
1776,1753967305.000000000000000000000000000000,1753967317.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3490 max_window_size 2730 min_window_size 688 min_p_value 0.5851553036287427,0.000000000000000000000000000000,,i7112,3.000000000000000000000000000000,551.816406250000000000000000000000,551.816406250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.617499999999999937827510620991,5720257.000000000000000000000000000000,1776_0,COMPLETED,SOBOL,3.000000000000000000000000000000,10.800000000000000710542735760100,3490,2730,688,0.585155303628742684551866659604
1777,1753967347.000000000000000000000000000000,1753967366.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 507 max_window_size 1428 min_window_size 3813 min_p_value 0.022671848398353903,0.000000000000000000000000000000,,i7176,1.000000000000000000000000000000,552.515625000000000000000000000000,551.182291666666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.063375000000000000777156117238,5720263.000000000000000000000000000000,1777_0,COMPLETED,SOBOL,1.000000000000000000000000000000,1.320000000000000062172489379009,507,1428,3813,0.022671848398353903336621684161
1778,1753967388.000000000000000000000000000000,1753967400.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2437 max_window_size 3907 min_window_size 1774 min_p_value 0.9042295890759676,0.000000000000000000000000000000,,i7171,2.000000000000000000000000000000,552.820312500000000000000000000000,552.820312500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.875874999999999959143792693794,5720267.000000000000000000000000000000,1778_0,COMPLETED,SOBOL,2.000000000000000000000000000000,3.540000000000000035527136788005,2437,3907,1774,0.904229589075967621347729163972
1779,1753967428.000000000000000000000000000000,1753967447.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4217 max_window_size 209 min_window_size 3649 min_p_value 0.46660851476741955,0.000000000000000000000000000000,,i7172,1.000000000000000000000000000000,550.523437500000000000000000000000,550.523437500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.026124999999999998917532550990,5720271.000000000000000000000000000000,1779_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.969999999999999973354647408996,4217,209,3649,0.466608514767419546576121547332
1780,1753967478.000000000000000000000000000000,1753967497.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4706 max_window_size 4397 min_window_size 4635 min_p_value 0.2732805506762117,0.000000000000000000000000000000,,i7172,1.000000000000000000000000000000,554.941406250000000000000000000000,554.941406250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.549625000000000030198066269804,5720277.000000000000000000000000000000,1780_0,COMPLETED,SOBOL,1.000000000000000000000000000000,2.680000000000000159872115546023,4706,4397,4635,0.273280550676211708704954617133
1781,1753967508.000000000000000000000000000000,1753967590.000000000000000000000000000000,82.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1791 max_window_size 698 min_window_size 260 min_p_value 0.836008538488578,0.000000000000000000000000000000,,i7157,20.000000000000000000000000000000,562.589843750000000000000000000000,554.589843750000000000000000000000,-1.000000000000000000000000000000,0.309999999999999997779553950750,1.620249999999999968025576890795,5720283.000000000000000000000000000000,1781_0,COMPLETED,SOBOL,20.000000000000000000000000000000,39.820000000000000284217094304040,1791,698,260,0.836008538488578034630904767255
1782,1753967567.000000000000000000000000000000,1753967606.000000000000000000000000000000,39.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1231 max_window_size 3178 min_window_size 2905 min_p_value 0.20404950984120368,0.000000000000000000000000000000,,i7158,23.000000000000000000000000000000,562.519531250000000000000000000000,555.319531249999954525264911353588,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.348249999999999948485651657393,5720289.000000000000000000000000000000,1782_0,COMPLETED,SOBOL,23.000000000000000000000000000000,39.039999999999999147348717087880,1231,3178,2905,0.204049509841203680071686221709
1783,1753967595.000000000000000000000000000000,1753967607.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2923 max_window_size 1876 min_window_size 2280 min_p_value 0.6419148785754107,0.000000000000000000000000000000,,i7112,1.000000000000000000000000000000,552.109375000000000000000000000000,550.776041666666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.234499999999999986233234494648,5720294.000000000000000000000000000000,1783_0,COMPLETED,SOBOL,1.000000000000000000000000000000,3.000000000000000000000000000000,2923,1876,2280,0.641914878575410741134987802070
1784,1753967639.000000000000000000000000000000,1753967658.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 2506 max_window_size 4177 min_window_size 2525 min_p_value 0.7866334113938734,0.000000000000000000000000000000,,i7157,3.000000000000000000000000000000,554.550781250000000000000000000000,553.217447916666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.345750000000000001776356839400,5720300.000000000000000000000000000000,1784_0,COMPLETED,SOBOL,3.000000000000000000000000000000,7.389999999999999680255768907955,2506,4177,2525,0.786633411393873438477442050498
1785,1753967688.000000000000000000000000000000,1753967707.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 842 max_window_size 459 min_window_size 1901 min_p_value 0.34998841703617944,0.000000000000000000000000000000,,i7158,1.000000000000000000000000000000,549.812500000000000000000000000000,549.812500000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5720305.000000000000000000000000000000,1785_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,842,459,1901,0.349988417036179444430388230103
1786,1753967732.000000000000000000000000000000,1753967744.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 1530 max_window_size 2938 min_window_size 4859 min_p_value 0.733014008444734,0.000000000000000000000000000000,,i7113,1.000000000000000000000000000000,550.746093750000000000000000000000,550.746093750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.191250000000000003330669073875,5720310.000000000000000000000000000000,1786_0,COMPLETED,SOBOL,1.000000000000000000000000000000,19.800000000000000710542735760100,1530,2938,4859,0.733014008444733966562978366710
1787,1753967776.000000000000000000000000000000,1753967795.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 4474 max_window_size 1656 min_window_size 484 min_p_value 0.17150639500888062,0.000000000000000000000000000000,,i7164,5.000000000000000000000000000000,555.687500000000000000000000000000,551.687500000000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.525500000000000078159700933611,5720316.000000000000000000000000000000,1787_0,COMPLETED,SOBOL,5.000000000000000000000000000000,9.449999999999999289457264239900,4474,1656,484,0.171506395008880624386549129667
1788,1753967828.000000000000000000000000000000,1753967847.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier DAWIDD recent_samples_size 3790 max_window_size 3740 min_window_size 1548 min_p_value 0.103037600450404,0.000000000000000000000000000000,,i7158,5.000000000000000000000000000000,552.515625000000000000000000000000,551.182291666666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.563499999999999889865875957184,5720321.000000000000000000000000000000,1788_0,COMPLETED,SOBOL,5.000000000000000000000000000000,5.809999999999999609201495331945,3790,3740,1548,0.103037600450403998841863995040
